date,open,high,low,close,adj_close,volume,"('date', '')","('open', 'OPRA')","('high', 'OPRA')","('low', 'OPRA')","('close', 'OPRA')","('adj_close', 'OPRA')","('volume', 'OPRA')","('currency', '')"
2020-01-02,9.380000114440918,9.4399995803833,9.020000457763672,9.100000381469727,7.165963649749756,270600,,,,,,,,
2020-01-03,9.109999656677246,9.4399995803833,8.90999984741211,9.3100004196167,7.331332683563232,230900,,,,,,,,
2020-01-06,9.180000305175781,9.489999771118164,9.180000305175781,9.479999542236328,7.4652018547058105,224600,,,,,,,,
2020-01-07,9.449999809265137,9.449999809265137,9.140000343322754,9.15999984741211,7.213211536407471,150100,,,,,,,,
2020-01-08,9.229999542236328,9.270000457763672,9.0,9.15999984741211,7.213211536407471,176000,,,,,,,,
2020-01-09,9.140000343322754,9.289999961853027,8.850000381469727,8.880000114440918,6.9927215576171875,375700,,,,,,,,
2020-01-10,8.960000038146973,9.329999923706055,8.739999771118164,8.800000190734863,6.929724216461182,506800,,,,,,,,
2020-01-13,8.75,8.9399995803833,8.670000076293945,8.779999732971191,6.913974285125732,504400,,,,,,,,
2020-01-14,8.779999732971191,8.899999618530273,8.479999542236328,8.65999984741211,6.819477081298828,340200,,,,,,,,
2020-01-15,8.600000381469727,9.100000381469727,8.550000190734863,9.020000457763672,7.102967739105225,1609700,,,,,,,,
2020-01-16,7.5,8.180000305175781,7.150000095367432,7.329999923706055,5.772144317626953,4455700,,,,,,,,
2020-01-17,7.789999961853027,7.960000038146973,6.849999904632568,7.059999942779541,5.55952787399292,2342700,,,,,,,,
2020-01-21,7.159999847412109,7.170000076293945,6.760000228881836,7.010000228881836,5.5201544761657715,916400,,,,,,,,
2020-01-22,7.019999980926514,7.579999923706055,7.010000228881836,7.349999904632568,5.787893772125244,622700,,,,,,,,
2020-01-23,7.369999885559082,8.399999618530273,7.329999923706055,8.039999961853027,6.331247806549072,943600,,,,,,,,
2020-01-24,8.149999618530273,8.800000190734863,8.050000190734863,8.140000343322754,6.409994125366211,1094400,,,,,,,,
2020-01-27,7.800000190734863,8.050000190734863,7.5,7.650000095367432,6.024134635925293,665100,,,,,,,,
2020-01-28,7.670000076293945,7.869999885559082,7.53000020980835,7.710000038146973,6.071382522583008,554700,,,,,,,,
2020-01-29,7.730000019073486,7.940000057220459,7.519999980926514,7.519999980926514,5.921763896942139,410300,,,,,,,,
2020-01-30,7.5,7.920000076293945,7.409999847412109,7.829999923706055,6.1658782958984375,414800,,,,,,,,
2020-01-31,7.789999961853027,7.789999961853027,7.420000076293945,7.579999923706055,5.9690117835998535,559200,,,,,,,,
2020-02-03,7.519999980926514,7.599999904632568,7.300000190734863,7.380000114440918,5.81151819229126,323000,,,,,,,,
2020-02-04,7.369999885559082,7.46999979019165,7.070000171661377,7.349999904632568,5.787893772125244,823600,,,,,,,,
2020-02-05,7.369999885559082,7.369999885559082,7.050000190734863,7.059999942779541,5.55952787399292,455100,,,,,,,,
2020-02-06,7.050000190734863,7.329999923706055,7.010000228881836,7.300000190734863,5.748520851135254,347800,,,,,,,,
2020-02-07,7.28000020980835,7.360000133514404,7.150000095367432,7.309999942779541,5.75639533996582,248200,,,,,,,,
2020-02-10,7.300000190734863,7.679999828338623,7.25,7.570000171661377,5.961136817932129,124000,,,,,,,,
2020-02-11,7.590000152587891,7.590000152587891,6.920000076293945,7.03000020980835,5.535904884338379,399500,,,,,,,,
2020-02-12,7.090000152587891,7.289999961853027,6.900000095367432,7.170000076293945,5.646149635314941,373100,,,,,,,,
2020-02-13,7.099999904632568,7.21999979019165,6.949999809265137,7.039999961853027,5.543778419494629,277500,,,,,,,,
2020-02-14,7.050000190734863,7.170000076293945,6.800000190734863,6.880000114440918,5.417784214019775,242700,,,,,,,,
2020-02-18,6.869999885559082,6.920000076293945,6.699999809265137,6.769999980926514,5.331162452697754,145200,,,,,,,,
2020-02-19,6.789999961853027,7.179999828338623,6.619999885559082,7.03000020980835,5.535904884338379,418300,,,,,,,,
2020-02-20,7.019999980926514,7.039999961853027,6.800000190734863,6.889999866485596,5.425658226013184,262800,,,,,,,,
2020-02-21,6.949999809265137,7.090000152587891,6.730000019073486,6.849999904632568,5.39415979385376,466000,,,,,,,,
2020-02-24,6.690000057220459,7.230000019073486,6.550000190734863,7.130000114440918,5.614650726318359,512800,,,,,,,,
2020-02-25,8.0,8.449999809265137,6.909999847412109,7.130000114440918,5.614650726318359,1900700,,,,,,,,
2020-02-26,7.610000133514404,8.489999771118164,7.389999866485596,8.109999656677246,6.386369705200195,1553200,,,,,,,,
2020-02-27,8.0,8.199999809265137,7.590000152587891,8.119999885559082,6.39424467086792,996200,,,,,,,,
2020-02-28,7.789999961853027,8.140000343322754,7.75,8.079999923706055,6.36274528503418,827800,,,,,,,,
2020-03-02,8.109999656677246,8.300000190734863,8.09000015258789,8.300000190734863,6.535989284515381,686600,,,,,,,,
2020-03-03,8.34000015258789,8.800000190734863,8.319999694824219,8.5,6.693482398986816,1172700,,,,,,,,
2020-03-04,8.5,8.670000076293945,8.0600004196167,8.199999809265137,6.457242488861084,834100,,,,,,,,
2020-03-05,8.149999618530273,8.34000015258789,8.010000228881836,8.079999923706055,6.36274528503418,398400,,,,,,,,
2020-03-06,7.920000076293945,8.140000343322754,7.46999979019165,7.559999942779541,5.953261852264404,487800,,,,,,,,
2020-03-09,7.269999980926514,7.300000190734863,6.800000190734863,6.880000114440918,5.417784214019775,525300,,,,,,,,
2020-03-10,7.070000171661377,7.289999961853027,6.519999980926514,6.570000171661377,5.17366886138916,511100,,,,,,,,
2020-03-11,6.5,6.690000057220459,6.400000095367432,6.53000020980835,5.142169952392578,411700,,,,,,,,
2020-03-12,6.090000152587891,6.239999771118164,5.5,5.519999980926514,4.346826553344727,591900,,,,,,,,
2020-03-13,5.809999942779541,6.199999809265137,5.679999828338623,6.190000057220459,4.8744306564331055,498200,,,,,,,,
2020-03-16,5.010000228881836,5.75,5.010000228881836,5.139999866485596,4.047588348388672,257300,,,,,,,,
2020-03-17,5.28000020980835,5.71999979019165,5.110000133514404,5.46999979019165,4.30745267868042,213900,,,,,,,,
2020-03-18,5.119999885559082,5.389999866485596,4.75,4.949999809265137,3.8979694843292236,301800,,,,,,,,
2020-03-19,4.900000095367432,5.349999904632568,4.800000190734863,5.090000152587891,4.008215427398682,164500,,,,,,,,
2020-03-20,5.360000133514404,5.789999961853027,5.0,5.130000114440918,4.0397138595581055,337600,,,,,,,,
2020-03-23,5.159999847412109,5.380000114440918,4.809999942779541,4.949999809265137,3.8979694843292236,193300,,,,,,,,
2020-03-24,5.480000019073486,5.480000019073486,5.099999904632568,5.139999866485596,4.047588348388672,278800,,,,,,,,
2020-03-25,5.139999866485596,5.409999847412109,4.929999828338623,5.269999980926514,4.149960041046143,258100,,,,,,,,
2020-03-26,5.300000190734863,5.599999904632568,5.179999828338623,5.53000020980835,4.354701042175293,221300,,,,,,,,
2020-03-27,5.210000038146973,5.320000171661377,4.960000038146973,5.199999809265137,4.094836235046387,159100,,,,,,,,
2020-03-30,5.170000076293945,5.550000190734863,5.119999885559082,5.25,4.134210109710693,238600,,,,,,,,
2020-03-31,5.25,5.5,5.150000095367432,5.369999885559082,4.228705883026123,211600,,,,,,,,
2020-04-01,5.21999979019165,5.349999904632568,4.900000095367432,5.119999885559082,4.031839370727539,724300,,,,,,,,
2020-04-02,5.010000228881836,5.199999809265137,4.829999923706055,4.860000133514404,3.8270974159240723,433200,,,,,,,,
2020-04-03,4.760000228881836,5.050000190734863,4.599999904632568,4.920000076293945,3.874345064163208,157500,,,,,,,,
2020-04-06,5.090000152587891,5.25,4.900000095367432,5.159999847412109,4.063337802886963,198600,,,,,,,,
2020-04-07,5.28000020980835,5.28000020980835,4.800000190734863,4.800000190734863,3.7798495292663574,248600,,,,,,,,
2020-04-08,4.889999866485596,5.0,4.659999847412109,4.679999828338623,3.685352325439453,299900,,,,,,,,
2020-04-09,4.760000228881836,5.349999904632568,4.730000019073486,5.130000114440918,4.0397138595581055,581800,,,,,,,,
2020-04-13,5.150000095367432,5.25,5.010000228881836,5.25,4.134210109710693,218200,,,,,,,,
2020-04-14,5.300000190734863,5.300000190734863,5.110000133514404,5.210000038146973,4.1027116775512695,270700,,,,,,,,
2020-04-15,5.130000114440918,5.210000038146973,4.820000171661377,5.03000020980835,3.9609673023223877,411900,,,,,,,,
2020-04-16,5.099999904632568,5.170000076293945,4.800000190734863,5.019999980926514,3.953091621398926,333700,,,,,,,,
2020-04-17,5.179999828338623,5.28000020980835,5.070000171661377,5.210000038146973,4.1027116775512695,334000,,,,,,,,
2020-04-20,5.050000190734863,5.300000190734863,5.050000190734863,5.25,4.134210109710693,554000,,,,,,,,
2020-04-21,5.199999809265137,5.260000228881836,5.010000228881836,5.039999961853027,3.968841791152954,164300,,,,,,,,
2020-04-22,5.269999980926514,5.269999980926514,4.949999809265137,5.070000171661377,3.9924654960632324,187000,,,,,,,,
2020-04-23,5.150000095367432,5.550000190734863,5.119999885559082,5.320000171661377,4.189332962036133,528000,,,,,,,,
2020-04-24,5.400000095367432,5.489999771118164,5.010000228881836,5.03000020980835,3.9609673023223877,230300,,,,,,,,
2020-04-27,5.139999866485596,5.260000228881836,5.019999980926514,5.199999809265137,4.094836235046387,265700,,,,,,,,
2020-04-28,5.320000171661377,5.320000171661377,5.110000133514404,5.199999809265137,4.094836235046387,133200,,,,,,,,
2020-04-29,5.289999961853027,5.909999847412109,5.21999979019165,5.730000019073486,4.512195110321045,410400,,,,,,,,
2020-04-30,5.760000228881836,5.769999980926514,5.46999979019165,5.75,4.527944087982178,139700,,,,,,,,
2020-05-01,5.75,5.789999961853027,5.400000095367432,5.599999904632568,4.409824371337891,152900,,,,,,,,
2020-05-04,5.590000152587891,5.769999980926514,5.429999828338623,5.550000190734863,4.370450973510742,184500,,,,,,,,
2020-05-05,5.559999942779541,5.599999904632568,5.199999809265137,5.21999979019165,4.110586166381836,178400,,,,,,,,
2020-05-06,5.210000038146973,5.5,5.199999809265137,5.289999961853027,4.165708541870117,147000,,,,,,,,
2020-05-07,5.429999828338623,5.5,5.289999961853027,5.420000076293945,4.26807975769043,147400,,,,,,,,
2020-05-08,5.550000190734863,5.869999885559082,5.429999828338623,5.809999942779541,4.575192451477051,124500,,,,,,,,
2020-05-11,5.860000133514404,5.860000133514404,5.519999980926514,5.75,4.527944087982178,100000,,,,,,,,
2020-05-12,5.820000171661377,5.820000171661377,5.489999771118164,5.53000020980835,4.354701042175293,62000,,,,,,,,
2020-05-13,5.5,5.5,5.050000190734863,5.300000190734863,4.173583507537842,196200,,,,,,,,
2020-05-14,5.179999828338623,5.260000228881836,4.980000019073486,5.25,4.134210109710693,244700,,,,,,,,
2020-05-15,5.289999961853027,5.389999866485596,5.130000114440918,5.340000152587891,4.205082416534424,139000,,,,,,,,
2020-05-18,5.949999809265137,6.099999904632568,5.639999866485596,5.699999809265137,4.488570213317871,427900,,,,,,,,
2020-05-19,6.429999828338623,7.5,6.400000095367432,6.96999979019165,5.488655090332031,1687900,,,,,,,,
2020-05-20,6.489999771118164,6.829999923706055,5.96999979019165,6.739999771118164,5.307538032531738,1194800,,,,,,,,
2020-05-21,6.849999904632568,6.889999866485596,6.050000190734863,6.179999828338623,4.866555690765381,453500,,,,,,,,
2020-05-22,6.360000133514404,6.369999885559082,6.039999961853027,6.059999942779541,4.772059440612793,199200,,,,,,,,
2020-05-26,6.110000133514404,6.630000114440918,6.099999904632568,6.510000228881836,5.126420497894287,366200,,,,,,,,
