date,open,high,low,close,adj_close,volume,"('date', '')","('open', 'GRMN')","('high', 'GRMN')","('low', 'GRMN')","('close', 'GRMN')","('adj_close', 'GRMN')","('volume', 'GRMN')","('currency', '')"
2020-02-04,99.29000091552734,99.75,98.70999908447266,98.8499984741211,86.44065856933594,585300,,,,,,,,
2020-02-05,99.20999908447266,99.9800033569336,97.69999694824219,98.04000091552734,85.73235321044922,775800,,,,,,,,
2020-02-06,98.45999908447266,98.7300033569336,97.77999877929688,97.8499984741211,85.56619262695312,615500,,,,,,,,
2020-02-07,97.66999816894531,97.9800033569336,95.91999816894531,96.19999694824219,84.1233139038086,734400,,,,,,,,
2020-02-10,96.0199966430664,98.0999984741211,95.8499984741211,97.70999908447266,85.44377136230469,591100,,,,,,,,
2020-02-11,97.58000183105469,98.26000213623047,97.38999938964844,98.04000091552734,85.73235321044922,463400,,,,,,,,
2020-02-12,98.0999984741211,99.0,96.94000244140625,97.80999755859375,85.53120422363281,391300,,,,,,,,
2020-02-13,97.55000305175781,98.5,97.19999694824219,98.30000305175781,85.95970153808594,474400,,,,,,,,
2020-02-14,98.13999938964844,98.44999694824219,97.56999969482422,98.18000030517578,85.85477447509766,373900,,,,,,,,
2020-02-18,98.44000244140625,98.72000122070312,96.83999633789062,97.12000274658203,84.9278564453125,1222700,,,,,,,,
2020-02-19,103.87000274658203,105.58000183105469,101.77999877929688,103.66999816894531,90.65557098388672,2959100,,,,,,,,
2020-02-20,103.5,103.94999694824219,98.41000366210938,99.80999755859375,87.28013610839844,1307800,,,,,,,,
2020-02-21,99.33000183105469,99.62000274658203,96.5,96.58000183105469,84.45561981201172,944000,,,,,,,,
2020-02-24,94.47000122070312,95.69999694824219,92.81999969482422,95.36000061035156,83.38878631591797,1044300,,,,,,,,
2020-02-25,95.45999908447266,96.54000091552734,91.2300033569336,92.0,80.45059967041016,1183700,,,,,,,,
2020-02-26,91.44999694824219,93.54000091552734,90.31999969482422,90.37999725341797,79.033935546875,970800,,,,,,,,
2020-02-27,89.58999633789062,91.26000213623047,88.51000213623047,89.27999877929688,78.07202911376953,1346200,,,,,,,,
2020-02-28,87.7300033569336,88.86000061035156,85.44000244140625,88.38999938964844,77.29376983642578,2043500,,,,,,,,
2020-03-02,90.0,93.55000305175781,89.4000015258789,93.47000122070312,81.73604583740234,1475000,,,,,,,,
2020-03-03,93.61000061035156,94.94000244140625,89.38999938964844,90.06999969482422,78.76287841796875,1399600,,,,,,,,
2020-03-04,91.43000030517578,93.5199966430664,90.0999984741211,93.41000366210938,81.68358612060547,881600,,,,,,,,
2020-03-05,91.12999725341797,91.44000244140625,87.12999725341797,89.37999725341797,78.15950012207031,1512800,,,,,,,,
2020-03-06,86.83000183105469,87.9800033569336,84.95999908447266,87.5199966430664,76.53299713134766,1114700,,,,,,,,
2020-03-09,81.83999633789062,83.66000366210938,79.55999755859375,81.16000366210938,70.97138977050781,1173800,,,,,,,,
2020-03-10,83.36000061035156,84.77999877929688,81.02999877929688,84.41999816894531,73.8221664428711,1289400,,,,,,,,
2020-03-11,82.3499984741211,83.04000091552734,79.47000122070312,80.51000213623047,70.40298461914062,1103500,,,,,,,,
2020-03-12,75.94999694824219,77.86000061035156,72.37999725341797,72.87999725341797,63.730857849121094,1602900,,,,,,,,
2020-03-13,75.06999969482422,77.72000122070312,73.25,77.33999633789062,68.16407775878906,1430200,,,,,,,,
2020-03-16,69.0,73.5,67.5,70.8499984741211,62.44406509399414,1940400,,,,,,,,
2020-03-17,71.7300033569336,75.7300033569336,70.6500015258789,73.93000030517578,65.15866088867188,1600300,,,,,,,,
2020-03-18,70.38999938964844,71.95999908447266,65.62000274658203,71.70999908447266,63.20203399658203,1270500,,,,,,,,
2020-03-19,71.38999938964844,73.52999877929688,68.83999633789062,70.11000061035156,61.791866302490234,1091200,,,,,,,,
2020-03-20,70.8499984741211,70.8499984741211,65.70999908447266,66.02999877929688,58.19593811035156,1709000,,,,,,,,
2020-03-23,65.91000366210938,65.91000366210938,61.040000915527344,63.630001068115234,56.0806884765625,1658400,,,,,,,,
2020-03-24,66.63999938964844,70.80999755859375,65.22000122070312,70.37000274658203,62.02102279663086,1219900,,,,,,,,
2020-03-25,70.44999694824219,73.79000091552734,66.47000122070312,71.70999908447266,63.20203399658203,1551400,,,,,,,,
2020-03-26,72.16000366210938,74.94999694824219,71.08000183105469,74.2300033569336,65.42306518554688,1469500,,,,,,,,
2020-03-27,72.04000091552734,76.18000030517578,70.26000213623047,73.52999877929688,64.80610656738281,1260700,,,,,,,,
2020-03-30,73.87000274658203,77.2300033569336,72.41000366210938,76.69000244140625,67.59119415283203,1117700,,,,,,,,
2020-03-31,76.04000091552734,76.9800033569336,74.56999969482422,74.95999908447266,66.0664291381836,1023300,,,,,,,,
2020-04-01,71.98999786376953,74.4800033569336,70.20999908447266,71.41000366210938,62.93764114379883,1244300,,,,,,,,
2020-04-02,70.91000366210938,73.66000366210938,70.62999725341797,73.45999908447266,64.74441528320312,1345900,,,,,,,,
2020-04-03,73.3499984741211,74.0999984741211,70.6500015258789,71.55999755859375,63.06984329223633,1112400,,,,,,,,
2020-04-06,74.3499984741211,76.18000030517578,74.11000061035156,75.44000244140625,66.48949432373047,1387900,,,,,,,,
2020-04-07,77.5199966430664,78.4800033569336,73.62999725341797,74.2300033569336,65.42306518554688,1484200,,,,,,,,
2020-04-08,74.69000244140625,77.7300033569336,74.05000305175781,77.36000061035156,68.18170928955078,1106100,,,,,,,,
2020-04-09,78.7699966430664,79.73999786376953,77.61000061035156,78.6500015258789,69.31864166259766,1327000,,,,,,,,
2020-04-13,78.56999969482422,78.56999969482422,76.83999633789062,77.81999969482422,68.58711242675781,1060200,,,,,,,,
2020-04-14,79.22000122070312,82.41000366210938,78.91999816894531,81.98999786376953,72.26238250732422,1030300,,,,,,,,
2020-04-15,79.94000244140625,80.41000366210938,77.6500015258789,77.93000030517578,68.68408203125,1090000,,,,,,,,
2020-04-16,78.12999725341797,79.08000183105469,77.31999969482422,78.66000366210938,69.32745361328125,1122200,,,,,,,,
2020-04-17,80.9800033569336,83.25,80.5199966430664,82.11000061035156,72.3681640625,2604900,,,,,,,,
2020-04-20,81.41000366210938,81.73999786376953,79.52999877929688,80.05000305175781,70.55255889892578,863600,,,,,,,,
2020-04-21,78.56999969482422,79.45999908447266,77.7300033569336,78.04000091552734,68.78101348876953,913100,,,,,,,,
2020-04-22,79.56999969482422,79.94999694824219,78.51000213623047,78.95999908447266,69.59186553955078,622700,,,,,,,,
2020-04-23,78.66999816894531,80.52999877929688,78.66999816894531,79.30000305175781,69.89154052734375,661300,,,,,,,,
2020-04-24,79.7300033569336,80.3499984741211,78.37999725341797,78.91999816894531,69.55661010742188,719200,,,,,,,,
2020-04-27,78.77999877929688,81.25,78.29000091552734,80.73999786376953,71.16069030761719,994100,,,,,,,,
2020-04-28,82.2699966430664,83.97000122070312,81.69999694824219,83.4000015258789,73.50509643554688,1092000,,,,,,,,
2020-04-29,86.05000305175781,87.5,82.61000061035156,82.91000366210938,73.07322692871094,1778600,,,,,,,,
2020-04-30,82.25,82.36000061035156,79.62000274658203,81.16000366210938,71.53083038330078,1527400,,,,,,,,
2020-05-01,79.73999786376953,81.16000366210938,79.22000122070312,79.80999755859375,70.34102630615234,1089200,,,,,,,,
2020-05-04,79.11000061035156,80.05999755859375,78.76000213623047,79.72000122070312,70.26170349121094,1029600,,,,,,,,
2020-05-05,80.18000030517578,81.79000091552734,79.91000366210938,80.76000213623047,71.1783218383789,1014400,,,,,,,,
2020-05-06,81.29000091552734,81.75,78.63999938964844,78.7300033569336,69.38916778564453,813400,,,,,,,,
2020-05-07,79.2699966430664,80.18000030517578,77.9800033569336,78.04000091552734,68.78101348876953,950000,,,,,,,,
2020-05-08,79.5,81.4800033569336,78.51000213623047,81.33999633789062,71.68948364257812,1063900,,,,,,,,
2020-05-11,80.4800033569336,81.72000122070312,80.0,80.83000183105469,71.24002075195312,722200,,,,,,,,
2020-05-12,81.02999877929688,81.68000030517578,79.41999816894531,79.41999816894531,69.99730682373047,643600,,,,,,,,
2020-05-13,78.9800033569336,79.26000213623047,77.01000213623047,78.16999816894531,68.8956069946289,968900,,,,,,,,
2020-05-14,77.3499984741211,77.6500015258789,76.0199966430664,77.30000305175781,68.12881469726562,1062800,,,,,,,,
2020-05-15,77.30000305175781,79.30000305175781,76.51000213623047,78.02999877929688,68.772216796875,2454700,,,,,,,,
2020-05-18,80.13999938964844,82.33000183105469,79.63999938964844,81.88999938964844,72.17424011230469,877200,,,,,,,,
2020-05-19,82.05000305175781,83.20999908447266,81.56999969482422,82.05000305175781,72.31526184082031,960100,,,,,,,,
2020-05-20,82.81999969482422,84.05999755859375,82.41999816894531,83.87000274658203,73.91934204101562,962500,,,,,,,,
2020-05-21,83.87000274658203,84.9000015258789,83.58999633789062,84.19999694824219,74.21017456054688,774100,,,,,,,,
2020-05-22,83.86000061035156,84.48999786376953,83.62999725341797,83.88999938964844,73.93695831298828,688800,,,,,,,,
2020-05-26,85.20999908447266,87.48999786376953,85.20999908447266,86.62999725341797,76.35187530517578,946000,,,,,,,,
2020-05-27,87.5,88.62999725341797,86.6500015258789,88.12999725341797,77.67390441894531,1061700,,,,,,,,
2020-05-28,89.51000213623047,91.43000030517578,88.45999908447266,90.91000366210938,80.12408447265625,2095300,,,,,,,,
2020-05-29,90.68000030517578,91.12999725341797,89.63999938964844,90.16999816894531,79.47188568115234,2731700,,,,,,,,
2020-06-01,90.38999938964844,91.91999816894531,89.80000305175781,90.54000091552734,79.79795837402344,951200,,,,,,,,
2020-06-02,90.8499984741211,92.55000305175781,90.5,92.44000244140625,81.47254943847656,1003100,,,,,,,,
2020-06-03,93.48999786376953,96.51000213623047,92.63999938964844,95.72000122070312,84.3634033203125,1356900,,,,,,,,
2020-06-04,95.37999725341797,95.43000030517578,92.87000274658203,93.2699966430664,82.2040786743164,1226700,,,,,,,,
2020-06-05,95.62999725341797,97.27999877929688,94.16999816894531,96.52999877929688,85.07728576660156,1116700,,,,,,,,
2020-06-08,96.62000274658203,99.33999633789062,96.62000274658203,99.30000305175781,87.51864624023438,1100200,,,,,,,,
2020-06-09,98.12999725341797,98.91000366210938,97.13999938964844,98.12999725341797,86.48747253417969,830000,,,,,,,,
2020-06-10,98.54000091552734,98.54000091552734,96.33000183105469,96.94000244140625,85.43864440917969,868500,,,,,,,,
2020-06-11,94.7699966430664,94.87000274658203,91.30000305175781,91.41999816894531,80.57357025146484,928200,,,,,,,,
2020-06-12,92.62999725341797,93.5,90.12000274658203,91.66999816894531,81.33663177490234,627000,,,,,,,,
2020-06-15,91.69999694824219,94.01000213623047,90.5999984741211,93.56999969482422,83.02246856689453,951400,,,,,,,,
2020-06-16,95.56999969482422,95.95999908447266,92.77999877929688,95.06999969482422,84.3533706665039,1059000,,,,,,,,
2020-06-17,95.80999755859375,96.5199966430664,94.9800033569336,95.97000122070312,85.15190124511719,838900,,,,,,,,
2020-06-18,95.2300033569336,95.9800033569336,94.41999816894531,95.18000030517578,84.45096588134766,729900,,,,,,,,
2020-06-19,96.73999786376953,98.33999633789062,94.80999755859375,98.33999633789062,87.25475311279297,3615800,,,,,,,,
2020-06-22,97.2300033569336,98.69999694824219,96.0,97.52999877929688,86.53605651855469,1463900,,,,,,,,
2020-06-23,98.20999908447266,98.94999694824219,97.70999908447266,97.7300033569336,86.7135238647461,928700,,,,,,,,
2020-06-24,96.7300033569336,97.2300033569336,94.30999755859375,95.29000091552734,84.54856872558594,765700,,,,,,,,
2020-06-25,94.7300033569336,96.31999969482422,94.05999755859375,96.2300033569336,85.38260650634766,591500,,,,,,,,
2020-06-26,96.0,96.36000061035156,94.37999725341797,94.86000061035156,84.16704559326172,872100,,,,,,,,
2020-06-29,94.9000015258789,96.2300033569336,94.56999969482422,96.1500015258789,85.3116226196289,1559000,,,,,,,,
2020-06-30,96.66999816894531,98.06999969482422,96.18000030517578,97.5,86.50944519042969,1003500,,,,,,,,
2020-07-01,98.01000213623047,98.63999938964844,97.04000091552734,97.12999725341797,86.1811752319336,780000,,,,,,,,
2020-07-02,98.05999755859375,98.79000091552734,97.13999938964844,97.52999877929688,86.53605651855469,577700,,,,,,,,
2020-07-06,98.80000305175781,99.44999694824219,98.20999908447266,99.08000183105469,87.91133880615234,819600,,,,,,,,
2020-07-07,98.0199966430664,99.55000305175781,97.9000015258789,98.72000122070312,87.59192657470703,580800,,,,,,,,
2020-07-08,99.02999877929688,99.3499984741211,97.36000061035156,98.18000030517578,87.11280822753906,547900,,,,,,,,
2020-07-09,98.25,98.48999786376953,96.05000305175781,96.91999816894531,85.99481201171875,758100,,,,,,,,
2020-07-10,96.62999725341797,97.13999938964844,95.2699966430664,97.08999633789062,86.14566802978516,779500,,,,,,,,
2020-07-13,97.75,98.63999938964844,96.36000061035156,96.48999786376953,85.61329650878906,809900,,,,,,,,
2020-07-14,95.77999877929688,97.95999908447266,95.33000183105469,97.83999633789062,86.81110382080078,724000,,,,,,,,
2020-07-15,97.83000183105469,99.79000091552734,97.83000183105469,99.44999694824219,88.23963928222656,785600,,,,,,,,
2020-07-16,99.4000015258789,101.41000366210938,99.19000244140625,101.04000091552734,89.65040588378906,1257000,,,,,,,,
2020-07-17,100.9000015258789,101.0,99.12999725341797,100.41999816894531,89.10029602050781,1191900,,,,,,,,
2020-07-20,100.4000015258789,100.43000030517578,99.44999694824219,100.19999694824219,88.90509033203125,648800,,,,,,,,
2020-07-21,100.0,100.77999877929688,99.75,99.80999755859375,88.55904388427734,693900,,,,,,,,
2020-07-22,99.81999969482422,101.45999908447266,99.79000091552734,101.3499984741211,89.92546844482422,768800,,,,,,,,
2020-07-23,101.41000366210938,102.4000015258789,99.5,100.19999694824219,88.90509033203125,687700,,,,,,,,
2020-07-24,97.0,99.22000122070312,96.18000030517578,96.73999786376953,85.83511352539062,1806700,,,,,,,,
2020-07-27,94.83999633789062,100.70999908447266,94.51000213623047,100.29000091552734,88.98492431640625,1657200,,,,,,,,
2020-07-28,100.6500015258789,100.68000030517578,98.66999816894531,99.36000061035156,88.1597900390625,1548100,,,,,,,,
2020-07-29,103.12000274658203,103.98999786376953,95.0199966430664,98.77999877929688,87.6451416015625,1807000,,,,,,,,
2020-07-30,97.58000183105469,100.52999877929688,97.08999633789062,100.01000213623047,88.73651885986328,1160700,,,,,,,,
2020-07-31,100.01000213623047,100.16000366210938,97.08000183105469,98.58999633789062,87.47657775878906,983600,,,,,,,,
2020-08-03,99.12000274658203,100.5199966430664,98.69999694824219,99.97000122070312,88.70101928710938,951700,,,,,,,,
2020-08-04,99.69999694824219,100.0999984741211,99.18000030517578,99.94000244140625,88.67439270019531,829300,,,,,,,,
2020-08-05,100.38999938964844,102.62000274658203,100.12000274658203,102.36000061035156,90.82161712646484,938800,,,,,,,,
2020-08-06,102.08999633789062,102.62000274658203,100.9800033569336,102.33000183105469,90.79499816894531,592000,,,,,,,,
2020-08-07,102.29000091552734,102.4800033569336,101.44999694824219,101.88999938964844,90.40459442138672,681200,,,,,,,,
2020-08-10,101.77999877929688,102.30000305175781,101.52999877929688,102.11000061035156,90.59978485107422,805500,,,,,,,,
2020-08-11,102.45999908447266,103.44000244140625,101.30999755859375,101.5,90.05856323242188,871000,,,,,,,,
2020-08-12,101.81999969482422,103.55000305175781,101.43000030517578,103.27999877929688,91.63790130615234,619900,,,,,,,,
2020-08-13,103.23999786376953,104.91000366210938,102.76000213623047,104.62000274658203,92.82685089111328,987200,,,,,,,,
2020-08-14,104.43000030517578,104.68000030517578,103.66999816894531,104.27999877929688,92.52519226074219,607900,,,,,,,,
2020-08-17,104.63999938964844,104.97000122070312,104.05000305175781,104.4800033569336,92.70262908935547,558300,,,,,,,,
2020-08-18,104.72000122070312,104.72000122070312,103.62000274658203,104.22000122070312,92.4719467163086,669800,,,,,,,,
2020-08-19,104.5999984741211,105.5,103.9000015258789,103.98999786376953,92.26786041259766,790600,,,,,,,,
2020-08-20,103.47000122070312,103.5,102.30000305175781,102.94000244140625,91.33625793457031,607900,,,,,,,,
2020-08-21,102.98999786376953,103.12999725341797,102.27999877929688,102.43000030517578,90.88371276855469,768500,,,,,,,,
2020-08-24,102.86000061035156,103.9000015258789,102.86000061035156,103.63999938964844,91.95732116699219,688800,,,,,,,,
2020-08-25,104.47000122070312,104.47000122070312,103.1500015258789,103.63999938964844,91.95732116699219,510900,,,,,,,,
2020-08-26,103.81999969482422,104.76000213623047,103.41000366210938,104.66999816894531,92.87122344970703,724400,,,,,,,,
2020-08-27,105.26000213623047,105.33000183105469,102.43000030517578,102.56999969482422,91.00794982910156,845800,,,,,,,,
2020-08-28,103.5199966430664,103.87000274658203,102.66000366210938,103.76000213623047,92.06379699707031,545400,,,,,,,,
2020-08-31,103.62000274658203,104.56999969482422,103.12000274658203,103.61000061035156,91.93070220947266,770100,,,,,,,,
2020-09-01,103.41999816894531,104.04000091552734,102.75,104.0,92.27676391601562,695700,,,,,,,,
2020-09-02,104.4800033569336,106.0,103.5999984741211,105.80999755859375,93.88270568847656,772700,,,,,,,,
2020-09-03,105.95999908447266,105.98999786376953,100.87999725341797,101.30999755859375,89.88996124267578,858400,,,,,,,,
2020-09-04,102.30999755859375,102.91000366210938,100.33000183105469,101.7300033569336,90.26263427734375,906300,,,,,,,,
2020-09-08,100.93000030517578,101.11000061035156,99.16000366210938,99.36000061035156,88.1597900390625,883200,,,,,,,,
2020-09-09,100.62000274658203,102.05000305175781,100.43000030517578,101.13999938964844,89.7391357421875,681400,,,,,,,,
2020-09-10,102.0999984741211,102.3499984741211,98.91999816894531,99.4000015258789,88.19526672363281,815500,,,,,,,,
2020-09-11,100.38999938964844,100.94999694824219,99.58000183105469,100.05000305175781,88.77201080322266,657700,,,,,,,,
2020-09-14,100.01000213623047,100.1500015258789,99.12000274658203,99.69999694824219,89.00411224365234,642700,,,,,,,,
2020-09-15,100.30999755859375,101.30000305175781,99.83000183105469,99.9800033569336,89.25406646728516,600300,,,,,,,,
2020-09-16,100.20999908447266,100.51000213623047,98.20999908447266,98.38999938964844,87.83464813232422,773900,,,,,,,,
2020-09-17,97.91999816894531,98.8499984741211,96.97000122070312,98.19999694824219,87.66503143310547,742000,,,,,,,,
2020-09-18,98.41999816894531,99.23999786376953,96.12000274658203,96.33000183105469,85.99563598632812,1403100,,,,,,,,
2020-09-21,95.44000244140625,95.44000244140625,93.2300033569336,94.26000213623047,84.14771270751953,879000,,,,,,,,
2020-09-22,94.02999877929688,95.38999938964844,93.62999725341797,95.13999938964844,84.93331146240234,960000,,,,,,,,
2020-09-23,96.12000274658203,96.30999755859375,93.20999908447266,93.45999908447266,83.43354034423828,826500,,,,,,,,
2020-09-24,93.18000030517578,95.41000366210938,92.19000244140625,92.68000030517578,82.73722076416016,640400,,,,,,,,
2020-09-25,92.41999816894531,93.87000274658203,91.83999633789062,93.55000305175781,83.51390075683594,536100,,,,,,,,
2020-09-28,94.91000366210938,95.80999755859375,93.95999908447266,95.37999725341797,85.1475601196289,550600,,,,,,,,
2020-09-29,95.58000183105469,95.77999877929688,94.86000061035156,95.01000213623047,84.81726837158203,487600,,,,,,,,
2020-09-30,95.33999633789062,95.83999633789062,94.37000274658203,94.86000061035156,84.68335723876953,750800,,,,,,,,
2020-10-01,95.77999877929688,95.93000030517578,94.3499984741211,94.68000030517578,84.52265930175781,627800,,,,,,,,
2020-10-02,93.75,95.75,93.73999786376953,94.93000030517578,84.74584197998047,501700,,,,,,,,
2020-10-05,95.73999786376953,96.66000366210938,95.54000091552734,96.54000091552734,86.1831283569336,562900,,,,,,,,
2020-10-06,96.54000091552734,97.18000030517578,94.91999816894531,95.1500015258789,84.9422378540039,581400,,,,,,,,
2020-10-07,95.87000274658203,97.19999694824219,95.80000305175781,96.91999816894531,86.52234649658203,586900,,,,,,,,
2020-10-08,97.51000213623047,98.20999908447266,96.91999816894531,98.12999725341797,87.6025390625,491900,,,,,,,,
2020-10-09,98.47000122070312,99.44999694824219,98.31999969482422,98.81999969482422,88.218505859375,539100,,,,,,,,
2020-10-12,99.2699966430664,99.48999786376953,98.73999786376953,99.06999969482422,88.44170379638672,412300,,,,,,,,
2020-10-13,98.73999786376953,99.33000183105469,98.0199966430664,98.80999755859375,88.2095947265625,395300,,,,,,,,
2020-10-14,99.01000213623047,99.33999633789062,97.66000366210938,98.48999786376953,87.92389678955078,440400,,,,,,,,
2020-10-15,97.69999694824219,99.27999877929688,97.3499984741211,99.02999877929688,88.4059829711914,369400,,,,,,,,
2020-10-16,98.98999786376953,99.87999725341797,98.6500015258789,99.12000274658203,88.48635864257812,808000,,,,,,,,
2020-10-19,99.58000183105469,100.33999633789062,97.44999694824219,97.72000122070312,87.23653411865234,468400,,,,,,,,
2020-10-20,98.33000183105469,100.16999816894531,97.8499984741211,98.79000091552734,88.19173431396484,500100,,,,,,,,
2020-10-21,99.0199966430664,99.62999725341797,97.58999633789062,98.38999938964844,87.83464813232422,428500,,,,,,,,
2020-10-22,98.29000091552734,99.58000183105469,98.29000091552734,99.04000091552734,88.4149169921875,485700,,,,,,,,
2020-10-23,99.6500015258789,100.93000030517578,99.01000213623047,100.83999633789062,90.02180480957031,701000,,,,,,,,
2020-10-26,100.02999877929688,100.23999786376953,98.58000183105469,99.41999816894531,88.75415802001953,730100,,,,,,,,
2020-10-27,99.19999694824219,100.16000366210938,98.52999877929688,98.61000061035156,88.03104400634766,575700,,,,,,,,
2020-10-28,100.12000274658203,101.66999816894531,97.47000122070312,97.56999969482422,87.10263061523438,1444800,,,,,,,,
2020-10-29,97.5199966430664,102.33000183105469,97.5199966430664,100.7300033569336,89.92361450195312,1103600,,,,,,,,
2020-10-30,101.37999725341797,105.23999786376953,101.2300033569336,104.0199966430664,92.86065673828125,1946600,,,,,,,,
2020-11-02,105.08999633789062,109.9000015258789,105.0199966430664,109.88999938964844,98.10093688964844,2065600,,,,,,,,
2020-11-03,111.30000305175781,111.77999877929688,109.41000366210938,110.62000274658203,98.75260162353516,1914900,,,,,,,,
2020-11-04,111.12000274658203,113.06999969482422,110.16999816894531,111.26000213623047,99.32394409179688,1159300,,,,,,,,
2020-11-05,112.0,114.43000030517578,111.5,113.2699966430664,101.11831665039062,1725600,,,,,,,,
2020-11-06,113.5999984741211,116.29000091552734,113.20999908447266,115.19000244140625,102.83234405517578,1009700,,,,,,,,
2020-11-09,120.29000091552734,120.41999816894531,115.18000030517578,115.2699966430664,102.90373229980469,1666300,,,,,,,,
2020-11-10,113.94000244140625,114.94000244140625,113.36000061035156,114.18000030517578,101.93069458007812,1200000,,,,,,,,
2020-11-11,114.88999938964844,115.87999725341797,114.18000030517578,114.81999969482422,102.50202178955078,713900,,,,,,,,
2020-11-12,115.41000366210938,115.63999938964844,113.25,113.75,101.54681396484375,634800,,,,,,,,
2020-11-13,114.05000305175781,115.68000030517578,113.79000091552734,115.62999725341797,103.22514343261719,595600,,,,,,,,
2020-11-16,117.0199966430664,117.70999908447266,116.1500015258789,117.51000213623047,104.90345001220703,862000,,,,,,,,
2020-11-17,117.16999816894531,117.55999755859375,116.56999969482422,117.33000183105469,104.74275207519531,606700,,,,,,,,
2020-11-18,117.33999633789062,117.33999633789062,114.26000213623047,114.30000305175781,102.0378189086914,818500,,,,,,,,
2020-11-19,114.69000244140625,115.4000015258789,112.81999969482422,114.29000091552734,102.02887725830078,571200,,,,,,,,
2020-11-20,114.48999786376953,115.20999908447266,113.5,114.48999786376953,102.20743560791016,653000,,,,,,,,
2020-11-23,114.88999938964844,115.37999725341797,114.06999969482422,114.66000366210938,102.35919952392578,578100,,,,,,,,
2020-11-24,115.72000122070312,117.2699966430664,114.5999984741211,116.45999908447266,103.9660873413086,676400,,,,,,,,
2020-11-25,116.29000091552734,116.70999908447266,115.06999969482422,116.37000274658203,103.8857421875,678500,,,,,,,,
2020-11-27,116.80999755859375,118.01000213623047,116.37999725341797,117.05000305175781,104.4927978515625,399400,,,,,,,,
2020-11-30,116.12999725341797,117.06999969482422,114.30999755859375,116.76000213623047,104.23390197753906,1162400,,,,,,,,
2020-12-01,117.6500015258789,119.98999786376953,117.25,119.80000305175781,106.94778442382812,1008800,,,,,,,,
2020-12-02,120.0,120.0,117.79000091552734,118.4800033569336,105.76937866210938,639300,,,,,,,,
2020-12-03,118.23999786376953,119.5999984741211,118.23999786376953,119.23999786376953,106.44783782958984,559700,,,,,,,,
2020-12-04,119.0,121.73999786376953,118.75,121.33999633789062,108.32254791259766,803700,,,,,,,,
2020-12-07,120.69999694824219,122.3499984741211,120.2699966430664,121.30000305175781,108.2868423461914,769500,,,,,,,,
2020-12-08,121.25,122.98999786376953,120.27999877929688,122.8499984741211,109.6705322265625,715600,,,,,,,,
2020-12-09,123.55000305175781,123.55000305175781,117.91999816894531,119.44999694824219,106.63533020019531,1245200,,,,,,,,
2020-12-10,118.94000244140625,119.94999694824219,118.01000213623047,118.5999984741211,105.8764877319336,623900,,,,,,,,
2020-12-11,118.44999694824219,119.2300033569336,118.04000091552734,118.94000244140625,106.18003845214844,559600,,,,,,,,
