date,open,high,low,close,adj_close,volume,"('date', '')","('open', 'HLI')","('high', 'HLI')","('low', 'HLI')","('close', 'HLI')","('adj_close', 'HLI')","('volume', 'HLI')","('currency', '')"
2020-01-02,49.08000183105469,49.40999984741211,48.880001068115234,49.40999984741211,44.055057525634766,212300,,,,,,,,
2020-01-03,48.86000061035156,49.150001525878906,48.4900016784668,48.91999816894531,43.618160247802734,512000,,,,,,,,
2020-01-06,48.779998779296875,49.52000045776367,48.31999969482422,49.459999084472656,44.0996208190918,279900,,,,,,,,
2020-01-07,49.11000061035156,49.63999938964844,49.11000061035156,49.599998474121094,44.22445297241211,150200,,,,,,,,
2020-01-08,49.599998474121094,50.45500183105469,49.599998474121094,50.220001220703125,44.777286529541016,208900,,,,,,,,
2020-01-09,50.45000076293945,50.650001525878906,50.08000183105469,50.5,45.026920318603516,231800,,,,,,,,
2020-01-10,50.47999954223633,50.58000183105469,50.02000045776367,50.060001373291016,44.63460922241211,253200,,,,,,,,
2020-01-13,50.16999816894531,50.70000076293945,50.06999969482422,50.68000030517578,45.187416076660156,392400,,,,,,,,
2020-01-14,50.630001068115234,50.84000015258789,50.34000015258789,50.459999084472656,44.99126052856445,255000,,,,,,,,
2020-01-15,50.22999954223633,50.810001373291016,50.22999954223633,50.75,45.24983596801758,282200,,,,,,,,
2020-01-16,51.15999984741211,52.290000915527344,50.97999954223633,52.029998779296875,46.39109802246094,315400,,,,,,,,
2020-01-17,52.29999923706055,52.54999923706055,51.9900016784668,52.4900016784668,46.80125045776367,268000,,,,,,,,
2020-01-21,52.29999923706055,52.880001068115234,52.29999923706055,52.63999938964844,46.934993743896484,224800,,,,,,,,
2020-01-22,52.880001068115234,52.970001220703125,52.529998779296875,52.720001220703125,47.00632858276367,266200,,,,,,,,
2020-01-23,52.540000915527344,52.7400016784668,52.06999969482422,52.43000030517578,46.74775695800781,331900,,,,,,,,
2020-01-24,52.5099983215332,52.54999923706055,51.72999954223633,51.90999984741211,46.28411102294922,238300,,,,,,,,
2020-01-27,50.77000045776367,51.61000061035156,50.459999084472656,51.31999969482422,45.758052825927734,212300,,,,,,,,
2020-01-28,51.54999923706055,51.93000030517578,51.27000045776367,51.83000183105469,46.21277618408203,157700,,,,,,,,
2020-01-29,51.91999816894531,52.59000015258789,51.52000045776367,52.400001525878906,46.72100067138672,180900,,,,,,,,
2020-01-30,52.11000061035156,52.89500045776367,52.0099983215332,52.880001068115234,47.14897537231445,203300,,,,,,,,
2020-01-31,52.619998931884766,52.630001068115234,51.599998474121094,51.849998474121094,46.23060607910156,274200,,,,,,,,
2020-02-03,52.15999984741211,52.97999954223633,52.060001373291016,52.41999816894531,46.738834381103516,256700,,,,,,,,
2020-02-04,56.5,59.36000061035156,55.09000015258789,55.68000030517578,49.6455192565918,741200,,,,,,,,
2020-02-05,56.15999984741211,56.19499969482422,53.93000030517578,55.880001068115234,49.8238410949707,845000,,,,,,,,
2020-02-06,56.04999923706055,56.59000015258789,55.5,56.130001068115234,50.0467529296875,466900,,,,,,,,
2020-02-07,55.93000030517578,56.650001525878906,55.77000045776367,56.33000183105469,50.22508239746094,293700,,,,,,,,
2020-02-10,56.13999938964844,56.619998931884766,56.0099983215332,56.52000045776367,50.394493103027344,226800,,,,,,,,
2020-02-11,56.779998779296875,57.2599983215332,56.599998474121094,56.810001373291016,50.653053283691406,274200,,,,,,,,
2020-02-12,57.2400016784668,57.5,56.86000061035156,57.11000061035156,50.9205436706543,405500,,,,,,,,
2020-02-13,56.83000183105469,57.400001525878906,56.72999954223633,57.150001525878906,50.956214904785156,189000,,,,,,,,
2020-02-14,57.060001373291016,57.779998779296875,57.060001373291016,57.66999816894531,51.41984558105469,210200,,,,,,,,
2020-02-18,57.47999954223633,57.900001525878906,57.189998626708984,57.70000076293945,51.446598052978516,434500,,,,,,,,
2020-02-19,57.810001373291016,58.15999984741211,57.525001525878906,57.91999816894531,51.642757415771484,243000,,,,,,,,
2020-02-20,57.650001525878906,58.400001525878906,57.599998474121094,57.75,51.49118423461914,246900,,,,,,,,
2020-02-21,57.59000015258789,57.59000015258789,56.20000076293945,56.779998779296875,50.626304626464844,215800,,,,,,,,
2020-02-24,55.38999938964844,56.150001525878906,54.869998931884766,55.93000030517578,49.868431091308594,226700,,,,,,,,
2020-02-25,55.93000030517578,56.18000030517578,54.08000183105469,54.4900016784668,48.584503173828125,225700,,,,,,,,
2020-02-26,54.779998779296875,55.29999923706055,53.439998626708984,53.540000915527344,47.737457275390625,297500,,,,,,,,
2020-02-27,52.59000015258789,53.51499938964844,51.58000183105469,51.58000183105469,45.9898681640625,459600,,,,,,,,
2020-02-28,50.290000915527344,51.52000045776367,49.61000061035156,51.220001220703125,45.66889572143555,782300,,,,,,,,
2020-03-02,51.61000061035156,53.63999938964844,51.18000030517578,53.630001068115234,47.81769943237305,326500,,,,,,,,
2020-03-03,53.630001068115234,54.90999984741211,52.09000015258789,52.630001068115234,46.92607879638672,384500,,,,,,,,
2020-03-04,52.959999084472656,53.18000030517578,51.58000183105469,52.869998931884766,47.419376373291016,397100,,,,,,,,
2020-03-05,51.470001220703125,52.15999984741211,50.439998626708984,50.86000061035156,45.6165885925293,382000,,,,,,,,
2020-03-06,49.45000076293945,51.029998779296875,48.84000015258789,50.150001525878906,44.979801177978516,611100,,,,,,,,
2020-03-09,47.22999954223633,50.13999938964844,45.36000061035156,48.43000030517578,43.43710708618164,679700,,,,,,,,
2020-03-10,49.790000915527344,50.290000915527344,48.0,49.88999938964844,44.74659729003906,513500,,,,,,,,
2020-03-11,48.88999938964844,50.5099983215332,48.709999084472656,48.91999816894531,43.87660217285156,534300,,,,,,,,
2020-03-12,46.0,48.33000183105469,44.349998474121094,46.619998931884766,41.813724517822266,684500,,,,,,,,
2020-03-13,48.630001068115234,49.0,45.56999969482422,48.900001525878906,43.85865783691406,967300,,,,,,,,
2020-03-16,45.20000076293945,50.404998779296875,44.959999084472656,46.810001373291016,41.984127044677734,637900,,,,,,,,
2020-03-17,47.720001220703125,51.58000183105469,47.27000045776367,51.2400016784668,45.957427978515625,915700,,,,,,,,
2020-03-18,49.2400016784668,50.279998779296875,42.86000061035156,46.400001525878906,41.61640167236328,924400,,,,,,,,
2020-03-19,46.599998474121094,51.26499938964844,46.4379997253418,49.08000183105469,44.020111083984375,1047400,,,,,,,,
2020-03-20,49.18000030517578,52.0,48.03900146484375,48.72999954223633,43.7061767578125,991800,,,,,,,,
2020-03-23,48.95000076293945,50.369998931884766,46.95000076293945,48.2599983215332,43.284637451171875,1034800,,,,,,,,
2020-03-24,50.869998931884766,51.439998626708984,46.275001525878906,47.29999923706055,42.423614501953125,1033400,,,,,,,,
2020-03-25,47.04999923706055,48.7599983215332,45.439998626708984,45.869998931884766,41.14103698730469,676600,,,,,,,,
2020-03-26,46.130001068115234,48.22999954223633,45.869998931884766,47.4900016784668,42.59402847290039,693700,,,,,,,,
2020-03-27,46.75,48.52000045776367,46.09000015258789,46.33000183105469,41.553619384765625,589500,,,,,,,,
2020-03-30,47.08000183105469,48.220001220703125,46.61000061035156,47.97999954223633,43.033512115478516,652100,,,,,,,,
2020-03-31,47.91999816894531,53.16999816894531,47.439998626708984,52.119998931884766,46.7466926574707,1100700,,,,,,,,
2020-04-01,50.75,53.95000076293945,49.7599983215332,53.68000030517578,48.14586639404297,654800,,,,,,,,
2020-04-02,53.68000030517578,55.97999954223633,53.08000183105469,55.84000015258789,50.08317947387695,567000,,,,,,,,
2020-04-03,55.65999984741211,58.150001525878906,54.935001373291016,58.060001373291016,52.07432556152344,710400,,,,,,,,
2020-04-06,58.65999984741211,59.90999984741211,56.70000076293945,57.63999938964844,51.69761276245117,781100,,,,,,,,
2020-04-07,58.27000045776367,58.54999923706055,55.68000030517578,55.88999938964844,50.12803649902344,621500,,,,,,,,
2020-04-08,56.45000076293945,56.869998931884766,55.20000076293945,55.95000076293945,50.18183898925781,388900,,,,,,,,
2020-04-09,56.25,56.505001068115234,55.189998626708984,56.209999084472656,50.415035247802734,408200,,,,,,,,
2020-04-13,56.209999084472656,56.56999969482422,55.68000030517578,56.130001068115234,50.3432731628418,336600,,,,,,,,
2020-04-14,57.209999084472656,57.36000061035156,55.400001525878906,56.4900016784668,50.66617202758789,368500,,,,,,,,
2020-04-15,55.63999938964844,56.47999954223633,54.970001220703125,55.560001373291016,49.83204650878906,264600,,,,,,,,
2020-04-16,55.459999084472656,55.91999816894531,54.33000183105469,55.72999954223633,49.98452377319336,304200,,,,,,,,
2020-04-17,56.66999816894531,57.45000076293945,56.029998779296875,56.86000061035156,50.9980354309082,386300,,,,,,,,
2020-04-20,56.290000915527344,57.209999084472656,55.790000915527344,56.40999984741211,50.59442138671875,215700,,,,,,,,
2020-04-21,55.970001220703125,57.099998474121094,54.70000076293945,56.84000015258789,50.98008346557617,334800,,,,,,,,
2020-04-22,57.970001220703125,62.2400016784668,57.77000045776367,58.43000030517578,52.40616989135742,669100,,,,,,,,
2020-04-23,58.18000030517578,58.41999816894531,54.33000183105469,55.68000030517578,49.93967056274414,562000,,,,,,,,
2020-04-24,56.33000183105469,56.33000183105469,54.7400016784668,54.81999969482422,49.1683349609375,250300,,,,,,,,
2020-04-27,55.2599983215332,57.16999816894531,54.84700012207031,56.529998779296875,50.70204162597656,264100,,,,,,,,
2020-04-28,57.47999954223633,58.5099983215332,56.709999084472656,58.04999923706055,52.06534194946289,286800,,,,,,,,
2020-04-29,59.220001220703125,60.56999969482422,57.59000015258789,59.09000015258789,52.99812698364258,373400,,,,,,,,
2020-04-30,58.279998779296875,59.86000061035156,57.540000915527344,59.380001068115234,53.25822830200195,338800,,,,,,,,
2020-05-01,58.29999923706055,58.75199890136719,56.83000183105469,57.54999923706055,51.61689376831055,324500,,,,,,,,
2020-05-04,57.40999984741211,58.4900016784668,56.41999816894531,58.20000076293945,52.199886322021484,261800,,,,,,,,
2020-05-05,58.72999954223633,59.040000915527344,58.150001525878906,58.5,52.46895217895508,383100,,,,,,,,
2020-05-06,58.83000183105469,59.16999816894531,58.06999969482422,58.54999923706055,52.5137939453125,284700,,,,,,,,
2020-05-07,58.900001525878906,60.22700119018555,58.900001525878906,59.77000045776367,53.60802459716797,389400,,,,,,,,
2020-05-08,60.61000061035156,61.76499938964844,60.0099983215332,61.33000183105469,55.00719451904297,311700,,,,,,,,
2020-05-11,60.90999984741211,63.52000045776367,60.630001068115234,62.27000045776367,55.850284576416016,406400,,,,,,,,
2020-05-12,62.40999984741211,63.150001525878906,59.720001220703125,59.810001373291016,53.64388656616211,519600,,,,,,,,
2020-05-13,59.54999923706055,61.29999923706055,58.65999984741211,60.970001220703125,54.68429946899414,555600,,,,,,,,
2020-05-14,60.279998779296875,60.75,58.09000015258789,60.65999984741211,54.40626907348633,491400,,,,,,,,
2020-05-15,61.0,62.13999938964844,60.54999923706055,62.029998779296875,55.63502502441406,323000,,,,,,,,
2020-05-18,63.0,64.83999633789062,62.9900016784668,64.38999938964844,57.75172424316406,461400,,,,,,,,
2020-05-19,61.63999938964844,62.810001373291016,60.0099983215332,60.029998779296875,53.84121322631836,1945800,,,,,,,,
2020-05-20,61.27000045776367,62.56999969482422,59.22999954223633,59.43000030517578,53.30306625366211,1048800,,,,,,,,
2020-05-21,59.43000030517578,60.439998626708984,58.790000915527344,59.18000030517578,53.0788459777832,776300,,,,,,,,
2020-05-22,59.31999969482422,60.209999084472656,58.915000915527344,59.83000183105469,53.66183853149414,519900,,,,,,,,
2020-05-26,60.81999969482422,61.58000183105469,58.72999954223633,58.970001220703125,52.8905029296875,626700,,,,,,,,
2020-05-27,59.720001220703125,60.75,58.959999084472656,60.5099983215332,54.271732330322266,941100,,,,,,,,
2020-05-28,61.20000076293945,61.849998474121094,59.43000030517578,59.72999954223633,53.57215118408203,529400,,,,,,,,
2020-05-29,59.619998931884766,60.599998474121094,59.02000045776367,60.47999954223633,54.24482727050781,635700,,,,,,,,
2020-06-01,60.400001525878906,60.63999938964844,59.72999954223633,60.220001220703125,54.011634826660156,409200,,,,,,,,
2020-06-02,60.20000076293945,60.599998474121094,59.68000030517578,60.40999984741211,54.18203353881836,346600,,,,,,,,
2020-06-03,60.59000015258789,61.029998779296875,59.900001525878906,59.95000076293945,53.76945877075195,394200,,,,,,,,
2020-06-04,59.400001525878906,60.20000076293945,59.150001525878906,60.150001525878906,54.22926330566406,253500,,,,,,,,
2020-06-05,60.72999954223633,61.34000015258789,59.400001525878906,60.130001068115234,54.21123504638672,386900,,,,,,,,
2020-06-08,60.36000061035156,61.31999969482422,59.959999084472656,60.900001525878906,54.90543746948242,673600,,,,,,,,
2020-06-09,60.41999816894531,61.10499954223633,60.22999954223633,60.599998474121094,54.63496780395508,349300,,,,,,,,
2020-06-10,60.81999969482422,61.150001525878906,60.189998626708984,60.2599983215332,54.32843780517578,319500,,,,,,,,
2020-06-11,59.209999084472656,59.5099983215332,56.86000061035156,57.0099983215332,51.398338317871094,554400,,,,,,,,
2020-06-12,58.13999938964844,58.13999938964844,56.209999084472656,57.2599983215332,51.62372589111328,473300,,,,,,,,
2020-06-15,56.2400016784668,58.21500015258789,55.72999954223633,57.81999969482422,52.12861251831055,367800,,,,,,,,
2020-06-16,58.970001220703125,59.18000030517578,57.09000015258789,58.38999938964844,52.64250564575195,435900,,,,,,,,
2020-06-17,58.470001220703125,60.7400016784668,58.41999816894531,60.29999923706055,54.364501953125,720600,,,,,,,,
2020-06-18,60.0099983215332,60.11000061035156,58.869998931884766,58.9900016784668,53.183448791503906,332500,,,,,,,,
2020-06-19,57.29999923706055,58.65999984741211,57.17499923706055,57.56999969482422,51.90321350097656,750300,,,,,,,,
2020-06-22,57.29999923706055,57.959999084472656,57.13999938964844,57.38999938964844,51.740936279296875,369200,,,,,,,,
