date,open,high,low,close,adj_close,volume,"('date', '')","('open', 'OMAB')","('high', 'OMAB')","('low', 'OMAB')","('close', 'OMAB')","('adj_close', 'OMAB')","('volume', 'OMAB')","('currency', '')"
2020-02-10,61.060001373291016,63.040000915527344,60.59000015258789,61.40999984741211,44.4948844909668,34200,,,,,,,,
2020-02-11,61.540000915527344,63.939998626708984,60.83000183105469,63.75,46.19033432006836,46300,,,,,,,,
2020-02-12,64.0,65.48999786376953,62.95000076293945,64.7300033569336,46.90040588378906,104900,,,,,,,,
2020-02-13,64.66000366210938,65.9000015258789,59.59000015258789,65.7699966430664,47.65393829345703,43500,,,,,,,,
2020-02-14,65.4800033569336,65.62999725341797,62.52000045776367,64.5999984741211,46.806209564208984,34400,,,,,,,,
2020-02-18,64.75,66.41999816894531,64.41999816894531,66.19999694824219,47.96549606323242,31600,,,,,,,,
2020-02-19,66.51000213623047,67.06999969482422,65.70999908447266,66.94000244140625,48.50166702270508,38300,,,,,,,,
2020-02-20,66.66000366210938,66.66000366210938,64.63999938964844,65.5999984741211,47.530765533447266,72700,,,,,,,,
2020-02-21,65.25,66.76000213623047,64.75,66.1500015258789,47.92926788330078,34900,,,,,,,,
2020-02-24,63.66999816894531,64.0199966430664,62.79999923706055,63.70000076293945,46.15411376953125,52800,,,,,,,,
2020-02-25,64.33999633789062,64.33999633789062,61.20000076293945,61.369998931884766,44.46589279174805,76200,,,,,,,,
2020-02-26,61.560001373291016,61.58000183105469,56.939998626708984,57.099998474121094,41.37205505371094,70700,,,,,,,,
2020-02-27,55.16999816894531,55.599998474121094,50.959999084472656,52.22999954223633,37.843467712402344,113200,,,,,,,,
2020-02-28,50.97999954223633,52.7599983215332,50.040000915527344,52.08000183105469,37.73478698730469,177000,,,,,,,,
2020-03-02,52.38999938964844,54.0,51.709999084472656,53.650001525878906,38.87234115600586,153200,,,,,,,,
2020-03-03,53.939998626708984,55.15999984741211,52.400001525878906,52.56999969482422,38.089820861816406,103800,,,,,,,,
2020-03-04,53.470001220703125,54.189998626708984,53.04999923706055,53.38999938964844,38.683956146240234,87400,,,,,,,,
2020-03-05,52.130001068115234,52.459999084472656,51.66999816894531,51.68000030517578,37.44496536254883,92800,,,,,,,,
2020-03-06,50.13999938964844,50.41999816894531,48.709999084472656,48.970001220703125,35.48142623901367,79200,,,,,,,,
2020-03-09,45.810001373291016,45.810001373291016,42.279998779296875,43.61000061035156,31.597816467285156,108400,,,,,,,,
2020-03-10,45.20000076293945,45.97999954223633,44.150001525878906,45.68000030517578,33.0976448059082,94900,,,,,,,,
2020-03-11,44.41999816894531,44.58000183105469,41.56999969482422,42.040000915527344,30.460262298583984,88100,,,,,,,,
2020-03-12,38.97999954223633,39.61000061035156,33.900001525878906,36.65999984741211,26.56216049194336,123700,,,,,,,,
2020-03-13,37.7400016784668,38.310001373291016,34.65999984741211,36.459999084472656,26.41724967956543,94000,,,,,,,,
2020-03-16,32.65999984741211,32.65999984741211,29.420000076293945,29.56999969482422,21.425071716308594,109000,,,,,,,,
2020-03-17,29.68000030517578,30.770000457763672,25.670000076293945,29.290000915527344,21.222198486328125,170000,,,,,,,,
2020-03-18,26.299999237060547,27.860000610351562,25.700000762939453,26.40999984741211,19.135478973388672,112800,,,,,,,,
2020-03-19,26.459999084472656,26.459999084472656,24.440000534057617,24.780000686645508,17.954458236694336,131700,,,,,,,,
2020-03-20,25.020000457763672,26.329999923706055,24.15999984741211,24.420000076293945,17.69361686706543,219100,,,,,,,,
2020-03-23,24.3700008392334,24.56999969482422,20.549999237060547,20.829999923706055,15.092467308044434,139800,,,,,,,,
2020-03-24,21.6299991607666,24.059999465942383,21.6299991607666,22.959999084472656,16.635766983032227,328500,,,,,,,,
2020-03-25,23.31999969482422,24.989999771118164,23.0,24.860000610351562,18.012420654296875,310200,,,,,,,,
2020-03-26,25.0,28.0,24.84000015258789,27.950000762939453,20.25129508972168,247000,,,,,,,,
2020-03-27,26.81999969482422,28.479999542236328,26.0,27.0,19.562969207763672,129000,,,,,,,,
2020-03-30,26.760000228881836,29.389999389648438,26.209999084472656,26.440000534057617,19.15721893310547,111400,,,,,,,,
2020-03-31,27.059999465942383,27.719999313354492,26.549999237060547,26.940000534057617,19.519495010375977,134600,,,,,,,,
2020-04-01,26.799999237060547,27.079999923706055,23.299999237060547,23.450000762939453,16.990798950195312,135100,,,,,,,,
2020-04-02,23.5,25.780000686645508,23.479999542236328,23.530000686645508,17.048765182495117,88000,,,,,,,,
2020-04-03,23.729999542236328,23.850000381469727,22.1299991607666,22.739999771118164,16.47636604309082,71200,,,,,,,,
2020-04-06,23.0,24.899999618530273,23.0,24.84000015258789,17.9979305267334,204200,,,,,,,,
2020-04-07,25.600000381469727,27.829999923706055,24.280000686645508,24.420000076293945,17.69361686706543,237500,,,,,,,,
2020-04-08,25.06999969482422,25.549999237060547,24.5,24.809999465942383,17.976198196411133,200200,,,,,,,,
2020-04-09,26.399999618530273,28.799999237060547,25.43000030517578,27.68000030517578,20.0556640625,186300,,,,,,,,
2020-04-13,27.700000762939453,28.81999969482422,26.200000762939453,28.81999969482422,20.881656646728516,135100,,,,,,,,
2020-04-14,30.010000228881836,30.010000228881836,28.510000228881836,29.469999313354492,21.352615356445312,197500,,,,,,,,
2020-04-15,28.459999084472656,28.639999389648438,27.520000457763672,27.770000457763672,20.12087631225586,102800,,,,,,,,
2020-04-16,27.829999923706055,28.229999542236328,27.34000015258789,27.860000610351562,20.18608283996582,376100,,,,,,,,
2020-04-17,29.40999984741211,30.270000457763672,28.899999618530273,29.65999984741211,21.490280151367188,222900,,,,,,,,
2020-04-20,29.270000457763672,29.889999389648438,28.770000457763672,29.700000762939453,21.519269943237305,156200,,,,,,,,
2020-04-21,28.799999237060547,29.59000015258789,27.209999084472656,27.65999984741211,20.041175842285156,206800,,,,,,,,
2020-04-22,28.489999771118164,28.489999771118164,26.8700008392334,27.270000457763672,19.758594512939453,164200,,,,,,,,
2020-04-23,27.6200008392334,27.75,26.989999771118164,27.40999984741211,19.860034942626953,46500,,,,,,,,
2020-04-24,27.6200008392334,27.6200008392334,26.239999771118164,26.420000076293945,19.142724990844727,113900,,,,,,,,
2020-04-27,26.90999984741211,27.360000610351562,25.8799991607666,26.209999084472656,18.990570068359375,141900,,,,,,,,
2020-04-28,26.81999969482422,27.549999237060547,26.719999313354492,27.31999969482422,19.79482650756836,108200,,,,,,,,
2020-04-29,28.59000015258789,29.799999237060547,28.010000228881836,28.639999389648438,20.75123405456543,180500,,,,,,,,
2020-04-30,29.5,29.5,28.1299991607666,29.040000915527344,21.041057586669922,303500,,,,,,,,
2020-05-01,28.5,28.600000381469727,26.639999389648438,27.030000686645508,19.584705352783203,95900,,,,,,,,
2020-05-04,26.5,29.68000030517578,26.40999984741211,29.600000381469727,21.446807861328125,136800,,,,,,,,
2020-05-05,30.059999465942383,30.739999771118164,29.950000762939453,30.280000686645508,21.93950653076172,160500,,,,,,,,
2020-05-06,30.450000762939453,31.25,29.06999969482422,30.709999084472656,22.251062393188477,141700,,,,,,,,
2020-05-07,31.059999465942383,31.600000381469727,30.5,30.709999084472656,22.251062393188477,133100,,,,,,,,
2020-05-08,30.979999542236328,31.959999084472656,30.979999542236328,31.489999771118164,22.816213607788086,83300,,,,,,,,
2020-05-11,31.280000686645508,31.850000381469727,30.43000030517578,30.899999618530273,22.388729095458984,118200,,,,,,,,
2020-05-12,31.020000457763672,31.09000015258789,30.290000915527344,30.450000762939453,22.062681198120117,218300,,,,,,,,
2020-05-13,30.229999542236328,30.790000915527344,29.3799991607666,29.790000915527344,21.584474563598633,260900,,,,,,,,
2020-05-14,29.280000686645508,29.709999084472656,28.1200008392334,29.6299991607666,21.46854591369629,189800,,,,,,,,
2020-05-15,29.649999618530273,29.670000076293945,27.850000381469727,28.510000228881836,20.65704345703125,132100,,,,,,,,
2020-05-18,29.440000534057617,30.989999771118164,29.200000762939453,30.940000534057617,22.41771125793457,116900,,,,,,,,
2020-05-19,30.920000076293945,31.299999237060547,29.40999984741211,29.780000686645508,21.577228546142578,125700,,,,,,,,
2020-05-20,30.239999771118164,31.260000228881836,30.010000228881836,31.1299991607666,22.555376052856445,69100,,,,,,,,
2020-05-21,31.059999465942383,31.690000534057617,30.780000686645508,30.809999465942383,22.323518753051758,73800,,,,,,,,
2020-05-22,30.6200008392334,31.479999542236328,30.510000228881836,31.3700008392334,22.729267120361328,57200,,,,,,,,
2020-05-26,31.989999771118164,34.97999954223633,31.989999771118164,34.91999816894531,25.301435470581055,158800,,,,,,,,
2020-05-27,35.279998779296875,36.290000915527344,34.33000183105469,36.11000061035156,26.16365623474121,179600,,,,,,,,
2020-05-28,36.02000045776367,36.27000045776367,34.5099983215332,34.959999084472656,25.330419540405273,135900,,,,,,,,
2020-05-29,35.86000061035156,35.86000061035156,34.2400016784668,35.25,25.54054069519043,148800,,,,,,,,
2020-06-01,35.41999816894531,37.43000030517578,35.40999984741211,37.41999816894531,27.112821578979492,152800,,,,,,,,
2020-06-02,38.470001220703125,40.56999969482422,38.0,40.38999938964844,29.26474952697754,190600,,,,,,,,
2020-06-03,40.0099983215332,41.9900016784668,40.0099983215332,41.7400016784668,30.242902755737305,204400,,,,,,,,
2020-06-04,41.45000076293945,41.90999984741211,40.7599983215332,41.810001373291016,30.293621063232422,196100,,,,,,,,
2020-06-05,43.119998931884766,44.52000045776367,42.91999816894531,43.7400016784668,31.6920108795166,198900,,,,,,,,
2020-06-08,43.41999816894531,44.619998931884766,43.41999816894531,44.060001373291016,31.92386817932129,155500,,,,,,,,
2020-06-09,43.04999923706055,43.04999923706055,40.90999984741211,41.4900016784668,30.061758041381836,176900,,,,,,,,
2020-06-10,40.2599983215332,41.06999969482422,38.81999969482422,38.970001220703125,28.235883712768555,226000,,,,,,,,
2020-06-11,37.0,37.310001373291016,35.0099983215332,35.33000183105469,25.5985050201416,293400,,,,,,,,
2020-06-12,36.970001220703125,37.689998626708984,34.66999816894531,35.52000045776367,25.736173629760742,429400,,,,,,,,
2020-06-15,34.0099983215332,36.720001220703125,34.0099983215332,36.400001525878906,26.373775482177734,117300,,,,,,,,
2020-06-16,37.43000030517578,38.15999984741211,36.06999969482422,37.7599983215332,27.35917091369629,223700,,,,,,,,
2020-06-17,38.0099983215332,38.2400016784668,36.709999084472656,36.970001220703125,26.78677749633789,92800,,,,,,,,
2020-06-18,36.66999816894531,36.810001373291016,35.09000015258789,35.25,25.54054069519043,154900,,,,,,,,
2020-06-19,35.88999938964844,37.150001525878906,35.7400016784668,36.630001068115234,26.54042625427246,185900,,,,,,,,
2020-06-22,36.630001068115234,36.650001525878906,35.83000183105469,36.0099983215332,26.091197967529297,139500,,,,,,,,
2020-06-23,36.470001220703125,38.7400016784668,36.36000061035156,38.349998474121094,27.786659240722656,118900,,,,,,,,
2020-06-24,37.86000061035156,37.86000061035156,36.220001220703125,37.08000183105469,26.866474151611328,197500,,,,,,,,
2020-06-25,36.77000045776367,36.970001220703125,36.15999984741211,36.849998474121094,26.6998233795166,87200,,,,,,,,
2020-06-26,36.56999969482422,36.77000045776367,36.0099983215332,36.5,26.44623374938965,147200,,,,,,,,
2020-06-29,36.83000183105469,37.06999969482422,36.18000030517578,37.06999969482422,26.85923194885254,89300,,,,,,,,
2020-06-30,36.84000015258789,37.47999954223633,36.41999816894531,37.150001525878906,26.91719627380371,148300,,,,,,,,
2020-07-01,37.130001068115234,37.86000061035156,36.90999984741211,37.4900016784668,27.163541793823242,157200,,,,,,,,
2020-07-02,38.029998779296875,39.2400016784668,37.720001220703125,37.84000015258789,27.417139053344727,72000,,,,,,,,
2020-07-06,38.72999954223633,39.130001068115234,37.939998626708984,38.310001373291016,27.75768280029297,80900,,,,,,,,
2020-07-07,37.91999816894531,38.04999923706055,36.79999923706055,36.959999084472656,26.779525756835938,67800,,,,,,,,
2020-07-08,36.68000030517578,37.59000015258789,36.68000030517578,37.2400016784668,26.982406616210938,129400,,,,,,,,
2020-07-09,37.349998474121094,37.560001373291016,35.45000076293945,35.45000076293945,25.685449600219727,113300,,,,,,,,
2020-07-10,35.470001220703125,35.470001220703125,34.380001068115234,34.93000030517578,25.308685302734375,73800,,,,,,,,
2020-07-13,35.470001220703125,35.470001220703125,34.630001068115234,34.63999938964844,25.098562240600586,116300,,,,,,,,
2020-07-14,34.4900016784668,34.68000030517578,33.810001373291016,34.18000030517578,24.76526641845703,77100,,,,,,,,
2020-07-15,34.689998626708984,35.9900016784668,34.689998626708984,35.5099983215332,25.728923797607422,94900,,,,,,,,
2020-07-16,35.380001068115234,35.5,34.5,34.779998779296875,25.200002670288086,115600,,,,,,,,
2020-07-17,34.79999923706055,34.959999084472656,33.689998626708984,34.029998779296875,24.656583786010742,101700,,,,,,,,
2020-07-20,34.029998779296875,34.040000915527344,32.91999816894531,33.150001525878906,24.018978118896484,103700,,,,,,,,
2020-07-21,33.209999084472656,35.11000061035156,33.209999084472656,34.43000030517578,24.946407318115234,179600,,,,,,,,
2020-07-22,34.560001373291016,35.029998779296875,34.119998931884766,35.029998779296875,25.38113784790039,113400,,,,,,,,
2020-07-23,35.20000076293945,35.599998474121094,34.779998779296875,35.130001068115234,25.453598022460938,210000,,,,,,,,
2020-07-24,34.790000915527344,35.119998931884766,33.56999969482422,33.630001068115234,24.36676025390625,129600,,,,,,,,
2020-07-27,33.599998474121094,34.119998931884766,33.279998779296875,34.0099983215332,24.6420955657959,89000,,,,,,,,
2020-07-28,34.0,34.0,32.61000061035156,33.599998474121094,24.34502410888672,87100,,,,,,,,
2020-07-29,33.599998474121094,34.2400016784668,33.439998626708984,34.150001525878906,24.743534088134766,120200,,,,,,,,
2020-07-30,33.66999816894531,33.66999816894531,32.709999084472656,32.91999816894531,23.852325439453125,157300,,,,,,,,
2020-07-31,33.040000915527344,33.29999923706055,32.11000061035156,33.2599983215332,24.098676681518555,96100,,,,,,,,
2020-08-03,33.29999923706055,33.29999923706055,32.36000061035156,32.599998474121094,23.620471954345703,75500,,,,,,,,
2020-08-04,32.5,32.86000061035156,32.15999984741211,32.5099983215332,23.555259704589844,66400,,,,,,,,
2020-08-05,32.70000076293945,33.18000030517578,32.13999938964844,32.369998931884766,23.453824996948242,134600,,,,,,,,
2020-08-06,32.939998626708984,34.630001068115234,32.369998931884766,34.59000015258789,25.06233787536621,184100,,,,,,,,
2020-08-07,34.290000915527344,34.29999923706055,33.709999084472656,34.06999969482422,24.685565948486328,95900,,,,,,,,
2020-08-10,34.130001068115234,36.939998626708984,34.119998931884766,36.88999938964844,26.72880744934082,120900,,,,,,,,
2020-08-11,37.900001525878906,38.20000076293945,37.189998626708984,37.75,27.3519287109375,118700,,,,,,,,
2020-08-12,38.06999969482422,38.790000915527344,37.16999816894531,37.4900016784668,27.163541793823242,121100,,,,,,,,
2020-08-13,37.2400016784668,38.0099983215332,36.86000061035156,37.7599983215332,27.35917091369629,78000,,,,,,,,
2020-08-14,37.790000915527344,39.34000015258789,37.529998779296875,39.34000015258789,28.503963470458984,61800,,,,,,,,
2020-08-17,39.34000015258789,39.61000061035156,38.16999816894531,38.599998474121094,27.967798233032227,73900,,,,,,,,
2020-08-18,38.90999984741211,38.90999984741211,36.4900016784668,36.790000915527344,26.656352996826172,149600,,,,,,,,
2020-08-19,36.970001220703125,37.630001068115234,36.54999923706055,37.099998474121094,26.880966186523438,78200,,,,,,,,
2020-08-20,37.66999816894531,37.66999816894531,36.11000061035156,36.59000015258789,26.511444091796875,100200,,,,,,,,
2020-08-21,36.59000015258789,36.599998474121094,35.33000183105469,35.650001525878906,25.830364227294922,55800,,,,,,,,
2020-08-24,35.959999084472656,36.58000183105469,35.68000030517578,35.81999969482422,25.953536987304688,81900,,,,,,,,
2020-08-25,36.16999816894531,37.040000915527344,35.72999954223633,36.900001525878906,26.736053466796875,79300,,,,,,,,
2020-08-26,36.900001525878906,36.91999816894531,35.33000183105469,35.33000183105469,25.5985050201416,89300,,,,,,,,
2020-08-27,35.20000076293945,36.0,35.20000076293945,35.63999938964844,25.823118209838867,57800,,,,,,,,
2020-08-28,35.95000076293945,37.619998931884766,35.88999938964844,37.540000915527344,27.199771881103516,72500,,,,,,,,
2020-08-31,37.20000076293945,37.4900016784668,36.29999923706055,36.459999084472656,26.41724967956543,93000,,,,,,,,
2020-09-01,36.47999954223633,37.470001220703125,36.22999954223633,37.470001220703125,27.1490478515625,60200,,,,,,,,
2020-09-02,37.38999938964844,37.630001068115234,36.47999954223633,37.209999084472656,26.960664749145508,79600,,,,,,,,
2020-09-03,37.06999969482422,37.43000030517578,36.5099983215332,36.58000183105469,26.50419807434082,95800,,,,,,,,
2020-09-04,36.7599983215332,37.810001373291016,36.45000076293945,37.5,27.17078971862793,55700,,,,,,,,
2020-09-08,37.2599983215332,38.38999938964844,36.810001373291016,37.16999816894531,26.931684494018555,121300,,,,,,,,
2020-09-09,37.689998626708984,37.689998626708984,37.04999923706055,37.290000915527344,27.018630981445312,55100,,,,,,,,
2020-09-10,37.470001220703125,37.97999954223633,36.5,36.75,26.62737274169922,80000,,,,,,,,
2020-09-11,36.65999984741211,37.66999816894531,36.5,36.849998474121094,26.6998233795166,73700,,,,,,,,
2020-09-14,37.939998626708984,38.25,37.369998931884766,38.11000061035156,27.612764358520508,79900,,,,,,,,
2020-09-15,38.4900016784668,38.54999923706055,37.5099983215332,37.650001525878906,27.27947425842285,54300,,,,,,,,
2020-09-16,37.70000076293945,38.790000915527344,37.5,38.08000183105469,27.591028213500977,41400,,,,,,,,
2020-09-17,37.54999923706055,37.650001525878906,36.95000076293945,37.54999923706055,27.207015991210938,66600,,,,,,,,
2020-09-18,37.54999923706055,37.75,37.029998779296875,37.33000183105469,27.047611236572266,67000,,,,,,,,
2020-09-21,36.5099983215332,36.5099983215332,34.72999954223633,35.29999923706055,25.57676887512207,135900,,,,,,,,
2020-09-22,35.34000015258789,35.630001068115234,34.599998474121094,34.66999816894531,25.12029457092285,122100,,,,,,,,
2020-09-23,34.66999816894531,35.209999084472656,33.5,33.84000015258789,24.518918991088867,90600,,,,,,,,
2020-09-24,33.619998931884766,36.09000015258789,33.25,35.61000061035156,25.80138397216797,78300,,,,,,,,
2020-09-25,35.529998779296875,36.08000183105469,34.810001373291016,35.61000061035156,25.80138397216797,57200,,,,,,,,
2020-09-28,35.939998626708984,36.720001220703125,34.97999954223633,36.59000015258789,26.511444091796875,47600,,,,,,,,
2020-09-29,36.65999984741211,37.119998931884766,36.31999969482422,36.400001525878906,26.373775482177734,44100,,,,,,,,
2020-09-30,36.310001373291016,37.43000030517578,36.310001373291016,36.7599983215332,26.634620666503906,57500,,,,,,,,
2020-10-01,36.41999816894531,36.90999984741211,35.869998931884766,36.209999084472656,26.236112594604492,67800,,,,,,,,
2020-10-02,35.9900016784668,37.04999923706055,35.81999969482422,36.72999954223633,26.61288070678711,44800,,,,,,,,
2020-10-05,37.099998474121094,37.79999923706055,37.0099983215332,37.41999816894531,27.112821578979492,51000,,,,,,,,
2020-10-06,37.470001220703125,38.189998626708984,36.70000076293945,36.93000030517578,26.757793426513672,50500,,,,,,,,
2020-10-07,37.040000915527344,37.900001525878906,37.040000915527344,37.5099983215332,27.17803382873535,46900,,,,,,,,
2020-10-08,37.91999816894531,38.56999969482422,37.599998474121094,38.08000183105469,27.591028213500977,34800,,,,,,,,
2020-10-09,38.09000015258789,38.5,37.619998931884766,38.119998931884766,27.620010375976562,43800,,,,,,,,
2020-10-12,38.38999938964844,38.91999816894531,38.040000915527344,38.79999923706055,28.112707138061523,51400,,,,,,,,
2020-10-13,38.47999954223633,38.75,37.93000030517578,38.189998626708984,27.670732498168945,55200,,,,,,,,
2020-10-14,38.099998474121094,38.41999816894531,37.900001525878906,38.15999984741211,27.64899444580078,99300,,,,,,,,
2020-10-15,37.59000015258789,38.810001373291016,37.59000015258789,38.209999084472656,27.685226440429688,79000,,,,,,,,
2020-10-16,38.2599983215332,38.380001068115234,37.58000183105469,38.02000045776367,27.547555923461914,54700,,,,,,,,
2020-10-19,38.34000015258789,38.70000076293945,38.04999923706055,38.439998626708984,27.851869583129883,68300,,,,,,,,
2020-10-20,38.5099983215332,40.91999816894531,38.5099983215332,40.5099983215332,29.35169792175293,80200,,,,,,,,
2020-10-21,40.880001068115234,41.099998474121094,39.880001068115234,39.93000030517578,28.931453704833984,126200,,,,,,,,
2020-10-22,40.04999923706055,40.45000076293945,39.77000045776367,40.15999984741211,29.098102569580078,62900,,,,,,,,
2020-10-23,40.5099983215332,41.63999938964844,40.5099983215332,40.97999954223633,29.692235946655273,47900,,,,,,,,
2020-10-26,40.59000015258789,40.59000015258789,38.599998474121094,39.20000076293945,28.402530670166016,53400,,,,,,,,
2020-10-27,39.099998474121094,39.630001068115234,38.900001525878906,39.099998474121094,28.330076217651367,53900,,,,,,,,
2020-10-28,38.220001220703125,38.22999954223633,36.7400016784668,37.060001373291016,26.85198402404785,77700,,,,,,,,
2020-10-29,36.91999816894531,37.0,35.38999938964844,35.61000061035156,25.80138397216797,76900,,,,,,,,
2020-10-30,35.5,36.20000076293945,35.130001068115234,36.18000030517578,26.214378356933594,60700,,,,,,,,
2020-11-02,36.400001525878906,36.400001525878906,35.84000015258789,36.0099983215332,26.091197967529297,28200,,,,,,,,
2020-11-03,36.540000915527344,38.4900016784668,36.540000915527344,37.959999084472656,27.50408172607422,47000,,,,,,,,
2020-11-04,37.7400016784668,40.369998931884766,37.61000061035156,39.61000061035156,28.69959831237793,49600,,,,,,,,
2020-11-05,40.08000183105469,41.56999969482422,40.08000183105469,41.150001525878906,29.815406799316406,42600,,,,,,,,
2020-11-06,41.220001220703125,42.130001068115234,40.93000030517578,41.16999816894531,29.829898834228516,35900,,,,,,,,
2020-11-09,43.88999938964844,46.900001525878906,43.88999938964844,46.290000915527344,33.53962326049805,81500,,,,,,,,
2020-11-10,46.11000061035156,47.15999984741211,44.95000076293945,45.02000045776367,32.61943054199219,143200,,,,,,,,
2020-11-11,45.18000030517578,46.0,44.84000015258789,45.95000076293945,33.29327392578125,72400,,,,,,,,
2020-11-12,45.54999923706055,46.290000915527344,45.130001068115234,45.4900016784668,32.9599723815918,41500,,,,,,,,
2020-11-13,45.869998931884766,46.290000915527344,45.45000076293945,46.290000915527344,33.53962326049805,20200,,,,,,,,
2020-11-16,47.369998931884766,49.560001373291016,47.099998474121094,47.63999938964844,34.517765045166016,58500,,,,,,,,
2020-11-17,47.41999816894531,47.58000183105469,46.70000076293945,47.5099983215332,34.42357635498047,52900,,,,,,,,
2020-11-18,47.63999938964844,48.47999954223633,47.43000030517578,47.7599983215332,34.60471725463867,41300,,,,,,,,
2020-11-19,47.529998779296875,48.29999923706055,47.529998779296875,48.25,34.959747314453125,46700,,,,,,,,
2020-11-20,48.22999954223633,48.4900016784668,47.77000045776367,48.0,34.778602600097656,21100,,,,,,,,
2020-11-23,48.31999969482422,48.95000076293945,47.90999984741211,48.29999923706055,34.995975494384766,36000,,,,,,,,
2020-11-24,48.970001220703125,49.97999954223633,48.95000076293945,49.25,35.684303283691406,57200,,,,,,,,
2020-11-25,49.939998626708984,49.939998626708984,48.18000030517578,48.31999969482422,35.01047134399414,58500,,,,,,,,
2020-11-27,48.06999969482422,49.209999084472656,46.56999969482422,47.5099983215332,34.42357635498047,30900,,,,,,,,
2020-11-30,47.2400016784668,47.70000076293945,46.220001220703125,46.560001373291016,33.735252380371094,75800,,,,,,,,
2020-12-01,47.619998931884766,52.90999984741211,47.150001525878906,52.720001220703125,38.198509216308594,119700,,,,,,,,
2020-12-02,52.84000015258789,53.369998931884766,52.220001220703125,53.0,38.40138244628906,63000,,,,,,,,
2020-12-03,53.41999816894531,53.470001220703125,51.970001220703125,52.34000015258789,37.923179626464844,100900,,,,,,,,
2020-12-04,52.34000015258789,53.209999084472656,51.34000015258789,51.68000030517578,37.44496536254883,118100,,,,,,,,
2020-12-07,51.529998779296875,52.15999984741211,49.33000183105469,49.70000076293945,36.010353088378906,138200,,,,,,,,
2020-12-08,49.06999969482422,49.93000030517578,48.66999816894531,49.02000045776367,35.51765060424805,226500,,,,,,,,
2020-12-09,49.529998779296875,50.54999923706055,49.04999923706055,49.209999084472656,35.65532302856445,236900,,,,,,,,
2020-12-10,48.880001068115234,50.27000045776367,47.9900016784668,48.310001373291016,35.00322341918945,255400,,,,,,,,
2020-12-11,47.810001373291016,50.33000183105469,47.439998626708984,50.22999954223633,36.39436340332031,627900,,,,,,,,
2020-12-14,49.619998931884766,50.7599983215332,48.709999084472656,48.939998626708984,35.459686279296875,79800,,,,,,,,
