date,open,high,low,close,adj_close,volume,"('date', '')","('open', 'MDY')","('high', 'MDY')","('low', 'MDY')","('close', 'MDY')","('adj_close', 'MDY')","('volume', 'MDY')","('currency', '')"
2020-01-31,371.55999755859375,371.8399963378906,364.6300048828125,365.4599914550781,339.8105773925781,1566700,,,,,,,,
2020-02-03,367.3800048828125,371.3599853515625,367.3800048828125,369.6199951171875,343.67864990234375,1014200,,,,,,,,
2020-02-04,374.0,376.0299987792969,373.5400085449219,374.54998779296875,348.2625427246094,727200,,,,,,,,
2020-02-05,378.17999267578125,379.2699890136719,376.8299865722656,378.8399963378906,352.2514953613281,741200,,,,,,,,
2020-02-06,380.0400085449219,380.29998779296875,376.92999267578125,376.94000244140625,350.4847412109375,569900,,,,,,,,
2020-02-07,375.5799865722656,375.8599853515625,372.8599853515625,373.4700012207031,347.25836181640625,782700,,,,,,,,
2020-02-10,372.5899963378906,375.5400085449219,372.5799865722656,375.5,349.1458740234375,574300,,,,,,,,
2020-02-11,377.1499938964844,380.0,376.7699890136719,378.44000244140625,351.8795166015625,1888300,,,,,,,,
2020-02-12,380.20001220703125,381.0799865722656,379.239990234375,380.9700012207031,354.23193359375,713800,,,,,,,,
2020-02-13,379.3299865722656,382.7900085449219,378.8500061035156,382.260009765625,355.43145751953125,708000,,,,,,,,
2020-02-14,382.6000061035156,382.8800048828125,380.739990234375,382.0799865722656,355.2640686035156,536100,,,,,,,,
2020-02-18,381.1000061035156,381.92999267578125,378.6600036621094,380.94000244140625,354.2041320800781,663500,,,,,,,,
2020-02-19,382.20001220703125,384.0,381.6700134277344,382.4700012207031,355.6266784667969,661300,,,,,,,,
2020-02-20,381.8599853515625,384.4700012207031,379.5299987792969,384.0199890136719,357.0679016113281,812900,,,,,,,,
2020-02-21,382.2900085449219,382.55999755859375,378.8800048828125,379.94000244140625,353.2742919921875,820000,,,,,,,,
2020-02-24,368.42999267578125,370.8999938964844,366.82000732421875,368.6000061035156,342.7301940917969,1725400,,,,,,,,
2020-02-25,369.6400146484375,370.1300048828125,355.3399963378906,355.70001220703125,330.73553466796875,3276900,,,,,,,,
2020-02-26,357.239990234375,359.7900085449219,350.04998779296875,350.489990234375,325.89117431640625,1780700,,,,,,,,
2020-02-27,343.1700134277344,350.1499938964844,336.8299865722656,337.6499938964844,313.952392578125,3496000,,,,,,,,
2020-02-28,326.5899963378906,333.7200012207031,322.6499938964844,331.0899963378906,307.85272216796875,8374600,,,,,,,,
2020-03-02,332.989990234375,342.17999267578125,327.29998779296875,342.1600036621094,318.1458740234375,2645700,,,,,,,,
2020-03-03,342.4100036621094,347.7900085449219,331.5400085449219,334.6499938964844,311.1629333496094,3589400,,,,,,,,
2020-03-04,340.57000732421875,346.6400146484375,337.3999938964844,346.2900085449219,321.98602294921875,2400400,,,,,,,,
2020-03-05,338.1099853515625,339.2099914550781,330.3900146484375,333.7799987792969,310.35394287109375,2938700,,,,,,,,
2020-03-06,323.3699951171875,330.32000732421875,320.3900146484375,328.260009765625,305.2213439941406,2427600,,,,,,,,
2020-03-09,304.489990234375,327.9700012207031,295.3500061035156,297.30999755859375,276.4435729980469,4597000,,,,,,,,
2020-03-10,307.9200134277344,309.6499938964844,293.5,309.3299865722656,287.61993408203125,3726000,,,,,,,,
2020-03-11,301.1099853515625,302.6700134277344,285.55999755859375,288.9100036621094,268.63311767578125,8766600,,,,,,,,
2020-03-12,268.6099853515625,275.9200134277344,253.67999267578125,258.0400085449219,239.9297332763672,4729400,,,,,,,,
2020-03-13,272.5199890136719,282.7900085449219,258.3699951171875,282.07000732421875,262.2732238769531,4284500,,,,,,,,
2020-03-16,252.1300048828125,261.739990234375,239.02000427246094,243.57000732421875,226.47525024414062,5082200,,,,,,,,
2020-03-17,249.33999633789062,256.94000244140625,239.27999877929688,256.7099914550781,238.6930694580078,3086200,,,,,,,,
2020-03-18,241.4499969482422,247.38999938964844,221.11000061035156,231.02999877929688,214.8153839111328,3683300,,,,,,,,
2020-03-19,227.47000122070312,244.02000427246094,220.0,239.72999572753906,222.90475463867188,2339200,,,,,,,,
2020-03-20,240.86000061035156,246.77999877929688,227.4600067138672,229.25,214.1519012451172,1759700,,,,,,,,
2020-03-23,227.36000061035156,227.36000061035156,214.22000122070312,220.85000610351562,206.30506896972656,2249000,,,,,,,,
2020-03-24,233.9199981689453,245.42999267578125,232.00999450683594,245.2899932861328,229.13551330566406,1750700,,,,,,,,
2020-03-25,246.5800018310547,262.3299865722656,240.91000366210938,252.82000732421875,236.16957092285156,2012500,,,,,,,,
2020-03-26,255.5800018310547,267.8599853515625,255.0,267.4200134277344,249.8080291748047,1101800,,,,,,,,
2020-03-27,257.6700134277344,265.2200012207031,254.30999755859375,258.94000244140625,241.8865203857422,1381100,,,,,,,,
2020-03-30,260.1700134277344,266.0,254.8000030517578,265.760009765625,248.25735473632812,1526900,,,,,,,,
2020-03-31,264.1199951171875,266.510009765625,258.7900085449219,262.8800048828125,245.56700134277344,1166900,,,,,,,,
2020-04-01,250.8300018310547,253.74000549316406,245.33999633789062,247.0,230.73289489746094,1424200,,,,,,,,
2020-04-02,247.00999450683594,256.2699890136719,243.64999389648438,249.8000030517578,233.34848022460938,1604100,,,,,,,,
2020-04-03,248.86000061035156,251.52999877929688,240.5800018310547,243.08999633789062,227.08041381835938,1127700,,,,,,,,
2020-04-06,253.0800018310547,263.69000244140625,253.0800018310547,262.8299865722656,245.5203094482422,1181900,,,,,,,,
2020-04-07,272.739990234375,278.92999267578125,265.510009765625,265.8900146484375,248.37884521484375,1206400,,,,,,,,
2020-04-08,270.0,281.0400085449219,267.1700134277344,279.4700012207031,261.064453125,2322500,,,,,,,,
2020-04-09,286.6000061035156,293.42999267578125,284.3299865722656,288.9700012207031,269.93878173828125,1754900,,,,,,,,
2020-04-13,286.8500061035156,288.2099914550781,276.7300109863281,279.9700012207031,261.53155517578125,1918300,,,,,,,,
2020-04-14,286.7699890136719,289.6499938964844,282.79998779296875,285.8699951171875,267.0429382324219,953400,,,,,,,,
2020-04-15,276.260009765625,277.7900085449219,273.1700134277344,274.6400146484375,256.5525207519531,818400,,,,,,,,
2020-04-16,275.6300048828125,276.32000732421875,269.510009765625,274.3999938964844,256.3282775878906,1317500,,,,,,,,
2020-04-17,284.4800109863281,286.7799987792969,281.3900146484375,284.0899963378906,265.38018798828125,1649000,,,,,,,,
2020-04-20,279.17999267578125,284.260009765625,277.6499938964844,278.7200012207031,260.36376953125,1160300,,,,,,,,
2020-04-21,272.8500061035156,275.2099914550781,269.6199951171875,271.3299865722656,253.46055603027344,815200,,,,,,,,
2020-04-22,277.44000244140625,278.5799865722656,273.5899963378906,275.04998779296875,256.9355163574219,719200,,,,,,,,
2020-04-23,277.2200012207031,282.75,276.4700012207031,278.45001220703125,260.111572265625,1069600,,,,,,,,
2020-04-24,280.44000244140625,283.6600036621094,277.2699890136719,282.1000061035156,263.5213317871094,767500,,,,,,,,
2020-04-27,284.8599853515625,295.4200134277344,284.5400085449219,293.8500061035156,274.4974060058594,1446500,,,,,,,,
2020-04-28,300.70001220703125,302.9200134277344,294.1199951171875,296.95001220703125,277.39324951171875,1600400,,,,,,,,
2020-04-29,305.3599853515625,311.6499938964844,303.6499938964844,309.42999267578125,289.0513610839844,1560500,,,,,,,,
2020-04-30,303.29998779296875,304.2799987792969,299.510009765625,299.80999755859375,280.06488037109375,1923300,,,,,,,,
2020-05-01,293.3599853515625,293.9200134277344,286.489990234375,289.5199890136719,270.4525451660156,1681700,,,,,,,,
2020-05-04,286.3599853515625,290.19000244140625,283.6099853515625,289.8800048828125,270.7889709472656,1447100,,,,,,,,
2020-05-05,294.54998779296875,298.7300109863281,291.989990234375,292.6600036621094,273.3858337402344,1308200,,,,,,,,
2020-05-06,294.5,295.54998779296875,290.010009765625,290.4100036621094,271.2839050292969,1367900,,,,,,,,
2020-05-07,294.0400085449219,298.2900085449219,294.0400085449219,295.20001220703125,275.7584533691406,1501100,,,,,,,,
2020-05-08,300.04998779296875,305.9200134277344,299.25,305.7699890136719,285.63232421875,1636600,,,,,,,,
2020-05-11,301.4700012207031,305.79998779296875,299.3299865722656,303.6400146484375,283.6426696777344,1711500,,,,,,,,
2020-05-12,304.9100036621094,305.489990234375,292.3500061035156,292.45001220703125,273.1895751953125,1813100,,,,,,,,
2020-05-13,290.25,290.6400146484375,279.67999267578125,282.510009765625,263.90423583984375,1655600,,,,,,,,
2020-05-14,276.8599853515625,285.82000732421875,271.9100036621094,285.69000244140625,266.8747863769531,1655700,,,,,,,,
2020-05-15,283.3999938964844,288.82000732421875,281.1700134277344,288.0199890136719,269.0513610839844,1230700,,,,,,,,
2020-05-18,299.4800109863281,306.9599914550781,299.1499938964844,305.4700012207031,285.35211181640625,2493700,,,,,,,,
2020-05-19,304.6000061035156,308.0400085449219,301.20001220703125,301.260009765625,281.41937255859375,1406000,,,,,,,,
2020-05-20,306.5400085449219,309.7900085449219,306.20001220703125,307.79998779296875,287.5286560058594,1377900,,,,,,,,
2020-05-21,307.8599853515625,310.44000244140625,305.67999267578125,309.30999755859375,288.9392395019531,1085400,,,,,,,,
2020-05-22,309.04998779296875,309.8599853515625,305.9599914550781,309.0299987792969,288.6776428222656,966000,,,,,,,,
2020-05-26,320.1400146484375,322.1499938964844,319.0199890136719,319.8500061035156,298.7850341796875,1540600,,,,,,,,
2020-05-27,325.9599914550781,328.45001220703125,318.5,328.1600036621094,306.5477294921875,1514900,,,,,,,,
2020-05-28,331.3599853515625,331.3800048828125,322.3699951171875,323.3500061035156,302.0545959472656,1419700,,,,,,,,
2020-05-29,321.1499938964844,323.3900146484375,317.4800109863281,321.5299987792969,300.3544006347656,1718700,,,,,,,,
2020-06-01,322.8399963378906,327.57000732421875,321.1000061035156,325.67999267578125,304.2310791015625,998500,,,,,,,,
2020-06-02,327.7699890136719,329.45001220703125,325.6000061035156,328.5899963378906,306.9494323730469,1234600,,,,,,,,
2020-06-03,332.79998779296875,338.8399963378906,332.79998779296875,337.67999267578125,315.4407958984375,1886400,,,,,,,,
2020-06-04,335.7900085449219,339.3900146484375,333.82000732421875,337.7799987792969,315.53424072265625,1480500,,,,,,,,
2020-06-05,352.8299865722656,354.1400146484375,347.7300109863281,348.4700012207031,325.5201110839844,1854500,,,,,,,,
2020-06-08,352.29998779296875,355.2300109863281,351.6000061035156,355.2099914550781,331.8162536621094,1163500,,,,,,,,
2020-06-09,349.6700134277344,350.4700012207031,345.80999755859375,347.7699890136719,324.8662414550781,1263700,,,,,,,,
2020-06-10,347.67999267578125,347.67999267578125,338.04998779296875,339.1199951171875,316.78594970703125,1541100,,,,,,,,
2020-06-11,325.8900146484375,326.9100036621094,314.04998779296875,314.8399963378906,294.10498046875,2019900,,,,,,,,
2020-06-12,325.3599853515625,327.5400085449219,312.29998779296875,321.1499938964844,299.9993591308594,4701600,,,,,,,,
2020-06-15,311.4700012207031,327.9100036621094,310.1600036621094,326.30999755859375,304.8196105957031,2622200,,,,,,,,
2020-06-16,338.4599914550781,338.9200134277344,327.5199890136719,332.9200134277344,310.9942932128906,1808400,,,,,,,,
2020-06-17,333.75,334.0299987792969,327.7799987792969,328.2699890136719,306.6504821777344,1020900,,,,,,,,
2020-06-18,325.4599914550781,330.67999267578125,324.17999267578125,327.3800048828125,305.8191833496094,962600,,,,,,,,
2020-06-19,331.239990234375,331.6199951171875,322.260009765625,324.92999267578125,304.5743103027344,1580400,,,,,,,,
2020-06-22,323.8800048828125,326.54998779296875,319.5799865722656,325.7699890136719,305.3617248535156,850800,,,,,,,,
2020-06-23,330.5400085449219,330.55999755859375,325.80999755859375,326.2799987792969,305.83978271484375,1404600,,,,,,,,
2020-06-24,322.95001220703125,323.3299865722656,311.7900085449219,315.1400146484375,295.397705078125,1570500,,,,,,,,
2020-06-25,313.5899963378906,319.44000244140625,311.2699890136719,319.3299865722656,299.3251647949219,1129400,,,,,,,,
2020-06-26,317.4100036621094,318.2200012207031,312.32000732421875,312.8800048828125,293.2792053222656,1295400,,,,,,,,
2020-06-29,315.80999755859375,321.2300109863281,312.8699951171875,320.5,300.4218444824219,1115300,,,,,,,,
2020-06-30,319.5,325.6199951171875,319.3500061035156,324.489990234375,304.161865234375,1243300,,,,,,,,
2020-07-01,325.0799865722656,326.9100036621094,321.25,322.3800048828125,302.18408203125,1271800,,,,,,,,
2020-07-02,328.1099853515625,330.07000732421875,323.1499938964844,323.9200134277344,303.6275939941406,1111700,,,,,,,,
2020-07-06,330.5199890136719,331.5,326.04998779296875,327.3399963378906,306.8333740234375,998900,,,,,,,,
2020-07-07,324.4800109863281,326.4200134277344,320.80999755859375,321.1199951171875,301.0030517578125,1176100,,,,,,,,
2020-07-08,321.30999755859375,324.69000244140625,319.32000732421875,323.2799987792969,303.0277404785156,1225700,,,,,,,,
2020-07-09,323.32000732421875,323.9200134277344,314.489990234375,318.4599914550781,298.50970458984375,1207800,,,,,,,,
2020-07-10,318.739990234375,323.05999755859375,317.70001220703125,323.010009765625,302.7746276855469,1182000,,,,,,,,
2020-07-13,325.3999938964844,328.9200134277344,319.32000732421875,319.6499938964844,299.6250915527344,1628600,,,,,,,,
2020-07-14,318.9599914550781,324.92999267578125,317.30999755859375,324.8599853515625,304.50872802734375,1693300,,,,,,,,
2020-07-15,331.42999267578125,335.489990234375,329.95001220703125,334.6099853515625,313.64788818359375,1477700,,,,,,,,
2020-07-16,332.5899963378906,334.6700134277344,330.8999938964844,333.2900085449219,312.41064453125,1081200,,,,,,,,
2020-07-17,334.2799987792969,335.55999755859375,332.2900085449219,334.5899963378906,313.6291809082031,858200,,,,,,,,
2020-07-20,333.9800109863281,334.7799987792969,331.260009765625,332.6400146484375,311.8013610839844,678600,,,,,,,,
2020-07-21,335.32000732421875,338.92999267578125,334.5799865722656,336.9100036621094,315.80389404296875,695500,,,,,,,,
2020-07-22,335.4599914550781,339.5899963378906,335.260009765625,339.32000732421875,318.0628356933594,688300,,,,,,,,
2020-07-23,338.8999938964844,343.8900146484375,337.0299987792969,339.739990234375,318.4565124511719,825800,,,,,,,,
2020-07-24,338.3299865722656,339.5199890136719,336.2799987792969,337.2200012207031,316.0943603515625,1083200,,,,,,,,
2020-07-27,337.1700134277344,340.2699890136719,335.6099853515625,340.1700134277344,318.85968017578125,677800,,,,,,,,
2020-07-28,338.8599853515625,340.6000061035156,336.6000061035156,336.7799987792969,315.68194580078125,599300,,,,,,,,
2020-07-29,338.54998779296875,344.80999755859375,338.5400085449219,344.2699890136719,322.7027587890625,868500,,,,,,,,
2020-07-30,339.4100036621094,342.5899963378906,336.7699890136719,341.9599914550781,320.53741455078125,1122500,,,,,,,,
2020-07-31,341.45001220703125,341.54998779296875,334.5799865722656,339.6199951171875,318.34405517578125,1340000,,,,,,,,
2020-08-03,341.70001220703125,344.1199951171875,339.6600036621094,343.6300048828125,322.1028137207031,656300,,,,,,,,
2020-08-04,342.489990234375,345.3699951171875,341.79998779296875,345.3699951171875,323.7338562011719,638000,,,,,,,,
2020-08-05,347.8299865722656,350.3299865722656,346.70001220703125,350.19000244140625,328.2518310546875,688000,,,,,,,,
2020-08-06,349.489990234375,350.8800048828125,347.7200012207031,349.07000732421875,327.20208740234375,669300,,,,,,,,
2020-08-07,348.0199890136719,353.5199890136719,347.42999267578125,353.2699890136719,331.1389465332031,673700,,,,,,,,
2020-08-10,353.9700012207031,356.6300048828125,353.82000732421875,355.1600036621094,332.91058349609375,712900,,,,,,,,
2020-08-11,358.1600036621094,360.1700134277344,353.7300109863281,354.6400146484375,332.4230651855469,850000,,,,,,,,
2020-08-12,358.07000732421875,358.57000732421875,355.1099853515625,356.9200134277344,334.5603332519531,766600,,,,,,,,
2020-08-13,355.4200134277344,358.05999755859375,354.7799987792969,356.2799987792969,333.9603271484375,759900,,,,,,,,
2020-08-14,354.45001220703125,357.32000732421875,353.9599914550781,355.4800109863281,333.2105407714844,747800,,,,,,,,
2020-08-17,356.3399963378906,357.5400085449219,355.1300048828125,356.4599914550781,334.1291198730469,452900,,,,,,,,
2020-08-18,356.1300048828125,356.30999755859375,352.3900146484375,353.19000244140625,331.06396484375,712400,,,,,,,,
2020-08-19,354.2799987792969,354.6400146484375,351.2200012207031,351.7200012207031,329.6860656738281,892200,,,,,,,,
2020-08-20,348.1600036621094,351.2699890136719,347.55999755859375,349.3599853515625,327.4739074707031,714200,,,,,,,,
2020-08-21,348.1700134277344,349.69000244140625,346.8699951171875,348.5299987792969,326.6959228515625,584000,,,,,,,,
2020-08-24,350.8399963378906,353.7900085449219,349.0799865722656,353.7900085449219,331.62640380859375,651800,,,,,,,,
2020-08-25,354.7900085449219,355.0400085449219,350.3599853515625,353.1199951171875,330.998291015625,794100,,,,,,,,
2020-08-26,353.0899963378906,353.239990234375,351.0199890136719,351.8599853515625,329.8172302246094,559000,,,,,,,,
2020-08-27,352.7900085449219,354.8599853515625,351.3699951171875,353.2300109863281,331.10150146484375,639100,,,,,,,,
2020-08-28,354.6400146484375,355.260009765625,352.5799865722656,355.20001220703125,332.947998046875,615200,,,,,,,,
2020-08-31,354.75,354.92999267578125,351.3299865722656,351.3999938964844,329.3861389160156,715400,,,,,,,,
2020-09-01,350.9599914550781,354.239990234375,348.1499938964844,354.1000061035156,331.91693115234375,975800,,,,,,,,
2020-09-02,355.3900146484375,359.57000732421875,353.3800048828125,358.6700134277344,336.20068359375,968400,,,,,,,,
2020-09-03,357.2300109863281,357.9100036621094,345.8500061035156,347.75,325.96478271484375,1165500,,,,,,,,
2020-09-04,350.92999267578125,351.9200134277344,339.3800048828125,346.05999755859375,324.38067626953125,1240000,,,,,,,,
2020-09-08,342.57000732421875,343.3599853515625,337.489990234375,338.45001220703125,317.2474365234375,1361100,,,,,,,,
2020-09-09,341.69000244140625,344.7200012207031,339.989990234375,343.04998779296875,321.5591735839844,1306100,,,,,,,,
2020-09-10,345.07000732421875,346.94000244140625,338.7099914550781,338.8599853515625,317.6316223144531,811100,,,,,,,,
2020-09-11,340.8299865722656,341.0,335.57000732421875,338.6499938964844,317.4349060058594,665700,,,,,,,,
2020-09-14,341.8999938964844,345.94000244140625,341.1099853515625,345.3299865722656,323.69635009765625,624000,,,,,,,,
2020-09-15,347.75,348.489990234375,344.8800048828125,345.75,324.090087890625,549200,,,,,,,,
2020-09-16,347.1499938964844,350.94000244140625,346.1700134277344,346.82000732421875,325.093017578125,675100,,,,,,,,
2020-09-17,341.5299987792969,345.7900085449219,340.1400146484375,344.7099914550781,323.1152038574219,920300,,,,,,,,
2020-09-18,344.42999267578125,345.42999267578125,336.9700012207031,339.9700012207031,319.6300048828125,871700,,,,,,,,
2020-09-21,333.2200012207031,333.3399963378906,327.510009765625,331.4800109863281,311.6480407714844,1002500,,,,,,,,
2020-09-22,332.8699951171875,334.6600036621094,330.1300048828125,333.7099914550781,313.7445983886719,750000,,,,,,,,
2020-09-23,333.75,336.55999755859375,326.1099853515625,326.1600036621094,306.6462707519531,783000,,,,,,,,
2020-09-24,325.5400085449219,330.54998779296875,321.7699890136719,326.19000244140625,306.6744079589844,951700,,,,,,,,
2020-09-25,324.510009765625,331.739990234375,323.9800109863281,330.75,310.96160888671875,763600,,,,,,,,
2020-09-28,335.0899963378906,339.55999755859375,335.0899963378906,338.69000244140625,318.426513671875,656500,,,,,,,,
2020-09-29,338.57000732421875,339.7300109863281,334.6000061035156,336.6600036621094,316.51800537109375,608900,,,,,,,,
2020-09-30,337.7200012207031,342.30999755859375,336.239990234375,338.8299865722656,318.5581970214844,856100,,,,,,,,
2020-10-01,340.6000061035156,343.510009765625,339.17999267578125,343.510009765625,322.9582214355469,1153900,,,,,,,,
2020-10-02,337.7099914550781,348.0,336.6000061035156,346.5199890136719,325.7880554199219,1277000,,,,,,,,
2020-10-05,349.4599914550781,354.69000244140625,349.44000244140625,354.67999267578125,333.4598693847656,847700,,,,,,,,
2020-10-06,356.6099853515625,361.29998779296875,352.07000732421875,352.92999267578125,331.8146667480469,1377000,,,,,,,,
2020-10-07,356.8800048828125,360.2300109863281,356.4599914550781,359.0899963378906,337.6060791015625,800800,,,,,,,,
2020-10-08,362.2900085449219,362.9599914550781,360.1600036621094,362.8800048828125,341.1693420410156,718700,,,,,,,,
2020-10-09,365.489990234375,366.5299987792969,362.6700134277344,363.8299865722656,342.06243896484375,693500,,,,,,,,
2020-10-12,365.32000732421875,366.75,363.8299865722656,366.1300048828125,344.22491455078125,525100,,,,,,,,
2020-10-13,363.5299987792969,365.1400146484375,362.45001220703125,363.2900085449219,341.5547790527344,826700,,,,,,,,
2020-10-14,363.1099853515625,366.2799987792969,361.45001220703125,361.4800109863281,339.8530578613281,632400,,,,,,,,
2020-10-15,357.239990234375,365.6400146484375,356.3900146484375,364.95001220703125,343.1154479980469,779000,,,,,,,,
2020-10-16,365.7799987792969,366.6600036621094,363.9700012207031,364.010009765625,342.2316589355469,540000,,,,,,,,
2020-10-19,364.8500061035156,367.0299987792969,359.010009765625,359.82000732421875,338.2923583984375,572300,,,,,,,,
2020-10-20,361.8999938964844,365.3699951171875,361.0,361.5,339.8719177246094,713200,,,,,,,,
2020-10-21,361.9800109863281,363.8999938964844,359.1099853515625,359.1400146484375,337.6531066894531,551100,,,,,,,,
2020-10-22,360.04998779296875,365.32000732421875,359.05999755859375,365.20001220703125,343.35052490234375,858200,,,,,,,,
2020-10-23,366.9100036621094,368.42999267578125,363.67999267578125,367.489990234375,345.5035400390625,1068800,,,,,,,,
2020-10-26,362.8399963378906,363.3800048828125,355.5799865722656,359.739990234375,338.2172546386719,711200,,,,,,,,
2020-10-27,359.3699951171875,360.2300109863281,354.79998779296875,354.8599853515625,333.6291198730469,733800,,,,,,,,
2020-10-28,348.010009765625,350.75,345.2200012207031,345.42999267578125,324.7632751464844,1041800,,,,,,,,
2020-10-29,345.010009765625,350.739990234375,342.6099853515625,348.7099914550781,327.8471374511719,1459400,,,,,,,,
2020-10-30,347.010009765625,348.92999267578125,341.79998779296875,346.2699890136719,325.5530090332031,1798400,,,,,,,,
2020-11-02,350.239990234375,353.54998779296875,349.0,353.07000732421875,331.9462585449219,1096800,,,,,,,,
2020-11-03,357.55999755859375,362.57000732421875,356.82000732421875,360.9599914550781,339.3641052246094,1028100,,,,,,,,
2020-11-04,357.3399963378906,366.0,356.3999938964844,361.25,339.6367492675781,1046500,,,,,,,,
2020-11-05,365.6000061035156,372.4700012207031,365.30999755859375,371.32000732421875,349.1044006347656,1051300,,,,,,,,
2020-11-06,371.8999938964844,373.0400085449219,368.79998779296875,369.6099853515625,347.49658203125,759700,,,,,,,,
2020-11-09,392.4100036621094,396.0,379.6700134277344,380.1000061035156,357.3591003417969,1817100,,,,,,,,
2020-11-10,381.4200134277344,385.80999755859375,378.9700012207031,384.6099853515625,361.59930419921875,1207800,,,,,,,,
2020-11-11,386.3299865722656,386.45001220703125,381.45001220703125,384.1700134277344,361.1855163574219,611900,,,,,,,,
2020-11-12,382.1000061035156,382.1000061035156,374.7200012207031,377.4700012207031,354.88641357421875,1139700,,,,,,,,
2020-11-13,380.45001220703125,386.1499938964844,380.45001220703125,385.6199951171875,362.5487976074219,801300,,,,,,,,
2020-11-16,391.29998779296875,393.3999938964844,388.7300109863281,393.3500061035156,369.8163146972656,981100,,,,,,,,
2020-11-17,389.8800048828125,395.3900146484375,387.1600036621094,394.239990234375,370.6531066894531,736600,,,,,,,,
2020-11-18,395.2900085449219,395.7900085449219,388.54998779296875,388.6400146484375,365.38818359375,989800,,,,,,,,
2020-11-19,388.45001220703125,392.3699951171875,386.44000244140625,392.1099853515625,368.6505432128906,540300,,,,,,,,
2020-11-20,390.69000244140625,392.9599914550781,389.7799987792969,391.8399963378906,368.396728515625,494500,,,,,,,,
2020-11-23,394.95001220703125,399.7799987792969,394.32000732421875,397.92999267578125,374.122314453125,804200,,,,,,,,
2020-11-24,402.3999938964844,405.8399963378906,401.010009765625,404.6600036621094,380.44970703125,777200,,,,,,,,
2020-11-25,403.25,403.3800048828125,399.69000244140625,401.8500061035156,377.8077697753906,480400,,,,,,,,
2020-11-27,402.6400146484375,403.29998779296875,401.0,402.6600036621094,378.5693359375,389500,,,,,,,,
2020-11-30,401.2799987792969,402.44000244140625,395.1400146484375,395.7799987792969,372.1009216308594,891000,,,,,,,,
2020-12-01,400.3500061035156,402.92999267578125,399.0199890136719,400.80999755859375,376.8299865722656,1200500,,,,,,,,
2020-12-02,398.5,400.760009765625,396.7699890136719,399.9599914550781,376.0308837890625,727300,,,,,,,,
2020-12-03,400.5199890136719,404.6499938964844,399.8699951171875,402.239990234375,378.1744689941406,735600,,,,,,,,
2020-12-04,404.20001220703125,409.8599853515625,403.8900146484375,409.7799987792969,385.26336669921875,602900,,,,,,,,
2020-12-07,408.9100036621094,409.3999938964844,406.7799987792969,408.3999938964844,383.9659118652344,529400,,,,,,,,
2020-12-08,405.6499938964844,411.1600036621094,405.6499938964844,410.4100036621094,385.85565185546875,559200,,,,,,,,
2020-12-09,412.2300109863281,413.44000244140625,406.5400085449219,408.7200012207031,384.2667541503906,837600,,,,,,,,
2020-12-10,405.95001220703125,410.4200134277344,405.010009765625,409.94000244140625,385.4137878417969,927400,,,,,,,,
2020-12-11,406.989990234375,411.7699890136719,405.3500061035156,409.0,384.52996826171875,1933300,,,,,,,,
