date,open,high,low,close,adj_close,volume,"('date', '')","('open', 'JCAP')","('high', 'JCAP')","('low', 'JCAP')","('close', 'JCAP')","('adj_close', 'JCAP')","('volume', 'JCAP')","('currency', '')"
2025-08-27,19.700000762939453,19.90999984741211,19.1200008392334,19.3700008392334,19.152868270874023,166000,,,,,,,,
2025-08-28,19.3700008392334,20.25,19.270000457763672,19.489999771118164,19.271522521972656,188800,,,,,,,,
2025-08-29,19.469999313354492,19.8700008392334,18.6200008392334,18.809999465942383,18.599143981933594,89600,,,,,,,,
2025-09-02,18.719999313354492,19.461999893188477,18.350000381469727,18.93000030517578,18.71780014038086,127400,,,,,,,,
2025-09-03,19.18000030517578,19.350000381469727,18.895000457763672,19.219999313354492,19.004549026489258,154900,,,,,,,,
2025-09-04,19.190000534057617,19.344999313354492,18.299999237060547,18.639999389648438,18.431049346923828,115400,,,,,,,,
2025-09-05,18.670000076293945,18.78499984741211,18.059999465942383,18.579999923706055,18.371723175048828,111500,,,,,,,,
2025-09-08,18.850000381469727,19.01300048828125,18.46500015258789,18.670000076293945,18.46071434020996,119300,,,,,,,,
2025-09-09,18.799999237060547,19.09000015258789,18.010000228881836,18.079999923706055,17.877328872680664,183900,,,,,,,,
2025-09-10,18.110000610351562,18.708999633789062,17.7189998626709,18.040000915527344,17.837778091430664,177200,,,,,,,,
2025-09-11,17.889999389648438,18.600000381469727,17.540000915527344,18.469999313354492,18.262956619262695,228000,,,,,,,,
2025-09-12,18.510000228881836,18.549999237060547,17.969999313354492,18.389999389648438,18.183853149414062,169500,,,,,,,,
2025-09-15,18.389999389648438,18.485000610351562,17.649999618530273,17.75,17.551027297973633,187900,,,,,,,,
2025-09-16,17.75,18.350000381469727,17.639999389648438,18.15999984741211,17.956430435180664,137500,,,,,,,,
2025-09-17,18.270000457763672,18.549999237060547,17.829999923706055,17.959999084472656,17.7586727142334,253800,,,,,,,,
2025-09-18,18.15999984741211,18.55500030517578,17.979999542236328,18.440000534057617,18.233293533325195,188200,,,,,,,,
2025-09-19,18.540000915527344,18.540000915527344,17.8799991607666,17.940000534057617,17.7388973236084,2262300,,,,,,,,
2025-09-22,17.850000381469727,18.110000610351562,17.760000228881836,17.989999771118164,17.78833770751953,175300,,,,,,,,
2025-09-23,18.0,18.030000686645508,17.170000076293945,17.270000457763672,17.07640838623047,196800,,,,,,,,
2025-09-24,17.030000686645508,17.434999465942383,16.88800048828125,17.260000228881836,17.06652069091797,187800,,,,,,,,
2025-09-25,17.149999618530273,17.200000762939453,16.829999923706055,17.0,16.80943489074707,99400,,,,,,,,
2025-09-26,17.049999237060547,17.360000610351562,17.014999389648438,17.149999618530273,16.957752227783203,80800,,,,,,,,
2025-09-29,17.149999618530273,17.329999923706055,16.90999984741211,17.260000228881836,17.06652069091797,144500,,,,,,,,
2025-09-30,17.31999969482422,17.31999969482422,16.899999618530273,17.260000228881836,17.06652069091797,199400,,,,,,,,
2025-10-01,17.200000762939453,17.709999084472656,17.030000686645508,17.610000610351562,17.41259765625,167300,,,,,,,,
2025-10-02,17.739999771118164,18.360000610351562,17.475000381469727,18.219999313354492,18.015758514404297,315300,,,,,,,,
2025-10-03,18.239999771118164,18.309999465942383,17.71500015258789,18.15999984741211,17.956430435180664,200500,,,,,,,,
2025-10-06,18.360000610351562,18.360000610351562,17.920000076293945,17.969999313354492,17.7685604095459,113900,,,,,,,,
2025-10-07,17.950000762939453,18.329999923706055,17.6200008392334,18.059999465942383,17.85755157470703,293000,,,,,,,,
2025-10-08,18.059999465942383,18.18000030517578,17.8700008392334,17.969999313354492,17.7685604095459,104400,,,,,,,,
2025-10-09,17.940000534057617,18.229999542236328,17.81999969482422,17.889999389648438,17.689456939697266,115100,,,,,,,,
2025-10-10,17.950000762939453,18.040000915527344,17.46500015258789,17.479999542236328,17.284053802490234,123900,,,,,,,,
2025-10-13,17.6299991607666,18.229999542236328,17.389999389648438,18.200000762939453,17.995983123779297,103500,,,,,,,,
2025-10-14,18.020000457763672,18.309999465942383,17.934999465942383,17.979999542236328,17.7784481048584,185700,,,,,,,,
2025-10-15,18.100000381469727,18.260000228881836,17.889999389648438,18.15999984741211,17.956430435180664,97100,,,,,,,,
2025-10-16,18.239999771118164,18.239999771118164,17.65999984741211,17.709999084472656,17.511474609375,60100,,,,,,,,
2025-10-17,17.6200008392334,18.239999771118164,17.527000427246094,18.059999465942383,17.85755157470703,131900,,,,,,,,
2025-10-20,18.1299991607666,18.239999771118164,17.854999542236328,18.100000381469727,17.897104263305664,90200,,,,,,,,
2025-10-21,18.100000381469727,18.469999313354492,17.959999084472656,18.229999542236328,18.025646209716797,115500,,,,,,,,
2025-10-22,18.209999084472656,18.299999237060547,17.959999084472656,18.290000915527344,18.08497428894043,88200,,,,,,,,
2025-10-23,18.329999923706055,18.440000534057617,18.110000610351562,18.389999389648438,18.183853149414062,98900,,,,,,,,
2025-10-24,18.450000762939453,18.889999389648438,18.229999542236328,18.809999465942383,18.599143981933594,149500,,,,,,,,
2025-10-27,18.760000228881836,19.575000762939453,18.725000381469727,19.469999313354492,19.251745223999023,133500,,,,,,,,
2025-10-28,19.559999465942383,19.6200008392334,18.90999984741211,19.139999389648438,18.925445556640625,135600,,,,,,,,
2025-10-29,19.100000381469727,19.4950008392334,18.399999618530273,18.850000381469727,18.638696670532227,106200,,,,,,,,
2025-10-30,18.729999542236328,19.079999923706055,18.219999313354492,18.440000534057617,18.233293533325195,65500,,,,,,,,
2025-10-31,18.559999465942383,18.90999984741211,18.030000686645508,18.8799991607666,18.668359756469727,91200,,,,,,,,
2025-11-03,19.040000915527344,19.25,18.520000457763672,19.190000534057617,18.974885940551758,141500,,,,,,,,
2025-11-04,18.899999618530273,19.5,18.709999084472656,19.40999984741211,19.192419052124023,195500,,,,,,,,
2025-11-05,19.5,19.75,18.975000381469727,19.639999389648438,19.41983985900879,90800,,,,,,,,
2025-11-06,19.670000076293945,19.790000915527344,19.1200008392334,19.31999969482422,19.10342788696289,88700,,,,,,,,
2025-11-07,19.31999969482422,19.55500030517578,18.440000534057617,19.450000762939453,19.231971740722656,88500,,,,,,,,
2025-11-10,19.739999771118164,20.3700008392334,19.4689998626709,20.21500015258789,19.98839569091797,97600,,,,,,,,
2025-11-11,20.280000686645508,20.790000915527344,20.0,20.719999313354492,20.487733840942383,100800,,,,,,,,
2025-11-12,21.09000015258789,21.1200008392334,20.15999984741211,20.239999771118164,20.01311492919922,119300,,,,,,,,
2025-11-13,20.25,20.959999084472656,19.709999084472656,20.780000686645508,20.547061920166016,321500,,,,,,,,
2025-11-14,21.709999084472656,22.530000686645508,20.152000427246094,22.149999618530273,21.901704788208008,269800,,,,,,,,
2025-11-17,22.40999984741211,22.920000076293945,21.93000030517578,22.049999237060547,21.802824020385742,140300,,,,,,,,
2025-11-18,21.575000762939453,22.367000579833984,21.290000915527344,21.459999084472656,21.219438552856445,122300,,,,,,,,
2025-11-19,21.530000686645508,22.44499969482422,21.0,21.389999389648438,21.150222778320312,93600,,,,,,,,
2025-11-20,21.790000915527344,21.950000762939453,20.510000228881836,20.75,20.517398834228516,149000,,,,,,,,
2025-11-21,20.510000228881836,21.829999923706055,20.274999618530273,21.010000228881836,20.774484634399414,148200,,,,,,,,
2025-11-24,21.010000228881836,21.520000457763672,20.500999450683594,21.40999984741211,21.170000076293945,161300,,,,,,,,
2025-11-25,20.799999237060547,21.239999771118164,20.670000076293945,21.110000610351562,21.110000610351562,142300,,,,,,,,
2025-11-26,21.190000534057617,21.440000534057617,20.697999954223633,20.920000076293945,20.920000076293945,128400,,,,,,,,
2025-11-28,20.825000762939453,21.03499984741211,20.450000762939453,20.969999313354492,20.969999313354492,85200,,,,,,,,
2025-12-01,20.700000762939453,20.9950008392334,20.40999984741211,20.760000228881836,20.760000228881836,183700,,,,,,,,
2025-12-02,20.809999465942383,21.329999923706055,20.424999237060547,20.700000762939453,20.700000762939453,175300,,,,,,,,
2025-12-03,20.700000762939453,21.510000228881836,20.545000076293945,21.06999969482422,21.06999969482422,169700,,,,,,,,
2025-12-04,21.06999969482422,21.295000076293945,20.729999542236328,20.90999984741211,20.90999984741211,157200,,,,,,,,
2025-12-05,21.079999923706055,21.079999923706055,20.15999984741211,20.350000381469727,20.350000381469727,132000,,,,,,,,
2025-12-08,20.520000457763672,21.045000076293945,20.204999923706055,20.81999969482422,20.81999969482422,159800,,,,,,,,
2025-12-09,20.790000915527344,21.579999923706055,20.649999618530273,21.420000076293945,21.420000076293945,144600,,,,,,,,
2025-12-10,21.31999969482422,21.725000381469727,20.979999542236328,21.25,21.25,166700,,,,,,,,
2025-12-11,21.34000015258789,22.25,20.200000762939453,22.040000915527344,22.040000915527344,269500,,,,,,,,
2025-12-12,22.049999237060547,22.264999389648438,21.360000610351562,21.8700008392334,21.8700008392334,181500,,,,,,,,
2025-12-15,22.0,22.075000762939453,21.540000915527344,21.799999237060547,21.799999237060547,123600,,,,,,,,
2025-12-16,21.790000915527344,22.75,21.655000686645508,22.100000381469727,22.100000381469727,192600,,,,,,,,
2025-12-17,22.190000534057617,22.395000457763672,21.725000381469727,21.899999618530273,21.899999618530273,128700,,,,,,,,
2025-12-18,22.200000762939453,22.5,21.709999084472656,22.200000762939453,22.200000762939453,213500,,,,,,,,
2025-12-19,22.280000686645508,22.649999618530273,22.100000381469727,22.579999923706055,22.579999923706055,710100,,,,,,,,
2025-12-22,22.639999389648438,22.844999313354492,22.219999313354492,22.540000915527344,22.540000915527344,181100,,,,,,,,
2025-12-23,22.56999969482422,22.959999084472656,22.040000915527344,22.790000915527344,22.790000915527344,190700,,,,,,,,
2025-12-24,22.899999618530273,22.979999542236328,22.628000259399414,22.829999923706055,22.829999923706055,147600,,,,,,,,
2025-12-26,22.760000228881836,23.059999465942383,22.1299991607666,22.969999313354492,22.969999313354492,214100,,,,,,,,
2025-12-29,22.649999618530273,23.010000228881836,22.399999618530273,22.940000534057617,22.940000534057617,161400,,,,,,,,
2025-12-30,22.950000762939453,23.170000076293945,21.475000381469727,22.719999313354492,22.719999313354492,195000,,,,,,,,
,JCAP,JCAP,JCAP,JCAP,JCAP,JCAP,,,,,,,,
