date,open,high,low,close,adj_close,volume,"('date', '')","('open', 'ROYMY')","('high', 'ROYMY')","('low', 'ROYMY')","('close', 'ROYMY')","('adj_close', 'ROYMY')","('volume', 'ROYMY')","('currency', '')"
2020-08-26,4.710000038146973,4.78000020980835,4.710000038146973,4.78000020980835,4.35585880279541,28000,,,,,,,,
2020-08-27,4.699999809265137,4.699999809265137,4.699999809265137,4.699999809265137,4.282957553863525,1200,,,,,,,,
2020-08-28,4.78000020980835,4.78000020980835,4.78000020980835,4.78000020980835,4.35585880279541,100,,,,,,,,
2020-08-31,4.710000038146973,4.849999904632568,4.710000038146973,4.849999904632568,4.419647216796875,3100,,,,,,,,
2020-09-01,4.630000114440918,4.820000171661377,4.630000114440918,4.630000114440918,4.219168663024902,22700,,,,,,,,
2020-09-02,4.539999961853027,4.599999904632568,4.539999961853027,4.599999904632568,4.191830635070801,10100,,,,,,,,
2020-09-03,4.510000228881836,4.510000228881836,4.46999979019165,4.46999979019165,4.073365688323975,3200,,,,,,,,
2020-09-04,4.53000020980835,4.599999904632568,4.53000020980835,4.598999977111816,4.190919876098633,22200,,,,,,,,
2020-09-08,5.519999980926514,5.739999771118164,5.460000038146973,5.619999885559082,5.121323585510254,135100,,,,,,,,
2020-09-09,5.519999980926514,5.695000171661377,5.429999828338623,5.679999828338623,5.175999164581299,60500,,,,,,,,
2020-09-10,5.670000076293945,5.730000019073486,5.559999942779541,5.605000019073486,5.107654571533203,19900,,,,,,,,
2020-09-11,5.909999847412109,6.03000020980835,5.909999847412109,5.980000019073486,5.449379920959473,29300,,,,,,,,
2020-09-14,5.71999979019165,5.800000190734863,5.630000114440918,5.690000057220459,5.185113430023193,25600,,,,,,,,
2020-09-15,5.9079999923706055,5.949999809265137,5.860000133514404,5.870999813079834,5.350051403045654,39100,,,,,,,,
2020-09-16,6.110000133514404,6.329999923706055,6.110000133514404,6.21999979019165,5.668084144592285,21500,,,,,,,,
2020-09-17,6.199999809265137,6.199999809265137,6.139999866485596,6.139999866485596,5.595182418823242,78700,,,,,,,,
2020-09-18,6.179999828338623,6.199999809265137,6.070000171661377,6.070000171661377,5.531394004821777,16200,,,,,,,,
2020-09-21,6.139999866485596,6.190000057220459,6.079999923706055,6.190000057220459,5.640746593475342,41800,,,,,,,,
2020-09-22,6.081999778747559,6.099999904632568,6.081999778747559,6.099999904632568,5.558731555938721,500,,,,,,,,
2020-09-23,6.119999885559082,6.144999980926514,6.019999980926514,6.019999980926514,5.485830783843994,16300,,,,,,,,
2020-09-24,6.050000190734863,6.190000057220459,6.050000190734863,6.190000057220459,5.640746593475342,3200,,,,,,,,
2020-09-25,6.050000190734863,6.177000045776367,6.050000190734863,6.177000045776367,5.628900051116943,900,,,,,,,,
2020-09-28,6.21999979019165,6.21999979019165,6.21999979019165,6.21999979019165,5.668084144592285,500,,,,,,,,
2020-09-29,6.059999942779541,6.139999866485596,6.050000190734863,6.139999866485596,5.595182418823242,700,,,,,,,,
2020-09-30,6.110000133514404,6.144999980926514,6.099999904632568,6.133999824523926,5.589715003967285,9500,,,,,,,,
2020-10-01,6.320000171661377,6.383999824523926,6.199999809265137,6.199999809265137,5.649859428405762,22700,,,,,,,,
2020-10-02,6.190000057220459,6.389999866485596,6.190000057220459,6.284999847412109,5.727316379547119,3100,,,,,,,,
2020-10-05,6.170000076293945,6.195000171661377,6.130000114440918,6.195000171661377,5.645303249359131,2800,,,,,,,,
2020-10-06,6.320000171661377,6.329999923706055,6.199999809265137,6.21999979019165,5.668084144592285,11900,,,,,,,,
2020-10-07,6.28000020980835,6.409999847412109,6.28000020980835,6.409999847412109,5.8412251472473145,5800,,,,,,,,
2020-10-08,6.360000133514404,6.360000133514404,6.190000057220459,6.190000057220459,5.640746593475342,5200,,,,,,,,
2020-10-09,6.440000057220459,6.454999923706055,6.389999866485596,6.414999961853027,5.8457818031311035,3100,,,,,,,,
2020-10-12,6.320000171661377,6.440000057220459,6.320000171661377,6.440000057220459,5.868563652038574,700,,,,,,,,
2020-10-13,6.190000057220459,6.190000057220459,6.139999866485596,6.179999828338623,5.631633281707764,2000,,,,,,,,
2020-10-14,6.179999828338623,6.179999828338623,6.179999828338623,6.179999828338623,5.631633281707764,0,,,,,,,,
2020-10-15,6.110000133514404,6.110000133514404,6.070000171661377,6.099999904632568,5.558731555938721,4200,,,,,,,,
2020-10-16,6.239999771118164,6.239999771118164,6.239999771118164,6.239999771118164,5.686309814453125,800,,,,,,,,
2020-10-19,6.150000095367432,6.260000228881836,6.139999866485596,6.139999866485596,5.595182418823242,1400,,,,,,,,
2020-10-20,6.25,6.300000190734863,6.25,6.300000190734863,5.740986347198486,3000,,,,,,,,
2020-10-21,6.519999980926514,6.53000020980835,6.420000076293945,6.420000076293945,5.850337982177734,11000,,,,,,,,
2020-10-22,6.559999942779541,6.559999942779541,6.480000019073486,6.480000019073486,5.9050140380859375,6000,,,,,,,,
2020-10-23,6.579999923706055,6.579999923706055,6.579999923706055,6.579999923706055,5.996140956878662,39100,,,,,,,,
2020-10-26,6.28000020980835,6.289999961853027,6.239999771118164,6.25,5.695422649383545,4900,,,,,,,,
2020-10-27,6.150000095367432,6.184999942779541,6.150000095367432,6.171999931335449,5.624343395233154,1000,,,,,,,,
2020-10-28,5.980000019073486,6.0,5.980000019073486,6.0,5.4676055908203125,2300,,,,,,,,
2020-10-29,5.980000019073486,6.090000152587891,5.909999847412109,5.989999771118164,5.458492755889893,2900,,,,,,,,
2020-10-30,5.880000114440918,5.880000114440918,5.789999961853027,5.789999961853027,5.276239395141602,1700,,,,,,,,
2020-11-02,5.789999961853027,5.820000171661377,5.730000019073486,5.820000171661377,5.303577423095703,1900,,,,,,,,
2020-11-03,6.03000020980835,6.050000190734863,6.019999980926514,6.019999980926514,5.485830783843994,2200,,,,,,,,
2020-11-04,6.019999980926514,6.019999980926514,6.019999980926514,6.019999980926514,5.485830783843994,0,,,,,,,,
2020-11-05,6.614999771118164,6.614999771118164,6.550000190734863,6.550000190734863,5.9688029289245605,6200,,,,,,,,
2020-11-06,6.619999885559082,6.650000095367432,6.619999885559082,6.639999866485596,6.050816535949707,2400,,,,,,,,
2020-11-09,7.289999961853027,7.309999942779541,6.760000228881836,6.760000228881836,6.1601691246032715,82000,,,,,,,,
2020-11-10,6.929999828338623,7.195000171661377,6.929999828338623,7.110000133514404,6.47911262512207,24100,,,,,,,,
2020-11-11,7.269999980926514,7.269999980926514,7.269999980926514,7.269999980926514,6.62491512298584,1700,,,,,,,,
2020-11-12,7.050000190734863,7.050000190734863,7.050000190734863,7.050000190734863,6.424436569213867,200,,,,,,,,
2020-11-13,7.050000190734863,7.050000190734863,7.050000190734863,7.050000190734863,6.424436569213867,0,,,,,,,,
2020-11-16,7.130000114440918,7.130000114440918,7.130000114440918,7.130000114440918,6.497337818145752,500,,,,,,,,
2020-11-17,7.230000019073486,7.434999942779541,7.230000019073486,7.434999942779541,6.775274276733398,8700,,,,,,,,
2020-11-18,7.5,7.521999835968018,7.5,7.521999835968018,6.854554653167725,1800,,,,,,,,
2020-11-19,7.730000019073486,7.800000190734863,7.690000057220459,7.800000190734863,7.1078877449035645,62500,,,,,,,,
2020-11-20,7.829999923706055,7.860000133514404,7.789999961853027,7.789999961853027,7.098773956298828,385500,,,,,,,,
2020-11-23,7.909999847412109,7.909999847412109,7.820000171661377,7.820000171661377,7.126112937927246,21900,,,,,,,,
2020-11-24,7.989999771118164,8.050000190734863,7.989999771118164,8.029999732971191,7.317478656768799,4400,,,,,,,,
2020-11-25,8.079999923706055,8.079999923706055,8.060999870300293,8.060999870300293,7.345727920532227,1800,,,,,,,,
2020-11-27,8.109999656677246,8.109999656677246,8.109999656677246,8.109999656677246,7.390379905700684,3200,,,,,,,,
2020-11-30,8.239999771118164,8.239999771118164,8.140999794006348,8.140999794006348,7.418629169464111,2600,,,,,,,,
2020-12-01,8.489999771118164,8.638999938964844,8.489999771118164,8.638999938964844,7.872440814971924,2400,,,,,,,,
2020-12-02,8.510000228881836,8.548999786376953,8.510000228881836,8.548999786376953,7.790426254272461,1800,,,,,,,,
2020-12-03,8.800000190734863,9.039999961853027,8.800000190734863,8.899999618530273,8.110280990600586,15300,,,,,,,,
2020-12-04,9.039999961853027,9.039999961853027,8.920000076293945,8.920000076293945,8.128506660461426,2200,,,,,,,,
2020-12-07,8.920000076293945,8.920000076293945,8.920000076293945,8.920000076293945,8.128506660461426,0,,,,,,,,
2020-12-08,8.569999694824219,8.748000144958496,8.569999694824219,8.748000144958496,7.9717698097229,2000,,,,,,,,
2020-12-09,8.920000076293945,8.920000076293945,8.920000076293945,8.920000076293945,8.128506660461426,900,,,,,,,,
