date,open,high,low,close,adj_close,volume,"('date', '')","('open', 'SSRGF')","('high', 'SSRGF')","('low', 'SSRGF')","('close', 'SSRGF')","('adj_close', 'SSRGF')","('volume', 'SSRGF')","('currency', '')"
2023-03-15,13.949999809265137,13.949999809265137,13.399999618530273,13.550000190734863,13.30803108215332,8573,,,,,,,,
2023-03-16,13.550000190734863,13.550000190734863,13.550000190734863,13.550000190734863,13.30803108215332,0,,,,,,,,
2023-03-17,13.550000190734863,13.550000190734863,13.550000190734863,13.550000190734863,13.30803108215332,0,,,,,,,,
2023-03-20,13.550000190734863,13.550000190734863,13.550000190734863,13.550000190734863,13.30803108215332,0,,,,,,,,
2023-03-21,13.550000190734863,13.550000190734863,13.550000190734863,13.550000190734863,13.30803108215332,0,,,,,,,,
2023-03-22,13.550000190734863,13.550000190734863,13.550000190734863,13.550000190734863,13.30803108215332,0,,,,,,,,
2023-03-23,13.550000190734863,13.550000190734863,13.550000190734863,13.550000190734863,13.30803108215332,0,,,,,,,,
2023-03-24,13.550000190734863,13.550000190734863,13.550000190734863,13.550000190734863,13.30803108215332,0,,,,,,,,
2023-03-27,13.550000190734863,13.550000190734863,13.550000190734863,13.550000190734863,13.30803108215332,0,,,,,,,,
2023-03-28,13.550000190734863,13.550000190734863,13.550000190734863,13.550000190734863,13.30803108215332,0,,,,,,,,
2023-03-29,13.550000190734863,13.550000190734863,13.550000190734863,13.550000190734863,13.30803108215332,0,,,,,,,,
2023-03-30,13.550000190734863,13.550000190734863,13.550000190734863,13.550000190734863,13.30803108215332,0,,,,,,,,
2023-03-31,13.550000190734863,13.550000190734863,13.550000190734863,13.550000190734863,13.30803108215332,0,,,,,,,,
2023-04-03,13.550000190734863,13.550000190734863,13.550000190734863,13.550000190734863,13.30803108215332,0,,,,,,,,
2023-04-04,13.550000190734863,13.550000190734863,13.550000190734863,13.550000190734863,13.30803108215332,0,,,,,,,,
2023-04-05,13.550000190734863,13.550000190734863,13.550000190734863,13.550000190734863,13.30803108215332,0,,,,,,,,
2023-04-06,13.550000190734863,13.550000190734863,13.550000190734863,13.550000190734863,13.30803108215332,0,,,,,,,,
2023-04-10,13.550000190734863,13.550000190734863,13.550000190734863,13.550000190734863,13.30803108215332,0,,,,,,,,
2023-04-11,13.550000190734863,13.550000190734863,13.550000190734863,13.550000190734863,13.30803108215332,0,,,,,,,,
2023-04-12,13.550000190734863,13.550000190734863,13.550000190734863,13.550000190734863,13.30803108215332,0,,,,,,,,
2023-04-13,13.550000190734863,13.550000190734863,13.550000190734863,13.550000190734863,13.30803108215332,0,,,,,,,,
2023-04-14,13.550000190734863,13.550000190734863,13.550000190734863,13.550000190734863,13.30803108215332,0,,,,,,,,
2023-04-17,13.550000190734863,13.550000190734863,13.550000190734863,13.550000190734863,13.30803108215332,0,,,,,,,,
2023-04-18,13.550000190734863,13.550000190734863,13.550000190734863,13.550000190734863,13.30803108215332,0,,,,,,,,
2023-04-19,13.550000190734863,13.550000190734863,13.550000190734863,13.550000190734863,13.30803108215332,0,,,,,,,,
2023-04-20,13.550000190734863,13.550000190734863,13.550000190734863,13.550000190734863,13.30803108215332,0,,,,,,,,
2023-04-21,13.550000190734863,13.550000190734863,13.550000190734863,13.550000190734863,13.30803108215332,0,,,,,,,,
2023-04-24,13.550000190734863,13.550000190734863,13.550000190734863,13.550000190734863,13.30803108215332,0,,,,,,,,
2023-04-25,13.550000190734863,13.550000190734863,13.550000190734863,13.550000190734863,13.30803108215332,0,,,,,,,,
2023-04-26,13.550000190734863,13.550000190734863,13.550000190734863,13.550000190734863,13.30803108215332,0,,,,,,,,
2023-04-27,13.550000190734863,13.550000190734863,13.550000190734863,13.550000190734863,13.30803108215332,0,,,,,,,,
2023-04-28,13.550000190734863,13.550000190734863,13.550000190734863,13.550000190734863,13.30803108215332,0,,,,,,,,
2023-05-01,13.550000190734863,13.550000190734863,13.550000190734863,13.550000190734863,13.30803108215332,0,,,,,,,,
2023-05-02,13.550000190734863,13.550000190734863,13.550000190734863,13.550000190734863,13.30803108215332,0,,,,,,,,
2023-05-03,13.550000190734863,13.550000190734863,13.550000190734863,13.550000190734863,13.30803108215332,0,,,,,,,,
2023-05-04,13.550000190734863,13.550000190734863,13.550000190734863,13.550000190734863,13.30803108215332,0,,,,,,,,
2023-05-05,13.550000190734863,13.550000190734863,13.550000190734863,13.550000190734863,13.30803108215332,0,,,,,,,,
2023-05-08,13.550000190734863,13.550000190734863,13.550000190734863,13.550000190734863,13.30803108215332,0,,,,,,,,
2023-05-09,13.550000190734863,13.550000190734863,13.550000190734863,13.550000190734863,13.30803108215332,0,,,,,,,,
2023-05-10,13.550000190734863,13.550000190734863,13.550000190734863,13.550000190734863,13.30803108215332,0,,,,,,,,
2023-05-11,13.550000190734863,13.550000190734863,13.550000190734863,13.550000190734863,13.30803108215332,0,,,,,,,,
2023-05-12,13.550000190734863,13.550000190734863,13.550000190734863,13.550000190734863,13.410362243652344,0,,,,,,,,
2023-05-15,13.550000190734863,13.550000190734863,13.550000190734863,13.550000190734863,13.410362243652344,0,,,,,,,,
2023-05-16,13.550000190734863,13.550000190734863,13.550000190734863,13.550000190734863,13.410362243652344,0,,,,,,,,
2023-05-17,13.550000190734863,13.550000190734863,13.550000190734863,13.550000190734863,13.410362243652344,0,,,,,,,,
2023-05-18,13.550000190734863,13.550000190734863,13.550000190734863,13.550000190734863,13.410362243652344,0,,,,,,,,
2023-05-19,13.550000190734863,13.550000190734863,13.550000190734863,13.550000190734863,13.410362243652344,0,,,,,,,,
2023-05-22,13.550000190734863,13.550000190734863,13.550000190734863,13.550000190734863,13.410362243652344,0,,,,,,,,
2023-05-23,13.550000190734863,13.550000190734863,13.550000190734863,13.550000190734863,13.410362243652344,0,,,,,,,,
2023-05-24,13.550000190734863,13.550000190734863,13.550000190734863,13.550000190734863,13.410362243652344,0,,,,,,,,
2023-05-25,13.550000190734863,13.550000190734863,13.550000190734863,13.550000190734863,13.410362243652344,0,,,,,,,,
2023-05-26,13.550000190734863,13.550000190734863,13.550000190734863,13.550000190734863,13.410362243652344,0,,,,,,,,
2023-05-30,13.550000190734863,13.550000190734863,13.550000190734863,13.550000190734863,13.410362243652344,0,,,,,,,,
2023-05-31,13.550000190734863,13.550000190734863,13.550000190734863,13.550000190734863,13.410362243652344,0,,,,,,,,
2023-06-01,13.550000190734863,13.550000190734863,13.550000190734863,13.550000190734863,13.410362243652344,0,,,,,,,,
2023-06-02,13.550000190734863,13.550000190734863,13.550000190734863,13.550000190734863,13.410362243652344,0,,,,,,,,
2023-06-05,13.550000190734863,13.550000190734863,13.550000190734863,13.550000190734863,13.410362243652344,0,,,,,,,,
2023-06-06,13.550000190734863,13.550000190734863,13.550000190734863,13.550000190734863,13.410362243652344,0,,,,,,,,
2023-06-07,13.550000190734863,13.550000190734863,13.550000190734863,13.550000190734863,13.410362243652344,0,,,,,,,,
2023-06-08,13.550000190734863,13.550000190734863,13.550000190734863,13.550000190734863,13.410362243652344,0,,,,,,,,
2023-06-09,13.550000190734863,13.550000190734863,13.550000190734863,13.550000190734863,13.410362243652344,0,,,,,,,,
2023-06-12,13.550000190734863,13.550000190734863,13.550000190734863,13.550000190734863,13.410362243652344,0,,,,,,,,
2023-06-13,13.550000190734863,13.550000190734863,13.550000190734863,13.550000190734863,13.410362243652344,0,,,,,,,,
2023-06-14,13.550000190734863,13.550000190734863,13.550000190734863,13.550000190734863,13.410362243652344,0,,,,,,,,
2023-06-15,13.550000190734863,13.550000190734863,13.550000190734863,13.550000190734863,13.410362243652344,0,,,,,,,,
2023-06-16,13.550000190734863,13.550000190734863,13.550000190734863,13.550000190734863,13.410362243652344,0,,,,,,,,
2023-06-20,13.550000190734863,13.550000190734863,13.550000190734863,13.550000190734863,13.410362243652344,0,,,,,,,,
2023-06-21,13.550000190734863,13.550000190734863,13.550000190734863,13.550000190734863,13.410362243652344,0,,,,,,,,
2023-06-22,13.550000190734863,13.550000190734863,13.550000190734863,13.550000190734863,13.410362243652344,0,,,,,,,,
2023-06-23,13.550000190734863,13.550000190734863,13.550000190734863,13.550000190734863,13.410362243652344,0,,,,,,,,
2023-06-26,13.550000190734863,13.550000190734863,13.550000190734863,13.550000190734863,13.410362243652344,0,,,,,,,,
2023-06-27,13.550000190734863,13.550000190734863,13.550000190734863,13.550000190734863,13.410362243652344,0,,,,,,,,
2023-06-28,13.550000190734863,13.550000190734863,13.550000190734863,13.550000190734863,13.410362243652344,0,,,,,,,,
2023-06-29,13.550000190734863,13.550000190734863,13.550000190734863,13.550000190734863,13.410362243652344,0,,,,,,,,
2023-06-30,13.550000190734863,13.550000190734863,13.550000190734863,13.550000190734863,13.410362243652344,0,,,,,,,,
2023-07-03,13.550000190734863,13.550000190734863,13.550000190734863,13.550000190734863,13.410362243652344,0,,,,,,,,
2023-07-05,13.550000190734863,13.550000190734863,13.550000190734863,13.550000190734863,13.410362243652344,0,,,,,,,,
2023-07-06,13.550000190734863,13.550000190734863,13.550000190734863,13.550000190734863,13.410362243652344,0,,,,,,,,
2023-07-07,13.550000190734863,13.550000190734863,13.550000190734863,13.550000190734863,13.410362243652344,0,,,,,,,,
2023-07-10,13.550000190734863,13.550000190734863,13.550000190734863,13.550000190734863,13.410362243652344,0,,,,,,,,
