date,open,high,low,close,adj_close,volume,"('date', '')","('open', 'SAPGF')","('high', 'SAPGF')","('low', 'SAPGF')","('close', 'SAPGF')","('adj_close', 'SAPGF')","('volume', 'SAPGF')","('currency', '')"
2020-02-07,134.6999969482422,134.6999969482422,134.35000610351562,134.35000610351562,121.85870361328125,25500,,,,,,,,
2020-02-10,133.5,134.25,133.25,134.0,121.54122924804688,12700,,,,,,,,
2020-02-11,137.0,137.0,135.14999389648438,135.14999389648438,122.58430480957031,3800,,,,,,,,
2020-02-12,137.5,138.0,136.35000610351562,136.35000610351562,123.67276000976562,3000,,,,,,,,
2020-02-13,136.35000610351562,136.35000610351562,136.35000610351562,136.35000610351562,123.67276000976562,0,,,,,,,,
2020-02-14,137.0,137.0,136.0500030517578,136.0500030517578,123.40064239501953,3600,,,,,,,,
2020-02-18,137.0,137.39999389648438,135.8000030517578,135.8000030517578,123.17388153076172,2700,,,,,,,,
2020-02-19,138.0,139.0,137.9499969482422,138.4499969482422,125.57748413085938,5300,,,,,,,,
2020-02-20,137.3000030517578,138.0,137.3000030517578,138.0,125.1693344116211,700,,,,,,,,
2020-02-21,135.6999969482422,136.5399932861328,135.6999969482422,136.5399932861328,123.84506225585938,50300,,,,,,,,
2020-02-24,129.5399932861328,131.39999389648438,129.5399932861328,130.0399932861328,117.94941711425781,1800,,,,,,,,
2020-02-25,132.0,132.0,124.69000244140625,124.69000244140625,113.09683227539062,2400,,,,,,,,
2020-02-26,127.75,129.0,125.5,125.5,113.83153533935547,14100,,,,,,,,
2020-02-27,124.25,127.5,124.0,125.0999984741211,113.46871948242188,8600,,,,,,,,
2020-02-28,119.4000015258789,121.5,119.0,121.5,110.20343780517578,40800,,,,,,,,
2020-03-02,124.27999877929688,124.27999877929688,122.5,122.5,111.11045837402344,13200,,,,,,,,
2020-03-03,127.25,128.25,121.94999694824219,121.94999694824219,110.61158752441406,46700,,,,,,,,
2020-03-04,123.29000091552734,125.25,122.29000091552734,125.0,113.37801361083984,15300,,,,,,,,
2020-03-05,122.4800033569336,123.63999938964844,121.75,121.75,110.43019104003906,58800,,,,,,,,
2020-03-06,121.44999694824219,121.44999694824219,120.69999694824219,121.0,109.74992370605469,17000,,,,,,,,
2020-03-09,109.75,114.43000030517578,109.75,111.19999694824219,100.861083984375,22400,,,,,,,,
2020-03-10,116.5,116.94999694824219,113.25,113.7300033569336,103.1558609008789,1400,,,,,,,,
2020-03-11,114.25,114.25,109.33999633789062,109.33999633789062,99.17401885986328,1000,,,,,,,,
2020-03-12,104.16000366210938,104.16000366210938,98.25,100.0,90.70242309570312,4000,,,,,,,,
2020-03-13,102.55999755859375,104.0,100.69999694824219,104.0,94.33051300048828,1100,,,,,,,,
2020-03-16,98.0,98.5,94.25,94.25,85.4870376586914,2300,,,,,,,,
2020-03-17,91.69999694824219,101.63999938964844,91.69999694824219,96.6500015258789,87.66389465332031,9300,,,,,,,,
2020-03-18,97.0,97.0,91.55000305175781,91.75,83.21946716308594,3200,,,,,,,,
2020-03-19,91.75,92.1500015258789,86.19999694824219,86.19999694824219,78.18547821044922,2800,,,,,,,,
2020-03-20,94.3499984741211,95.19999694824219,93.5,93.5,84.80675506591797,9700,,,,,,,,
2020-03-23,94.8499984741211,99.2300033569336,94.4000015258789,95.0,86.16729736328125,1500,,,,,,,,
2020-03-24,105.98999786376953,107.41000366210938,102.5,102.5,92.969970703125,4400,,,,,,,,
2020-03-25,103.0,111.30000305175781,103.0,106.76000213623047,96.83390808105469,9000,,,,,,,,
2020-03-26,109.29000091552734,112.0,109.29000091552734,112.0,101.58670043945312,1400,,,,,,,,
2020-03-27,108.30999755859375,111.5,108.30999755859375,111.5,101.13318634033203,1200,,,,,,,,
2020-03-30,111.0,112.0,108.75,112.0,101.58670043945312,1900,,,,,,,,
2020-03-31,108.19999694824219,108.19999694824219,108.19999694824219,108.19999694824219,98.1400146484375,700,,,,,,,,
2020-04-01,107.0,109.45999908447266,107.0,107.62000274658203,97.61394500732422,24500,,,,,,,,
2020-04-02,102.25,104.0,102.25,104.0,94.33051300048828,50500,,,,,,,,
2020-04-03,101.5,104.83999633789062,101.5,104.0,94.33051300048828,120300,,,,,,,,
2020-04-06,108.5,109.80000305175781,108.5,109.80000305175781,99.59123992919922,79500,,,,,,,,
2020-04-07,112.54000091552734,113.25,111.0,111.5,101.13318634033203,2400,,,,,,,,
2020-04-08,113.0,115.5,113.0,115.5,104.76129913330078,1300,,,,,,,,
2020-04-09,120.0,121.0,119.0,119.0,107.93586730957031,47800,,,,,,,,
2020-04-13,124.5,124.5,116.25,119.0,107.93586730957031,3400,,,,,,,,
2020-04-14,124.62000274658203,125.5,121.0,121.58999633789062,110.2850570678711,36800,,,,,,,,
2020-04-15,116.25,117.48999786376953,116.25,117.48999786376953,106.5662612915039,19500,,,,,,,,
2020-04-16,117.48999786376953,117.48999786376953,117.48999786376953,117.48999786376953,106.5662612915039,0,,,,,,,,
2020-04-17,122.0,122.0,120.75,120.75,109.52316284179688,700,,,,,,,,
2020-04-20,122.0,122.0,122.0,122.0,110.65695190429688,500,,,,,,,,
2020-04-21,116.5,116.5,113.79000091552734,115.0,104.30777740478516,2500,,,,,,,,
2020-04-22,115.69999694824219,117.0999984741211,115.69999694824219,117.0999984741211,106.21251678466797,56600,,,,,,,,
2020-04-23,114.29000091552734,117.87000274658203,114.29000091552734,115.25,104.53453063964844,14800,,,,,,,,
2020-04-24,113.76000213623047,115.26000213623047,113.76000213623047,115.26000213623047,104.54360961914062,19100,,,,,,,,
2020-04-27,115.5,116.95999908447266,115.36000061035156,115.36000061035156,104.6343002319336,2600,,,,,,,,
2020-04-28,116.79000091552734,117.6500015258789,116.79000091552734,117.31999969482422,106.41206359863281,206900,,,,,,,,
2020-04-29,116.75,119.0,116.75,119.0,107.93586730957031,26800,,,,,,,,
2020-04-30,119.62999725341797,119.62999725341797,117.0,117.0,106.12181854248047,18700,,,,,,,,
2020-05-01,117.0,117.0,112.0,114.44999694824219,103.80891418457031,1300,,,,,,,,
2020-05-04,114.75,116.25,114.75,116.25,105.4415512084961,2300,,,,,,,,
2020-05-05,116.75,116.75,115.75,116.25,105.4415512084961,1400,,,,,,,,
2020-05-06,113.79000091552734,113.80000305175781,112.29000091552734,112.29000091552734,101.84973907470703,14400,,,,,,,,
2020-05-07,115.87999725341797,115.87999725341797,115.26000213623047,115.26000213623047,104.54360961914062,13200,,,,,,,,
2020-05-08,117.0,117.0,117.0,117.0,106.12181854248047,11900,,,,,,,,
2020-05-11,115.25,115.25,113.80000305175781,113.80000305175781,103.21935272216797,1300,,,,,,,,
2020-05-12,114.43000030517578,114.43000030517578,114.2300033569336,114.2300033569336,103.60936737060547,700,,,,,,,,
2020-05-13,113.75,113.75,110.19999694824219,111.94999694824219,101.54134368896484,1500,,,,,,,,
2020-05-14,112.37999725341797,112.37999725341797,111.05000305175781,111.55000305175781,101.17853546142578,120400,,,,,,,,
2020-05-15,111.55000305175781,111.55000305175781,111.55000305175781,111.55000305175781,101.17853546142578,8400,,,,,,,,
2020-05-18,115.5,117.0,115.25,116.55000305175781,105.71366119384766,900,,,,,,,,
2020-05-19,117.0,117.0,116.54000091552734,116.54000091552734,105.70459747314453,800,,,,,,,,
2020-05-20,120.0,121.0,119.75,120.19999694824219,109.02429962158203,2100,,,,,,,,
2020-05-21,114.0,116.9000015258789,114.0,116.9000015258789,107.58401489257812,24000,,,,,,,,
2020-05-22,115.45999908447266,115.69999694824219,115.45999908447266,115.69999694824219,106.47965240478516,25500,,,,,,,,
2020-05-26,122.5,123.0,120.5,122.0,112.277587890625,6500,,,,,,,,
2020-05-27,122.5,122.5,121.5,121.5,111.81743621826172,19600,,,,,,,,
2020-05-28,122.5,125.95999908447266,122.5,124.5,114.57836151123047,18300,,,,,,,,
2020-05-29,126.25,127.20999908447266,124.0,126.94999694824219,116.83311462402344,6700,,,,,,,,
2020-06-01,126.75,128.05999755859375,123.4000015258789,126.01000213623047,115.96802520751953,3200,,,,,,,,
2020-06-02,129.39999389648438,130.25,127.79000091552734,129.9600067138672,119.6032485961914,21500,,,,,,,,
2020-06-03,130.5,134.64999389648438,130.5,134.61000061035156,123.88268280029297,5800,,,,,,,,
2020-06-04,133.0,135.0,133.0,133.44000244140625,122.80591583251953,5600,,,,,,,,
2020-06-05,136.39999389648438,137.0,134.75,135.5,124.70174407958984,32700,,,,,,,,
2020-06-08,134.77999877929688,137.0,134.0500030517578,135.0,124.24158477783203,12600,,,,,,,,
2020-06-09,136.25,137.7100067138672,135.5,135.5,124.70174407958984,11200,,,,,,,,
2020-06-10,137.0,137.9600067138672,136.0,136.25,125.39197540283203,4400,,,,,,,,
2020-06-11,135.6300048828125,135.6300048828125,129.3000030517578,129.3000030517578,118.99584197998047,1500,,,,,,,,
2020-06-12,127.6500015258789,131.05999755859375,127.6500015258789,128.0,117.79943084716797,13500,,,,,,,,
2020-06-15,127.94999694824219,130.7100067138672,126.5,128.36000061035156,118.13074493408203,2500,,,,,,,,
2020-06-16,134.25,134.5,131.83999633789062,131.83999633789062,121.33342742919922,2500,,,,,,,,
2020-06-17,133.10000610351562,136.2100067138672,132.9499969482422,134.0500030517578,123.3673095703125,1900,,,,,,,,
2020-06-18,133.5500030517578,133.5500030517578,133.35000610351562,133.35000610351562,122.72309112548828,1000,,,,,,,,
2020-06-19,137.0,139.55999755859375,136.39999389648438,138.83999633789062,127.77558135986328,4900,,,,,,,,
2020-06-22,137.25,140.10000610351562,137.25,140.10000610351562,128.93516540527344,11500,,,,,,,,
2020-06-23,142.0,143.0,140.5500030517578,141.9600067138672,130.64694213867188,6000,,,,,,,,
2020-06-24,138.3800048828125,138.3800048828125,134.0399932861328,136.9600067138672,126.04539489746094,2900,,,,,,,,
2020-06-25,136.0500030517578,136.0500030517578,135.08999633789062,135.08999633789062,124.32442474365234,2200,,,,,,,,
2020-06-26,138.0,139.66000366210938,134.5500030517578,137.1199951171875,126.19263458251953,22200,,,,,,,,
2020-06-29,137.77000427246094,137.77000427246094,136.7899932861328,136.7899932861328,125.8889389038086,800,,,,,,,,
2020-06-30,139.66000366210938,139.9600067138672,138.0,139.25,128.15289306640625,2600,,,,,,,,
2020-07-01,136.88999938964844,140.0,136.88999938964844,138.9499969482422,127.8768081665039,3300,,,,,,,,
2020-07-02,141.5,143.36000061035156,141.0,141.6999969482422,130.4076385498047,7700,,,,,,,,
2020-07-06,145.25,147.39999389648438,145.0,146.0,134.36497497558594,5300,,,,,,,,
2020-07-07,145.4499969482422,145.4499969482422,144.35000610351562,144.35000610351562,132.8464813232422,3000,,,,,,,,
2020-07-08,146.0,146.0,143.75,145.5399932861328,133.94163513183594,2100,,,,,,,,
2020-07-09,153.39999389648438,155.39999389648438,150.9199981689453,151.0,138.96652221679688,5900,,,,,,,,
2020-07-10,151.75,153.0,151.25,153.0,140.80714416503906,76800,,,,,,,,
2020-07-13,155.5,155.67999267578125,151.9499969482422,151.9499969482422,139.84080505371094,2400,,,,,,,,
2020-07-14,149.3000030517578,153.4600067138672,149.3000030517578,153.3000030517578,141.083251953125,14800,,,,,,,,
2020-07-15,153.4499969482422,157.16000366210938,153.4499969482422,156.10000610351562,143.6601104736328,17800,,,,,,,,
2020-07-16,156.10000610351562,156.10000610351562,156.10000610351562,156.10000610351562,143.6601104736328,10200,,,,,,,,
2020-07-17,156.9600067138672,156.9600067138672,153.50999450683594,155.4499969482422,143.0618896484375,1400,,,,,,,,
2020-07-20,157.60000610351562,159.9600067138672,157.60000610351562,159.0,146.3289794921875,3100,,,,,,,,
2020-07-21,161.0,165.0500030517578,160.89999389648438,161.0,148.1696014404297,3900,,,,,,,,
2020-07-22,164.8300018310547,165.14999389648438,162.9499969482422,162.9499969482422,149.96420288085938,7300,,,,,,,,
2020-07-23,162.0,162.0,161.25,161.25,148.39967346191406,1600,,,,,,,,
2020-07-24,156.75,157.5500030517578,156.60000610351562,156.60000610351562,144.12025451660156,1600,,,,,,,,
2020-07-27,161.0,165.0,161.0,165.0,151.850830078125,10700,,,,,,,,
2020-07-28,159.8000030517578,162.7100067138672,159.7899932861328,161.52999877929688,148.6573486328125,6500,,,,,,,,
2020-07-29,162.36000061035156,164.5,162.36000061035156,163.25,150.2402801513672,2400,,,,,,,,
2020-07-30,159.00999450683594,159.0500030517578,159.00999450683594,159.0500030517578,146.37501525878906,900,,,,,,,,
2020-07-31,159.8000030517578,160.4600067138672,156.49000549316406,159.2100067138672,146.52224731445312,2000,,,,,,,,
2020-08-03,159.2899932861328,161.75,159.2899932861328,160.25,147.47935485839844,1500,,,,,,,,
2020-08-04,160.35000610351562,160.41000366210938,158.3800048828125,160.41000366210938,147.6266326904297,1300,,,,,,,,
2020-08-05,162.3800048828125,162.3800048828125,160.75,160.9499969482422,148.1235809326172,1200,,,,,,,,
2020-08-06,159.61000061035156,162.6999969482422,159.25,162.6999969482422,149.734130859375,1100,,,,,,,,
2020-08-07,161.0,161.9600067138672,160.42999267578125,161.7100067138672,148.82302856445312,1800,,,,,,,,
2020-08-10,158.5,159.9600067138672,158.5,158.5,145.86883544921875,1100,,,,,,,,
2020-08-11,160.75,161.10000610351562,159.10000610351562,159.10000610351562,146.4210205078125,2200,,,,,,,,
2020-08-12,161.75999450683594,162.6999969482422,160.5399932861328,160.5399932861328,147.7462615966797,1300,,,,,,,,
2020-08-13,159.25,162.08999633789062,159.25,160.39999389648438,147.61741638183594,22000,,,,,,,,
2020-08-14,160.4600067138672,160.4600067138672,160.4600067138672,160.4600067138672,147.67263793945312,14400,,,,,,,,
2020-08-17,162.2100067138672,162.2100067138672,159.24000549316406,159.24000549316406,146.54986572265625,1000,,,,,,,,
2020-08-18,163.0,163.0,159.9499969482422,161.75999450683594,148.8690185546875,2900,,,,,,,,
2020-08-19,161.9499969482422,164.0,161.0,161.0,148.1696014404297,2900,,,,,,,,
2020-08-20,160.9600067138672,163.66000366210938,160.3000030517578,163.66000366210938,150.6176300048828,4700,,,,,,,,
2020-08-21,160.39999389648438,160.74000549316406,158.75,158.75,146.0989227294922,16000,,,,,,,,
2020-08-24,164.0,164.4600067138672,161.5399932861328,162.4499969482422,149.50405883789062,3600,,,,,,,,
2020-08-25,164.5,165.6699981689453,163.3699951171875,165.22999572753906,152.0625,6500,,,,,,,,
2020-08-26,166.0,168.0,164.8000030517578,167.0,153.69143676757812,4400,,,,,,,,
2020-08-27,166.22999572753906,166.7100067138672,166.22999572753906,166.7100067138672,153.424560546875,20900,,,,,,,,
2020-08-28,166.6699981689453,166.91000366210938,165.08999633789062,165.25,152.08090209960938,10500,,,,,,,,
2020-08-31,166.4600067138672,166.4600067138672,166.36000061035156,166.36000061035156,153.1024627685547,11000,,,,,,,,
2020-09-01,163.5,166.74000549316406,163.5,163.64999389648438,150.60841369628906,1500,,,,,,,,
2020-09-02,166.1999969482422,168.9600067138672,165.44000244140625,165.6999969482422,152.4950408935547,4000,,,,,,,,
2020-09-03,165.60000610351562,165.60000610351562,160.1999969482422,160.6999969482422,147.8935089111328,3500,,,,,,,,
2020-09-04,154.8000030517578,158.66000366210938,154.8000030517578,158.66000366210938,146.01609802246094,1200,,,,,,,,
2020-09-08,156.0,159.4600067138672,155.4499969482422,155.4499969482422,143.0618896484375,3700,,,,,,,,
2020-09-09,159.41000366210938,164.1699981689453,159.41000366210938,164.1699981689453,151.0869903564453,1700,,,,,,,,
2020-09-10,163.50999450683594,163.50999450683594,159.89999389648438,159.89999389648438,147.1572723388672,1500,,,,,,,,
2020-09-11,158.8800048828125,161.9600067138672,158.49000549316406,161.9600067138672,149.0531005859375,13300,,,,,,,,
2020-09-14,160.0,160.9600067138672,159.5800018310547,160.9600067138672,148.13279724121094,2600,,,,,,,,
2020-09-15,159.14999389648438,159.35000610351562,159.14999389648438,159.35000610351562,146.65110778808594,11400,,,,,,,,
2020-09-16,161.9600067138672,161.9600067138672,161.9600067138672,161.9600067138672,149.0531005859375,36000,,,,,,,,
2020-09-17,160.69000244140625,162.1300048828125,160.69000244140625,162.1300048828125,149.20956420898438,700,,,,,,,,
2020-09-18,160.33999633789062,160.9600067138672,159.72999572753906,160.9600067138672,148.13279724121094,101400,,,,,,,,
2020-09-21,160.9600067138672,160.9600067138672,160.9600067138672,160.9600067138672,148.13279724121094,0,,,,,,,,
2020-09-22,155.77000427246094,156.25,155.77000427246094,156.25,143.7981414794922,1400,,,,,,,,
2020-09-23,155.4600067138672,155.4600067138672,152.5,154.9600067138672,142.61094665527344,3800,,,,,,,,
2020-09-24,154.4600067138672,154.9600067138672,152.11000061035156,154.9600067138672,142.61094665527344,1400,,,,,,,,
2020-09-25,149.07000732421875,152.7100067138672,148.47000122070312,150.89999389648438,138.87449645996094,1900,,,,,,,,
2020-09-28,155.0,156.57000732421875,155.0,156.57000732421875,144.0926513671875,5300,,,,,,,,
2020-09-29,156.57000732421875,156.57000732421875,156.57000732421875,156.57000732421875,144.0926513671875,44000,,,,,,,,
2020-09-30,156.25,156.25,154.39999389648438,154.39999389648438,142.09556579589844,800,,,,,,,,
2020-10-01,154.39999389648438,154.39999389648438,154.39999389648438,154.39999389648438,142.09556579589844,0,,,,,,,,
2020-10-02,156.4600067138672,156.4600067138672,156.4600067138672,156.4600067138672,143.9914093017578,1500,,,,,,,,
2020-10-05,155.0,157.7100067138672,155.0,157.7100067138672,145.14181518554688,1700,,,,,,,,
2020-10-06,156.30999755859375,156.30999755859375,156.30999755859375,156.30999755859375,143.85336303710938,700,,,,,,,,
2020-10-07,151.5399932861328,154.1999969482422,151.5399932861328,154.1999969482422,141.91151428222656,13400,,,,,,,,
2020-10-08,154.0,154.0,154.0,154.0,141.7274627685547,5600,,,,,,,,
2020-10-09,158.4600067138672,158.7100067138672,157.4600067138672,157.4600067138672,144.91171264648438,7500,,,,,,,,
2020-10-12,158.60000610351562,159.9600067138672,157.75,157.75,145.17860412597656,1100,,,,,,,,
2020-10-13,157.66000366210938,157.66000366210938,155.5,155.6999969482422,143.2919464111328,700,,,,,,,,
2020-10-14,156.1999969482422,156.2899932861328,156.1999969482422,156.25,143.7981414794922,900,,,,,,,,
2020-10-15,151.1999969482422,154.4600067138672,151.1999969482422,151.6999969482422,139.61073303222656,1000,,,,,,,,
2020-10-16,157.50999450683594,157.50999450683594,153.8000030517578,157.50999450683594,144.95770263671875,900,,,,,,,,
2020-10-19,154.2899932861328,156.4600067138672,152.75,152.75,140.57704162597656,1200,,,,,,,,
2020-10-20,151.97999572753906,151.97999572753906,149.3000030517578,149.3000030517578,137.4020233154297,70400,,,,,,,,
2020-10-21,148.2899932861328,150.2100067138672,148.2899932861328,150.2100067138672,138.23948669433594,193400,,,,,,,,
2020-10-22,145.83999633789062,147.0500030517578,145.35000610351562,145.35000610351562,133.76678466796875,150800,,,,,,,,
2020-10-23,145.35000610351562,145.35000610351562,145.35000610351562,145.35000610351562,133.76678466796875,84500,,,,,,,,
2020-10-26,114.79000091552734,115.95999908447266,113.5,114.75,105.60535430908203,155000,,,,,,,,
2020-10-27,119.0,119.0,115.05000305175781,116.44999694824219,107.16987609863281,14600,,,,,,,,
2020-10-28,109.66000366210938,109.66000366210938,107.44999694824219,107.94000244140625,99.33805847167969,92300,,,,,,,,
2020-10-29,107.25,110.12000274658203,106.18000030517578,108.38999938964844,99.752197265625,7500,,,,,,,,
2020-10-30,105.55000305175781,107.08999633789062,105.06999969482422,105.63999938964844,97.22134399414062,47200,,,,,,,,
2020-11-02,105.55999755859375,105.62000274658203,104.18000030517578,104.62000274658203,96.28263854980469,17800,,,,,,,,
2020-11-03,110.01000213623047,110.33999633789062,109.0199966430664,109.0199966430664,100.33197784423828,2400,,,,,,,,
2020-11-04,112.0,114.5,112.0,112.66999816894531,103.69111633300781,4000,,,,,,,,
2020-11-05,117.25,117.25,115.0,115.0,105.83543395996094,21700,,,,,,,,
2020-11-06,115.75,116.33000183105469,114.5999984741211,116.1500015258789,106.89379119873047,16500,,,,,,,,
2020-11-09,120.44999694824219,120.44999694824219,115.79000091552734,116.04000091552734,106.79254150390625,1500,,,,,,,,
2020-11-10,118.75,118.75,116.80000305175781,117.75,108.36627960205078,2300,,,,,,,,
2020-11-11,118.5999984741211,119.95999908447266,118.23999786376953,118.37999725341797,108.94607543945312,29900,,,,,,,,
2020-11-12,119.54000091552734,120.0,117.37000274658203,118.12999725341797,108.71598815917969,382000,,,,,,,,
2020-11-13,120.0,120.0,119.48999786376953,119.48999786376953,109.96760559082031,1800,,,,,,,,
2020-11-16,120.0,120.0,117.5999984741211,117.5999984741211,108.22823333740234,2800,,,,,,,,
2020-11-17,116.80000305175781,117.73999786376953,116.61000061035156,117.5999984741211,108.22823333740234,4700,,,,,,,,
2020-11-18,117.62000274658203,119.51000213623047,117.62000274658203,119.2300033569336,109.72834014892578,2100,,,,,,,,
2020-11-19,117.26000213623047,118.86000061035156,117.26000213623047,118.86000061035156,109.38783264160156,20300,,,,,,,,
2020-11-20,116.79000091552734,117.19000244140625,116.61000061035156,116.61000061035156,107.31713104248047,17800,,,,,,,,
2020-11-23,116.94999694824219,116.94999694824219,116.0199966430664,116.4000015258789,107.12385559082031,209500,,,,,,,,
2020-11-24,116.33000183105469,116.95999908447266,115.41000366210938,115.69000244140625,106.47045135498047,1400,,,,,,,,
2020-11-25,116.08000183105469,117.86000061035156,116.08000183105469,116.94000244140625,107.62084197998047,63100,,,,,,,,
2020-11-27,119.5,119.5,119.5,119.5,109.97681427001953,900,,,,,,,,
2020-11-30,120.79000091552734,121.5,120.3499984741211,120.3499984741211,110.75908660888672,2800,,,,,,,,
2020-12-01,122.62999725341797,122.62999725341797,121.37000274658203,121.83000183105469,112.12113952636719,2700,,,,,,,,
2020-12-02,122.58000183105469,123.0199966430664,121.25,122.01000213623047,112.28679656982422,2600,,,,,,,,
2020-12-03,122.58000183105469,122.9000015258789,121.73999786376953,121.93000030517578,112.21316528320312,6500,,,,,,,,
2020-12-04,124.58000183105469,124.95999908447266,123.7300033569336,124.16999816894531,114.27465057373047,2000,,,,,,,,
2020-12-07,123.93000030517578,123.93000030517578,122.52999877929688,122.66999816894531,112.8941879272461,2700,,,,,,,,
2020-12-08,122.91000366210938,123.1500015258789,122.01000213623047,122.58999633789062,112.82056427001953,3000,,,,,,,,
2020-12-09,123.95999908447266,125.0,121.63999938964844,121.63999938964844,111.94628143310547,78100,,,,,,,,
2020-12-10,121.58999633789062,123.2300033569336,121.58999633789062,122.05000305175781,112.3236083984375,26300,,,,,,,,
2020-12-11,121.75,121.75,119.91999816894531,120.56999969482422,110.9615478515625,5800,,,,,,,,
2020-12-14,122.06999969482422,122.37999725341797,120.69999694824219,120.86000061035156,111.22843933105469,4200,,,,,,,,
2020-12-15,122.25,123.20999908447266,121.62999725341797,122.16000366210938,112.42483520507812,4100,,,,,,,,
2020-12-16,123.25,125.27999877929688,123.25,124.1500015258789,114.25625610351562,6300,,,,,,,,
2020-12-17,128.61000061035156,129.42999267578125,127.41999816894531,127.45999908447266,117.30247497558594,4200,,,,,,,,
2020-12-18,127.9000015258789,127.9000015258789,126.44000244140625,126.94000244140625,116.82392120361328,2000,,,,,,,,
2020-12-21,124.2300033569336,124.88999938964844,124.18000030517578,124.48999786376953,114.56915283203125,3500,,,,,,,,
2020-12-22,125.75,126.0,125.38999938964844,125.38999938964844,115.3974380493164,1000,,,,,,,,
2020-12-23,125.9000015258789,126.75,125.80999755859375,126.05999755859375,116.0140380859375,7400,,,,,,,,
2020-12-24,123.13999938964844,130.49000549316406,123.13999938964844,123.16000366210938,113.34514617919922,1600,,,,,,,,
2020-12-28,128.4199981689453,130.5800018310547,128.10000610351562,130.5800018310547,120.17384338378906,5300,,,,,,,,
2020-12-29,131.1699981689453,132.0800018310547,130.97000122070312,132.0800018310547,121.55430603027344,3400,,,,,,,,
2020-12-30,130.0,131.91000366210938,130.0,130.11000061035156,119.74129486083984,3200,,,,,,,,
2020-12-31,131.9600067138672,131.9600067138672,129.9499969482422,129.9499969482422,119.59403991699219,2000,,,,,,,,
2021-01-04,130.80999755859375,130.80999755859375,127.44999694824219,129.64999389648438,119.31793212890625,19900,,,,,,,,
2021-01-05,129.4600067138672,129.4600067138672,128.5399932861328,128.67999267578125,118.42523956298828,18200,,,,,,,,
2021-01-06,129.0,131.13999938964844,129.0,131.13999938964844,120.68920135498047,1300,,,,,,,,
2021-01-07,127.76000213623047,129.75999450683594,126.80000305175781,129.75999450683594,119.41917419433594,16900,,,,,,,,
2021-01-08,130.0500030517578,130.1199951171875,128.88999938964844,128.88999938964844,118.61851501464844,3600,,,,,,,,
2021-01-11,128.14999389648438,129.94000244140625,128.14999389648438,129.7899932861328,119.44677734375,32700,,,,,,,,
2021-01-12,128.33999633789062,129.72000122070312,128.33999633789062,129.72000122070312,119.38236999511719,1900,,,,,,,,
2021-01-13,128.74000549316406,129.3300018310547,127.38999938964844,127.38999938964844,117.23804473876953,145600,,,,,,,,
2021-01-14,126.58000183105469,127.5,125.93000030517578,126.52999877929688,116.44658660888672,3500,,,,,,,,
