date,open,high,low,close,adj_close,volume,"('date', '')","('open', 'PNFP')","('high', 'PNFP')","('low', 'PNFP')","('close', 'PNFP')","('adj_close', 'PNFP')","('volume', 'PNFP')","('currency', '')"
2020-01-02,64.55000305175781,64.55000305175781,63.18000030517578,64.02999877929688,59.915130615234375,304500,,,,,,,,
2020-01-03,63.0099983215332,63.900001525878906,62.83000183105469,63.689998626708984,59.59697723388672,257300,,,,,,,,
2020-01-06,63.189998626708984,63.470001220703125,62.709999084472656,63.33000183105469,59.26011657714844,212500,,,,,,,,
2020-01-07,63.189998626708984,63.189998626708984,62.43000030517578,62.869998931884766,58.829673767089844,162700,,,,,,,,
2020-01-08,62.869998931884766,63.380001068115234,62.79999923706055,63.130001068115234,59.07296371459961,343500,,,,,,,,
2020-01-09,63.5099983215332,63.619998931884766,62.900001525878906,62.970001220703125,58.92325210571289,202300,,,,,,,,
2020-01-10,62.83000183105469,62.9900016784668,62.380001068115234,62.65999984741211,58.63317108154297,281900,,,,,,,,
2020-01-13,62.81999969482422,63.040000915527344,62.5,62.95000076293945,58.904541015625,308000,,,,,,,,
2020-01-14,62.88999938964844,63.88999938964844,62.599998474121094,63.70000076293945,59.60633087158203,593400,,,,,,,,
2020-01-15,63.31999969482422,63.65999984741211,62.279998779296875,62.619998931884766,58.595741271972656,1050200,,,,,,,,
2020-01-16,63.189998626708984,63.810001373291016,63.0,63.439998626708984,59.3630485534668,901700,,,,,,,,
2020-01-17,63.599998474121094,63.86000061035156,63.11000061035156,63.38999938964844,59.31625747680664,480500,,,,,,,,
2020-01-21,64.05999755859375,64.05999755859375,62.0099983215332,62.060001373291016,58.07173538208008,595100,,,,,,,,
2020-01-22,60.20000076293945,61.790000915527344,59.84000015258789,61.4900016784668,57.53836441040039,810200,,,,,,,,
2020-01-23,60.88999938964844,61.88999938964844,60.22999954223633,61.630001068115234,57.66936492919922,583000,,,,,,,,
2020-01-24,61.77000045776367,61.77000045776367,59.959999084472656,60.63999938964844,56.74298858642578,343600,,,,,,,,
2020-01-27,59.560001373291016,60.45000076293945,59.349998474121094,59.90999984741211,56.059898376464844,296200,,,,,,,,
2020-01-28,60.27000045776367,60.68000030517578,59.9900016784668,60.09000015258789,56.22834777832031,267500,,,,,,,,
2020-01-29,60.0099983215332,60.5,59.09000015258789,59.119998931884766,55.3206672668457,283300,,,,,,,,
2020-01-30,58.83000183105469,60.22999954223633,58.650001525878906,60.099998474121094,56.23768997192383,218600,,,,,,,,
2020-01-31,59.56999969482422,59.689998626708984,58.93000030517578,59.060001373291016,55.26453399658203,427500,,,,,,,,
2020-02-03,59.58000183105469,60.22999954223633,58.93000030517578,59.91999816894531,56.06925964355469,471400,,,,,,,,
2020-02-04,60.970001220703125,61.040000915527344,60.36000061035156,60.58000183105469,56.68684005737305,451900,,,,,,,,
2020-02-05,61.459999084472656,61.90999984741211,61.11000061035156,61.59000015258789,57.631935119628906,478100,,,,,,,,
2020-02-06,61.79999923706055,61.970001220703125,60.869998931884766,60.959999084472656,57.19099044799805,333000,,,,,,,,
2020-02-07,60.650001525878906,60.91999816894531,60.189998626708984,60.349998474121094,56.61870193481445,252900,,,,,,,,
2020-02-10,60.0099983215332,60.880001068115234,59.970001220703125,60.709999084472656,56.956451416015625,269600,,,,,,,,
2020-02-11,60.83000183105469,61.70000076293945,60.720001220703125,60.77000045776367,57.01274490356445,267900,,,,,,,,
2020-02-12,61.290000915527344,61.290000915527344,60.529998779296875,60.970001220703125,57.200382232666016,302200,,,,,,,,
2020-02-13,60.65999984741211,61.90999984741211,60.65999984741211,61.869998931884766,58.04473114013672,202000,,,,,,,,
2020-02-14,61.63999938964844,62.13999938964844,61.58000183105469,61.81999969482422,57.99781799316406,272600,,,,,,,,
2020-02-18,61.54999923706055,62.040000915527344,61.02000045776367,61.650001525878906,57.83833312988281,280400,,,,,,,,
2020-02-19,61.7400016784668,62.540000915527344,61.68000030517578,62.349998474121094,58.495052337646484,390000,,,,,,,,
2020-02-20,62.20000076293945,63.5,62.20000076293945,63.45000076293945,59.52704620361328,468400,,,,,,,,
2020-02-21,63.0,63.20000076293945,62.529998779296875,62.689998626708984,58.814029693603516,597100,,,,,,,,
2020-02-24,60.630001068115234,60.90999984741211,59.58000183105469,59.81999969482422,56.121482849121094,626200,,,,,,,,
2020-02-25,59.880001068115234,59.959999084472656,56.66999816894531,56.779998779296875,53.26942825317383,740200,,,,,,,,
2020-02-26,57.33000183105469,57.439998626708984,55.470001220703125,55.939998626708984,52.48136901855469,715600,,,,,,,,
2020-02-27,54.790000915527344,56.189998626708984,52.689998626708984,54.0,50.661312103271484,744300,,,,,,,,
2020-02-28,53.099998474121094,53.849998474121094,51.61000061035156,52.63999938964844,49.38539505004883,798600,,,,,,,,
2020-03-02,52.61000061035156,55.09000015258789,51.52000045776367,55.09000015258789,51.68391799926758,519500,,,,,,,,
2020-03-03,55.31999969482422,56.040000915527344,53.22999954223633,53.470001220703125,50.16408157348633,735200,,,,,,,,
2020-03-04,54.369998931884766,55.36000061035156,52.88999938964844,55.31999969482422,51.89970016479492,556700,,,,,,,,
2020-03-05,53.540000915527344,54.65999984741211,52.7400016784668,53.34000015258789,50.042118072509766,604000,,,,,,,,
2020-03-06,50.95000076293945,52.540000915527344,49.68000030517578,51.119998931884766,47.95937728881836,943400,,,,,,,,
2020-03-09,47.970001220703125,48.5099983215332,41.33000183105469,42.209999084472656,39.60025405883789,1178800,,,,,,,,
2020-03-10,44.2599983215332,45.59000015258789,42.529998779296875,45.5099983215332,42.696231842041016,1287400,,,,,,,,
2020-03-11,43.959999084472656,44.77000045776367,41.75,42.54999923706055,39.919227600097656,896700,,,,,,,,
2020-03-12,39.220001220703125,44.900001525878906,37.75,40.2400016784668,37.75205993652344,1048200,,,,,,,,
2020-03-13,43.27000045776367,44.16999816894531,40.54999923706055,43.18000030517578,40.51029586791992,894600,,,,,,,,
2020-03-16,40.689998626708984,41.40999984741211,37.79999923706055,37.810001373291016,35.47229766845703,868300,,,,,,,,
2020-03-17,38.709999084472656,43.13999938964844,37.189998626708984,42.66999816894531,40.03181838989258,897600,,,,,,,,
2020-03-18,40.189998626708984,43.2400016784668,27.799999237060547,32.91999816894531,30.884632110595703,1713100,,,,,,,,
2020-03-19,32.720001220703125,35.43000030517578,30.65999984741211,35.13999938964844,32.96737289428711,1575500,,,,,,,,
2020-03-20,35.45000076293945,38.400001525878906,33.5099983215332,33.810001373291016,31.719614028930664,1191200,,,,,,,,
2020-03-23,33.209999084472656,34.79999923706055,29.1299991607666,31.979999542236328,30.002756118774414,935800,,,,,,,,
2020-03-24,33.66999816894531,35.099998474121094,33.22999954223633,34.91999816894531,32.760982513427734,475600,,,,,,,,
2020-03-25,35.5,36.439998626708984,33.52000045776367,34.959999084472656,32.79851150512695,610500,,,,,,,,
2020-03-26,35.220001220703125,37.66999816894531,34.7599983215332,37.369998931884766,35.059513092041016,639400,,,,,,,,
2020-03-27,35.61000061035156,38.41999816894531,35.560001373291016,37.189998626708984,34.8906364440918,567800,,,,,,,,
2020-03-30,37.189998626708984,38.130001068115234,35.72999954223633,37.90999984741211,35.56610870361328,634800,,,,,,,,
2020-03-31,37.65999984741211,39.619998931884766,37.380001068115234,37.540000915527344,35.218997955322266,769800,,,,,,,,
2020-04-01,35.849998474121094,36.34000015258789,34.93000030517578,35.09000015258789,32.920475006103516,393900,,,,,,,,
2020-04-02,34.66999816894531,37.40999984741211,34.36000061035156,37.34000015258789,35.03136444091797,939900,,,,,,,,
2020-04-03,37.189998626708984,37.56999969482422,34.880001068115234,35.619998931884766,33.41770935058594,859200,,,,,,,,
2020-04-06,37.41999816894531,38.880001068115234,36.86000061035156,37.79999923706055,35.46293258666992,872200,,,,,,,,
2020-04-07,39.529998779296875,40.15999984741211,37.41999816894531,37.869998931884766,35.52859115600586,659500,,,,,,,,
2020-04-08,38.790000915527344,41.65999984741211,37.709999084472656,41.4900016784668,38.924774169921875,547400,,,,,,,,
2020-04-09,43.04999923706055,45.15999984741211,42.5,44.84000015258789,42.06764602661133,471200,,,,,,,,
2020-04-13,44.790000915527344,44.790000915527344,41.5099983215332,41.91999816894531,39.32819747924805,402800,,,,,,,,
2020-04-14,42.70000076293945,43.33000183105469,40.029998779296875,40.400001525878906,37.90217208862305,455800,,,,,,,,
2020-04-15,38.650001525878906,39.02000045776367,37.40999984741211,37.86000061035156,35.51920700073242,345600,,,,,,,,
2020-04-16,37.97999954223633,38.099998474121094,35.220001220703125,35.900001525878906,33.68040466308594,658900,,,,,,,,
2020-04-17,37.70000076293945,39.400001525878906,37.22999954223633,38.869998931884766,36.466758728027344,524300,,,,,,,,
2020-04-20,37.619998931884766,39.2400016784668,37.25,38.400001525878906,36.02582931518555,778700,,,,,,,,
2020-04-21,36.869998931884766,37.4900016784668,34.810001373291016,35.150001525878906,32.97676086425781,1135000,,,,,,,,
2020-04-22,35.95000076293945,36.650001525878906,34.130001068115234,34.349998474121094,32.226234436035156,559100,,,,,,,,
2020-04-23,34.72999954223633,35.380001068115234,34.22999954223633,34.880001068115234,32.72346115112305,589500,,,,,,,,
2020-04-24,35.02000045776367,35.59000015258789,34.29999923706055,35.349998474121094,33.164398193359375,521800,,,,,,,,
2020-04-27,35.66999816894531,38.810001373291016,35.349998474121094,38.2400016784668,35.87571716308594,588300,,,,,,,,
2020-04-28,39.06999969482422,39.790000915527344,38.11000061035156,39.02000045776367,36.60749435424805,581100,,,,,,,,
2020-04-29,40.02000045776367,41.79999923706055,39.459999084472656,41.15999984741211,38.61518478393555,646200,,,,,,,,
2020-04-30,39.720001220703125,40.790000915527344,38.869998931884766,40.25,37.908809661865234,999800,,,,,,,,
2020-05-01,39.0099983215332,40.06999969482422,38.040000915527344,38.59000015258789,36.345359802246094,501600,,,,,,,,
2020-05-04,37.72999954223633,38.290000915527344,36.91999816894531,37.79999923706055,35.601322174072266,493300,,,,,,,,
2020-05-05,38.90999984741211,39.06999969482422,36.9900016784668,37.16999816894531,35.00796890258789,340200,,,,,,,,
2020-05-06,37.529998779296875,37.79999923706055,35.560001373291016,36.16999816894531,34.06611633300781,428300,,,,,,,,
2020-05-07,36.709999084472656,38.560001373291016,36.68000030517578,36.84000015258789,34.697166442871094,389600,,,,,,,,
2020-05-08,37.959999084472656,39.9900016784668,37.959999084472656,39.880001068115234,37.56032943725586,505400,,,,,,,,
2020-05-11,39.279998779296875,39.38999938964844,37.97999954223633,38.16999816894531,35.94979476928711,823400,,,,,,,,
2020-05-12,38.20000076293945,38.369998931884766,35.66999816894531,35.720001220703125,33.642303466796875,601200,,,,,,,,
2020-05-13,35.43000030517578,35.459999084472656,32.810001373291016,33.2400016784668,31.306556701660156,648000,,,,,,,,
2020-05-14,32.5,34.97999954223633,31.84000015258789,34.790000915527344,32.76638412475586,591700,,,,,,,,
2020-05-15,34.31999969482422,34.90999984741211,33.91999816894531,34.45000076293945,32.4461669921875,387400,,,,,,,,
