date,open,high,low,close,adj_close,volume,"('date', '')","('open', 'LR.PA')","('high', 'LR.PA')","('low', 'LR.PA')","('close', 'LR.PA')","('adj_close', 'LR.PA')","('volume', 'LR.PA')","('currency', '')"
2020-01-02,72.83999633789062,73.9000015258789,72.72000122070312,73.54000091552734,65.1476058959961,425445,,,,,,,,
2020-01-03,73.23999786376953,73.72000122070312,73.05999755859375,73.4000015258789,65.0235824584961,349528,,,,,,,,
2020-01-06,72.83999633789062,73.33999633789062,72.23999786376953,73.33999633789062,64.97042846679688,359518,,,,,,,,
2020-01-07,73.13999938964844,73.76000213623047,72.62000274658203,72.95999908447266,64.63379669189453,433037,,,,,,,,
2020-01-08,72.22000122070312,72.83999633789062,71.44000244140625,72.83999633789062,64.52748107910156,596918,,,,,,,,
2020-01-09,73.30000305175781,73.77999877929688,72.66000366210938,72.81999969482422,64.50977325439453,495351,,,,,,,,
2020-01-10,73.0,73.58000183105469,72.30000305175781,72.41999816894531,64.1554183959961,522621,,,,,,,,
2020-01-13,72.36000061035156,72.94000244140625,71.94000244140625,72.04000091552734,63.81878662109375,547033,,,,,,,,
2020-01-14,71.94000244140625,72.86000061035156,71.44000244140625,72.81999969482422,64.50977325439453,642556,,,,,,,,
2020-01-15,72.54000091552734,73.0199966430664,72.4800033569336,72.55999755859375,64.27943420410156,473376,,,,,,,,
2020-01-16,72.5,72.66000366210938,72.05999755859375,72.37999725341797,64.11997985839844,506003,,,,,,,,
2020-01-17,72.66000366210938,74.13999938964844,72.66000366210938,73.80000305175781,65.37793731689453,709219,,,,,,,,
2020-01-20,72.83999633789062,73.54000091552734,72.66000366210938,73.26000213623047,64.8995590209961,468454,,,,,,,,
2020-01-21,72.94000244140625,73.0,71.80000305175781,72.18000030517578,63.94281005859375,594269,,,,,,,,
2020-01-22,72.4000015258789,72.9000015258789,71.66000366210938,71.87999725341797,63.67704391479492,682588,,,,,,,,
2020-01-23,71.5,72.4800033569336,71.37999725341797,71.94000244140625,63.73020553588867,742702,,,,,,,,
2020-01-24,72.4000015258789,73.62000274658203,72.31999969482422,73.4000015258789,65.0235824584961,612368,,,,,,,,
2020-01-27,72.54000091552734,73.0999984741211,72.0199966430664,72.27999877929688,64.03140258789062,714630,,,,,,,,
2020-01-28,72.5,72.86000061035156,71.87999725341797,72.62000274658203,64.33260345458984,566770,,,,,,,,
2020-01-29,72.66000366210938,74.63999938964844,72.44000244140625,74.4000015258789,65.90946197509766,729156,,,,,,,,
2020-01-30,73.86000061035156,74.16000366210938,73.26000213623047,73.58000183105469,65.18304443359375,632080,,,,,,,,
2020-01-31,73.83999633789062,74.23999786376953,72.26000213623047,72.4000015258789,64.13770294189453,700624,,,,,,,,
2020-02-03,72.5999984741211,73.33999633789062,72.41999816894531,73.23999786376953,64.8818359375,481167,,,,,,,,
2020-02-04,73.30000305175781,74.08000183105469,73.22000122070312,73.9800033569336,65.53739929199219,412039,,,,,,,,
2020-02-05,73.72000122070312,74.5,73.23999786376953,73.95999908447266,65.51966857910156,664172,,,,,,,,
2020-02-06,74.19999694824219,74.5199966430664,72.9000015258789,73.16000366210938,64.81096649169922,625040,,,,,,,,
2020-02-07,72.9000015258789,73.68000030517578,72.80000305175781,73.23999786376953,64.8818359375,376259,,,,,,,,
2020-02-10,73.18000030517578,73.63999938964844,72.91999816894531,73.41999816894531,65.04129791259766,359573,,,,,,,,
2020-02-11,73.80000305175781,74.16000366210938,73.5999984741211,73.69999694824219,65.28935241699219,700812,,,,,,,,
2020-02-12,73.63999938964844,74.04000091552734,72.73999786376953,73.30000305175781,64.93498992919922,909649,,,,,,,,
2020-02-13,73.12000274658203,77.0199966430664,72.9000015258789,76.5999984741211,67.8583984375,944753,,,,,,,,
2020-02-14,76.5999984741211,76.73999786376953,75.63999938964844,76.0999984741211,67.41546630859375,597709,,,,,,,,
2020-02-17,76.5999984741211,77.44000244140625,76.30000305175781,77.44000244140625,68.60253143310547,461863,,,,,,,,
2020-02-18,76.81999969482422,77.4000015258789,76.30000305175781,76.30000305175781,67.59263610839844,636623,,,,,,,,
2020-02-19,76.5999984741211,77.5,76.36000061035156,77.0,68.21275329589844,561213,,,,,,,,
2020-02-20,76.83999633789062,77.94000244140625,76.80000305175781,77.23999786376953,68.42536163330078,632149,,,,,,,,
2020-02-21,77.16000366210938,77.80000305175781,76.41999816894531,77.26000213623047,68.44307708740234,642279,,,,,,,,
2020-02-24,76.16000366210938,76.19999694824219,74.76000213623047,75.4000015258789,66.79533386230469,1147457,,,,,,,,
2020-02-25,75.31999969482422,75.83999633789062,74.19999694824219,74.4000015258789,65.90946197509766,891250,,,,,,,,
2020-02-26,73.95999908447266,74.5199966430664,71.91999816894531,74.5199966430664,66.01576232910156,1175627,,,,,,,,
2020-02-27,73.22000122070312,73.81999969482422,70.83999633789062,71.80000305175781,63.606178283691406,1100652,,,,,,,,
2020-02-28,70.37999725341797,70.4000015258789,68.08000183105469,69.0199966430664,61.14342498779297,1486412,,,,,,,,
2020-03-02,69.9000015258789,70.63999938964844,67.26000213623047,68.66000366210938,60.82451629638672,1155382,,,,,,,,
2020-03-03,68.55999755859375,70.72000122070312,68.4800033569336,69.27999877929688,61.37376022338867,870202,,,,,,,,
2020-03-04,69.31999969482422,69.5999984741211,68.33999633789062,69.0199966430664,61.14342498779297,896514,,,,,,,,
2020-03-05,69.5999984741211,69.72000122070312,66.91999816894531,67.19999694824219,59.531124114990234,989712,,,,,,,,
2020-03-06,66.37999725341797,66.4800033569336,64.36000061035156,65.36000061035156,57.90110778808594,1034952,,,,,,,,
2020-03-09,60.70000076293945,63.619998931884766,59.720001220703125,62.7599983215332,55.59782028198242,1825515,,,,,,,,
2020-03-10,63.5,64.86000061035156,62.2599983215332,62.2599983215332,55.15488052368164,1829569,,,,,,,,
2020-03-11,62.79999923706055,63.380001068115234,61.0,61.02000045776367,54.05638885498047,1338478,,,,,,,,
2020-03-12,57.459999084472656,57.81999969482422,51.560001373291016,52.15999984741211,46.20749282836914,2870939,,,,,,,,
2020-03-13,53.5,55.15999984741211,50.220001220703125,51.34000015258789,45.4810676574707,1677000,,,,,,,,
2020-03-16,48.869998931884766,52.63999938964844,45.90999984741211,50.81999969482422,45.020416259765625,1802579,,,,,,,,
2020-03-17,52.400001525878906,55.0,50.34000015258789,53.58000183105469,47.46544647216797,1378809,,,,,,,,
2020-03-18,55.97999954223633,56.70000076293945,50.5,51.779998779296875,45.870853424072266,1038146,,,,,,,,
2020-03-19,52.720001220703125,56.0,50.619998931884766,51.34000015258789,45.4810676574707,814108,,,,,,,,
2020-03-20,53.5,56.939998626708984,50.959999084472656,51.220001220703125,45.37476348876953,1165681,,,,,,,,
2020-03-23,49.79999923706055,52.439998626708984,47.869998931884766,50.15999984741211,44.435733795166016,858740,,,,,,,,
2020-03-24,52.400001525878906,58.52000045776367,52.34000015258789,58.52000045776367,51.84169387817383,824859,,,,,,,,
2020-03-25,60.119998931884766,61.279998779296875,54.900001525878906,57.65999984741211,51.079830169677734,760490,,,,,,,,
2020-03-26,57.0,61.040000915527344,56.900001525878906,61.040000915527344,54.0741081237793,786612,,,,,,,,
2020-03-27,59.79999923706055,60.599998474121094,56.439998626708984,57.119998931884766,50.60145568847656,716732,,,,,,,,
2020-03-30,57.7599983215332,58.34000015258789,56.2599983215332,57.58000183105469,51.00896453857422,614885,,,,,,,,
2020-03-31,58.0,59.880001068115234,57.599998474121094,58.47999954223633,51.80625534057617,1071985,,,,,,,,
2020-04-01,57.099998474121094,59.63999938964844,56.15999984741211,56.7599983215332,50.28254318237305,864613,,,,,,,,
2020-04-02,57.0,57.099998474121094,55.400001525878906,56.880001068115234,50.38884735107422,439212,,,,,,,,
2020-04-03,56.7400016784668,57.540000915527344,56.29999923706055,56.900001525878906,50.40656661987305,350188,,,,,,,,
2020-04-06,57.70000076293945,59.97999954223633,57.15999984741211,59.97999954223633,53.13507080078125,452916,,,,,,,,
2020-04-07,61.02000045776367,62.70000076293945,58.459999084472656,59.15999984741211,52.40865707397461,637287,,,,,,,,
2020-04-08,58.599998474121094,60.400001525878906,58.5,59.13999938964844,52.390933990478516,562747,,,,,,,,
2020-04-09,59.79999923706055,60.65999984741211,58.220001220703125,59.15999984741211,52.40865707397461,543471,,,,,,,,
2020-04-14,59.79999923706055,61.099998474121094,59.220001220703125,60.20000076293945,53.32996368408203,439102,,,,,,,,
