date,open,high,low,close,adj_close,volume,"('date', '')","('open', 'FCNCB')","('high', 'FCNCB')","('low', 'FCNCB')","('close', 'FCNCB')","('adj_close', 'FCNCB')","('volume', 'FCNCB')","('currency', '')"
2020-03-03,405.0,405.0,405.0,405.0,395.71484375,100,,,,,,,,
2020-03-04,399.0,399.0,399.0,399.0,389.8525085449219,100,,,,,,,,
2020-03-05,385.0,386.0,383.0,383.0,374.2192687988281,400,,,,,,,,
2020-03-06,383.0,383.0,372.79998779296875,380.0,371.2880859375,200,,,,,,,,
2020-03-09,370.5,370.5,330.0,339.989990234375,332.1953430175781,500,,,,,,,,
2020-03-10,370.0,370.0,316.0,330.0,322.4344482421875,300,,,,,,,,
2020-03-11,325.0,325.0,321.04998779296875,321.04998779296875,313.68963623046875,100,,,,,,,,
2020-03-12,321.04998779296875,321.04998779296875,295.0,300.0,293.1220703125,100,,,,,,,,
2020-03-13,301.0,301.0,299.989990234375,300.0,293.5134582519531,100,,,,,,,,
2020-03-16,290.0,290.0,290.0,290.0,283.729736328125,100,,,,,,,,
2020-03-17,275.0,275.0,265.0,275.0,269.0540466308594,200,,,,,,,,
2020-03-18,269.0,269.0,269.0,269.0,263.183837890625,100,,,,,,,,
2020-03-19,250.0,250.0,230.0,250.0,244.59461975097656,100,,,,,,,,
2020-03-20,300.0,300.0,255.0,255.0,249.4864959716797,100,,,,,,,,
2020-03-23,255.0,255.0,255.0,255.0,249.4864959716797,0,,,,,,,,
2020-03-24,270.0,270.0,270.0,270.0,264.1622009277344,100,,,,,,,,
2020-03-25,270.0,270.0,270.0,270.0,264.1622009277344,0,,,,,,,,
2020-03-26,270.0,270.0,270.0,270.0,264.1622009277344,0,,,,,,,,
2020-03-27,270.0,270.0,270.0,270.0,264.1622009277344,0,,,,,,,,
2020-03-30,270.0,270.0,270.0,270.0,264.1622009277344,0,,,,,,,,
2020-03-31,299.9599914550781,299.9599914550781,295.0,295.0,288.6216735839844,100,,,,,,,,
2020-04-01,290.0,290.0,236.0,236.0,230.8972930908203,100,,,,,,,,
2020-04-02,403.0,403.0,231.00999450683594,403.0,394.2864990234375,200,,,,,,,,
2020-04-03,255.0,262.0,250.0,250.0,244.59461975097656,100,,,,,,,,
2020-04-06,236.0,265.0,236.0,265.0,259.2702331542969,100,,,,,,,,
2020-04-07,265.0,265.0,265.0,265.0,259.2702331542969,0,,,,,,,,
2020-04-08,265.0,265.0,240.0,250.0,244.59461975097656,100,,,,,,,,
2020-04-09,290.0,290.0,290.0,290.0,283.729736328125,100,,,,,,,,
2020-04-13,290.0,290.0,290.0,290.0,283.729736328125,0,,,,,,,,
2020-04-14,290.0,290.0,290.0,290.0,283.729736328125,0,,,,,,,,
2020-04-15,300.0,300.0,265.0,280.0,273.9459533691406,100,,,,,,,,
2020-04-16,270.0,280.0,270.0,280.0,273.9459533691406,100,,,,,,,,
2020-04-17,266.0,266.0,255.0,255.0,249.4864959716797,100,,,,,,,,
2020-04-20,290.0,290.0,290.0,290.0,283.729736328125,100,,,,,,,,
2020-04-21,290.0,290.0,290.0,290.0,283.729736328125,0,,,,,,,,
2020-04-22,290.0,290.0,290.0,290.0,283.729736328125,0,,,,,,,,
2020-04-23,290.0,290.0,290.0,290.0,283.729736328125,100,,,,,,,,
2020-04-24,290.0,290.0,290.0,290.0,283.729736328125,0,,,,,,,,
2020-04-27,285.0,290.0,285.0,290.0,283.729736328125,100,,,,,,,,
2020-04-28,290.0,290.0,290.0,290.0,283.729736328125,0,,,,,,,,
2020-04-29,300.0,320.0,300.0,320.0,313.0811462402344,100,,,,,,,,
2020-04-30,320.0,320.0,320.0,320.0,313.0811462402344,0,,,,,,,,
2020-05-01,320.0,320.0,320.0,320.0,313.0811462402344,0,,,,,,,,
2020-05-04,320.0,320.0,320.0,320.0,313.0811462402344,0,,,,,,,,
2020-05-05,299.0,299.0,299.0,299.0,292.53509521484375,100,,,,,,,,
2020-05-06,299.0,299.0,299.0,299.0,292.53509521484375,0,,,,,,,,
2020-05-07,299.0,299.0,299.0,299.0,292.53509521484375,0,,,,,,,,
2020-05-08,299.0,299.0,299.0,299.0,292.53509521484375,0,,,,,,,,
2020-05-11,299.0,299.0,299.0,299.0,292.53509521484375,0,,,,,,,,
2020-05-12,299.0,299.0,299.0,299.0,292.53509521484375,0,,,,,,,,
2020-05-13,271.0,271.0,270.0,270.0,264.1622009277344,100,,,,,,,,
2020-05-14,255.0,255.0,250.0,250.0,244.59461975097656,100,,,,,,,,
2020-05-15,265.0,265.0,250.0,250.0,244.59461975097656,200,,,,,,,,
2020-05-18,285.0,295.0,285.0,290.0,283.729736328125,200,,,,,,,,
2020-05-19,290.0,290.0,290.0,290.0,283.729736328125,0,,,,,,,,
2020-05-20,290.0,290.0,290.0,290.0,283.729736328125,100,,,,,,,,
2020-05-21,300.0,300.0,300.0,300.0,293.5134582519531,100,,,,,,,,
2020-05-22,300.0,300.0,300.0,300.0,293.5134582519531,0,,,,,,,,
2020-05-26,320.0,320.0,320.0,320.0,313.0811462402344,100,,,,,,,,
2020-05-27,320.0,320.0,315.0,320.0,313.0811462402344,100,,,,,,,,
2020-05-28,320.0,320.0,320.0,320.0,313.0811462402344,100,,,,,,,,
2020-05-29,320.0,320.0,320.0,320.0,313.0811462402344,0,,,,,,,,
2020-06-01,320.0,320.0,320.0,320.0,313.0811462402344,100,,,,,,,,
2020-06-02,300.0,300.0,280.0,300.0,293.5134582519531,100,,,,,,,,
2020-06-03,300.0,302.20001220703125,300.0,302.0,295.4703369140625,100,,,,,,,,
2020-06-04,306.0,310.0,306.0,310.0,303.2973327636719,100,,,,,,,,
2020-06-05,320.0,333.5,320.0,331.0,323.8433532714844,100,,,,,,,,
2020-06-08,331.0,331.0,331.0,331.0,323.8433532714844,0,,,,,,,,
2020-06-09,350.0,350.0,349.79998779296875,350.0,342.432373046875,100,,,,,,,,
2020-06-10,331.0,331.0,331.0,331.0,323.8433532714844,100,,,,,,,,
2020-06-11,304.0,304.0,304.0,304.0,297.4270324707031,100,,,,,,,,
2020-06-12,385.0,385.0,335.0,335.0,328.1885986328125,100,,,,,,,,
2020-06-15,310.0,310.0,310.0,310.0,303.6968994140625,100,,,,,,,,
2020-06-16,375.0,375.0,375.0,375.0,367.3752746582031,100,,,,,,,,
2020-06-17,375.0,375.0,375.0,375.0,367.3752746582031,0,,,,,,,,
2020-06-18,375.0,375.0,375.0,375.0,367.3752746582031,0,,,,,,,,
2020-06-19,305.0,370.0,305.0,340.0,333.0869140625,100,,,,,,,,
2020-06-22,325.0,347.0,307.0,347.0,339.94464111328125,100,,,,,,,,
2020-06-23,347.0,347.0,347.0,347.0,339.94464111328125,0,,,,,,,,
2020-06-24,347.0,347.0,347.0,347.0,339.94464111328125,0,,,,,,,,
2020-06-25,347.0,347.0,347.0,347.0,339.94464111328125,0,,,,,,,,
2020-06-26,345.0,345.0,345.0,345.0,337.98529052734375,100,,,,,,,,
2020-06-29,310.0,347.0,310.0,347.0,339.94464111328125,100,,,,,,,,
2020-06-30,315.0,315.0,315.0,315.0,308.5952453613281,100,,,,,,,,
2020-07-01,347.0,347.0,330.0,330.0,323.290283203125,100,,,,,,,,
2020-07-02,330.0,330.0,330.0,330.0,323.290283203125,0,,,,,,,,
2020-07-06,330.0,330.0,330.0,330.0,323.290283203125,100,,,,,,,,
2020-07-07,330.0,330.0,330.0,330.0,323.290283203125,0,,,,,,,,
2020-07-08,320.0400085449219,320.0400085449219,320.0,320.0,313.4935302734375,100,,,,,,,,
2020-07-09,320.0,320.0,320.0,320.0,313.4935302734375,0,,,,,,,,
2020-07-10,315.0,315.0,315.0,315.0,308.5952453613281,100,,,,,,,,
2020-07-13,315.0,315.0,315.0,315.0,308.5952453613281,100,,,,,,,,
2020-07-14,310.0,310.0,300.0,300.0,293.9002380371094,100,,,,,,,,
2020-07-15,300.0,300.0,300.0,300.0,293.9002380371094,0,,,,,,,,
2020-07-16,316.0,316.0,316.0,316.0,309.5749206542969,100,,,,,,,,
2020-07-17,280.0,315.0,280.0,315.0,308.5952453613281,100,,,,,,,,
2020-07-20,315.0,315.0,315.0,315.0,308.5952453613281,100,,,,,,,,
2020-07-21,315.0,315.0,315.0,315.0,308.5952453613281,0,,,,,,,,
2020-07-22,315.0,315.0,315.0,315.0,308.5952453613281,0,,,,,,,,
2020-07-23,324.0,324.0,324.0,324.0,317.4122009277344,100,,,,,,,,
2020-07-24,320.0,320.0,320.0,320.0,313.4935302734375,100,,,,,,,,
2020-07-27,320.0,320.0,320.0,320.0,313.4935302734375,0,,,,,,,,
2020-07-28,320.0,320.0,320.0,320.0,313.4935302734375,0,,,,,,,,
2020-07-29,330.0,330.0,330.0,330.0,323.290283203125,100,,,,,,,,
2020-07-30,330.0,330.0,330.0,330.0,323.290283203125,0,,,,,,,,
2020-07-31,321.0,321.0,315.010009765625,321.0,314.47332763671875,400,,,,,,,,
2020-08-03,324.9599914550781,325.0,300.010009765625,320.0,313.4935302734375,600,,,,,,,,
2020-08-04,321.0,321.0,315.0,315.0,308.5952453613281,100,,,,,,,,
2020-08-05,314.0,314.0,305.0,310.0,303.6968994140625,100,,,,,,,,
2020-08-06,306.0,306.0,304.0,304.0,297.8188171386719,300,,,,,,,,
2020-08-07,310.0,310.0,309.989990234375,310.0,303.6968994140625,200,,,,,,,,
2020-08-10,316.989990234375,316.989990234375,316.989990234375,316.989990234375,310.5447692871094,100,,,,,,,,
2020-08-11,333.0,333.0,333.0,333.0,326.22930908203125,100,,,,,,,,
2020-08-12,305.0,310.0,305.0,310.0,303.6968994140625,4800,,,,,,,,
2020-08-13,310.0,310.0,310.0,310.0,303.6968994140625,0,,,,,,,,
2020-08-14,340.0,340.0,340.0,340.0,333.0869140625,100,,,,,,,,
2020-08-17,340.0,340.0,340.0,340.0,333.0869140625,0,,,,,,,,
2020-08-18,310.0,310.0,309.0,309.0,302.7172546386719,100,,,,,,,,
2020-08-19,310.0,310.0,310.0,310.0,303.6968994140625,100,,,,,,,,
2020-08-20,310.0,310.0,310.0,310.0,303.6968994140625,100,,,,,,,,
2020-08-21,307.0,307.0,307.0,307.0,300.7579650878906,100,,,,,,,,
2020-08-24,310.0,310.0,306.0,306.0,299.77825927734375,100,,,,,,,,
2020-08-25,310.0,310.0,309.0,309.0,302.7172546386719,200,,,,,,,,
2020-08-26,309.0,309.0,309.0,309.0,302.7172546386719,0,,,,,,,,
2020-08-27,309.0,309.0,309.0,309.0,302.7172546386719,0,,,,,,,,
2020-08-28,303.0,306.0,303.0,306.0,299.77825927734375,100,,,,,,,,
2020-08-31,306.0,306.0,306.0,306.0,299.77825927734375,0,,,,,,,,
2020-09-01,306.0,306.0,306.0,306.0,299.77825927734375,0,,,,,,,,
2020-09-02,325.0,325.0,325.0,325.0,318.39190673828125,100,,,,,,,,
2020-09-03,311.0,311.0,311.0,311.0,304.6764831542969,100,,,,,,,,
2020-09-04,311.0,311.0,311.0,311.0,304.6764831542969,0,,,,,,,,
2020-09-08,315.0,315.0400085449219,315.0,315.0,308.5952453613281,200,,,,,,,,
2020-09-09,315.0,315.0,315.0,315.0,308.5952453613281,0,,,,,,,,
2020-09-10,310.0,310.0,310.0,310.0,303.6968994140625,300,,,,,,,,
2020-09-11,305.0,310.0,305.0,310.0,304.0892639160156,200,,,,,,,,
2020-09-14,310.0,310.0,310.0,310.0,304.0892639160156,2200,,,,,,,,
2020-09-15,300.0,300.0,295.0,295.0,289.3753356933594,100,,,,,,,,
2020-09-16,295.0,295.0,295.0,295.0,289.3753356933594,0,,,,,,,,
2020-09-17,290.0,315.0,290.0,315.0,308.9940185546875,100,,,,,,,,
2020-09-18,315.0,315.0,315.0,315.0,308.9940185546875,0,,,,,,,,
2020-09-21,290.0,290.0,285.0,285.0,279.56597900390625,100,,,,,,,,
2020-09-22,285.0,285.0,285.0,285.0,279.56597900390625,0,,,,,,,,
2020-09-23,280.0,280.0,279.20001220703125,279.20001220703125,273.87652587890625,100,,,,,,,,
2020-09-24,275.0,278.0,270.0,277.79998779296875,272.5031433105469,200,,,,,,,,
2020-09-25,277.8900146484375,277.8900146484375,251.1999969482422,270.0,264.85198974609375,300,,,,,,,,
2020-09-28,270.0,270.0,270.0,270.0,264.85198974609375,0,,,,,,,,
2020-09-29,270.0,270.0,270.0,270.0,264.85198974609375,0,,,,,,,,
2020-09-30,270.0,270.0,270.0,270.0,264.85198974609375,0,,,,,,,,
2020-10-01,305.0,305.0,295.0,295.0,289.3753356933594,100,,,,,,,,
2020-10-02,295.0,295.0,295.0,295.0,289.3753356933594,0,,,,,,,,
2020-10-05,271.0,271.0,271.0,271.0,265.8328857421875,100,,,,,,,,
2020-10-06,300.0,300.0,300.0,300.0,294.2799072265625,100,,,,,,,,
2020-10-07,300.0,300.0,300.0,300.0,294.2799072265625,0,,,,,,,,
2020-10-08,300.0,300.0,300.0,300.0,294.2799072265625,0,,,,,,,,
2020-10-09,300.0,300.0,300.0,300.0,294.2799072265625,0,,,,,,,,
2020-10-12,280.0,300.0,280.0,300.0,294.2799072265625,100,,,,,,,,
2020-10-13,295.0,300.0,295.0,300.0,294.2799072265625,200,,,,,,,,
2020-10-14,300.0,300.0,300.0,300.0,294.2799072265625,0,,,,,,,,
2020-10-15,300.0,300.0,300.0,300.0,294.2799072265625,0,,,,,,,,
2020-10-16,345.0,350.0199890136719,325.0,350.010009765625,343.33636474609375,2400,,,,,,,,
2020-10-19,370.0,371.0,370.0,370.0,362.9452209472656,600,,,,,,,,
2020-10-20,376.0,376.0,372.0,376.0,368.8307800292969,200,,,,,,,,
2020-10-21,390.0,390.0,390.0,390.0,382.5639343261719,200,,,,,,,,
2020-10-22,395.0,415.0,395.0,411.5,403.6540222167969,200,,,,,,,,
2020-10-23,420.0,424.010009765625,415.0,415.0,407.08721923828125,3300,,,,,,,,
2020-10-26,414.0,415.0,411.0,411.0,403.16351318359375,100,,,,,,,,
2020-10-27,411.010009765625,411.010009765625,411.0,411.0,403.16351318359375,800,,,,,,,,
2020-10-28,410.0,410.0,406.0,406.0,398.2588195800781,100,,,,,,,,
2020-10-29,407.0,408.0,407.0,408.0,400.2207946777344,100,,,,,,,,
2020-10-30,405.0,405.0,400.0,400.0,392.373291015625,400,,,,,,,,
2020-11-02,410.0,415.0,410.0,414.989990234375,407.077392578125,100,,,,,,,,
2020-11-03,414.989990234375,420.0,414.0,414.0,406.1063537597656,400,,,,,,,,
2020-11-04,406.0,406.0,400.0,400.0,392.373291015625,100,,,,,,,,
2020-11-05,415.0,430.0,415.0,430.0,421.80120849609375,300,,,,,,,,
2020-11-06,430.0,430.0,430.0,430.0,421.80120849609375,0,,,,,,,,
2020-11-09,425.0,460.0,420.0,439.0,430.62969970703125,1300,,,,,,,,
2020-11-10,439.989990234375,450.0,439.989990234375,450.0,441.4198913574219,1000,,,,,,,,
2020-11-11,435.0,440.0,435.0,440.0,431.6105651855469,100,,,,,,,,
2020-11-12,444.0,444.0,435.0,435.0,426.7059631347656,100,,,,,,,,
2020-11-13,435.0,435.0,435.0,435.0,426.7059631347656,100,,,,,,,,
2020-11-16,435.0,439.0,432.0,432.0,423.76318359375,100,,,,,,,,
2020-11-17,435.0,450.0,435.0,444.0,435.5343322753906,200,,,,,,,,
2020-11-18,440.0,440.0,440.0,440.0,431.6105651855469,100,,,,,,,,
2020-11-19,440.0,440.0,440.0,440.0,431.6105651855469,100,,,,,,,,
2020-11-20,440.0,440.0,440.0,440.0,431.6105651855469,300,,,,,,,,
2020-11-23,440.0,440.0,440.0,440.0,431.6105651855469,0,,,,,,,,
2020-11-24,440.0,440.0,440.0,440.0,431.6105651855469,0,,,,,,,,
2020-11-25,445.0,445.0,435.010009765625,436.0,427.68682861328125,200,,,,,,,,
2020-11-27,440.0,440.0,440.0,440.0,431.6105651855469,600,,,,,,,,
2020-11-30,435.0,440.0,382.0,440.0,431.6105651855469,200,,,,,,,,
2020-12-01,450.0,450.0,450.0,450.0,441.4198913574219,100,,,,,,,,
2020-12-02,445.0,445.0,445.0,445.0,436.5152893066406,100,,,,,,,,
2020-12-03,445.0,445.0,445.0,445.0,436.5152893066406,200,,,,,,,,
2020-12-04,475.0,480.0,475.0,477.0,467.90509033203125,200,,,,,,,,
2020-12-07,549.7999877929688,555.0,549.7999877929688,555.0,544.41796875,100,,,,,,,,
2020-12-08,500.0,500.0,500.0,500.0,490.46661376953125,100,,,,,,,,
2020-12-09,506.0,506.0,500.0,500.0,490.46661376953125,100,,,,,,,,
2020-12-10,500.0,500.0,499.0,500.0,490.46661376953125,200,,,,,,,,
2020-12-11,500.0,500.0,500.0,500.0,490.9281005859375,100,,,,,,,,
2020-12-14,500.0,505.0,500.0,505.0,495.8373718261719,100,,,,,,,,
2020-12-15,500.0,519.0,500.0,519.0,509.5832824707031,100,,,,,,,,
2020-12-16,520.0,520.0,520.0,520.0,510.5652770996094,400,,,,,,,,
2020-12-17,520.0,520.0,520.0,520.0,510.5652770996094,100,,,,,,,,
2020-12-18,520.0,520.0,520.0,520.0,510.5652770996094,200,,,,,,,,
2020-12-21,530.0,530.0,530.0,530.0,520.3837280273438,100,,,,,,,,
2020-12-22,518.0,520.0,518.0,520.0,510.5652770996094,200,,,,,,,,
2020-12-23,545.0,545.0,545.0,545.0,535.1115112304688,100,,,,,,,,
2020-12-24,545.0,545.0,545.0,545.0,535.1115112304688,0,,,,,,,,
2020-12-28,545.0,545.0,545.0,545.0,535.1115112304688,0,,,,,,,,
2020-12-29,599.0,599.0,520.0,520.0,510.5652770996094,100,,,,,,,,
2020-12-30,575.0,575.0,500.0,520.0,510.5652770996094,300,,,,,,,,
2020-12-31,520.0,520.0,520.0,520.0,510.5652770996094,100,,,,,,,,
2021-01-04,500.0,519.0,500.0,500.010009765625,490.9378967285156,200,,,,,,,,
2021-01-05,515.0,525.0,515.0,525.0,515.4745483398438,100,,,,,,,,
2021-01-06,555.0,555.010009765625,555.0,555.0,544.9301147460938,100,,,,,,,,
2021-01-07,555.0,563.0,555.0,559.989990234375,549.8297729492188,200,,,,,,,,
2021-01-08,559.989990234375,559.989990234375,559.989990234375,559.989990234375,549.8297729492188,0,,,,,,,,
2021-01-11,550.0,550.0,550.0,550.0,540.0208740234375,0,,,,,,,,
2021-01-12,550.0,550.0,535.0,535.0,525.2930908203125,200,,,,,,,,
2021-01-13,535.0,535.0,535.0,535.0,525.2930908203125,0,,,,,,,,
2021-01-14,535.0,535.0,535.0,535.0,525.2930908203125,100,,,,,,,,
2021-01-15,535.0,535.0,535.0,535.0,525.2930908203125,0,,,,,,,,
2021-01-19,535.0,535.0,535.0,535.0,525.2930908203125,0,,,,,,,,
2021-01-20,536.02001953125,545.0,536.02001953125,542.0,532.1658935546875,300,,,,,,,,
2021-01-21,536.0,536.0,536.0,536.0,526.2748413085938,100,,,,,,,,
2021-01-22,536.0,536.0,536.0,536.0,526.2748413085938,0,,,,,,,,
2021-01-25,550.0,550.0,539.0,550.0,540.0208740234375,500,,,,,,,,
2021-01-26,550.0,550.0,550.0,550.0,540.0208740234375,200,,,,,,,,
2021-01-27,548.5,548.5,525.010009765625,525.010009765625,515.4840698242188,100,,,,,,,,
2021-01-28,540.0,565.0,540.0,564.0,553.7669067382812,1800,,,,,,,,
2021-01-29,564.0,564.0,564.0,564.0,553.7669067382812,0,,,,,,,,
2021-02-01,530.010009765625,540.0,530.010009765625,540.0,530.2022705078125,100,,,,,,,,
2021-02-02,575.0,580.0,574.989990234375,580.0,569.4766235351562,2100,,,,,,,,
2021-02-03,581.010009765625,581.010009765625,581.010009765625,581.010009765625,570.46826171875,100,,,,,,,,
2021-02-04,585.0,610.0,581.0,599.989990234375,589.1038208007812,100,,,,,,,,
2021-02-05,610.0,610.0,595.0,600.0,589.1135864257812,800,,,,,,,,
2021-02-08,600.0,610.0,565.0,605.0,594.02294921875,500,,,,,,,,
2021-02-09,600.0,605.0,600.0,600.0,589.1135864257812,100,,,,,,,,
2021-02-10,600.0,615.0,600.0,610.0,598.9322509765625,100,,,,,,,,
2021-02-11,610.0,610.0,610.0,610.0,598.9322509765625,0,,,,,,,,
2021-02-12,630.0,640.0,610.0,640.0,628.3880004882812,300,,,,,,,,
2021-02-16,625.0,630.0,625.0,630.0,618.5693969726562,300,,,,,,,,
2021-02-17,630.0,638.0,629.9500122070312,638.0,626.4241943359375,200,,,,,,,,
2021-02-18,637.0,640.0,637.0,640.0,628.3880004882812,900,,,,,,,,
2021-02-19,660.0,675.0,660.0,666.0,653.9161376953125,100,,,,,,,,
2021-02-22,666.0,700.0,666.0,699.0,686.3175048828125,600,,,,,,,,
2021-02-23,699.0,699.0,698.0,699.0,686.3175048828125,100,,,,,,,,
2021-02-24,700.0,710.0,699.9000244140625,700.0,687.2993774414062,200,,,,,,,,
2021-02-25,700.0,700.0,700.0,700.0,687.2993774414062,600,,,,,,,,
2021-02-26,700.0,700.0,700.0,700.0,687.2993774414062,100,,,,,,,,
2021-03-01,705.0,710.0,705.0,710.0,697.1177978515625,100,,,,,,,,
2021-03-02,715.0,715.0,710.0,710.0,697.1177978515625,100,,,,,,,,
2021-03-03,720.0,720.0,715.0,715.0,702.0272827148438,100,,,,,,,,
2021-03-04,715.0,715.0,714.0,715.0,702.0272827148438,800,,,,,,,,
2021-03-05,701.0,717.0,701.0,717.0,703.9909057617188,200,,,,,,,,
2021-03-08,715.0,740.0,715.0,735.0,721.6643676757812,1300,,,,,,,,
2021-03-09,731.0,740.0,725.0,735.0,721.6643676757812,300,,,,,,,,
2021-03-10,735.0,735.0,721.0,721.0,707.9183959960938,100,,,,,,,,
2021-03-11,740.0,750.0,740.0,750.0,736.3920288085938,200,,,,,,,,
2021-03-12,750.0,775.0,750.0,757.0,743.7311401367188,100,,,,,,,,
2021-03-15,757.0,757.0,757.0,757.0,743.7311401367188,100,,,,,,,,
2021-03-16,744.0,744.0,744.0,744.0,730.958984375,100,,,,,,,,
2021-03-17,740.0,740.0,740.0,740.0,727.0291137695312,100,,,,,,,,
2021-03-18,745.0,770.0,745.0,770.0,756.5032348632812,1500,,,,,,,,
2021-03-19,760.0,760.0,760.0,760.0,746.6786499023438,200,,,,,,,,
2021-03-22,750.0,750.0,748.0,748.0,734.8887939453125,100,,,,,,,,
2021-03-23,736.0,736.0,725.0,725.0,712.2919921875,300,,,,,,,,
2021-03-24,720.0,725.0,712.0,725.0,712.2919921875,100,,,,,,,,
2021-03-25,725.0,749.0,725.0,749.0,735.871337890625,100,,,,,,,,
2021-03-26,775.0,780.0,775.0,775.0,761.4156494140625,100,,,,,,,,
2021-03-29,780.0,780.0,780.0,780.0,766.3279418945312,100,,,,,,,,
2021-03-30,780.0,780.0,780.0,780.0,766.3279418945312,0,,,,,,,,
2021-03-31,780.0,780.0,780.0,780.0,766.3279418945312,100,,,,,,,,
2021-04-01,780.0,780.0,780.0,780.0,766.3279418945312,0,,,,,,,,
2021-04-05,756.0,756.0,756.0,756.0,742.7486572265625,100,,,,,,,,
2021-04-06,767.0,767.0,765.0499877929688,765.25,751.836669921875,100,,,,,,,,
2021-04-07,760.0,768.0,740.0,768.0,754.5382690429688,100,,,,,,,,
2021-04-08,752.0,767.0,711.0,752.0,738.81884765625,400,,,,,,,,
2021-04-09,768.0,768.0,730.0,740.0,727.0291137695312,100,,,,,,,,
2021-04-12,742.0,745.0,730.010009765625,730.010009765625,717.2142333984375,300,,,,,,,,
2021-04-13,740.0,740.0,735.0,735.0,722.1168212890625,500,,,,,,,,
2021-04-14,739.989990234375,739.989990234375,739.989990234375,739.989990234375,727.0192260742188,100,,,,,,,,
2021-04-15,739.989990234375,739.989990234375,739.989990234375,739.989990234375,727.0192260742188,0,,,,,,,,
2021-04-16,760.0,768.0,760.0,760.0,746.6786499023438,100,,,,,,,,
2021-04-19,760.0,768.0,760.0,760.0,746.6786499023438,200,,,,,,,,
2021-04-20,736.010009765625,736.010009765625,735.0,735.0,722.1168212890625,200,,,,,,,,
2021-04-21,735.0,735.0,735.0,735.0,722.1168212890625,0,,,,,,,,
2021-04-22,735.0,735.0,735.0,735.0,722.1168212890625,0,,,,,,,,
2021-04-23,760.0,760.2000122070312,755.0,755.0,741.7662353515625,200,,,,,,,,
