date,open,high,low,close,adj_close,volume,currency,"('date', '')","('open', 'OVH.PA')","('high', 'OVH.PA')","('low', 'OVH.PA')","('close', 'OVH.PA')","('adj_close', 'OVH.PA')","('volume', 'OVH.PA')","('currency', '')"
2021-11-22,20.899999618530273,21.0,20.399999618530273,20.43000030517578,20.43000030517578,60632,EUR,,,,,,,,
2021-11-23,20.299999237060547,20.420000076293945,19.600000381469727,20.0,20.0,234413,EUR,,,,,,,,
2021-11-24,20.299999237060547,21.049999237060547,20.260000228881836,20.5,20.5,138671,EUR,,,,,,,,
2021-11-25,20.799999237060547,20.959999084472656,20.25,20.485000610351562,20.485000610351562,86712,EUR,,,,,,,,
2021-11-26,20.100000381469727,20.600000381469727,19.875999450683594,20.5049991607666,20.5049991607666,203225,EUR,,,,,,,,
2021-11-29,20.34000015258789,20.649999618530273,20.18000030517578,20.440000534057617,20.440000534057617,102711,EUR,,,,,,,,
2021-11-30,20.34000015258789,20.524999618530273,20.139999389648438,20.315000534057617,20.315000534057617,131570,EUR,,,,,,,,
2021-12-01,20.4950008392334,20.889999389648438,20.219999313354492,20.770000457763672,20.770000457763672,69557,EUR,,,,,,,,
2021-12-02,20.53499984741211,20.770000457763672,20.325000762939453,20.75,20.75,49736,EUR,,,,,,,,
2021-12-03,20.75,21.280000686645508,20.549999237060547,21.049999237060547,21.049999237060547,130543,EUR,,,,,,,,
2021-12-06,21.100000381469727,21.809999465942383,21.100000381469727,21.600000381469727,21.600000381469727,115810,EUR,,,,,,,,
2021-12-07,21.684999465942383,21.899999618530273,21.200000762939453,21.399999618530273,21.399999618530273,86908,EUR,,,,,,,,
2021-12-08,21.44499969482422,21.540000915527344,21.270000457763672,21.34000015258789,21.34000015258789,46414,EUR,,,,,,,,
2021-12-09,21.3799991607666,21.600000381469727,21.25,21.46500015258789,21.46500015258789,61827,EUR,,,,,,,,
2021-12-10,21.399999618530273,21.899999618530273,21.354999542236328,21.524999618530273,21.524999618530273,70089,EUR,,,,,,,,
2021-12-13,21.899999618530273,22.0,21.639999389648438,21.899999618530273,21.899999618530273,116843,EUR,,,,,,,,
2021-12-14,21.950000762939453,21.989999771118164,20.950000762939453,20.959999084472656,20.959999084472656,109603,EUR,,,,,,,,
2021-12-15,21.0,21.200000762939453,20.469999313354492,20.665000915527344,20.665000915527344,87889,EUR,,,,,,,,
2021-12-16,21.100000381469727,21.53499984741211,20.864999771118164,20.969999313354492,20.969999313354492,112370,EUR,,,,,,,,
2021-12-17,21.084999084472656,21.274999618530273,20.549999237060547,21.155000686645508,21.155000686645508,54948,EUR,,,,,,,,
2021-12-20,21.15999984741211,21.649999618530273,20.635000228881836,21.56999969482422,21.56999969482422,71925,EUR,,,,,,,,
2021-12-21,21.799999237060547,21.975000381469727,21.40999984741211,21.735000610351562,21.735000610351562,60815,EUR,,,,,,,,
2021-12-22,21.799999237060547,23.25,21.799999237060547,23.25,23.25,260280,EUR,,,,,,,,
2021-12-23,23.290000915527344,23.899999618530273,22.850000381469727,23.584999084472656,23.584999084472656,159107,EUR,,,,,,,,
2021-12-24,23.799999237060547,23.799999237060547,23.25,23.44499969482422,23.44499969482422,24917,EUR,,,,,,,,
2021-12-27,23.450000762939453,23.700000762939453,23.260000228881836,23.700000762939453,23.700000762939453,77663,EUR,,,,,,,,
2021-12-28,23.700000762939453,24.440000534057617,23.360000610351562,24.31999969482422,24.31999969482422,196947,EUR,,,,,,,,
2021-12-29,24.31999969482422,25.334999084472656,24.0,24.799999237060547,24.799999237060547,281129,EUR,,,,,,,,
2021-12-30,24.889999389648438,24.9950008392334,24.40999984741211,24.479999542236328,24.479999542236328,90854,EUR,,,,,,,,
2021-12-31,24.350000381469727,25.399999618530273,24.350000381469727,25.399999618530273,25.399999618530273,65765,EUR,,,,,,,,
2022-01-03,25.934999465942383,28.200000762939453,25.635000228881836,27.594999313354492,27.594999313354492,512928,EUR,,,,,,,,
2022-01-04,28.09000015258789,28.114999771118164,26.5,26.815000534057617,26.815000534057617,373357,EUR,,,,,,,,
2022-01-05,26.639999389648438,26.690000534057617,25.420000076293945,25.90999984741211,25.90999984741211,275305,EUR,,,,,,,,
2022-01-06,25.299999237060547,25.809999465942383,24.655000686645508,25.014999389648438,25.014999389648438,218342,EUR,,,,,,,,
2022-01-07,24.905000686645508,25.19499969482422,23.729999542236328,23.954999923706055,23.954999923706055,227032,EUR,,,,,,,,
2022-01-10,24.25,25.0,24.204999923706055,24.78499984741211,24.78499984741211,254656,EUR,,,,,,,,
2022-01-11,25.0,25.25,24.315000534057617,24.46500015258789,24.46500015258789,129347,EUR,,,,,,,,
2022-01-12,25.899999618530273,26.270000457763672,25.209999084472656,25.579999923706055,25.579999923706055,426975,EUR,,,,,,,,
2022-01-13,25.940000534057617,26.764999389648438,25.2549991607666,26.5,26.5,393790,EUR,,,,,,,,
2022-01-14,26.104999542236328,26.700000762939453,25.2450008392334,25.334999084472656,25.334999084472656,147284,EUR,,,,,,,,
2022-01-17,25.514999389648438,26.165000915527344,25.3799991607666,25.3799991607666,25.3799991607666,94280,EUR,,,,,,,,
2022-01-18,25.700000762939453,27.0,25.299999237060547,26.9950008392334,26.9950008392334,274160,EUR,,,,,,,,
2022-01-19,27.0,27.649999618530273,26.579999923706055,27.299999237060547,27.299999237060547,253649,EUR,,,,,,,,
2022-01-20,27.5,27.5,26.360000610351562,26.405000686645508,26.405000686645508,172320,EUR,,,,,,,,
2022-01-21,26.280000686645508,26.59000015258789,25.350000381469727,25.545000076293945,25.545000076293945,225247,EUR,,,,,,,,
2022-01-24,25.31999969482422,25.3799991607666,23.829999923706055,23.96500015258789,23.96500015258789,378364,EUR,,,,,,,,
2022-01-25,24.4950008392334,25.125,24.1299991607666,24.1299991607666,24.1299991607666,213724,EUR,,,,,,,,
2022-01-26,24.325000762939453,25.100000381469727,24.325000762939453,24.434999465942383,24.434999465942383,183137,EUR,,,,,,,,
2022-01-27,24.354999542236328,24.639999389648438,23.594999313354492,23.594999313354492,23.594999313354492,261529,EUR,,,,,,,,
2022-01-28,23.625,23.8799991607666,23.200000762939453,23.524999618530273,23.524999618530273,233284,EUR,,,,,,,,
2022-01-31,24.020000457763672,24.020000457763672,23.084999084472656,23.700000762939453,23.700000762939453,266033,EUR,,,,,,,,
2022-02-01,24.19499969482422,24.604999542236328,23.854999542236328,24.350000381469727,24.350000381469727,148958,EUR,,,,,,,,
2022-02-02,24.604999542236328,24.770000457763672,23.575000762939453,23.575000762939453,23.575000762939453,164678,EUR,,,,,,,,
2022-02-03,23.7450008392334,23.954999923706055,23.174999237060547,23.315000534057617,23.315000534057617,135904,EUR,,,,,,,,
2022-02-04,23.3700008392334,23.545000076293945,22.549999237060547,23.094999313354492,23.094999313354492,246983,EUR,,,,,,,,
2022-02-07,23.399999618530273,24.219999313354492,22.40999984741211,23.875,23.875,284006,EUR,,,,,,,,
2022-02-08,24.0,24.0,22.764999389648438,22.799999237060547,22.799999237060547,179918,EUR,,,,,,,,
2022-02-09,22.969999313354492,23.360000610351562,22.670000076293945,22.950000762939453,22.950000762939453,211607,EUR,,,,,,,,
2022-02-10,23.03499984741211,23.170000076293945,22.30500030517578,22.959999084472656,22.959999084472656,220888,EUR,,,,,,,,
2022-02-11,22.889999389648438,23.15999984741211,22.639999389648438,22.834999084472656,22.834999084472656,117390,EUR,,,,,,,,
2022-02-14,22.43000030517578,23.094999313354492,21.829999923706055,23.040000915527344,23.040000915527344,328924,EUR,,,,,,,,
2022-02-15,23.049999237060547,23.875,23.03499984741211,23.674999237060547,23.674999237060547,145639,EUR,,,,,,,,
2022-02-16,23.799999237060547,23.979999542236328,22.934999465942383,23.03499984741211,23.03499984741211,136744,EUR,,,,,,,,
2022-02-17,23.0,23.299999237060547,22.860000610351562,22.975000381469727,22.975000381469727,93010,EUR,,,,,,,,
2022-02-18,22.905000686645508,23.235000610351562,22.71500015258789,22.885000228881836,22.885000228881836,133630,EUR,,,,,,,,
2022-02-21,23.0,23.0049991607666,22.040000915527344,22.274999618530273,22.274999618530273,120787,EUR,,,,,,,,
2022-02-22,21.790000915527344,22.825000762939453,21.309999465942383,22.53499984741211,22.53499984741211,188591,EUR,,,,,,,,
2022-02-23,22.774999618530273,22.889999389648438,21.93000030517578,21.93000030517578,21.93000030517578,99622,EUR,,,,,,,,
2022-02-24,20.6299991607666,21.725000381469727,20.399999618530273,21.6200008392334,21.6200008392334,232919,EUR,,,,,,,,
2022-02-25,22.104999542236328,22.485000610351562,21.604999542236328,22.260000228881836,22.260000228881836,130643,EUR,,,,,,,,
2022-02-28,21.6200008392334,22.46500015258789,21.6200008392334,22.46500015258789,22.46500015258789,79775,EUR,,,,,,,,
2022-03-01,22.450000762939453,22.4950008392334,21.415000915527344,21.420000076293945,21.420000076293945,157564,EUR,,,,,,,,
2022-03-02,21.235000610351562,22.225000381469727,20.899999618530273,21.920000076293945,21.920000076293945,112129,EUR,,,,,,,,
2022-03-03,22.049999237060547,22.434999465942383,21.5,21.5,21.5,103694,EUR,,,,,,,,
2022-03-04,21.450000762939453,21.674999237060547,20.559999465942383,20.684999465942383,20.684999465942383,175175,EUR,,,,,,,,
2022-03-07,20.0,21.15999984741211,19.229999542236328,20.899999618530273,20.899999618530273,255155,EUR,,,,,,,,
2022-03-08,20.549999237060547,21.65999984741211,20.450000762939453,20.709999084472656,20.709999084472656,180595,EUR,,,,,,,,
2022-03-09,21.200000762939453,22.545000076293945,21.174999237060547,22.530000686645508,22.530000686645508,276352,EUR,,,,,,,,
2022-03-10,22.674999237060547,22.7450008392334,21.68000030517578,21.889999389648438,21.889999389648438,95496,EUR,,,,,,,,
2022-03-11,21.875,22.7549991607666,21.875,22.219999313354492,22.219999313354492,59729,EUR,,,,,,,,
2022-03-14,22.7450008392334,22.950000762939453,22.190000534057617,22.760000228881836,22.760000228881836,121639,EUR,,,,,,,,
2022-03-15,22.6200008392334,22.80500030517578,22.190000534057617,22.510000228881836,22.510000228881836,81605,EUR,,,,,,,,
2022-03-16,22.799999237060547,23.5,22.799999237060547,23.260000228881836,23.260000228881836,112203,EUR,,,,,,,,
2022-03-17,23.5,23.690000534057617,23.094999313354492,23.315000534057617,23.315000534057617,78851,EUR,,,,,,,,
2022-03-18,23.584999084472656,23.735000610351562,23.239999771118164,23.735000610351562,23.735000610351562,112809,EUR,,,,,,,,
2022-03-21,23.75,24.0,23.6200008392334,23.950000762939453,23.950000762939453,82317,EUR,,,,,,,,
2022-03-22,23.80500030517578,24.899999618530273,23.799999237060547,24.665000915527344,24.665000915527344,225696,EUR,,,,,,,,
2022-03-23,24.8799991607666,24.985000610351562,24.165000915527344,24.19499969482422,24.19499969482422,149355,EUR,,,,,,,,
2022-03-24,24.229999542236328,24.780000686645508,24.229999542236328,24.55500030517578,24.55500030517578,74909,EUR,,,,,,,,
2022-03-25,23.770000457763672,23.770000457763672,22.155000686645508,22.78499984741211,22.78499984741211,360206,EUR,,,,,,,,
2022-03-28,23.045000076293945,23.450000762939453,22.815000534057617,23.200000762939453,23.200000762939453,132155,EUR,,,,,,,,
2022-03-29,23.81999969482422,24.295000076293945,23.424999237060547,24.204999923706055,24.204999923706055,97569,EUR,,,,,,,,
2022-03-30,24.190000534057617,24.190000534057617,23.6200008392334,23.799999237060547,23.799999237060547,86010,EUR,,,,,,,,
2022-03-31,23.799999237060547,24.110000610351562,23.260000228881836,23.329999923706055,23.329999923706055,73357,EUR,,,,,,,,
2022-04-01,23.290000915527344,23.459999084472656,23.100000381469727,23.290000915527344,23.290000915527344,60634,EUR,,,,,,,,
2022-04-04,23.520000457763672,23.68000030517578,23.329999923706055,23.329999923706055,23.329999923706055,59997,EUR,,,,,,,,
2022-04-05,23.549999237060547,23.639999389648438,22.959999084472656,22.959999084472656,22.959999084472656,74000,EUR,,,,,,,,
2022-04-06,23.09000015258789,23.270000457763672,22.469999313354492,22.75,22.75,96586,EUR,,,,,,,,
2022-04-07,22.850000381469727,22.850000381469727,22.229999542236328,22.229999542236328,22.229999542236328,89313,EUR,,,,,,,,
2022-04-08,22.540000915527344,22.540000915527344,22.100000381469727,22.190000534057617,22.190000534057617,63182,EUR,,,,,,,,
2022-04-11,22.190000534057617,22.299999237060547,21.760000228881836,21.799999237060547,21.799999237060547,93341,EUR,,,,,,,,
2022-04-12,21.770000457763672,22.459999084472656,21.649999618530273,22.440000534057617,22.440000534057617,66884,EUR,,,,,,,,
2022-04-13,22.579999923706055,22.579999923706055,21.8700008392334,22.010000228881836,22.010000228881836,72647,EUR,,,,,,,,
2022-04-14,23.100000381469727,23.209999084472656,20.719999313354492,20.829999923706055,20.829999923706055,387754,EUR,,,,,,,,
2022-04-19,20.889999389648438,21.1200008392334,20.34000015258789,21.1200008392334,21.1200008392334,197959,EUR,,,,,,,,
2022-04-20,21.309999465942383,21.309999465942383,20.709999084472656,20.950000762939453,20.950000762939453,113659,EUR,,,,,,,,
2022-04-21,21.049999237060547,21.510000228881836,20.860000610351562,21.31999969482422,21.31999969482422,112330,EUR,,,,,,,,
2022-04-22,21.149999618530273,21.6200008392334,21.010000228881836,21.260000228881836,21.260000228881836,94238,EUR,,,,,,,,
2022-04-25,21.43000030517578,21.59000015258789,20.93000030517578,21.190000534057617,21.190000534057617,100379,EUR,,,,,,,,
2022-04-26,21.450000762939453,21.450000762939453,20.670000076293945,20.670000076293945,20.670000076293945,68638,EUR,,,,,,,,
2022-04-27,20.670000076293945,20.84000015258789,20.06999969482422,20.239999771118164,20.239999771118164,132652,EUR,,,,,,,,
2022-04-28,20.399999618530273,21.0,20.350000381469727,20.8799991607666,20.8799991607666,71987,EUR,,,,,,,,
2022-04-29,21.06999969482422,21.450000762939453,20.8799991607666,21.15999984741211,21.15999984741211,91237,EUR,,,,,,,,
2022-05-02,21.209999084472656,21.209999084472656,20.290000915527344,20.68000030517578,20.68000030517578,57529,EUR,,,,,,,,
2022-05-03,20.84000015258789,21.030000686645508,20.700000762939453,20.950000762939453,20.950000762939453,46176,EUR,,,,,,,,
2022-05-04,21.079999923706055,21.40999984741211,20.850000381469727,21.270000457763672,21.270000457763672,69915,EUR,,,,,,,,
2022-05-05,21.649999618530273,21.829999923706055,20.510000228881836,20.510000228881836,20.510000228881836,105029,EUR,,,,,,,,
2022-05-06,20.520000457763672,20.530000686645508,19.969999313354492,20.0,20.0,127832,EUR,,,,,,,,
2022-05-09,20.1200008392334,20.1200008392334,19.0,19.049999237060547,19.049999237060547,147863,EUR,,,,,,,,
2022-05-10,19.354999542236328,19.489999771118164,19.0,19.010000228881836,19.010000228881836,110391,EUR,,,,,,,,
2022-05-11,19.209999084472656,19.260000228881836,18.774999618530273,19.0,19.0,126283,EUR,,,,,,,,
2022-05-12,18.780000686645508,19.0049991607666,18.334999084472656,18.969999313354492,18.969999313354492,135229,EUR,,,,,,,,
2022-05-13,19.1299991607666,19.299999237060547,18.75,18.915000915527344,18.915000915527344,141963,EUR,,,,,,,,
2022-05-16,18.950000762939453,18.989999771118164,18.299999237060547,18.299999237060547,18.299999237060547,123233,EUR,,,,,,,,
2022-05-17,18.5,19.145000457763672,18.43000030517578,18.829999923706055,18.829999923706055,94230,EUR,,,,,,,,
2022-05-18,19.040000915527344,19.059999465942383,18.360000610351562,18.360000610351562,18.360000610351562,78552,EUR,,,,,,,,
2022-05-19,18.420000076293945,18.795000076293945,18.200000762939453,18.795000076293945,18.795000076293945,104665,EUR,,,,,,,,
2022-05-20,18.795000076293945,19.1299991607666,18.75,18.780000686645508,18.780000686645508,86412,EUR,,,,,,,,
2022-05-23,19.094999313354492,19.40999984741211,18.979999542236328,19.03499984741211,19.03499984741211,106668,EUR,,,,,,,,
2022-05-24,19.18000030517578,19.18000030517578,18.514999389648438,18.604999542236328,18.604999542236328,70242,EUR,,,,,,,,
2022-05-25,18.764999389648438,18.94499969482422,18.3799991607666,18.5,18.5,67083,EUR,,,,,,,,
2022-05-26,18.549999237060547,18.940000534057617,18.450000762939453,18.915000915527344,18.915000915527344,32939,EUR,,,,,,,,
2022-05-27,19.0,19.34000015258789,18.924999237060547,19.19499969482422,19.19499969482422,104286,EUR,,,,,,,,
2022-05-30,19.514999389648438,19.735000610351562,19.420000076293945,19.639999389648438,19.639999389648438,94191,EUR,,,,,,,,
2022-05-31,19.5049991607666,19.514999389648438,18.899999618530273,18.915000915527344,18.915000915527344,120454,EUR,,,,,,,,
2022-06-01,19.03499984741211,19.149999618530273,18.674999237060547,18.729999542236328,18.729999542236328,63451,EUR,,,,,,,,
2022-06-02,18.78499984741211,18.899999618530273,18.565000534057617,18.844999313354492,18.844999313354492,78215,EUR,,,,,,,,
2022-06-03,19.024999618530273,19.049999237060547,18.475000381469727,18.53499984741211,18.53499984741211,86517,EUR,,,,,,,,
2022-06-06,18.924999237060547,19.4950008392334,18.700000762939453,19.424999237060547,19.424999237060547,76416,EUR,,,,,,,,
2022-06-07,19.424999237060547,19.424999237060547,18.760000228881836,18.989999771118164,18.989999771118164,98437,EUR,,,,,,,,
2022-06-08,19.0,19.239999771118164,18.760000228881836,19.239999771118164,19.239999771118164,88233,EUR,,,,,,,,
2022-06-09,19.0,19.579999923706055,18.709999084472656,19.040000915527344,19.040000915527344,235561,EUR,,,,,,,,
2022-06-10,19.0,19.600000381469727,18.764999389648438,18.799999237060547,18.799999237060547,153612,EUR,,,,,,,,
2022-06-13,18.739999771118164,18.924999237060547,18.309999465942383,18.690000534057617,18.690000534057617,166952,EUR,,,,,,,,
2022-06-14,18.729999542236328,19.0,18.270000457763672,18.485000610351562,18.485000610351562,145943,EUR,,,,,,,,
2022-06-15,18.5,19.59000015258789,18.469999313354492,19.5,19.5,116534,EUR,,,,,,,,
2022-06-16,19.559999465942383,19.56999969482422,19.014999389648438,19.06999969482422,19.06999969482422,86897,EUR,,,,,,,,
2022-06-17,19.139999389648438,19.885000228881836,19.1200008392334,19.530000686645508,19.530000686645508,785112,EUR,,,,,,,,
2022-06-20,19.30500030517578,19.69499969482422,18.43000030517578,18.889999389648438,18.889999389648438,105576,EUR,,,,,,,,
2022-06-21,19.15999984741211,19.795000076293945,19.024999618530273,19.405000686645508,19.405000686645508,76287,EUR,,,,,,,,
2022-06-22,19.204999923706055,19.520000457763672,18.899999618530273,19.520000457763672,19.520000457763672,63184,EUR,,,,,,,,
2022-06-23,19.5,19.5,18.950000762939453,19.045000076293945,19.045000076293945,59187,EUR,,,,,,,,
2022-06-24,19.0,19.5,18.815000534057617,19.34000015258789,19.34000015258789,130474,EUR,,,,,,,,
2022-06-27,19.3700008392334,19.5049991607666,18.950000762939453,19.079999923706055,19.079999923706055,36921,EUR,,,,,,,,
2022-06-28,19.200000762939453,19.350000381469727,18.920000076293945,19.135000228881836,19.135000228881836,34916,EUR,,,,,,,,
2022-06-29,18.90999984741211,18.989999771118164,17.899999618530273,18.135000228881836,18.135000228881836,129461,EUR,,,,,,,,
2022-06-30,18.30500030517578,18.30500030517578,15.904999732971191,17.299999237060547,17.299999237060547,426802,EUR,,,,,,,,
2022-07-01,16.864999771118164,17.110000610351562,15.699999809265137,15.789999961853027,15.789999961853027,343460,EUR,,,,,,,,
2022-07-04,15.789999961853027,15.789999961853027,14.21500015258789,14.600000381469727,14.600000381469727,283931,EUR,,,,,,,,
2022-07-05,14.805000305175781,15.0,13.869999885559082,14.404999732971191,14.404999732971191,248320,EUR,,,,,,,,
2022-07-06,14.46500015258789,14.899999618530273,14.010000228881836,14.739999771118164,14.739999771118164,164494,EUR,,,,,,,,
2022-07-07,14.845000267028809,15.020000457763672,14.5600004196167,15.020000457763672,15.020000457763672,166372,EUR,,,,,,,,
2022-07-08,15.109999656677246,16.290000915527344,14.930000305175781,16.290000915527344,16.290000915527344,178708,EUR,,,,,,,,
2022-07-11,16.0,16.155000686645508,15.40999984741211,15.449999809265137,15.449999809265137,95601,EUR,,,,,,,,
2022-07-12,15.399999618530273,15.399999618530273,14.954999923706055,15.109999656677246,15.109999656677246,53910,EUR,,,,,,,,
2022-07-13,14.96500015258789,15.095000267028809,14.635000228881836,14.949999809265137,14.949999809265137,85514,EUR,,,,,,,,
2022-07-14,15.0,15.029999732971191,14.510000228881836,14.869999885559082,14.869999885559082,118522,EUR,,,,,,,,
2022-07-15,14.975000381469727,15.4399995803833,14.920000076293945,15.425000190734863,15.425000190734863,83478,EUR,,,,,,,,
2022-07-18,15.65999984741211,16.329999923706055,15.505000114440918,16.329999923706055,16.329999923706055,109279,EUR,,,,,,,,
2022-07-19,16.34000015258789,16.540000915527344,15.510000228881836,16.079999923706055,16.079999923706055,286770,EUR,,,,,,,,
2022-07-20,15.949999809265137,16.114999771118164,15.479999542236328,16.0,16.0,199819,EUR,,,,,,,,
2022-07-21,15.850000381469727,16.450000762939453,15.75,16.280000686645508,16.280000686645508,54269,EUR,,,,,,,,
2022-07-22,16.2450008392334,16.68000030517578,16.149999618530273,16.15999984741211,16.15999984741211,71753,EUR,,,,,,,,
2022-07-25,16.049999237060547,16.145000457763672,15.800000190734863,16.010000228881836,16.010000228881836,69731,EUR,,,,,,,,
2022-07-26,16.040000915527344,16.049999237060547,15.045000076293945,15.130000114440918,15.130000114440918,166678,EUR,,,,,,,,
2022-07-27,15.305000305175781,15.619999885559082,15.029999732971191,15.515000343322754,15.515000343322754,66694,EUR,,,,,,,,
2022-07-28,15.739999771118164,15.979999542236328,15.505000114440918,15.970000267028809,15.970000267028809,58385,EUR,,,,,,,,
2022-07-29,15.979999542236328,16.34000015258789,15.979999542236328,16.0049991607666,16.0049991607666,55103,EUR,,,,,,,,
2022-08-01,16.135000228881836,16.19499969482422,15.699999809265137,15.970000267028809,15.970000267028809,91066,EUR,,,,,,,,
2022-08-02,15.970000267028809,16.0,15.204999923706055,15.390000343322754,15.390000343322754,82552,EUR,,,,,,,,
2022-08-03,15.295000076293945,15.399999618530273,15.149999618530273,15.380000114440918,15.380000114440918,114064,EUR,,,,,,,,
2022-08-04,15.380000114440918,15.5649995803833,15.024999618530273,15.220000267028809,15.220000267028809,114970,EUR,,,,,,,,
2022-08-05,15.345000267028809,15.539999961853027,14.96500015258789,15.270000457763672,15.270000457763672,95204,EUR,,,,,,,,
2022-08-08,15.489999771118164,15.789999961853027,15.265000343322754,15.59000015258789,15.59000015258789,63364,EUR,,,,,,,,
2022-08-09,15.5,15.770000457763672,15.045000076293945,15.149999618530273,15.149999618530273,106555,EUR,,,,,,,,
2022-08-10,15.050000190734863,15.729999542236328,15.0,15.729999542236328,15.729999542236328,65111,EUR,,,,,,,,
2022-08-11,15.819999694824219,15.989999771118164,15.550000190734863,15.824999809265137,15.824999809265137,56688,EUR,,,,,,,,
2022-08-12,15.920000076293945,15.920000076293945,15.505000114440918,15.524999618530273,15.524999618530273,50677,EUR,,,,,,,,
2022-08-15,15.529999732971191,15.680000305175781,15.354999542236328,15.680000305175781,15.680000305175781,31172,EUR,,,,,,,,
2022-08-16,15.760000228881836,15.829999923706055,15.345000267028809,15.345000267028809,15.345000267028809,54837,EUR,,,,,,,,
2022-08-17,15.5,15.550000190734863,14.8100004196167,14.854999542236328,14.854999542236328,52622,EUR,,,,,,,,
2022-08-18,14.9399995803833,15.0,14.699999809265137,14.994999885559082,14.994999885559082,36976,EUR,,,,,,,,
2022-08-19,14.899999618530273,15.0,14.645000457763672,14.649999618530273,14.649999618530273,26624,EUR,,,,,,,,
2022-08-22,14.630000114440918,14.645000457763672,14.0,14.09000015258789,14.09000015258789,62161,EUR,,,,,,,,
2022-08-23,14.09000015258789,14.09000015258789,13.65999984741211,13.755000114440918,13.755000114440918,63356,EUR,,,,,,,,
2022-08-24,13.479999542236328,13.539999961853027,13.050000190734863,13.494999885559082,13.494999885559082,144675,EUR,,,,,,,,
2022-08-25,13.649999618530273,13.704999923706055,13.404999732971191,13.515000343322754,13.515000343322754,74493,EUR,,,,,,,,
2022-08-26,13.505000114440918,13.640000343322754,13.270000457763672,13.270000457763672,13.270000457763672,49869,EUR,,,,,,,,
2022-08-29,13.100000381469727,13.220000267028809,12.854999542236328,13.0,13.0,64360,EUR,,,,,,,,
2022-08-30,13.055000305175781,13.204999923706055,12.8149995803833,12.984999656677246,12.984999656677246,66293,EUR,,,,,,,,
2022-08-31,13.0,13.170000076293945,12.645000457763672,12.734999656677246,12.734999656677246,121017,EUR,,,,,,,,
2022-09-01,12.510000228881836,12.630000114440918,12.0,12.074999809265137,12.074999809265137,86611,EUR,,,,,,,,
2022-09-02,12.225000381469727,12.385000228881836,11.84000015258789,12.324999809265137,12.324999809265137,109570,EUR,,,,,,,,
