date,open,high,low,close,adj_close,volume,"('date', '')","('open', 'ES')","('high', 'ES')","('low', 'ES')","('close', 'ES')","('adj_close', 'ES')","('volume', 'ES')","('currency', '')"
2020-01-02,85.02999877929688,85.02999877929688,83.08000183105469,83.2300033569336,66.91503143310547,3278200,,,,,,,,
2020-01-03,83.12999725341797,83.51000213623047,82.69999694824219,82.86000061035156,66.61754608154297,2199100,,,,,,,,
2020-01-06,83.05000305175781,83.75,83.0,83.30999755859375,66.9793472290039,2717500,,,,,,,,
2020-01-07,83.30000305175781,83.30000305175781,82.08999633789062,82.68000030517578,66.47283172607422,2432800,,,,,,,,
2020-01-08,82.61000061035156,83.16999816894531,82.33999633789062,82.75,66.52910614013672,1548900,,,,,,,,
2020-01-09,82.55000305175781,83.5199966430664,82.54000091552734,83.4000015258789,67.05168151855469,1372100,,,,,,,,
2020-01-10,83.63999938964844,84.55999755859375,83.63999938964844,84.41000366210938,67.86370849609375,2028500,,,,,,,,
2020-01-13,84.48999786376953,85.33000183105469,84.41000366210938,85.1500015258789,68.45867156982422,1691100,,,,,,,,
2020-01-14,85.26000213623047,85.91000366210938,85.1500015258789,85.8499984741211,69.02143096923828,2317900,,,,,,,,
2020-01-15,86.19999694824219,87.7300033569336,86.1500015258789,87.31999969482422,70.20327758789062,2196900,,,,,,,,
2020-01-16,87.19000244140625,87.80999755859375,87.19000244140625,87.76000213623047,70.55704498291016,1908700,,,,,,,,
2020-01-17,87.9000015258789,88.81999969482422,87.4000015258789,88.7300033569336,71.3368911743164,2209600,,,,,,,,
2020-01-21,88.93000030517578,89.8499984741211,88.5999984741211,89.80000305175781,72.19715881347656,2227700,,,,,,,,
2020-01-22,89.37000274658203,90.26000213623047,88.6500015258789,89.94999694824219,72.3177490234375,1521400,,,,,,,,
2020-01-23,90.0199966430664,91.2699966430664,89.91999816894531,91.23999786376953,73.3548583984375,1809800,,,,,,,,
2020-01-24,91.01000213623047,92.12999725341797,90.94999694824219,91.80999755859375,73.81314086914062,2008400,,,,,,,,
2020-01-27,91.68000030517578,92.13999938964844,91.13999938964844,91.37000274658203,73.45938873291016,1727100,,,,,,,,
2020-01-28,91.5199966430664,92.08000183105469,91.08000183105469,91.79000091552734,73.79705810546875,1743600,,,,,,,,
2020-01-29,91.87000274658203,92.5199966430664,91.41000366210938,92.38999938964844,74.27945709228516,1376200,,,,,,,,
2020-01-30,92.25,93.29000091552734,92.0999984741211,93.20999908447266,74.93870544433594,1508300,,,,,,,,
2020-01-31,93.22000122070312,93.55999755859375,92.01000213623047,92.44000244140625,74.31964111328125,4749800,,,,,,,,
2020-02-03,92.63999938964844,92.7699966430664,91.8499984741211,92.41000366210938,74.2955322265625,1399200,,,,,,,,
2020-02-04,92.0199966430664,92.27999877929688,90.44000244140625,90.5999984741211,72.84033203125,2599000,,,,,,,,
2020-02-05,90.37000274658203,90.58999633789062,89.77999877929688,90.48999786376953,72.75189971923828,2132000,,,,,,,,
2020-02-06,90.81999969482422,91.33000183105469,90.5999984741211,90.87000274658203,73.05742645263672,1286200,,,,,,,,
2020-02-07,91.11000061035156,91.2300033569336,90.41999816894531,90.58000183105469,72.82424926757812,1243900,,,,,,,,
2020-02-10,90.69999694824219,91.37000274658203,90.5999984741211,91.37000274658203,73.45938873291016,1246200,,,,,,,,
2020-02-11,91.43000030517578,91.75,91.08999633789062,91.18000030517578,73.3066177368164,940800,,,,,,,,
2020-02-12,90.77999877929688,91.68000030517578,90.62000274658203,91.26000213623047,73.37096405029297,1267100,,,,,,,,
2020-02-13,91.36000061035156,92.55000305175781,91.0,92.4800033569336,74.35181427001953,1426400,,,,,,,,
2020-02-14,92.79000091552734,93.80999755859375,92.79000091552734,93.66000366210938,75.30048370361328,1160300,,,,,,,,
2020-02-18,94.12999725341797,94.9000015258789,93.75,94.80999755859375,76.2250747680664,1628400,,,,,,,,
2020-02-19,94.83999633789062,94.93000030517578,94.30000305175781,94.30000305175781,75.81504821777344,1695000,,,,,,,,
2020-02-20,97.06999969482422,99.41999816894531,94.7699966430664,95.6500015258789,76.90042114257812,2063200,,,,,,,,
2020-02-21,95.72000122070312,97.23999786376953,95.45999908447266,95.95999908447266,77.14965057373047,2462300,,,,,,,,
2020-02-24,95.87000274658203,96.44000244140625,95.11000061035156,95.20999908447266,76.54667663574219,2160400,,,,,,,,
2020-02-25,95.30999755859375,96.16999816894531,93.08999633789062,93.37999725341797,75.07539367675781,2102400,,,,,,,,
2020-02-26,93.44000244140625,94.72000122070312,93.04000091552734,93.45999908447266,75.13969421386719,2277500,,,,,,,,
2020-02-27,93.41000366210938,93.93000030517578,89.45999908447266,89.5199966430664,71.9720230102539,2295200,,,,,,,,
2020-02-28,88.0,88.0,84.4800033569336,86.45999908447266,69.51187133789062,3405900,,,,,,,,
2020-03-02,86.61000061035156,93.70999908447266,86.61000061035156,93.62000274658203,75.26834869384766,3191500,,,,,,,,
2020-03-03,93.02999877929688,95.08999633789062,91.5999984741211,92.4000015258789,74.74095153808594,2409300,,,,,,,,
2020-03-04,93.19000244140625,98.63999938964844,93.18000030517578,98.54000091552734,79.7074966430664,1989600,,,,,,,,
2020-03-05,97.25,98.91999816894531,96.44000244140625,97.44000244140625,78.81774139404297,1990400,,,,,,,,
2020-03-06,95.19000244140625,96.80999755859375,93.30000305175781,96.36000061035156,77.94414520263672,2262700,,,,,,,,
2020-03-09,91.4000015258789,94.58999633789062,90.0,92.55999755859375,74.87037658691406,3900000,,,,,,,,
2020-03-10,93.33999633789062,94.33999633789062,87.44999694824219,91.13999938964844,73.72176361083984,3524400,,,,,,,,
2020-03-11,89.2300033569336,89.58999633789062,86.26000213623047,87.79000091552734,71.01200103759766,2653800,,,,,,,,
2020-03-12,83.72000122070312,84.44999694824219,73.9000015258789,82.62000274658203,66.8300552368164,3492200,,,,,,,,
2020-03-13,85.88999938964844,88.69000244140625,81.43000030517578,88.52999877929688,71.61055755615234,4368900,,,,,,,,
2020-03-16,81.33999633789062,84.0999984741211,76.47000122070312,77.18000030517578,62.42971420288086,4690200,,,,,,,,
2020-03-17,78.62999725341797,90.16000366210938,78.62999725341797,87.20999908447266,70.5428466796875,5763000,,,,,,,,
2020-03-18,83.19999694824219,88.73999786376953,78.44000244140625,86.25,69.76631164550781,4556400,,,,,,,,
2020-03-19,86.72000122070312,86.72000122070312,75.45999908447266,77.05000305175781,62.324581146240234,3691500,,,,,,,,
2020-03-20,77.51000213623047,77.75,67.41999816894531,68.33999633789062,55.27919006347656,4340500,,,,,,,,
2020-03-23,67.69000244140625,67.88999938964844,60.689998626708984,62.22999954223633,50.33689880371094,3432000,,,,,,,,
2020-03-24,64.69999694824219,72.45999908447266,61.959999084472656,71.44000244140625,57.786739349365234,2697800,,,,,,,,
2020-03-25,70.23999786376953,74.55000305175781,68.01000213623047,71.9000015258789,58.158817291259766,2181000,,,,,,,,
2020-03-26,71.98999786376953,79.4800033569336,71.5,78.73999786376953,63.69158172607422,2771100,,,,,,,,
2020-03-27,76.43000030517578,83.62999725341797,75.41999816894531,80.95999908447266,65.48731231689453,1749800,,,,,,,,
2020-03-30,82.63999938964844,84.0,79.66000366210938,83.6500015258789,67.66321563720703,2672600,,,,,,,,
2020-03-31,82.55000305175781,82.73999786376953,78.04000091552734,78.20999908447266,63.26288604736328,2981600,,,,,,,,
2020-04-01,75.5,77.18000030517578,75.0,75.98999786376953,61.46714401245117,2425700,,,,,,,,
2020-04-02,74.52999877929688,79.88999938964844,74.52999877929688,79.29000091552734,64.13645935058594,3084200,,,,,,,,
2020-04-03,78.19999694824219,79.08999633789062,74.4000015258789,75.05999755859375,60.71489715576172,2394000,,,,,,,,
2020-04-06,78.01000213623047,82.87999725341797,77.12999725341797,82.08999633789062,66.40135192871094,1736800,,,,,,,,
2020-04-07,83.25,83.98999786376953,79.44999694824219,79.77999877929688,64.5328369140625,2830600,,,,,,,,
2020-04-08,80.23999786376953,84.02999877929688,78.88999938964844,83.3499984741211,67.42054748535156,2055600,,,,,,,,
2020-04-09,84.44999694824219,91.0,84.13999938964844,90.0999984741211,72.88052368164062,2348700,,,,,,,,
2020-04-13,88.7300033569336,89.80000305175781,85.4800033569336,86.72000122070312,70.146484375,2258500,,,,,,,,
2020-04-14,88.9000015258789,91.7300033569336,88.55999755859375,91.4000015258789,73.93208312988281,2359700,,,,,,,,
2020-04-15,89.80999755859375,90.83999633789062,87.41999816894531,88.91999816894531,71.926025390625,1767100,,,,,,,,
2020-04-16,89.44000244140625,90.30999755859375,88.80000305175781,89.79000091552734,72.62976837158203,1771400,,,,,,,,
2020-04-17,91.48999786376953,92.13999938964844,89.16000366210938,91.55999755859375,74.06147766113281,1586600,,,,,,,,
2020-04-20,92.0199966430664,93.5,87.52999877929688,87.7699966430664,70.99581909179688,1996300,,,,,,,,
2020-04-21,86.5199966430664,88.43000030517578,86.16999816894531,87.19999694824219,70.53474426269531,1764000,,,,,,,,
2020-04-22,88.5,89.08000183105469,87.47000122070312,88.01000213623047,71.18994140625,1434300,,,,,,,,
2020-04-23,87.83000183105469,88.4800033569336,85.13999938964844,86.55999755859375,70.01705932617188,1434300,,,,,,,,
2020-04-24,86.72000122070312,87.18000030517578,84.7699966430664,86.56999969482422,70.02515411376953,1571700,,,,,,,,
2020-04-27,87.01000213623047,87.37999725341797,85.33999633789062,85.56999969482422,69.21627807617188,1770500,,,,,,,,
2020-04-28,86.30999755859375,87.66999816894531,85.72000122070312,86.22000122070312,69.74205017089844,1427600,,,,,,,,
2020-04-29,87.1500015258789,87.1500015258789,82.97000122070312,83.37000274658203,67.43671417236328,2346700,,,,,,,,
2020-04-30,82.83000183105469,83.08999633789062,80.22000122070312,80.69999694824219,65.2770004272461,3111700,,,,,,,,
2020-05-01,80.22000122070312,80.83999633789062,79.33000183105469,79.87000274658203,64.60562896728516,1543000,,,,,,,,
2020-05-04,80.30999755859375,81.27999877929688,79.37999725341797,80.80000305175781,65.35790252685547,1255900,,,,,,,,
2020-05-05,80.7699966430664,82.55000305175781,80.76000213623047,80.98999786376953,65.51155090332031,1849700,,,,,,,,
2020-05-06,80.93000030517578,81.38999938964844,76.16999816894531,76.26000213623047,61.68556594848633,1907700,,,,,,,,
2020-05-07,78.91999816894531,81.33000183105469,77.12000274658203,77.63999938964844,62.80181884765625,1849600,,,,,,,,
2020-05-08,77.63999938964844,79.0,77.12000274658203,77.79000091552734,62.92314529418945,1430000,,,,,,,,
2020-05-11,77.55999755859375,77.81999969482422,76.05999755859375,77.0199966430664,62.30030822753906,1416500,,,,,,,,
2020-05-12,78.47000122070312,78.9800033569336,75.30000305175781,75.66999816894531,61.20830154418945,2278900,,,,,,,,
2020-05-13,75.06999969482422,76.95999908447266,74.87999725341797,76.63999938964844,61.9929313659668,1711400,,,,,,,,
2020-05-14,76.06999969482422,77.44999694824219,73.61000061035156,77.2699966430664,62.50252151489258,1788700,,,,,,,,
2020-05-15,76.0,76.77999877929688,74.36000061035156,76.38999938964844,61.79071044921875,4749300,,,,,,,,
2020-05-18,78.80000305175781,80.33000183105469,77.93000030517578,79.80000305175781,64.54899597167969,1579600,,,,,,,,
2020-05-19,78.81999969482422,79.33000183105469,77.9800033569336,78.2300033569336,63.73270034790039,1466700,,,,,,,,
2020-05-20,78.91000366210938,80.16999816894531,78.30999755859375,79.4000015258789,64.6858901977539,1360700,,,,,,,,
2020-05-21,79.11000061035156,79.43000030517578,78.30000305175781,78.81999969482422,64.21334838867188,1655200,,,,,,,,
2020-05-22,78.80000305175781,79.75,77.94999694824219,78.45999908447266,63.920074462890625,1053500,,,,,,,,
2020-05-26,79.79000091552734,79.83000183105469,77.76000213623047,78.01000213623047,63.553462982177734,1393000,,,,,,,,
2020-05-27,79.05999755859375,79.05999755859375,75.91000366210938,77.47000122070312,63.11353302001953,1889400,,,,,,,,
2020-05-28,78.69000244140625,81.13999938964844,78.13999938964844,80.88999938964844,65.89974975585938,1882800,,,,,,,,
