date,open,high,low,close,adj_close,volume,"('date', '')","('open', 'SF')","('high', 'SF')","('low', 'SF')","('close', 'SF')","('adj_close', 'SF')","('volume', 'SF')","('currency', '')"
2020-01-02,40.813331604003906,40.973331451416016,40.40666580200195,40.959999084472656,37.110862731933594,704250,,,,,,,,
2020-01-03,40.2400016784668,40.40666580200195,39.49333190917969,40.33333206176758,36.543087005615234,465300,,,,,,,,
2020-01-06,40.106666564941406,40.54666519165039,39.733333587646484,40.53333282470703,36.72428512573242,693600,,,,,,,,
2020-01-07,40.5,41.22666549682617,40.393333435058594,41.0,37.1471061706543,400950,,,,,,,,
2020-01-08,40.973331451416016,41.70000076293945,40.973331451416016,41.459999084472656,37.563880920410156,565050,,,,,,,,
2020-01-09,41.459999084472656,42.13999938964844,41.073333740234375,42.133331298828125,38.17393493652344,957900,,,,,,,,
2020-01-10,42.16666793823242,42.32666778564453,41.686668395996094,42.0,38.05313491821289,559350,,,,,,,,
2020-01-13,42.16666793823242,42.83333206176758,41.98666763305664,42.79999923706055,38.7779541015625,675300,,,,,,,,
2020-01-14,42.72666549682617,43.206668853759766,42.413333892822266,42.686668395996094,38.67527770996094,542400,,,,,,,,
2020-01-15,42.400001525878906,42.606666564941406,41.9466667175293,42.266666412353516,38.294734954833984,521850,,,,,,,,
2020-01-16,42.64666748046875,43.28666687011719,42.62666702270508,43.133331298828125,39.079959869384766,608100,,,,,,,,
2020-01-17,43.33333206176758,43.49333190917969,42.91999816894531,43.313331604003906,39.24304962158203,811650,,,,,,,,
2020-01-21,42.87333297729492,43.060001373291016,42.31999969482422,42.45333480834961,38.4638671875,579750,,,,,,,,
2020-01-22,42.5533332824707,42.61333465576172,42.233333587646484,42.279998779296875,38.30682373046875,432750,,,,,,,,
2020-01-23,41.83333206176758,42.12666702270508,40.82666778564453,41.95333480834961,38.0108642578125,1292400,,,,,,,,
2020-01-24,41.926666259765625,42.04666519165039,40.97999954223633,41.459999084472656,37.563880920410156,600750,,,,,,,,
2020-01-27,40.41999816894531,41.2599983215332,40.13999938964844,41.09333419799805,37.231666564941406,587550,,,,,,,,
2020-01-28,41.5,41.926666259765625,41.133331298828125,41.77333450317383,37.84777069091797,581250,,,,,,,,
2020-01-29,41.959999084472656,42.50666809082031,41.58000183105469,41.793331146240234,37.86587905883789,754650,,,,,,,,
2020-01-30,43.33333206176758,44.50666809082031,42.36000061035156,44.14666748046875,39.99808120727539,1585800,,,,,,,,
2020-01-31,43.83333206176758,43.893333435058594,42.119998931884766,43.12666702270508,39.07392501831055,1257450,,,,,,,,
2020-02-03,43.33333206176758,44.313331604003906,43.29999923706055,43.619998931884766,39.52088165283203,809400,,,,,,,,
2020-02-04,44.35333251953125,45.19333267211914,44.14666748046875,44.540000915527344,40.35445785522461,1023300,,,,,,,,
2020-02-05,45.0,45.473331451416016,44.77333450317383,45.266666412353516,41.012821197509766,1170450,,,,,,,,
2020-02-06,45.733333587646484,45.746665954589844,44.97999954223633,45.35333251953125,41.091339111328125,609750,,,,,,,,
2020-02-07,45.026668548583984,45.54666519165039,44.813331604003906,45.040000915527344,40.80745315551758,577650,,,,,,,,
2020-02-10,44.753334045410156,45.026668548583984,44.35333251953125,44.54666519165039,40.3604850769043,506400,,,,,,,,
2020-02-11,44.733333587646484,45.266666412353516,44.573333740234375,44.9466667175293,40.722900390625,631800,,,,,,,,
2020-02-12,45.40666580200195,45.50666809082031,44.78666687011719,45.1533317565918,40.91013717651367,423750,,,,,,,,
2020-02-13,44.866668701171875,45.29999923706055,44.69333267211914,45.106666564941406,40.86785888671875,420150,,,,,,,,
2020-02-14,45.106666564941406,45.27333450317383,44.67333221435547,44.91999816894531,40.69873046875,296850,,,,,,,,
2020-02-18,44.7599983215332,45.106666564941406,44.2599983215332,44.77333450317383,40.56584548950195,235050,,,,,,,,
2020-02-19,44.93333435058594,45.633331298828125,44.91999816894531,45.22666549682617,40.97658157348633,928050,,,,,,,,
2020-02-20,45.06666564941406,46.06666564941406,45.06666564941406,45.813331604003906,41.50812530517578,585450,,,,,,,,
2020-02-21,45.46666717529297,45.6533317565918,44.46666717529297,44.473331451416016,40.29403305053711,553350,,,,,,,,
2020-02-24,42.90666580200195,43.473331451416016,42.04666519165039,42.106666564941406,38.1497802734375,494700,,,,,,,,
2020-02-25,42.1533317565918,42.17333221435547,40.06666564941406,40.37333297729492,36.57932662963867,706350,,,,,,,,
2020-02-26,40.7599983215332,40.880001068115234,39.51333236694336,39.5533332824707,35.83638000488281,661050,,,,,,,,
2020-02-27,38.32666778564453,39.380001068115234,37.540000915527344,37.540000915527344,34.01225662231445,930750,,,,,,,,
2020-02-28,35.96666717529297,37.2400016784668,35.5,36.293331146240234,32.9823112487793,1280700,,,,,,,,
2020-03-02,36.59333419799805,38.69333267211914,36.02000045776367,38.64666748046875,35.120948791503906,756000,,,,,,,,
2020-03-03,38.400001525878906,38.99333190917969,36.2599983215332,36.36000061035156,33.04290771484375,1344450,,,,,,,,
2020-03-04,37.00666809082031,37.03333282470703,35.026668548583984,35.85333251953125,32.582454681396484,1383600,,,,,,,,
2020-03-05,34.58000183105469,35.16666793823242,33.586666107177734,34.5,31.35258674621582,1296600,,,,,,,,
2020-03-06,32.573333740234375,34.206668853759766,32.366668701171875,33.50666809082031,30.449872970581055,1214100,,,,,,,,
2020-03-09,30.0,30.440000534057617,28.260000228881836,28.453332901000977,25.85755157470703,1298100,,,,,,,,
2020-03-10,29.733333587646484,30.49333381652832,27.959999084472656,30.126667022705078,27.378225326538086,1665900,,,,,,,,
2020-03-11,29.066667556762695,29.286666870117188,27.333332061767578,27.573333740234375,25.05783462524414,1348200,,,,,,,,
2020-03-12,25.106666564941406,26.213333129882812,23.613332748413086,23.67333221435547,21.513629913330078,1577850,,,,,,,,
2020-03-13,25.520000457763672,28.15999984741211,24.360000610351562,28.15999984741211,25.590984344482422,1422600,,,,,,,,
2020-03-16,23.97333335876465,27.020000457763672,23.97333335876465,24.48666763305664,22.252765655517578,1609800,,,,,,,,
2020-03-17,25.206666946411133,26.606666564941406,23.413333892822266,26.420000076293945,24.009716033935547,1578300,,,,,,,,
2020-03-18,24.51333236694336,25.34666633605957,20.753332138061523,21.97333335876465,19.968719482421875,1257300,,,,,,,,
2020-03-19,21.68000030517578,23.933332443237305,20.81333351135254,23.53333282470703,21.386398315429688,1279200,,,,,,,,
2020-03-20,23.726667404174805,24.65333366394043,22.126667022705078,22.913333892822266,20.822961807250977,1567350,,,,,,,,
2020-03-23,23.18666648864746,23.239999771118164,21.15333366394043,22.613332748413086,20.550329208374023,1219200,,,,,,,,
2020-03-24,24.406667709350586,26.253332138061523,23.559999465942383,25.453332901000977,23.131235122680664,1221750,,,,,,,,
2020-03-25,25.546667098999023,28.333332061767578,24.700000762939453,27.15333366394043,24.676149368286133,999900,,,,,,,,
2020-03-26,27.540000915527344,29.566667556762695,27.15333366394043,28.066667556762695,25.50615882873535,1095900,,,,,,,,
2020-03-27,26.666667938232422,28.166667938232422,26.106666564941406,27.079999923706055,24.609508514404297,777000,,,,,,,,
2020-03-30,26.82666778564453,28.100000381469727,26.239999771118164,27.979999542236328,25.427398681640625,638850,,,,,,,,
2020-03-31,27.666667938232422,28.51333236694336,26.68666648864746,27.520000457763672,25.009366989135742,855450,,,,,,,,
2020-04-01,25.926666259765625,26.253332138061523,25.50666618347168,25.833332061767578,23.476572036743164,615900,,,,,,,,
2020-04-02,25.700000762939453,26.733333587646484,24.739999771118164,25.793333053588867,23.44021987915039,673050,,,,,,,,
2020-04-03,25.566667556762695,25.85333251953125,23.260000228881836,23.453332901000977,21.31369972229004,1022550,,,,,,,,
2020-04-06,24.746667861938477,26.99333381652832,24.546667098999023,26.546667098999023,24.124832153320312,1083450,,,,,,,,
2020-04-07,28.053333282470703,29.34666633605957,27.393333435058594,27.52666664123535,25.01542091369629,990900,,,,,,,,
2020-04-08,28.206666946411133,29.753332138061523,27.48666763305664,29.213333129882812,26.5482177734375,775650,,,,,,,,
2020-04-09,30.233333587646484,31.85333251953125,30.166667938232422,30.766666412353516,27.959842681884766,767850,,,,,,,,
2020-04-13,30.52666664123535,30.639999389648438,29.059999465942383,29.639999389648438,26.935958862304688,526650,,,,,,,,
2020-04-14,30.799999237060547,30.866666793823242,28.713333129882812,28.860000610351562,26.227121353149414,509850,,,,,,,,
2020-04-15,27.413333892822266,28.053333282470703,27.266666412353516,27.80666732788086,25.269882202148438,599850,,,,,,,,
2020-04-16,27.639999389648438,27.793333053588867,26.020000457763672,26.52666664123535,24.10665512084961,647550,,,,,,,,
2020-04-17,27.84000015258789,28.593332290649414,27.553333282470703,28.040000915527344,25.481922149658203,776850,,,,,,,,
2020-04-20,27.226667404174805,28.399999618530273,27.02666664123535,27.753332138061523,25.221418380737305,546000,,,,,,,,
2020-04-21,26.613332748413086,27.046667098999023,25.886667251586914,26.253332138061523,23.85825538635254,359550,,,,,,,,
2020-04-22,27.0,27.0,26.32666778564453,26.559999465942383,24.136945724487305,355800,,,,,,,,
2020-04-23,26.53333282470703,27.64666748046875,26.53333282470703,26.959999084472656,24.500452041625977,491700,,,,,,,,
2020-04-24,27.139999389648438,27.940000534057617,26.81333351135254,27.666667938232422,25.142654418945312,360900,,,,,,,,
2020-04-27,28.040000915527344,29.540000915527344,28.02666664123535,29.293333053588867,26.62091636657715,615150,,,,,,,,
2020-04-28,30.68000030517578,30.84666633605957,29.606666564941406,29.80666732788086,27.08742332458496,562800,,,,,,,,
2020-04-29,31.280000686645508,32.37333297729492,30.706666946411133,31.899999618530273,28.98978042602539,651900,,,,,,,,
2020-04-30,28.713333129882812,30.68000030517578,28.6200008392334,29.520000457763672,26.826904296875,1113000,,,,,,,,
2020-05-01,28.360000610351562,28.606666564941406,27.559999465942383,28.126667022705078,25.560688018798828,802350,,,,,,,,
2020-05-04,27.53333282470703,28.020000457763672,27.18666648864746,27.760000228881836,25.22747039794922,734100,,,,,,,,
2020-05-05,28.406667709350586,28.633333206176758,27.613332748413086,27.67333221435547,25.148706436157227,650250,,,,,,,,
2020-05-06,27.886667251586914,27.886667251586914,26.81333351135254,26.860000610351562,24.409578323364258,614700,,,,,,,,
2020-05-07,27.46666717529297,28.913333892822266,27.46666717529297,28.406667709350586,25.815143585205078,617550,,,,,,,,
2020-05-08,29.34000015258789,30.059999465942383,28.959999084472656,30.053333282470703,27.311582565307617,525000,,,,,,,,
2020-05-11,29.399999618530273,30.253332138061523,28.793333053588867,29.84000015258789,27.11771583557129,898200,,,,,,,,
2020-05-12,29.933332443237305,30.139999389648438,28.50666618347168,28.52666664123535,25.924196243286133,823050,,,,,,,,
2020-05-13,28.213333129882812,28.299999237060547,25.959999084472656,26.84666633605957,24.397462844848633,984600,,,,,,,,
2020-05-14,25.893333435058594,27.84000015258789,25.18000030517578,27.65333366394043,25.13053321838379,770850,,,,,,,,
2020-05-15,27.46666717529297,28.366666793823242,27.1200008392334,28.02666664123535,25.469804763793945,421350,,,,,,,,
2020-05-18,28.393333435058594,30.226667404174805,28.393333435058594,30.046667098999023,27.305526733398438,652350,,,,,,,,
2020-05-19,29.67333221435547,30.15999984741211,28.946666717529297,28.979999542236328,26.33617401123047,422100,,,,,,,,
2020-05-20,29.626667022705078,30.540000915527344,29.420000076293945,30.366666793823242,27.59633445739746,583350,,,,,,,,
2020-05-21,30.18666648864746,30.8799991607666,30.18666648864746,30.31333351135254,27.547866821289062,657000,,,,,,,,
2020-05-22,30.459999084472656,30.579999923706055,29.733333587646484,30.059999465942383,27.317644119262695,574200,,,,,,,,
2020-05-26,31.69333267211914,32.793331146240234,31.566667556762695,32.3466682434082,29.395702362060547,605700,,,,,,,,
2020-05-27,33.59333419799805,34.119998931884766,32.67333221435547,33.746665954589844,30.667980194091797,834600,,,,,,,,
2020-05-28,34.30666732788086,34.30666732788086,32.31999969482422,32.59333419799805,29.619861602783203,717300,,,,,,,,
2020-05-29,31.893333435058594,32.32666778564453,31.373332977294922,31.80666732788086,29.005821228027344,613050,,,,,,,,
2020-06-01,32.253334045410156,32.93333435058594,31.873332977294922,32.52000045776367,29.656339645385742,646950,,,,,,,,
2020-06-02,33.03333282470703,33.366668701171875,32.560001373291016,32.86000061035156,29.96639633178711,573300,,,,,,,,
2020-06-03,33.779998779296875,34.71333312988281,33.560001373291016,34.30666732788086,31.285676956176758,558150,,,,,,,,
2020-06-04,33.98666763305664,35.133331298828125,33.7599983215332,35.106666564941406,32.015220642089844,482700,,,,,,,,
2020-06-05,37.29999923706055,37.393333435058594,36.040000915527344,36.279998779296875,33.085243225097656,713700,,,,,,,,
2020-06-08,37.08000183105469,37.65999984741211,36.753334045410156,37.4466667175293,34.149166107177734,543750,,,,,,,,
2020-06-09,36.266666412353516,37.61333465576172,36.02000045776367,37.14666748046875,33.875579833984375,477000,,,,,,,,
2020-06-10,36.78666687011719,37.1533317565918,34.78666687011719,34.813331604003906,31.747730255126953,569100,,,,,,,,
2020-06-11,33.01333236694336,33.62666702270508,31.079999923706055,31.093332290649414,28.355297088623047,841500,,,,,,,,
2020-06-12,32.6533317565918,32.6533317565918,30.5,32.09333419799805,29.267242431640625,987750,,,,,,,,
2020-06-15,30.546667098999023,32.573333740234375,30.50666618347168,32.413333892822266,29.55906105041504,706200,,,,,,,,
2020-06-16,34.220001220703125,34.220001220703125,32.49333190917969,33.253334045410156,30.325096130371094,567150,,,,,,,,
2020-06-17,33.31999969482422,33.31999969482422,32.253334045410156,32.34000015258789,29.492191314697266,479700,,,,,,,,
2020-06-18,31.65999984741211,32.84000015258789,31.573333740234375,32.06666564941406,29.242923736572266,1039200,,,,,,,,
2020-06-19,32.733333587646484,32.733333587646484,30.933332443237305,31.51333236694336,28.73831558227539,1303500,,,,,,,,
2020-06-22,31.133333206176758,31.866666793823242,30.753332138061523,31.553333282470703,28.774791717529297,460500,,,,,,,,
2020-06-23,32.233333587646484,32.599998474121094,31.366666793823242,31.860000610351562,29.05445671081543,664050,,,,,,,,
2020-06-24,31.213333129882812,31.34000015258789,30.406667709350586,30.459999084472656,27.77773666381836,718950,,,,,,,,
2020-06-25,30.239999771118164,31.546667098999023,30.19333267211914,31.50666618347168,28.73223876953125,735300,,,,,,,,
2020-06-26,30.899999618530273,30.899999618530273,29.393333435058594,29.81333351135254,27.18801498413086,1191900,,,,,,,,
2020-06-29,30.446666717529297,31.34666633605957,30.079999923706055,30.96666717529297,28.239788055419922,660900,,,,,,,,
2020-06-30,30.85333251953125,31.753332138061523,30.85333251953125,31.6200008392334,28.83559226989746,771450,,,,,,,,
2020-07-01,31.700000762939453,32.0,30.333332061767578,30.453332901000977,27.77165985107422,507150,,,,,,,,
2020-07-02,31.50666618347168,31.65999984741211,30.399999618530273,30.553333282470703,27.86285400390625,607200,,,,,,,,
2020-07-06,31.520000457763672,31.926666259765625,31.213333129882812,31.479999542236328,28.707918167114258,538050,,,,,,,,
2020-07-07,31.0,31.18000030517578,30.139999389648438,30.19333267211914,27.534549713134766,709350,,,,,,,,
2020-07-08,30.03333282470703,31.01333236694336,30.03333282470703,30.920000076293945,28.197233200073242,539700,,,,,,,,
2020-07-09,30.753332138061523,30.753332138061523,29.520000457763672,30.079999923706055,27.43120002746582,572700,,,,,,,,
2020-07-10,30.273332595825195,31.96666717529297,30.0,31.906667709350586,29.097017288208008,614850,,,,,,,,
2020-07-13,32.51333236694336,32.96666717529297,31.67333221435547,31.713333129882812,28.92070198059082,814200,,,,,,,,
2020-07-14,31.719999313354492,32.246665954589844,31.360000610351562,32.119998931884766,29.29155921936035,534300,,,,,,,,
2020-07-15,33.31999969482422,34.380001068115234,33.099998474121094,34.11333465576172,31.10936737060547,1205700,,,,,,,,
2020-07-16,33.78666687011719,34.66666793823242,33.400001525878906,33.91999816894531,30.933061599731445,509250,,,,,,,,
2020-07-17,33.84000015258789,34.03333282470703,32.939998626708984,33.02000045776367,30.11231231689453,585300,,,,,,,,
2020-07-20,32.766666412353516,32.9466667175293,31.946666717529297,32.45333480834961,29.59554100036621,446400,,,,,,,,
2020-07-21,32.753334045410156,33.56666564941406,32.706668853759766,33.253334045410156,30.325096130371094,419550,,,,,,,,
2020-07-22,32.79999923706055,33.17333221435547,32.36000061035156,32.81999969482422,29.929922103881836,436500,,,,,,,,
2020-07-23,32.48666763305664,32.93333435058594,32.293331146240234,32.53333282470703,29.668493270874023,512400,,,,,,,,
2020-07-24,32.586666107177734,32.880001068115234,31.97333335876465,32.0,29.182130813598633,401850,,,,,,,,
2020-07-27,31.726667404174805,32.3466682434082,31.226667404174805,32.220001220703125,29.382753372192383,475200,,,,,,,,
2020-07-28,31.84000015258789,32.17333221435547,31.093332290649414,31.14666748046875,28.40393829345703,706800,,,,,,,,
2020-07-29,32.43333435058594,32.98666763305664,31.426666259765625,32.91999816894531,30.02111053466797,846900,,,,,,,,
2020-07-30,31.97333335876465,32.67333221435547,31.053333282470703,32.45333480834961,29.59554100036621,684750,,,,,,,,
2020-07-31,32.253334045410156,32.366668701171875,31.566667556762695,32.31999969482422,29.473949432373047,551850,,,,,,,,
2020-08-03,32.540000915527344,32.84000015258789,32.1533317565918,32.65999984741211,29.78400230407715,445200,,,,,,,,
2020-08-04,32.366668701171875,32.753334045410156,32.27333450317383,32.67333221435547,29.79616928100586,390000,,,,,,,,
2020-08-05,33.073333740234375,33.746665954589844,32.58000183105469,33.65999984741211,30.695951461791992,441150,,,,,,,,
2020-08-06,33.66666793823242,33.95333480834961,33.36000061035156,33.49333190917969,30.543960571289062,397050,,,,,,,,
2020-08-07,33.253334045410156,34.68000030517578,33.20000076293945,34.67333221435547,31.620058059692383,449400,,,,,,,,
2020-08-10,35.03333282470703,35.61333465576172,34.71333312988281,35.439998626708984,32.319210052490234,534750,,,,,,,,
2020-08-11,36.35333251953125,37.13999938964844,36.03333282470703,36.106666564941406,32.92716598510742,666000,,,,,,,,
2020-08-12,36.86000061035156,36.86000061035156,35.33333206176758,35.84000015258789,32.68397903442383,335400,,,,,,,,
2020-08-13,35.48666763305664,35.88666534423828,35.09333419799805,35.220001220703125,32.11857604980469,390000,,,,,,,,
2020-08-14,34.766666412353516,35.366668701171875,34.746665954589844,35.20000076293945,32.100341796875,308700,,,,,,,,
2020-08-17,35.060001373291016,35.266666412353516,34.426666259765625,34.766666412353516,31.70517349243164,384150,,,,,,,,
2020-08-18,34.66666793823242,34.7599983215332,33.93333435058594,33.973331451416016,30.981687545776367,387450,,,,,,,,
2020-08-19,34.11333465576172,34.606666564941406,33.9466667175293,34.11333465576172,31.10936737060547,354000,,,,,,,,
2020-08-20,33.473331451416016,33.83333206176758,33.19333267211914,33.206668853759766,30.282541275024414,403650,,,,,,,,
2020-08-21,32.97999954223633,33.573333740234375,32.91999816894531,33.573333740234375,30.616920471191406,556800,,,,,,,,
2020-08-24,34.08000183105469,34.619998931884766,33.62666702270508,34.47999954223633,31.443744659423828,283050,,,,,,,,
2020-08-25,34.959999084472656,35.16666793823242,34.45333480834961,34.84000015258789,31.77203941345215,331650,,,,,,,,
2020-08-26,34.88666534423828,34.88666534423828,33.893333435058594,33.926666259765625,30.93913459777832,486300,,,,,,,,
2020-08-27,33.97999954223633,34.753334045410156,33.83333206176758,34.526668548583984,31.48629379272461,370200,,,,,,,,
2020-08-28,34.959999084472656,34.959999084472656,34.16666793823242,34.47999954223633,31.443744659423828,316350,,,,,,,,
2020-08-31,34.366668701171875,34.366668701171875,33.793331146240234,33.80666732788086,30.931377410888672,491100,,,,,,,,
2020-09-01,33.413333892822266,34.400001525878906,33.16666793823242,34.37333297729492,31.449844360351562,421350,,,,,,,,
2020-09-02,34.33333206176758,35.19333267211914,34.233333587646484,35.03333282470703,32.05370330810547,324900,,,,,,,,
2020-09-03,35.36000061035156,35.80666732788086,34.473331451416016,34.813331604003906,31.852426528930664,571950,,,,,,,,
2020-09-04,35.61333465576172,35.7599983215332,34.27333450317383,35.0,32.0232048034668,531150,,,,,,,,
2020-09-08,34.573333740234375,34.573333740234375,33.56666564941406,33.7400016784668,30.870376586914062,643350,,,,,,,,
2020-09-09,34.00666809082031,34.88666534423828,33.72666549682617,34.65999984741211,31.712129592895508,1267350,,,,,,,,
2020-09-10,34.900001525878906,35.086666107177734,34.50666809082031,34.866668701171875,31.901212692260742,2085000,,,,,,,,
2020-09-11,34.900001525878906,35.5,34.733333587646484,35.04666519165039,32.06591033935547,799500,,,,,,,,
2020-09-14,35.06666564941406,36.30666732788086,35.06666564941406,35.70000076293945,32.66367721557617,657300,,,,,,,,
2020-09-15,35.926666259765625,35.926666259765625,34.880001068115234,35.35333251953125,32.346492767333984,869250,,,,,,,,
2020-09-16,35.32666778564453,36.133331298828125,35.233333587646484,35.366668701171875,32.35868835449219,583500,,,,,,,,
2020-09-17,34.78666687011719,35.3466682434082,34.66666793823242,35.2400016784668,32.2427978515625,707400,,,,,,,,
2020-09-18,35.69333267211914,35.69333267211914,35.026668548583984,35.15999984741211,32.16960525512695,1393200,,,,,,,,
2020-09-21,34.073333740234375,34.38666534423828,32.78666687011719,32.866668701171875,30.071325302124023,875850,,,,,,,,
2020-09-22,32.893333435058594,33.473331451416016,32.03333282470703,32.393333435058594,29.638248443603516,687450,,,,,,,,
2020-09-23,32.45333480834961,33.04666519165039,31.739999771118164,31.766666412353516,29.064876556396484,577200,,,,,,,,
2020-09-24,31.940000534057617,32.959999084472656,31.246667861938477,32.6533317565918,29.876134872436523,782550,,,,,,,,
2020-09-25,32.266666412353516,33.220001220703125,32.13999938964844,33.133331298828125,30.3153076171875,478650,,,,,,,,
2020-09-28,33.7400016784668,34.4466667175293,33.7400016784668,33.95333480834961,31.06556510925293,382650,,,,,,,,
2020-09-29,33.9466667175293,33.96666717529297,33.0533332824707,33.41999816894531,30.577587127685547,412650,,,,,,,,
2020-09-30,33.706668853759766,34.54666519165039,33.36000061035156,33.706668853759766,30.83988380432129,491550,,,,,,,,
2020-10-01,34.2599983215332,34.413333892822266,33.540000915527344,34.293331146240234,31.37664222717285,629250,,,,,,,,
2020-10-02,33.5533332824707,35.83333206176758,33.46666717529297,35.5533332824707,32.529483795166016,583200,,,,,,,,
2020-10-05,35.9466667175293,36.58000183105469,35.9466667175293,36.3466682434082,33.255340576171875,485100,,,,,,,,
2020-10-06,36.926666259765625,37.313331604003906,35.973331451416016,36.026668548583984,32.962554931640625,629250,,,,,,,,
2020-10-07,36.46666717529297,37.15999984741211,36.413333892822266,36.900001525878906,33.761619567871094,488250,,,,,,,,
2020-10-08,37.413333892822266,37.88666534423828,37.18000030517578,37.68000030517578,34.47526931762695,450750,,,,,,,,
2020-10-09,38.17333221435547,38.393333435058594,37.49333190917969,37.633331298828125,34.43257141113281,430950,,,,,,,,
