date,open,high,low,close,adj_close,volume,"('date', '')","('open', 'RGA')","('high', 'RGA')","('low', 'RGA')","('close', 'RGA')","('adj_close', 'RGA')","('volume', 'RGA')","('currency', '')"
2020-04-28,109.33999633789062,111.16999816894531,106.63999938964844,107.44000244140625,94.44692993164062,393100,,,,,,,,
2020-04-29,111.73999786376953,113.0199966430664,109.27999877929688,111.0199966430664,97.593994140625,461300,,,,,,,,
2020-04-30,108.30000305175781,109.26000213623047,104.5999984741211,104.68000030517578,92.02069854736328,463900,,,,,,,,
2020-05-01,101.66000366210938,102.87999725341797,98.81999969482422,100.04000091552734,87.94181823730469,435500,,,,,,,,
2020-05-04,98.05000305175781,101.2699966430664,96.2699966430664,100.97000122070312,88.75936889648438,439600,,,,,,,,
2020-05-05,103.20999908447266,104.54000091552734,99.87000274658203,100.0,87.90665435791016,480600,,,,,,,,
2020-05-06,94.62000274658203,94.86000061035156,87.25,87.27999877929688,76.72494506835938,1017500,,,,,,,,
2020-05-07,88.1500015258789,95.68000030517578,88.1500015258789,92.08000183105469,80.9444580078125,705500,,,,,,,,
2020-05-08,94.54000091552734,95.16999816894531,91.66999816894531,95.01000213623047,83.52013397216797,481800,,,,,,,,
2020-05-11,93.69000244140625,94.37999725341797,91.0199966430664,92.01000213623047,80.88291931152344,651000,,,,,,,,
2020-05-12,92.29000091552734,92.91999816894531,88.43000030517578,88.66000366210938,77.93805694580078,499200,,,,,,,,
2020-05-13,87.87000274658203,87.98999786376953,81.4000015258789,81.80000305175781,71.90767669677734,591500,,,,,,,,
2020-05-14,79.79000091552734,85.87999725341797,77.01000213623047,85.44000244140625,75.10745239257812,813200,,,,,,,,
2020-05-15,84.33999633789062,86.70999908447266,82.3499984741211,82.91000366210938,72.88340759277344,1364800,,,,,,,,
2020-05-18,86.44999694824219,91.58999633789062,86.44999694824219,90.29000091552734,79.37094116210938,528400,,,,,,,,
2020-05-19,89.93000030517578,90.91000366210938,85.75,85.87000274658203,75.48544311523438,519600,,,,,,,,
2020-05-20,86.7699966430664,89.66999816894531,86.58999633789062,88.80000305175781,78.70269775390625,390300,,,,,,,,
2020-05-21,88.04000091552734,91.30000305175781,88.04000091552734,90.45999908447266,80.17393493652344,490100,,,,,,,,
2020-05-22,90.41999816894531,90.41999816894531,87.0999984741211,90.0,79.7662353515625,401500,,,,,,,,
2020-05-26,94.83000183105469,95.81999969482422,93.8499984741211,94.37999725341797,83.64818572998047,569500,,,,,,,,
2020-05-27,100.0,100.63999938964844,96.12999725341797,96.79000091552734,85.78416442871094,579800,,,,,,,,
2020-05-28,97.93000030517578,97.93000030517578,92.54000091552734,92.93000030517578,82.36308288574219,588400,,,,,,,,
2020-05-29,91.43000030517578,92.55999755859375,89.76000213623047,90.75,80.43096160888672,745700,,,,,,,,
2020-06-01,91.55999755859375,93.08000183105469,90.54000091552734,91.66000366210938,81.23749542236328,453600,,,,,,,,
2020-06-02,92.12000274658203,94.87000274658203,91.05999755859375,94.2699966430664,83.5506820678711,511800,,,,,,,,
2020-06-03,88.86000061035156,90.37000274658203,85.0999984741211,86.83999633789062,76.96553802490234,4815000,,,,,,,,
2020-06-04,86.43000030517578,97.48999786376953,85.77999877929688,97.26000213623047,86.20072174072266,3595400,,,,,,,,
2020-06-05,102.08999633789062,107.1500015258789,99.87000274658203,100.08999633789062,88.70892333984375,1929300,,,,,,,,
2020-06-08,103.01000213623047,104.91000366210938,101.44999694824219,103.0,91.28803253173828,783900,,,,,,,,
2020-06-09,99.66999816894531,101.38999938964844,97.8499984741211,98.13999938964844,86.98065948486328,673300,,,,,,,,
2020-06-10,97.41000366210938,97.75,92.31999969482422,92.69999694824219,82.15921783447266,652100,,,,,,,,
2020-06-11,86.94000244140625,88.98999786376953,83.69000244140625,83.81999969482422,74.28897094726562,605200,,,,,,,,
2020-06-12,88.44000244140625,88.7300033569336,84.54000091552734,87.9800033569336,77.9759292602539,613400,,,,,,,,
2020-06-15,83.6500015258789,87.88999938964844,83.36000061035156,87.61000061035156,77.64798736572266,559300,,,,,,,,
2020-06-16,92.31999969482422,92.8499984741211,86.83999633789062,87.75,77.7720718383789,587900,,,,,,,,
2020-06-17,87.91000366210938,88.5,84.13999938964844,84.25,74.67005157470703,604000,,,,,,,,
2020-06-18,83.05999755859375,86.3499984741211,82.5,84.87000274658203,75.21955871582031,445400,,,,,,,,
2020-06-19,86.16000366210938,86.58999633789062,82.56999969482422,83.93000030517578,74.38644409179688,970300,,,,,,,,
2020-06-22,83.01000213623047,83.56999969482422,81.08000183105469,83.41000366210938,73.92559051513672,617400,,,,,,,,
2020-06-23,85.58999633789062,86.19999694824219,80.5999984741211,80.79000091552734,71.6034927368164,908900,,,,,,,,
2020-06-24,80.0,80.0,76.08999633789062,76.62999725341797,67.91650390625,1545300,,,,,,,,
2020-06-25,76.0,78.0,75.0,77.9000015258789,69.04210662841797,1239900,,,,,,,,
2020-06-26,76.33999633789062,77.48999786376953,74.0999984741211,74.9800033569336,66.45413970947266,2105500,,,,,,,,
2020-06-29,75.9000015258789,76.88999938964844,74.37000274658203,76.08999633789062,67.43795013427734,613100,,,,,,,,
2020-06-30,75.7300033569336,79.16999816894531,75.2699966430664,78.44000244140625,69.52071380615234,766700,,,,,,,,
2020-07-01,78.2300033569336,78.9000015258789,74.9800033569336,75.52999877929688,66.94158172607422,655500,,,,,,,,
2020-07-02,77.58000183105469,78.81999969482422,75.25,75.5199966430664,66.9327392578125,2045000,,,,,,,,
2020-07-06,77.55000305175781,79.52999877929688,74.19000244140625,76.2300033569336,67.56200408935547,681800,,,,,,,,
2020-07-07,75.0199966430664,75.48999786376953,71.41999816894531,71.41999816894531,63.29893112182617,829700,,,,,,,,
2020-07-08,71.55999755859375,74.04000091552734,70.73999786376953,72.16999816894531,63.963661193847656,810600,,,,,,,,
2020-07-09,71.4800033569336,71.4800033569336,66.98999786376953,67.55999755859375,59.877845764160156,756200,,,,,,,,
2020-07-10,67.58999633789062,71.2699966430664,67.47000122070312,70.30999755859375,62.31515121459961,870600,,,,,,,,
2020-07-13,71.12000274658203,72.0199966430664,69.55000305175781,70.95999908447266,62.89125061035156,963300,,,,,,,,
2020-07-14,70.83000183105469,72.63999938964844,70.0,72.55999755859375,64.30931091308594,928700,,,,,,,,
2020-07-15,74.27999877929688,78.72000122070312,74.23999786376953,78.16999816894531,69.28141784667969,987500,,,,,,,,
2020-07-16,78.37000274658203,84.12000274658203,77.77999877929688,83.73999786376953,74.21806335449219,2117500,,,,,,,,
2020-07-17,84.77999877929688,85.20999908447266,82.08999633789062,84.44999694824219,74.84732818603516,1121200,,,,,,,,
2020-07-20,84.0,84.52999877929688,82.62000274658203,84.2699966430664,74.68778991699219,1094100,,,,,,,,
2020-07-21,84.6500015258789,87.91000366210938,84.51000213623047,86.79000091552734,76.92127227783203,867100,,,,,,,,
2020-07-22,86.0,88.91000366210938,85.55999755859375,87.56999969482422,77.61256408691406,838200,,,,,,,,
2020-07-23,86.77999877929688,88.83000183105469,86.77999877929688,88.62999725341797,78.55201721191406,577400,,,,,,,,
2020-07-24,88.93000030517578,89.91000366210938,87.0199966430664,87.29000091552734,77.36437225341797,592800,,,,,,,,
2020-07-27,86.5199966430664,86.9800033569336,84.77999877929688,85.30999755859375,75.60952758789062,850100,,,,,,,,
2020-07-28,84.98999786376953,86.8499984741211,84.95999908447266,86.16999816894531,76.37175750732422,923400,,,,,,,,
2020-07-29,86.26000213623047,88.11000061035156,84.08999633789062,88.05000305175781,78.03797912597656,1516500,,,,,,,,
2020-07-30,86.12999725341797,86.12999725341797,83.68000030517578,84.30000305175781,74.71437072753906,638000,,,,,,,,
2020-07-31,84.4000015258789,85.43000030517578,83.08000183105469,85.25,75.55636596679688,479700,,,,,,,,
2020-08-03,85.66999816894531,86.70999908447266,84.36000061035156,85.08000183105469,75.40568542480469,494400,,,,,,,,
2020-08-04,85.0199966430664,86.08999633789062,84.25,84.7300033569336,75.09549713134766,582400,,,,,,,,
2020-08-05,91.0,96.48999786376953,90.2300033569336,94.83999633789062,84.0558853149414,1632600,,,,,,,,
2020-08-06,94.0,94.36000061035156,88.63999938964844,89.06999969482422,78.9419937133789,894400,,,,,,,,
2020-08-07,88.31999969482422,92.12999725341797,87.79000091552734,91.97000122070312,81.51223754882812,512400,,,,,,,,
2020-08-10,92.8499984741211,94.7300033569336,92.43000030517578,94.62000274658203,83.86090850830078,555900,,,,,,,,
2020-08-11,97.05000305175781,98.91999816894531,95.80999755859375,96.01000213623047,85.09284973144531,2146900,,,,,,,,
2020-08-12,97.98999786376953,98.08999633789062,94.19999694824219,95.33000183105469,84.49018859863281,722700,,,,,,,,
2020-08-13,93.41999816894531,94.73999786376953,92.62999725341797,94.43000030517578,84.31159973144531,566700,,,,,,,,
2020-08-14,93.44999694824219,96.05999755859375,93.13999938964844,95.37999725341797,85.15982055664062,304600,,,,,,,,
2020-08-17,95.58000183105469,95.9000015258789,94.1500015258789,94.31999969482422,84.21339416503906,1115000,,,,,,,,
2020-08-18,94.29000091552734,94.69999694824219,91.9800033569336,92.19000244140625,82.31163787841797,408800,,,,,,,,
2020-08-19,92.37999725341797,93.87999725341797,91.72000122070312,93.16999816894531,83.18659973144531,401000,,,,,,,,
2020-08-20,91.76000213623047,92.62999725341797,91.12999725341797,92.02999877929688,82.16876983642578,301400,,,,,,,,
2020-08-21,91.6500015258789,92.3499984741211,90.2699966430664,90.36000061035156,80.67771911621094,334100,,,,,,,,
2020-08-24,90.62000274658203,95.12999725341797,90.5,95.02999877929688,84.84732055664062,362600,,,,,,,,
2020-08-25,96.0,96.62000274658203,93.23999786376953,93.8499984741211,83.79376220703125,292900,,,,,,,,
2020-08-26,94.26000213623047,94.54000091552734,91.8499984741211,92.04000091552734,82.17769622802734,339300,,,,,,,,
2020-08-27,92.37000274658203,95.0,92.30999755859375,93.95999908447266,83.8919677734375,386400,,,,,,,,
2020-08-28,95.0199966430664,95.29000091552734,92.68000030517578,93.80999755859375,83.75804901123047,268400,,,,,,,,
2020-08-31,93.98999786376953,94.08999633789062,90.66000366210938,91.68000030517578,81.85626983642578,431700,,,,,,,,
2020-09-01,90.52999877929688,92.9000015258789,90.05000305175781,91.87999725341797,82.03483581542969,319100,,,,,,,,
2020-09-02,91.62000274658203,93.63999938964844,91.11000061035156,93.36000061035156,83.35625457763672,292200,,,,,,,,
2020-09-03,94.36000061035156,97.38999938964844,93.72000122070312,94.5,84.37411499023438,641500,,,,,,,,
2020-09-04,96.7699966430664,97.41000366210938,94.20999908447266,96.51000213623047,86.1687240600586,373000,,,,,,,,
2020-09-08,96.79000091552734,98.08000183105469,95.38999938964844,97.01000213623047,86.61515045166016,863300,,,,,,,,
2020-09-09,97.54000091552734,102.87999725341797,97.37999725341797,102.22000122070312,91.26689910888672,1199100,,,,,,,,
2020-09-10,103.0199966430664,104.19999694824219,102.29000091552734,103.04000091552734,91.99901580810547,1179100,,,,,,,,
2020-09-11,103.62999725341797,103.62999725341797,99.48999786376953,101.88999938964844,90.97225189208984,1059200,,,,,,,,
2020-09-14,102.55000305175781,106.18000030517578,102.43000030517578,104.45999908447266,93.26685333251953,611600,,,,,,,,
2020-09-15,104.4000015258789,104.4000015258789,101.4000015258789,102.2300033569336,91.27581024169922,626300,,,,,,,,
2020-09-16,102.86000061035156,105.0,101.5999984741211,103.02999877929688,91.99008178710938,798500,,,,,,,,
2020-09-17,101.55999755859375,102.04000091552734,99.79000091552734,101.0999984741211,90.26689147949219,767300,,,,,,,,
2020-09-18,101.06999969482422,101.98999786376953,99.68000030517578,100.04000091552734,89.32048034667969,888300,,,,,,,,
2020-09-21,99.79000091552734,100.55999755859375,96.91000366210938,99.7300033569336,89.04370880126953,1189700,,,,,,,,
2020-09-22,99.5999984741211,100.88999938964844,96.45999908447266,96.9000015258789,86.51693725585938,823000,,,,,,,,
2020-09-23,97.19000244140625,98.06999969482422,92.25,92.48999786376953,82.57948303222656,485900,,,,,,,,
2020-09-24,92.73999786376953,94.58999633789062,90.2300033569336,92.30999755859375,82.41876983642578,422900,,,,,,,,
2020-09-25,91.2699966430664,93.56999969482422,90.95999908447266,92.76000213623047,82.82054901123047,357500,,,,,,,,
2020-09-28,94.58999633789062,98.12000274658203,94.58999633789062,97.22000122070312,86.80265808105469,497800,,,,,,,,
2020-09-29,96.70999908447266,97.01000213623047,93.56999969482422,95.27999877929688,85.07052612304688,412900,,,,,,,,
2020-09-30,95.52999877929688,96.81999969482422,94.44999694824219,95.19000244140625,84.99015808105469,372400,,,,,,,,
2020-10-01,95.73999786376953,97.12000274658203,94.94000244140625,96.87000274658203,86.49016571044922,328900,,,,,,,,
2020-10-02,95.2300033569336,99.70999908447266,95.08999633789062,99.13999938964844,88.51692199707031,315800,,,,,,,,
2020-10-05,100.91000366210938,102.56999969482422,100.33000183105469,101.86000061035156,90.94547271728516,413700,,,,,,,,
2020-10-06,102.94999694824219,103.51000213623047,99.30000305175781,99.87000274658203,89.16869354248047,359500,,,,,,,,
2020-10-07,101.98999786376953,103.58000183105469,100.51000213623047,101.75,90.84725189208984,391700,,,,,,,,
2020-10-08,103.36000061035156,105.0,102.30000305175781,104.44999694824219,93.2579345703125,311600,,,,,,,,
2020-10-09,105.2699966430664,106.4000015258789,103.81999969482422,105.68000030517578,94.35614013671875,462400,,,,,,,,
2020-10-12,105.83000183105469,108.58000183105469,105.38999938964844,107.80000305175781,96.24897766113281,407600,,,,,,,,
2020-10-13,106.51000213623047,107.16999816894531,102.91999816894531,103.68000030517578,92.57046508789062,552700,,,,,,,,
2020-10-14,103.5,105.13999938964844,102.38999938964844,102.83000183105469,91.81150817871094,437100,,,,,,,,
2020-10-15,101.93000030517578,104.13999938964844,101.12999725341797,103.38999938964844,92.3115234375,265800,,,,,,,,
2020-10-16,103.2699966430664,104.98999786376953,102.58999633789062,104.6500015258789,93.4365005493164,446000,,,,,,,,
2020-10-19,105.36000061035156,107.19000244140625,103.80999755859375,104.26000213623047,93.08830261230469,412200,,,,,,,,
2020-10-20,105.61000061035156,106.87000274658203,104.2300033569336,104.41000366210938,93.22222900390625,385400,,,,,,,,
2020-10-21,104.1500015258789,105.7300033569336,103.8499984741211,104.75,93.52580261230469,539800,,,,,,,,
2020-10-22,104.68000030517578,109.44000244140625,104.68000030517578,109.02999877929688,97.34718322753906,495200,,,,,,,,
2020-10-23,109.87999725341797,110.06999969482422,106.93000030517578,108.30000305175781,96.69541931152344,783600,,,,,,,,
2020-10-26,107.0,107.0,103.52999877929688,103.98999786376953,92.84722900390625,389700,,,,,,,,
2020-10-27,103.37999725341797,104.12000274658203,99.76000213623047,99.87999725341797,89.17762756347656,353400,,,,,,,,
2020-10-28,97.5,98.94999694824219,95.04000091552734,95.44000244140625,85.21338653564453,361900,,,,,,,,
2020-10-29,94.44000244140625,100.08999633789062,93.0,99.88999938964844,89.18655395507812,695100,,,,,,,,
2020-10-30,99.19000244140625,101.08000183105469,98.44000244140625,101.0199966430664,90.19548797607422,445400,,,,,,,,
2020-11-02,102.98999786376953,104.30999755859375,101.6500015258789,102.5,91.51689910888672,382100,,,,,,,,
2020-11-03,105.08999633789062,106.0,103.23999786376953,103.98999786376953,92.84722900390625,419500,,,,,,,,
2020-11-04,101.25,104.93000030517578,99.44999694824219,101.86000061035156,90.94547271728516,362400,,,,,,,,
2020-11-05,102.81999969482422,106.76000213623047,102.55000305175781,106.30999755859375,94.91863250732422,509400,,,,,,,,
2020-11-06,108.41000366210938,111.0999984741211,105.77999877929688,106.83000183105469,95.38291931152344,495600,,,,,,,,
2020-11-09,117.68000030517578,129.92999267578125,117.68000030517578,126.79000091552734,113.20413970947266,1342900,,,,,,,,
2020-11-10,126.80999755859375,127.44999694824219,116.18000030517578,118.0,105.35603332519531,700800,,,,,,,,
2020-11-11,116.4800033569336,117.0,110.94999694824219,111.86000061035156,99.87393188476562,1047100,,,,,,,,
2020-11-12,111.22000122070312,112.11000061035156,108.3499984741211,111.25,99.32929992675781,806000,,,,,,,,
2020-11-13,112.6500015258789,115.19000244140625,111.36000061035156,114.26000213623047,102.01678466796875,498600,,,,,,,,
2020-11-16,117.98999786376953,118.12000274658203,114.79000091552734,116.0999984741211,104.29859161376953,715400,,,,,,,,
2020-11-17,114.04000091552734,118.69999694824219,113.7699966430664,118.4800033569336,106.43666076660156,366300,,,,,,,,
2020-11-18,118.36000061035156,121.38999938964844,117.44999694824219,117.63999938964844,105.68203735351562,434100,,,,,,,,
2020-11-19,116.33999633789062,117.62999725341797,113.33999633789062,117.44000244140625,105.50239562988281,245900,,,,,,,,
2020-11-20,116.33000183105469,117.5999984741211,114.44999694824219,114.86000061035156,103.18463897705078,324200,,,,,,,,
2020-11-23,115.55999755859375,120.43000030517578,115.4800033569336,119.76000213623047,107.58656311035156,439700,,,,,,,,
2020-11-24,122.9800033569336,126.97000122070312,120.56999969482422,124.76000213623047,112.07830810546875,534200,,,,,,,,
2020-11-25,123.12000274658203,124.37000274658203,120.05000305175781,121.33000183105469,108.9969711303711,513600,,,,,,,,
2020-11-27,120.5999984741211,122.16000366210938,119.2699966430664,120.22000122070312,107.99980926513672,149600,,,,,,,,
2020-11-30,119.29000091552734,120.33000183105469,115.12999725341797,115.27999877929688,103.56195831298828,690800,,,,,,,,
2020-12-01,117.91999816894531,121.45999908447266,117.18000030517578,121.33000183105469,108.9969711303711,596100,,,,,,,,
2020-12-02,120.69999694824219,122.13999938964844,120.05999755859375,121.16000366210938,108.8442611694336,510700,,,,,,,,
2020-12-03,120.37000274658203,121.0999984741211,118.70999908447266,119.48999786376953,107.343994140625,330300,,,,,,,,
2020-12-04,121.2699966430664,124.19999694824219,120.9000015258789,124.19000244140625,111.56625366210938,342100,,,,,,,,
2020-12-07,123.01000213623047,123.01000213623047,118.6500015258789,119.51000213623047,107.36196899414062,240700,,,,,,,,
2020-12-08,118.20999908447266,121.20999908447266,118.20999908447266,120.41999816894531,108.1794662475586,287200,,,,,,,,
2020-12-09,122.25,122.76000213623047,119.86000061035156,120.81999969482422,108.53880310058594,341400,,,,,,,,
2020-12-10,119.19000244140625,122.38999938964844,119.0,122.13999938964844,109.72462463378906,282500,,,,,,,,
2020-12-11,120.16999816894531,120.9800033569336,118.38999938964844,118.93000030517578,106.84091186523438,353300,,,,,,,,
2020-12-14,121.23999786376953,121.23999786376953,117.06999969482422,117.62999725341797,105.67306518554688,444500,,,,,,,,
