date,open,high,low,close,adj_close,volume,"('date', '')","('open', 'EIPAF')","('high', 'EIPAF')","('low', 'EIPAF')","('close', 'EIPAF')","('adj_close', 'EIPAF')","('volume', 'EIPAF')","('currency', '')"
2020-01-02,15.479999542236328,15.479999542236328,15.479999542236328,15.479999542236328,10.302811622619629,0,,,,,,,,
2020-01-03,15.479999542236328,15.479999542236328,15.479999542236328,15.479999542236328,10.302811622619629,0,,,,,,,,
2020-01-06,15.479999542236328,15.479999542236328,15.479999542236328,15.479999542236328,10.302811622619629,0,,,,,,,,
2020-01-07,15.479999542236328,15.479999542236328,15.479999542236328,15.479999542236328,10.302811622619629,0,,,,,,,,
2020-01-08,15.479999542236328,15.479999542236328,15.479999542236328,15.479999542236328,10.302811622619629,0,,,,,,,,
2020-01-09,15.729999542236328,15.729999542236328,15.729999542236328,15.729999542236328,10.469198226928711,6200,,,,,,,,
2020-01-10,15.710000038146973,15.9399995803833,15.710000038146973,15.9399995803833,10.608964920043945,11900,,,,,,,,
2020-01-13,15.9399995803833,15.9399995803833,15.9399995803833,15.9399995803833,10.608964920043945,0,,,,,,,,
2020-01-14,15.9399995803833,15.9399995803833,15.9399995803833,15.9399995803833,10.608964920043945,0,,,,,,,,
2020-01-15,15.9399995803833,15.9399995803833,15.9399995803833,15.9399995803833,10.608964920043945,0,,,,,,,,
2020-01-16,15.9399995803833,15.9399995803833,15.9399995803833,15.9399995803833,10.608964920043945,0,,,,,,,,
2020-01-17,15.9399995803833,15.9399995803833,15.9399995803833,15.9399995803833,10.608964920043945,500,,,,,,,,
2020-01-21,15.9399995803833,15.9399995803833,15.9399995803833,15.9399995803833,10.608964920043945,0,,,,,,,,
2020-01-22,15.9399995803833,15.9399995803833,15.9399995803833,15.9399995803833,10.608964920043945,0,,,,,,,,
2020-01-23,15.9399995803833,15.9399995803833,15.9399995803833,15.9399995803833,10.608964920043945,0,,,,,,,,
2020-01-24,15.9399995803833,15.9399995803833,15.9399995803833,15.9399995803833,10.608964920043945,0,,,,,,,,
2020-01-27,15.9399995803833,15.9399995803833,15.9399995803833,15.9399995803833,10.608964920043945,0,,,,,,,,
2020-01-28,15.0,15.0,15.0,15.0,9.983341217041016,100,,,,,,,,
2020-01-29,15.0,15.0,15.0,15.0,9.983341217041016,0,,,,,,,,
2020-01-30,15.0,15.0,15.0,15.0,9.983341217041016,0,,,,,,,,
2020-01-31,15.0,15.0,15.0,15.0,9.983341217041016,0,,,,,,,,
2020-02-03,15.0,15.0,15.0,15.0,9.983341217041016,0,,,,,,,,
2020-02-04,15.0,15.0,15.0,15.0,9.983341217041016,0,,,,,,,,
2020-02-05,14.399999618530273,14.399999618530273,14.369999885559082,14.369999885559082,9.564043998718262,139000,,,,,,,,
2020-02-06,14.369999885559082,14.369999885559082,14.369999885559082,14.369999885559082,9.564043998718262,0,,,,,,,,
2020-02-07,14.369999885559082,14.369999885559082,14.369999885559082,14.369999885559082,9.564043998718262,0,,,,,,,,
2020-02-10,14.369999885559082,14.369999885559082,14.369999885559082,14.369999885559082,9.564043998718262,0,,,,,,,,
2020-02-11,14.109999656677246,14.149999618530273,13.9399995803833,13.9399995803833,9.277854919433594,2400,,,,,,,,
2020-02-12,14.300000190734863,14.3100004196167,14.300000190734863,14.300000190734863,9.51745319366455,314900,,,,,,,,
2020-02-13,14.300000190734863,14.300000190734863,14.300000190734863,14.300000190734863,9.51745319366455,0,,,,,,,,
2020-02-14,14.300000190734863,14.300000190734863,14.300000190734863,14.300000190734863,9.51745319366455,0,,,,,,,,
2020-02-18,13.930000305175781,13.930000305175781,13.930000305175781,13.930000305175781,9.271199226379395,150000,,,,,,,,
2020-02-19,14.020000457763672,14.020000457763672,14.020000457763672,14.020000457763672,9.331098556518555,270000,,,,,,,,
2020-02-20,13.960000038146973,13.960000038146973,13.920000076293945,13.960000038146973,9.291163444519043,334300,,,,,,,,
2020-02-21,13.890000343322754,13.890000343322754,13.850000381469727,13.850000381469727,9.217954635620117,46500,,,,,,,,
2020-02-24,13.850000381469727,13.850000381469727,13.850000381469727,13.850000381469727,9.217954635620117,0,,,,,,,,
2020-02-25,13.850000381469727,13.850000381469727,13.850000381469727,13.850000381469727,9.217954635620117,0,,,,,,,,
2020-02-26,13.170000076293945,13.170000076293945,13.130000114440918,13.130000114440918,8.738751411437988,19200,,,,,,,,
2020-02-27,12.899999618530273,12.899999618530273,12.899999618530273,12.899999618530273,8.585675239562988,6300,,,,,,,,
2020-02-28,11.869999885559082,12.270000457763672,11.869999885559082,11.989999771118164,7.980020523071289,900,,,,,,,,
2020-03-02,11.989999771118164,11.989999771118164,11.989999771118164,11.989999771118164,7.980020523071289,0,,,,,,,,
2020-03-03,12.449999809265137,12.449999809265137,12.449999809265137,12.449999809265137,8.286175727844238,1400,,,,,,,,
2020-03-04,12.380000114440918,12.449999809265137,12.270000457763672,12.270000457763672,8.166377067565918,303500,,,,,,,,
2020-03-05,12.319999694824219,12.319999694824219,11.869999885559082,11.869999885559082,7.900151252746582,103800,,,,,,,,
2020-03-06,11.869999885559082,11.869999885559082,11.869999885559082,11.869999885559082,7.900151252746582,0,,,,,,,,
2020-03-09,9.130000114440918,9.130000114440918,9.130000114440918,9.130000114440918,6.076527118682861,100,,,,,,,,
2020-03-10,9.699999809265137,9.699999809265137,9.180000305175781,9.180000305175781,6.109805583953857,153200,,,,,,,,
2020-03-11,9.300000190734863,9.300000190734863,8.699999809265137,8.800000190734863,5.8568949699401855,705600,,,,,,,,
2020-03-12,7.909999847412109,7.909999847412109,7.650000095367432,7.650000095367432,5.091506004333496,400,,,,,,,,
2020-03-13,7.659999847412109,7.869999885559082,7.659999847412109,7.869999885559082,5.237927436828613,500100,,,,,,,,
2020-03-16,6.659999847412109,6.659999847412109,6.650000095367432,6.650000095367432,4.425948619842529,300,,,,,,,,
2020-03-17,7.559999942779541,7.559999942779541,7.559999942779541,7.559999942779541,5.0316057205200195,20100,,,,,,,,
2020-03-18,7.869999885559082,7.869999885559082,7.869999885559082,7.869999885559082,5.237927436828613,4600,,,,,,,,
2020-03-19,7.869999885559082,7.869999885559082,7.869999885559082,7.869999885559082,5.237927436828613,0,,,,,,,,
2020-03-20,8.199999809265137,8.199999809265137,8.199999809265137,8.199999809265137,5.457561016082764,500,,,,,,,,
2020-03-23,7.860000133514404,7.860000133514404,7.829999923706055,7.829999923706055,5.211306095123291,2200,,,,,,,,
2020-03-24,8.880000114440918,8.880000114440918,8.880000114440918,8.880000114440918,5.910140037536621,100,,,,,,,,
2020-03-25,9.510000228881836,9.510000228881836,9.510000228881836,9.510000228881836,6.329441547393799,26700,,,,,,,,
2020-03-26,9.630000114440918,9.630000114440918,9.460000038146973,9.460000038146973,6.296163082122803,63200,,,,,,,,
2020-03-27,9.100000381469727,9.100000381469727,9.100000381469727,9.100000381469727,6.0565619468688965,1600,,,,,,,,
2020-03-30,9.100000381469727,9.100000381469727,9.100000381469727,9.100000381469727,6.0565619468688965,0,,,,,,,,
2020-03-31,10.180000305175781,10.180000305175781,10.180000305175781,10.180000305175781,6.775362968444824,8400,,,,,,,,
2020-04-01,10.09000015258789,10.09000015258789,10.09000015258789,10.09000015258789,6.715461730957031,7600,,,,,,,,
2020-04-02,10.710000038146973,10.710000038146973,10.710000038146973,10.710000038146973,7.128106117248535,13700,,,,,,,,
2020-04-03,9.550000190734863,10.039999961853027,9.550000190734863,10.039999961853027,6.68218469619751,3500,,,,,,,,
2020-04-06,10.039999961853027,10.039999961853027,10.039999961853027,10.039999961853027,6.68218469619751,0,,,,,,,,
2020-04-07,11.130000114440918,11.130000114440918,10.260000228881836,11.020000457763672,7.3344292640686035,134300,,,,,,,,
2020-04-08,11.020000457763672,11.020000457763672,11.020000457763672,11.020000457763672,7.3344292640686035,28100,,,,,,,,
2020-04-09,10.949999809265137,10.949999809265137,10.949999809265137,10.949999809265137,7.287840843200684,2600,,,,,,,,
2020-04-13,10.949999809265137,10.949999809265137,10.949999809265137,10.949999809265137,7.287840843200684,0,,,,,,,,
2020-04-14,10.949999809265137,10.949999809265137,10.949999809265137,10.949999809265137,7.287840843200684,0,,,,,,,,
2020-04-15,9.399999618530273,9.399999618530273,9.399999618530273,9.399999618530273,6.256229400634766,13400,,,,,,,,
2020-04-16,9.1899995803833,9.1899995803833,9.1899995803833,9.1899995803833,6.116461277008057,4700,,,,,,,,
2020-04-17,9.369999885559082,9.369999885559082,9.369999885559082,9.369999885559082,6.23626184463501,4400,,,,,,,,
2020-04-20,8.640000343322754,9.5,8.640000343322754,9.5,6.322783946990967,66000,,,,,,,,
2020-04-21,8.649999618530273,8.649999618530273,8.649999618530273,8.649999618530273,5.75706148147583,600,,,,,,,,
2020-04-22,9.5,9.5,9.5,9.5,6.322783946990967,1000,,,,,,,,
2020-04-23,8.630000114440918,9.729999542236328,8.630000114440918,9.729999542236328,6.475861072540283,400,,,,,,,,
2020-04-24,8.930000305175781,8.930000305175781,8.930000305175781,8.930000305175781,5.943417549133301,3500,,,,,,,,
2020-04-27,8.930000305175781,8.930000305175781,8.930000305175781,8.930000305175781,5.943417549133301,0,,,,,,,,
2020-04-28,8.930000305175781,8.930000305175781,8.930000305175781,8.930000305175781,5.943417549133301,0,,,,,,,,
