date,open,high,low,close,adj_close,volume,"('date', '')","('open', 'FSV')","('high', 'FSV')","('low', 'FSV')","('close', 'FSV')","('adj_close', 'FSV')","('volume', 'FSV')","('currency', '')"
2020-01-02,93.04000091552734,93.43000030517578,92.16000366210938,93.29000091552734,90.19912719726562,363400,,,,,,,,
2020-01-03,92.75,95.0199966430664,92.75,94.52999877929688,91.39803314208984,63700,,,,,,,,
2020-01-06,94.3499984741211,94.62999725341797,93.48999786376953,93.87000274658203,90.7599105834961,89000,,,,,,,,
2020-01-07,93.5999984741211,94.03500366210938,93.33999633789062,93.95999908447266,90.8469467163086,219500,,,,,,,,
2020-01-08,94.66999816894531,95.94000244140625,94.58999633789062,95.75,92.57760620117188,191500,,,,,,,,
2020-01-09,96.0,97.29000091552734,95.80999755859375,96.94999694824219,93.73785400390625,58600,,,,,,,,
2020-01-10,97.19000244140625,97.7300033569336,96.93000030517578,97.55999755859375,94.32765197753906,41500,,,,,,,,
2020-01-13,97.73999786376953,98.18000030517578,97.36000061035156,97.91999816894531,94.67572021484375,162500,,,,,,,,
2020-01-14,97.45999908447266,99.13999938964844,97.45999908447266,98.72000122070312,95.44923400878906,147600,,,,,,,,
2020-01-15,99.11000061035156,100.0199966430664,99.05000305175781,99.3499984741211,96.05834197998047,65400,,,,,,,,
2020-01-16,99.66000366210938,99.875,97.81999969482422,98.16000366210938,94.90777587890625,158100,,,,,,,,
2020-01-17,98.41000366210938,98.80000305175781,97.73999786376953,98.33999633789062,95.08179473876953,71400,,,,,,,,
2020-01-21,98.31999969482422,100.0999984741211,98.31999969482422,99.83000183105469,96.52245330810547,75200,,,,,,,,
2020-01-22,100.37000274658203,101.2229995727539,99.7300033569336,99.94000244140625,96.62879180908203,69600,,,,,,,,
2020-01-23,99.80000305175781,100.19999694824219,99.44000244140625,100.04000091552734,96.72547912597656,85600,,,,,,,,
2020-01-24,99.97000122070312,100.4000015258789,99.04499816894531,99.66999816894531,96.36775207519531,51800,,,,,,,,
2020-01-27,98.75,100.29000091552734,97.9209976196289,100.05000305175781,96.73516845703125,124900,,,,,,,,
2020-01-28,100.23999786376953,101.55000305175781,99.5,101.48999786376953,98.12744140625,65200,,,,,,,,
2020-01-29,100.44999694824219,101.47000122070312,100.31999969482422,100.72000122070312,97.38294982910156,52100,,,,,,,,
2020-01-30,100.3499984741211,100.37000274658203,99.51000213623047,100.16000366210938,96.84150695800781,50000,,,,,,,,
2020-01-31,99.88999938964844,99.88999938964844,97.61000061035156,98.30000305175781,95.04312896728516,184600,,,,,,,,
2020-02-03,98.5999984741211,99.91000366210938,98.5999984741211,99.58000183105469,96.28070831298828,127200,,,,,,,,
2020-02-04,100.5199966430664,101.90599822998047,100.08000183105469,100.95999908447266,97.61499786376953,89600,,,,,,,,
2020-02-05,105.54000091552734,106.12999725341797,100.55999755859375,104.62000274658203,101.15374755859375,108500,,,,,,,,
2020-02-06,106.25,112.2249984741211,106.16000366210938,111.36000061035156,107.67044067382812,123200,,,,,,,,
2020-02-07,110.44000244140625,111.40499877929688,109.04000091552734,110.20999908447266,106.55854034423828,139300,,,,,,,,
2020-02-10,109.79000091552734,112.02999877929688,109.79000091552734,110.72000122070312,107.05162811279297,102900,,,,,,,,
2020-02-11,110.70999908447266,111.44999694824219,110.6500015258789,110.87999725341797,107.20632934570312,35300,,,,,,,,
2020-02-12,110.72000122070312,110.9000015258789,109.70999908447266,110.62999725341797,106.96461486816406,63200,,,,,,,,
2020-02-13,111.45999908447266,111.7300033569336,110.45500183105469,110.95999908447266,107.28367614746094,38100,,,,,,,,
2020-02-14,111.61000061035156,112.69000244140625,110.4000015258789,111.70999908447266,108.00883483886719,53800,,,,,,,,
2020-02-18,114.87000274658203,114.87000274658203,110.44000244140625,110.55999755859375,106.89693450927734,44600,,,,,,,,
2020-02-19,110.44000244140625,110.73999786376953,108.63999938964844,109.70999908447266,106.07508850097656,151700,,,,,,,,
2020-02-20,109.4000015258789,110.18000030517578,108.63999938964844,110.0199966430664,106.37483215332031,30800,,,,,,,,
2020-02-21,109.44999694824219,110.05000305175781,108.41999816894531,108.44999694824219,104.8568344116211,31000,,,,,,,,
2020-02-24,106.93000030517578,107.4800033569336,105.15299987792969,105.80000305175781,102.29464721679688,46500,,,,,,,,
2020-02-25,106.47000122070312,106.47000122070312,102.7770004272461,104.26000213623047,100.80564880371094,99300,,,,,,,,
2020-02-26,104.43000030517578,105.8499984741211,103.69000244140625,104.80999755859375,101.33744812011719,50000,,,,,,,,
2020-02-27,103.58999633789062,104.05000305175781,101.78500366210938,103.56999969482422,100.1385269165039,49400,,,,,,,,
2020-02-28,102.55999755859375,102.55999755859375,98.0199966430664,98.8499984741211,95.57491302490234,160700,,,,,,,,
2020-03-02,98.93000030517578,102.97000122070312,98.93000030517578,102.55000305175781,99.15231323242188,136700,,,,,,,,
2020-03-03,102.12000274658203,103.16000366210938,99.0199966430664,100.04000091552734,96.72547912597656,78800,,,,,,,,
2020-03-04,100.72000122070312,102.95999908447266,100.06999969482422,102.69000244140625,99.28768920898438,45400,,,,,,,,
2020-03-05,98.23999786376953,104.26000213623047,98.23999786376953,104.2300033569336,100.77666473388672,116000,,,,,,,,
2020-03-06,102.83000183105469,103.6500015258789,99.58999633789062,100.95999908447266,97.61499786376953,158100,,,,,,,,
2020-03-09,96.01000213623047,96.97000122070312,92.2750015258789,92.52999877929688,89.46431732177734,64800,,,,,,,,
2020-03-10,94.54000091552734,96.62999725341797,93.29000091552734,96.62999725341797,93.4284439086914,115600,,,,,,,,
2020-03-11,93.18000030517578,95.23500061035156,91.94000244140625,92.76000213623047,89.68666076660156,108300,,,,,,,,
2020-03-12,88.70999908447266,88.70999908447266,81.24500274658203,82.0999984741211,79.3798599243164,257500,,,,,,,,
2020-03-13,85.61000061035156,87.30000305175781,81.08999633789062,87.11000061035156,84.22386932373047,109900,,,,,,,,
2020-03-16,77.31999969482422,82.2300033569336,71.63999938964844,79.87000274658203,77.2237548828125,124200,,,,,,,,
2020-03-17,81.6500015258789,84.9800033569336,78.5999984741211,79.58999633789062,76.95303344726562,112500,,,,,,,,
2020-03-18,76.12999725341797,78.0,66.69999694824219,71.0999984741211,68.74431610107422,82500,,,,,,,,
2020-03-19,69.66000366210938,73.87999725341797,67.13999938964844,72.44000244140625,70.03993225097656,128600,,,,,,,,
2020-03-20,72.69000244140625,74.88999938964844,67.18499755859375,67.33000183105469,65.0992431640625,142500,,,,,,,,
2020-03-23,66.41000366210938,66.55000305175781,57.380001068115234,58.70000076293945,56.75515365600586,252700,,,,,,,,
2020-03-24,60.7400016784668,69.2300033569336,60.7400016784668,68.83999633789062,66.5592041015625,93400,,,,,,,,
2020-03-25,68.30000305175781,81.54499816894531,68.30000305175781,76.87999725341797,74.33280944824219,98400,,,,,,,,
2020-03-26,76.23999786376953,80.12000274658203,76.23999786376953,79.38999938964844,76.7596664428711,63300,,,,,,,,
2020-03-27,79.11000061035156,80.80000305175781,75.58999633789062,78.6500015258789,76.04417419433594,52300,,,,,,,,
2020-03-30,78.69000244140625,78.69000244140625,74.28500366210938,76.36000061035156,73.98526763916016,43100,,,,,,,,
2020-03-31,76.73500061035156,79.08000183105469,75.34700012207031,77.12000274658203,74.72162628173828,84500,,,,,,,,
2020-04-01,74.79000091552734,75.4800033569336,72.79000091552734,73.4800033569336,71.19481658935547,44600,,,,,,,,
