date,open,high,low,close,adj_close,volume,"('date', '')","('open', 'NRSCF')","('high', 'NRSCF')","('low', 'NRSCF')","('close', 'NRSCF')","('adj_close', 'NRSCF')","('volume', 'NRSCF')","('currency', '')"
2020-01-02,4.820000171661377,4.820000171661377,4.820000171661377,4.820000171661377,3.7671594619750977,0,,,,,,,,
2020-01-03,4.820000171661377,4.820000171661377,4.820000171661377,4.820000171661377,3.7671594619750977,0,,,,,,,,
2020-01-06,5.170000076293945,5.340000152587891,5.170000076293945,5.340000152587891,4.173574924468994,243800,,,,,,,,
2020-01-07,5.340000152587891,5.340000152587891,5.340000152587891,5.340000152587891,4.173574924468994,0,,,,,,,,
2020-01-08,5.340000152587891,5.340000152587891,5.340000152587891,5.340000152587891,4.173574924468994,0,,,,,,,,
2020-01-09,5.340000152587891,5.340000152587891,5.340000152587891,5.340000152587891,4.173574924468994,0,,,,,,,,
2020-01-10,5.340000152587891,5.340000152587891,5.340000152587891,5.340000152587891,4.173574924468994,0,,,,,,,,
2020-01-13,5.340000152587891,5.340000152587891,5.340000152587891,5.340000152587891,4.173574924468994,0,,,,,,,,
2020-01-14,5.340000152587891,5.340000152587891,5.340000152587891,5.340000152587891,4.173574924468994,300,,,,,,,,
2020-01-15,5.340000152587891,5.340000152587891,5.340000152587891,5.340000152587891,4.173574924468994,0,,,,,,,,
2020-01-16,5.340000152587891,5.340000152587891,5.340000152587891,5.340000152587891,4.173574924468994,0,,,,,,,,
2020-01-17,5.340000152587891,5.340000152587891,5.340000152587891,5.340000152587891,4.173574924468994,0,,,,,,,,
2020-01-21,5.340000152587891,5.340000152587891,5.340000152587891,5.340000152587891,4.173574924468994,0,,,,,,,,
2020-01-22,5.340000152587891,5.340000152587891,5.340000152587891,5.340000152587891,4.173574924468994,0,,,,,,,,
2020-01-23,5.340000152587891,5.340000152587891,5.340000152587891,5.340000152587891,4.173574924468994,0,,,,,,,,
2020-01-24,5.340000152587891,5.340000152587891,5.340000152587891,5.340000152587891,4.173574924468994,0,,,,,,,,
2020-01-27,5.340000152587891,5.340000152587891,5.340000152587891,5.340000152587891,4.173574924468994,0,,,,,,,,
2020-01-28,5.340000152587891,5.340000152587891,5.340000152587891,5.340000152587891,4.173574924468994,0,,,,,,,,
2020-01-29,5.340000152587891,5.340000152587891,5.340000152587891,5.340000152587891,4.173574924468994,0,,,,,,,,
2020-01-30,5.340000152587891,5.340000152587891,5.340000152587891,5.340000152587891,4.173574924468994,0,,,,,,,,
2020-01-31,5.079999923706055,5.110000133514404,5.079999923706055,5.110000133514404,3.993814468383789,15000,,,,,,,,
2020-02-03,5.110000133514404,5.110000133514404,5.110000133514404,5.110000133514404,3.993814468383789,0,,,,,,,,
2020-02-04,5.110000133514404,5.110000133514404,5.110000133514404,5.110000133514404,3.993814468383789,0,,,,,,,,
2020-02-05,5.099999904632568,5.099999904632568,5.099999904632568,5.099999904632568,3.9859981536865234,100,,,,,,,,
2020-02-06,5.099999904632568,5.099999904632568,5.099999904632568,5.099999904632568,3.9859981536865234,0,,,,,,,,
2020-02-07,5.099999904632568,5.099999904632568,5.099999904632568,5.099999904632568,3.9859981536865234,0,,,,,,,,
2020-02-10,5.099999904632568,5.099999904632568,5.099999904632568,5.099999904632568,3.9859981536865234,0,,,,,,,,
2020-02-11,5.099999904632568,5.099999904632568,5.099999904632568,5.099999904632568,3.9859981536865234,0,,,,,,,,
2020-02-12,5.099999904632568,5.099999904632568,5.099999904632568,5.099999904632568,3.9859981536865234,0,,,,,,,,
2020-02-13,5.099999904632568,5.099999904632568,5.099999904632568,5.099999904632568,3.9859981536865234,0,,,,,,,,
2020-02-14,5.099999904632568,5.099999904632568,5.099999904632568,5.099999904632568,3.9859981536865234,0,,,,,,,,
2020-02-18,5.099999904632568,5.099999904632568,5.099999904632568,5.099999904632568,3.9859981536865234,0,,,,,,,,
2020-02-19,5.210000038146973,5.210000038146973,5.210000038146973,5.210000038146973,4.071970462799072,300,,,,,,,,
2020-02-20,5.210000038146973,5.210000038146973,5.210000038146973,5.210000038146973,4.071970462799072,0,,,,,,,,
2020-02-21,5.210000038146973,5.210000038146973,5.210000038146973,5.210000038146973,4.071970462799072,0,,,,,,,,
2020-02-24,4.849999904632568,4.849999904632568,4.849999904632568,4.849999904632568,3.7906062602996826,1600,,,,,,,,
2020-02-25,4.849999904632568,4.849999904632568,4.849999904632568,4.849999904632568,3.7906062602996826,0,,,,,,,,
2020-02-26,4.849999904632568,4.849999904632568,4.849999904632568,4.849999904632568,3.7906062602996826,0,,,,,,,,
2020-02-27,4.849999904632568,4.849999904632568,4.849999904632568,4.849999904632568,3.7906062602996826,0,,,,,,,,
2020-02-28,4.849999904632568,4.849999904632568,4.849999904632568,4.849999904632568,3.7906062602996826,0,,,,,,,,
2020-03-02,4.849999904632568,4.849999904632568,4.849999904632568,4.849999904632568,3.7906062602996826,0,,,,,,,,
2020-03-03,4.849999904632568,4.849999904632568,4.849999904632568,4.849999904632568,3.7906062602996826,0,,,,,,,,
2020-03-04,4.5,4.5,4.5,4.5,3.517057418823242,100,,,,,,,,
2020-03-05,4.5,4.5,4.5,4.5,3.517057418823242,348800,,,,,,,,
2020-03-06,4.5,4.5,4.5,4.5,3.517057418823242,0,,,,,,,,
2020-03-09,4.5,4.5,4.5,4.5,3.517057418823242,0,,,,,,,,
2020-03-10,4.5,4.5,4.5,4.5,3.517057418823242,0,,,,,,,,
2020-03-11,4.5,4.5,4.5,4.5,3.517057418823242,0,,,,,,,,
2020-03-12,4.5,4.5,4.5,4.5,3.517057418823242,0,,,,,,,,
2020-03-13,3.5,3.5399999618530273,3.490000009536743,3.5399999618530273,2.766751766204834,18000,,,,,,,,
2020-03-16,3.7100000381469727,3.7100000381469727,3.7100000381469727,3.7100000381469727,2.89961838722229,31000,,,,,,,,
2020-03-17,3.7100000381469727,3.7100000381469727,3.7100000381469727,3.7100000381469727,2.89961838722229,0,,,,,,,,
2020-03-18,3.5399999618530273,3.5399999618530273,3.5399999618530273,3.5399999618530273,2.766751766204834,100000,,,,,,,,
2020-03-19,3.7100000381469727,3.7100000381469727,3.7100000381469727,3.7100000381469727,2.89961838722229,0,,,,,,,,
2020-03-20,3.5399999618530273,3.5399999618530273,3.5399999618530273,3.5399999618530273,2.766751766204834,100000,,,,,,,,
2020-03-23,3.5399999618530273,3.5399999618530273,3.5399999618530273,3.5399999618530273,2.766751766204834,121100,,,,,,,,
2020-03-24,3.5399999618530273,3.5399999618530273,3.5399999618530273,3.5399999618530273,2.766751766204834,4100,,,,,,,,
2020-03-25,3.9800000190734863,3.9800000190734863,3.9800000190734863,3.9800000190734863,3.1106417179107666,140300,,,,,,,,
2020-03-26,3.9800000190734863,3.9800000190734863,3.9800000190734863,3.9800000190734863,3.1106417179107666,2800,,,,,,,,
2020-03-27,3.9800000190734863,3.9800000190734863,3.9800000190734863,3.9800000190734863,3.1106417179107666,0,,,,,,,,
2020-03-30,3.9800000190734863,3.9800000190734863,3.9800000190734863,3.9800000190734863,3.147014856338501,0,,,,,,,,
2020-03-31,4.230000019073486,4.230000019073486,4.230000019073486,4.230000019073486,3.344691276550293,5600,,,,,,,,
2020-04-01,4.230000019073486,4.230000019073486,4.230000019073486,4.230000019073486,3.344691276550293,391400,,,,,,,,
2020-04-02,4.230000019073486,4.230000019073486,4.230000019073486,4.230000019073486,3.344691276550293,0,,,,,,,,
2020-04-03,4.230000019073486,4.230000019073486,4.230000019073486,4.230000019073486,3.344691276550293,247100,,,,,,,,
2020-04-06,4.230000019073486,4.230000019073486,4.230000019073486,4.230000019073486,3.344691276550293,0,,,,,,,,
2020-04-07,4.230000019073486,4.230000019073486,4.230000019073486,4.230000019073486,3.344691276550293,0,,,,,,,,
2020-04-08,4.230000019073486,4.230000019073486,4.230000019073486,4.230000019073486,3.344691276550293,0,,,,,,,,
2020-04-09,3.9200000762939453,3.9200000762939453,3.9200000762939453,3.9200000762939453,3.09957218170166,106100,,,,,,,,
2020-04-13,3.9200000762939453,3.9200000762939453,3.9200000762939453,3.9200000762939453,3.09957218170166,0,,,,,,,,
2020-04-14,3.9200000762939453,3.9200000762939453,3.9200000762939453,3.9200000762939453,3.09957218170166,0,,,,,,,,
2020-04-15,3.9200000762939453,3.9200000762939453,3.9200000762939453,3.9200000762939453,3.09957218170166,6100,,,,,,,,
2020-04-16,3.9200000762939453,3.9200000762939453,3.9200000762939453,3.9200000762939453,3.09957218170166,0,,,,,,,,
2020-04-17,3.9200000762939453,3.9200000762939453,3.9200000762939453,3.9200000762939453,3.09957218170166,0,,,,,,,,
2020-04-20,3.9200000762939453,3.9200000762939453,3.9200000762939453,3.9200000762939453,3.09957218170166,0,,,,,,,,
2020-04-21,3.9200000762939453,3.9200000762939453,3.9200000762939453,3.9200000762939453,3.09957218170166,0,,,,,,,,
2020-04-22,3.9200000762939453,3.9200000762939453,3.9200000762939453,3.9200000762939453,3.09957218170166,0,,,,,,,,
2020-04-23,3.9200000762939453,3.9200000762939453,3.9200000762939453,3.9200000762939453,3.09957218170166,0,,,,,,,,
2020-04-24,3.9200000762939453,3.9200000762939453,3.9200000762939453,3.9200000762939453,3.09957218170166,0,,,,,,,,
2020-04-27,3.9200000762939453,3.9200000762939453,3.9200000762939453,3.9200000762939453,3.09957218170166,0,,,,,,,,
2020-04-28,3.9200000762939453,3.9200000762939453,3.9200000762939453,3.9200000762939453,3.09957218170166,0,,,,,,,,
2020-04-29,3.9200000762939453,3.9200000762939453,3.9200000762939453,3.9200000762939453,3.09957218170166,0,,,,,,,,
2020-04-30,3.9200000762939453,3.9200000762939453,3.9200000762939453,3.9200000762939453,3.09957218170166,0,,,,,,,,
2020-05-01,3.9200000762939453,3.9200000762939453,3.9200000762939453,3.9200000762939453,3.09957218170166,5700,,,,,,,,
2020-05-04,3.9200000762939453,3.9200000762939453,3.9200000762939453,3.9200000762939453,3.09957218170166,0,,,,,,,,
2020-05-05,3.9200000762939453,3.9200000762939453,3.9200000762939453,3.9200000762939453,3.09957218170166,0,,,,,,,,
2020-05-06,3.9200000762939453,3.9200000762939453,3.9200000762939453,3.9200000762939453,3.09957218170166,0,,,,,,,,
