date,open,high,low,close,adj_close,volume,"('date', '')","('open', 'JBHT')","('high', 'JBHT')","('low', 'JBHT')","('close', 'JBHT')","('adj_close', 'JBHT')","('volume', 'JBHT')","('currency', '')"
2020-01-30,111.30999755859375,111.91999816894531,110.23999786376953,111.68000030517578,105.66555786132812,537500,,,,,,,,
2020-01-31,111.19999694824219,111.79000091552734,107.5199966430664,107.93000030517578,102.11751556396484,921300,,,,,,,,
2020-02-03,108.55000305175781,111.12999725341797,107.80000305175781,110.44000244140625,104.49234771728516,735700,,,,,,,,
2020-02-04,111.45999908447266,114.02999877929688,110.55000305175781,113.29000091552734,107.18887329101562,814600,,,,,,,,
2020-02-05,114.13999938964844,115.13999938964844,111.77999877929688,112.12999725341797,106.09133911132812,549100,,,,,,,,
2020-02-06,112.25,112.66999816894531,110.33999633789062,112.02999877929688,106.25255584716797,574200,,,,,,,,
2020-02-07,111.22000122070312,113.01000213623047,110.87999725341797,112.5199966430664,106.71729278564453,768500,,,,,,,,
2020-02-10,112.19999694824219,113.52999877929688,110.83000183105469,112.06999969482422,106.29051971435547,523500,,,,,,,,
2020-02-11,112.91999816894531,113.91000366210938,112.2300033569336,112.41000366210938,106.61298370361328,435500,,,,,,,,
2020-02-12,112.69000244140625,116.41999816894531,112.5999984741211,113.95999908447266,108.08301544189453,451600,,,,,,,,
2020-02-13,113.18000030517578,114.70999908447266,112.7300033569336,114.2300033569336,108.33910369873047,583100,,,,,,,,
2020-02-14,114.25,114.33999633789062,109.94999694824219,110.06999969482422,104.39363861083984,923100,,,,,,,,
2020-02-18,110.06999969482422,110.73999786376953,107.91999816894531,109.61000061035156,103.95735931396484,670200,,,,,,,,
2020-02-19,110.0999984741211,110.72000122070312,109.5,110.11000061035156,104.43159484863281,348000,,,,,,,,
2020-02-20,109.93000030517578,110.45999908447266,108.76000213623047,109.95999908447266,104.28932189941406,615400,,,,,,,,
2020-02-21,109.54000091552734,110.02999877929688,108.44999694824219,109.69999694824219,104.04271697998047,439000,,,,,,,,
2020-02-24,107.77999877929688,107.77999877929688,103.93000030517578,105.3499984741211,99.91705322265625,1038900,,,,,,,,
2020-02-25,105.55000305175781,106.05000305175781,100.91000366210938,101.2699966430664,96.0474853515625,1091300,,,,,,,,
2020-02-26,101.80999755859375,102.88999938964844,100.37000274658203,100.66999816894531,95.47840881347656,907500,,,,,,,,
2020-02-27,98.98999786376953,101.54000091552734,96.2699966430664,96.79000091552734,91.79849243164062,1246300,,,,,,,,
2020-02-28,93.76000213623047,96.44999694824219,92.01000213623047,96.44000244140625,91.4665298461914,1358400,,,,,,,,
2020-03-02,96.6500015258789,97.44999694824219,93.94000244140625,96.55999755859375,91.58036804199219,816700,,,,,,,,
2020-03-03,96.04000091552734,98.13999938964844,93.01000213623047,94.54000091552734,89.66453552246094,933200,,,,,,,,
2020-03-04,94.1500015258789,98.1500015258789,93.97000122070312,98.05000305175781,92.99351501464844,1125700,,,,,,,,
2020-03-05,95.76000213623047,96.61000061035156,92.29000091552734,93.08999633789062,88.28929901123047,771000,,,,,,,,
2020-03-06,90.02999877929688,93.55999755859375,88.76000213623047,93.2300033569336,88.42208099365234,782600,,,,,,,,
2020-03-09,86.66000366210938,88.48999786376953,85.55999755859375,85.7300033569336,81.30887603759766,1271200,,,,,,,,
2020-03-10,87.91999816894531,92.33999633789062,86.0,92.13999938964844,87.38829803466797,1548300,,,,,,,,
2020-03-11,89.5999984741211,91.05000305175781,87.41999816894531,88.31999969482422,83.76529693603516,883900,,,,,,,,
2020-03-12,86.0,86.1500015258789,81.26000213623047,83.38999938964844,79.08953094482422,1434600,,,,,,,,
2020-03-13,86.05000305175781,88.79000091552734,83.91999816894531,87.88999938964844,83.35746765136719,1162300,,,,,,,,
2020-03-16,79.11000061035156,81.66999816894531,75.29000091552734,75.37999725341797,71.49263000488281,1022300,,,,,,,,
2020-03-17,77.38999938964844,87.3499984741211,75.55999755859375,85.29000091552734,80.89154815673828,1132100,,,,,,,,
2020-03-18,81.5999984741211,85.16000366210938,78.79000091552734,84.66999816894531,80.30352020263672,1117700,,,,,,,,
2020-03-19,85.0999984741211,87.69999694824219,81.86000061035156,84.08999633789062,79.7534408569336,826500,,,,,,,,
2020-03-20,84.0,86.86000061035156,80.19999694824219,80.62999725341797,76.47188568115234,1049500,,,,,,,,
2020-03-23,81.08999633789062,82.23999786376953,77.7699966430664,79.04000091552734,74.96385955810547,904800,,,,,,,,
2020-03-24,82.11000061035156,86.48999786376953,80.7699966430664,85.9800033569336,81.54598236083984,953200,,,,,,,,
2020-03-25,86.13999938964844,94.91000366210938,84.38999938964844,91.62000274658203,86.8951187133789,1445400,,,,,,,,
2020-03-26,91.63999938964844,94.93000030517578,88.93000030517578,93.7300033569336,88.89631652832031,1015600,,,,,,,,
2020-03-27,89.63999938964844,92.68000030517578,87.33999633789062,90.05999755859375,85.4155502319336,963700,,,,,,,,
2020-03-30,89.94999694824219,95.0,89.38999938964844,93.55999755859375,88.73506927490234,700500,,,,,,,,
2020-03-31,92.43000030517578,94.54000091552734,91.0999984741211,92.2300033569336,87.47364807128906,1063600,,,,,,,,
2020-04-01,88.91000366210938,93.16000366210938,88.05999755859375,90.5,85.8328628540039,809200,,,,,,,,
2020-04-02,89.2300033569336,91.38999938964844,88.02999877929688,90.87999725341797,86.1932601928711,910000,,,,,,,,
2020-04-03,90.38999938964844,92.05000305175781,88.69000244140625,89.76000213623047,85.13104248046875,845800,,,,,,,,
2020-04-06,92.9800033569336,97.70999908447266,92.05999755859375,96.93000030517578,91.93125915527344,1205400,,,,,,,,
2020-04-07,99.70999908447266,101.12000274658203,97.25,98.44999694824219,93.37287902832031,1672400,,,,,,,,
2020-04-08,99.19999694824219,99.79000091552734,98.04000091552734,98.83000183105469,93.7332992553711,1089500,,,,,,,,
2020-04-09,100.22000122070312,103.04000091552734,97.5199966430664,99.19000244140625,94.07473754882812,1020200,,,,,,,,
2020-04-13,99.29000091552734,99.30000305175781,94.37999725341797,94.93000030517578,90.034423828125,905700,,,,,,,,
2020-04-14,96.86000061035156,99.51000213623047,96.2300033569336,97.88999938964844,92.8417739868164,1731500,,,,,,,,
2020-04-15,100.27999877929688,102.29000091552734,97.5999984741211,100.81999969482422,95.62067413330078,1603500,,,,,,,,
2020-04-16,100.37999725341797,104.12000274658203,99.5,103.75,98.3995590209961,1196500,,,,,,,,
2020-04-17,106.01000213623047,108.13999938964844,105.01000213623047,107.58000183105469,102.03206634521484,930600,,,,,,,,
2020-04-20,106.13999938964844,107.23999786376953,100.61000061035156,100.88999938964844,95.68704986572266,1035300,,,,,,,,
2020-04-21,97.0199966430664,100.94000244140625,97.0199966430664,99.87999725341797,94.7291488647461,761900,,,,,,,,
2020-04-22,101.83000183105469,101.83000183105469,98.87999725341797,100.25,95.08003997802734,605500,,,,,,,,
2020-04-23,100.2300033569336,101.91000366210938,99.45999908447266,100.87000274658203,95.66810607910156,1016800,,,,,,,,
2020-04-24,101.66000366210938,102.13999938964844,100.1500015258789,101.5999984741211,96.36044311523438,882400,,,,,,,,
2020-04-27,102.37999725341797,105.80000305175781,101.72000122070312,104.6500015258789,99.2531509399414,640100,,,,,,,,
2020-04-28,106.70999908447266,107.58999633789062,105.16000366210938,105.41999816894531,99.98344421386719,736900,,,,,,,,
2020-04-29,107.63999938964844,107.79000091552734,104.47000122070312,105.69000244140625,100.2395248413086,963500,,,,,,,,
2020-04-30,105.0,105.1500015258789,100.80000305175781,101.12000274658203,95.90518188476562,1023800,,,,,,,,
2020-05-01,99.58999633789062,101.98999786376953,98.91999816894531,100.87000274658203,95.66810607910156,749400,,,,,,,,
2020-05-04,100.5199966430664,100.5199966430664,96.66000366210938,100.37999725341797,95.20335388183594,950000,,,,,,,,
2020-05-05,102.19999694824219,102.19999694824219,100.45999908447266,101.04000091552734,95.8293228149414,706300,,,,,,,,
2020-05-06,101.44999694824219,101.55000305175781,99.52999877929688,99.80000305175781,94.65327453613281,532100,,,,,,,,
2020-05-07,100.73999786376953,101.80000305175781,99.69999694824219,100.0999984741211,95.1953353881836,540300,,,,,,,,
2020-05-08,100.7300033569336,103.36000061035156,100.69000244140625,103.25,98.19099426269531,485100,,,,,,,,
2020-05-11,102.1500015258789,103.94000244140625,101.26000213623047,103.19999694824219,98.1434555053711,432600,,,,,,,,
2020-05-12,103.7699966430664,104.80000305175781,99.6500015258789,99.81999969482422,94.9290542602539,579600,,,,,,,,
2020-05-13,99.91000366210938,100.33999633789062,96.48999786376953,97.97000122070312,93.16970825195312,512200,,,,,,,,
2020-05-14,96.43000030517578,98.9800033569336,95.30000305175781,98.69000244140625,93.85442352294922,724400,,,,,,,,
2020-05-15,97.30000305175781,99.12000274658203,96.81999969482422,98.13999938964844,93.33137512207031,846800,,,,,,,,
2020-05-18,101.48999786376953,103.37999725341797,100.69000244140625,102.63999938964844,97.61087799072266,655200,,,,,,,,
2020-05-19,101.93000030517578,104.56999969482422,101.9000015258789,102.08000183105469,97.07833099365234,468100,,,,,,,,
2020-05-20,103.83000183105469,105.91000366210938,103.69999694824219,105.01000213623047,99.8647689819336,575700,,,,,,,,
2020-05-21,105.37999725341797,106.58999633789062,104.72000122070312,106.11000061035156,100.91085052490234,641500,,,,,,,,
2020-05-22,105.97000122070312,108.56999969482422,105.06999969482422,108.45999908447266,103.14573669433594,843700,,,,,,,,
2020-05-26,112.98999786376953,114.68000030517578,111.9800033569336,114.54000091552734,108.92781829833984,1319000,,,,,,,,
2020-05-27,115.45999908447266,119.52999877929688,114.62000274658203,119.5199966430664,113.66381072998047,1275700,,,,,,,,
2020-05-28,119.69000244140625,120.7300033569336,118.04000091552734,118.87999725341797,113.05516052246094,929600,,,,,,,,
2020-05-29,118.38999938964844,120.20999908447266,118.0199966430664,119.66999816894531,113.80644989013672,1009400,,,,,,,,
2020-06-01,119.01000213623047,119.5199966430664,115.48999786376953,115.55999755859375,109.89784240722656,946800,,,,,,,,
2020-06-02,115.29000091552734,119.12999725341797,115.29000091552734,117.77999877929688,112.00907135009766,1034300,,,,,,,,
2020-06-03,119.62999725341797,119.80999755859375,115.69999694824219,115.95999908447266,110.27823638916016,979100,,,,,,,,
2020-06-04,116.2300033569336,117.61000061035156,115.5,117.5999984741211,111.83789825439453,898300,,,,,,,,
2020-06-05,119.56999969482422,120.94000244140625,118.41000366210938,120.73999786376953,114.82403564453125,1018200,,,,,,,,
2020-06-08,122.12999725341797,122.38999938964844,120.25,122.01000213623047,116.03179168701172,614200,,,,,,,,
2020-06-09,119.93000030517578,120.5,118.81999969482422,119.80999755859375,113.9395751953125,635400,,,,,,,,
2020-06-10,119.72000122070312,121.61000061035156,118.81999969482422,118.98999786376953,113.1597671508789,763400,,,,,,,,
2020-06-11,116.52999877929688,117.25,112.23999786376953,112.73999786376953,107.21600341796875,766400,,,,,,,,
2020-06-12,115.30000305175781,115.87000274658203,111.45999908447266,114.0999984741211,108.50938415527344,817000,,,,,,,,
2020-06-15,111.37000274658203,116.12999725341797,110.29000091552734,115.68000030517578,110.011962890625,574700,,,,,,,,
2020-06-16,118.51000213623047,119.0999984741211,116.11000061035156,116.69000244140625,110.97245025634766,1025000,,,,,,,,
2020-06-17,119.80999755859375,121.51000213623047,118.16999816894531,119.81999969482422,113.9490966796875,892000,,,,,,,,
2020-06-18,118.7699966430664,119.73999786376953,118.2300033569336,119.30000305175781,113.45458984375,664900,,,,,,,,
2020-06-19,121.25,121.25,116.45999908447266,117.5999984741211,111.83789825439453,1114400,,,,,,,,
2020-06-22,116.94999694824219,117.93000030517578,115.4000015258789,117.12999725341797,111.39092254638672,593100,,,,,,,,
2020-06-23,120.31999969482422,121.22000122070312,118.61000061035156,119.8499984741211,113.97762298583984,814100,,,,,,,,
2020-06-24,118.3499984741211,119.9000015258789,116.86000061035156,117.04000091552734,111.3053207397461,604600,,,,,,,,
2020-06-25,116.45999908447266,118.54000091552734,115.47000122070312,118.38999938964844,112.58916473388672,517100,,,,,,,,
2020-06-26,117.48999786376953,119.93000030517578,116.98999786376953,119.30000305175781,113.45458984375,1224000,,,,,,,,
2020-06-29,120.23999786376953,121.12000274658203,118.6500015258789,120.08000183105469,114.19638061523438,756300,,,,,,,,
2020-06-30,119.86000061035156,121.23999786376953,119.33000183105469,120.33999633789062,114.4436264038086,649800,,,,,,,,
2020-07-01,120.95999908447266,121.38999938964844,117.25,117.6500015258789,111.88542938232422,604900,,,,,,,,
2020-07-02,118.87000274658203,119.73999786376953,117.88999938964844,118.26000213623047,112.46554565429688,563200,,,,,,,,
2020-07-06,119.19999694824219,121.58000183105469,118.7699966430664,120.83999633789062,114.91914367675781,650400,,,,,,,,
2020-07-07,120.04000091552734,125.18000030517578,119.72000122070312,124.04000091552734,117.96232604980469,935600,,,,,,,,
2020-07-08,124.19999694824219,127.22000122070312,123.91000366210938,125.91000366210938,119.74071502685547,775200,,,,,,,,
2020-07-09,125.83000183105469,126.16000366210938,123.2699966430664,125.0,118.87530517578125,874800,,,,,,,,
2020-07-10,125.45999908447266,127.76000213623047,125.20999908447266,127.63999938964844,121.38594055175781,1083000,,,,,,,,
2020-07-13,128.66000366210938,130.27999877929688,125.22000122070312,125.6500015258789,119.49346923828125,1093100,,,,,,,,
2020-07-14,126.6500015258789,129.02999877929688,125.6500015258789,128.69000244140625,122.38451385498047,676000,,,,,,,,
2020-07-15,129.16000366210938,131.13999938964844,128.0,130.33999633789062,123.95366668701172,943900,,,,,,,,
2020-07-16,129.97999572753906,133.0,129.36000061035156,132.5500030517578,126.05538177490234,1268000,,,,,,,,
2020-07-17,137.0,138.75999450683594,135.1999969482422,136.82000732421875,130.1161651611328,2292300,,,,,,,,
2020-07-20,135.52999877929688,137.39999389648438,133.67999267578125,134.39999389648438,127.81468963623047,1491600,,,,,,,,
2020-07-21,135.0,136.1999969482422,132.07000732421875,133.02999877929688,126.51187896728516,869000,,,,,,,,
2020-07-22,132.8000030517578,135.14999389648438,131.27999877929688,132.16000366210938,125.68448638916016,1147200,,,,,,,,
2020-07-23,131.41000366210938,133.5,131.0500030517578,131.47000122070312,125.02825927734375,718300,,,,,,,,
2020-07-24,131.0500030517578,132.19000244140625,130.1999969482422,130.7899932861328,124.38160705566406,912200,,,,,,,,
2020-07-27,131.10000610351562,132.6699981689453,129.75999450683594,130.35000610351562,123.9631576538086,981300,,,,,,,,
2020-07-28,130.16000366210938,130.9499969482422,127.70999908447266,127.9800033569336,121.70929718017578,854500,,,,,,,,
2020-07-29,129.1300048828125,131.6699981689453,128.86000061035156,130.2100067138672,123.83003234863281,853700,,,,,,,,
2020-07-30,128.5399932861328,129.4499969482422,127.58000183105469,129.0399932861328,122.71733856201172,532800,,,,,,,,
2020-07-31,128.6300048828125,129.61000061035156,125.54000091552734,129.39999389648438,123.05973052978516,990300,,,,,,,,
2020-08-03,130.1199951171875,132.27999877929688,130.10000610351562,130.6199951171875,124.21995544433594,847300,,,,,,,,
2020-08-04,130.57000732421875,132.24000549316406,129.94000244140625,132.1699981689453,125.69400024414062,832200,,,,,,,,
2020-08-05,132.39999389648438,133.60000610351562,131.3300018310547,131.83999633789062,125.38017272949219,785600,,,,,,,,
2020-08-06,132.4499969482422,134.08999633789062,131.02999877929688,133.88999938964844,127.59102630615234,758200,,,,,,,,
2020-08-07,133.11000061035156,136.0500030517578,133.11000061035156,135.9499969482422,129.55406188964844,962500,,,,,,,,
2020-08-10,136.66000366210938,138.05999755859375,135.9499969482422,136.6999969482422,130.26881408691406,752800,,,,,,,,
2020-08-11,137.4600067138672,139.8300018310547,136.86000061035156,137.69000244140625,131.2122344970703,852200,,,,,,,,
2020-08-12,138.52999877929688,141.0,136.97999572753906,137.30999755859375,130.85011291503906,855200,,,,,,,,
2020-08-13,136.4499969482422,137.97999572753906,136.0399932861328,136.7100067138672,130.27835083007812,527500,,,,,,,,
2020-08-14,137.3000030517578,138.94000244140625,136.72999572753906,137.19000244140625,130.7357940673828,638000,,,,,,,,
2020-08-17,137.75999450683594,139.42999267578125,137.4499969482422,139.4199981689453,132.86085510253906,521900,,,,,,,,
2020-08-18,139.35000610351562,139.6199951171875,137.77999877929688,138.0,131.50759887695312,859500,,,,,,,,
2020-08-19,139.14999389648438,139.8800048828125,137.85000610351562,138.27000427246094,131.7649688720703,692500,,,,,,,,
2020-08-20,137.25999450683594,139.44000244140625,136.66000366210938,138.72000122070312,132.1937713623047,470600,,,,,,,,
2020-08-21,138.58999633789062,141.64999389648438,137.9600067138672,141.4199981689453,134.76675415039062,620600,,,,,,,,
2020-08-24,141.82000732421875,142.0,140.42999267578125,141.6300048828125,134.9668731689453,770300,,,,,,,,
2020-08-25,141.36000061035156,141.6300048828125,140.41000366210938,140.94000244140625,134.309326171875,491700,,,,,,,,
2020-08-26,140.7899932861328,142.27999877929688,139.72000122070312,142.1999969482422,135.51004028320312,572600,,,,,,,,
2020-08-27,142.5,144.35000610351562,141.7100067138672,142.8000030517578,136.08184814453125,608500,,,,,,,,
2020-08-28,143.52999877929688,143.66000366210938,141.3800048828125,141.75,135.08126831054688,534900,,,,,,,,
2020-08-31,142.0500030517578,143.16000366210938,139.52000427246094,140.5399932861328,133.92813110351562,629000,,,,,,,,
2020-09-01,140.33999633789062,141.57000732421875,139.14999389648438,140.97000122070312,134.3379364013672,695200,,,,,,,,
2020-09-02,141.0800018310547,142.05999755859375,140.24000549316406,141.57000732421875,134.9097137451172,497500,,,,,,,,
2020-09-03,142.07000732421875,142.07000732421875,137.2100067138672,138.27000427246094,131.7649688720703,724300,,,,,,,,
2020-09-04,138.75999450683594,139.3000030517578,134.22999572753906,136.6199951171875,130.19253540039062,813200,,,,,,,,
2020-09-08,136.11000061035156,138.3000030517578,134.08999633789062,135.38999938964844,129.0204620361328,1084100,,,,,,,,
2020-09-09,136.38999938964844,139.3000030517578,136.38999938964844,138.0500030517578,131.55532836914062,574600,,,,,,,,
2020-09-10,138.0500030517578,138.72000122070312,135.16000366210938,136.0,129.6017608642578,697600,,,,,,,,
2020-09-11,136.94000244140625,137.67999267578125,134.22999572753906,135.1199951171875,128.7631072998047,760800,,,,,,,,
2020-09-14,136.25999450683594,136.6300048828125,131.0399932861328,132.02000427246094,125.80897521972656,902400,,,,,,,,
2020-09-15,132.17999267578125,133.77000427246094,131.27000427246094,132.97999572753906,126.72383880615234,786300,,,,,,,,
2020-09-16,133.77999877929688,134.1999969482422,131.3699951171875,131.52999877929688,125.34203338623047,976100,,,,,,,,
2020-09-17,130.16000366210938,134.49000549316406,128.13999938964844,134.44000244140625,128.1151123046875,842500,,,,,,,,
2020-09-18,133.3000030517578,134.27000427246094,129.50999450683594,131.6199951171875,125.42780303955078,1511600,,,,,,,,
2020-09-21,130.25999450683594,131.6199951171875,128.25,131.22000122070312,125.046630859375,996100,,,,,,,,
2020-09-22,130.75,132.08999633789062,128.25999450683594,128.97000122070312,122.90250396728516,1289500,,,,,,,,
2020-09-23,129.3000030517578,131.08999633789062,128.4600067138672,129.6300048828125,123.53142547607422,766800,,,,,,,,
2020-09-24,130.44000244140625,132.17999267578125,128.6300048828125,130.86000061035156,124.70357513427734,484900,,,,,,,,
2020-09-25,129.94000244140625,131.0500030517578,129.1300048828125,129.3300018310547,123.24554443359375,794900,,,,,,,,
2020-09-28,130.25999450683594,131.5399932861328,129.9499969482422,130.5500030517578,124.40815734863281,588900,,,,,,,,
2020-09-29,130.52000427246094,131.2100067138672,128.57000732421875,128.6300048828125,122.57848358154297,443500,,,,,,,,
2020-09-30,129.1199951171875,129.47000122070312,125.30999755859375,126.37999725341797,120.43433380126953,831000,,,,,,,,
2020-10-01,126.66999816894531,127.3499984741211,124.47000122070312,125.20999908447266,119.31938171386719,675100,,,,,,,,
2020-10-02,124.81999969482422,128.35000610351562,124.30000305175781,127.48999786376953,121.49210357666016,1084600,,,,,,,,
2020-10-05,127.98999786376953,131.35000610351562,127.66999816894531,130.5500030517578,124.40815734863281,1470500,,,,,,,,
2020-10-06,131.0500030517578,132.82000732421875,129.47999572753906,130.5500030517578,124.40815734863281,767500,,,,,,,,
2020-10-07,130.99000549316406,134.27000427246094,130.99000549316406,132.57000732421875,126.3331527709961,704300,,,,,,,,
2020-10-08,133.66000366210938,135.52999877929688,133.5,135.3000030517578,128.93472290039062,519600,,,,,,,,
2020-10-09,135.7100067138672,136.0800018310547,134.05999755859375,135.22000122070312,128.85842895507812,384900,,,,,,,,
2020-10-12,136.02999877929688,138.27000427246094,136.02999877929688,137.77000427246094,131.2884521484375,798700,,,,,,,,
2020-10-13,137.0,139.61000061035156,137.0,138.49000549316406,131.97463989257812,876100,,,,,,,,
2020-10-14,139.17999267578125,141.41000366210938,138.72000122070312,140.00999450683594,133.42306518554688,671900,,,,,,,,
2020-10-15,137.77000427246094,142.60000610351562,137.77000427246094,141.83999633789062,135.16700744628906,960400,,,,,,,,
2020-10-16,135.9600067138672,137.74000549316406,127.62999725341797,128.0399932861328,122.01622009277344,3406600,,,,,,,,
2020-10-19,125.11000061035156,127.54000091552734,123.30000305175781,123.94000244140625,118.10912322998047,1665800,,,,,,,,
2020-10-20,124.62999725341797,126.38999938964844,122.81999969482422,123.05999755859375,117.27052307128906,1047100,,,,,,,,
2020-10-21,122.87000274658203,125.94999694824219,121.73999786376953,125.16000366210938,119.27173614501953,1183000,,,,,,,,
2020-10-22,125.08000183105469,128.25999450683594,123.44999694824219,127.47000122070312,121.47305297851562,1150000,,,,,,,,
2020-10-23,127.88999938964844,129.8699951171875,127.25,128.97000122070312,122.90250396728516,803600,,,,,,,,
2020-10-26,128.3300018310547,128.6300048828125,125.73999786376953,127.2699966430664,121.2824478149414,948100,,,,,,,,
2020-10-27,127.33000183105469,129.17999267578125,125.91999816894531,126.33000183105469,120.38668823242188,877800,,,,,,,,
2020-10-28,124.01000213623047,125.94000244140625,122.9800033569336,123.58000183105469,117.76605224609375,883600,,,,,,,,
2020-10-29,123.83999633789062,124.12999725341797,122.25,122.33999633789062,116.58438873291016,944900,,,,,,,,
2020-10-30,121.5,123.75,119.22000122070312,121.73999786376953,116.01260375976562,1316700,,,,,,,,
2020-11-02,123.02999877929688,123.93000030517578,120.2300033569336,122.43000030517578,116.6701431274414,934600,,,,,,,,
2020-11-03,123.83999633789062,129.1699981689453,123.83999633789062,128.72000122070312,122.66425323486328,847700,,,,,,,,
2020-11-04,129.0,129.74000549316406,125.77999877929688,125.94000244140625,120.01502227783203,907200,,,,,,,,
2020-11-05,126.98999786376953,127.75,124.52999877929688,125.95999908447266,120.2919692993164,1058500,,,,,,,,
2020-11-06,125.95999908447266,126.51000213623047,123.70999908447266,124.55000305175781,118.9454116821289,851400,,,,,,,,
2020-11-09,128.55999755859375,129.72000122070312,124.23999786376953,124.30999755859375,118.71621704101562,1286600,,,,,,,,
2020-11-10,124.0,129.6999969482422,121.8499984741211,128.69000244140625,122.89913940429688,1890100,,,,,,,,
2020-11-11,129.7899932861328,130.19000244140625,126.30000305175781,127.95999908447266,122.20198822021484,888100,,,,,,,,
2020-11-12,128.3000030517578,128.5399932861328,126.05000305175781,126.98999786376953,121.2756118774414,810300,,,,,,,,
2020-11-13,127.9000015258789,131.1699981689453,127.36000061035156,129.14999389648438,123.33840942382812,490800,,,,,,,,
2020-11-16,130.0800018310547,132.92999267578125,129.60000610351562,132.58999633789062,126.62361145019531,628400,,,,,,,,
2020-11-17,131.4600067138672,134.25999450683594,130.0800018310547,133.0399932861328,127.0533676147461,557400,,,,,,,,
2020-11-18,133.0500030517578,134.77000427246094,131.5399932861328,132.2100067138672,126.26074981689453,514000,,,,,,,,
2020-11-19,131.94000244140625,134.3000030517578,130.50999450683594,133.77999877929688,127.7601089477539,587500,,,,,,,,
2020-11-20,133.32000732421875,135.30999755859375,133.08999633789062,133.83999633789062,127.81741333007812,677900,,,,,,,,
2020-11-23,134.4600067138672,135.36000061035156,132.0500030517578,133.8300018310547,127.80785369873047,671700,,,,,,,,
2020-11-24,133.82000732421875,137.27999877929688,133.22999572753906,136.67999267578125,130.52955627441406,530400,,,,,,,,
2020-11-25,136.27999877929688,136.58999633789062,134.22999572753906,135.85000610351562,129.7369384765625,508400,,,,,,,,
2020-11-27,136.05999755859375,136.7899932861328,134.75,135.2899932861328,129.2021026611328,252200,,,,,,,,
2020-11-30,135.77999877929688,136.75,134.52000427246094,135.27999877929688,129.19259643554688,585900,,,,,,,,
2020-12-01,135.1300048828125,137.30999755859375,134.55999755859375,135.66000366210938,129.5554962158203,644300,,,,,,,,
2020-12-02,135.63999938964844,135.82000732421875,133.49000549316406,135.02999877929688,128.953857421875,417400,,,,,,,,
2020-12-03,134.47999572753906,136.3699951171875,134.05999755859375,134.3800048828125,128.3330535888672,502800,,,,,,,,
2020-12-04,134.97999572753906,137.5500030517578,134.5,137.24000549316406,131.0644073486328,561000,,,,,,,,
2020-12-07,137.10000610351562,139.30999755859375,136.5500030517578,138.52000427246094,132.28680419921875,743400,,,,,,,,
2020-12-08,138.64999389648438,140.25,138.27999877929688,139.6199951171875,133.33724975585938,816800,,,,,,,,
2020-12-09,139.97999572753906,140.9499969482422,138.86000061035156,139.50999450683594,133.2322235107422,622700,,,,,,,,
2020-12-10,138.47000122070312,138.8000030517578,136.0,137.02000427246094,130.85430908203125,537000,,,,,,,,
2020-12-11,136.3300018310547,139.3800048828125,136.3300018310547,138.88999938964844,132.64016723632812,618900,,,,,,,,
