date,open,high,low,close,adj_close,volume,"('date', '')","('open', 'FRFXF')","('high', 'FRFXF')","('low', 'FRFXF')","('close', 'FRFXF')","('adj_close', 'FRFXF')","('volume', 'FRFXF')","('currency', '')"
2020-01-02,12.329999923706055,12.329999923706055,12.329999923706055,12.329999923706055,8.246132850646973,0,,,,,,,,
2020-01-03,12.944999694824219,12.944999694824219,12.944999694824219,12.944999694824219,8.657434463500977,500,,,,,,,,
2020-01-06,12.944999694824219,12.944999694824219,12.944999694824219,12.944999694824219,8.657434463500977,0,,,,,,,,
2020-01-07,12.944999694824219,12.944999694824219,12.944999694824219,12.944999694824219,8.657434463500977,0,,,,,,,,
2020-01-08,12.944999694824219,12.944999694824219,12.944999694824219,12.944999694824219,8.657434463500977,0,,,,,,,,
2020-01-09,12.944999694824219,12.944999694824219,12.944999694824219,12.944999694824219,8.657434463500977,0,,,,,,,,
2020-01-10,13.155200004577637,13.155200004577637,13.155200004577637,13.155200004577637,8.798015594482422,150,,,,,,,,
2020-01-13,13.155200004577637,13.155200004577637,13.155200004577637,13.155200004577637,8.798015594482422,0,,,,,,,,
2020-01-14,13.155200004577637,13.155200004577637,13.155200004577637,13.155200004577637,8.798015594482422,0,,,,,,,,
2020-01-15,13.155200004577637,13.155200004577637,13.155200004577637,13.155200004577637,8.798015594482422,0,,,,,,,,
2020-01-16,13.155200004577637,13.155200004577637,13.155200004577637,13.155200004577637,8.798015594482422,0,,,,,,,,
2020-01-17,13.155200004577637,13.155200004577637,13.155200004577637,13.155200004577637,8.798015594482422,0,,,,,,,,
2020-01-21,13.155200004577637,13.155200004577637,13.155200004577637,13.155200004577637,8.798015594482422,0,,,,,,,,
2020-01-22,13.155200004577637,13.155200004577637,13.155200004577637,13.155200004577637,8.798015594482422,0,,,,,,,,
2020-01-23,13.155200004577637,13.155200004577637,13.155200004577637,13.155200004577637,8.798015594482422,0,,,,,,,,
2020-01-24,13.155200004577637,13.155200004577637,13.155200004577637,13.155200004577637,8.798015594482422,0,,,,,,,,
2020-01-27,13.155200004577637,13.155200004577637,13.155200004577637,13.155200004577637,8.798015594482422,0,,,,,,,,
2020-01-28,12.590999603271484,12.590999603271484,12.590999603271484,12.590999603271484,8.420683860778809,450,,,,,,,,
2020-01-29,12.590999603271484,12.590999603271484,12.590999603271484,12.590999603271484,8.420683860778809,0,,,,,,,,
2020-01-30,12.590999603271484,12.590999603271484,12.590999603271484,12.590999603271484,8.420683860778809,0,,,,,,,,
2020-01-31,12.590999603271484,12.590999603271484,12.590999603271484,12.590999603271484,8.420683860778809,0,,,,,,,,
2020-02-03,12.590999603271484,12.590999603271484,12.590999603271484,12.590999603271484,8.420683860778809,0,,,,,,,,
2020-02-04,12.590999603271484,12.590999603271484,12.590999603271484,12.590999603271484,8.420683860778809,0,,,,,,,,
2020-02-05,12.590999603271484,12.590999603271484,12.590999603271484,12.590999603271484,8.420683860778809,0,,,,,,,,
2020-02-06,12.590999603271484,12.590999603271484,12.590999603271484,12.590999603271484,8.420683860778809,0,,,,,,,,
2020-02-07,12.625100135803223,12.625100135803223,12.625100135803223,12.625100135803223,8.44349193572998,300,,,,,,,,
2020-02-10,12.625100135803223,12.625100135803223,12.625100135803223,12.625100135803223,8.44349193572998,0,,,,,,,,
2020-02-11,12.625100135803223,12.625100135803223,12.625100135803223,12.625100135803223,8.44349193572998,0,,,,,,,,
2020-02-12,12.625100135803223,12.625100135803223,12.625100135803223,12.625100135803223,8.44349193572998,0,,,,,,,,
2020-02-13,12.625100135803223,12.625100135803223,12.625100135803223,12.625100135803223,8.44349193572998,0,,,,,,,,
2020-02-14,12.625100135803223,12.625100135803223,12.625100135803223,12.625100135803223,8.44349193572998,0,,,,,,,,
2020-02-18,12.692399978637695,12.692399978637695,12.692399978637695,12.692399978637695,8.488500595092773,100,,,,,,,,
2020-02-19,12.692399978637695,12.692399978637695,12.692399978637695,12.692399978637695,8.488500595092773,0,,,,,,,,
2020-02-20,12.692399978637695,12.692399978637695,12.692399978637695,12.692399978637695,8.488500595092773,0,,,,,,,,
2020-02-21,12.692399978637695,12.692399978637695,12.692399978637695,12.692399978637695,8.488500595092773,0,,,,,,,,
2020-02-24,12.692399978637695,12.692399978637695,12.692399978637695,12.692399978637695,8.488500595092773,0,,,,,,,,
2020-02-25,12.50510025024414,12.50510025024414,12.50510025024414,12.50510025024414,8.363237380981445,150,,,,,,,,
2020-02-26,12.50510025024414,12.50510025024414,12.50510025024414,12.50510025024414,8.363237380981445,0,,,,,,,,
2020-02-27,12.50510025024414,12.50510025024414,12.50510025024414,12.50510025024414,8.363237380981445,0,,,,,,,,
2020-02-28,12.50510025024414,12.50510025024414,12.50510025024414,12.50510025024414,8.363237380981445,0,,,,,,,,
2020-03-02,12.50510025024414,12.50510025024414,12.50510025024414,12.50510025024414,8.363237380981445,0,,,,,,,,
2020-03-03,12.50510025024414,12.50510025024414,12.50510025024414,12.50510025024414,8.363237380981445,0,,,,,,,,
2020-03-04,12.50510025024414,12.50510025024414,12.50510025024414,12.50510025024414,8.363237380981445,0,,,,,,,,
2020-03-05,12.50510025024414,12.50510025024414,12.50510025024414,12.50510025024414,8.363237380981445,0,,,,,,,,
2020-03-06,12.50510025024414,12.50510025024414,12.50510025024414,12.50510025024414,8.363237380981445,0,,,,,,,,
2020-03-09,10.057900428771973,10.057900428771973,9.949600219726562,9.960800170898438,6.661643981933594,1500,,,,,,,,
2020-03-10,9.605199813842773,9.605199813842773,9.605199813842773,9.605199813842773,6.42382287979126,600,,,,,,,,
2020-03-11,9.605199813842773,9.605199813842773,9.605199813842773,9.605199813842773,6.42382287979126,0,,,,,,,,
2020-03-12,9.605199813842773,9.605199813842773,9.605199813842773,9.605199813842773,6.58264684677124,0,,,,,,,,
2020-03-13,9.605199813842773,9.605199813842773,9.605199813842773,9.605199813842773,6.58264684677124,0,,,,,,,,
2020-03-16,9.605199813842773,9.605199813842773,9.605199813842773,9.605199813842773,6.58264684677124,0,,,,,,,,
2020-03-17,9.605199813842773,9.605199813842773,9.605199813842773,9.605199813842773,6.58264684677124,0,,,,,,,,
2020-03-18,9.605199813842773,9.605199813842773,9.605199813842773,9.605199813842773,6.58264684677124,0,,,,,,,,
2020-03-19,9.605199813842773,9.605199813842773,9.605199813842773,9.605199813842773,6.58264684677124,0,,,,,,,,
2020-03-20,9.605199813842773,9.605199813842773,9.605199813842773,9.605199813842773,6.58264684677124,0,,,,,,,,
2020-03-23,9.605199813842773,9.605199813842773,9.605199813842773,9.605199813842773,6.58264684677124,0,,,,,,,,
2020-03-24,9.605199813842773,9.605199813842773,9.605199813842773,9.605199813842773,6.58264684677124,0,,,,,,,,
2020-03-25,9.605199813842773,9.605199813842773,9.605199813842773,9.605199813842773,6.58264684677124,0,,,,,,,,
2020-03-26,9.605199813842773,9.605199813842773,9.605199813842773,9.605199813842773,6.58264684677124,0,,,,,,,,
2020-03-27,9.605199813842773,9.605199813842773,9.605199813842773,9.605199813842773,6.58264684677124,0,,,,,,,,
2020-03-30,9.605199813842773,9.605199813842773,9.605199813842773,9.605199813842773,6.58264684677124,0,,,,,,,,
2020-03-31,7.406700134277344,7.406700134277344,7.406700134277344,7.406700134277344,5.0759687423706055,658,,,,,,,,
2020-04-01,7.406700134277344,7.406700134277344,7.406700134277344,7.406700134277344,5.0759687423706055,0,,,,,,,,
2020-04-02,7.039999961853027,7.039999961853027,7.039999961853027,7.039999961853027,4.824661731719971,125,,,,,,,,
2020-04-03,7.039999961853027,7.039999961853027,7.039999961853027,7.039999961853027,4.824661731719971,0,,,,,,,,
2020-04-06,7.039999961853027,7.039999961853027,7.039999961853027,7.039999961853027,4.824661731719971,0,,,,,,,,
2020-04-07,7.039999961853027,7.039999961853027,7.039999961853027,7.039999961853027,4.824661731719971,0,,,,,,,,
2020-04-08,7.039999961853027,7.039999961853027,7.039999961853027,7.039999961853027,4.824661731719971,0,,,,,,,,
2020-04-09,7.039999961853027,7.039999961853027,7.039999961853027,7.039999961853027,4.824661731719971,0,,,,,,,,
2020-04-13,7.039999961853027,7.039999961853027,7.039999961853027,7.039999961853027,4.824661731719971,0,,,,,,,,
2020-04-14,7.039999961853027,7.039999961853027,7.039999961853027,7.039999961853027,4.824661731719971,0,,,,,,,,
2020-04-15,7.039999961853027,7.039999961853027,7.039999961853027,7.039999961853027,4.824661731719971,0,,,,,,,,
2020-04-16,7.3892998695373535,7.396399974822998,7.301499843597412,7.395100116729736,5.06801700592041,3000,,,,,,,,
