date,open,high,low,close,adj_close,volume,"('date', '')","('open', 'OXM')","('high', 'OXM')","('low', 'OXM')","('close', 'OXM')","('adj_close', 'OXM')","('volume', 'OXM')","('currency', '')"
2020-01-31,73.05000305175781,73.05000305175781,69.05000305175781,69.4000015258789,58.628665924072266,101100,,,,,,,,
2020-02-03,69.8499984741211,70.88999938964844,69.44999694824219,70.18000030517578,59.28761291503906,106600,,,,,,,,
2020-02-04,71.5,72.52999877929688,70.80999755859375,71.94999694824219,60.78289794921875,65000,,,,,,,,
2020-02-05,72.80000305175781,73.18000030517578,71.88999938964844,72.56999969482422,61.306671142578125,55100,,,,,,,,
2020-02-06,73.0,73.12000274658203,71.81999969482422,72.04000091552734,60.85892868041992,51400,,,,,,,,
2020-02-07,71.5,71.55000305175781,69.27999877929688,69.63999938964844,58.831424713134766,35700,,,,,,,,
2020-02-10,69.31999969482422,70.43000030517578,68.93000030517578,69.2300033569336,58.485069274902344,56900,,,,,,,,
2020-02-11,69.55999755859375,69.98999786376953,68.5999984741211,69.41000366210938,58.637123107910156,46900,,,,,,,,
2020-02-12,70.0199966430664,71.29000091552734,70.0,70.8499984741211,59.8536262512207,55400,,,,,,,,
2020-02-13,70.4000015258789,70.69000244140625,69.41000366210938,70.20999908447266,59.312957763671875,58000,,,,,,,,
2020-02-14,70.4000015258789,70.4000015258789,69.08999633789062,69.30999755859375,58.55266189575195,51300,,,,,,,,
2020-02-18,69.05000305175781,69.05000305175781,67.13999938964844,67.29000091552734,56.84616470336914,62600,,,,,,,,
2020-02-19,67.3499984741211,67.63999938964844,66.16999816894531,66.76000213623047,56.39842224121094,83700,,,,,,,,
2020-02-20,66.58000183105469,68.0999984741211,66.58000183105469,67.5,57.02356719970703,75600,,,,,,,,
2020-02-21,67.41999816894531,67.70999908447266,66.33000183105469,67.5,57.02356719970703,71900,,,,,,,,
2020-02-24,65.5,66.19000244140625,65.19999694824219,65.20999908447266,55.088985443115234,102000,,,,,,,,
2020-02-25,65.44000244140625,65.44999694824219,62.439998626708984,62.70000076293945,52.96855926513672,140100,,,,,,,,
2020-02-26,63.15999984741211,64.19999694824219,62.04999923706055,62.189998626708984,52.537715911865234,115800,,,,,,,,
2020-02-27,61.290000915527344,63.70000076293945,60.54999923706055,60.810001373291016,51.37189865112305,147900,,,,,,,,
2020-02-28,58.810001373291016,62.29999923706055,58.209999084472656,60.38999938964844,51.017086029052734,195500,,,,,,,,
2020-03-02,60.86000061035156,60.86000061035156,59.2599983215332,60.66999816894531,51.253623962402344,140300,,,,,,,,
2020-03-03,60.75,62.099998474121094,58.939998626708984,59.40999984741211,50.18918991088867,131000,,,,,,,,
2020-03-04,60.09000015258789,60.84000015258789,59.5,60.25,50.8988151550293,140000,,,,,,,,
2020-03-05,58.90999984741211,59.279998779296875,57.31999969482422,57.790000915527344,48.82062911987305,161700,,,,,,,,
2020-03-06,56.09000015258789,58.63999938964844,56.09000015258789,57.810001373291016,48.8375244140625,257700,,,,,,,,
2020-03-09,54.34000015258789,55.97999954223633,54.099998474121094,54.72999954223633,46.23555374145508,137600,,,,,,,,
2020-03-10,56.310001373291016,56.689998626708984,53.349998474121094,55.22999954223633,46.65795135498047,158000,,,,,,,,
2020-03-11,53.79999923706055,54.11000061035156,49.689998626708984,50.029998779296875,42.2650146484375,160300,,,,,,,,
2020-03-12,46.7400016784668,48.400001525878906,44.65999984741211,44.72999954223633,37.787620544433594,201000,,,,,,,,
2020-03-13,46.90999984741211,48.40999984741211,44.650001525878906,45.349998474121094,38.31138229370117,210700,,,,,,,,
2020-03-16,40.150001525878906,41.790000915527344,37.65999984741211,38.970001220703125,32.92161560058594,243500,,,,,,,,
2020-03-17,39.88999938964844,40.779998779296875,34.400001525878906,35.47999954223633,29.973270416259766,287000,,,,,,,,
2020-03-18,33.68000030517578,35.790000915527344,30.670000076293945,31.81999969482422,26.881330490112305,292900,,,,,,,,
2020-03-19,31.399999618530273,34.189998626708984,30.3700008392334,31.559999465942383,26.661684036254883,264900,,,,,,,,
2020-03-20,31.989999771118164,36.04999923706055,31.690000534057617,33.97999954223633,28.70608139038086,275000,,,,,,,,
2020-03-23,34.119998931884766,34.66999816894531,31.790000915527344,33.25,28.089385986328125,186500,,,,,,,,
2020-03-24,34.25,37.36000061035156,34.25,37.33000183105469,31.53615379333496,150600,,,,,,,,
2020-03-25,37.040000915527344,39.650001525878906,35.86000061035156,37.540000915527344,31.71355438232422,162900,,,,,,,,
2020-03-26,37.689998626708984,41.970001220703125,37.029998779296875,40.349998474121094,34.08742904663086,290000,,,,,,,,
2020-03-27,37.029998779296875,39.29999923706055,34.63999938964844,36.0099983215332,30.4210205078125,236300,,,,,,,,
2020-03-30,35.65999984741211,36.79999923706055,34.310001373291016,35.880001068115234,30.311195373535156,168300,,,,,,,,
2020-03-31,35.779998779296875,38.040000915527344,35.779998779296875,36.2599983215332,30.632217407226562,227500,,,,,,,,
2020-04-01,35.720001220703125,35.720001220703125,32.84000015258789,33.369998931884766,28.190763473510742,138100,,,,,,,,
2020-04-02,33.47999954223633,35.25,31.079999923706055,32.439998626708984,27.405099868774414,175400,,,,,,,,
2020-04-03,31.860000610351562,33.45000076293945,30.5,31.81999969482422,26.881330490112305,189500,,,,,,,,
2020-04-06,33.08000183105469,36.68000030517578,33.08000183105469,36.5099983215332,30.84340476989746,195600,,,,,,,,
2020-04-07,38.209999084472656,43.0099983215332,37.130001068115234,37.79999923706055,31.933202743530273,242500,,,,,,,,
2020-04-08,38.81999969482422,39.70000076293945,38.20000076293945,39.11000061035156,33.039878845214844,122600,,,,,,,,
2020-04-09,40.349998474121094,43.08000183105469,40.349998474121094,41.02000045776367,34.65343475341797,153800,,,,,,,,
2020-04-13,41.189998626708984,41.75,38.849998474121094,39.41999816894531,33.301761627197266,117000,,,,,,,,
2020-04-14,40.099998474121094,40.95000076293945,39.630001068115234,40.650001525878906,34.34085464477539,114000,,,,,,,,
2020-04-15,38.689998626708984,40.72999954223633,37.9900016784668,38.41999816894531,32.456966400146484,146400,,,,,,,,
2020-04-16,38.0,38.0,35.93000030517578,36.529998779296875,31.062437057495117,112400,,,,,,,,
2020-04-17,39.099998474121094,42.22999954223633,38.810001373291016,39.560001373291016,33.63892364501953,197100,,,,,,,,
2020-04-20,38.18000030517578,39.2599983215332,37.400001525878906,38.2599983215332,32.533504486083984,106800,,,,,,,,
2020-04-21,36.79999923706055,38.0099983215332,36.15999984741211,36.7400016784668,31.241004943847656,76600,,,,,,,,
2020-04-22,37.22999954223633,37.75,35.459999084472656,35.58000183105469,30.254621505737305,122300,,,,,,,,
2020-04-23,35.41999816894531,36.900001525878906,35.18000030517578,36.31999969482422,30.883865356445312,104200,,,,,,,,
2020-04-24,36.529998779296875,37.54999923706055,36.27000045776367,37.119998931884766,31.564136505126953,60000,,,,,,,,
2020-04-27,37.560001373291016,40.9900016784668,37.2599983215332,40.2400016784668,34.2171516418457,123900,,,,,,,,
2020-04-28,41.869998931884766,44.2400016784668,41.70000076293945,44.099998474121094,37.49940490722656,231200,,,,,,,,
2020-04-29,45.630001068115234,50.130001068115234,45.2599983215332,47.61000061035156,40.48405075073242,260800,,,,,,,,
2020-04-30,46.43000030517578,46.43000030517578,41.7599983215332,41.91999816894531,35.64569091796875,186400,,,,,,,,
2020-05-01,40.41999816894531,41.150001525878906,39.380001068115234,41.06999969482422,34.92292785644531,106400,,,,,,,,
2020-05-04,39.689998626708984,41.13999938964844,39.16999816894531,39.880001068115234,33.91102981567383,131000,,,,,,,,
2020-05-05,41.0,42.060001373291016,40.04999923706055,40.06999969482422,34.07258605957031,117200,,,,,,,,
2020-05-06,40.349998474121094,40.4900016784668,38.54999923706055,38.720001220703125,32.92464828491211,182400,,,,,,,,
2020-05-07,39.52000045776367,40.779998779296875,38.880001068115234,39.20000076293945,33.33280944824219,87700,,,,,,,,
2020-05-08,40.11000061035156,41.45000076293945,39.630001068115234,41.33000183105469,35.144004821777344,80300,,,,,,,,
2020-05-11,40.540000915527344,40.72999954223633,38.099998474121094,39.2400016784668,33.366817474365234,135900,,,,,,,,
2020-05-12,39.459999084472656,39.81999969482422,37.349998474121094,37.38999938964844,31.793718338012695,103900,,,,,,,,
2020-05-13,36.779998779296875,36.9900016784668,35.369998931884766,36.20000076293945,30.781824111938477,131200,,,,,,,,
2020-05-14,35.27000045776367,37.36000061035156,33.869998931884766,37.27000045776367,31.69167137145996,135000,,,,,,,,
2020-05-15,37.2400016784668,37.619998931884766,36.22999954223633,37.15999984741211,31.598134994506836,169900,,,,,,,,
2020-05-18,39.400001525878906,40.779998779296875,38.650001525878906,39.88999938964844,33.91952133178711,181500,,,,,,,,
2020-05-19,39.91999816894531,40.279998779296875,38.25,38.2599983215332,32.533504486083984,163300,,,,,,,,
2020-05-20,39.20000076293945,40.0099983215332,38.40999984741211,38.81999969482422,33.00968551635742,168600,,,,,,,,
2020-05-21,38.599998474121094,40.79999923706055,38.599998474121094,39.93000030517578,33.95354461669922,296800,,,,,,,,
2020-05-22,40.540000915527344,40.540000915527344,38.58000183105469,39.40999984741211,33.511383056640625,109400,,,,,,,,
2020-05-26,41.11000061035156,44.02000045776367,41.11000061035156,43.59000015258789,37.06575012207031,207200,,,,,,,,
2020-05-27,45.400001525878906,46.220001220703125,44.7599983215332,45.65999984741211,38.82592010498047,313400,,,,,,,,
2020-05-28,46.41999816894531,47.540000915527344,44.4900016784668,44.4900016784668,37.83102798461914,196700,,,,,,,,
2020-05-29,44.150001525878906,44.279998779296875,42.189998626708984,42.619998931884766,36.24092102050781,183700,,,,,,,,
2020-06-01,42.90999984741211,44.2599983215332,42.84000015258789,43.11000061035156,36.6575813293457,304200,,,,,,,,
2020-06-02,43.599998474121094,47.59000015258789,43.16999816894531,47.279998779296875,40.20343780517578,158700,,,,,,,,
2020-06-03,48.7400016784668,51.59000015258789,48.06999969482422,50.40999984741211,42.86496353149414,323900,,,,,,,,
2020-06-04,50.2400016784668,51.70000076293945,49.209999084472656,51.58000183105469,43.85984802246094,206400,,,,,,,,
2020-06-05,55.0,57.54999923706055,54.25,55.56999969482422,47.25264358520508,201400,,,,,,,,
2020-06-08,57.7400016784668,58.709999084472656,56.38999938964844,57.060001373291016,48.51964569091797,343200,,,,,,,,
2020-06-09,56.0,56.04999923706055,52.61000061035156,55.029998779296875,46.79347610473633,229600,,,,,,,,
2020-06-10,54.43000030517578,54.560001373291016,51.25,51.709999084472656,43.970394134521484,274100,,,,,,,,
2020-06-11,46.540000915527344,47.029998779296875,43.290000915527344,43.599998474121094,37.07423782348633,605600,,,,,,,,
2020-06-12,45.47999954223633,46.459999084472656,43.599998474121094,46.0099983215332,39.12352752685547,227000,,,,,,,,
2020-06-15,43.70000076293945,44.47999954223633,41.90999984741211,42.810001373291016,36.40248489379883,305100,,,,,,,,
2020-06-16,45.16999816894531,47.5,44.560001373291016,44.959999084472656,38.23068618774414,294200,,,,,,,,
2020-06-17,44.779998779296875,45.83000183105469,43.560001373291016,44.790000915527344,38.08612823486328,240500,,,,,,,,
2020-06-18,44.0099983215332,46.09000015258789,43.849998474121094,44.380001068115234,37.73750305175781,344100,,,,,,,,
2020-06-19,45.130001068115234,45.130001068115234,42.619998931884766,42.91999816894531,36.49601745605469,279800,,,,,,,,
2020-06-22,42.47999954223633,43.25,41.63999938964844,42.83000183105469,36.41948699951172,154100,,,,,,,,
2020-06-23,43.810001373291016,43.810001373291016,41.630001068115234,42.52000045776367,36.155887603759766,181700,,,,,,,,
2020-06-24,41.970001220703125,41.970001220703125,40.33000183105469,41.220001220703125,35.050472259521484,122100,,,,,,,,
2020-06-25,40.90999984741211,41.2599983215332,39.189998626708984,40.38999938964844,34.344696044921875,114200,,,,,,,,
2020-06-26,40.29999923706055,40.29999923706055,38.59000015258789,39.619998931884766,33.689945220947266,335300,,,,,,,,
2020-06-29,40.060001373291016,42.880001068115234,39.95000076293945,42.86000061035156,36.44500732421875,182300,,,,,,,,
2020-06-30,42.45000076293945,44.150001525878906,41.84000015258789,44.0099983215332,37.422874450683594,225300,,,,,,,,
2020-07-01,44.189998626708984,45.599998474121094,42.150001525878906,42.40999984741211,36.06235122680664,157500,,,,,,,,
2020-07-02,43.77000045776367,44.13999938964844,42.47999954223633,43.54999923706055,37.03173065185547,146000,,,,,,,,
2020-07-06,44.619998931884766,44.77000045776367,42.16999816894531,43.599998474121094,37.07423782348633,170600,,,,,,,,
2020-07-07,42.869998931884766,42.869998931884766,41.2599983215332,42.0099983215332,35.72222900390625,201700,,,,,,,,
2020-07-08,41.779998779296875,42.720001220703125,41.45000076293945,42.70000076293945,36.30894088745117,331500,,,,,,,,
2020-07-09,42.290000915527344,43.11000061035156,41.25,42.45000076293945,36.09636306762695,239200,,,,,,,,
2020-07-10,42.63999938964844,43.060001373291016,41.58000183105469,41.939998626708984,35.66269302368164,138000,,,,,,,,
2020-07-13,41.86000061035156,44.06999969482422,41.58000183105469,43.38999938964844,36.89567565917969,206500,,,,,,,,
2020-07-14,43.38999938964844,43.470001220703125,42.130001068115234,42.959999084472656,36.530033111572266,189600,,,,,,,,
2020-07-15,44.470001220703125,46.5099983215332,43.77000045776367,46.2599983215332,39.336116790771484,292500,,,,,,,,
2020-07-16,45.34000015258789,45.810001373291016,44.540000915527344,44.689998626708984,38.20758056640625,217500,,,,,,,,
2020-07-17,44.75,45.22999954223633,43.18000030517578,43.220001220703125,36.950809478759766,173800,,,,,,,,
2020-07-20,42.79999923706055,43.150001525878906,41.5,41.52000045776367,35.497406005859375,124600,,,,,,,,
2020-07-21,41.720001220703125,43.779998779296875,41.720001220703125,43.7400016784668,37.39537811279297,115100,,,,,,,,
2020-07-22,43.7400016784668,43.900001525878906,43.11000061035156,43.52000045776367,37.207298278808594,62400,,,,,,,,
2020-07-23,43.5,45.0,43.369998931884766,44.13999938964844,37.737361907958984,77100,,,,,,,,
2020-07-24,44.15999984741211,44.5099983215332,43.22999954223633,43.349998474121094,37.061946868896484,66600,,,,,,,,
2020-07-27,43.209999084472656,44.02000045776367,42.61000061035156,43.720001220703125,37.378292083740234,126500,,,,,,,,
2020-07-28,43.5,45.29999923706055,43.5,44.779998779296875,38.28452682495117,78300,,,,,,,,
2020-07-29,44.959999084472656,45.970001220703125,44.720001220703125,45.40999984741211,38.82314682006836,80500,,,,,,,,
2020-07-30,44.58000183105469,45.0,43.560001373291016,44.119998931884766,37.72026062011719,59300,,,,,,,,
2020-07-31,44.58000183105469,44.58000183105469,42.2599983215332,42.939998626708984,36.71142578125,94100,,,,,,,,
2020-08-03,42.939998626708984,43.209999084472656,41.56999969482422,42.91999816894531,36.69432067871094,170400,,,,,,,,
2020-08-04,42.75,44.029998779296875,42.45000076293945,43.93000030517578,37.55782699584961,144000,,,,,,,,
2020-08-05,44.209999084472656,46.279998779296875,43.86000061035156,45.869998931884766,39.21641540527344,119500,,,,,,,,
2020-08-06,45.81999969482422,45.81999969482422,43.66999816894531,43.900001525878906,37.53217315673828,103400,,,,,,,,
2020-08-07,43.56999969482422,46.029998779296875,43.41999816894531,45.9900016784668,39.31901550292969,117800,,,,,,,,
2020-08-10,46.04999923706055,48.900001525878906,46.04999923706055,47.959999084472656,41.003257751464844,130800,,,,,,,,
2020-08-11,48.70000076293945,49.58000183105469,48.04999923706055,48.130001068115234,41.14860153198242,135800,,,,,,,,
2020-08-12,49.0,49.279998779296875,48.0,48.84000015258789,41.755611419677734,96500,,,,,,,,
2020-08-13,48.25,48.810001373291016,47.529998779296875,47.900001525878906,40.951969146728516,73300,,,,,,,,
2020-08-14,47.599998474121094,49.220001220703125,47.38999938964844,48.38999938964844,41.370887756347656,91100,,,,,,,,
2020-08-17,48.810001373291016,48.810001373291016,46.95000076293945,47.380001068115234,40.507389068603516,133100,,,,,,,,
2020-08-18,47.220001220703125,47.220001220703125,44.349998474121094,44.689998626708984,38.20758056640625,173000,,,,,,,,
2020-08-19,44.75,46.130001068115234,44.61000061035156,45.38999938964844,38.80603790283203,145800,,,,,,,,
2020-08-20,44.79999923706055,45.310001373291016,44.08000183105469,44.779998779296875,38.28452682495117,83900,,,,,,,,
2020-08-21,44.84000015258789,45.93000030517578,44.59000015258789,45.84000015258789,39.19076919555664,138100,,,,,,,,
2020-08-24,46.45000076293945,48.439998626708984,45.86000061035156,48.40999984741211,41.38797378540039,113500,,,,,,,,
2020-08-25,48.68000030517578,49.04999923706055,47.209999084472656,47.88999938964844,40.94340515136719,107700,,,,,,,,
2020-08-26,47.93000030517578,48.529998779296875,47.279998779296875,47.630001068115234,40.72112274169922,91200,,,,,,,,
2020-08-27,48.060001373291016,50.369998931884766,48.060001373291016,50.11000061035156,42.84139633178711,116100,,,,,,,,
2020-08-28,50.779998779296875,50.779998779296875,49.04999923706055,50.279998779296875,42.986732482910156,110300,,,,,,,,
2020-08-31,50.54999923706055,50.599998474121094,48.56999969482422,49.529998779296875,42.34552764892578,217100,,,,,,,,
2020-09-01,49.06999969482422,51.27000045776367,48.81999969482422,51.25,43.81603240966797,63700,,,,,,,,
2020-09-02,51.5099983215332,52.81999969482422,51.5,52.7599983215332,45.10700225830078,163300,,,,,,,,
2020-09-03,52.90999984741211,54.4900016784668,52.119998931884766,52.540000915527344,44.91891860961914,175600,,,,,,,,
2020-09-04,46.5,47.91999816894531,42.20000076293945,45.0099983215332,38.48116683959961,677900,,,,,,,,
2020-09-08,44.2400016784668,46.869998931884766,44.0,45.900001525878906,39.2420654296875,201600,,,,,,,,
2020-09-09,46.099998474121094,46.119998931884766,43.810001373291016,45.56999969482422,38.959938049316406,157900,,,,,,,,
2020-09-10,45.959999084472656,46.83000183105469,45.599998474121094,46.36000061035156,39.63534927368164,122100,,,,,,,,
2020-09-11,46.869998931884766,47.79999923706055,46.470001220703125,47.65999984741211,40.74676513671875,136900,,,,,,,,
2020-09-14,47.93000030517578,48.939998626708984,46.790000915527344,47.81999969482422,40.883567810058594,269900,,,,,,,,
2020-09-15,48.25,48.4900016784668,46.91999816894531,47.06999969482422,40.242347717285156,133800,,,,,,,,
2020-09-16,47.810001373291016,49.790000915527344,47.810001373291016,48.16999816894531,41.18280029296875,235000,,,,,,,,
2020-09-17,47.900001525878906,48.189998626708984,46.040000915527344,46.439998626708984,39.703739166259766,108700,,,,,,,,
2020-09-18,46.81999969482422,46.81999969482422,43.880001068115234,44.029998779296875,37.64331817626953,334400,,,,,,,,
2020-09-21,42.959999084472656,42.959999084472656,41.099998474121094,41.349998474121094,35.3520622253418,155800,,,,,,,,
2020-09-22,41.349998474121094,42.11000061035156,40.41999816894531,40.63999938964844,34.74504470825195,160600,,,,,,,,
2020-09-23,40.93000030517578,42.04999923706055,40.34000015258789,40.380001068115234,34.522762298583984,169300,,,,,,,,
2020-09-24,40.45000076293945,40.45000076293945,38.22999954223633,38.97999954223633,33.325836181640625,154700,,,,,,,,
2020-09-25,38.5099983215332,39.18000030517578,37.88999938964844,38.22999954223633,32.68462371826172,175000,,,,,,,,
2020-09-28,38.83000183105469,40.56999969482422,38.83000183105469,40.06999969482422,34.25772476196289,139500,,,,,,,,
2020-09-29,40.040000915527344,40.099998474121094,38.59000015258789,39.61000061035156,33.86445236206055,201200,,,,,,,,
2020-09-30,39.56999969482422,41.130001068115234,39.56999969482422,40.36000061035156,34.50566101074219,170000,,,,,,,,
2020-10-01,40.310001373291016,42.08000183105469,40.310001373291016,42.02000045776367,35.92486572265625,156600,,,,,,,,
2020-10-02,40.65999984741211,43.220001220703125,40.65999984741211,42.880001068115234,36.660118103027344,153400,,,,,,,,
2020-10-05,43.06999969482422,44.38999938964844,42.93000030517578,44.349998474121094,37.916900634765625,161900,,,,,,,,
2020-10-06,44.88999938964844,45.81999969482422,43.75,43.93000030517578,37.55782699584961,125300,,,,,,,,
2020-10-07,44.630001068115234,44.84000015258789,43.220001220703125,43.5,37.19020080566406,163700,,,,,,,,
2020-10-08,44.029998779296875,45.58000183105469,43.709999084472656,45.5,38.90008544921875,106500,,,,,,,,
2020-10-09,45.869998931884766,45.939998626708984,44.52000045776367,44.72999954223633,38.241783142089844,75500,,,,,,,,
2020-10-12,44.65999984741211,45.189998626708984,44.029998779296875,44.560001373291016,38.096439361572266,57700,,,,,,,,
2020-10-13,43.86000061035156,44.45000076293945,43.04999923706055,44.0099983215332,37.62621307373047,86200,,,,,,,,
2020-10-14,44.31999969482422,44.5099983215332,43.43000030517578,43.91999816894531,37.54927062988281,167600,,,,,,,,
2020-10-15,42.83000183105469,44.459999084472656,42.83000183105469,44.310001373291016,38.09957504272461,128700,,,,,,,,
2020-10-16,44.25,44.61000061035156,43.369998931884766,43.880001068115234,37.729835510253906,66100,,,,,,,,
2020-10-19,44.20000076293945,44.25,42.52000045776367,42.61000061035156,36.63784408569336,76300,,,,,,,,
2020-10-20,42.95000076293945,43.90999984741211,42.68000030517578,42.7400016784668,36.74962615966797,69100,,,,,,,,
2020-10-21,42.61000061035156,43.720001220703125,41.58000183105469,43.630001068115234,37.5148811340332,124100,,,,,,,,
2020-10-22,43.720001220703125,45.400001525878906,43.34000015258789,45.310001373291016,38.95941925048828,100700,,,,,,,,
2020-10-23,45.7400016784668,46.65999984741211,45.68000030517578,46.31999969482422,39.827857971191406,84200,,,,,,,,
2020-10-26,45.63999938964844,45.91999816894531,43.939998626708984,45.09000015258789,38.77024459838867,85900,,,,,,,,
2020-10-27,45.06999969482422,45.59000015258789,44.619998931884766,44.63999938964844,38.38331604003906,71000,,,,,,,,
2020-10-28,43.560001373291016,43.939998626708984,41.709999084472656,42.119998931884766,36.21651077270508,120200,,,,,,,,
2020-10-29,41.81999969482422,43.81999969482422,41.38999938964844,43.75,37.61806869506836,96900,,,,,,,,
2020-10-30,43.54999923706055,43.939998626708984,40.77000045776367,41.16999816894531,35.3996696472168,167000,,,,,,,,
2020-11-02,41.9900016784668,42.15999984741211,40.63999938964844,40.90999984741211,35.176109313964844,118600,,,,,,,,
2020-11-03,41.88999938964844,43.779998779296875,41.709999084472656,43.599998474121094,37.48907470703125,94500,,,,,,,,
2020-11-04,42.70000076293945,43.16999816894531,41.13999938964844,41.310001373291016,35.520050048828125,112800,,,,,,,,
2020-11-05,41.5,42.68000030517578,41.470001220703125,42.029998779296875,36.13913345336914,90200,,,,,,,,
2020-11-06,42.43000030517578,42.52000045776367,40.119998931884766,40.290000915527344,34.64301681518555,67300,,,,,,,,
2020-11-09,44.15999984741211,51.33000183105469,43.90999984741211,50.25,43.20703887939453,223500,,,,,,,,
2020-11-10,50.77000045776367,52.54999923706055,50.61000061035156,51.2599983215332,44.07546615600586,201300,,,,,,,,
2020-11-11,51.34000015258789,51.54999923706055,46.970001220703125,47.099998474121094,40.49852752685547,228200,,,,,,,,
2020-11-12,46.16999816894531,46.16999816894531,42.45000076293945,43.41999816894531,37.334312438964844,150600,,,,,,,,
2020-11-13,44.060001373291016,47.20000076293945,44.060001373291016,46.88999938964844,40.317962646484375,112900,,,,,,,,
2020-11-16,48.43000030517578,50.099998474121094,48.43000030517578,49.720001220703125,42.751319885253906,226200,,,,,,,,
2020-11-17,49.060001373291016,54.939998626708984,48.779998779296875,54.849998474121094,47.16230010986328,189300,,,,,,,,
2020-11-18,55.540000915527344,58.16999816894531,54.9900016784668,56.400001525878906,48.495052337646484,184500,,,,,,,,
2020-11-19,56.09000015258789,57.5099983215332,55.36000061035156,56.18000030517578,48.30588150024414,133400,,,,,,,,
2020-11-20,55.619998931884766,56.369998931884766,52.599998474121094,54.189998626708984,46.59480285644531,247500,,,,,,,,
2020-11-23,54.9900016784668,57.15999984741211,54.54999923706055,57.029998779296875,49.0367546081543,194200,,,,,,,,
2020-11-24,58.4900016784668,61.470001220703125,58.040000915527344,59.90999984741211,51.51310348510742,169200,,,,,,,,
2020-11-25,59.5,59.59000015258789,56.970001220703125,57.54999923706055,49.48386764526367,128200,,,,,,,,
2020-11-27,57.27000045776367,58.0,55.880001068115234,55.959999084472656,48.116729736328125,82500,,,,,,,,
2020-11-30,55.599998474121094,56.18000030517578,53.619998931884766,55.790000915527344,47.97055435180664,159100,,,,,,,,
2020-12-01,56.61000061035156,57.849998474121094,55.70000076293945,57.45000076293945,49.39788055419922,184800,,,,,,,,
2020-12-02,57.279998779296875,58.560001373291016,56.540000915527344,58.220001220703125,50.05996322631836,109600,,,,,,,,
2020-12-03,58.220001220703125,60.91999816894531,57.709999084472656,59.650001525878906,51.28954315185547,160400,,,,,,,,
2020-12-04,60.380001068115234,62.400001525878906,60.33000183105469,62.31999969482422,53.58531951904297,207200,,,,,,,,
2020-12-07,61.83000183105469,62.5099983215332,60.61000061035156,62.25,53.52513122558594,257100,,,,,,,,
2020-12-08,61.380001068115234,62.59000015258789,60.88999938964844,61.619998931884766,52.98342514038086,121500,,,,,,,,
2020-12-09,62.5,63.16999816894531,60.0,60.0,51.590476989746094,268000,,,,,,,,
2020-12-10,64.05000305175781,64.05000305175781,56.72999954223633,57.54999923706055,49.48386764526367,261000,,,,,,,,
2020-12-11,57.13999938964844,57.86000061035156,54.66999816894531,55.11000061035156,47.385868072509766,309300,,,,,,,,
2020-12-14,55.790000915527344,56.20000076293945,54.709999084472656,55.540000915527344,47.755592346191406,144400,,,,,,,,
2020-12-15,56.099998474121094,58.09000015258789,55.52000045776367,57.84000015258789,49.73322296142578,92200,,,,,,,,
