date,open,high,low,close,adj_close,volume,"('date', '')","('open', 'TRV')","('high', 'TRV')","('low', 'TRV')","('close', 'TRV')","('adj_close', 'TRV')","('volume', 'TRV')","('currency', '')"
2020-04-09,106.33999633789062,111.69999694824219,105.75,109.73999786376953,97.24309539794922,1693400,,,,,,,,
2020-04-13,109.61000061035156,109.87999725341797,105.83000183105469,106.41999816894531,94.30117797851562,1241500,,,,,,,,
2020-04-14,107.2300033569336,109.51000213623047,106.33999633789062,108.0199966430664,95.7189712524414,2122800,,,,,,,,
2020-04-15,103.0199966430664,105.2300033569336,101.97000122070312,102.16999816894531,90.53516387939453,1994700,,,,,,,,
2020-04-16,101.95999908447266,102.22000122070312,98.97000122070312,99.80999755859375,88.44392395019531,1721100,,,,,,,,
2020-04-17,103.30000305175781,105.33999633789062,102.1500015258789,105.06999969482422,93.10490417480469,2038500,,,,,,,,
2020-04-20,103.29000091552734,103.81999969482422,100.0999984741211,101.77999877929688,90.18959045410156,2204500,,,,,,,,
2020-04-21,98.48999786376953,106.55000305175781,96.55000305175781,101.77999877929688,90.18959045410156,3049200,,,,,,,,
2020-04-22,103.51000213623047,104.41000366210938,100.44000244140625,101.79000091552734,90.19844818115234,2274100,,,,,,,,
2020-04-23,101.75,102.97000122070312,100.25,100.44999694824219,89.01103210449219,1832100,,,,,,,,
2020-04-24,100.88999938964844,101.08000183105469,98.63999938964844,100.81999969482422,89.3388900756836,2130000,,,,,,,,
2020-04-27,101.69999694824219,103.66000366210938,101.43000030517578,102.88999938964844,91.17315673828125,1405200,,,,,,,,
2020-04-28,104.97000122070312,105.6500015258789,102.88999938964844,104.29000091552734,92.41373443603516,1907100,,,,,,,,
2020-04-29,105.88999938964844,106.88999938964844,103.91000366210938,106.0,93.92900848388672,1420200,,,,,,,,
2020-04-30,104.2699966430664,104.58999633789062,100.91000366210938,101.20999908447266,89.6844711303711,1908800,,,,,,,,
2020-05-01,99.4800033569336,99.81999969482422,95.63999938964844,96.05000305175781,85.11209106445312,2580200,,,,,,,,
2020-05-04,95.22000122070312,97.05999755859375,93.44999694824219,96.91000366210938,85.8741683959961,1657700,,,,,,,,
2020-05-05,97.62000274658203,99.62999725341797,96.76000213623047,96.8499984741211,85.82099151611328,1798700,,,,,,,,
2020-05-06,97.62000274658203,97.81999969482422,93.2300033569336,93.29000091552734,82.66637420654297,1309000,,,,,,,,
2020-05-07,94.19999694824219,97.9000015258789,94.19999694824219,95.80000305175781,84.89055633544922,1333100,,,,,,,,
2020-05-08,97.5,97.62000274658203,95.51000213623047,97.33999633789062,86.25518798828125,1125200,,,,,,,,
2020-05-11,96.62999725341797,96.70999908447266,94.45999908447266,95.51000213623047,84.63358306884766,1016200,,,,,,,,
2020-05-12,95.70999908447266,96.7300033569336,93.88999938964844,93.95999908447266,83.2601089477539,1913100,,,,,,,,
2020-05-13,92.87000274658203,93.0999984741211,89.52999877929688,89.86000061035156,79.62699127197266,1964900,,,,,,,,
2020-05-14,88.19999694824219,90.95999908447266,85.0999984741211,90.22000122070312,79.94597625732422,2651300,,,,,,,,
2020-05-15,89.2300033569336,90.41999816894531,87.7300033569336,90.30999755859375,80.0257568359375,3352700,,,,,,,,
2020-05-18,93.98999786376953,96.0999984741211,93.5,95.30000305175781,84.4474868774414,1706100,,,,,,,,
2020-05-19,94.79000091552734,95.06999969482422,92.93000030517578,93.2699966430664,82.64866638183594,1598500,,,,,,,,
2020-05-20,94.58000183105469,96.1500015258789,93.7699966430664,95.54000091552734,84.66015625,1835600,,,,,,,,
2020-05-21,95.0,100.80000305175781,94.93000030517578,99.16999816894531,87.87679290771484,2993500,,,,,,,,
2020-05-22,99.29000091552734,100.22000122070312,98.19999694824219,100.0999984741211,88.70089721679688,1705400,,,,,,,,
2020-05-26,103.72000122070312,104.56999969482422,102.7300033569336,103.36000061035156,91.58963775634766,2840500,,,,,,,,
2020-05-27,106.9800033569336,107.36000061035156,105.02999877929688,106.81999969482422,94.65560913085938,1738200,,,,,,,,
2020-05-28,108.48999786376953,108.76000213623047,106.58000183105469,107.58999633789062,95.33792877197266,2028300,,,,,,,,
2020-05-29,106.33000183105469,108.7300033569336,105.68000030517578,106.9800033569336,94.79740142822266,2973600,,,,,,,,
2020-06-01,106.79000091552734,109.30000305175781,105.41999816894531,109.1500015258789,96.72029876708984,1726700,,,,,,,,
2020-06-02,110.06999969482422,111.45999908447266,108.55000305175781,111.0,98.35961151123047,1795800,,,,,,,,
2020-06-03,113.02999877929688,115.0,112.5199966430664,114.47000122070312,101.43447875976562,1774200,,,,,,,,
2020-06-04,113.9800033569336,118.01000213623047,112.94999694824219,118.0,104.56248474121094,1695300,,,,,,,,
2020-06-05,121.2699966430664,125.27999877929688,120.18000030517578,124.36000061035156,110.1982192993164,3129600,,,,,,,,
2020-06-08,125.0,128.1300048828125,124.62000274658203,128.0,113.42369842529297,3168200,,,,,,,,
2020-06-09,124.29000091552734,126.98999786376953,123.91999816894531,125.41999816894531,111.88045501708984,2875400,,,,,,,,
2020-06-10,123.75,124.66000366210938,120.97000122070312,120.9800033569336,107.91976928710938,3377200,,,,,,,,
2020-06-11,116.41000366210938,117.38999938964844,110.37000274658203,110.55000305175781,98.6157455444336,3541000,,,,,,,,
2020-06-12,114.72000122070312,115.55000305175781,110.55999755859375,113.33000183105469,101.09564208984375,1885100,,,,,,,,
2020-06-15,109.5,115.87000274658203,108.16000366210938,114.8499984741211,102.4515380859375,1942100,,,,,,,,
2020-06-16,119.44999694824219,119.44999694824219,114.16999816894531,116.1500015258789,103.61121368408203,1545000,,,,,,,,
2020-06-17,116.80999755859375,116.80999755859375,114.54000091552734,114.81999969482422,102.4247817993164,1328300,,,,,,,,
2020-06-18,113.87000274658203,116.5999984741211,113.5,116.05000305175781,103.5219955444336,1111100,,,,,,,,
2020-06-19,117.75,117.75,115.25,116.55999755859375,103.97693634033203,4756900,,,,,,,,
2020-06-22,115.26000213623047,116.7699966430664,114.27999877929688,116.2300033569336,103.68255615234375,1967800,,,,,,,,
2020-06-23,117.87000274658203,118.45999908447266,115.98999786376953,116.19000244140625,103.6468734741211,1723900,,,,,,,,
2020-06-24,114.58999633789062,114.69000244140625,111.4000015258789,112.86000061035156,100.6763687133789,3024400,,,,,,,,
2020-06-25,112.55000305175781,114.83000183105469,111.52999877929688,114.62000274658203,102.2463607788086,1212800,,,,,,,,
2020-06-26,113.26000213623047,114.41999816894531,110.55000305175781,111.0,99.01715850830078,2515200,,,,,,,,
2020-06-29,112.38999938964844,113.41999816894531,110.88999938964844,112.9000015258789,100.7120361328125,1161200,,,,,,,,
2020-06-30,112.47000122070312,114.48999786376953,112.0999984741211,114.05000305175781,101.73788452148438,1464500,,,,,,,,
2020-07-01,113.95999908447266,114.79000091552734,112.19999694824219,112.5,100.35523223876953,930500,,,,,,,,
2020-07-02,115.04000091552734,116.0,112.18000030517578,112.45999908447266,100.3195571899414,1040300,,,,,,,,
2020-07-06,115.26000213623047,116.37999725341797,113.33000183105469,114.56999969482422,102.2017593383789,1329600,,,,,,,,
2020-07-07,113.58999633789062,113.81999969482422,111.9800033569336,112.4800033569336,100.3373794555664,1222600,,,,,,,,
2020-07-08,111.91999816894531,113.77999877929688,111.5,113.18000030517578,100.9618148803711,1591200,,,,,,,,
2020-07-09,113.37999725341797,113.37999725341797,109.08999633789062,110.04000091552734,98.1607894897461,1506400,,,,,,,,
2020-07-10,110.23999786376953,114.23999786376953,110.20999908447266,113.83999633789062,101.55056762695312,1073600,,,,,,,,
2020-07-13,114.61000061035156,116.41999816894531,112.86000061035156,114.23999786376953,101.9073715209961,1239700,,,,,,,,
2020-07-14,114.2699966430664,118.97000122070312,113.37000274658203,118.55000305175781,105.75210571289062,2289800,,,,,,,,
2020-07-15,121.37999725341797,121.55999755859375,118.0,119.13999938964844,106.27841186523438,1487400,,,,,,,,
2020-07-16,119.02999877929688,122.69000244140625,118.80999755859375,120.5,107.4916000366211,1367400,,,,,,,,
2020-07-17,120.83000183105469,120.83000183105469,118.58999633789062,119.16000366210938,106.2962646484375,1301500,,,,,,,,
2020-07-20,118.88999938964844,120.4000015258789,118.18000030517578,118.7699966430664,105.9483413696289,1174100,,,,,,,,
2020-07-21,119.44999694824219,121.69999694824219,119.2300033569336,120.41999816894531,107.42021942138672,1330200,,,,,,,,
2020-07-22,119.41000366210938,122.55999755859375,119.02999877929688,122.23999786376953,109.04376220703125,1317500,,,,,,,,
2020-07-23,121.68000030517578,122.30000305175781,117.5,118.61000061035156,105.80563354492188,2127200,,,,,,,,
2020-07-24,119.41000366210938,120.47000122070312,117.55000305175781,118.27999877929688,105.51126861572266,1542800,,,,,,,,
2020-07-27,117.58999633789062,117.83999633789062,115.83999633789062,116.62999725341797,104.03937530517578,1249400,,,,,,,,
2020-07-28,116.38999938964844,117.2300033569336,114.9000015258789,115.02999877929688,102.61209869384766,1350300,,,,,,,,
2020-07-29,114.88999938964844,117.25,114.30999755859375,116.8499984741211,104.23562622070312,1033600,,,,,,,,
2020-07-30,114.5,116.69999694824219,113.2699966430664,115.93000030517578,103.4149398803711,1133700,,,,,,,,
2020-07-31,115.2300033569336,115.77999877929688,112.58000183105469,114.41999816894531,102.06796264648438,1377600,,,,,,,,
2020-08-03,114.36000061035156,115.54000091552734,112.7300033569336,114.4000015258789,102.05013275146484,1266600,,,,,,,,
2020-08-04,113.45999908447266,114.06999969482422,112.30000305175781,113.0999984741211,100.89045715332031,1451600,,,,,,,,
2020-08-05,114.36000061035156,115.77999877929688,114.16999816894531,115.08000183105469,102.65669250488281,958700,,,,,,,,
2020-08-06,114.36000061035156,115.5,113.33999633789062,113.73999786376953,101.46134948730469,1632300,,,,,,,,
2020-08-07,113.0999984741211,117.58999633789062,113.0199966430664,117.36000061035156,104.6905746459961,2062900,,,,,,,,
2020-08-10,118.0,119.37999725341797,116.97000122070312,119.12000274658203,106.26057434082031,1063600,,,,,,,,
2020-08-11,121.4000015258789,123.30000305175781,119.62000274658203,119.91999816894531,106.97419738769531,1609400,,,,,,,,
2020-08-12,121.55999755859375,121.55999755859375,118.2699966430664,118.86000061035156,106.02864074707031,1144600,,,,,,,,
2020-08-13,118.27999877929688,119.51000213623047,117.54000091552734,119.2699966430664,106.39437103271484,930300,,,,,,,,
2020-08-14,118.5199966430664,119.93000030517578,118.01000213623047,118.5999984741211,105.79671478271484,625100,,,,,,,,
2020-08-17,118.08999633789062,118.08999633789062,114.91999816894531,115.91000366210938,103.39710998535156,938000,,,,,,,,
2020-08-18,116.22000122070312,116.25,114.75,114.93000030517578,102.52290344238281,768500,,,,,,,,
2020-08-19,115.26000213623047,116.02999877929688,112.77999877929688,113.19999694824219,100.97965240478516,1200700,,,,,,,,
2020-08-20,112.0,113.44000244140625,111.87000274658203,112.52999877929688,100.3819808959961,895100,,,,,,,,
2020-08-21,112.04000091552734,112.91999816894531,111.51000213623047,111.83000183105469,99.75756072998047,1082600,,,,,,,,
2020-08-24,112.16999816894531,114.95999908447266,111.5199966430664,114.9000015258789,102.49613189697266,1361900,,,,,,,,
2020-08-25,116.2699966430664,116.43000030517578,114.75,115.62000274658203,103.13841247558594,1356500,,,,,,,,
2020-08-26,114.7300033569336,114.7300033569336,113.41999816894531,113.54000091552734,101.282958984375,1200100,,,,,,,,
2020-08-27,113.69000244140625,118.81999969482422,113.66999816894531,117.18000030517578,104.52999114990234,1543900,,,,,,,,
2020-08-28,118.0999984741211,118.0999984741211,114.7300033569336,115.88999938964844,103.3792724609375,1725800,,,,,,,,
2020-08-31,116.68000030517578,116.97000122070312,114.8499984741211,116.04000091552734,103.5130615234375,2297900,,,,,,,,
2020-09-01,115.16000366210938,115.33999633789062,113.58000183105469,114.69000244140625,102.30882263183594,969900,,,,,,,,
2020-09-02,114.52999877929688,117.72000122070312,114.0199966430664,117.4800033569336,104.7976303100586,1391400,,,,,,,,
2020-09-03,118.30999755859375,120.87999725341797,114.44000244140625,115.3499984741211,102.89753723144531,1299400,,,,,,,,
2020-09-04,117.19999694824219,119.0,114.87999725341797,116.56999969482422,103.98583984375,1460700,,,,,,,,
2020-09-08,116.30999755859375,116.44000244140625,112.66000366210938,113.73999786376953,101.46134948730469,1686800,,,,,,,,
2020-09-09,114.20999908447266,115.4000015258789,112.93000030517578,113.62999725341797,102.1264419555664,957600,,,,,,,,
2020-09-10,113.7300033569336,114.94999694824219,111.7699966430664,111.80000305175781,100.48171997070312,950200,,,,,,,,
2020-09-11,112.5199966430664,114.06999969482422,111.6500015258789,113.4000015258789,101.91972351074219,1040100,,,,,,,,
2020-09-14,114.16999816894531,115.2300033569336,113.76000213623047,114.45999908447266,102.8724136352539,977300,,,,,,,,
2020-09-15,114.47000122070312,114.68000030517578,112.05999755859375,112.1500015258789,100.79627990722656,1042000,,,,,,,,
2020-09-16,112.3499984741211,114.94999694824219,112.11000061035156,113.16999816894531,101.71300506591797,1048900,,,,,,,,
2020-09-17,112.41000366210938,113.41999816894531,111.05999755859375,112.5999984741211,101.20073699951172,1196900,,,,,,,,
2020-09-18,112.0,113.19000244140625,111.33999633789062,111.61000061035156,100.31095123291016,2294700,,,,,,,,
2020-09-21,109.23999786376953,110.37999725341797,107.19999694824219,109.44999694824219,98.36962127685547,1884100,,,,,,,,
2020-09-22,109.11000061035156,111.44999694824219,108.26000213623047,109.25,98.18984985351562,1385100,,,,,,,,
2020-09-23,109.2300033569336,110.37999725341797,107.44999694824219,107.48999786376953,96.6080322265625,2883500,,,,,,,,
2020-09-24,107.95999908447266,109.43000030517578,105.66999816894531,107.81999969482422,96.90463256835938,1746300,,,,,,,,
2020-09-25,106.55999755859375,108.31999969482422,105.95999908447266,108.11000061035156,97.16526794433594,1714100,,,,,,,,
2020-09-28,109.7300033569336,111.9000015258789,109.30000305175781,110.22000122070312,99.06166076660156,1555900,,,,,,,,
2020-09-29,109.97000122070312,110.25,106.55000305175781,107.44000244140625,96.5631103515625,1306500,,,,,,,,
2020-09-30,107.80999755859375,109.12999725341797,107.22000122070312,108.19000244140625,97.23717498779297,1595800,,,,,,,,
2020-10-01,108.18000030517578,109.0,106.26000213623047,107.80999755859375,96.89564514160156,1323600,,,,,,,,
2020-10-02,106.69000244140625,109.48999786376953,106.45999908447266,108.58000183105469,97.58770751953125,1220300,,,,,,,,
2020-10-05,110.55000305175781,112.02999877929688,109.55000305175781,111.91000366210938,100.58058166503906,1296300,,,,,,,,
2020-10-06,112.55000305175781,113.30999755859375,110.79000091552734,111.52999877929688,100.23904418945312,1491800,,,,,,,,
2020-10-07,112.08000183105469,114.33999633789062,112.08000183105469,113.80000305175781,102.27922821044922,1388000,,,,,,,,
2020-10-08,114.8499984741211,116.94999694824219,114.3499984741211,115.62000274658203,103.91497802734375,734400,,,,,,,,
2020-10-09,116.44000244140625,116.9800033569336,115.2300033569336,115.83000183105469,104.1037368774414,903800,,,,,,,,
2020-10-12,114.3499984741211,116.91999816894531,114.05999755859375,116.54000091552734,104.7418441772461,1370800,,,,,,,,
2020-10-13,115.51000213623047,116.16999816894531,112.31999969482422,112.88999938964844,101.46134948730469,1230200,,,,,,,,
2020-10-14,112.76000213623047,114.45999908447266,112.0,112.02999877929688,100.68843078613281,1070100,,,,,,,,
2020-10-15,110.58000183105469,113.05999755859375,109.62000274658203,112.63999938964844,101.2366714477539,1238900,,,,,,,,
2020-10-16,112.79000091552734,114.26000213623047,111.69000244140625,113.31999969482422,101.8478012084961,1641100,,,,,,,,
2020-10-19,113.51000213623047,114.37000274658203,111.69000244140625,111.83999633789062,100.51763916015625,1191400,,,,,,,,
2020-10-20,115.58000183105469,118.44999694824219,114.19999694824219,118.11000061035156,106.15289306640625,2300800,,,,,,,,
2020-10-21,118.5,125.18000030517578,118.12000274658203,125.0,112.34539031982422,2965200,,,,,,,,
2020-10-22,123.31999969482422,126.86000061035156,122.87999725341797,126.13999938964844,113.3699722290039,2267000,,,,,,,,
2020-10-23,127.43000030517578,127.55000305175781,123.81999969482422,125.97000122070312,113.21717834472656,1375900,,,,,,,,
2020-10-26,123.8499984741211,124.0199966430664,120.51000213623047,121.54000091552734,109.23565673828125,1331800,,,,,,,,
2020-10-27,121.0199966430664,122.44999694824219,119.02999877929688,119.08999633789062,107.03367614746094,1159000,,,,,,,,
2020-10-28,117.18000030517578,122.31999969482422,116.70999908447266,121.5,109.19971466064453,2899800,,,,,,,,
2020-10-29,121.04000091552734,123.73999786376953,118.91999816894531,122.45999908447266,110.06253051757812,2595800,,,,,,,,
2020-10-30,121.66999816894531,122.79000091552734,118.8499984741211,120.70999908447266,108.48967742919922,2630300,,,,,,,,
2020-11-02,123.06999969482422,124.30999755859375,120.41999816894531,123.91999816894531,111.37471771240234,1765700,,,,,,,,
2020-11-03,125.5,127.51000213623047,125.11000061035156,126.33999633789062,113.54972839355469,1546200,,,,,,,,
2020-11-04,122.69999694824219,127.11000061035156,122.51000213623047,123.4000015258789,110.90736389160156,2424100,,,,,,,,
2020-11-05,124.02999877929688,128.5500030517578,123.63999938964844,127.51000213623047,114.6012954711914,1363000,,,,,,,,
2020-11-06,127.83999633789062,129.0800018310547,126.56999969482422,127.0,114.1429214477539,1044200,,,,,,,,
2020-11-09,138.4499969482422,138.47000122070312,134.1300048828125,134.27999877929688,120.68592071533203,2734300,,,,,,,,
2020-11-10,135.27999877929688,136.82000732421875,134.10000610351562,136.36000061035156,122.55532836914062,1591100,,,,,,,,
2020-11-11,136.08999633789062,136.60000610351562,133.85000610351562,134.9600067138672,121.29706573486328,966300,,,,,,,,
2020-11-12,133.97999572753906,133.97999572753906,131.19000244140625,132.39999389648438,118.99622344970703,1289500,,,,,,,,
2020-11-13,133.77000427246094,135.08999633789062,132.6300048828125,134.6300048828125,121.00051879882812,1135000,,,,,,,,
2020-11-16,137.8000030517578,138.97999572753906,134.97999572753906,136.2899932861328,122.49241638183594,1163500,,,,,,,,
2020-11-17,136.0800018310547,136.17999267578125,134.0800018310547,135.0399932861328,121.36898040771484,1218000,,,,,,,,
2020-11-18,135.44000244140625,137.27999877929688,134.25999450683594,134.3699951171875,120.76678466796875,1333200,,,,,,,,
2020-11-19,133.1199951171875,134.17999267578125,131.4600067138672,133.8699951171875,120.31741333007812,1118600,,,,,,,,
2020-11-20,132.9499969482422,134.8000030517578,132.67999267578125,134.5500030517578,120.9285659790039,1322400,,,,,,,,
2020-11-23,135.55999755859375,135.55999755859375,133.6300048828125,134.6300048828125,121.00051879882812,918000,,,,,,,,
2020-11-24,136.8000030517578,136.94000244140625,134.75999450683594,136.38999938964844,122.58228302001953,2098500,,,,,,,,
2020-11-25,135.55999755859375,136.5,134.02999877929688,136.02000427246094,122.2497329711914,986700,,,,,,,,
2020-11-27,135.67999267578125,135.67999267578125,133.5500030517578,134.44000244140625,120.82970428466797,538000,,,,,,,,
2020-11-30,133.16000366210938,134.0,129.57000732421875,129.64999389648438,116.52464294433594,2684100,,,,,,,,
2020-12-01,132.50999450683594,134.24000549316406,131.99000549316406,133.41000366210938,119.90399932861328,1218300,,,,,,,,
2020-12-02,132.5800018310547,134.27999877929688,132.4199981689453,134.0399932861328,120.47018432617188,948400,,,,,,,,
2020-12-03,133.75,135.6199951171875,132.42999267578125,135.08999633789062,121.41389465332031,980800,,,,,,,,
2020-12-04,135.5399932861328,136.19000244140625,134.2100067138672,136.16000366210938,122.37557983398438,934600,,,,,,,,
2020-12-07,134.6199951171875,135.0500030517578,133.42999267578125,133.89999389648438,120.34436798095703,970900,,,,,,,,
2020-12-08,133.07000732421875,135.8000030517578,132.75,135.25999450683594,121.56669616699219,1113300,,,,,,,,
2020-12-09,134.89999389648438,135.80999755859375,134.38999938964844,134.91000366210938,122.0189208984375,1600100,,,,,,,,
