date,open,high,low,close,adj_close,volume,"('date', '')","('open', 'FMCCI')","('high', 'FMCCI')","('low', 'FMCCI')","('close', 'FMCCI')","('adj_close', 'FMCCI')","('volume', 'FMCCI')","('currency', '')"
2020-01-02,18.0,18.0,17.989999771118164,17.989999771118164,17.989999771118164,7600,,,,,,,,
2020-01-03,17.989999771118164,17.989999771118164,17.989999771118164,17.989999771118164,17.989999771118164,0,,,,,,,,
2020-01-06,17.989999771118164,17.989999771118164,17.989999771118164,17.989999771118164,17.989999771118164,0,,,,,,,,
2020-01-07,18.0,18.0,17.899999618530273,17.899999618530273,17.899999618530273,1400,,,,,,,,
2020-01-08,17.899999618530273,17.899999618530273,17.899999618530273,17.899999618530273,17.899999618530273,0,,,,,,,,
2020-01-09,17.899999618530273,17.899999618530273,17.899999618530273,17.899999618530273,17.899999618530273,0,,,,,,,,
2020-01-10,17.600000381469727,17.600000381469727,17.479999542236328,17.479999542236328,17.479999542236328,3000,,,,,,,,
2020-01-13,17.649999618530273,17.700000762939453,16.5,16.5,16.5,4400,,,,,,,,
2020-01-14,16.850000381469727,16.850000381469727,16.75,16.75,16.75,1200,,,,,,,,
2020-01-15,16.5,16.5,16.5,16.5,16.5,900,,,,,,,,
2020-01-16,16.5,16.5,16.25,16.25,16.25,5400,,,,,,,,
2020-01-17,16.149999618530273,16.25,16.149999618530273,16.149999618530273,16.149999618530273,13300,,,,,,,,
2020-01-21,16.25,16.329999923706055,16.1299991607666,16.329999923706055,16.329999923706055,14300,,,,,,,,
2020-01-22,16.25,16.25,16.25,16.25,16.25,6800,,,,,,,,
2020-01-23,16.149999618530273,16.170000076293945,16.149999618530273,16.149999618530273,16.149999618530273,1600,,,,,,,,
2020-01-24,16.149999618530273,16.149999618530273,16.0,16.0,16.0,4500,,,,,,,,
2020-01-27,16.149999618530273,16.149999618530273,15.979999542236328,16.0,16.0,3600,,,,,,,,
2020-01-28,15.850000381469727,16.0,15.75,16.0,16.0,700,,,,,,,,
2020-01-29,15.899999618530273,15.899999618530273,15.5,15.510000228881836,15.510000228881836,6500,,,,,,,,
2020-01-30,15.449999809265137,15.699999809265137,15.300000190734863,15.699999809265137,15.699999809265137,2500,,,,,,,,
2020-01-31,15.800000190734863,15.800000190734863,15.800000190734863,15.800000190734863,15.800000190734863,1800,,,,,,,,
2020-02-03,15.699999809265137,15.989999771118164,15.229999542236328,15.25,15.25,4300,,,,,,,,
2020-02-04,15.75,15.75,15.399999618530273,15.5,15.5,16900,,,,,,,,
2020-02-05,15.5,16.0,15.5,16.0,16.0,2300,,,,,,,,
2020-02-06,15.520000457763672,16.0,15.520000457763672,16.0,16.0,4900,,,,,,,,
2020-02-07,16.0,16.0,16.0,16.0,16.0,55000,,,,,,,,
2020-02-10,16.0,16.0,15.979999542236328,16.0,16.0,7700,,,,,,,,
2020-02-11,16.25,16.25,16.25,16.25,16.25,400,,,,,,,,
2020-02-12,16.100000381469727,16.25,16.0,16.149999618530273,16.149999618530273,51400,,,,,,,,
2020-02-13,16.149999618530273,16.149999618530273,16.0,16.0,16.0,1200,,,,,,,,
2020-02-14,16.399999618530273,16.729999542236328,16.399999618530273,16.399999618530273,16.399999618530273,2200,,,,,,,,
2020-02-18,16.260000228881836,16.299999237060547,16.260000228881836,16.299999237060547,16.299999237060547,1000,,,,,,,,
2020-02-19,16.350000381469727,16.350000381469727,16.299999237060547,16.309999465942383,16.309999465942383,1500,,,,,,,,
2020-02-20,16.399999618530273,16.6299991607666,16.260000228881836,16.6299991607666,16.6299991607666,1800,,,,,,,,
2020-02-21,16.3700008392334,16.43000030517578,16.350000381469727,16.43000030517578,16.43000030517578,1800,,,,,,,,
2020-02-24,16.049999237060547,16.600000381469727,16.049999237060547,16.600000381469727,16.600000381469727,3400,,,,,,,,
2020-02-25,16.600000381469727,16.610000610351562,16.0,16.5,16.5,5900,,,,,,,,
2020-02-26,16.049999237060547,16.649999618530273,16.049999237060547,16.649999618530273,16.649999618530273,300,,,,,,,,
2020-02-27,15.760000228881836,16.8799991607666,15.710000038146973,16.100000381469727,16.100000381469727,5100,,,,,,,,
2020-02-28,15.710000038146973,15.970000267028809,15.149999618530273,15.970000267028809,15.970000267028809,4500,,,,,,,,
2020-03-02,16.0,16.0,16.0,16.0,16.0,100,,,,,,,,
2020-03-03,15.5,16.0,14.739999771118164,14.75,14.75,9300,,,,,,,,
2020-03-04,14.710000038146973,14.899999618530273,14.600000381469727,14.770000457763672,14.770000457763672,12800,,,,,,,,
2020-03-05,14.510000228881836,14.569999694824219,14.5,14.5,14.5,2600,,,,,,,,
2020-03-06,14.3100004196167,15.199999809265137,14.0,14.010000228881836,14.010000228881836,8400,,,,,,,,
2020-03-09,14.0,14.0,11.90999984741211,11.90999984741211,11.90999984741211,9100,,,,,,,,
2020-03-10,11.880000114440918,12.5,11.800000190734863,12.0,12.0,19700,,,,,,,,
2020-03-11,11.760000228881836,11.779999732971191,11.0,11.0,11.0,8000,,,,,,,,
2020-03-12,10.699999809265137,10.75,9.720000267028809,9.75,9.75,2900,,,,,,,,
2020-03-13,10.130000114440918,10.489999771118164,9.970000267028809,10.289999961853027,10.289999961853027,8000,,,,,,,,
2020-03-16,9.5,9.5,8.930000305175781,9.300000190734863,9.300000190734863,16600,,,,,,,,
2020-03-17,9.010000228881836,9.449999809265137,9.0,9.149999618530273,9.149999618530273,12300,,,,,,,,
2020-03-18,8.649999618530273,8.899999618530273,6.809999942779541,7.489999771118164,7.489999771118164,5900,,,,,,,,
2020-03-19,7.590000152587891,8.4399995803833,7.429999828338623,8.4399995803833,8.4399995803833,3200,,,,,,,,
2020-03-20,8.029999732971191,8.449999809265137,7.0,7.699999809265137,7.699999809265137,2300,,,,,,,,
2020-03-23,7.539999961853027,7.550000190734863,7.0,7.5,7.5,6800,,,,,,,,
2020-03-24,7.369999885559082,7.449999809265137,7.300000190734863,7.300000190734863,7.300000190734863,3700,,,,,,,,
2020-03-25,7.429999828338623,8.25,7.400000095367432,8.25,8.25,6200,,,,,,,,
2020-03-26,8.5,8.75,8.5,8.75,8.75,800,,,,,,,,
2020-03-27,8.75,8.75,7.880000114440918,7.980000019073486,7.980000019073486,6400,,,,,,,,
2020-03-30,8.050000190734863,8.050000190734863,7.699999809265137,7.849999904632568,7.849999904632568,6100,,,,,,,,
2020-03-31,8.130000114440918,8.130000114440918,8.0,8.0,8.0,2900,,,,,,,,
2020-04-01,8.149999618530273,8.300000190734863,7.980000019073486,8.199999809265137,8.199999809265137,16500,,,,,,,,
2020-04-02,7.78000020980835,7.78000020980835,7.099999904632568,7.099999904632568,7.099999904632568,600,,,,,,,,
2020-04-03,7.0,7.0,6.25,6.849999904632568,6.849999904632568,5100,,,,,,,,
2020-04-06,7.150000095367432,7.949999809265137,7.150000095367432,7.800000190734863,7.800000190734863,10100,,,,,,,,
2020-04-07,8.039999961853027,8.039999961853027,8.039999961853027,8.039999961853027,8.039999961853027,500,,,,,,,,
2020-04-08,8.399999618530273,9.079999923706055,8.399999618530273,9.079999923706055,9.079999923706055,3000,,,,,,,,
2020-04-09,9.039999961853027,9.550000190734863,9.039999961853027,9.550000190734863,9.550000190734863,4900,,,,,,,,
2020-04-13,9.0,9.0,8.949999809265137,8.949999809265137,8.949999809265137,4400,,,,,,,,
2020-04-14,9.550000190734863,9.550000190734863,8.949999809265137,8.949999809265137,8.949999809265137,2400,,,,,,,,
2020-04-15,9.149999618530273,9.149999618530273,8.729999542236328,8.949999809265137,8.949999809265137,11400,,,,,,,,
2020-04-16,8.970000267028809,9.25,8.970000267028809,9.25,9.25,6800,,,,,,,,
2020-04-17,9.399999618530273,9.550000190734863,9.399999618530273,9.550000190734863,9.550000190734863,3200,,,,,,,,
2020-04-20,9.0600004196167,9.300000190734863,8.0,9.300000190734863,9.300000190734863,10700,,,,,,,,
2020-04-21,8.869999885559082,8.989999771118164,8.5,8.600000381469727,8.600000381469727,15100,,,,,,,,
2020-04-22,8.75,9.350000381469727,8.739999771118164,8.739999771118164,8.739999771118164,15400,,,,,,,,
2020-04-23,9.229999542236328,9.449999809265137,9.0,9.050000190734863,9.050000190734863,5400,,,,,,,,
2020-04-24,8.949999809265137,8.949999809265137,8.949999809265137,8.949999809265137,8.949999809265137,100,,,,,,,,
2020-04-27,8.90999984741211,8.90999984741211,8.90999984741211,8.90999984741211,8.90999984741211,200,,,,,,,,
2020-04-28,8.90999984741211,8.90999984741211,8.90999984741211,8.90999984741211,8.90999984741211,0,,,,,,,,
2020-04-29,9.390000343322754,9.390000343322754,9.390000343322754,9.390000343322754,9.390000343322754,300,,,,,,,,
2020-04-30,9.390000343322754,9.390000343322754,9.390000343322754,9.390000343322754,9.390000343322754,0,,,,,,,,
2020-05-01,9.289999961853027,9.289999961853027,8.5,8.5,8.5,1700,,,,,,,,
2020-05-04,8.699999809265137,9.699999809265137,8.5,9.699999809265137,9.699999809265137,9200,,,,,,,,
2020-05-05,9.720000267028809,10.199999809265137,9.5,9.699999809265137,9.699999809265137,571100,,,,,,,,
2020-05-06,9.699999809265137,9.699999809265137,9.350000381469727,9.449999809265137,9.449999809265137,2900,,,,,,,,
2020-05-07,9.649999618530273,9.680000305175781,9.649999618530273,9.649999618530273,9.649999618530273,1100,,,,,,,,
2020-05-08,9.539999961853027,9.899999618530273,9.510000228881836,9.75,9.75,4400,,,,,,,,
2020-05-11,9.899999618530273,9.930000305175781,9.899999618530273,9.899999618530273,9.899999618530273,4200,,,,,,,,
2020-05-12,9.850000381469727,10.399999618530273,9.850000381469727,10.399999618530273,10.399999618530273,1900,,,,,,,,
2020-05-13,10.279999732971191,10.279999732971191,9.899999618530273,9.899999618530273,9.899999618530273,400,,,,,,,,
2020-05-14,9.899999618530273,9.899999618530273,9.899999618530273,9.899999618530273,9.899999618530273,0,,,,,,,,
2020-05-15,9.75,9.75,9.75,9.75,9.75,500,,,,,,,,
2020-05-18,9.899999618530273,9.899999618530273,9.899999618530273,9.899999618530273,9.899999618530273,200,,,,,,,,
2020-05-19,10.399999618530273,12.449999809265137,10.399999618530273,12.300000190734863,12.300000190734863,13800,,,,,,,,
2020-05-20,12.25,12.399999618530273,12.25,12.399999618530273,12.399999618530273,2600,,,,,,,,
2020-05-21,12.460000038146973,12.960000038146973,12.460000038146973,12.729999542236328,12.729999542236328,15800,,,,,,,,
2020-05-22,12.649999618530273,12.649999618530273,12.350000381469727,12.350000381469727,12.350000381469727,200,,,,,,,,
2020-05-26,12.5,12.75,12.109999656677246,12.109999656677246,12.109999656677246,5200,,,,,,,,
2020-05-27,12.119999885559082,12.119999885559082,12.119999885559082,12.119999885559082,12.119999885559082,1100,,,,,,,,
2020-05-28,12.0,12.020000457763672,11.75,11.75,11.75,11400,,,,,,,,
2020-05-29,12.0,12.050000190734863,12.0,12.050000190734863,12.050000190734863,4500,,,,,,,,
2020-06-01,12.010000228881836,12.050000190734863,11.899999618530273,12.050000190734863,12.050000190734863,3500,,,,,,,,
2020-06-02,12.199999809265137,12.199999809265137,12.199999809265137,12.199999809265137,12.199999809265137,800,,,,,,,,
2020-06-03,12.199999809265137,12.199999809265137,12.199999809265137,12.199999809265137,12.199999809265137,200,,,,,,,,
2020-06-04,12.25,12.5,12.25,12.25,12.25,1000,,,,,,,,
2020-06-05,12.470000267028809,12.550000190734863,12.180000305175781,12.529999732971191,12.529999732971191,1400,,,,,,,,
2020-06-08,12.25,12.25,12.25,12.25,12.25,100,,,,,,,,
2020-06-09,12.529999732971191,12.529999732971191,12.300000190734863,12.300000190734863,12.300000190734863,1300,,,,,,,,
2020-06-10,11.850000381469727,12.199999809265137,11.800000190734863,12.199999809265137,12.199999809265137,9700,,,,,,,,
2020-06-11,12.130000114440918,12.130000114440918,11.819999694824219,11.819999694824219,11.819999694824219,10900,,,,,,,,
2020-06-12,11.850000381469727,11.979999542236328,11.850000381469727,11.899999618530273,11.899999618530273,2800,,,,,,,,
2020-06-15,11.800000190734863,11.800000190734863,11.479999542236328,11.699999809265137,11.699999809265137,10300,,,,,,,,
2020-06-16,11.949999809265137,12.5,11.949999809265137,11.970000267028809,11.970000267028809,27200,,,,,,,,
2020-06-17,11.979999542236328,12.199999809265137,11.949999809265137,11.949999809265137,11.949999809265137,1700,,,,,,,,
2020-06-18,11.979999542236328,11.979999542236328,11.880000114440918,11.880000114440918,11.880000114440918,400,,,,,,,,
2020-06-19,11.920000076293945,12.0,11.199999809265137,11.199999809265137,11.199999809265137,2700,,,,,,,,
2020-06-22,11.479999542236328,11.479999542236328,10.510000228881836,10.510000228881836,10.510000228881836,22700,,,,,,,,
2020-06-23,11.0,11.5,10.899999618530273,11.390000343322754,11.390000343322754,1000,,,,,,,,
2020-06-24,11.300000190734863,11.369999885559082,11.119999885559082,11.229999542236328,11.229999542236328,7800,,,,,,,,
2020-06-25,11.229999542236328,11.229999542236328,11.229999542236328,11.229999542236328,11.229999542236328,0,,,,,,,,
2020-06-26,10.850000381469727,11.5,10.75,11.0,11.0,18900,,,,,,,,
