date,open,high,low,close,adj_close,volume,"('date', '')","('open', 'FUL')","('high', 'FUL')","('low', 'FUL')","('close', 'FUL')","('adj_close', 'FUL')","('volume', 'FUL')","('currency', '')"
2020-01-30,47.529998779296875,48.369998931884766,47.279998779296875,48.310001373291016,44.92864990234375,319500,,,,,,,,
2020-01-31,47.90999984741211,48.040000915527344,46.119998931884766,46.209999084472656,42.97562789916992,759800,,,,,,,,
2020-02-03,46.52000045776367,46.81999969482422,46.15999984741211,46.63999938964844,43.37553787231445,316100,,,,,,,,
2020-02-04,47.439998626708984,48.349998474121094,47.38999938964844,48.20000076293945,44.82634735107422,246000,,,,,,,,
2020-02-05,48.81999969482422,49.540000915527344,48.56999969482422,49.310001373291016,45.85865020751953,224400,,,,,,,,
2020-02-06,49.560001373291016,49.560001373291016,48.58000183105469,48.939998626708984,45.51455307006836,220000,,,,,,,,
2020-02-07,48.689998626708984,48.689998626708984,47.09000015258789,47.380001068115234,44.063743591308594,262900,,,,,,,,
2020-02-10,47.279998779296875,47.630001068115234,46.790000915527344,47.400001525878906,44.08234786987305,266100,,,,,,,,
2020-02-11,47.900001525878906,48.95000076293945,47.88999938964844,48.209999084472656,44.83564376831055,221100,,,,,,,,
2020-02-12,48.83000183105469,49.279998779296875,48.58000183105469,48.779998779296875,45.36573791503906,295400,,,,,,,,
2020-02-13,48.58000183105469,48.939998626708984,48.31999969482422,48.720001220703125,45.30995178222656,255300,,,,,,,,
2020-02-14,48.83000183105469,49.09000015258789,48.2599983215332,48.290000915527344,44.910057067871094,236700,,,,,,,,
2020-02-18,48.08000183105469,48.369998931884766,46.58000183105469,46.970001220703125,43.68244171142578,378400,,,,,,,,
2020-02-19,47.220001220703125,47.95000076293945,47.08000183105469,47.689998626708984,44.35204315185547,240600,,,,,,,,
2020-02-20,47.52000045776367,48.540000915527344,47.52000045776367,48.09000015258789,44.72404479980469,315200,,,,,,,,
2020-02-21,47.83000183105469,48.0099983215332,47.349998474121094,47.470001220703125,44.14744567871094,227300,,,,,,,,
2020-02-24,45.65999984741211,45.9900016784668,45.02000045776367,45.75,42.54783248901367,343600,,,,,,,,
2020-02-25,45.959999084472656,46.099998474121094,43.5,43.75,40.687808990478516,273300,,,,,,,,
2020-02-26,43.91999816894531,43.91999816894531,42.209999084472656,42.599998474121094,39.61830520629883,265900,,,,,,,,
2020-02-27,41.599998474121094,42.310001373291016,40.25,40.25,37.43278884887695,378600,,,,,,,,
2020-02-28,38.59000015258789,40.22999954223633,38.40999984741211,39.22999954223633,36.48418426513672,736400,,,,,,,,
2020-03-02,39.52000045776367,40.38999938964844,38.70000076293945,40.290000915527344,37.469993591308594,974000,,,,,,,,
2020-03-03,40.349998474121094,41.720001220703125,39.34000015258789,39.90999984741211,37.11659622192383,443800,,,,,,,,
2020-03-04,40.61000061035156,40.70000076293945,39.540000915527344,40.68000030517578,37.83269119262695,291000,,,,,,,,
2020-03-05,39.34000015258789,39.77000045776367,38.689998626708984,39.209999084472656,36.465572357177734,319500,,,,,,,,
2020-03-06,37.709999084472656,39.40999984741211,37.439998626708984,39.27000045776367,36.521392822265625,559900,,,,,,,,
2020-03-09,34.150001525878906,35.75,33.08000183105469,33.20000076293945,30.876232147216797,484800,,,,,,,,
2020-03-10,34.63999938964844,35.650001525878906,33.11000061035156,35.619998931884766,33.12684631347656,543900,,,,,,,,
2020-03-11,34.380001068115234,34.59000015258789,32.15999984741211,32.83000183105469,30.53213882446289,541000,,,,,,,,
2020-03-12,29.5,30.260000228881836,27.579999923706055,28.75,26.73770523071289,695800,,,,,,,,
2020-03-13,30.81999969482422,32.099998474121094,28.8799991607666,32.099998474121094,29.853225708007812,716800,,,,,,,,
2020-03-16,27.8799991607666,29.93000030517578,27.510000228881836,27.950000762939453,25.99370574951172,640100,,,,,,,,
2020-03-17,28.579999923706055,30.030000686645508,26.8700008392334,27.149999618530273,25.249692916870117,1267400,,,,,,,,
2020-03-18,25.31999969482422,28.760000228881836,23.68000030517578,28.25,26.272703170776367,889700,,,,,,,,
2020-03-19,27.979999542236328,31.329999923706055,26.989999771118164,29.079999923706055,27.044612884521484,736300,,,,,,,,
2020-03-20,29.489999771118164,29.889999389648438,28.079999923706055,28.209999084472656,26.23550033569336,916800,,,,,,,,
2020-03-23,28.290000915527344,28.450000762939453,24.75,25.280000686645508,23.510581970214844,813800,,,,,,,,
2020-03-24,27.020000457763672,28.399999618530273,26.010000228881836,26.979999542236328,25.091594696044922,1061100,,,,,,,,
2020-03-25,27.059999465942383,29.25,25.81999969482422,27.579999923706055,25.649599075317383,1695900,,,,,,,,
2020-03-26,27.989999771118164,31.420000076293945,26.200000762939453,28.360000610351562,26.375001907348633,1522600,,,,,,,,
2020-03-27,26.989999771118164,27.8799991607666,25.459999084472656,26.790000915527344,24.914894104003906,944800,,,,,,,,
2020-03-30,28.1299991607666,28.1299991607666,26.020000457763672,27.649999618530273,25.714702606201172,793300,,,,,,,,
2020-03-31,27.420000076293945,28.34000015258789,27.110000610351562,27.93000030517578,25.9751033782959,789000,,,,,,,,
2020-04-01,26.610000610351562,26.790000915527344,25.3799991607666,25.920000076293945,24.105785369873047,871200,,,,,,,,
2020-04-02,25.670000076293945,26.950000762939453,25.65999984741211,26.65999984741211,24.793987274169922,608600,,,,,,,,
2020-04-03,26.510000228881836,27.049999237060547,25.459999084472656,25.690000534057617,23.89188003540039,554300,,,,,,,,
2020-04-06,27.030000686645508,27.979999542236328,26.969999313354492,27.6200008392334,25.686798095703125,982700,,,,,,,,
2020-04-07,29.09000015258789,29.809999465942383,28.040000915527344,28.239999771118164,26.263402938842773,464900,,,,,,,,
2020-04-08,28.56999969482422,30.860000610351562,28.350000381469727,30.260000228881836,28.142019271850586,433900,,,,,,,,
2020-04-09,31.059999465942383,32.91999816894531,30.959999084472656,32.58000183105469,30.29963493347168,511800,,,,,,,,
2020-04-13,32.459999084472656,32.459999084472656,30.670000076293945,31.190000534057617,29.00692367553711,413800,,,,,,,,
2020-04-14,31.8799991607666,32.380001068115234,31.56999969482422,32.06999969482422,29.825326919555664,475500,,,,,,,,
2020-04-15,30.600000381469727,30.600000381469727,29.56999969482422,29.719999313354492,27.781009674072266,406900,,,,,,,,
2020-04-16,29.59000015258789,30.229999542236328,28.59000015258789,29.520000457763672,27.59406089782715,455100,,,,,,,,
2020-04-17,31.100000381469727,32.150001525878906,30.190000534057617,32.08000183105469,29.987043380737305,434300,,,,,,,,
2020-04-20,31.200000762939453,31.780000686645508,30.59000015258789,31.270000457763672,29.229888916015625,320300,,,,,,,,
2020-04-21,30.31999969482422,30.739999771118164,30.059999465942383,30.510000228881836,28.51947593688965,996800,,,,,,,,
2020-04-22,31.229999542236328,31.700000762939453,30.790000915527344,31.56999969482422,29.510313034057617,557500,,,,,,,,
2020-04-23,31.770000457763672,32.91999816894531,31.690000534057617,32.34000015258789,30.230085372924805,893200,,,,,,,,
2020-04-24,32.560001373291016,33.0,31.760000228881836,32.779998779296875,30.641376495361328,756700,,,,,,,,
2020-04-27,33.04999923706055,34.939998626708984,32.900001525878906,34.45000076293945,32.20241928100586,410500,,,,,,,,
2020-04-28,35.40999984741211,35.7599983215332,34.439998626708984,35.119998931884766,32.828712463378906,449000,,,,,,,,
2020-04-29,36.400001525878906,38.61000061035156,35.7599983215332,38.150001525878906,35.66102600097656,816400,,,,,,,,
2020-04-30,37.06999969482422,38.08000183105469,36.470001220703125,36.790000915527344,34.38974380493164,2087100,,,,,,,,
2020-05-01,35.70000076293945,36.119998931884766,34.9900016784668,35.56999969482422,33.24935531616211,577400,,,,,,,,
2020-05-04,34.939998626708984,35.75,34.189998626708984,34.790000915527344,32.520233154296875,374300,,,,,,,,
2020-05-05,35.369998931884766,35.90999984741211,34.380001068115234,34.59000015258789,32.33328628540039,452600,,,,,,,,
2020-05-06,34.599998474121094,34.81999969482422,33.810001373291016,34.130001068115234,31.903305053710938,292800,,,,,,,,
2020-05-07,34.810001373291016,35.290000915527344,33.90999984741211,34.09000015258789,31.865903854370117,532900,,,,,,,,
2020-05-08,34.959999084472656,36.380001068115234,34.709999084472656,36.369998931884766,33.99715805053711,301900,,,,,,,,
2020-05-11,35.68000030517578,36.16999816894531,35.040000915527344,35.81999969482422,33.4830436706543,545200,,,,,,,,
2020-05-12,35.81999969482422,36.06999969482422,34.290000915527344,34.40999984741211,32.165035247802734,340400,,,,,,,,
2020-05-13,33.970001220703125,33.970001220703125,31.920000076293945,32.08000183105469,29.987043380737305,375500,,,,,,,,
2020-05-14,31.149999618530273,31.93000030517578,30.459999084472656,31.920000076293945,29.837482452392578,446700,,,,,,,,
2020-05-15,31.75,33.36000061035156,31.15999984741211,32.88999938964844,30.744190216064453,701900,,,,,,,,
2020-05-18,34.66999816894531,35.91999816894531,34.4900016784668,35.66999816894531,33.342811584472656,454700,,,,,,,,
2020-05-19,35.2599983215332,36.4900016784668,34.7400016784668,35.97999954223633,33.63260269165039,386700,,,,,,,,
2020-05-20,36.68000030517578,37.369998931884766,36.25,36.75,34.35237121582031,342300,,,,,,,,
2020-05-21,36.66999816894531,37.02000045776367,36.060001373291016,36.2599983215332,33.89433288574219,391800,,,,,,,,
2020-05-22,36.45000076293945,36.58000183105469,35.869998931884766,36.47999954223633,34.099979400634766,197300,,,,,,,,
2020-05-26,37.959999084472656,38.630001068115234,37.689998626708984,38.04999923706055,35.56754684448242,389500,,,,,,,,
2020-05-27,39.189998626708984,39.93000030517578,38.939998626708984,39.4900016784668,36.913597106933594,390100,,,,,,,,
2020-05-28,40.43000030517578,40.7400016784668,38.34000015258789,38.5099983215332,35.99753189086914,364100,,,,,,,,
2020-05-29,37.88999938964844,38.70000076293945,37.0,37.619998931884766,35.16560363769531,480400,,,,,,,,
2020-06-01,37.869998931884766,38.7400016784668,37.59000015258789,38.16999816894531,35.679718017578125,301600,,,,,,,,
2020-06-02,38.630001068115234,40.040000915527344,38.2400016784668,39.86000061035156,37.25946807861328,293300,,,,,,,,
2020-06-03,41.09000015258789,42.25,40.11000061035156,41.540000915527344,38.829856872558594,485800,,,,,,,,
2020-06-04,41.099998474121094,42.58000183105469,40.849998474121094,42.52000045776367,39.74591827392578,355100,,,,,,,,
2020-06-05,44.400001525878906,46.0,42.880001068115234,42.9900016784668,40.18525314331055,529100,,,,,,,,
2020-06-08,43.41999816894531,44.15999984741211,43.40999984741211,44.029998779296875,41.157413482666016,306600,,,,,,,,
2020-06-09,43.0,43.130001068115234,42.279998779296875,42.88999938964844,40.09178161621094,399000,,,,,,,,
2020-06-10,42.630001068115234,43.15999984741211,41.90999984741211,41.97999954223633,39.241146087646484,450500,,,,,,,,
2020-06-11,40.04999923706055,40.40999984741211,37.4900016784668,37.619998931884766,35.16560363769531,578000,,,,,,,,
2020-06-12,39.36000061035156,40.099998474121094,38.709999084472656,40.0099983215332,37.39967346191406,592200,,,,,,,,
2020-06-15,38.529998779296875,40.66999816894531,38.279998779296875,40.529998779296875,37.8857421875,702100,,,,,,,,
2020-06-16,42.560001373291016,42.75,41.380001068115234,42.15999984741211,39.409400939941406,750800,,,,,,,,
2020-06-17,42.209999084472656,42.36000061035156,41.18000030517578,42.09000015258789,39.343971252441406,490600,,,,,,,,
2020-06-18,41.4900016784668,42.650001525878906,41.4900016784668,41.93000030517578,39.19441223144531,384900,,,,,,,,
2020-06-19,42.58000183105469,42.880001068115234,41.209999084472656,42.0,39.259849548339844,635200,,,,,,,,
2020-06-22,41.5099983215332,42.599998474121094,41.060001373291016,42.56999969482422,39.79265213012695,510800,,,,,,,,
2020-06-23,43.439998626708984,43.560001373291016,42.029998779296875,42.38999938964844,39.62440490722656,511000,,,,,,,,
2020-06-24,41.790000915527344,41.84000015258789,40.33000183105469,41.04999923706055,38.37181854248047,954100,,,,,,,,
2020-06-25,42.33000183105469,43.380001068115234,41.130001068115234,42.849998474121094,40.05437469482422,814600,,,,,,,,
2020-06-26,42.459999084472656,42.91999816894531,41.33000183105469,42.5,39.72721862792969,1386900,,,,,,,,
2020-06-29,43.540000915527344,45.11000061035156,43.400001525878906,44.43000030517578,41.53129959106445,822200,,,,,,,,
2020-06-30,44.119998931884766,44.939998626708984,43.75,44.599998474121094,41.690208435058594,712200,,,,,,,,
2020-07-01,44.5,44.709999084472656,43.349998474121094,43.849998474121094,40.98914337158203,441000,,,,,,,,
2020-07-02,44.790000915527344,45.33000183105469,43.83000183105469,44.060001373291016,41.18544387817383,405500,,,,,,,,
2020-07-06,45.130001068115234,45.16999816894531,44.189998626708984,44.43000030517578,41.53129959106445,371000,,,,,,,,
2020-07-07,43.810001373291016,44.40999984741211,43.439998626708984,43.560001373291016,40.71806716918945,346800,,,,,,,,
2020-07-08,43.38999938964844,44.13999938964844,42.68000030517578,43.33000183105469,40.503074645996094,392000,,,,,,,,
2020-07-09,43.150001525878906,43.220001220703125,41.72999954223633,42.099998474121094,39.35330581665039,496400,,,,,,,,
2020-07-10,42.45000076293945,43.15999984741211,42.40999984741211,43.11000061035156,40.29743194580078,429300,,,,,,,,
2020-07-13,43.68000030517578,44.41999816894531,43.02000045776367,43.75,40.89568328857422,324000,,,,,,,,
2020-07-14,43.93000030517578,45.90999984741211,43.599998474121094,45.84000015258789,42.84931945800781,521000,,,,,,,,
2020-07-15,46.880001068115234,47.27000045776367,45.7599983215332,46.29999923706055,43.279293060302734,382800,,,,,,,,
2020-07-16,46.08000183105469,46.86000061035156,45.61000061035156,46.47999954223633,43.44755172729492,305500,,,,,,,,
2020-07-17,46.810001373291016,47.130001068115234,46.2599983215332,46.41999816894531,43.391475677490234,284200,,,,,,,,
2020-07-20,46.27000045776367,46.650001525878906,44.970001220703125,45.11000061035156,42.16694641113281,413800,,,,,,,,
2020-07-21,45.47999954223633,45.63999938964844,45.060001373291016,45.40999984741211,42.60130310058594,669800,,,,,,,,
2020-07-22,44.95000076293945,45.52000045776367,44.529998779296875,45.11000061035156,42.31986618041992,372700,,,,,,,,
2020-07-23,44.779998779296875,45.2599983215332,44.58000183105469,44.77000045776367,42.00088882446289,660700,,,,,,,,
2020-07-24,44.7599983215332,45.029998779296875,44.380001068115234,44.81999969482422,42.04780578613281,714700,,,,,,,,
2020-07-27,44.7400016784668,45.720001220703125,44.68000030517578,45.65999984741211,42.83584213256836,578700,,,,,,,,
2020-07-28,45.43000030517578,45.630001068115234,44.79999923706055,45.0099983215332,42.226036071777344,456700,,,,,,,,
2020-07-29,45.029998779296875,46.400001525878906,45.029998779296875,46.119998931884766,43.26738739013672,528100,,,,,,,,
2020-07-30,45.15999984741211,45.18000030517578,44.22999954223633,45.08000183105469,42.291725158691406,342100,,,,,,,,
2020-07-31,44.86000061035156,45.34000015258789,44.06999969482422,45.34000015258789,42.5356330871582,2008900,,,,,,,,
2020-08-03,45.66999816894531,46.220001220703125,45.33000183105469,46.099998474121094,43.248634338378906,402000,,,,,,,,
2020-08-04,46.060001373291016,46.56999969482422,45.470001220703125,46.5099983215332,43.63327407836914,397000,,,,,,,,
2020-08-05,47.16999816894531,48.709999084472656,47.13999938964844,48.58000183105469,45.57524108886719,471200,,,,,,,,
2020-08-06,48.5099983215332,48.560001373291016,47.869998931884766,48.2400016784668,45.256263732910156,356200,,,,,,,,
2020-08-07,48.099998474121094,48.470001220703125,47.90999984741211,48.33000183105469,45.34070587158203,317400,,,,,,,,
2020-08-10,48.459999084472656,48.9900016784668,48.459999084472656,48.81999969482422,45.800384521484375,324700,,,,,,,,
2020-08-11,49.470001220703125,50.130001068115234,49.22999954223633,49.349998474121094,46.297607421875,341800,,,,,,,,
2020-08-12,49.9900016784668,50.0,49.310001373291016,49.599998474121094,46.53214645385742,217400,,,,,,,,
2020-08-13,49.65999984741211,50.08000183105469,49.220001220703125,49.40999984741211,46.353904724121094,203100,,,,,,,,
2020-08-14,49.06999969482422,50.08000183105469,49.06999969482422,49.7599983215332,46.682247161865234,225200,,,,,,,,
2020-08-17,49.599998474121094,50.15999984741211,49.5,49.810001373291016,46.72915267944336,812500,,,,,,,,
2020-08-18,49.939998626708984,50.0,49.02000045776367,49.040000915527344,46.00678634643555,585200,,,,,,,,
2020-08-19,49.11000061035156,49.47999954223633,48.709999084472656,48.86000061035156,45.83790969848633,205300,,,,,,,,
2020-08-20,48.15999984741211,48.790000915527344,48.04999923706055,48.47999954223633,45.48141860961914,287800,,,,,,,,
2020-08-21,48.27000045776367,48.529998779296875,47.36000061035156,47.83000183105469,44.87162399291992,554000,,,,,,,,
2020-08-24,48.5,49.4900016784668,48.18000030517578,49.27000045776367,46.22256088256836,504300,,,,,,,,
2020-08-25,49.52000045776367,49.59000015258789,48.790000915527344,49.119998931884766,46.08183670043945,154400,,,,,,,,
2020-08-26,49.02000045776367,49.5,48.88999938964844,49.20000076293945,46.156883239746094,186900,,,,,,,,
2020-08-27,49.380001068115234,49.61000061035156,48.5099983215332,49.0,45.96925354003906,214800,,,,,,,,
2020-08-28,49.25,49.34000015258789,48.58000183105469,49.25,46.203800201416016,149800,,,,,,,,
2020-08-31,49.04999923706055,49.20000076293945,48.13999938964844,48.16999816894531,45.19060134887695,334300,,,,,,,,
2020-09-01,47.869998931884766,49.09000015258789,47.56999969482422,48.97999954223633,45.950504302978516,250700,,,,,,,,
2020-09-02,48.939998626708984,49.93000030517578,48.77000045776367,49.810001373291016,46.72915267944336,230200,,,,,,,,
2020-09-03,49.939998626708984,49.939998626708984,48.06999969482422,48.630001068115234,45.62214660644531,241500,,,,,,,,
2020-09-04,49.349998474121094,49.72999954223633,48.40999984741211,49.380001068115234,46.325748443603516,220800,,,,,,,,
2020-09-08,48.95000076293945,49.15999984741211,48.029998779296875,48.2400016784668,45.256263732910156,303400,,,,,,,,
2020-09-09,48.63999938964844,49.310001373291016,48.4900016784668,49.09000015258789,46.053688049316406,244100,,,,,,,,
2020-09-10,49.34000015258789,49.77000045776367,48.81999969482422,48.86000061035156,45.83790969848633,311600,,,,,,,,
2020-09-11,49.099998474121094,49.849998474121094,48.79999923706055,49.369998931884766,46.31637191772461,260100,,,,,,,,
2020-09-14,49.7599983215332,51.27000045776367,49.5,50.36000061035156,47.24513626098633,580900,,,,,,,,
2020-09-15,50.619998931884766,51.18000030517578,50.33000183105469,50.66999816894531,47.53596115112305,336600,,,,,,,,
2020-09-16,50.77000045776367,51.15999984741211,50.380001068115234,50.54999923706055,47.42338943481445,462800,,,,,,,,
2020-09-17,49.86000061035156,51.09000015258789,49.38999938964844,50.77000045776367,47.62977981567383,418000,,,,,,,,
2020-09-18,51.2599983215332,52.0,49.400001525878906,49.58000183105469,46.51338577270508,1064600,,,,,,,,
2020-09-21,48.29999923706055,48.7599983215332,46.43000030517578,47.13999938964844,44.22430419921875,616400,,,,,,,,
2020-09-22,47.25,47.93000030517578,46.959999084472656,47.77000045776367,44.81534194946289,421600,,,,,,,,
2020-09-23,47.81999969482422,48.439998626708984,46.08000183105469,46.130001068115234,43.27677536010742,922000,,,,,,,,
2020-09-24,47.0,47.52000045776367,43.93000030517578,45.439998626708984,42.629451751708984,1154100,,,,,,,,
2020-09-25,45.2599983215332,45.81999969482422,44.41999816894531,45.709999084472656,42.88275146484375,531900,,,,,,,,
2020-09-28,46.650001525878906,47.439998626708984,46.22999954223633,46.7400016784668,43.84904861450195,418000,,,,,,,,
2020-09-29,46.84000015258789,47.060001373291016,45.68000030517578,45.84000015258789,43.00470733642578,441800,,,,,,,,
2020-09-30,45.900001525878906,47.029998779296875,45.40999984741211,45.779998779296875,42.948421478271484,535200,,,,,,,,
2020-10-01,46.09000015258789,46.54999923706055,44.540000915527344,44.81999969482422,42.04780578613281,358000,,,,,,,,
2020-10-02,43.93000030517578,46.630001068115234,43.90999984741211,46.209999084472656,43.35181427001953,387700,,,,,,,,
2020-10-05,46.599998474121094,47.93000030517578,46.599998474121094,47.7599983215332,44.80595016479492,361000,,,,,,,,
2020-10-06,48.150001525878906,49.5099983215332,47.810001373291016,48.06999969482422,45.09677505493164,404700,,,,,,,,
2020-10-07,48.72999954223633,49.400001525878906,48.40999984741211,49.13999938964844,46.10060119628906,343800,,,,,,,,
2020-10-08,49.689998626708984,50.369998931884766,49.529998779296875,49.9900016784668,46.89802932739258,286500,,,,,,,,
2020-10-09,50.5,50.54999923706055,49.060001373291016,49.41999816894531,46.3632698059082,335600,,,,,,,,
2020-10-12,49.5,49.79999923706055,49.16999816894531,49.40999984741211,46.353904724121094,185300,,,,,,,,
2020-10-13,48.95000076293945,49.189998626708984,48.63999938964844,48.79999923706055,45.78163146972656,210000,,,,,,,,
2020-10-14,48.7400016784668,49.220001220703125,48.689998626708984,48.75,45.88800048828125,130800,,,,,,,,
2020-10-15,47.959999084472656,49.47999954223633,47.7599983215332,49.47999954223633,46.57513427734375,175600,,,,,,,,
2020-10-16,49.560001373291016,50.02000045776367,49.40999984741211,49.7400016784668,46.819881439208984,184300,,,,,,,,
2020-10-19,49.84000015258789,50.130001068115234,48.5099983215332,48.720001220703125,45.859764099121094,511400,,,,,,,,
2020-10-20,49.04999923706055,49.79999923706055,48.97999954223633,49.040000915527344,46.16096878051758,248300,,,,,,,,
2020-10-21,48.880001068115234,49.61000061035156,48.880001068115234,49.119998931884766,46.23627471923828,185700,,,,,,,,
2020-10-22,49.380001068115234,49.560001373291016,48.709999084472656,49.43000030517578,46.528072357177734,218400,,,,,,,,
2020-10-23,49.88999938964844,50.290000915527344,49.31999969482422,49.56999969482422,46.659854888916016,419300,,,,,,,,
2020-10-26,48.7400016784668,48.7400016784668,47.939998626708984,48.22999954223633,45.39852523803711,220900,,,,,,,,
2020-10-27,48.15999984741211,48.220001220703125,47.290000915527344,47.310001373291016,44.53254318237305,247300,,,,,,,,
2020-10-28,46.040000915527344,46.7599983215332,45.220001220703125,45.2400016784668,42.58405685424805,348000,,,,,,,,
2020-10-29,44.869998931884766,46.27000045776367,44.540000915527344,45.95000076293945,43.252376556396484,287700,,,,,,,,
2020-10-30,45.65999984741211,45.849998474121094,44.70000076293945,45.25,42.59347152709961,441200,,,,,,,,
2020-11-02,45.79999923706055,46.630001068115234,45.630001068115234,46.630001068115234,43.892452239990234,338700,,,,,,,,
2020-11-03,47.54999923706055,48.95000076293945,46.900001525878906,48.560001373291016,45.70915603637695,342100,,,,,,,,
2020-11-04,47.70000076293945,47.70000076293945,46.08000183105469,46.18000030517578,43.468875885009766,176400,,,,,,,,
2020-11-05,46.61000061035156,49.61000061035156,46.61000061035156,49.34000015258789,46.443363189697266,248400,,,,,,,,
2020-11-06,49.54999923706055,49.97999954223633,48.779998779296875,48.79999923706055,45.93505096435547,146900,,,,,,,,
2020-11-09,52.04999923706055,54.29999923706055,50.72999954223633,50.7599983215332,47.779991149902344,424500,,,,,,,,
2020-11-10,51.45000076293945,52.939998626708984,51.380001068115234,52.36000061035156,49.286067962646484,323600,,,,,,,,
2020-11-11,52.459999084472656,52.459999084472656,50.34000015258789,50.84000015258789,47.855289459228516,264900,,,,,,,,
2020-11-12,50.45000076293945,50.45000076293945,48.869998931884766,49.619998931884766,46.70692443847656,212100,,,,,,,,
2020-11-13,49.970001220703125,51.650001525878906,49.970001220703125,51.45000076293945,48.429481506347656,199900,,,,,,,,
2020-11-16,52.56999969482422,53.459999084472656,52.310001373291016,53.369998931884766,50.23676300048828,321400,,,,,,,,
2020-11-17,52.689998626708984,52.95000076293945,51.68000030517578,52.95000076293945,49.84142303466797,399500,,,,,,,,
2020-11-18,53.11000061035156,53.13999938964844,51.97999954223633,52.029998779296875,48.97543716430664,303100,,,,,,,,
2020-11-19,51.68000030517578,52.0099983215332,50.86000061035156,51.779998779296875,48.740108489990234,268800,,,,,,,,
2020-11-20,51.400001525878906,52.2599983215332,51.099998474121094,52.11000061035156,49.05073928833008,360700,,,,,,,,
2020-11-23,52.75,53.68000030517578,52.54999923706055,53.380001068115234,50.246177673339844,540900,,,,,,,,
2020-11-24,54.0,55.279998779296875,53.72999954223633,54.939998626708984,51.71459197998047,440100,,,,,,,,
2020-11-25,54.43000030517578,54.72999954223633,53.11000061035156,53.4900016784668,50.349727630615234,382100,,,,,,,,
2020-11-27,53.400001525878906,53.970001220703125,52.97999954223633,53.72999954223633,50.57563018798828,152300,,,,,,,,
2020-11-30,53.29999923706055,53.529998779296875,52.2599983215332,52.33000183105469,49.2578125,428100,,,,,,,,
2020-12-01,53.2400016784668,53.56999969482422,52.33000183105469,52.880001068115234,49.77552795410156,336000,,,,,,,,
2020-12-02,52.849998474121094,53.0,52.2400016784668,52.4900016784668,49.40842819213867,181300,,,,,,,,
2020-12-03,52.41999816894531,52.709999084472656,52.029998779296875,52.2400016784668,49.17310333251953,220900,,,,,,,,
2020-12-04,52.560001373291016,53.43000030517578,52.560001373291016,53.220001220703125,50.09557342529297,283000,,,,,,,,
2020-12-07,52.790000915527344,53.36000061035156,52.689998626708984,52.7400016784668,49.64375305175781,167300,,,,,,,,
2020-12-08,52.2599983215332,53.369998931884766,52.2599983215332,52.88999938964844,49.78493881225586,207300,,,,,,,,
2020-12-09,53.310001373291016,53.70000076293945,52.650001525878906,53.0,49.88848114013672,300600,,,,,,,,
2020-12-10,52.5099983215332,53.060001373291016,52.220001220703125,52.630001068115234,49.54020690917969,372500,,,,,,,,
2020-12-11,52.099998474121094,52.540000915527344,51.08000183105469,51.81999969482422,48.77775955200195,294400,,,,,,,,
2020-12-14,52.5,52.5,50.97999954223633,50.97999954223633,47.98707580566406,259100,,,,,,,,
