date,open,high,low,close,adj_close,volume,"('date', '')","('open', 'JQC')","('high', 'JQC')","('low', 'JQC')","('close', 'JQC')","('adj_close', 'JQC')","('volume', 'JQC')","('currency', '')"
2020-02-07,7.690000057220459,7.699999809265137,7.670000076293945,7.670000076293945,3.8297250270843506,1091900,,,,,,,,
2020-02-10,7.679999828338623,7.679999828338623,7.619999885559082,7.639999866485596,3.8147470951080322,1217000,,,,,,,,
2020-02-11,7.639999866485596,7.679999828338623,7.639999866485596,7.650000095367432,3.819739818572998,946100,,,,,,,,
2020-02-12,7.670000076293945,7.690000057220459,7.659999847412109,7.679999828338623,3.8347177505493164,1425000,,,,,,,,
2020-02-13,7.599999904632568,7.619999885559082,7.579999923706055,7.579999923706055,3.8306758403778076,1332200,,,,,,,,
2020-02-14,7.579999923706055,7.590000152587891,7.570000171661377,7.590000152587891,3.8357295989990234,644100,,,,,,,,
2020-02-18,7.590000152587891,7.610000133514404,7.579999923706055,7.579999923706055,3.8306758403778076,783200,,,,,,,,
2020-02-19,7.590000152587891,7.610000133514404,7.590000152587891,7.610000133514404,3.845837354660034,518100,,,,,,,,
2020-02-20,7.619999885559082,7.639999866485596,7.590000152587891,7.590000152587891,3.8357295989990234,473000,,,,,,,,
2020-02-21,7.599999904632568,7.610000133514404,7.519999980926514,7.550000190734863,3.81551456451416,1091800,,,,,,,,
2020-02-24,7.5,7.5,7.400000095367432,7.409999847412109,3.7447638511657715,1529800,,,,,,,,
2020-02-25,7.440000057220459,7.440000057220459,7.300000190734863,7.300000190734863,3.689173460006714,1000200,,,,,,,,
2020-02-26,7.300000190734863,7.380000114440918,7.289999961853027,7.320000171661377,3.699280023574829,1212500,,,,,,,,
2020-02-27,7.28000020980835,7.289999961853027,7.0,7.110000133514404,3.5931527614593506,2253200,,,,,,,,
2020-02-28,7.0,7.03000020980835,6.880000114440918,6.929999828338623,3.5021870136260986,2709900,,,,,,,,
2020-03-02,7.010000228881836,7.150000095367432,6.960000038146973,7.110000133514404,3.5931527614593506,1500400,,,,,,,,
2020-03-03,7.190000057220459,7.320000171661377,7.119999885559082,7.260000228881836,3.6689577102661133,3275500,,,,,,,,
2020-03-04,7.320000171661377,7.380000114440918,7.28000020980835,7.360000133514404,3.719493865966797,960300,,,,,,,,
2020-03-05,7.289999961853027,7.289999961853027,7.110000133514404,7.199999809265137,3.638636827468872,1274500,,,,,,,,
2020-03-06,7.070000171661377,7.079999923706055,6.929999828338623,7.070000171661377,3.572939395904541,1013000,,,,,,,,
2020-03-09,6.699999809265137,6.739999771118164,6.510000228881836,6.590000152587891,3.3303627967834473,1779700,,,,,,,,
2020-03-10,6.730000019073486,6.739999771118164,6.460000038146973,6.639999866485596,3.35563063621521,1440900,,,,,,,,
2020-03-11,6.550000190734863,6.610000133514404,6.300000190734863,6.320000171661377,3.1939151287078857,1745700,,,,,,,,
2020-03-12,5.960000038146973,5.960000038146973,5.409999847412109,5.630000114440918,2.8872416019439697,2685500,,,,,,,,
2020-03-13,5.809999942779541,5.940000057220459,5.519999980926514,5.909999847412109,3.0308339595794678,1338300,,,,,,,,
2020-03-16,5.550000190734863,5.550000190734863,5.320000171661377,5.349999904632568,2.7436470985412598,1785100,,,,,,,,
2020-03-17,5.429999828338623,5.489999771118164,5.25,5.440000057220459,2.7898025512695312,2671400,,,,,,,,
2020-03-18,5.019999980926514,5.190000057220459,3.799999952316284,3.9000000953674316,2.00004243850708,4732500,,,,,,,,
2020-03-19,4.0,4.329999923706055,3.75,4.28000020980835,2.194918155670166,4009600,,,,,,,,
2020-03-20,4.409999847412109,5.010000228881836,4.409999847412109,4.710000038146973,2.4154369831085205,3610400,,,,,,,,
2020-03-23,4.699999809265137,4.699999809265137,4.150000095367432,4.170000076293945,2.138507127761841,2716600,,,,,,,,
2020-03-24,4.429999828338623,4.590000152587891,4.409999847412109,4.53000020980835,2.3231258392333984,2272900,,,,,,,,
2020-03-25,4.610000133514404,5.199999809265137,4.610000133514404,4.96999979019165,2.548771381378174,1429800,,,,,,,,
2020-03-26,5.079999923706055,5.389999866485596,5.0,5.21999979019165,2.676981210708618,1435600,,,,,,,,
2020-03-27,5.139999866485596,5.300000190734863,4.960000038146973,5.28000020980835,2.707749366760254,785000,,,,,,,,
2020-03-30,5.289999961853027,5.489999771118164,5.21999979019165,5.460000038146973,2.8000597953796387,1190700,,,,,,,,
2020-03-31,5.400000095367432,5.739999771118164,5.400000095367432,5.670000076293945,2.9077539443969727,1744500,,,,,,,,
2020-04-01,5.5,5.550000190734863,5.349999904632568,5.409999847412109,2.774418354034424,1587300,,,,,,,,
2020-04-02,5.389999866485596,5.550000190734863,5.329999923706055,5.539999961853027,2.841085195541382,847200,,,,,,,,
2020-04-03,5.579999923706055,5.579999923706055,5.420000076293945,5.46999979019165,2.8051886558532715,819800,,,,,,,,
2020-04-06,5.619999885559082,5.690000057220459,5.570000171661377,5.659999847412109,2.9026262760162354,626400,,,,,,,,
2020-04-07,5.860000133514404,5.869999885559082,5.760000228881836,5.789999961853027,2.969295024871826,917300,,,,,,,,
2020-04-08,5.889999866485596,6.079999923706055,5.829999923706055,5.960000038146973,3.0564754009246826,942100,,,,,,,,
2020-04-09,6.260000228881836,6.5,6.110000133514404,6.230000019073486,3.194939374923706,1053200,,,,,,,,
2020-04-13,6.300000190734863,6.300000190734863,5.920000076293945,6.050000190734863,3.102630615234375,1102300,,,,,,,,
2020-04-14,6.099999904632568,6.210000038146973,6.0,6.090000152587891,3.169241428375244,866000,,,,,,,,
2020-04-15,6.03000020980835,6.059999942779541,5.820000171661377,5.96999979019165,3.10679292678833,722300,,,,,,,,
2020-04-16,5.940000057220459,5.980000019073486,5.849999904632568,5.880000114440918,3.0599565505981445,614200,,,,,,,,
2020-04-17,6.010000228881836,6.039999961853027,5.940000057220459,6.0,3.1224045753479004,457600,,,,,,,,
2020-04-20,5.96999979019165,6.010000228881836,5.880000114440918,5.900000095367432,3.0703659057617188,575000,,,,,,,,
2020-04-21,5.860000133514404,5.860000133514404,5.679999828338623,5.789999961853027,3.0131208896636963,746300,,,,,,,,
2020-04-22,5.849999904632568,5.949999809265137,5.820000171661377,5.889999866485596,3.0651607513427734,521700,,,,,,,,
2020-04-23,5.900000095367432,5.980000019073486,5.880000114440918,5.960000038146973,3.101590394973755,815100,,,,,,,,
2020-04-24,5.980000019073486,5.980000019073486,5.829999923706055,5.860000133514404,3.049548387527466,417800,,,,,,,,
2020-04-27,5.880000114440918,5.889999866485596,5.800000190734863,5.809999942779541,3.023529529571533,386300,,,,,,,,
2020-04-28,5.880000114440918,5.880000114440918,5.789999961853027,5.820000171661377,3.0287325382232666,440500,,,,,,,,
2020-04-29,5.860000133514404,5.909999847412109,5.820000171661377,5.900000095367432,3.0703659057617188,407000,,,,,,,,
2020-04-30,5.860000133514404,5.909999847412109,5.840000152587891,5.900000095367432,3.0703659057617188,407600,,,,,,,,
2020-05-01,5.889999866485596,5.900000095367432,5.619999885559082,5.730000019073486,2.9818971157073975,1356500,,,,,,,,
2020-05-04,5.699999809265137,5.760000228881836,5.579999923706055,5.739999771118164,2.98710036277771,377400,,,,,,,,
2020-05-05,5.820000171661377,5.849999904632568,5.670000076293945,5.699999809265137,2.966284990310669,669700,,,,,,,,
2020-05-06,5.760000228881836,5.809999942779541,5.71999979019165,5.75,2.992305278778076,521700,,,,,,,,
2020-05-07,5.789999961853027,5.889999866485596,5.75,5.760000228881836,2.997509479522705,721300,,,,,,,,
2020-05-08,5.840000152587891,5.849999904632568,5.789999961853027,5.840000152587891,3.0391409397125244,315600,,,,,,,,
2020-05-11,5.820000171661377,5.849999904632568,5.800000190734863,5.840000152587891,3.0391409397125244,362600,,,,,,,,
2020-05-12,5.860000133514404,5.889999866485596,5.849999904632568,5.869999885559082,3.054753303527832,446400,,,,,,,,
2020-05-13,5.860000133514404,5.869999885559082,5.769999980926514,5.789999961853027,3.0131208896636963,551900,,,,,,,,
2020-05-14,5.650000095367432,5.670000076293945,5.559999942779541,5.579999923706055,2.9486522674560547,793100,,,,,,,,
2020-05-15,5.550000190734863,5.599999904632568,5.550000190734863,5.570000171661377,2.9433679580688477,584000,,,,,,,,
2020-05-18,5.619999885559082,5.679999828338623,5.619999885559082,5.670000076293945,2.9962122440338135,595600,,,,,,,,
2020-05-19,5.650000095367432,5.659999847412109,5.619999885559082,5.630000114440918,2.9750733375549316,384000,,,,,,,,
2020-05-20,5.639999866485596,5.820000171661377,5.639999866485596,5.789999961853027,3.0596237182617188,799200,,,,,,,,
2020-05-21,5.739999771118164,5.800000190734863,5.71999979019165,5.769999980926514,3.049053907394409,302900,,,,,,,,
2020-05-22,5.769999980926514,5.78000020980835,5.71999979019165,5.760000228881836,3.0437703132629395,388000,,,,,,,,
2020-05-26,5.800000190734863,5.840000152587891,5.679999828338623,5.690000057220459,3.006779670715332,1373100,,,,,,,,
2020-05-27,5.730000019073486,5.840000152587891,5.71999979019165,5.840000152587891,3.0860445499420166,895000,,,,,,,,
2020-05-28,5.880000114440918,5.989999771118164,5.840000152587891,5.96999979019165,3.154741048812866,886300,,,,,,,,
2020-05-29,5.980000019073486,6.0,5.949999809265137,5.96999979019165,3.154741048812866,647100,,,,,,,,
2020-06-01,6.0,6.079999923706055,5.980000019073486,6.070000171661377,3.2075846195220947,601200,,,,,,,,
2020-06-02,6.079999923706055,6.170000076293945,6.010000228881836,6.079999923706055,3.212867498397827,591800,,,,,,,,
2020-06-03,6.130000114440918,6.199999809265137,6.130000114440918,6.139999866485596,3.2445740699768066,366200,,,,,,,,
2020-06-04,6.150000095367432,6.21999979019165,6.150000095367432,6.190000057220459,3.2709953784942627,257700,,,,,,,,
2020-06-05,6.25,6.289999961853027,6.190000057220459,6.210000038146973,3.281564474105835,761200,,,,,,,,
2020-06-08,6.260000228881836,6.329999923706055,6.239999771118164,6.289999961853027,3.3238391876220703,689000,,,,,,,,
2020-06-09,6.28000020980835,6.300000190734863,6.239999771118164,6.289999961853027,3.3238391876220703,233000,,,,,,,,
2020-06-10,6.349999904632568,6.369999885559082,6.28000020980835,6.329999923706055,3.3449759483337402,1045300,,,,,,,,
2020-06-11,6.139999866485596,6.190000057220459,6.019999980926514,6.110000133514404,3.2287228107452393,1088100,,,,,,,,
2020-06-12,6.190000057220459,6.190000057220459,6.019999980926514,6.050000190734863,3.2399673461914062,754500,,,,,,,,
2020-06-15,5.940000057220459,6.110000133514404,5.920000076293945,6.099999904632568,3.2667436599731445,630300,,,,,,,,
2020-06-16,6.190000057220459,6.199999809265137,6.099999904632568,6.119999885559082,3.2774546146392822,510800,,,,,,,,
2020-06-17,6.139999866485596,6.159999847412109,6.099999904632568,6.119999885559082,3.2774546146392822,1174000,,,,,,,,
2020-06-18,6.119999885559082,6.150000095367432,6.070000171661377,6.079999923706055,3.2560338973999023,307600,,,,,,,,
2020-06-19,6.119999885559082,6.119999885559082,6.059999942779541,6.070000171661377,3.250678539276123,296100,,,,,,,,
2020-06-22,6.079999923706055,6.119999885559082,6.019999980926514,6.019999980926514,3.2239010334014893,284200,,,,,,,,
2020-06-23,6.059999942779541,6.059999942779541,5.980000019073486,5.989999771118164,3.207836151123047,535200,,,,,,,,
2020-06-24,5.96999979019165,5.980000019073486,5.900000095367432,5.900000095367432,3.1596384048461914,998700,,,,,,,,
2020-06-25,5.909999847412109,5.920000076293945,5.860000133514404,5.860000133514404,3.1382172107696533,814900,,,,,,,,
2020-06-26,5.849999904632568,5.869999885559082,5.800000190734863,5.829999923706055,3.1221516132354736,423100,,,,,,,,
2020-06-29,5.849999904632568,5.869999885559082,5.809999942779541,5.849999904632568,3.1328606605529785,364200,,,,,,,,
2020-06-30,5.829999923706055,5.880000114440918,5.829999923706055,5.840000152587891,3.1275060176849365,532300,,,,,,,,
2020-07-01,5.900000095367432,5.929999828338623,5.880000114440918,5.920000076293945,3.170348644256592,594200,,,,,,,,
2020-07-02,5.980000019073486,5.989999771118164,5.889999866485596,5.900000095367432,3.1596384048461914,481400,,,,,,,,
2020-07-06,5.96999979019165,5.980000019073486,5.920000076293945,5.949999809265137,3.186415195465088,461500,,,,,,,,
2020-07-07,5.940000057220459,5.960000038146973,5.860000133514404,5.869999885559082,3.143573760986328,475500,,,,,,,,
2020-07-08,5.869999885559082,5.889999866485596,5.809999942779541,5.829999923706055,3.1221516132354736,2064500,,,,,,,,
2020-07-09,5.829999923706055,5.840000152587891,5.800000190734863,5.820000171661377,3.116795301437378,299400,,,,,,,,
2020-07-10,5.840000152587891,5.840000152587891,5.800000190734863,5.820000171661377,3.116795301437378,456400,,,,,,,,
2020-07-13,5.829999923706055,5.860000133514404,5.820000171661377,5.829999923706055,3.1221516132354736,577500,,,,,,,,
2020-07-14,5.75,5.78000020980835,5.71999979019165,5.769999980926514,3.1335554122924805,690100,,,,,,,,
2020-07-15,5.769999980926514,5.789999961853027,5.75,5.789999961853027,3.1444172859191895,424500,,,,,,,,
2020-07-16,5.769999980926514,5.78000020980835,5.760000228881836,5.769999980926514,3.1335554122924805,414100,,,,,,,,
2020-07-17,5.789999961853027,5.789999961853027,5.75,5.760000228881836,3.128124713897705,304200,,,,,,,,
2020-07-20,5.789999961853027,5.789999961853027,5.760000228881836,5.769999980926514,3.1335554122924805,409000,,,,,,,,
2020-07-21,5.800000190734863,5.800000190734863,5.78000020980835,5.789999961853027,3.1444172859191895,842500,,,,,,,,
2020-07-22,5.789999961853027,5.820000171661377,5.78000020980835,5.800000190734863,3.1498470306396484,344500,,,,,,,,
2020-07-23,5.809999942779541,5.809999942779541,5.789999961853027,5.800000190734863,3.1498470306396484,881900,,,,,,,,
2020-07-24,5.78000020980835,5.840000152587891,5.78000020980835,5.829999923706055,3.1661407947540283,568400,,,,,,,,
2020-07-27,5.840000152587891,5.880000114440918,5.829999923706055,5.880000114440918,3.193293571472168,401900,,,,,,,,
2020-07-28,5.849999904632568,5.889999866485596,5.840000152587891,5.889999866485596,3.1987240314483643,548300,,,,,,,,
2020-07-29,5.900000095367432,5.929999828338623,5.900000095367432,5.929999828338623,3.220447063446045,338500,,,,,,,,
2020-07-30,5.929999828338623,5.929999828338623,5.860000133514404,5.909999847412109,3.2095861434936523,543500,,,,,,,,
2020-07-31,5.920000076293945,5.920000076293945,5.880000114440918,5.880000114440918,3.193293571472168,460500,,,,,,,,
2020-08-03,5.949999809265137,5.949999809265137,5.900000095367432,5.920000076293945,3.2150168418884277,495000,,,,,,,,
2020-08-04,5.940000057220459,5.980000019073486,5.929999828338623,5.960000038146973,3.2367405891418457,471300,,,,,,,,
2020-08-05,5.96999979019165,6.010000228881836,5.96999979019165,6.010000228881836,3.2638936042785645,340000,,,,,,,,
2020-08-06,6.019999980926514,6.070000171661377,6.010000228881836,6.039999961853027,3.280186891555786,559900,,,,,,,,
2020-08-07,6.03000020980835,6.070000171661377,6.03000020980835,6.039999961853027,3.280186891555786,516800,,,,,,,,
2020-08-10,6.059999942779541,6.099999904632568,6.059999942779541,6.090000152587891,3.3073391914367676,395100,,,,,,,,
2020-08-11,6.110000133514404,6.150000095367432,6.090000152587891,6.110000133514404,3.3182010650634766,635200,,,,,,,,
2020-08-12,6.130000114440918,6.139999866485596,6.099999904632568,6.119999885559082,3.323632001876831,1077300,,,,,,,,
2020-08-13,6.050000190734863,6.070000171661377,6.010000228881836,6.010000228881836,3.3076720237731934,795600,,,,,,,,
2020-08-14,6.010000228881836,6.03000020980835,6.0,6.03000020980835,3.3186779022216797,405100,,,,,,,,
2020-08-17,6.050000190734863,6.070000171661377,6.039999961853027,6.070000171661377,3.340693712234497,452800,,,,,,,,
2020-08-18,6.070000171661377,6.079999923706055,6.039999961853027,6.070000171661377,3.340693712234497,526200,,,,,,,,
2020-08-19,6.050000190734863,6.090000152587891,6.050000190734863,6.070000171661377,3.340693712234497,421800,,,,,,,,
2020-08-20,6.070000171661377,6.119999885559082,6.050000190734863,6.070000171661377,3.340693712234497,286000,,,,,,,,
2020-08-21,6.070000171661377,6.070000171661377,6.019999980926514,6.059999942779541,3.3351893424987793,424000,,,,,,,,
2020-08-24,6.079999923706055,6.099999904632568,6.039999961853027,6.070000171661377,3.340693712234497,589300,,,,,,,,
2020-08-25,6.079999923706055,6.090000152587891,6.03000020980835,6.070000171661377,3.340693712234497,804300,,,,,,,,
2020-08-26,6.070000171661377,6.090000152587891,6.050000190734863,6.059999942779541,3.3351893424987793,512300,,,,,,,,
2020-08-27,6.079999923706055,6.099999904632568,6.070000171661377,6.099999904632568,3.357203483581543,551300,,,,,,,,
2020-08-28,6.110000133514404,6.130000114440918,6.099999904632568,6.119999885559082,3.368211507797241,590700,,,,,,,,
2020-08-31,6.119999885559082,6.139999866485596,6.070000171661377,6.099999904632568,3.357203483581543,574000,,,,,,,,
2020-09-01,6.130000114440918,6.150000095367432,6.119999885559082,6.150000095367432,3.3847222328186035,441700,,,,,,,,
2020-09-02,6.159999847412109,6.179999828338623,6.119999885559082,6.139999866485596,3.3792178630828857,502600,,,,,,,,
2020-09-03,6.139999866485596,6.139999866485596,6.050000190734863,6.079999923706055,3.3461976051330566,628700,,,,,,,,
2020-09-04,6.079999923706055,6.099999904632568,6.03000020980835,6.099999904632568,3.357203483581543,341300,,,,,,,,
2020-09-08,6.079999923706055,6.110000133514404,6.050000190734863,6.099999904632568,3.357203483581543,419900,,,,,,,,
2020-09-09,6.119999885559082,6.179999828338623,6.110000133514404,6.159999847412109,3.3902251720428467,533900,,,,,,,,
2020-09-10,6.170000076293945,6.190000057220459,6.159999847412109,6.190000057220459,3.40673828125,512400,,,,,,,,
2020-09-11,6.190000057220459,6.199999809265137,6.179999828338623,6.199999809265137,3.4122397899627686,585300,,,,,,,,
2020-09-14,6.130000114440918,6.139999866485596,6.110000133514404,6.139999866485596,3.4239511489868164,431900,,,,,,,,
2020-09-15,6.139999866485596,6.150000095367432,6.110000133514404,6.130000114440918,3.4183754920959473,835500,,,,,,,,
2020-09-16,6.139999866485596,6.150000095367432,6.119999885559082,6.150000095367432,3.4295265674591064,335600,,,,,,,,
2020-09-17,6.130000114440918,6.139999866485596,6.110000133514404,6.139999866485596,3.4239511489868164,225600,,,,,,,,
2020-09-18,6.139999866485596,6.150000095367432,6.099999904632568,6.110000133514404,3.4072213172912598,258800,,,,,,,,
2020-09-21,6.079999923706055,6.130000114440918,6.039999961853027,6.099999904632568,3.401644706726074,496900,,,,,,,,
2020-09-22,6.110000133514404,6.119999885559082,6.039999961853027,6.050000190734863,3.3737621307373047,502800,,,,,,,,
2020-09-23,6.099999904632568,6.099999904632568,6.010000228881836,6.019999980926514,3.3570330142974854,464500,,,,,,,,
2020-09-24,6.010000228881836,6.019999980926514,5.900000095367432,5.929999828338623,3.306844472885132,1039400,,,,,,,,
2020-09-25,5.960000038146973,5.960000038146973,5.840000152587891,5.880000114440918,3.278961420059204,834000,,,,,,,,
2020-09-28,5.920000076293945,5.929999828338623,5.889999866485596,5.900000095367432,3.2901148796081543,285300,,,,,,,,
2020-09-29,5.909999847412109,5.929999828338623,5.889999866485596,5.909999847412109,3.2956929206848145,233400,,,,,,,,
2020-09-30,5.929999828338623,5.940000057220459,5.889999866485596,5.909999847412109,3.2956929206848145,948700,,,,,,,,
2020-10-01,5.96999979019165,5.989999771118164,5.949999809265137,5.980000019073486,3.334728479385376,561900,,,,,,,,
2020-10-02,5.929999828338623,6.03000020980835,5.920000076293945,6.03000020980835,3.3626089096069336,676200,,,,,,,,
2020-10-05,6.050000190734863,6.090000152587891,6.03000020980835,6.090000152587891,3.396068572998047,350700,,,,,,,,
2020-10-06,6.079999923706055,6.099999904632568,6.039999961853027,6.039999961853027,3.3681859970092773,698500,,,,,,,,
2020-10-07,6.070000171661377,6.099999904632568,6.03000020980835,6.059999942779541,3.379338264465332,604400,,,,,,,,
2020-10-08,6.059999942779541,6.139999866485596,6.039999961853027,6.099999904632568,3.401644706726074,828300,,,,,,,,
2020-10-09,6.119999885559082,6.190000057220459,6.110000133514404,6.170000076293945,3.4406802654266357,771600,,,,,,,,
2020-10-12,6.190000057220459,6.190000057220459,6.139999866485596,6.170000076293945,3.4406802654266357,490800,,,,,,,,
2020-10-13,6.170000076293945,6.190000057220459,6.130000114440918,6.159999847412109,3.4351041316986084,438900,,,,,,,,
2020-10-14,6.079999923706055,6.110000133514404,6.039999961853027,6.039999961853027,3.4130663871765137,490900,,,,,,,,
2020-10-15,6.010000228881836,6.03000020980835,5.989999771118164,6.03000020980835,3.4074153900146484,295700,,,,,,,,
2020-10-16,6.010000228881836,6.019999980926514,5.940000057220459,5.940000057220459,3.3565590381622314,461300,,,,,,,,
2020-10-19,5.96999979019165,6.010000228881836,5.889999866485596,5.900000095367432,3.3339548110961914,475900,,,,,,,,
2020-10-20,5.909999847412109,5.940000057220459,5.889999866485596,5.900000095367432,3.3339548110961914,280700,,,,,,,,
2020-10-21,5.940000057220459,5.940000057220459,5.849999904632568,5.849999904632568,3.3057000637054443,460500,,,,,,,,
2020-10-22,5.880000114440918,5.889999866485596,5.849999904632568,5.860000133514404,3.3113515377044678,194600,,,,,,,,
2020-10-23,5.880000114440918,5.889999866485596,5.849999904632568,5.860000133514404,3.3113515377044678,277100,,,,,,,,
2020-10-26,5.860000133514404,5.869999885559082,5.829999923706055,5.869999885559082,3.317003011703491,346200,,,,,,,,
2020-10-27,5.860000133514404,5.869999885559082,5.849999904632568,5.849999904632568,3.3057000637054443,218100,,,,,,,,
2020-10-28,5.849999904632568,5.860000133514404,5.760000228881836,5.789999961853027,3.2717959880828857,487600,,,,,,,,
2020-10-29,5.809999942779541,5.820000171661377,5.760000228881836,5.789999961853027,3.2717959880828857,494500,,,,,,,,
2020-10-30,5.789999961853027,5.809999942779541,5.78000020980835,5.789999961853027,3.2717959880828857,352700,,,,,,,,
2020-11-02,5.860000133514404,5.860000133514404,5.820000171661377,5.840000152587891,3.30005145072937,382900,,,,,,,,
2020-11-03,5.849999904632568,5.929999828338623,5.849999904632568,5.929999828338623,3.3509068489074707,380300,,,,,,,,
2020-11-04,5.940000057220459,5.989999771118164,5.940000057220459,5.980000019073486,3.3791611194610596,552600,,,,,,,,
2020-11-05,6.0,6.050000190734863,6.0,6.050000190734863,3.4187161922454834,527600,,,,,,,,
2020-11-06,6.050000190734863,6.079999923706055,6.03000020980835,6.070000171661377,3.430018663406372,490300,,,,,,,,
2020-11-09,6.170000076293945,6.190000057220459,6.090000152587891,6.110000133514404,3.4526219367980957,711600,,,,,,,,
2020-11-10,6.150000095367432,6.150000095367432,6.070000171661377,6.110000133514404,3.4526219367980957,945300,,,,,,,,
2020-11-11,6.130000114440918,6.179999828338623,6.099999904632568,6.159999847412109,3.48087477684021,593500,,,,,,,,
2020-11-12,6.079999923706055,6.099999904632568,6.03000020980835,6.050000190734863,3.464268922805786,491200,,,,,,,,
2020-11-13,6.059999942779541,6.090000152587891,6.03000020980835,6.050000190734863,3.464268922805786,486800,,,,,,,,
2020-11-16,6.079999923706055,6.110000133514404,6.050000190734863,6.059999942779541,3.4699954986572266,760400,,,,,,,,
2020-11-17,6.079999923706055,6.079999923706055,6.039999961853027,6.070000171661377,3.475721597671509,277900,,,,,,,,
2020-11-18,6.059999942779541,6.090000152587891,6.03000020980835,6.03000020980835,3.452817678451538,437400,,,,,,,,
2020-11-19,6.059999942779541,6.079999923706055,6.039999961853027,6.050000190734863,3.464268922805786,508300,,,,,,,,
2020-11-20,6.070000171661377,6.070000171661377,6.039999961853027,6.039999961853027,3.4585447311401367,224500,,,,,,,,
2020-11-23,6.050000190734863,6.090000152587891,6.050000190734863,6.079999923706055,3.481447696685791,378500,,,,,,,,
2020-11-24,6.110000133514404,6.179999828338623,6.110000133514404,6.179999828338623,3.538707733154297,882100,,,,,,,,
2020-11-25,6.179999828338623,6.21999979019165,6.159999847412109,6.21999979019165,3.561612367630005,627400,,,,,,,,
2020-11-27,6.210000038146973,6.260000228881836,6.210000038146973,6.25,3.5787899494171143,368700,,,,,,,,
2020-11-30,6.230000019073486,6.329999923706055,6.230000019073486,6.289999961853027,3.6016952991485596,1344600,,,,,,,,
2020-12-01,6.360000133514404,6.369999885559082,6.289999961853027,6.300000190734863,3.607421398162842,984100,,,,,,,,
2020-12-02,6.300000190734863,6.329999923706055,6.28000020980835,6.28000020980835,3.5959696769714355,1330700,,,,,,,,
2020-12-03,6.289999961853027,6.400000095367432,6.269999980926514,6.320000171661377,3.618873357772827,1075800,,,,,,,,
2020-12-04,6.320000171661377,6.389999866485596,6.309999942779541,6.389999866485596,3.6589555740356445,703300,,,,,,,,
2020-12-07,6.380000114440918,6.389999866485596,6.349999904632568,6.360000133514404,3.6417784690856934,668100,,,,,,,,
