date,open,high,low,close,adj_close,volume,"('date', '')","('open', 'GMRE')","('high', 'GMRE')","('low', 'GMRE')","('close', 'GMRE')","('adj_close', 'GMRE')","('volume', 'GMRE')","('currency', '')"
2020-01-30,73.5999984741211,74.25,73.5,73.8499984741211,45.404693603515625,49460,,,,,,,,
2020-01-31,73.8499984741211,74.05000305175781,72.75,73.0,44.88208770751953,47380,,,,,,,,
2020-02-03,73.0999984741211,74.75,72.75,74.69999694824219,45.92728042602539,47340,,,,,,,,
2020-02-04,74.8499984741211,76.19999694824219,74.5,75.0,46.11174774169922,56060,,,,,,,,
2020-02-05,75.3499984741211,75.3499984741211,74.25,74.6500015258789,45.89655303955078,32400,,,,,,,,
2020-02-06,74.6500015258789,75.19999694824219,74.25,74.75,45.958030700683594,52180,,,,,,,,
2020-02-07,75.5,76.19999694824219,75.05000305175781,75.0999984741211,46.17322540283203,43760,,,,,,,,
2020-02-10,75.30000305175781,76.75,75.0,76.69999694824219,47.15694046020508,66560,,,,,,,,
2020-02-11,77.05000305175781,77.25,75.25,75.9000015258789,46.66507339477539,74360,,,,,,,,
2020-02-12,76.19999694824219,76.94999694824219,75.19999694824219,76.44999694824219,47.00323486328125,45300,,,,,,,,
2020-02-13,75.80000305175781,78.25,75.80000305175781,78.0,47.956207275390625,61180,,,,,,,,
2020-02-14,78.1500015258789,78.5999984741211,77.75,78.44999694824219,48.23288345336914,40600,,,,,,,,
2020-02-18,78.4000015258789,79.0999984741211,77.94999694824219,78.5999984741211,48.325103759765625,52000,,,,,,,,
2020-02-19,78.80000305175781,78.80000305175781,77.05000305175781,77.80000305175781,47.83325958251953,42060,,,,,,,,
2020-02-20,77.55000305175781,79.6500015258789,77.55000305175781,79.5999984741211,48.93992614746094,52640,,,,,,,,
2020-02-21,79.6500015258789,79.6500015258789,77.69999694824219,79.25,48.72474670410156,51860,,,,,,,,
2020-02-24,78.25,79.75,77.5,78.0,47.956207275390625,43100,,,,,,,,
2020-02-25,78.1500015258789,78.75,73.44999694824219,74.0,45.49691390991211,112860,,,,,,,,
2020-02-26,74.0999984741211,76.5999984741211,73.80000305175781,75.3499984741211,46.32692337036133,89220,,,,,,,,
2020-02-27,74.0999984741211,75.0,70.6500015258789,71.05000305175781,43.683197021484375,96520,,,,,,,,
2020-02-28,69.30000305175781,70.25,66.94999694824219,69.8499984741211,42.94540786743164,139700,,,,,,,,
2020-03-02,70.0,72.05000305175781,69.05000305175781,72.05000305175781,44.298011779785156,122840,,,,,,,,
2020-03-03,72.9000015258789,73.4000015258789,71.0,71.69999694824219,44.082828521728516,80120,,,,,,,,
2020-03-04,72.8499984741211,74.3499984741211,71.55000305175781,71.94999694824219,44.23652267456055,50500,,,,,,,,
2020-03-05,71.5,78.9000015258789,71.5,75.0999984741211,46.17322540283203,148320,,,,,,,,
2020-03-06,71.25,74.1500015258789,69.6500015258789,72.5999984741211,44.63615798950195,96020,,,,,,,,
2020-03-09,68.8499984741211,70.0999984741211,65.80000305175781,66.55000305175781,40.9164924621582,117340,,,,,,,,
2020-03-10,67.9000015258789,69.0999984741211,65.30000305175781,68.8499984741211,42.33058166503906,109900,,,,,,,,
2020-03-11,67.3499984741211,67.80000305175781,61.32500076293945,62.04999923706055,38.1497802734375,89860,,,,,,,,
2020-03-12,57.650001525878906,57.75,48.54999923706055,49.099998474121094,30.187816619873047,163180,,,,,,,,
2020-03-13,52.54999923706055,53.75,48.54999923706055,53.75,33.046749114990234,118680,,,,,,,,
2020-03-16,48.349998474121094,49.95000076293945,42.650001525878906,43.45000076293945,26.714067459106445,103460,,,,,,,,
2020-03-17,43.95000076293945,47.45000076293945,41.25,44.29999923706055,27.23667335510254,229960,,,,,,,,
2020-03-18,44.25,46.5,34.900001525878906,40.150001525878906,24.68515396118164,145380,,,,,,,,
2020-03-19,40.099998474121094,46.54999923706055,38.79999923706055,46.20000076293945,28.404834747314453,131460,,,,,,,,
2020-03-20,47.650001525878906,49.900001525878906,45.75,47.349998474121094,29.111865997314453,238240,,,,,,,,
2020-03-23,47.349998474121094,47.54999923706055,42.95000076293945,45.29999923706055,27.851490020751953,120880,,,,,,,,
2020-03-24,47.099998474121094,49.125,45.255001068115234,48.45000076293945,30.460599899291992,89580,,,,,,,,
2020-03-25,48.79999923706055,53.29999923706055,47.525001525878906,50.849998474121094,31.969484329223633,96140,,,,,,,,
2020-03-26,51.45000076293945,58.150001525878906,47.79999923706055,53.900001525878906,33.887027740478516,128660,,,,,,,,
2020-03-27,53.54999923706055,58.70000076293945,51.20000076293945,54.95000076293945,34.54717254638672,72780,,,,,,,,
2020-03-30,54.29999923706055,55.400001525878906,50.400001525878906,52.900001525878906,33.25832748413086,123020,,,,,,,,
2020-03-31,53.0,53.0,46.70000076293945,50.599998474121094,31.812313079833984,200040,,,,,,,,
2020-04-01,47.599998474121094,48.79999923706055,46.849998474121094,47.900001525878906,30.114824295043945,94340,,,,,,,,
2020-04-02,46.70000076293945,49.04999923706055,44.5,45.099998474121094,28.354448318481445,68600,,,,,,,,
2020-04-03,42.599998474121094,44.849998474121094,41.20000076293945,42.25,26.562658309936523,106060,,,,,,,,
2020-04-06,43.599998474121094,47.099998474121094,43.5,44.0,27.662885665893555,79280,,,,,,,,
2020-04-07,46.900001525878906,50.95000076293945,46.70000076293945,47.400001525878906,29.800464630126953,108880,,,,,,,,
2020-04-08,48.45000076293945,56.54999923706055,47.79999923706055,55.099998474121094,34.641483306884766,145520,,,,,,,,
2020-04-09,58.400001525878906,60.849998474121094,55.150001525878906,58.400001525878906,36.7161865234375,131640,,,,,,,,
2020-04-13,58.400001525878906,58.400001525878906,53.650001525878906,54.599998474121094,34.32711410522461,89340,,,,,,,,
2020-04-14,56.25,57.404998779296875,54.400001525878906,55.650001525878906,34.98725891113281,64600,,,,,,,,
2020-04-15,55.599998474121094,55.599998474121094,52.099998474121094,53.54999923706055,33.6669807434082,76480,,,,,,,,
2020-04-16,53.54999923706055,53.59000015258789,51.20000076293945,52.849998474121094,33.22688674926758,49640,,,,,,,,
2020-04-17,54.599998474121094,56.525001525878906,54.599998474121094,56.150001525878906,35.301612854003906,54680,,,,,,,,
2020-04-20,54.45000076293945,55.849998474121094,52.650001525878906,52.95000076293945,33.289764404296875,50720,,,,,,,,
2020-04-21,51.0,53.54999923706055,51.0,52.70000076293945,33.13258361816406,50320,,,,,,,,
2020-04-22,54.04999923706055,54.400001525878906,52.25,52.349998474121094,32.91254425048828,33180,,,,,,,,
2020-04-23,52.349998474121094,53.650001525878906,50.599998474121094,50.95000076293945,32.032352447509766,55300,,,,,,,,
2020-04-24,50.849998474121094,52.54999923706055,50.349998474121094,51.849998474121094,32.59819793701172,37580,,,,,,,,
2020-04-27,52.650001525878906,55.25,52.20000076293945,54.29999923706055,34.138511657714844,54880,,,,,,,,
2020-04-28,55.650001525878906,55.900001525878906,54.25,54.849998474121094,34.48429489135742,143820,,,,,,,,
2020-04-29,56.45000076293945,56.70500183105469,53.650001525878906,53.900001525878906,33.887027740478516,161840,,,,,,,,
2020-04-30,53.900001525878906,54.0,50.79999923706055,52.099998474121094,32.755367279052734,116620,,,,,,,,
2020-05-01,51.04999923706055,51.45000076293945,47.20000076293945,48.29999923706055,30.366296768188477,92920,,,,,,,,
2020-05-04,47.45000076293945,47.849998474121094,46.25,47.70000076293945,29.98908042907715,64740,,,,,,,,
2020-05-05,48.0,50.099998474121094,47.599998474121094,47.95000076293945,30.14625358581543,64360,,,,,,,,
2020-05-06,48.0,50.95000076293945,47.54999923706055,49.650001525878906,31.215045928955078,65980,,,,,,,,
2020-05-07,51.75,53.900001525878906,50.54999923706055,51.29999923706055,32.25240707397461,87860,,,,,,,,
2020-05-08,51.5,53.349998474121094,51.04999923706055,52.54999923706055,33.03828048706055,121800,,,,,,,,
2020-05-11,52.150001525878906,53.75,50.150001525878906,52.400001525878906,32.94398498535156,117680,,,,,,,,
2020-05-12,52.349998474121094,52.5,49.25,49.29999923706055,30.994997024536133,83940,,,,,,,,
2020-05-13,49.0,49.349998474121094,43.625,44.5,27.977235794067383,171580,,,,,,,,
2020-05-14,43.650001525878906,47.650001525878906,42.79999923706055,47.5,29.863332748413086,69360,,,,,,,,
2020-05-15,47.650001525878906,47.95000076293945,45.04999923706055,47.650001525878906,29.957639694213867,193200,,,,,,,,
2020-05-18,50.0,55.70000076293945,50.0,55.400001525878906,34.8300895690918,111240,,,,,,,,
2020-05-19,54.849998474121094,57.349998474121094,53.54999923706055,55.599998474121094,34.95581817626953,126500,,,,,,,,
2020-05-20,56.0,56.650001525878906,54.54999923706055,56.54999923706055,35.55309295654297,92640,,,,,,,,
2020-05-21,56.54999923706055,57.099998474121094,55.400001525878906,55.45000076293945,34.861515045166016,207420,,,,,,,,
2020-05-22,55.75,55.75,53.849998474121094,55.599998474121094,34.95581817626953,44260,,,,,,,,
2020-05-26,56.54999923706055,58.0,56.54999923706055,57.349998474121094,36.056053161621094,65960,,,,,,,,
2020-05-27,58.25,58.5,55.349998474121094,56.150001525878906,35.301612854003906,145260,,,,,,,,
2020-05-28,57.0,57.54999923706055,55.650001525878906,56.25,35.36448669433594,68600,,,,,,,,
2020-05-29,55.400001525878906,55.5,53.400001525878906,53.599998474121094,33.698421478271484,60040,,,,,,,,
2020-06-01,53.45000076293945,56.900001525878906,53.45000076293945,56.150001525878906,35.301612854003906,76960,,,,,,,,
2020-06-02,57.400001525878906,57.400001525878906,55.6150016784668,56.150001525878906,35.301612854003906,63680,,,,,,,,
2020-06-03,56.599998474121094,57.650001525878906,56.29999923706055,56.849998474121094,35.741695404052734,52380,,,,,,,,
2020-06-04,56.54999923706055,59.04999923706055,55.650001525878906,59.0,37.093406677246094,45860,,,,,,,,
2020-06-05,60.25,61.900001525878906,59.849998474121094,60.400001525878906,37.97359848022461,76420,,,,,,,,
2020-06-08,61.650001525878906,64.55000305175781,61.349998474121094,64.4000015258789,40.488399505615234,65620,,,,,,,,
2020-06-09,63.599998474121094,63.599998474121094,61.900001525878906,62.95000076293945,39.576786041259766,103040,,,,,,,,
2020-06-10,61.900001525878906,62.57500076293945,57.150001525878906,58.75,36.93623352050781,61300,,,,,,,,
2020-06-11,56.25,57.42499923706055,54.54999923706055,55.29999923706055,34.7672119140625,66500,,,,,,,,
2020-06-12,58.0,59.45000076293945,56.45000076293945,59.25,37.25059127807617,62240,,,,,,,,
2020-06-15,57.150001525878906,61.150001525878906,56.45000076293945,60.95000076293945,38.31937789916992,106780,,,,,,,,
2020-06-16,63.70000076293945,63.75,59.70000076293945,60.95000076293945,38.31937789916992,76980,,,,,,,,
2020-06-17,61.29999923706055,61.59000015258789,58.584999084472656,59.70000076293945,37.53350067138672,59700,,,,,,,,
2020-06-18,58.650001525878906,61.79999923706055,58.400001525878906,61.75,38.82234191894531,58660,,,,,,,,
2020-06-19,62.099998474121094,62.849998474121094,59.75,60.349998474121094,37.9421501159668,131660,,,,,,,,
2020-06-22,59.70000076293945,59.70000076293945,56.5,57.650001525878906,36.244659423828125,88500,,,,,,,,
2020-06-23,59.04999923706055,59.5,57.75,59.29999923706055,37.282012939453125,72940,,,,,,,,
2020-06-24,57.75,58.150001525878906,53.54999923706055,55.349998474121094,35.395538330078125,98640,,,,,,,,
2020-06-25,54.45000076293945,56.75,53.650001525878906,54.79999923706055,35.04381561279297,71280,,,,,,,,
2020-06-26,54.75,56.099998474121094,53.20000076293945,55.400001525878906,35.42750930786133,112800,,,,,,,,
2020-06-29,55.95000076293945,56.82500076293945,55.0,56.45000076293945,36.098968505859375,49360,,,,,,,,
2020-06-30,56.29999923706055,57.54999923706055,55.5,56.650001525878906,36.226871490478516,88260,,,,,,,,
2020-07-01,57.599998474121094,59.099998474121094,56.45000076293945,57.45000076293945,36.73845672607422,68200,,,,,,,,
2020-07-02,58.54999923706055,58.54999923706055,55.650001525878906,55.79999923706055,35.68330383300781,44300,,,,,,,,
2020-07-06,57.650001525878906,57.95000076293945,55.75,56.45000076293945,36.098968505859375,54580,,,,,,,,
2020-07-07,55.25,55.25,53.20000076293945,53.45000076293945,34.18051528930664,59900,,,,,,,,
2020-07-08,53.29999923706055,53.849998474121094,51.849998474121094,52.29999923706055,33.445098876953125,64000,,,,,,,,
2020-07-09,52.599998474121094,52.900001525878906,50.04999923706055,51.20000076293945,32.74167251586914,48820,,,,,,,,
2020-07-10,52.900001525878906,55.04999923706055,52.150001525878906,55.04999923706055,35.20368957519531,85680,,,,,,,,
2020-07-13,56.0,56.0,53.099998474121094,53.900001525878906,34.46828079223633,82360,,,,,,,,
2020-07-14,54.0,55.75,54.0,55.25,35.331581115722656,52820,,,,,,,,
2020-07-15,56.70000076293945,57.04999923706055,55.099998474121094,55.79999923706055,35.68330383300781,54080,,,,,,,,
2020-07-16,55.0,56.04999923706055,54.70000076293945,55.900001525878906,35.74725341796875,40700,,,,,,,,
2020-07-17,56.04999923706055,57.29999923706055,55.44499969482422,57.04999923706055,36.482666015625,53680,,,,,,,,
2020-07-20,57.04999923706055,57.400001525878906,56.25,57.29999923706055,36.64252853393555,76980,,,,,,,,
2020-07-21,57.400001525878906,58.29999923706055,57.0,57.54999923706055,36.80240249633789,67620,,,,,,,,
2020-07-22,57.54999923706055,59.5,57.0,59.29999923706055,37.921512603759766,55500,,,,,,,,
2020-07-23,59.75,60.275001525878906,59.0,60.25,38.52901077270508,44960,,,,,,,,
2020-07-24,60.0,60.334999084472656,57.400001525878906,57.75,36.930301666259766,37240,,,,,,,,
2020-07-27,57.5,58.75,56.650001525878906,58.70000076293945,37.537818908691406,59840,,,,,,,,
2020-07-28,58.400001525878906,59.95000076293945,58.349998474121094,59.29999923706055,37.921512603759766,22540,,,,,,,,
2020-07-29,60.0,60.70000076293945,59.400001525878906,60.45000076293945,38.65691375732422,32580,,,,,,,,
2020-07-30,59.349998474121094,60.900001525878906,59.150001525878906,60.75,38.8487548828125,55340,,,,,,,,
2020-07-31,60.29999923706055,61.0,58.349998474121094,59.45000076293945,38.017425537109375,73000,,,,,,,,
2020-08-03,59.349998474121094,59.349998474121094,56.95000076293945,58.0,37.090179443359375,52400,,,,,,,,
2020-08-04,57.650001525878906,60.099998474121094,57.5,60.099998474121094,38.43309020996094,66040,,,,,,,,
2020-08-05,60.5,60.900001525878906,58.95000076293945,60.650001525878906,38.784812927246094,74080,,,,,,,,
2020-08-06,61.25,66.0,61.20000076293945,63.0,40.287601470947266,59680,,,,,,,,
2020-08-07,65.44999694824219,68.42500305175781,64.4000015258789,67.55000305175781,43.1972770690918,116940,,,,,,,,
2020-08-10,68.5999984741211,68.69999694824219,66.05000305175781,66.94999694824219,42.813568115234375,57440,,,,,,,,
2020-08-11,69.30000305175781,69.4749984741211,66.6500015258789,67.05000305175781,42.877525329589844,68540,,,,,,,,
2020-08-12,66.94999694824219,67.3499984741211,66.0,67.0,42.845542907714844,46360,,,,,,,,
2020-08-13,67.30000305175781,68.5999984741211,65.5999984741211,66.19999694824219,42.33395767211914,33160,,,,,,,,
2020-08-14,66.25,66.94999694824219,65.5,66.19999694824219,42.33395767211914,28940,,,,,,,,
2020-08-17,65.8499984741211,66.80000305175781,65.55000305175781,66.6500015258789,42.621734619140625,33380,,,,,,,,
2020-08-18,66.4000015258789,66.6500015258789,64.6500015258789,65.94999694824219,42.17408752441406,124640,,,,,,,,
2020-08-19,65.9000015258789,65.9000015258789,63.650001525878906,63.95000076293945,40.895118713378906,35880,,,,,,,,
2020-08-20,63.0,65.44999694824219,62.849998474121094,64.0999984741211,40.991031646728516,39480,,,,,,,,
2020-08-21,64.0999984741211,65.0,62.849998474121094,64.0999984741211,40.991031646728516,39580,,,,,,,,
2020-08-24,64.0999984741211,65.0,63.08000183105469,64.9000015258789,41.50262451171875,33000,,,,,,,,
2020-08-25,65.05000305175781,65.05000305175781,63.5,63.95000076293945,40.895118713378906,51680,,,,,,,,
2020-08-26,63.650001525878906,64.4000015258789,62.95000076293945,63.5,40.60734176635742,45340,,,,,,,,
2020-08-27,63.95000076293945,65.5999984741211,63.75,64.25,41.086952209472656,99580,,,,,,,,
2020-08-28,64.69999694824219,65.30000305175781,63.75,64.8499984741211,41.47064208984375,116880,,,,,,,,
2020-08-31,64.44999694824219,64.8499984741211,63.5,63.95000076293945,40.895118713378906,88900,,,,,,,,
2020-09-01,63.5,64.30000305175781,63.04999923706055,64.19999694824219,41.05498504638672,47240,,,,,,,,
2020-09-02,64.75,67.3499984741211,63.80500030517578,67.05000305175781,42.877525329589844,76780,,,,,,,,
2020-09-03,68.0,69.8499984741211,66.80000305175781,67.6500015258789,43.26121520996094,73640,,,,,,,,
2020-09-04,68.0999984741211,68.75,65.19999694824219,67.05000305175781,42.877525329589844,154180,,,,,,,,
2020-09-08,66.9000015258789,67.25,65.94999694824219,66.25,42.365936279296875,42980,,,,,,,,
2020-09-09,67.19999694824219,68.26499938964844,66.4000015258789,67.75,43.32516098022461,50140,,,,,,,,
2020-09-10,68.19999694824219,68.80000305175781,66.80000305175781,66.80000305175781,42.7176628112793,45820,,,,,,,,
2020-09-11,66.94999694824219,67.25,66.0999984741211,66.8499984741211,42.74961471557617,40920,,,,,,,,
2020-09-14,68.05000305175781,70.1500015258789,67.55000305175781,69.3499984741211,44.34833526611328,57860,,,,,,,,
2020-09-15,69.0999984741211,70.4000015258789,68.80000305175781,69.30000305175781,44.31636428833008,33960,,,,,,,,
2020-09-16,69.25,70.0999984741211,68.5,68.5999984741211,43.86872482299805,35620,,,,,,,,
2020-09-17,68.1500015258789,69.0999984741211,67.5999984741211,68.19999694824219,43.61292266845703,40220,,,,,,,,
2020-09-18,68.44999694824219,68.44999694824219,66.69999694824219,67.44999694824219,43.133296966552734,97620,,,,,,,,
2020-09-21,66.0999984741211,66.44999694824219,64.30000305175781,65.94999694824219,42.17408752441406,82000,,,,,,,,
2020-09-22,65.94999694824219,68.4749984741211,65.75,67.1500015258789,42.94147491455078,77800,,,,,,,,
2020-09-23,66.55000305175781,67.94999694824219,63.04999923706055,63.099998474121094,40.961551666259766,105060,,,,,,,,
2020-09-24,63.0,65.75,63.0,64.75,42.032657623291016,86020,,,,,,,,
2020-09-25,64.4000015258789,66.57499694824219,64.2750015258789,66.44999694824219,43.13621139526367,43320,,,,,,,,
2020-09-28,67.6500015258789,68.5999984741211,67.5,67.94999694824219,44.10994338989258,40460,,,,,,,,
2020-09-29,68.1500015258789,68.69999694824219,66.3499984741211,67.94999694824219,44.10994338989258,72300,,,,,,,,
2020-09-30,68.80000305175781,69.94999694824219,67.30000305175781,67.5,43.81782531738281,141520,,,,,,,,
2020-10-01,67.0,68.75,66.80000305175781,68.6500015258789,44.56435775756836,36860,,,,,,,,
2020-10-02,67.44999694824219,71.5,67.0999984741211,71.44999694824219,46.38197708129883,65140,,,,,,,,
2020-10-05,71.0999984741211,71.30000305175781,69.5,71.05000305175781,46.1223258972168,39840,,,,,,,,
2020-10-06,71.5,72.1500015258789,70.0250015258789,70.69999694824219,45.89511489868164,45520,,,,,,,,
2020-10-07,71.5,71.5,69.8499984741211,70.5,45.765289306640625,32940,,,,,,,,
2020-10-08,70.5999984741211,72.19999694824219,70.5999984741211,71.9000015258789,46.674095153808594,31160,,,,,,,,
2020-10-09,72.5,73.0,71.25,71.80000305175781,46.609188079833984,39440,,,,,,,,
2020-10-12,71.9000015258789,72.80000305175781,71.30000305175781,72.44999694824219,47.0311279296875,25840,,,,,,,,
2020-10-13,72.5,72.5,69.30000305175781,70.0,45.44070816040039,58140,,,,,,,,
2020-10-14,69.5999984741211,70.22000122070312,68.80000305175781,69.0,44.79155349731445,37620,,,,,,,,
2020-10-15,68.55000305175781,71.1500015258789,67.9000015258789,70.0,45.44070816040039,19940,,,,,,,,
2020-10-16,69.9000015258789,70.30000305175781,68.44999694824219,68.44999694824219,44.434513092041016,38240,,,,,,,,
2020-10-19,69.1500015258789,69.25,66.8499984741211,67.1500015258789,43.59062576293945,31160,,,,,,,,
2020-10-20,68.05000305175781,68.4000015258789,66.9000015258789,67.5,43.81782531738281,35720,,,,,,,,
2020-10-21,67.69999694824219,67.69999694824219,65.8499984741211,66.44999694824219,43.13621139526367,41080,,,,,,,,
2020-10-22,66.0999984741211,67.375,66.05000305175781,67.05000305175781,43.52571105957031,38060,,,,,,,,
2020-10-23,67.5,68.0999984741211,67.0999984741211,67.44999694824219,43.78535842895508,33120,,,,,,,,
2020-10-26,67.0999984741211,68.0999984741211,66.0,67.8499984741211,44.04502868652344,43380,,,,,,,,
2020-10-27,68.0,68.3499984741211,65.0999984741211,65.1500015258789,42.29230880737305,44200,,,,,,,,
2020-10-28,63.900001525878906,64.80000305175781,61.25,61.650001525878906,40.02027893066406,73240,,,,,,,,
2020-10-29,61.54999923706055,63.29999923706055,60.54999923706055,62.75,40.734344482421875,56480,,,,,,,,
2020-10-30,62.400001525878906,62.974998474121094,60.95000076293945,62.150001525878906,40.34485626220703,57060,,,,,,,,
2020-11-02,63.29999923706055,64.00499725341797,62.29999923706055,63.45000076293945,41.188758850097656,40420,,,,,,,,
2020-11-03,64.5999984741211,66.80000305175781,64.0,66.3499984741211,43.0712890625,33100,,,,,,,,
2020-11-04,67.5,67.5,65.19999694824219,65.8499984741211,42.74672317504883,31280,,,,,,,,
2020-11-05,64.5999984741211,67.9000015258789,64.30000305175781,67.69999694824219,43.947654724121094,44560,,,,,,,,
2020-11-06,69.5999984741211,69.5999984741211,64.94999694824219,65.30000305175781,42.38969039916992,52340,,,,,,,,
2020-11-09,70.6500015258789,73.5999984741211,67.0999984741211,67.25,43.65554428100586,74220,,,,,,,,
2020-11-10,67.75,71.0,66.8499984741211,71.0,46.089866638183594,74420,,,,,,,,
2020-11-11,71.0999984741211,72.25,69.36000061035156,70.8499984741211,45.99248504638672,51220,,,,,,,,
2020-11-12,70.3499984741211,70.44999694824219,68.05000305175781,69.25,44.9538459777832,42840,,,,,,,,
2020-11-13,69.8499984741211,71.25,69.55000305175781,71.05000305175781,46.1223258972168,43560,,,,,,,,
2020-11-16,72.9000015258789,73.5,71.4000015258789,72.55000305175781,47.09605026245117,39680,,,,,,,,
2020-11-17,71.5,72.25,70.8499984741211,71.05000305175781,46.1223258972168,42580,,,,,,,,
2020-11-18,71.05000305175781,71.94999694824219,69.3499984741211,69.4000015258789,45.05122756958008,31500,,,,,,,,
2020-11-19,69.05000305175781,70.4000015258789,68.55000305175781,70.3499984741211,45.667911529541016,28280,,,,,,,,
2020-11-20,69.44999694824219,70.33499908447266,68.5999984741211,69.5,45.116127014160156,30520,,,,,,,,
2020-11-23,70.75,72.75,70.19999694824219,70.3499984741211,45.667911529541016,41840,,,,,,,,
2020-11-24,71.80000305175781,72.30000305175781,70.5,70.75,45.92756652832031,66440,,,,,,,,
2020-11-25,70.75,70.75,68.80000305175781,69.0999984741211,44.85646438598633,63900,,,,,,,,
2020-11-27,69.1500015258789,69.25,67.4000015258789,68.19999694824219,44.27222442626953,27640,,,,,,,,
2020-11-30,68.75,68.94999694824219,67.5999984741211,68.44999694824219,44.434513092041016,46820,,,,,,,,
2020-12-01,69.4000015258789,69.44999694824219,67.5,68.5,44.466976165771484,34800,,,,,,,,
2020-12-02,68.25,69.30000305175781,67.80000305175781,67.94999694824219,44.10994338989258,76420,,,,,,,,
2020-12-03,68.5999984741211,71.05000305175781,68.05000305175781,70.05000305175781,45.47316360473633,55920,,,,,,,,
2020-12-04,70.80000305175781,71.49500274658203,70.0999984741211,71.0999984741211,46.15476608276367,39180,,,,,,,,
2020-12-07,71.6500015258789,72.30000305175781,70.75,71.25,46.25215148925781,38740,,,,,,,,
2020-12-08,71.69999694824219,72.5,71.30000305175781,72.19999694824219,46.86884307861328,51700,,,,,,,,
2020-12-09,72.5999984741211,72.8499984741211,70.6500015258789,71.5,46.414432525634766,48260,,,,,,,,
2020-12-10,71.3499984741211,72.19999694824219,70.6500015258789,71.80000305175781,46.609188079833984,43060,,,,,,,,
2020-12-11,71.80000305175781,72.3499984741211,70.6500015258789,71.3499984741211,46.317073822021484,45620,,,,,,,,
2020-12-14,71.30000305175781,72.3499984741211,70.94999694824219,71.4000015258789,46.349525451660156,53040,,,,,,,,
2020-12-15,72.0,72.8499984741211,70.9000015258789,72.80000305175781,47.258323669433594,53720,,,,,,,,
2020-12-16,73.19999694824219,74.19999694824219,71.9000015258789,72.0999984741211,46.80392837524414,62940,,,,,,,,
2020-12-17,72.5999984741211,72.9000015258789,71.1500015258789,72.55000305175781,47.09605026245117,57880,,,,,,,,
2020-12-18,72.4000015258789,72.7750015258789,69.4000015258789,69.5,45.116127014160156,172160,,,,,,,,
2020-12-21,68.75,70.0,68.05000305175781,68.94999694824219,44.75909423828125,58740,,,,,,,,
2020-12-22,68.94999694824219,70.05000305175781,68.5,69.4000015258789,45.05122756958008,35260,,,,,,,,
2020-12-23,69.55000305175781,70.19999694824219,68.69999694824219,68.8499984741211,44.69418716430664,79480,,,,,,,,
2020-12-24,67.94999694824219,68.3499984741211,66.6500015258789,67.0,44.13426971435547,31140,,,,,,,,
2020-12-28,67.0,67.21499633789062,64.30000305175781,64.94999694824219,42.78390121459961,157640,,,,,,,,
2020-12-29,64.94999694824219,65.5999984741211,62.599998474121094,63.20000076293945,41.63113784790039,124100,,,,,,,,
2020-12-30,63.25,65.94999694824219,63.04999923706055,65.80000305175781,43.343807220458984,101680,,,,,,,,
2020-12-31,65.6500015258789,65.6500015258789,64.25,65.30000305175781,43.01444625854492,184700,,,,,,,,
2021-01-04,66.25,66.5,62.334999084472656,62.54999923706055,41.20296096801758,65440,,,,,,,,
