date,open,high,low,close,adj_close,volume,"('date', '')","('open', 'SHW')","('high', 'SHW')","('low', 'SHW')","('close', 'SHW')","('adj_close', 'SHW')","('volume', 'SHW')","('currency', '')"
2020-02-11,191.0833282470703,193.71665954589844,190.88999938964844,192.34666442871094,182.36380004882812,1223700,,,,,,,,
2020-02-12,192.38333129882812,193.99667358398438,191.88333129882812,193.3800048828125,183.34353637695312,1109400,,,,,,,,
2020-02-13,192.41000366210938,194.19000244140625,192.03334045410156,193.25332641601562,183.22337341308594,838500,,,,,,,,
2020-02-14,193.4566650390625,195.14999389648438,193.05667114257812,195.14999389648438,185.02162170410156,916200,,,,,,,,
2020-02-18,194.3733367919922,194.6266632080078,192.06666564941406,193.92666625976562,183.86180114746094,1239300,,,,,,,,
2020-02-19,195.0,197.4633331298828,194.97999572753906,196.35000610351562,186.1593475341797,1479000,,,,,,,,
2020-02-20,195.2566680908203,197.0933380126953,193.3333282470703,194.69332885742188,184.58865356445312,1021800,,,,,,,,
2020-02-21,193.43666076660156,194.39666748046875,190.79666137695312,191.1133270263672,181.19444274902344,1149600,,,,,,,,
2020-02-24,187.1199951171875,190.6566619873047,185.6699981689453,189.03334045410156,179.222412109375,1697400,,,,,,,,
2020-02-25,189.92999267578125,190.26666259765625,183.4166717529297,183.65333557128906,174.12167358398438,2530500,,,,,,,,
2020-02-26,185.05332946777344,188.3766632080078,182.9499969482422,183.5366668701172,174.01104736328125,2172300,,,,,,,,
2020-02-27,180.7866668701172,182.78334045410156,174.96665954589844,175.1199951171875,166.0312042236328,2345100,,,,,,,,
2020-02-28,169.38333129882812,172.25,165.88999938964844,172.25,163.7277374267578,4074900,,,,,,,,
2020-03-02,174.0066680908203,179.44000244140625,171.0066680908203,179.44000244140625,170.5620880126953,2520900,,,,,,,,
2020-03-03,180.17333984375,184.1366729736328,176.8699951171875,180.19332885742188,171.27810668945312,2212800,,,,,,,,
2020-03-04,184.42333984375,191.6199951171875,181.76666259765625,191.5933380126953,182.11404418945312,2210100,,,,,,,,
2020-03-05,187.01333618164062,188.67999267578125,183.086669921875,184.97000122070312,175.8184814453125,1775700,,,,,,,,
2020-03-06,180.9199981689453,181.5066680908203,176.49667358398438,180.3333282470703,171.41116333007812,1971900,,,,,,,,
2020-03-09,167.11666870117188,179.44667053222656,166.8333282470703,175.72000122070312,167.02606201171875,3484500,,,,,,,,
2020-03-10,180.7566680908203,182.15333557128906,171.80667114257812,182.0066680908203,173.0017547607422,2829300,,,,,,,,
2020-03-11,177.6666717529297,178.21665954589844,169.18333435058594,173.3800048828125,164.8018798828125,3127800,,,,,,,,
2020-03-12,162.22332763671875,169.7866668701172,157.00332641601562,160.8800048828125,152.92031860351562,3269100,,,,,,,,
2020-03-13,167.52333068847656,168.48666381835938,154.2899932861328,166.44332885742188,158.2083740234375,4273800,,,,,,,,
2020-03-16,149.6666717529297,150.22000122070312,135.14666748046875,135.35667419433594,128.65977478027344,4736700,,,,,,,,
2020-03-17,138.36666870117188,144.72999572753906,125.9000015258789,140.1266632080078,133.19375610351562,5943600,,,,,,,,
2020-03-18,129.59666442871094,136.72999572753906,108.47666931152344,134.2866668701172,127.64270782470703,5138100,,,,,,,,
2020-03-19,132.94667053222656,149.65333557128906,129.36666870117188,148.3733367919922,141.03244018554688,3081600,,,,,,,,
2020-03-20,151.07333374023438,152.3433380126953,135.32666015625,137.56666564941406,130.76040649414062,3788400,,,,,,,,
2020-03-23,136.94000244140625,140.93666076660156,130.2566680908203,132.23333740234375,125.6909408569336,2876700,,,,,,,,
2020-03-24,139.52000427246094,153.47000122070312,138.81666564941406,151.33999633789062,143.852294921875,3735300,,,,,,,,
2020-03-25,150.7566680908203,158.27667236328125,149.0833282470703,150.55332946777344,143.1045379638672,2766900,,,,,,,,
2020-03-26,155.00999450683594,157.7566680908203,151.3333282470703,155.3800048828125,147.6924285888672,2562900,,,,,,,,
2020-03-27,150.3333282470703,157.163330078125,150.0,153.22000122070312,145.63929748535156,1990500,,,,,,,,
2020-03-30,157.21665954589844,162.16000366210938,154.29666137695312,160.61000061035156,152.6636962890625,2259600,,,,,,,,
2020-03-31,158.8300018310547,160.5833282470703,152.51666259765625,153.17333984375,145.59490966796875,3840600,,,,,,,,
2020-04-01,146.6366729736328,148.17333984375,140.46665954589844,141.66000366210938,134.65118408203125,3430500,,,,,,,,
2020-04-02,140.06666564941406,146.6566619873047,137.336669921875,145.6366729736328,138.43116760253906,3257700,,,,,,,,
2020-04-03,145.0,147.52999877929688,138.74667358398438,140.00999450683594,133.0828399658203,2051400,,,,,,,,
2020-04-06,147.59666442871094,154.32666015625,146.0366668701172,152.8733367919922,145.3097686767578,2193300,,,,,,,,
2020-04-07,158.45333862304688,161.6566619873047,154.00999450683594,154.4499969482422,146.8083953857422,2435700,,,,,,,,
2020-04-08,156.75,163.99000549316406,154.01666259765625,162.77000427246094,154.716796875,1770900,,,,,,,,
2020-04-09,166.0833282470703,172.72332763671875,162.5500030517578,164.0500030517578,155.93345642089844,3194100,,,,,,,,
2020-04-13,160.77000427246094,164.1366729736328,157.6266632080078,163.06666564941406,154.99879455566406,2571900,,,,,,,,
2020-04-14,166.6666717529297,170.21665954589844,163.336669921875,168.1300048828125,159.81163024902344,2263200,,,,,,,,
2020-04-15,163.586669921875,166.66000366210938,161.94667053222656,164.22666931152344,156.10137939453125,1869900,,,,,,,,
2020-04-16,166.56333923339844,167.3300018310547,158.6999969482422,161.67666625976562,153.6775665283203,2226000,,,,,,,,
2020-04-17,165.84666442871094,172.68666076660156,165.84666442871094,172.25,163.7277374267578,1824300,,,,,,,,
2020-04-20,168.94000244140625,171.6366729736328,164.30999755859375,165.2899932861328,157.11212158203125,1747200,,,,,,,,
2020-04-21,162.79666137695312,164.29666137695312,159.8733367919922,161.63333129882812,153.63633728027344,984600,,,,,,,,
2020-04-22,164.88999938964844,168.45333862304688,164.88999938964844,166.76333618164062,158.51255798339844,1117200,,,,,,,,
2020-04-23,166.81333923339844,169.55667114257812,165.8766632080078,166.23333740234375,158.00877380371094,915300,,,,,,,,
2020-04-24,167.19667053222656,168.913330078125,164.8633270263672,168.68666076660156,160.3406982421875,807300,,,,,,,,
2020-04-27,167.98666381835938,171.6133270263672,165.76333618164062,170.48666381835938,162.0516815185547,1401000,,,,,,,,
2020-04-28,173.0,173.2933349609375,168.35333251953125,169.57666015625,161.1866912841797,1564500,,,,,,,,
2020-04-29,178.6666717529297,186.5433349609375,174.66000366210938,179.6199951171875,170.73312377929688,2886600,,,,,,,,
2020-04-30,175.9566650390625,181.2066650390625,174.5433349609375,178.7899932861328,169.94419860839844,2059200,,,,,,,,
2020-05-01,175.2133331298828,176.5833282470703,173.35667419433594,175.47999572753906,166.7979278564453,1241100,,,,,,,,
2020-05-04,174.73666381835938,176.6233367919922,172.32000732421875,176.27999877929688,167.55838012695312,1184400,,,,,,,,
2020-05-05,177.98666381835938,179.913330078125,176.50999450683594,177.56333923339844,168.77822875976562,1121700,,,,,,,,
2020-05-06,178.3333282470703,178.86666870117188,174.47999572753906,174.67333984375,166.0312042236328,1025700,,,,,,,,
2020-05-07,176.586669921875,177.76666259765625,175.40333557128906,176.18666076660156,167.4696502685547,1172700,,,,,,,,
2020-05-08,179.68666076660156,184.52667236328125,178.23333740234375,183.22666931152344,174.161376953125,1477200,,,,,,,,
2020-05-11,181.07000732421875,187.92333984375,180.93333435058594,186.27999877929688,177.06361389160156,2395800,,,,,,,,
2020-05-12,185.69667053222656,187.9199981689453,184.48666381835938,184.48666381835938,175.35902404785156,1867800,,,,,,,,
2020-05-13,183.47999572753906,184.89999389648438,179.89999389648438,182.77333068847656,173.7304229736328,1466700,,,,,,,,
2020-05-14,180.10667419433594,181.8733367919922,176.06333923339844,181.85000610351562,172.85279846191406,1631100,,,,,,,,
2020-05-15,180.163330078125,189.4600067138672,179.76666259765625,189.4600067138672,180.0862579345703,2658900,,,,,,,,
2020-05-18,193.3333282470703,195.3733367919922,190.63333129882812,190.75,181.3124542236328,1856700,,,,,,,,
2020-05-19,190.3000030517578,191.88333129882812,187.50332641601562,187.913330078125,178.6161651611328,1665000,,,,,,,,
2020-05-20,190.26666259765625,191.8699951171875,188.10333251953125,188.2100067138672,178.8981475830078,1890000,,,,,,,,
2020-05-21,188.60667419433594,190.4166717529297,187.6666717529297,190.0,181.0291748046875,1605300,,,,,,,,
2020-05-22,190.56333923339844,192.44332885742188,189.31333923339844,192.43333435058594,183.34764099121094,837600,,,,,,,,
2020-05-26,195.0,195.29666137695312,193.1233367919922,194.3766632080078,185.19924926757812,1377900,,,,,,,,
2020-05-27,195.0,195.1666717529297,190.85000610351562,194.2866668701172,185.113525390625,1355100,,,,,,,,
2020-05-28,196.6666717529297,198.63999938964844,195.2899932861328,196.6699981689453,187.38426208496094,1647900,,,,,,,,
2020-05-29,196.08999633789062,198.76666259765625,195.07333374023438,197.9499969482422,188.6038360595703,1315500,,,,,,,,
2020-06-01,197.80667114257812,198.30999755859375,193.34666442871094,194.15333557128906,184.98641967773438,1040700,,,,,,,,
2020-06-02,193.4499969482422,199.72666931152344,193.06333923339844,199.0366668701172,189.6392059326172,1582200,,,,,,,,
2020-06-03,199.77000427246094,201.1199951171875,197.69667053222656,198.05332946777344,188.7023162841797,1545900,,,,,,,,
2020-06-04,196.85667419433594,197.6666717529297,190.61000061035156,191.72000122070312,182.66799926757812,1907700,,,,,,,,
2020-06-05,194.34666442871094,196.98333740234375,188.77999877929688,195.09666442871094,185.88525390625,2654400,,,,,,,,
2020-06-08,194.47666931152344,194.7566680908203,190.1666717529297,191.6666717529297,182.61717224121094,2092500,,,,,,,,
2020-06-09,190.23666381835938,195.2933349609375,190.0833282470703,193.92333984375,184.76724243164062,1523700,,,,,,,,
2020-06-10,194.34666442871094,195.25999450683594,192.45333862304688,193.65333557128906,184.51007080078125,1123200,,,,,,,,
2020-06-11,191.38999938964844,192.05999755859375,181.31333923339844,182.10667419433594,173.50851440429688,2883300,,,,,,,,
2020-06-12,186.73333740234375,187.09666442871094,179.72332763671875,182.5399932861328,173.92138671875,2205600,,,,,,,,
2020-06-15,178.6666717529297,190.6666717529297,178.6566619873047,190.00332641601562,181.03236389160156,2628300,,,,,,,,
2020-06-16,195.47999572753906,196.1133270263672,188.69332885742188,192.1199951171875,183.04908752441406,1303800,,,,,,,,
2020-06-17,193.42333984375,196.0,192.18666076660156,194.0,184.84034729003906,1228800,,,,,,,,
2020-06-18,192.6666717529297,195.01333618164062,192.51666259765625,193.89999389648438,184.74505615234375,834900,,,,,,,,
2020-06-19,197.22332763671875,197.25999450683594,192.94667053222656,194.88999938964844,185.6882781982422,2114100,,,,,,,,
2020-06-22,198.14999389648438,198.14999389648438,191.3733367919922,194.1566619873047,184.98959350585938,1333200,,,,,,,,
2020-06-23,196.55999755859375,196.55999755859375,191.3800048828125,192.11000061035156,183.03956604003906,1479600,,,,,,,,
2020-06-24,191.6566619873047,191.72999572753906,188.6999969482422,188.88333129882812,179.9652557373047,1248300,,,,,,,,
2020-06-25,189.2100067138672,191.43333435058594,185.8433380126953,191.07000732421875,182.0487060546875,985500,,,,,,,,
2020-06-26,190.93666076660156,191.2933349609375,185.2866668701172,185.8433380126953,177.06878662109375,1648500,,,,,,,,
2020-06-29,187.02999877929688,189.93333435058594,184.336669921875,188.6666717529297,179.75880432128906,1030800,,,,,,,,
2020-06-30,189.1999969482422,193.2933349609375,187.9066619873047,192.61666870117188,183.5222930908203,1443300,,,,,,,,
2020-07-01,192.58999633789062,193.97999572753906,190.49667358398438,192.52000427246094,183.4302520751953,1906800,,,,,,,,
2020-07-02,194.28334045410156,195.52333068847656,193.39666748046875,194.32333374023438,185.1483917236328,1351500,,,,,,,,
2020-07-06,196.6666717529297,197.57666015625,194.586669921875,197.3866729736328,188.0670928955078,1644600,,,,,,,,
2020-07-07,195.163330078125,197.19332885742188,194.6999969482422,196.24667358398438,186.98092651367188,1329900,,,,,,,,
2020-07-08,196.6666717529297,198.54666137695312,191.8000030517578,195.3733367919922,186.14883422851562,1419000,,,,,,,,
2020-07-09,195.6999969482422,195.913330078125,190.6666717529297,193.22999572753906,184.10665893554688,1049400,,,,,,,,
2020-07-10,194.086669921875,195.5399932861328,190.8766632080078,194.60000610351562,185.4120330810547,820800,,,,,,,,
2020-07-13,196.24667358398438,196.8800048828125,191.86666870117188,192.01333618164062,182.94744873046875,1142100,,,,,,,,
2020-07-14,191.75,195.7100067138672,191.75,195.56666564941406,186.33302307128906,1150500,,,,,,,,
2020-07-15,196.6666717529297,199.34666442871094,195.63999938964844,199.14666748046875,189.74398803710938,1210200,,,,,,,,
2020-07-16,198.27667236328125,201.1699981689453,197.77000427246094,199.58999633789062,190.16641235351562,1049700,,,,,,,,
2020-07-17,200.0,204.3766632080078,199.64999389648438,203.3633270263672,193.76156616210938,1822200,,,,,,,,
2020-07-20,202.90333557128906,204.2433319091797,202.17333984375,202.69332885742188,193.12322998046875,970800,,,,,,,,
2020-07-21,205.0,205.0066680908203,202.6666717529297,204.46665954589844,194.81277465820312,1511100,,,,,,,,
2020-07-22,203.76666259765625,208.63999938964844,203.76666259765625,208.63333129882812,198.78273010253906,1146900,,,,,,,,
2020-07-23,207.61666870117188,209.47999572753906,204.2899932861328,206.1666717529297,196.43255615234375,1140600,,,,,,,,
2020-07-24,205.83999633789062,207.27999877929688,204.6366729736328,206.67333984375,196.91531372070312,1344600,,,,,,,,
2020-07-27,208.74000549316406,210.6266632080078,207.8433380126953,208.5066680908203,198.6620635986328,2471700,,,,,,,,
2020-07-28,216.6666717529297,219.9566650390625,207.19000244140625,211.18333435058594,201.21238708496094,3127500,,,,,,,,
2020-07-29,211.67666625976562,216.9933319091797,211.5066680908203,215.8766632080078,205.68411254882812,2015400,,,,,,,,
2020-07-30,213.77667236328125,216.72999572753906,213.08999633789062,215.8766632080078,205.68411254882812,1373100,,,,,,,,
2020-07-31,215.36000061035156,216.5,213.4166717529297,215.97332763671875,205.7761993408203,1772100,,,,,,,,
2020-08-03,216.22999572753906,217.5500030517578,213.6300048828125,213.7133331298828,203.6228790283203,1411500,,,,,,,,
2020-08-04,213.6266632080078,219.28334045410156,213.6266632080078,216.97000122070312,206.725830078125,1848600,,,,,,,,
2020-08-05,217.6999969482422,219.63333129882812,216.91000366210938,216.91000366210938,206.66864013671875,1410600,,,,,,,,
2020-08-06,216.75999450683594,219.63333129882812,216.4566650390625,218.19000244140625,207.88819885253906,1289100,,,,,,,,
2020-08-07,218.02000427246094,219.18666076660156,217.53334045410156,218.9066619873047,208.57101440429688,1127700,,,,,,,,
2020-08-10,218.6666717529297,219.72999572753906,216.4166717529297,217.0833282470703,206.83377075195312,1049100,,,,,,,,
2020-08-11,218.3333282470703,220.41000366210938,216.68666076660156,217.46665954589844,207.19898986816406,1179300,,,,,,,,
2020-08-12,218.74000549316406,225.24667358398438,218.17333984375,223.9633331298828,213.38897705078125,1722300,,,,,,,,
2020-08-13,222.55332946777344,224.85000610351562,221.77000427246094,223.07666015625,212.5441436767578,834600,,,,,,,,
2020-08-14,223.39332580566406,224.6566619873047,221.10333251953125,222.18666076660156,211.69618225097656,678900,,,,,,,,
2020-08-17,223.5800018310547,224.72332763671875,221.88999938964844,223.6666717529297,213.1062774658203,1032900,,,,,,,,
2020-08-18,225.0,225.3433380126953,222.88999938964844,223.32666015625,212.7823486328125,887400,,,,,,,,
2020-08-19,224.1300048828125,224.27000427246094,221.28334045410156,221.69667053222656,211.22927856445312,949800,,,,,,,,
2020-08-20,221.11000061035156,223.46665954589844,221.11000061035156,222.51666259765625,212.4385986328125,957900,,,,,,,,
2020-08-21,222.6233367919922,225.97999572753906,221.5,225.27333068847656,215.0703887939453,1068600,,,,,,,,
2020-08-24,226.6666717529297,227.1999969482422,222.72332763671875,223.80332946777344,213.66697692871094,786300,,,,,,,,
2020-08-25,224.89999389648438,226.20333862304688,222.1199951171875,223.42999267578125,213.3106231689453,810000,,,,,,,,
2020-08-26,223.30999755859375,226.3000030517578,222.3733367919922,225.57000732421875,215.35366821289062,917100,,,,,,,,
2020-08-27,226.75,226.75,223.68666076660156,223.93333435058594,213.7910919189453,800400,,,,,,,,
2020-08-28,224.6566619873047,225.4600067138672,223.22666931152344,225.30332946777344,215.09906005859375,1015200,,,,,,,,
2020-08-31,225.45333862304688,225.45333862304688,223.22000122070312,223.68333435058594,213.55245971679688,1129800,,,,,,,,
2020-09-01,223.1666717529297,228.67999267578125,222.64666748046875,228.67999267578125,218.32276916503906,1512600,,,,,,,,
2020-09-02,228.18333435058594,233.27000427246094,227.8333282470703,233.05332946777344,222.49803161621094,1393500,,,,,,,,
2020-09-03,232.3333282470703,232.3333282470703,223.74667358398438,226.27999877929688,216.03150939941406,1576800,,,,,,,,
2020-09-04,226.9199981689453,228.17666625976562,220.36000061035156,226.5399932861328,216.27972412109375,1858500,,,,,,,,
2020-09-08,223.61000061035156,224.43333435058594,220.56666564941406,223.10000610351562,212.99549865722656,1951800,,,,,,,,
2020-09-09,228.93333435058594,232.50332641601562,227.3766632080078,231.47666931152344,220.99276733398438,1585200,,,,,,,,
2020-09-10,232.30332946777344,236.44667053222656,231.0,234.22000122070312,223.6118927001953,2507400,,,,,,,,
2020-09-11,235.10333251953125,237.6566619873047,233.4633331298828,236.24667358398438,225.54676818847656,1420800,,,,,,,,
2020-09-14,238.0,240.336669921875,237.0,239.1999969482422,228.36631774902344,1336200,,,,,,,,
2020-09-15,240.25332641601562,241.97000122070312,237.9499969482422,238.75,227.9367218017578,1062000,,,,,,,,
2020-09-16,239.57666015625,240.56333923339844,237.67333984375,238.3733367919922,227.5771026611328,1212300,,,,,,,,
2020-09-17,236.6666717529297,237.86666870117188,234.2566680908203,237.51666259765625,226.75924682617188,1413300,,,,,,,,
2020-09-18,236.07333374023438,237.82000732421875,230.67666625976562,231.8300018310547,221.33010864257812,2295900,,,,,,,,
2020-09-21,229.29666137695312,229.94000244140625,224.72666931152344,227.61000061035156,217.3012237548828,1043700,,,,,,,,
2020-09-22,228.0933380126953,232.8866729736328,227.80332946777344,232.10667419433594,221.59426879882812,1332900,,,,,,,,
2020-09-23,230.66000366210938,231.13999938964844,225.27667236328125,225.77333068847656,215.54774475097656,1137600,,,,,,,,
2020-09-24,227.11000061035156,230.31666564941406,226.42999267578125,228.63333129882812,218.2782440185547,902400,,,,,,,,
2020-09-25,228.27000427246094,232.7433319091797,227.2566680908203,232.48333740234375,221.95387268066406,856500,,,,,,,,
2020-09-28,235.24000549316406,237.38999938964844,233.9633331298828,235.68666076660156,225.01214599609375,1284600,,,,,,,,
2020-09-29,236.82333374023438,238.44667053222656,235.2100067138672,235.22332763671875,224.56976318359375,871200,,,,,,,,
2020-09-30,236.6666717529297,238.3333282470703,230.6366729736328,232.24667358398438,221.7279052734375,2412900,,,,,,,,
2020-10-01,234.9933319091797,236.50999450683594,229.55667114257812,230.26666259765625,219.8376007080078,1557000,,,,,,,,
2020-10-02,228.90333557128906,232.3000030517578,226.92333984375,229.66000366210938,219.25840759277344,1234500,,,,,,,,
2020-10-05,231.17333984375,233.81666564941406,228.9199981689453,229.86666870117188,219.4556884765625,1940100,,,,,,,,
2020-10-06,230.6266632080078,232.19000244140625,226.99000549316406,227.4600067138672,217.15805053710938,1562400,,,,,,,,
2020-10-07,229.24667358398438,231.22000122070312,228.43666076660156,230.60000610351562,220.15585327148438,1350900,,,,,,,,
2020-10-08,231.5399932861328,232.65333557128906,228.49000549316406,229.42666625976562,219.03564453125,1477200,,,,,,,,
2020-10-09,230.4499969482422,232.97999572753906,230.0,232.8000030517578,222.25619506835938,1356600,,,,,,,,
2020-10-12,234.0,236.24667358398438,233.06333923339844,234.1266632080078,223.5227813720703,943200,,,,,,,,
2020-10-13,234.20333862304688,235.4499969482422,231.71665954589844,232.39332580566406,221.86793518066406,1303800,,,,,,,,
2020-10-14,232.92999267578125,232.92999267578125,230.19332885742188,231.3300018310547,220.852783203125,1297500,,,,,,,,
2020-10-15,229.44667053222656,230.93333435058594,227.663330078125,229.3333282470703,218.94651794433594,1275300,,,,,,,,
2020-10-16,230.54666137695312,233.9199981689453,230.22000122070312,231.77333068847656,221.27603149414062,1140600,,,,,,,,
2020-10-19,232.1199951171875,233.02667236328125,226.5066680908203,227.27667236328125,216.98301696777344,1038600,,,,,,,,
2020-10-20,229.1666717529297,229.55667114257812,224.53334045410156,224.97666931152344,214.78717041015625,1578900,,,,,,,,
2020-10-21,225.0,228.1666717529297,224.3733367919922,224.69000244140625,214.51348876953125,1533000,,,,,,,,
2020-10-22,225.413330078125,226.8766632080078,222.99000549316406,226.0,215.76412963867188,859800,,,,,,,,
2020-10-23,227.04666137695312,228.35000610351562,224.57333374023438,227.77000427246094,217.45394897460938,1108800,,,,,,,,
2020-10-26,225.70333862304688,226.6133270263672,221.4066619873047,223.4600067138672,213.33921813964844,1461300,,,,,,,,
2020-10-27,225.72000122070312,227.43666076660156,222.586669921875,224.49000549316406,214.3225860595703,1791600,,,,,,,,
2020-10-28,224.74000549316406,228.6666717529297,221.97666931152344,226.22000122070312,215.9741973876953,2416800,,,,,,,,
2020-10-29,225.97332763671875,231.67666625976562,224.85667419433594,230.69667053222656,220.2480926513672,1851900,,,,,,,,
2020-10-30,228.75,231.6699981689453,227.10000610351562,229.32666015625,218.94015502929688,2064900,,,,,,,,
2020-11-02,232.2866668701172,238.47999572753906,231.6666717529297,236.43333435058594,225.7249298095703,1852800,,,,,,,,
2020-11-03,236.63999938964844,239.5833282470703,235.086669921875,236.69667053222656,225.97634887695312,1396800,,,,,,,,
2020-11-04,236.8766632080078,243.10667419433594,236.8766632080078,241.3300018310547,230.3998565673828,1410600,,,,,,,,
2020-11-05,243.3333282470703,246.91000366210938,242.8333282470703,243.27333068847656,232.25515747070312,1110600,,,,,,,,
2020-11-06,244.2933349609375,245.73333740234375,241.8866729736328,245.36666870117188,234.2537078857422,1279500,,,,,,,,
2020-11-09,248.5,252.6666717529297,230.22332763671875,230.25332641601562,219.8248748779297,3004500,,,,,,,,
2020-11-10,230.85667419433594,241.36666870117188,230.85667419433594,240.80332946777344,229.89703369140625,2378400,,,,,,,,
2020-11-11,242.10333251953125,243.47999572753906,240.17999267578125,242.4933319091797,231.51051330566406,1159500,,,,,,,,
2020-11-12,241.5800018310547,242.77999877929688,237.47666931152344,239.10333251953125,228.69528198242188,1688700,,,,,,,,
2020-11-13,241.04666137695312,242.85000610351562,240.07000732421875,242.0933380126953,231.55514526367188,979200,,,,,,,,
2020-11-16,242.7066650390625,244.77333068847656,240.82666015625,243.89999389648438,233.28314208984375,1522200,,,,,,,,
2020-11-17,241.6666717529297,244.82333374023438,239.78334045410156,243.69332885742188,233.08547973632812,1476600,,,,,,,,
2020-11-18,244.4633331298828,246.07000732421875,241.1999969482422,241.20333862304688,230.70391845703125,1462800,,,,,,,,
2020-11-19,241.20333862304688,245.14332580566406,238.6566619873047,242.91000366210938,232.3362274169922,1563600,,,,,,,,
2020-11-20,243.3333282470703,244.22666931152344,241.2100067138672,241.41000366210938,230.90155029296875,968700,,,,,,,,
2020-11-23,242.47000122070312,245.52000427246094,242.14332580566406,244.7100067138672,234.05789184570312,1046700,,,,,,,,
2020-11-24,246.49667358398438,248.7899932861328,244.42666625976562,245.09666442871094,234.42774963378906,1643700,,,,,,,,
2020-11-25,246.25999450683594,247.32666015625,242.57333374023438,243.75,233.1396484375,1005300,,,,,,,,
2020-11-27,243.9933319091797,247.1666717529297,243.4633331298828,245.27000427246094,234.5935516357422,418200,,,,,,,,
2020-11-30,244.6300048828125,249.5366668701172,244.17666625976562,249.2100067138672,238.3620147705078,2643000,,,,,,,,
2020-12-01,250.0,251.6666717529297,246.63999938964844,247.75332641601562,236.96873474121094,1743300,,,,,,,,
2020-12-02,247.8300018310547,248.77667236328125,237.9933319091797,238.5500030517578,228.166015625,1773600,,,,,,,,
2020-12-03,238.55332946777344,239.9600067138672,235.5800018310547,236.01666259765625,225.7429962158203,1362900,,,,,,,,
2020-12-04,237.52667236328125,238.0,234.3699951171875,235.30332946777344,225.0607147216797,2087100,,,,,,,,
2020-12-07,235.84666442871094,237.74000549316406,235.50332641601562,236.69332885742188,226.39019775390625,1911900,,,,,,,,
2020-12-08,237.14332580566406,240.39666748046875,236.93333435058594,239.75332641601562,229.31700134277344,1317600,,,,,,,,
2020-12-09,240.61666870117188,242.9499969482422,237.7133331298828,240.2133331298828,229.7569580078125,1691400,,,,,,,,
