date,open,high,low,close,adj_close,volume,"('date', '')","('open', 'OSSUY')","('high', 'OSSUY')","('low', 'OSSUY')","('close', 'OSSUY')","('adj_close', 'OSSUY')","('volume', 'OSSUY')","('currency', '')"
2020-11-30,7.300000190734863,7.300000190734863,7.300000190734863,7.300000190734863,7.300000190734863,0,,,,,,,,
2020-12-01,1.190000057220459,1.190000057220459,1.190000057220459,1.190000057220459,1.190000057220459,135,,,,,,,,
2020-12-02,1.190000057220459,1.190000057220459,1.190000057220459,1.190000057220459,1.190000057220459,0,,,,,,,,
2020-12-03,1.190000057220459,1.190000057220459,1.190000057220459,1.190000057220459,1.190000057220459,0,,,,,,,,
2020-12-04,1.190000057220459,1.190000057220459,1.190000057220459,1.190000057220459,1.190000057220459,0,,,,,,,,
2020-12-07,1.190000057220459,1.190000057220459,1.190000057220459,1.190000057220459,1.190000057220459,0,,,,,,,,
2020-12-08,1.190000057220459,1.190000057220459,1.190000057220459,1.190000057220459,1.190000057220459,0,,,,,,,,
2020-12-09,1.190000057220459,1.190000057220459,1.190000057220459,1.190000057220459,1.190000057220459,0,,,,,,,,
2020-12-10,1.190000057220459,1.190000057220459,1.190000057220459,1.190000057220459,1.190000057220459,0,,,,,,,,
2020-12-11,1.190000057220459,1.190000057220459,1.190000057220459,1.190000057220459,1.190000057220459,0,,,,,,,,
2020-12-14,1.190000057220459,1.190000057220459,1.190000057220459,1.190000057220459,1.190000057220459,0,,,,,,,,
2020-12-15,1.190000057220459,1.190000057220459,1.190000057220459,1.190000057220459,1.190000057220459,0,,,,,,,,
2020-12-16,1.190000057220459,1.190000057220459,1.190000057220459,1.190000057220459,1.190000057220459,0,,,,,,,,
2020-12-17,1.190000057220459,1.190000057220459,1.190000057220459,1.190000057220459,1.190000057220459,0,,,,,,,,
2020-12-18,1.190000057220459,1.190000057220459,1.190000057220459,1.190000057220459,1.190000057220459,0,,,,,,,,
2020-12-21,1.190000057220459,1.190000057220459,1.190000057220459,1.190000057220459,1.190000057220459,0,,,,,,,,
2020-12-22,1.190000057220459,1.190000057220459,1.190000057220459,1.190000057220459,1.190000057220459,0,,,,,,,,
2020-12-23,1.190000057220459,1.190000057220459,1.190000057220459,1.190000057220459,1.190000057220459,0,,,,,,,,
2020-12-24,1.190000057220459,1.190000057220459,1.190000057220459,1.190000057220459,1.190000057220459,0,,,,,,,,
2020-12-28,1.190000057220459,1.190000057220459,1.190000057220459,1.190000057220459,1.190000057220459,0,,,,,,,,
2020-12-29,1.190000057220459,1.190000057220459,1.190000057220459,1.190000057220459,1.190000057220459,0,,,,,,,,
