date,open,high,low,close,adj_close,volume,"('date', '')","('open', 'LB')","('high', 'LB')","('low', 'LB')","('close', 'LB')","('adj_close', 'LB')","('volume', 'LB')","('currency', '')"
2024-08-29,36.900001525878906,38.68000030517578,36.42499923706055,36.790000915527344,36.50164031982422,263700,,,,,,,,
2024-08-30,36.75,37.709999084472656,36.16999816894531,37.040000915527344,36.74968338012695,188800,,,,,,,,
2024-09-03,36.65999984741211,38.209999084472656,34.290000915527344,34.290000915527344,34.021236419677734,315700,,,,,,,,
2024-09-04,34.099998474121094,35.43000030517578,33.08000183105469,34.65999984741211,34.388336181640625,203800,,,,,,,,
2024-09-05,35.52000045776367,35.54999923706055,34.38999938964844,35.029998779296875,34.75543212890625,236500,,,,,,,,
2024-09-06,35.33000183105469,36.29999923706055,34.0,34.7400016784668,34.46770477294922,248000,,,,,,,,
2024-09-09,35.099998474121094,36.279998779296875,34.72999954223633,35.2599983215332,34.98362731933594,191700,,,,,,,,
2024-09-10,35.599998474121094,36.09000015258789,33.0099983215332,33.08000183105469,32.820716857910156,335100,,,,,,,,
2024-09-11,32.650001525878906,34.68000030517578,32.279998779296875,34.56999969482422,34.299041748046875,273000,,,,,,,,
2024-09-12,34.83000183105469,36.61000061035156,34.0,36.560001373291016,36.273441314697266,258400,,,,,,,,
2024-09-13,36.65999984741211,38.61000061035156,36.65999984741211,37.9900016784668,37.69223403930664,275600,,,,,,,,
2024-09-16,38.0,38.55099868774414,37.34000015258789,37.47999954223633,37.18623352050781,212800,,,,,,,,
2024-09-17,37.4900016784668,39.029998779296875,36.79999923706055,38.29999923706055,37.99980545043945,239700,,,,,,,,
2024-09-18,38.099998474121094,38.79399871826172,37.68000030517578,37.84000015258789,37.54341125488281,156400,,,,,,,,
2024-09-19,38.11000061035156,41.474998474121094,38.0,38.90999984741211,38.60502243041992,398000,,,,,,,,
2024-09-20,39.18000030517578,39.79999923706055,37.90999984741211,38.66999816894531,38.36690139770508,142600,,,,,,,,
2024-09-23,39.0,41.7400016784668,38.47200012207031,41.119998931884766,40.797698974609375,364300,,,,,,,,
2024-09-24,41.7400016784668,45.96500015258789,41.459999084472656,42.52000045776367,42.18672180175781,616800,,,,,,,,
2024-09-25,42.380001068115234,43.16999816894531,39.779998779296875,41.220001220703125,40.89691925048828,423600,,,,,,,,
2024-09-26,41.310001373291016,42.21799850463867,39.31999969482422,39.86000061035156,39.547576904296875,366700,,,,,,,,
2024-09-27,39.84000015258789,40.520999908447266,39.58000183105469,39.79999923706055,39.48804473876953,427100,,,,,,,,
2024-09-30,39.54999923706055,39.84000015258789,37.810001373291016,39.119998931884766,38.81337356567383,289800,,,,,,,,
2024-10-01,38.709999084472656,44.209999084472656,38.709999084472656,44.130001068115234,43.78411102294922,808000,,,,,,,,
2024-10-02,44.150001525878906,44.150001525878906,42.5,43.58000183105469,43.23842239379883,353300,,,,,,,,
2024-10-03,43.540000915527344,44.560001373291016,42.810001373291016,43.7400016784668,43.39716339111328,246700,,,,,,,,
2024-10-04,43.9900016784668,46.619998931884766,43.9900016784668,45.650001525878906,45.292198181152344,489600,,,,,,,,
2024-10-07,46.33000183105469,46.33000183105469,44.29999923706055,45.810001373291016,45.4509391784668,283600,,,,,,,,
2024-10-08,45.540000915527344,46.72999954223633,43.790000915527344,45.779998779296875,45.42117691040039,138300,,,,,,,,
2024-10-09,45.79999923706055,47.72999954223633,45.0,47.380001068115234,47.00863265991211,202500,,,,,,,,
2024-10-10,48.0,48.900001525878906,46.04999923706055,46.9900016784668,46.62169647216797,314700,,,,,,,,
2024-10-11,46.5,49.9900016784668,46.5,49.02000045776367,48.63577651977539,271000,,,,,,,,
2024-10-14,50.0,56.84000015258789,49.630001068115234,51.54999923706055,51.14594650268555,579400,,,,,,,,
2024-10-15,51.56999969482422,51.56999969482422,49.209999084472656,51.38999938964844,50.987205505371094,317700,,,,,,,,
2024-10-16,51.90999984741211,53.439998626708984,51.0,51.2599983215332,50.858219146728516,308900,,,,,,,,
2024-10-17,51.150001525878906,53.78499984741211,50.900001525878906,52.75,52.336544036865234,329700,,,,,,,,
2024-10-18,52.869998931884766,55.65999984741211,52.439998626708984,54.66999816894531,54.24148941040039,294400,,,,,,,,
2024-10-21,53.88999938964844,56.2400016784668,53.11000061035156,54.029998779296875,53.606510162353516,469000,,,,,,,,
2024-10-22,53.849998474121094,54.01599884033203,51.720001220703125,52.0,51.59242248535156,358800,,,,,,,,
2024-10-23,51.63999938964844,54.029998779296875,51.27000045776367,52.689998626708984,52.27701187133789,338000,,,,,,,,
2024-10-24,52.529998779296875,54.6870002746582,52.016998291015625,53.959999084472656,53.53706359863281,253400,,,,,,,,
2024-10-25,54.56999969482422,57.40999984741211,52.099998474121094,52.22999954223633,51.820621490478516,355400,,,,,,,,
2024-10-28,52.0,53.790000915527344,51.939998626708984,53.4900016784668,53.07075119018555,223200,,,,,,,,
2024-10-29,53.619998931884766,54.77000045776367,53.11000061035156,53.84000015258789,53.417999267578125,272600,,,,,,,,
2024-10-30,53.630001068115234,55.68000030517578,53.33599853515625,55.20000076293945,54.7673454284668,169600,,,,,,,,
2024-10-31,55.5,58.2400016784668,54.20000076293945,56.099998474121094,55.66028594970703,286500,,,,,,,,
2024-11-01,56.5099983215332,57.68000030517578,55.29499816894531,56.290000915527344,55.84879684448242,231100,,,,,,,,
2024-11-04,56.54999923706055,60.0,55.66999816894531,56.189998626708984,55.74958038330078,535000,,,,,,,,
2024-11-05,56.619998931884766,61.599998474121094,56.61000061035156,60.560001373291016,60.0853271484375,480500,,,,,,,,
2024-11-06,63.40999984741211,64.07499694824219,59.150001525878906,61.540000915527344,61.05765151977539,310100,,,,,,,,
2024-11-07,65.80000305175781,71.5999984741211,64.38899993896484,68.66000366210938,68.12183380126953,748100,,,,,,,,
2024-11-08,71.86000061035156,75.5,69.81999969482422,75.5,74.9082260131836,375900,,,,,,,,
2024-11-11,78.0,78.41000366210938,64.56999969482422,67.18000030517578,66.6534423828125,871400,,,,,,,,
2024-11-12,66.5,71.08000183105469,62.0099983215332,70.05000305175781,69.50094604492188,447000,,,,,,,,
2024-11-13,71.66999816894531,73.05999755859375,68.75,70.61000061035156,70.05655670166016,266500,,,,,,,,
2024-11-14,70.25,72.77999877929688,63.20000076293945,65.58999633789062,65.0759048461914,363400,,,,,,,,
2024-11-15,66.9000015258789,71.7699966430664,62.0,68.87000274658203,68.3302001953125,440400,,,,,,,,
2024-11-18,68.12000274658203,71.19000244140625,65.81999969482422,66.69999694824219,66.17720794677734,250000,,,,,,,,
2024-11-19,65.23999786376953,66.27999877929688,57.900001525878906,63.599998474121094,63.101497650146484,1770200,,,,,,,,
2024-11-20,63.599998474121094,66.19999694824219,61.540000915527344,66.08999633789062,65.57196807861328,825700,,,,,,,,
2024-11-21,66.5,68.56999969482422,65.77999877929688,67.44999694824219,66.92132568359375,449900,,,,,,,,
2024-11-22,68.91999816894531,77.45999908447266,67.87999725341797,77.45999908447266,76.85285949707031,815600,,,,,,,,
2024-11-25,78.97000122070312,79.98999786376953,73.25499725341797,73.51000213623047,72.93383026123047,1235500,,,,,,,,
2024-11-26,74.1500015258789,80.5,74.12000274658203,75.87000274658203,75.27533721923828,461600,,,,,,,,
2024-11-27,77.9000015258789,80.5,76.69000244140625,79.12000274658203,78.4998550415039,325600,,,,,,,,
2024-11-29,80.0,80.81600189208984,75.18299865722656,76.0,75.40431213378906,394100,,,,,,,,
2024-12-02,76.76000213623047,77.42500305175781,69.56999969482422,72.80999755859375,72.23931121826172,946600,,,,,,,,
2024-12-03,71.54000091552734,76.5199966430664,71.22000122070312,74.83999633789062,74.2533950805664,329400,,,,,,,,
2024-12-04,75.69999694824219,77.7040023803711,70.19000244140625,70.5199966430664,69.96725463867188,544200,,,,,,,,
2024-12-05,69.68000030517578,71.2699966430664,68.5199966430664,68.6500015258789,68.20864868164062,479300,,,,,,,,
2024-12-06,68.20999908447266,69.0,63.25,64.11000061035156,63.69783401489258,676700,,,,,,,,
2024-12-09,64.30000305175781,65.83000183105469,61.599998474121094,62.290000915527344,61.88953399658203,468600,,,,,,,,
2024-12-10,61.25,63.81999969482422,60.77299880981445,63.029998779296875,62.62477493286133,556400,,,,,,,,
2024-12-11,63.81999969482422,63.939998626708984,60.630001068115234,62.709999084472656,62.30683135986328,401900,,,,,,,,
2024-12-12,62.72999954223633,64.52200317382812,60.029998779296875,60.11000061035156,59.72354507446289,347400,,,,,,,,
2024-12-13,60.0,61.59000015258789,58.54999923706055,60.22999954223633,59.842777252197266,353400,,,,,,,,
2024-12-16,60.02000045776367,60.987998962402344,58.369998931884766,59.16999816894531,58.78958511352539,296300,,,,,,,,
2024-12-17,58.349998474121094,58.88999938964844,56.619998931884766,57.599998474121094,57.22968673706055,508400,,,,,,,,
2024-12-18,56.630001068115234,60.10499954223633,53.06999969482422,53.47999954223633,53.136173248291016,662500,,,,,,,,
2024-12-19,53.47999954223633,55.56999969482422,52.22999954223633,54.7599983215332,54.40794372558594,506700,,,,,,,,
2024-12-20,55.459999084472656,59.1150016784668,55.189998626708984,58.290000915527344,57.915252685546875,580900,,,,,,,,
2024-12-23,59.0,59.92900085449219,56.02000045776367,58.52000045776367,58.143768310546875,401700,,,,,,,,
2024-12-24,58.54999923706055,61.124000549316406,57.869998931884766,60.959999084472656,60.56808090209961,127000,,,,,,,,
2024-12-26,60.959999084472656,64.58000183105469,60.709999084472656,63.70000076293945,63.29046630859375,464400,,,,,,,,
2024-12-27,63.150001525878906,64.83000183105469,61.34000015258789,64.80000305175781,64.38340759277344,297600,,,,,,,,
2024-12-30,63.86000061035156,65.66999816894531,62.90999984741211,65.20999908447266,64.7907485961914,516700,,,,,,,,
2024-12-31,65.0,65.0,61.54999923706055,64.5999984741211,64.18467712402344,640000,,,,,,,,
2025-01-02,65.7300033569336,66.6500015258789,63.790000915527344,64.80000305175781,64.38340759277344,462200,,,,,,,,
2025-01-03,66.05999755859375,70.07499694824219,65.45999908447266,70.0,69.54996490478516,476000,,,,,,,,
2025-01-06,73.9800033569336,75.0199966430664,71.5,73.29000091552734,72.81881713867188,955600,,,,,,,,
2025-01-07,75.94999694824219,77.37000274658203,71.12999725341797,72.4800033569336,72.01402282714844,753200,,,,,,,,
2025-01-08,72.0,73.04000091552734,69.76000213623047,71.97000122070312,71.50730895996094,537800,,,,,,,,
2025-01-10,72.58999633789062,74.22200012207031,69.43299865722656,73.69999694824219,73.2261734008789,412300,,,,,,,,
2025-01-13,72.94999694824219,74.16000366210938,66.55000305175781,70.27999877929688,69.82816314697266,532800,,,,,,,,
2025-01-14,71.70999908447266,73.47000122070312,71.06999969482422,72.7300033569336,72.26242065429688,280500,,,,,,,,
2025-01-15,75.0,76.8499984741211,73.26000213623047,74.30999755859375,73.83224487304688,413000,,,,,,,,
2025-01-16,75.37000274658203,76.98400115966797,74.13999938964844,75.2699966430664,74.78608703613281,280500,,,,,,,,
2025-01-17,75.22000122070312,76.59200286865234,73.32499694824219,74.75,74.26942443847656,233100,,,,,,,,
2025-01-21,77.0,82.76000213623047,74.4000015258789,82.69999694824219,82.1683120727539,1605900,,,,,,,,
2025-01-22,83.23999786376953,84.69999694824219,79.52999877929688,80.05999755859375,79.5452880859375,655100,,,,,,,,
2025-01-23,79.80000305175781,82.0999984741211,78.0199966430664,80.47000122070312,79.95265197753906,282800,,,,,,,,
2025-01-24,80.43000030517578,82.54000091552734,75.5999984741211,77.69000244140625,77.1905288696289,373300,,,,,,,,
2025-01-27,74.25,74.25,62.79999923706055,64.19000244140625,63.77731704711914,1979100,,,,,,,,
2025-01-28,66.37000274658203,66.86000061035156,61.529998779296875,64.0199966430664,63.60840606689453,1137600,,,,,,,,
2025-01-29,63.9900016784668,69.11000061035156,63.81999969482422,68.0999984741211,67.66217803955078,1330000,,,,,,,,
2025-01-30,69.62000274658203,71.4800033569336,63.02000045776367,65.22000122070312,64.80069732666016,1393200,,,,,,,,
2025-01-31,66.0,67.7300033569336,64.0,64.87000274658203,64.45294952392578,789600,,,,,,,,
2025-02-03,62.68000030517578,67.08999633789062,60.599998474121094,64.98999786376953,64.57217407226562,1010900,,,,,,,,
2025-02-04,64.66999816894531,66.88999938964844,63.0,65.11000061035156,64.69140625,736700,,,,,,,,
2025-02-05,65.4000015258789,70.72000122070312,64.5199966430664,69.7300033569336,69.28170013427734,1078100,,,,,,,,
2025-02-06,69.20999908447266,70.0,64.44999694824219,66.66999816894531,66.24136352539062,556300,,,,,,,,
2025-02-07,67.01000213623047,68.22000122070312,64.52999877929688,65.41999816894531,64.99940490722656,333700,,,,,,,,
2025-02-10,66.0999984741211,73.66000366210938,65.86000061035156,73.44999694824219,72.977783203125,854300,,,,,,,,
2025-02-11,72.06999969482422,73.44000244140625,70.33499908447266,71.18000030517578,70.72237396240234,422600,,,,,,,,
2025-02-12,69.30999755859375,70.69000244140625,68.1500015258789,69.9000015258789,69.45060729980469,392900,,,,,,,,
2025-02-13,70.0199966430664,70.12999725341797,67.28099822998047,69.48999786376953,69.04324340820312,347900,,,,,,,,
2025-02-14,70.0,71.1050033569336,68.56999969482422,70.0,69.54996490478516,347600,,,,,,,,
2025-02-18,71.0,72.5,70.0,72.4000015258789,71.93453979492188,335500,,,,,,,,
2025-02-19,71.58999633789062,76.22000122070312,70.48999786376953,73.29000091552734,72.81881713867188,843000,,,,,,,,
2025-02-20,71.5999984741211,73.03500366210938,69.63999938964844,72.4000015258789,71.93453979492188,547200,,,,,,,,
2025-02-21,72.73999786376953,73.25,65.20999908447266,65.20999908447266,64.7907485961914,588500,,,,,,,,
2025-02-24,66.1500015258789,66.62999725341797,62.029998779296875,65.37000274658203,64.9497299194336,512500,,,,,,,,
2025-02-25,64.7300033569336,64.73999786376953,58.77000045776367,61.369998931884766,60.97544479370117,725800,,,,,,,,
2025-02-26,62.810001373291016,64.95999908447266,62.25,64.73999786376953,64.32377624511719,487500,,,,,,,,
2025-02-27,65.77999877929688,66.33000183105469,63.06999969482422,64.88999938964844,64.47281646728516,304000,,,,,,,,
2025-02-28,64.1500015258789,69.81999969482422,63.06999969482422,69.18000030517578,68.7352294921875,706800,,,,,,,,
2025-03-03,69.37000274658203,69.98999786376953,62.47999954223633,63.970001220703125,63.55873489379883,696400,,,,,,,,
2025-03-04,62.150001525878906,66.66999816894531,61.529998779296875,65.2300033569336,64.81063842773438,607600,,,,,,,,
2025-03-05,64.56999969482422,65.5999984741211,62.880001068115234,65.5,65.07889556884766,510700,,,,,,,,
2025-03-06,62.900001525878906,64.41999816894531,59.060001373291016,61.5099983215332,61.2079963684082,1262500,,,,,,,,
2025-03-07,62.7400016784668,67.93000030517578,60.849998474121094,67.72000122070312,67.38749694824219,837900,,,,,,,,
2025-03-10,66.0199966430664,68.5,64.6500015258789,67.69999694824219,67.36759948730469,636400,,,,,,,,
2025-03-11,67.55000305175781,69.30000305175781,65.16000366210938,68.22000122070312,67.88504791259766,498100,,,,,,,,
2025-03-12,70.0,70.80999755859375,67.79000091552734,69.20999908447266,68.87019348144531,450600,,,,,,,,
2025-03-13,69.37000274658203,69.80000305175781,66.76000213623047,67.44000244140625,67.10887908935547,344200,,,,,,,,
2025-03-14,68.69000244140625,72.62000274658203,67.46099853515625,72.56999969482422,72.21369171142578,349900,,,,,,,,
2025-03-17,72.5,74.28500366210938,71.77999877929688,73.66000366210938,73.29834747314453,331000,,,,,,,,
2025-03-18,73.05000305175781,74.08999633789062,71.5,72.3499984741211,71.9947738647461,237500,,,,,,,,
2025-03-19,72.75,80.2300033569336,72.08000183105469,80.19999694824219,79.80622100830078,1112100,,,,,,,,
2025-03-20,79.48999786376953,84.20999908447266,77.40699768066406,79.68000030517578,79.28878784179688,760900,,,,,,,,
2025-03-21,79.37000274658203,79.37000274658203,76.0,77.05000305175781,76.67170715332031,706800,,,,,,,,
2025-03-24,78.70999908447266,82.33000183105469,78.10299682617188,81.58000183105469,81.17945098876953,600100,,,,,,,,
2025-03-25,81.87999725341797,82.30999755859375,78.0,79.18000030517578,78.7912368774414,670800,,,,,,,,
2025-03-26,80.11000061035156,82.68000030517578,77.27999877929688,78.51000213623047,78.12451934814453,934400,,,,,,,,
2025-03-27,77.93000030517578,78.30999755859375,73.55000305175781,76.26000213623047,75.88556671142578,867500,,,,,,,,
2025-03-28,75.73999786376953,75.73999786376953,67.53500366210938,69.69000244140625,69.34783172607422,1019300,,,,,,,,
2025-03-31,67.2699966430664,72.16000366210938,65.322998046875,71.94000244140625,71.58678436279297,699200,,,,,,,,
2025-04-01,71.41999816894531,73.68499755859375,68.98500061035156,72.62999725341797,72.27339172363281,530100,,,,,,,,
2025-04-02,71.27999877929688,75.55999755859375,70.68599700927734,74.54000091552734,74.17402648925781,587800,,,,,,,,
2025-04-03,69.1500015258789,70.73999786376953,65.16699981689453,66.37000274658203,66.04413604736328,916400,,,,,,,,
2025-04-04,62.279998779296875,63.70199966430664,56.040000915527344,59.63999938964844,59.347171783447266,1618200,,,,,,,,
2025-04-07,55.150001525878906,65.79000091552734,54.540000915527344,61.91999816894531,61.6159782409668,1092300,,,,,,,,
2025-04-08,65.44000244140625,67.0,59.0,60.4900016784668,60.1930046081543,548400,,,,,,,,
2025-04-09,59.310001373291016,70.7699966430664,56.03499984741211,67.98999786376953,67.65618133544922,769000,,,,,,,,
2025-04-10,65.91999816894531,66.30999755859375,61.084999084472656,62.849998474121094,62.541412353515625,414200,,,,,,,,
2025-04-11,62.720001220703125,66.51300048828125,61.0099983215332,65.69000244140625,65.36747741699219,327700,,,,,,,,
2025-04-14,67.66999816894531,68.97000122070312,65.07499694824219,67.91999816894531,67.58651733398438,278600,,,,,,,,
2025-04-15,67.79000091552734,69.55000305175781,66.3499984741211,67.04000091552734,66.7108383178711,219700,,,,,,,,
2025-04-16,66.69000244140625,68.70600128173828,66.4800033569336,67.6500015258789,67.31785583496094,342200,,,,,,,,
2025-04-17,67.91000366210938,70.94000244140625,67.73600006103516,69.05000305175781,68.71097564697266,276600,,,,,,,,
2025-04-21,67.45999908447266,67.75,63.59000015258789,65.41000366210938,65.0888442993164,296000,,,,,,,,
2025-04-22,66.88999938964844,69.87999725341797,66.87999725341797,68.30000305175781,67.96465301513672,347800,,,,,,,,
2025-04-23,70.75,71.79000091552734,68.5,69.9800033569336,69.63641357421875,359400,,,,,,,,
2025-04-24,70.0,72.5,70.0,71.81999969482422,71.46737670898438,331300,,,,,,,,
2025-04-25,71.52999877929688,72.48999786376953,70.7300033569336,72.0,71.646484375,229800,,,,,,,,
2025-04-28,72.1500015258789,74.94999694824219,71.43000030517578,74.16999816894531,73.80583953857422,595900,,,,,,,,
2025-04-29,73.5199966430664,74.86100006103516,72.81999969482422,74.2699966430664,73.90533447265625,272700,,,,,,,,
2025-04-30,72.04000091552734,73.2699966430664,69.0,72.44999694824219,72.09427642822266,320700,,,,,,,,
2025-05-01,72.62999725341797,75.81999969482422,72.02999877929688,74.94999694824219,74.58200073242188,408900,,,,,,,,
2025-05-02,76.5,78.8499984741211,76.11000061035156,78.44000244140625,78.05487823486328,285100,,,,,,,,
2025-05-05,77.75,77.77999877929688,75.5,76.70999908447266,76.33335876464844,288900,,,,,,,,
2025-05-06,76.02999877929688,79.36000061035156,76.02999877929688,78.08000183105469,77.6966323852539,237700,,,,,,,,
2025-05-07,78.13999938964844,79.46499633789062,77.13999938964844,77.98999786376953,77.60708618164062,313400,,,,,,,,
2025-05-08,75.66999816894531,78.12999725341797,69.04000091552734,69.12000274658203,68.78063201904297,849800,,,,,,,,
2025-05-09,70.0,71.33000183105469,67.69000244140625,70.16000366210938,69.8155288696289,476900,,,,,,,,
2025-05-12,73.55999755859375,73.9800033569336,71.125,72.83999633789062,72.48236083984375,329700,,,,,,,,
2025-05-13,74.19999694824219,79.47000122070312,74.13400268554688,78.94999694824219,78.56236267089844,409600,,,,,,,,
2025-05-14,79.37000274658203,81.8280029296875,77.91000366210938,78.44000244140625,78.05487823486328,479900,,,,,,,,
2025-05-15,77.54000091552734,80.6500015258789,77.0,80.31999969482422,79.92564392089844,278400,,,,,,,,
2025-05-16,81.98999786376953,85.22000122070312,81.30999755859375,84.5,84.08512115478516,504300,,,,,,,,
2025-05-19,82.5199966430664,85.77999877929688,79.56999969482422,84.38999938964844,83.97566223144531,511300,,,,,,,,
2025-05-20,86.0,87.59700012207031,83.05999755859375,83.58999633789062,83.17957305908203,495500,,,,,,,,
2025-05-21,83.0,84.75,79.75,80.55000305175781,80.15451049804688,525300,,,,,,,,
2025-05-22,79.18000030517578,79.94000244140625,75.27999877929688,78.06999969482422,77.68668365478516,656600,,,,,,,,
2025-05-23,76.5,78.69999694824219,76.20999908447266,78.41999816894531,78.03497314453125,266700,,,,,,,,
2025-05-27,80.41000366210938,80.41000366210938,75.33999633789062,76.08999633789062,75.71640014648438,511100,,,,,,,,
2025-05-28,76.5,76.9280014038086,75.0,76.13999938964844,75.76615905761719,329500,,,,,,,,
2025-05-29,77.0,77.0,72.41000366210938,74.1500015258789,73.78593444824219,406500,,,,,,,,
2025-05-30,74.13999938964844,74.13999938964844,70.44999694824219,71.44999694824219,71.09918975830078,599200,,,,,,,,
2025-06-02,70.9000015258789,72.9000015258789,70.47000122070312,72.88999938964844,72.53211975097656,305800,,,,,,,,
2025-06-03,72.87999725341797,72.98600006103516,70.5199966430664,72.66000366210938,72.30326080322266,352000,,,,,,,,
2025-06-04,73.13999938964844,73.5,71.0,72.31999969482422,71.96491241455078,335300,,,,,,,,
2025-06-05,72.8499984741211,73.12999725341797,71.0,71.9000015258789,71.64604949951172,316400,,,,,,,,
2025-06-06,73.36000061035156,74.30000305175781,71.5,73.37000274658203,73.11085510253906,389100,,,,,,,,
2025-06-09,73.58000183105469,74.4749984741211,71.3489990234375,73.0,72.7421646118164,355100,,,,,,,,
2025-06-10,72.93000030517578,73.88999938964844,71.62000274658203,73.26000213623047,73.00125122070312,508000,,,,,,,,
2025-06-11,72.75,73.39099884033203,69.77999877929688,70.80000305175781,70.54993438720703,445200,,,,,,,,
2025-06-12,70.47000122070312,73.09500122070312,70.11000061035156,73.08000183105469,72.82188415527344,327500,,,,,,,,
2025-06-13,73.0,74.4800033569336,71.23500061035156,72.5,72.24393463134766,425500,,,,,,,,
2025-06-16,73.3499984741211,74.5,70.54000091552734,70.62999725341797,70.38053131103516,229500,,,,,,,,
2025-06-17,70.55000305175781,71.5,70.12999725341797,70.41999816894531,70.17127227783203,268100,,,,,,,,
2025-06-18,70.73999786376953,71.04499816894531,69.20999908447266,70.98999786376953,70.73926544189453,238000,,,,,,,,
2025-06-20,71.77999877929688,71.87999725341797,68.5,68.83000183105469,68.5868911743164,754200,,,,,,,,
2025-06-23,68.93000030517578,69.29299926757812,66.31300354003906,67.02999877929688,66.79324340820312,462600,,,,,,,,
