date,open,high,low,close,adj_close,volume,"('date', '')","('open', 'EL')","('high', 'EL')","('low', 'EL')","('close', 'EL')","('adj_close', 'EL')","('volume', 'EL')","('currency', '')"
2020-04-01,153.02999877929688,155.52999877929688,151.05999755859375,153.3800048828125,142.13612365722656,1822200,,,,,,,,
2020-04-02,151.80999755859375,155.1199951171875,147.33999633789062,149.2100067138672,138.27186584472656,1888700,,,,,,,,
2020-04-03,148.57000732421875,154.38999938964844,147.16000366210938,154.0800018310547,142.78485107421875,1589400,,,,,,,,
2020-04-06,158.32000732421875,162.0,157.02999877929688,160.5,148.73419189453125,1792900,,,,,,,,
2020-04-07,165.33999633789062,166.63999938964844,162.33999633789062,163.1699981689453,151.20849609375,1827100,,,,,,,,
2020-04-08,163.5500030517578,166.75999450683594,162.1300048828125,165.72999572753906,153.58082580566406,1749000,,,,,,,,
2020-04-09,167.97999572753906,169.24000549316406,163.7899932861328,164.8300018310547,152.746826171875,2976800,,,,,,,,
2020-04-13,164.1300048828125,164.1300048828125,159.72000122070312,162.22000122070312,150.328125,1937100,,,,,,,,
2020-04-14,166.0800018310547,167.3300018310547,162.6300048828125,165.0,152.904296875,3991400,,,,,,,,
2020-04-15,160.0,162.99000549316406,156.74000549316406,157.7899932861328,146.22283935546875,2103800,,,,,,,,
2020-04-16,158.41000366210938,162.3699951171875,156.30999755859375,161.8699951171875,150.0037841796875,3303800,,,,,,,,
2020-04-17,167.14999389648438,175.0500030517578,166.32000732421875,174.25999450683594,161.48548889160156,4430900,,,,,,,,
2020-04-20,171.94000244140625,172.97000122070312,166.6199951171875,167.7899932861328,155.48977661132812,1805600,,,,,,,,
2020-04-21,165.00999450683594,166.60000610351562,160.86000061035156,161.11000061035156,149.29949951171875,1247600,,,,,,,,
2020-04-22,163.88999938964844,167.25999450683594,163.52999877929688,165.97999572753906,153.8125,1190500,,,,,,,,
2020-04-23,164.97000122070312,168.91000366210938,162.52999877929688,162.75,150.8192901611328,1976400,,,,,,,,
2020-04-24,163.3300018310547,168.0,162.41000366210938,166.30999755859375,154.11830139160156,1278600,,,,,,,,
2020-04-27,167.72999572753906,168.13999938964844,163.47999572753906,165.3000030517578,153.182373046875,2083900,,,,,,,,
2020-04-28,168.7100067138672,170.72999572753906,167.80999755859375,168.9199981689453,156.5369873046875,1923100,,,,,,,,
2020-04-29,171.3800048828125,178.6199951171875,171.11000061035156,176.86000061035156,163.89492797851562,2431100,,,,,,,,
2020-04-30,176.66000366210938,179.86000061035156,174.60000610351562,176.39999389648438,163.46864318847656,2442200,,,,,,,,
2020-05-01,170.5800018310547,179.44000244140625,170.5800018310547,172.5399932861328,159.89158630371094,2190300,,,,,,,,
2020-05-04,171.52999877929688,175.75999450683594,170.33999633789062,174.3800048828125,161.59669494628906,1348500,,,,,,,,
2020-05-05,176.1699981689453,176.88999938964844,169.7100067138672,169.94000244140625,157.48223876953125,1535600,,,,,,,,
2020-05-06,170.5,173.38999938964844,169.11000061035156,169.52000427246094,157.09300231933594,1315600,,,,,,,,
2020-05-07,172.4199981689453,173.27000427246094,169.83999633789062,171.94000244140625,159.3355712890625,1399800,,,,,,,,
2020-05-08,175.17999267578125,176.0,172.52000427246094,173.14999389648438,160.45684814453125,1368200,,,,,,,,
2020-05-11,172.0,172.82000732421875,169.80999755859375,169.9499969482422,157.49147033691406,1345200,,,,,,,,
2020-05-12,170.91000366210938,172.88999938964844,168.44000244140625,168.5500030517578,156.194091796875,1242500,,,,,,,,
2020-05-13,166.85000610351562,168.4499969482422,162.00999450683594,162.75999450683594,150.8285369873047,1742900,,,,,,,,
2020-05-14,160.0,164.69000244140625,158.25,164.19000244140625,152.15370178222656,1712400,,,,,,,,
2020-05-15,163.74000549316406,170.77999877929688,163.02999877929688,169.41000366210938,156.99102783203125,2507300,,,,,,,,
2020-05-18,171.99000549316406,179.1699981689453,171.99000549316406,178.25,165.18301391601562,1704300,,,,,,,,
2020-05-19,178.27000427246094,178.9499969482422,174.47999572753906,174.5800018310547,161.7820587158203,1711100,,,,,,,,
2020-05-20,176.5,179.8300018310547,176.19000244140625,179.75,166.57302856445312,3102000,,,,,,,,
2020-05-21,179.7899932861328,181.0,177.35000610351562,177.8800048828125,164.8401641845703,1269700,,,,,,,,
2020-05-22,178.6199951171875,178.89999389648438,176.88999938964844,178.1999969482422,165.1366729736328,1031800,,,,,,,,
2020-05-26,183.7899932861328,186.7899932861328,182.47999572753906,186.42999267578125,172.76333618164062,2354000,,,,,,,,
2020-05-27,189.85000610351562,193.86000061035156,188.4199981689453,193.55999755859375,179.37069702148438,2088800,,,,,,,,
2020-05-28,194.27000427246094,199.0500030517578,192.19000244140625,192.47999572753906,178.36984252929688,2096900,,,,,,,,
2020-05-29,192.13999938964844,198.8000030517578,191.97999572753906,197.47000122070312,182.99404907226562,2937300,,,,,,,,
2020-06-01,199.16000366210938,201.72000122070312,198.42999267578125,200.42999267578125,185.737060546875,1452100,,,,,,,,
2020-06-02,200.6699981689453,203.25999450683594,199.6699981689453,202.67999267578125,187.8220977783203,1582800,,,,,,,,
2020-06-03,204.67999267578125,205.0,201.72999572753906,203.24000549316406,188.34107971191406,1405400,,,,,,,,
2020-06-04,203.1699981689453,203.85000610351562,200.13999938964844,201.1199951171875,186.37643432617188,1288000,,,,,,,,
2020-06-05,203.3000030517578,206.52000427246094,201.50999450683594,205.1699981689453,190.1295928955078,1404900,,,,,,,,
2020-06-08,203.5,205.38999938964844,201.9199981689453,204.83999633789062,189.82374572753906,1211900,,,,,,,,
2020-06-09,203.0399932861328,203.67999267578125,200.00999450683594,200.72000122070312,186.0058135986328,1058900,,,,,,,,
2020-06-10,201.5,201.9499969482422,199.47000122070312,200.42999267578125,185.737060546875,788100,,,,,,,,
2020-06-11,196.3699951171875,196.6699981689453,188.8800048828125,189.1999969482422,175.33030700683594,1241200,,,,,,,,
2020-06-12,191.74000549316406,193.72000122070312,187.91000366210938,191.3800048828125,177.35047912597656,1865200,,,,,,,,
2020-06-15,188.05999755859375,191.5800018310547,185.58999633789062,191.44000244140625,177.4060821533203,822100,,,,,,,,
2020-06-16,196.72999572753906,198.8800048828125,193.5,196.1999969482422,181.81716918945312,920600,,,,,,,,
2020-06-17,195.86000061035156,197.82000732421875,194.60000610351562,195.19000244140625,180.8811492919922,1074400,,,,,,,,
2020-06-18,194.3699951171875,196.97000122070312,193.72000122070312,196.14999389648438,181.77078247070312,910300,,,,,,,,
2020-06-19,199.89999389648438,199.89999389648438,190.1199951171875,190.3000030517578,176.34967041015625,2418200,,,,,,,,
2020-06-22,191.16000366210938,193.4499969482422,189.42999267578125,192.25999450683594,178.1659698486328,1478500,,,,,,,,
2020-06-23,193.61000061035156,195.27999877929688,192.25999450683594,194.30999755859375,180.06568908691406,1267500,,,,,,,,
2020-06-24,193.5,193.99000549316406,187.22000122070312,187.75,173.98660278320312,1832000,,,,,,,,
2020-06-25,186.5800018310547,187.85000610351562,183.22000122070312,186.9499969482422,173.2452392578125,2111200,,,,,,,,
2020-06-26,188.35000610351562,189.60000610351562,183.33999633789062,184.13999938964844,170.6412353515625,1488400,,,,,,,,
2020-06-29,185.27000427246094,185.8000030517578,183.91000366210938,185.64999389648438,172.04051208496094,892700,,,,,,,,
2020-06-30,185.5800018310547,189.22999572753906,185.10000610351562,188.67999267578125,174.848388671875,1339500,,,,,,,,
2020-07-01,189.75999450683594,190.94000244140625,188.50999450683594,189.3300018310547,175.4507598876953,828500,,,,,,,,
2020-07-02,192.55999755859375,193.3699951171875,190.74000549316406,191.61000061035156,177.5636444091797,846600,,,,,,,,
2020-07-06,194.0,194.7100067138672,189.9600067138672,192.02000427246094,177.9435577392578,1507000,,,,,,,,
2020-07-07,191.8800048828125,191.8800048828125,188.99000549316406,189.1199951171875,175.25611877441406,1670600,,,,,,,,
2020-07-08,188.47000122070312,189.4600067138672,185.47999572753906,188.61000061035156,174.7835235595703,1474200,,,,,,,,
2020-07-09,188.88999938964844,191.2100067138672,187.52000427246094,187.80999755859375,174.04220581054688,996400,,,,,,,,
2020-07-10,188.25,190.24000549316406,186.5,189.69000244140625,175.78439331054688,804300,,,,,,,,
2020-07-13,190.75999450683594,193.24000549316406,189.1999969482422,189.74000549316406,175.8306884765625,862100,,,,,,,,
2020-07-14,189.02000427246094,196.16000366210938,188.6699981689453,195.8800048828125,181.5205841064453,1355800,,,,,,,,
2020-07-15,198.88999938964844,201.52999877929688,197.97999572753906,199.52999877929688,184.9030303955078,1610800,,,,,,,,
2020-07-16,198.6199951171875,199.4499969482422,197.38999938964844,199.13999938964844,184.54161071777344,938200,,,,,,,,
2020-07-17,200.10000610351562,200.22999572753906,197.38999938964844,198.0,183.4851837158203,1014100,,,,,,,,
2020-07-20,196.97999572753906,197.27000427246094,195.1999969482422,196.33999633789062,181.94688415527344,648600,,,,,,,,
2020-07-21,197.52999877929688,197.91000366210938,194.16000366210938,194.47000122070312,180.21395874023438,769900,,,,,,,,
2020-07-22,194.33999633789062,195.8699951171875,193.25999450683594,195.57000732421875,181.23333740234375,624300,,,,,,,,
2020-07-23,196.77999877929688,197.64999389648438,193.4499969482422,194.10000610351562,179.87107849121094,774600,,,,,,,,
2020-07-24,192.67999267578125,193.99000549316406,190.2899932861328,191.75,177.693359375,965300,,,,,,,,
2020-07-27,192.33999633789062,193.5399932861328,191.0500030517578,192.83999633789062,178.70343017578125,855500,,,,,,,,
2020-07-28,191.64999389648438,193.2100067138672,190.44000244140625,192.60000610351562,178.4810333251953,933100,,,,,,,,
2020-07-29,192.60000610351562,193.3699951171875,190.32000732421875,190.8800048828125,176.8871307373047,1371300,,,,,,,,
2020-07-30,189.58999633789062,193.8699951171875,187.75,193.02999877929688,178.87953186035156,1640500,,,,,,,,
2020-07-31,193.02999877929688,197.7899932861328,192.35000610351562,197.5399932861328,183.0588836669922,1557200,,,,,,,,
2020-08-03,199.16000366210938,199.67999267578125,197.4499969482422,198.1699981689453,183.64273071289062,947100,,,,,,,,
2020-08-04,198.22999572753906,200.0,196.4199981689453,199.4199981689453,184.80108642578125,847500,,,,,,,,
2020-08-05,200.0,202.39999389648438,199.02999877929688,201.24000549316406,186.4876251220703,1226200,,,,,,,,
2020-08-06,200.86000061035156,200.86000061035156,197.39999389648438,199.24000549316406,184.63430786132812,945000,,,,,,,,
2020-08-07,198.8699951171875,200.49000549316406,198.22999572753906,199.99000549316406,185.32928466796875,1312000,,,,,,,,
2020-08-10,199.5500030517578,205.0,199.10000610351562,204.49000549316406,189.49945068359375,923800,,,,,,,,
2020-08-11,206.07000732421875,208.32000732421875,205.63999938964844,207.25999450683594,192.06637573242188,1057300,,,,,,,,
2020-08-12,208.0,212.8000030517578,206.69000244140625,211.5,195.99551391601562,1382400,,,,,,,,
2020-08-13,214.0,217.32000732421875,212.25999450683594,213.3699951171875,197.7284393310547,1192200,,,,,,,,
2020-08-14,211.8800048828125,212.75,211.3800048828125,212.08999633789062,196.54229736328125,851700,,,,,,,,
2020-08-17,213.97999572753906,214.52000427246094,212.4199981689453,213.97000122070312,198.2844696044922,905700,,,,,,,,
2020-08-18,213.14999389648438,214.6699981689453,212.61000061035156,213.2899932861328,197.65435791015625,964200,,,,,,,,
2020-08-19,213.11000061035156,214.35000610351562,210.83999633789062,212.5,196.92221069335938,1296400,,,,,,,,
2020-08-20,197.86000061035156,200.0,194.13999938964844,198.27000427246094,183.7353973388672,4320600,,,,,,,,
2020-08-21,201.77999877929688,207.92999267578125,200.55999755859375,207.00999450683594,191.83468627929688,3228200,,,,,,,,
2020-08-24,211.77000427246094,215.69000244140625,210.9199981689453,212.57000732421875,196.98712158203125,1727900,,,,,,,,
2020-08-25,213.1300048828125,215.55999755859375,210.8300018310547,215.42999267578125,199.637451171875,954200,,,,,,,,
2020-08-26,215.0,217.85000610351562,214.77999877929688,216.67999267578125,200.79579162597656,1469600,,,,,,,,
2020-08-27,216.8000030517578,217.97999572753906,215.85000610351562,216.41000366210938,200.54562377929688,1018700,,,,,,,,
2020-08-28,216.1999969482422,223.5399932861328,216.1999969482422,222.92999267578125,207.04685974121094,1372900,,,,,,,,
2020-08-31,223.41000366210938,224.22999572753906,219.2899932861328,221.72000122070312,205.92308044433594,1917700,,,,,,,,
2020-09-01,218.85000610351562,222.6199951171875,217.9600067138672,220.99000549316406,205.2451171875,1710300,,,,,,,,
2020-09-02,221.8000030517578,223.14999389648438,221.39999389648438,221.9600067138672,206.14598083496094,1539600,,,,,,,,
2020-09-03,222.2100067138672,223.27999877929688,216.30999755859375,218.05999755859375,202.52381896972656,1523200,,,,,,,,
2020-09-04,218.7899932861328,218.7899932861328,212.14999389648438,216.22000122070312,200.81495666503906,1567300,,,,,,,,
2020-09-08,213.72999572753906,216.94000244140625,212.60000610351562,216.02000427246094,200.62918090820312,1531000,,,,,,,,
2020-09-09,217.10000610351562,220.22000122070312,216.72999572753906,218.50999450683594,202.94178771972656,1387200,,,,,,,,
2020-09-10,219.5399932861328,220.55999755859375,213.9499969482422,214.60000610351562,199.31036376953125,957400,,,,,,,,
2020-09-11,216.19000244140625,216.67999267578125,213.27999877929688,214.69000244140625,199.3939208984375,851300,,,,,,,,
2020-09-14,216.5,219.74000549316406,216.0800018310547,217.41000366210938,201.920166015625,683100,,,,,,,,
2020-09-15,219.05999755859375,220.27999877929688,217.58999633789062,217.75999450683594,202.24522399902344,798500,,,,,,,,
2020-09-16,218.27999877929688,219.8000030517578,217.17999267578125,217.25999450683594,201.7808380126953,693000,,,,,,,,
2020-09-17,215.49000549316406,218.08999633789062,214.39999389648438,215.7100067138672,200.3412628173828,543900,,,,,,,,
2020-09-18,213.97999572753906,215.9499969482422,211.38999938964844,212.38999938964844,197.2578582763672,1067000,,,,,,,,
2020-09-21,209.5,211.36000061035156,204.22999572753906,207.8300018310547,193.02273559570312,983000,,,,,,,,
2020-09-22,209.02999877929688,211.41000366210938,207.72999572753906,209.8300018310547,194.8802032470703,767400,,,,,,,,
2020-09-23,210.88999938964844,211.72000122070312,207.33999633789062,207.6300048828125,192.8369598388672,705800,,,,,,,,
2020-09-24,206.77999877929688,212.64999389648438,205.3800048828125,210.4600067138672,195.46533203125,1015600,,,,,,,,
2020-09-25,209.1999969482422,215.52999877929688,208.86000061035156,215.1999969482422,199.8675994873047,1011400,,,,,,,,
2020-09-28,217.11000061035156,217.86000061035156,214.97000122070312,215.75,200.37844848632812,873900,,,,,,,,
2020-09-29,217.8699951171875,217.89999389648438,212.72999572753906,214.77999877929688,199.4775390625,957900,,,,,,,,
2020-09-30,215.80999755859375,219.97000122070312,215.3800048828125,218.25,202.70030212402344,1039800,,,,,,,,
2020-10-01,219.69000244140625,220.57000732421875,217.3300018310547,219.52999877929688,203.8891143798828,897000,,,,,,,,
2020-10-02,217.14999389648438,220.75999450683594,215.7899932861328,218.75999450683594,203.17391967773438,722900,,,,,,,,
2020-10-05,221.66000366210938,223.05999755859375,220.13999938964844,222.0500030517578,206.2295684814453,819700,,,,,,,,
2020-10-06,222.0,223.02000427246094,216.83999633789062,217.66000366210938,202.15234375,892400,,,,,,,,
2020-10-07,219.4199981689453,222.13999938964844,219.07000732421875,221.47999572753906,205.70018005371094,775500,,,,,,,,
2020-10-08,222.24000549316406,224.80999755859375,221.3000030517578,224.2100067138672,208.23568725585938,778200,,,,,,,,
2020-10-09,224.5800018310547,226.27000427246094,222.50999450683594,224.60000610351562,208.597900390625,740200,,,,,,,,
2020-10-12,226.42999267578125,228.60000610351562,224.60000610351562,227.02000427246094,210.845458984375,817800,,,,,,,,
2020-10-13,224.1300048828125,225.22000122070312,222.00999450683594,223.02000427246094,207.13047790527344,854200,,,,,,,,
2020-10-14,225.82000732421875,225.82000732421875,221.47000122070312,222.83999633789062,206.96328735351562,855300,,,,,,,,
2020-10-15,221.4600067138672,223.64999389648438,220.35000610351562,221.8800048828125,206.07171630859375,893800,,,,,,,,
2020-10-16,223.4600067138672,225.6300048828125,222.58999633789062,224.1300048828125,208.161376953125,936300,,,,,,,,
2020-10-19,224.6199951171875,226.3000030517578,221.3699951171875,222.33999633789062,206.49888610839844,732200,,,,,,,,
2020-10-20,223.9499969482422,227.66000366210938,222.7100067138672,225.72000122070312,209.63807678222656,587000,,,,,,,,
2020-10-21,226.6999969482422,233.82000732421875,225.6699981689453,232.64999389648438,216.07432556152344,1220800,,,,,,,,
2020-10-22,232.0800018310547,234.75999450683594,230.86000061035156,232.6199951171875,216.04644775390625,858200,,,,,,,,
2020-10-23,234.02000427246094,235.83999633789062,232.4600067138672,235.22999572753906,218.47052001953125,685700,,,,,,,,
2020-10-26,232.24000549316406,233.02000427246094,227.2899932861328,232.1699981689453,215.6285400390625,1183200,,,,,,,,
2020-10-27,233.52000427246094,233.52000427246094,230.36000061035156,231.0500030517578,214.58836364746094,983100,,,,,,,,
2020-10-28,226.80999755859375,227.60000610351562,220.39999389648438,220.5500030517578,204.83644104003906,1069400,,,,,,,,
2020-10-29,220.5500030517578,225.30999755859375,219.1199951171875,223.13999938964844,207.24192810058594,1039900,,,,,,,,
2020-10-30,221.5,224.89999389648438,216.25,219.66000366210938,204.0098419189453,1411700,,,,,,,,
2020-11-02,233.5399932861328,237.82000732421875,220.4199981689453,223.85000610351562,207.9013214111328,2442300,,,,,,,,
2020-11-03,226.05999755859375,227.5500030517578,221.4600067138672,224.7899932861328,208.7743377685547,1654800,,,,,,,,
2020-11-04,226.8300018310547,230.91000366210938,225.47000122070312,227.75,211.52345275878906,976500,,,,,,,,
2020-11-05,231.0,237.6300048828125,229.74000549316406,236.86000061035156,219.98440551757812,1397400,,,,,,,,
2020-11-06,238.11000061035156,239.86000061035156,235.3300018310547,238.63999938964844,221.63755798339844,945500,,,,,,,,
2020-11-09,248.97000122070312,256.07000732421875,246.0,246.2100067138672,228.66824340820312,1912900,,,,,,,,
2020-11-10,246.72000122070312,250.22999572753906,246.1999969482422,247.35000610351562,229.7270050048828,1478600,,,,,,,,
2020-11-11,249.38999938964844,251.0800018310547,247.4499969482422,248.22999572753906,230.54432678222656,1251900,,,,,,,,
2020-11-12,247.8800048828125,250.77999877929688,246.94000244140625,249.49000549316406,231.71453857421875,888300,,,,,,,,
2020-11-13,250.0,255.60000610351562,249.61000061035156,255.11000061035156,236.93414306640625,919500,,,,,,,,
2020-11-16,258.75,259.7699890136719,252.8699951171875,258.3399963378906,239.9340057373047,1291800,,,,,,,,
2020-11-17,255.22000122070312,259.4700012207031,254.13999938964844,256.95001220703125,238.64308166503906,990500,,,,,,,,
2020-11-18,257.4200134277344,257.75,250.22999572753906,250.32000732421875,232.4854278564453,1160500,,,,,,,,
2020-11-19,245.9499969482422,246.8699951171875,238.92999267578125,241.9199981689453,224.6838836669922,2594500,,,,,,,,
2020-11-20,242.3699951171875,244.3699951171875,240.0500030517578,240.55999755859375,223.4207763671875,1327100,,,,,,,,
2020-11-23,241.49000549316406,241.94000244140625,237.6199951171875,239.6999969482422,222.6220245361328,1677100,,,,,,,,
2020-11-24,241.02999877929688,246.7100067138672,240.64999389648438,245.80999755859375,228.29673767089844,1424700,,,,,,,,
2020-11-25,247.2100067138672,248.8300018310547,246.3699951171875,246.85000610351562,229.2626495361328,1074400,,,,,,,,
2020-11-27,246.36000061035156,247.0500030517578,242.02000427246094,245.94000244140625,228.90895080566406,631300,,,,,,,,
2020-11-30,243.8300018310547,245.97999572753906,240.25,245.32000732421875,228.33189392089844,3488100,,,,,,,,
2020-12-01,250.24000549316406,250.85000610351562,245.5500030517578,247.1699981689453,230.0537872314453,1523300,,,,,,,,
2020-12-02,245.10000610351562,247.35000610351562,244.2100067138672,245.32000732421875,228.33189392089844,932300,,,,,,,,
2020-12-03,244.3800048828125,248.1199951171875,244.1199951171875,245.4600067138672,228.4622039794922,1019200,,,,,,,,
2020-12-04,245.92999267578125,246.61000061035156,241.55999755859375,244.1199951171875,227.21499633789062,1140000,,,,,,,,
2020-12-07,242.88999938964844,246.10000610351562,242.00999450683594,245.75999450683594,228.74143981933594,1022900,,,,,,,,
2020-12-08,244.77999877929688,249.02999877929688,244.22000122070312,248.47999572753906,231.27305603027344,1018600,,,,,,,,
2020-12-09,248.08999633789062,249.32000732421875,245.3300018310547,246.64999389648438,229.5697784423828,1228400,,,,,,,,
2020-12-10,246.9199981689453,248.55999755859375,245.33999633789062,246.52999877929688,229.45811462402344,1042600,,,,,,,,
2020-12-11,245.75999450683594,247.9499969482422,243.99000549316406,245.75,228.73211669921875,778900,,,,,,,,
