date,open,high,low,close,adj_close,volume,"('date', '')","('open', 'REXR')","('high', 'REXR')","('low', 'REXR')","('close', 'REXR')","('adj_close', 'REXR')","('volume', 'REXR')","('currency', '')"
2020-01-02,45.939998626708984,45.939998626708984,44.68000030517578,45.189998626708984,38.65027618408203,523800,,,,,,,,
2020-01-03,44.959999084472656,45.93000030517578,44.849998474121094,45.84000015258789,39.20622253417969,443800,,,,,,,,
2020-01-06,45.709999084472656,46.130001068115234,45.529998779296875,45.63999938964844,39.03515625,395800,,,,,,,,
2020-01-07,45.36000061035156,45.63999938964844,45.11000061035156,45.279998779296875,38.727256774902344,582100,,,,,,,,
2020-01-08,45.20000076293945,45.20000076293945,44.4900016784668,44.86000061035156,38.3680305480957,979400,,,,,,,,
2020-01-09,44.880001068115234,45.4900016784668,44.84000015258789,45.2400016784668,38.69304275512695,565600,,,,,,,,
2020-01-10,45.209999084472656,45.91999816894531,45.060001373291016,45.90999984741211,39.266090393066406,920100,,,,,,,,
2020-01-13,45.90999984741211,46.7400016784668,45.849998474121094,46.7400016784668,39.97597122192383,386900,,,,,,,,
2020-01-14,46.779998779296875,46.779998779296875,46.119998931884766,46.22999954223633,39.5397834777832,415800,,,,,,,,
2020-01-15,46.2599983215332,47.0099983215332,46.2599983215332,46.79999923706055,40.02729034423828,433600,,,,,,,,
2020-01-16,46.900001525878906,47.29999923706055,46.849998474121094,47.20000076293945,40.36940383911133,377200,,,,,,,,
2020-01-17,47.40999984741211,47.900001525878906,47.189998626708984,47.75,40.83980178833008,617600,,,,,,,,
2020-01-21,47.72999954223633,48.27000045776367,47.59000015258789,48.2599983215332,41.275997161865234,742900,,,,,,,,
2020-01-22,48.43000030517578,48.58000183105469,47.36000061035156,47.470001220703125,40.60032653808594,570900,,,,,,,,
2020-01-23,47.5099983215332,48.70000076293945,47.25,48.56999969482422,41.5411491394043,502800,,,,,,,,
2020-01-24,48.70000076293945,48.70000076293945,48.25,48.540000915527344,41.51548767089844,567900,,,,,,,,
2020-01-27,48.13999938964844,48.849998474121094,47.97999954223633,48.72999954223633,41.6779899597168,499400,,,,,,,,
2020-01-28,48.779998779296875,49.150001525878906,48.36000061035156,48.43000030517578,41.42140197753906,407700,,,,,,,,
2020-01-29,48.470001220703125,48.720001220703125,48.13999938964844,48.630001068115234,41.59246063232422,266700,,,,,,,,
2020-01-30,48.61000061035156,49.11000061035156,48.56999969482422,49.09000015258789,41.98588562011719,361600,,,,,,,,
2020-01-31,48.93000030517578,49.04999923706055,47.95000076293945,48.189998626708984,41.21612548828125,434500,,,,,,,,
2020-02-03,48.439998626708984,48.56999969482422,48.09000015258789,48.33000183105469,41.335880279541016,430200,,,,,,,,
2020-02-04,48.459999084472656,49.22999954223633,48.20000076293945,49.099998474121094,41.99443817138672,331100,,,,,,,,
2020-02-05,49.25,49.380001068115234,48.68000030517578,49.13999938964844,42.02865219116211,388100,,,,,,,,
2020-02-06,49.18000030517578,49.560001373291016,48.95000076293945,49.5,42.3365592956543,317400,,,,,,,,
2020-02-07,49.5099983215332,49.75,49.25,49.65999984741211,42.47339630126953,289700,,,,,,,,
2020-02-10,49.7400016784668,50.2599983215332,49.54999923706055,50.18000030517578,42.918148040771484,194400,,,,,,,,
2020-02-11,50.36000061035156,50.720001220703125,50.31999969482422,50.5,43.19184112548828,491000,,,,,,,,
2020-02-12,51.150001525878906,51.16999816894531,49.77000045776367,50.900001525878906,43.53395080566406,597600,,,,,,,,
2020-02-13,50.79999923706055,51.810001373291016,50.79999923706055,51.72999954223633,44.243831634521484,344200,,,,,,,,
2020-02-14,51.880001068115234,52.86000061035156,51.86000061035156,52.86000061035156,45.21031188964844,460700,,,,,,,,
2020-02-18,53.09000015258789,53.27000045776367,52.16999816894531,52.65999984741211,45.039249420166016,436200,,,,,,,,
2020-02-19,52.75,52.869998931884766,52.45000076293945,52.560001373291016,44.9537239074707,414900,,,,,,,,
2020-02-20,52.470001220703125,52.9900016784668,52.16999816894531,52.939998626708984,45.27873611450195,441500,,,,,,,,
2020-02-21,53.16999816894531,53.47999954223633,52.83000183105469,53.349998474121094,45.62939453125,408400,,,,,,,,
2020-02-24,52.5,52.939998626708984,51.72999954223633,51.81999969482422,44.3208122253418,458600,,,,,,,,
2020-02-25,51.91999816894531,52.08000183105469,50.349998474121094,50.369998931884766,43.080650329589844,455100,,,,,,,,
2020-02-26,50.400001525878906,50.939998626708984,49.959999084472656,50.0,42.764190673828125,661400,,,,,,,,
2020-02-27,49.31999969482422,50.130001068115234,47.11000061035156,47.119998931884766,40.30097961425781,959800,,,,,,,,
2020-02-28,46.119998931884766,46.810001373291016,44.75,46.77000045776367,40.00162887573242,1249000,,,,,,,,
2020-03-02,47.04999923706055,48.04999923706055,46.16999816894531,47.9900016784668,41.04508590698242,978000,,,,,,,,
2020-03-03,47.88999938964844,49.22999954223633,47.13999938964844,47.779998779296875,40.8654670715332,925900,,,,,,,,
2020-03-04,48.599998474121094,50.0,48.560001373291016,49.95000076293945,42.721435546875,687500,,,,,,,,
2020-03-05,48.970001220703125,50.02000045776367,48.7599983215332,49.9900016784668,42.75564193725586,880800,,,,,,,,
2020-03-06,48.66999816894531,49.75,47.349998474121094,48.880001068115234,41.80628204345703,817500,,,,,,,,
2020-03-09,47.0,47.630001068115234,43.529998779296875,43.790000915527344,37.452877044677734,974600,,,,,,,,
2020-03-10,44.7599983215332,46.18000030517578,42.439998626708984,46.130001068115234,39.454246520996094,721300,,,,,,,,
2020-03-11,44.939998626708984,44.9900016784668,42.5,42.83000183105469,36.63181686401367,1307800,,,,,,,,
2020-03-12,40.13999938964844,42.209999084472656,37.83000183105469,39.58000183105469,33.852142333984375,984200,,,,,,,,
2020-03-13,41.630001068115234,43.709999084472656,38.91999816894531,43.709999084472656,37.384464263916016,1100500,,,,,,,,
2020-03-16,40.0,40.15999984741211,34.72999954223633,34.81999969482422,29.780988693237305,1304100,,,,,,,,
2020-03-17,35.5099983215332,38.619998931884766,34.4900016784668,36.68000030517578,31.371814727783203,1750000,,,,,,,,
2020-03-18,34.29999923706055,36.72999954223633,33.11000061035156,35.43000030517578,30.302701950073242,1730300,,,,,,,,
2020-03-19,35.0099983215332,36.70000076293945,33.31999969482422,35.75,30.576393127441406,1554900,,,,,,,,
2020-03-20,35.0,36.459999084472656,32.869998931884766,33.95000076293945,29.036884307861328,2371000,,,,,,,,
2020-03-23,33.869998931884766,35.880001068115234,31.790000915527344,35.0,29.934940338134766,873600,,,,,,,,
2020-03-24,36.0,36.5,34.5,36.36000061035156,31.098127365112305,1331500,,,,,,,,
2020-03-25,36.20000076293945,37.4900016784668,34.599998474121094,35.83000183105469,30.644832611083984,974000,,,,,,,,
2020-03-26,36.189998626708984,38.70000076293945,35.720001220703125,38.58000183105469,32.996856689453125,1232800,,,,,,,,
2020-03-27,37.27000045776367,40.75,36.93000030517578,39.290000915527344,33.604103088378906,1073100,,,,,,,,
2020-03-30,39.720001220703125,41.63999938964844,37.90999984741211,41.369998931884766,35.57777786254883,796800,,,,,,,,
2020-03-31,41.0,41.33000183105469,38.880001068115234,41.0099983215332,35.268184661865234,1268000,,,,,,,,
2020-04-01,39.0099983215332,39.11000061035156,35.70000076293945,37.2400016784668,32.026031494140625,1198600,,,,,,,,
2020-04-02,36.5099983215332,37.72999954223633,36.2599983215332,36.97999954223633,31.802427291870117,1156400,,,,,,,,
2020-04-03,36.5099983215332,36.900001525878906,35.29999923706055,36.119998931884766,31.06283950805664,900400,,,,,,,,
2020-04-06,37.81999969482422,38.880001068115234,37.380001068115234,38.189998626708984,32.84300994873047,1134200,,,,,,,,
2020-04-07,39.88999938964844,40.029998779296875,37.779998779296875,38.119998931884766,32.78282165527344,1110100,,,,,,,,
2020-04-08,38.79999923706055,40.4900016784668,38.04999923706055,40.220001220703125,34.58879852294922,670800,,,,,,,,
2020-04-09,41.209999084472656,44.93000030517578,41.02000045776367,44.47999954223633,38.252357482910156,736400,,,,,,,,
2020-04-13,43.79999923706055,44.540000915527344,41.0,41.13999938964844,35.37998962402344,687400,,,,,,,,
2020-04-14,42.45000076293945,43.060001373291016,42.02000045776367,42.650001525878906,36.6785774230957,402200,,,,,,,,
2020-04-15,41.11000061035156,41.810001373291016,40.16999816894531,40.83000183105469,35.1133918762207,856500,,,,,,,,
2020-04-16,41.040000915527344,41.040000915527344,39.86000061035156,40.86000061035156,35.139190673828125,1092600,,,,,,,,
2020-04-17,42.040000915527344,42.45000076293945,41.43000030517578,41.61000061035156,35.7841796875,714100,,,,,,,,
2020-04-20,40.77000045776367,41.36000061035156,40.20000076293945,40.4900016784668,34.820987701416016,840800,,,,,,,,
2020-04-21,39.119998931884766,40.5099983215332,38.72999954223633,39.41999816894531,33.90080642700195,860300,,,,,,,,
2020-04-22,40.2400016784668,40.689998626708984,39.400001525878906,39.45000076293945,33.92660140991211,808600,,,,,,,,
2020-04-23,39.380001068115234,39.95000076293945,38.38999938964844,38.72999954223633,33.307411193847656,1141100,,,,,,,,
2020-04-24,38.88999938964844,39.09000015258789,38.27000045776367,38.650001525878906,33.238616943359375,1162200,,,,,,,,
2020-04-27,39.27000045776367,40.75,39.04999923706055,40.36000061035156,34.70919418334961,780300,,,,,,,,
2020-04-28,41.810001373291016,41.869998931884766,40.61000061035156,40.900001525878906,35.17359161376953,404600,,,,,,,,
2020-04-29,42.34000015258789,42.34000015258789,40.88999938964844,41.720001220703125,35.8787841796875,902800,,,,,,,,
2020-04-30,40.90999984741211,41.04999923706055,39.72999954223633,40.720001220703125,35.018798828125,1103000,,,,,,,,
2020-05-01,39.72999954223633,40.5099983215332,39.02000045776367,39.709999084472656,34.15019989013672,1036900,,,,,,,,
2020-05-04,38.02000045776367,39.099998474121094,38.02000045776367,38.72999954223633,33.307411193847656,1131400,,,,,,,,
2020-05-05,37.369998931884766,39.400001525878906,37.11000061035156,39.189998626708984,33.703006744384766,1255300,,,,,,,,
2020-05-06,39.5,40.029998779296875,39.34000015258789,39.650001525878906,34.09859848022461,738000,,,,,,,,
2020-05-07,40.34000015258789,40.4900016784668,39.91999816894531,40.310001373291016,34.666194915771484,720500,,,,,,,,
2020-05-08,41.16999816894531,41.20000076293945,40.310001373291016,40.84000015258789,35.12199020385742,655600,,,,,,,,
2020-05-11,40.06999969482422,41.189998626708984,40.06999969482422,40.689998626708984,34.992977142333984,775300,,,,,,,,
2020-05-12,39.70000076293945,40.029998779296875,38.619998931884766,38.65999984741211,33.24721145629883,4148900,,,,,,,,
2020-05-13,38.36000061035156,38.68000030517578,37.65999984741211,37.7599983215332,32.47321701049805,1751300,,,,,,,,
2020-05-14,36.83000183105469,37.34000015258789,35.68000030517578,37.25,32.03462219238281,1377800,,,,,,,,
2020-05-15,37.040000915527344,37.63999938964844,36.310001373291016,37.06999969482422,31.879823684692383,941900,,,,,,,,
2020-05-18,38.560001373291016,39.900001525878906,38.5099983215332,38.97999954223633,33.522396087646484,1121400,,,,,,,,
2020-05-19,38.56999969482422,38.900001525878906,37.779998779296875,38.689998626708984,33.273006439208984,817300,,,,,,,,
2020-05-20,39.63999938964844,39.7400016784668,39.029998779296875,39.709999084472656,34.15019989013672,997200,,,,,,,,
2020-05-21,39.5,39.970001220703125,39.119998931884766,39.119998931884766,33.64280319213867,707800,,,,,,,,
2020-05-22,39.2400016784668,39.36000061035156,38.560001373291016,38.77000045776367,33.34181213378906,548500,,,,,,,,
2020-05-26,40.18000030517578,40.4900016784668,39.63999938964844,39.880001068115234,34.29640197753906,713200,,,,,,,,
2020-05-27,40.97999954223633,41.0,38.689998626708984,39.54999923706055,34.01260757446289,1380700,,,,,,,,
2020-05-28,39.9900016784668,40.33000183105469,39.310001373291016,40.11000061035156,34.49419403076172,1098900,,,,,,,,
2020-05-29,39.79999923706055,40.119998931884766,39.099998474121094,39.79999923706055,34.22758865356445,1217900,,,,,,,,
2020-06-01,39.810001373291016,40.68000030517578,39.310001373291016,40.040000915527344,34.43400192260742,1614600,,,,,,,,
2020-06-02,40.58000183105469,40.65999984741211,39.900001525878906,40.130001068115234,34.51139831542969,1044400,,,,,,,,
2020-06-03,40.599998474121094,42.09000015258789,40.5099983215332,41.79999923706055,35.947574615478516,1586400,,,,,,,,
2020-06-04,41.439998626708984,41.849998474121094,40.529998779296875,40.849998474121094,35.13058853149414,892600,,,,,,,,
2020-06-05,42.15999984741211,43.52000045776367,41.56999969482422,43.209999084472656,37.160160064697266,1740200,,,,,,,,
2020-06-08,43.66999816894531,43.810001373291016,42.150001525878906,42.34000015258789,36.41196823120117,1122900,,,,,,,,
2020-06-09,41.5,42.220001220703125,41.290000915527344,42.04999923706055,36.1625862121582,1105400,,,,,,,,
2020-06-10,41.86000061035156,41.869998931884766,40.5099983215332,41.650001525878906,35.81858444213867,1018200,,,,,,,,
2020-06-11,39.720001220703125,40.09000015258789,38.63999938964844,39.13999938964844,33.66000747680664,1313400,,,,,,,,
2020-06-12,40.529998779296875,41.060001373291016,39.18000030517578,40.9900016784668,35.25099182128906,1446700,,,,,,,,
2020-06-15,39.689998626708984,42.0099983215332,39.5,41.720001220703125,35.8787841796875,1291800,,,,,,,,
2020-06-16,43.189998626708984,43.400001525878906,42.08000183105469,42.720001220703125,36.73876953125,1153000,,,,,,,,
2020-06-17,43.029998779296875,43.34000015258789,42.02000045776367,42.47999954223633,36.53236770629883,1059800,,,,,,,,
2020-06-18,41.95000076293945,42.34000015258789,41.560001373291016,41.83000183105469,35.97338104248047,891500,,,,,,,,
2020-06-19,42.310001373291016,42.45000076293945,40.880001068115234,40.9900016784668,35.25099182128906,2407200,,,,,,,,
2020-06-22,40.75,40.93000030517578,39.310001373291016,40.900001525878906,35.17359161376953,1140500,,,,,,,,
2020-06-23,41.5,41.630001068115234,40.709999084472656,40.91999816894531,35.190792083740234,1047900,,,,,,,,
2020-06-24,40.31999969482422,40.45000076293945,38.61000061035156,39.720001220703125,34.15879440307617,1500400,,,,,,,,
2020-06-25,39.400001525878906,40.470001220703125,38.869998931884766,40.40999984741211,34.752197265625,1765400,,,,,,,,
2020-06-26,40.220001220703125,41.56999969482422,40.02000045776367,41.029998779296875,35.2853889465332,12748900,,,,,,,,
2020-06-29,41.09000015258789,41.310001373291016,40.47999954223633,41.15999984741211,35.58364486694336,1082500,,,,,,,,
2020-06-30,41.18000030517578,41.81999969482422,41.130001068115234,41.43000030517578,35.81706237792969,1055100,,,,,,,,
2020-07-01,41.58000183105469,42.70000076293945,41.56999969482422,42.61000061035156,36.83720397949219,709500,,,,,,,,
2020-07-02,43.33000183105469,43.56999969482422,42.38999938964844,42.880001068115234,37.07062530517578,688300,,,,,,,,
2020-07-06,43.88999938964844,43.88999938964844,43.0099983215332,43.130001068115234,37.286746978759766,743900,,,,,,,,
2020-07-07,42.4900016784668,43.2599983215332,42.290000915527344,42.290000915527344,36.5605583190918,1293700,,,,,,,,
2020-07-08,42.45000076293945,42.66999816894531,42.130001068115234,42.290000915527344,36.5605583190918,996200,,,,,,,,
2020-07-09,42.13999938964844,42.15999984741211,41.33000183105469,41.880001068115234,36.20610427856445,616800,,,,,,,,
2020-07-10,41.72999954223633,42.02000045776367,41.40999984741211,41.84000015258789,36.1715202331543,767600,,,,,,,,
2020-07-13,42.06999969482422,42.79999923706055,41.70000076293945,41.7599983215332,36.10236358642578,504900,,,,,,,,
2020-07-14,41.77000045776367,42.290000915527344,41.59000015258789,42.209999084472656,36.491390228271484,628700,,,,,,,,
2020-07-15,42.630001068115234,42.65999984741211,41.25,41.72999954223633,36.076419830322266,931500,,,,,,,,
2020-07-16,41.400001525878906,41.779998779296875,40.68000030517578,40.70000076293945,35.185970306396484,897000,,,,,,,,
2020-07-17,40.95000076293945,41.400001525878906,40.650001525878906,41.25,35.66145324707031,1055100,,,,,,,,
2020-07-20,41.25,41.349998474121094,40.66999816894531,40.70000076293945,35.185970306396484,1091900,,,,,,,,
2020-07-21,41.099998474121094,41.41999816894531,40.83000183105469,40.83000183105469,35.29835510253906,1567500,,,,,,,,
2020-07-22,40.91999816894531,41.310001373291016,39.33000183105469,41.04999923706055,35.48854446411133,1430700,,,,,,,,
2020-07-23,40.939998626708984,42.4900016784668,40.790000915527344,41.72999954223633,36.076419830322266,896700,,,,,,,,
