date,open,high,low,close,adj_close,volume,"('date', '')","('open', 'RUSHB')","('high', 'RUSHB')","('low', 'RUSHB')","('close', 'RUSHB')","('adj_close', 'RUSHB')","('volume', 'RUSHB')","('currency', '')"
2020-01-27,19.942222595214844,20.213333129882812,19.635555267333984,19.88888931274414,18.166406631469727,12600,,,,,,,,
2020-01-28,19.884443283081055,20.275556564331055,19.884443283081055,20.275556564331055,18.519588470458984,4275,,,,,,,,
2020-01-29,20.280000686645508,20.471111297607422,20.115556716918945,20.448888778686523,18.67790412902832,13275,,,,,,,,
2020-01-30,20.213333129882812,20.471111297607422,20.017778396606445,20.293333053588867,18.535823822021484,16425,,,,,,,,
2020-01-31,20.057777404785156,20.057777404785156,19.608888626098633,19.71555519104004,18.00808334350586,14625,,,,,,,,
2020-02-03,20.07111167907715,20.07111167907715,19.648889541625977,19.648889541625977,17.947193145751953,11700,,,,,,,,
2020-02-04,20.142221450805664,20.302221298217773,19.906667709350586,19.906667709350586,18.182645797729492,9000,,,,,,,,
2020-02-05,20.44444465637207,20.44444465637207,20.213333129882812,20.315555572509766,18.55611801147461,15975,,,,,,,,
2020-02-06,20.1200008392334,20.1200008392334,19.817777633666992,19.817777633666992,18.10144805908203,6300,,,,,,,,
2020-02-07,19.622222900390625,19.622222900390625,19.622222900390625,19.622222900390625,17.922828674316406,1800,,,,,,,,
2020-02-10,19.85333251953125,20.213333129882812,19.85333251953125,19.9777774810791,18.247594833374023,5175,,,,,,,,
2020-02-11,20.0,20.53333282470703,20.0,20.333332061767578,18.572359085083008,10350,,,,,,,,
2020-02-12,20.528888702392578,20.77777862548828,20.44444465637207,20.44444465637207,18.673845291137695,10125,,,,,,,,
2020-02-13,17.85333251953125,19.066667556762695,17.85333251953125,19.066667556762695,17.415393829345703,12600,,,,,,,,
2020-02-14,15.4399995803833,19.29777717590332,15.4399995803833,19.195556640625,17.533117294311523,11925,,,,,,,,
2020-02-18,19.239999771118164,19.528888702392578,18.475555419921875,19.364444732666016,17.687379837036133,18675,,,,,,,,
2020-02-19,19.608888626098633,19.608888626098633,18.626667022705078,19.311111450195312,17.6386661529541,11925,,,,,,,,
2020-02-20,19.511110305786133,20.28444480895996,19.511110305786133,19.711111068725586,18.004026412963867,11025,,,,,,,,
2020-02-21,19.93777847290039,19.95111083984375,19.55555534362793,19.711111068725586,18.004026412963867,14175,,,,,,,,
2020-02-24,19.248889923095703,19.64444351196289,19.1200008392334,19.1200008392334,17.51544952392578,9450,,,,,,,,
2020-02-25,19.288888931274414,19.35555648803711,18.81333351135254,18.81333351135254,17.234519958496094,25200,,,,,,,,
2020-02-26,19.1200008392334,19.1200008392334,18.77777862548828,18.799999237060547,17.222301483154297,8100,,,,,,,,
2020-02-27,19.0,19.63111114501953,18.55555534362793,18.55555534362793,16.998374938964844,11475,,,,,,,,
2020-02-28,18.22222137451172,18.626667022705078,18.06222152709961,18.626667022705078,17.063514709472656,25650,,,,,,,,
2020-03-02,18.84000015258789,19.14666748046875,18.84000015258789,19.14666748046875,17.539878845214844,8100,,,,,,,,
2020-03-03,19.04888916015625,19.04888916015625,18.057777404785156,18.057777404785156,16.5423641204834,10575,,,,,,,,
2020-03-04,18.568889617919922,18.568889617919922,18.182222366333008,18.524444580078125,16.96987533569336,10350,,,,,,,,
2020-03-05,18.182222366333008,18.315555572509766,17.688888549804688,18.315555572509766,16.77851104736328,18900,,,,,,,,
2020-03-06,17.848888397216797,17.848888397216797,17.266666412353516,17.528888702392578,16.057863235473633,10350,,,,,,,,
2020-03-09,16.63111114501953,16.63111114501953,14.773332595825195,15.14222240447998,13.87148666381836,19125,,,,,,,,
2020-03-10,15.368888854980469,15.595556259155273,15.124444007873535,15.337778091430664,14.050631523132324,18900,,,,,,,,
2020-03-11,14.808889389038086,15.391111373901367,14.346667289733887,15.133333206176758,13.863344192504883,25875,,,,,,,,
2020-03-12,14.515556335449219,14.600000381469727,12.684444427490234,13.64888858795166,12.503471374511719,28575,,,,,,,,
2020-03-13,13.191110610961914,14.968889236450195,13.191110610961914,14.591111183166504,13.366623878479004,21150,,,,,,,,
2020-03-16,13.786666870117188,14.373332977294922,12.164443969726562,12.164443969726562,11.143607139587402,32625,,,,,,,,
2020-03-17,12.631111145019531,13.533332824707031,12.0,12.95111083984375,11.864253044128418,51525,,,,,,,,
2020-03-18,12.119999885559082,12.502222061157227,9.626667022705078,9.626667022705078,8.81879711151123,26100,,,,,,,,
2020-03-19,10.382222175598145,11.960000038146973,9.622221946716309,10.408888816833496,9.53537368774414,68400,,,,,,,,
2020-03-20,10.008889198303223,12.0,10.008889198303223,10.964444160461426,10.044310569763184,77175,,,,,,,,
2020-03-23,11.622221946716309,11.911110877990723,10.657777786254883,11.293333053588867,10.345595359802246,21375,,,,,,,,
2020-03-24,12.008889198303223,13.102222442626953,11.702221870422363,12.93777847290039,11.85204029083252,26325,,,,,,,,
2020-03-25,12.844444274902344,13.35111141204834,12.244443893432617,13.35111141204834,12.230684280395508,19800,,,,,,,,
2020-03-26,13.466667175292969,14.497777938842773,13.284443855285645,14.20444393157959,13.012406349182129,23850,,,,,,,,
2020-03-27,13.866666793823242,13.897777557373047,12.884444236755371,12.884444236755371,11.803182601928711,13050,,,,,,,,
2020-03-30,12.88888931274414,13.391111373901367,12.84000015258789,13.328888893127441,12.2103271484375,17100,,,,,,,,
2020-03-31,13.262222290039062,13.5600004196167,13.151110649108887,13.5600004196167,12.42204475402832,24075,,,,,,,,
2020-04-01,12.542222023010254,12.973333358764648,11.942221641540527,11.942221641540527,10.940027236938477,24075,,,,,,,,
2020-04-02,11.79555606842041,12.582221984863281,11.79555606842041,12.582221984863281,11.52631950378418,8100,,,,,,,,
2020-04-03,11.986666679382324,11.986666679382324,11.600000381469727,11.777777671813965,10.789384841918945,14175,,,,,,,,
2020-04-06,12.528888702392578,13.11111068725586,12.528888702392578,13.079999923706055,11.982325553894043,19350,,,,,,,,
2020-04-07,13.5377779006958,13.720000267028809,12.977778434753418,13.137778282165527,12.03525447845459,18900,,,,,,,,
2020-04-08,13.453332901000977,13.95555591583252,13.164443969726562,13.90666675567627,12.739618301391602,38700,,,,,,,,
2020-04-09,13.915555953979492,14.915555953979492,13.733332633972168,14.915555953979492,13.663840293884277,16875,,,,,,,,
2020-04-13,14.728889465332031,14.728889465332031,13.84000015258789,13.991110801696777,12.816977500915527,15975,,,,,,,,
2020-04-14,13.973333358764648,14.315555572509766,13.715556144714355,14.30666732788086,13.106049537658691,7875,,,,,,,,
2020-04-15,13.755556106567383,13.755556106567383,12.920000076293945,13.182222366333008,12.075968742370605,10575,,,,,,,,
2020-04-16,13.146666526794434,13.457777976989746,12.702221870422363,13.457777976989746,12.328399658203125,23625,,,,,,,,
2020-04-17,13.760000228881836,14.591111183166504,13.577777862548828,14.591111183166504,13.366623878479004,22950,,,,,,,,
2020-04-20,14.031110763549805,14.115555763244629,13.35111141204834,13.355555534362793,12.234756469726562,7200,,,,,,,,
2020-04-21,13.09333324432373,13.106666564941406,12.662221908569336,12.831110954284668,11.754324913024902,15975,,,,,,,,
2020-04-22,13.0,13.155555725097656,12.64888858795166,13.022221565246582,11.92939567565918,25875,,,,,,,,
2020-04-23,13.893333435058594,14.946666717529297,13.680000305175781,14.084444046020508,12.902475357055664,11250,,,,,,,,
2020-04-24,14.079999923706055,14.5377779006958,13.964444160461426,14.457777976989746,13.24448013305664,19350,,,,,,,,
2020-04-27,14.026666641235352,15.075555801391602,13.239999771118164,14.626667022705078,13.399197578430176,27900,,,,,,,,
2020-04-28,15.217778205871582,15.435556411743164,15.146666526794434,15.146666526794434,13.875555992126465,8325,,,,,,,,
2020-04-29,15.991110801696777,16.586666107177734,15.755556106567383,16.431110382080078,15.052209854125977,19800,,,,,,,,
2020-04-30,15.782221794128418,15.782221794128418,14.600000381469727,15.69333267211914,14.376349449157715,27450,,,,,,,,
2020-05-01,14.4622220993042,15.102222442626953,14.199999809265137,15.102222442626953,13.834843635559082,13050,,,,,,,,
2020-05-04,14.324443817138672,15.373332977294922,14.191110610961914,15.039999961853027,13.777841567993164,14175,,,,,,,,
2020-05-05,15.4622220993042,15.551111221313477,14.737777709960938,14.737777709960938,13.500983238220215,12825,,,,,,,,
2020-05-06,14.871110916137695,15.022221565246582,14.377778053283691,14.377778053283691,13.223031044006348,11025,,,,,,,,
2020-05-07,14.866666793823242,15.271110534667969,14.631111145019531,14.933333396911621,13.733967781066895,15975,,,,,,,,
2020-05-08,15.071110725402832,15.69777774810791,15.071110725402832,15.391111373901367,14.15497875213623,36450,,,,,,,,
2020-05-11,15.191110610961914,15.475556373596191,14.933333396911621,15.0,13.795280456542969,43875,,,,,,,,
2020-05-12,15.199999809265137,15.324443817138672,13.782221794128418,13.782221794128418,12.675308227539062,20925,,,,,,,,
2020-05-13,14.09333324432373,14.30666732788086,13.422222137451172,14.177778244018555,13.039095878601074,30375,,,,,,,,
2020-05-14,13.782221794128418,13.782221794128418,12.751111030578613,13.471111297607422,12.38918399810791,48375,,,,,,,,
2020-05-15,13.471111297607422,13.968889236450195,13.471111297607422,13.95111083984375,12.830633163452148,17550,,,,,,,,
2020-05-18,14.600000381469727,15.58666706085205,14.600000381469727,15.58666706085205,14.334830284118652,20475,,,,,,,,
2020-05-19,15.231110572814941,15.582221984863281,14.848889350891113,15.244443893432617,14.02009391784668,28125,,,,,,,,
2020-05-20,15.315555572509766,16.191110610961914,15.315555572509766,15.95555591583252,14.674091339111328,27450,,,,,,,,
2020-05-21,15.564443588256836,15.564443588256836,15.431111335754395,15.431111335754395,14.191764831542969,9225,,,,,,,,
2020-05-22,15.119999885559082,15.20888900756836,15.013333320617676,15.06222152709961,13.852502822875977,6750,,,,,,,,
2020-05-26,15.773332595825195,16.1200008392334,15.195555686950684,15.88888931274414,14.612781524658203,15525,,,,,,,,
2020-05-27,16.404443740844727,17.11111068725586,16.133333206176758,17.11111068725586,15.736835479736328,25875,,,,,,,,
2020-05-28,17.262222290039062,17.266666412353516,16.12444305419922,16.12444305419922,14.829415321350098,15975,,,,,,,,
2020-05-29,16.115556716918945,16.55555534362793,16.115556716918945,16.27111053466797,14.964303016662598,21150,,,,,,,,
2020-06-01,16.475555419921875,16.84000015258789,15.733332633972168,15.826666831970215,14.555553436279297,31950,,,,,,,,
2020-06-02,15.893333435058594,16.462221145629883,15.555556297302246,15.933333396911621,14.653655052185059,41175,,,,,,,,
2020-06-03,16.275556564331055,16.68000030517578,16.25777816772461,16.34666633605957,15.033792495727539,28800,,,,,,,,
2020-06-04,16.079999923706055,17.044443130493164,15.995555877685547,16.88888931274414,15.532465934753418,57150,,,,,,,,
2020-06-05,17.617778778076172,18.200000762939453,17.12444305419922,17.364444732666016,15.969827651977539,39375,,,,,,,,
2020-06-08,17.799999237060547,17.933332443237305,17.404443740844727,17.44444465637207,16.04340362548828,38925,,,,,,,,
2020-06-09,17.244443893432617,17.244443893432617,16.79111099243164,16.817777633666992,15.467061996459961,24525,,,,,,,,
2020-06-10,16.55555534362793,16.835556030273438,16.0755558013916,16.0977783203125,14.80489444732666,27225,,,,,,,,
2020-06-11,15.262222290039062,15.355555534362793,14.226667404174805,14.533332824707031,13.366094589233398,31500,,,,,,,,
2020-06-12,15.146666526794434,15.146666526794434,14.102222442626953,14.79555606842041,13.607258796691895,23400,,,,,,,,
2020-06-15,14.195555686950684,15.466667175292969,13.986666679382324,15.235555648803711,14.011918067932129,21825,,,,,,,,
2020-06-16,15.973333358764648,15.973333358764648,15.226667404174805,15.51111125946045,14.26534366607666,23175,,,,,,,,
2020-06-17,15.324443817138672,15.542222023010254,14.822221755981445,14.880000114440918,13.684917449951172,26325,,,,,,,,
2020-06-18,14.960000038146973,15.333333015441895,14.591111183166504,14.600000381469727,13.42740535736084,33075,,,,,,,,
2020-06-19,14.804444313049316,14.804444313049316,14.0,14.0,12.875595092773438,50400,,,,,,,,
2020-06-22,13.804444313049316,14.520000457763672,13.804444313049316,14.311111450195312,13.161722183227539,17325,,,,,,,,
2020-06-23,14.244443893432617,14.688888549804688,14.031110763549805,14.222222328186035,13.079970359802246,18675,,,,,,,,
2020-06-24,14.0,14.057778358459473,13.79555606842041,13.79555606842041,12.687572479248047,23625,,,,,,,,
2020-06-25,13.715556144714355,14.515556335449219,13.715556144714355,14.506667137145996,13.341570854187012,15975,,,,,,,,
2020-06-26,14.395556449890137,14.920000076293945,14.186667442321777,14.622221946716309,13.447844505310059,64125,,,,,,,,
2020-06-29,14.79111099243164,15.475556373596191,14.79111099243164,15.466667175292969,14.224465370178223,18000,,,,,,,,
2020-06-30,15.11111068725586,16.057777404785156,15.11111068725586,15.848889350891113,14.575992584228516,9675,,,,,,,,
2020-07-01,15.942221641540527,15.942221641540527,15.444443702697754,15.5600004196167,14.310306549072266,5850,,,,,,,,
2020-07-02,15.702221870422363,15.706666946411133,15.604443550109863,15.706666946411133,14.445192337036133,8325,,,,,,,,
2020-07-06,15.817777633666992,15.911110877990723,15.577777862548828,15.84000015258789,14.567818641662598,9450,,,,,,,,
2020-07-07,15.533332824707031,15.680000305175781,15.20888900756836,15.25333309173584,14.028267860412598,24750,,,,,,,,
2020-07-08,15.066666603088379,15.524443626403809,15.066666603088379,15.524443626403809,14.277605056762695,19350,,,,,,,,
2020-07-09,15.373332977294922,15.506667137145996,14.79111099243164,15.09333324432373,13.881118774414062,12825,,,,,,,,
2020-07-10,14.724444389343262,15.497777938842773,14.724444389343262,15.497777938842773,14.253080368041992,7650,,,,,,,,
2020-07-13,15.631111145019531,15.782221794128418,15.497777938842773,15.764444351196289,14.498329162597656,7200,,,,,,,,
2020-07-14,15.85777759552002,16.133333206176758,15.85777759552002,16.133333206176758,14.837590217590332,6975,,,,,,,,
2020-07-15,16.622222900390625,17.58222198486328,16.622222900390625,17.239999771118164,15.855375289916992,20475,,,,,,,,
2020-07-16,17.177778244018555,17.177778244018555,16.591110229492188,16.591110229492188,15.258604049682617,12375,,,,,,,,
2020-07-17,16.58222198486328,17.30666732788086,16.182222366333008,16.22222137451172,14.919340133666992,21825,,,,,,,,
2020-07-20,16.48444366455078,16.48444366455078,16.217777252197266,16.275556564331055,14.968390464782715,3600,,,,,,,,
2020-07-21,16.70222282409668,17.128889083862305,16.399999618530273,17.004444122314453,15.638741493225098,12600,,,,,,,,
2020-07-22,17.0222225189209,17.057777404785156,16.1200008392334,16.85333251953125,15.499763488769531,15300,,,,,,,,
2020-07-23,17.511110305786133,18.671110153198242,17.13777732849121,18.239999771118164,16.775060653686523,37350,,,,,,,,
2020-07-24,18.39555549621582,18.613332748413086,17.773332595825195,17.893333435058594,16.456235885620117,34200,,,,,,,,
2020-07-27,18.142221450805664,18.591110229492188,17.53333282470703,18.591110229492188,17.097972869873047,6300,,,,,,,,
2020-07-28,18.133333206176758,18.413333892822266,18.115556716918945,18.115556716918945,16.660612106323242,7875,,,,,,,,
2020-07-29,18.35555648803711,18.617778778076172,18.12444305419922,18.155555725097656,16.697399139404297,9450,,,,,,,,
2020-07-30,17.897777557373047,18.15999984741211,17.897777557373047,18.15999984741211,16.701486587524414,4725,,,,,,,,
2020-07-31,17.382221221923828,17.871110916137695,17.382221221923828,17.688888549804688,16.26821517944336,9900,,,,,,,,
2020-08-03,17.991111755371094,18.248889923095703,17.991111755371094,18.11111068725586,16.65652084350586,8100,,,,,,,,
2020-08-04,18.253332138061523,18.253332138061523,17.85333251953125,18.217777252197266,16.754623413085938,13950,,,,,,,,
2020-08-05,18.413333892822266,18.422222137451172,18.053333282470703,18.1200008392334,16.66469955444336,17550,,,,,,,,
2020-08-06,18.351110458374023,18.422222137451172,18.115556716918945,18.115556716918945,16.718021392822266,4500,,,,,,,,
2020-08-07,18.0977783203125,18.93777847290039,18.0977783203125,18.71555519104004,17.271730422973633,13950,,,,,,,,
2020-08-10,18.959999084472656,19.422222137451172,18.69333267211914,19.11111068725586,17.63677215576172,15300,,,,,,,,
2020-08-11,19.44444465637207,19.542221069335938,18.737777709960938,18.88888931274414,17.43169593811035,27225,,,,,,,,
2020-08-12,19.342222213745117,19.58222198486328,19.11111068725586,19.115556716918945,17.6408748626709,14400,,,,,,,,
2020-08-13,19.204444885253906,19.462221145629883,19.11111068725586,19.11111068725586,17.63677215576172,6075,,,,,,,,
2020-08-14,19.106666564941406,19.35555648803711,19.084444046020508,19.226667404174805,17.743419647216797,14175,,,,,,,,
2020-08-17,19.293333053588867,19.564443588256836,19.293333053588867,19.35555648803711,17.862361907958984,10125,,,,,,,,
2020-08-18,19.373332977294922,19.559999465942383,19.115556716918945,19.128889083862305,17.653181076049805,16875,,,,,,,,
2020-08-19,19.666667938232422,19.746667861938477,19.13777732849121,19.328889846801758,17.83774757385254,11025,,,,,,,,
2020-08-20,19.248889923095703,19.36888885498047,19.0755558013916,19.36888885498047,17.874664306640625,3150,,,,,,,,
2020-08-21,19.195556640625,19.77777862548828,19.18666648864746,19.55555534362793,18.04693031311035,26100,,,,,,,,
2020-08-24,19.55555534362793,19.671110153198242,18.91111183166504,19.11111068725586,17.63677215576172,25875,,,,,,,,
2020-08-25,19.311111450195312,19.311111450195312,18.9777774810791,19.22222137451172,17.73931312561035,17325,,,,,,,,
2020-08-26,19.008888244628906,19.01333236694336,18.871110916137695,18.893333435058594,17.435794830322266,9450,,,,,,,,
2020-08-27,18.871110916137695,19.177778244018555,18.844444274902344,19.031110763549805,17.56294059753418,11475,,,,,,,,
2020-08-28,19.01333236694336,19.142221450805664,18.755556106567383,19.08888816833496,17.61626434326172,11925,,,,,,,,
2020-08-31,19.08888816833496,19.17333221435547,18.39555549621582,18.573333740234375,17.140480041503906,45000,,,,,,,,
2020-09-01,18.795555114746094,19.226667404174805,18.595556259155273,19.213333129882812,17.731111526489258,19125,,,,,,,,
2020-09-02,18.884443283081055,19.50666618347168,18.884443283081055,19.457778930664062,17.956695556640625,30825,,,,,,,,
2020-09-03,19.457778930664062,19.457778930664062,18.551111221313477,19.02666664123535,17.558847427368164,28350,,,,,,,,
2020-09-04,19.044443130493164,19.431110382080078,19.044443130493164,19.431110382080078,17.932086944580078,9900,,,,,,,,
2020-09-08,19.084444046020508,19.55555534362793,18.675556182861328,19.0977783203125,17.624465942382812,27900,,,,,,,,
2020-09-09,19.115556716918945,19.471111297607422,19.102222442626953,19.15999984741211,17.681886672973633,14850,,,,,,,,
2020-09-10,19.288888931274414,19.413333892822266,18.71555519104004,18.799999237060547,17.34966468811035,9900,,,,,,,,
2020-09-11,18.595556259155273,18.822221755981445,18.431110382080078,18.58222198486328,17.148685455322266,21825,,,,,,,,
2020-09-14,18.53333282470703,19.031110763549805,18.53333282470703,19.017778396606445,17.55063819885254,14400,,,,,,,,
2020-09-15,19.04888916015625,19.084444046020508,18.88888931274414,18.88888931274414,17.43169593811035,13500,,,,,,,,
2020-09-16,18.93777847290039,19.426666259765625,18.93777847290039,19.399999618530273,17.90337562561035,37350,,,,,,,,
2020-09-17,19.066667556762695,19.55555534362793,19.066667556762695,19.404443740844727,17.9074764251709,38025,,,,,,,,
2020-09-18,19.55555534362793,19.933332443237305,19.46666717529297,19.684444427490234,18.165876388549805,68625,,,,,,,,
2020-09-21,19.462221145629883,19.626667022705078,18.635555267333984,18.77777862548828,17.329153060913086,48825,,,,,,,,
2020-09-22,18.92888832092285,19.684444427490234,18.92888832092285,19.288888931274414,17.80083465576172,24525,,,,,,,,
2020-09-23,19.23555564880371,19.617778778076172,18.70222282409668,18.711111068725586,17.26763153076172,35100,,,,,,,,
2020-09-24,18.666667938232422,18.88888931274414,18.253332138061523,18.65333366394043,17.214311599731445,33525,,,,,,,,
2020-09-25,18.311111450195312,18.9777774810791,18.311111450195312,18.724443435668945,17.279932022094727,31275,,,,,,,,
2020-09-28,18.88888931274414,19.688888549804688,18.88888931274414,19.688888549804688,18.16997718811035,28800,,,,,,,,
2020-09-29,19.81333351135254,19.84000015258789,19.404443740844727,19.657777786254883,18.141265869140625,22500,,,,,,,,
2020-09-30,19.866666793823242,19.866666793823242,19.688888549804688,19.688888549804688,18.16997718811035,16200,,,,,,,,
2020-10-01,19.77777862548828,19.87555694580078,19.675556182861328,19.733333587646484,18.21099090576172,14400,,,,,,,,
2020-10-02,19.457778930664062,20.253332138061523,19.11111068725586,20.155555725097656,18.600645065307617,31500,,,,,,,,
2020-10-05,20.128889083862305,21.253332138061523,20.128889083862305,21.200000762939453,19.564512252807617,17550,,,,,,,,
2020-10-06,21.18666648864746,21.897777557373047,21.18666648864746,21.55555534362793,19.892641067504883,16875,,,,,,,,
2020-10-07,22.204444885253906,22.22222137451172,21.733333587646484,22.155555725097656,20.446352005004883,35550,,,,,,,,
2020-10-08,22.22222137451172,22.386667251586914,21.808889389038086,22.231111526489258,20.516080856323242,30825,,,,,,,,
2020-10-09,22.435556411743164,22.435556411743164,21.657777786254883,22.106666564941406,20.40123176574707,25875,,,,,,,,
2020-10-12,22.213333129882812,22.213333129882812,21.920000076293945,22.128889083862305,20.421743392944336,10800,,,,,,,,
2020-10-13,22.139999389648438,22.139999389648438,20.81333351135254,21.47333335876465,19.816762924194336,11850,,,,,,,,
2020-10-14,21.393333435058594,21.833332061767578,21.393333435058594,21.453332901000977,19.798303604125977,10350,,,,,,,,
2020-10-15,21.446666717529297,22.266666412353516,21.100000381469727,22.166667938232422,20.456607818603516,27150,,,,,,,,
2020-10-16,21.613332748413086,22.393333435058594,21.613332748413086,22.233333587646484,20.518129348754883,12000,,,,,,,,
2020-10-19,22.333332061767578,22.333332061767578,21.799999237060547,21.799999237060547,20.118223190307617,3300,,,,,,,,
2020-10-20,22.093332290649414,22.260000228881836,21.65333366394043,21.780000686645508,20.099769592285156,9900,,,,,,,,
2020-10-21,21.99333381652832,21.99333381652832,21.666667938232422,21.799999237060547,20.118223190307617,6750,,,,,,,,
2020-10-22,21.200000762939453,22.6200008392334,21.200000762939453,22.219999313354492,20.505823135375977,14850,,,,,,,,
2020-10-23,22.579999923706055,23.5,22.453332901000977,23.059999465942383,21.28101921081543,24900,,,,,,,,
2020-10-26,22.266666412353516,22.866666793823242,21.719999313354492,22.139999389648438,20.43199920654297,14550,,,,,,,,
2020-10-27,21.666667938232422,21.666667938232422,21.666667938232422,21.666667938232422,19.99518394470215,2100,,,,,,,,
2020-10-28,21.99333381652832,21.99333381652832,21.433332443237305,21.586666107177734,19.921348571777344,10950,,,,,,,,
2020-10-29,21.413333892822266,21.413333892822266,21.126667022705078,21.393333435058594,19.742935180664062,9450,,,,,,,,
2020-10-30,21.520000457763672,21.546667098999023,20.733333587646484,20.96666717529297,19.34918212890625,32250,,,,,,,,
2020-11-02,21.393333435058594,22.03333282470703,21.266666412353516,22.03333282470703,20.333555221557617,13050,,,,,,,,
2020-11-03,22.546667098999023,22.893333435058594,21.96666717529297,22.886667251586914,21.121065139770508,16650,,,,,,,,
2020-11-04,22.35333251953125,22.600000381469727,21.906667709350586,22.520000457763672,20.782684326171875,9750,,,,,,,,
2020-11-05,22.406667709350586,22.920000076293945,22.373332977294922,22.586666107177734,20.84420394897461,9000,,,,,,,,
2020-11-06,22.079999923706055,22.079999923706055,21.46666717529297,21.46666717529297,19.89280891418457,5100,,,,,,,,
2020-11-09,23.046667098999023,23.97333335876465,22.47333335876465,22.65999984741211,20.9986515045166,27600,,,,,,,,
2020-11-10,23.093332290649414,24.32666778564453,22.99333381652832,23.68000030517578,21.943866729736328,43200,,,,,,,,
2020-11-11,23.68000030517578,23.68666648864746,23.133333206176758,23.5,21.777067184448242,19500,,,,,,,,
2020-11-12,23.30666732788086,23.30666732788086,22.366666793823242,22.373332977294922,20.732999801635742,10350,,,,,,,,
2020-11-13,22.753332138061523,23.00666618347168,22.479999542236328,22.606666564941406,20.949228286743164,16050,,,,,,,,
2020-11-16,23.606666564941406,23.606666564941406,22.80666732788086,23.35333251953125,21.64115333557129,21150,,,,,,,,
2020-11-17,23.18666648864746,23.260000228881836,22.760000228881836,22.833332061767578,21.159273147583008,7950,,,,,,,,
2020-11-18,23.1200008392334,23.433332443237305,23.046667098999023,23.273332595825195,21.5670166015625,9900,,,,,,,,
2020-11-19,22.706666946411133,23.200000762939453,22.433332443237305,23.200000762939453,21.499065399169922,9000,,,,,,,,
2020-11-20,22.81999969482422,23.31999969482422,22.50666618347168,23.31999969482422,21.610265731811523,9900,,,,,,,,
2020-11-23,23.166667938232422,23.64666748046875,23.166667938232422,23.520000457763672,21.79559898376465,24750,,,,,,,,
2020-11-24,24.0,24.733333587646484,23.479999542236328,24.51333236694336,22.716100692749023,19350,,,,,,,,
2020-11-25,24.479999542236328,24.479999542236328,23.873332977294922,23.886667251586914,22.135385513305664,13800,,,,,,,,
2020-11-27,23.713333129882812,23.713333129882812,23.31333351135254,23.633333206176758,21.90062141418457,6750,,,,,,,,
2020-11-30,23.553333282470703,24.00666618347168,22.6200008392334,22.65999984741211,20.9986515045166,31350,,,,,,,,
2020-12-01,23.433332443237305,23.639999389648438,22.706666946411133,22.706666946411133,21.04189682006836,19950,,,,,,,,
2020-12-02,22.793333053588867,23.293333053588867,22.67333221435547,22.913333892822266,21.233413696289062,14700,,,,,,,,
2020-12-03,23.333332061767578,23.333332061767578,23.126667022705078,23.126667022705078,21.431102752685547,2550,,,,,,,,
2020-12-04,23.34000015258789,24.280000686645508,23.34000015258789,24.280000686645508,22.499879837036133,11700,,,,,,,,
2020-12-07,24.02666664123535,24.18000030517578,23.34666633605957,23.766666412353516,22.024179458618164,25350,,,,,,,,
2020-12-08,24.1200008392334,24.593332290649414,24.1200008392334,24.593332290649414,22.79023551940918,20250,,,,,,,,
2020-12-09,24.8799991607666,25.226667404174805,24.733333587646484,24.96666717529297,23.136205673217773,20850,,,,,,,,
