date,open,high,low,close,adj_close,volume,"('date', '')","('open', 'GIFOF')","('high', 'GIFOF')","('low', 'GIFOF')","('close', 'GIFOF')","('adj_close', 'GIFOF')","('volume', 'GIFOF')","('currency', '')"
2020-01-02,23.290000915527344,23.290000915527344,23.290000915527344,23.290000915527344,21.982282638549805,0,,,,,,,,
2020-01-03,23.290000915527344,23.290000915527344,23.290000915527344,23.290000915527344,21.982282638549805,0,,,,,,,,
2020-01-06,23.549999237060547,23.549999237060547,23.549999237060547,23.549999237060547,22.227684020996094,100,,,,,,,,
2020-01-07,23.549999237060547,23.549999237060547,23.549999237060547,23.549999237060547,22.227684020996094,0,,,,,,,,
2020-01-08,23.549999237060547,23.549999237060547,23.549999237060547,23.549999237060547,22.227684020996094,0,,,,,,,,
2020-01-09,23.549999237060547,23.549999237060547,23.549999237060547,23.549999237060547,22.227684020996094,0,,,,,,,,
2020-01-10,23.549999237060547,23.549999237060547,23.549999237060547,23.549999237060547,22.227684020996094,0,,,,,,,,
2020-01-13,23.549999237060547,23.549999237060547,23.549999237060547,23.549999237060547,22.227684020996094,0,,,,,,,,
2020-01-14,23.549999237060547,23.549999237060547,23.549999237060547,23.549999237060547,22.227684020996094,0,,,,,,,,
2020-01-15,23.549999237060547,23.549999237060547,23.549999237060547,23.549999237060547,22.227684020996094,0,,,,,,,,
2020-01-16,23.5,23.520000457763672,23.5,23.520000457763672,22.19936752319336,200000,,,,,,,,
2020-01-17,23.520000457763672,23.520000457763672,23.520000457763672,23.520000457763672,22.19936752319336,0,,,,,,,,
2020-01-21,23.229999542236328,23.229999542236328,23.229999542236328,23.229999542236328,21.92565155029297,200,,,,,,,,
2020-01-22,23.299999237060547,23.299999237060547,23.299999237060547,23.299999237060547,21.99172019958496,200,,,,,,,,
2020-01-23,23.299999237060547,23.299999237060547,23.299999237060547,23.299999237060547,21.99172019958496,0,,,,,,,,
2020-01-24,23.299999237060547,23.299999237060547,23.299999237060547,23.299999237060547,21.99172019958496,0,,,,,,,,
2020-01-27,23.299999237060547,23.299999237060547,23.299999237060547,23.299999237060547,21.99172019958496,0,,,,,,,,
2020-01-28,23.299999237060547,23.299999237060547,23.299999237060547,23.299999237060547,21.99172019958496,0,,,,,,,,
2020-01-29,23.299999237060547,23.299999237060547,23.299999237060547,23.299999237060547,21.99172019958496,0,,,,,,,,
2020-01-30,23.299999237060547,23.299999237060547,23.299999237060547,23.299999237060547,21.99172019958496,0,,,,,,,,
2020-01-31,23.299999237060547,23.299999237060547,23.299999237060547,23.299999237060547,21.99172019958496,0,,,,,,,,
2020-02-03,23.299999237060547,23.299999237060547,23.299999237060547,23.299999237060547,21.99172019958496,0,,,,,,,,
2020-02-04,23.549999237060547,23.549999237060547,23.549999237060547,23.549999237060547,22.227684020996094,600,,,,,,,,
2020-02-05,23.549999237060547,23.549999237060547,23.549999237060547,23.549999237060547,22.227684020996094,0,,,,,,,,
2020-02-06,23.549999237060547,23.549999237060547,23.549999237060547,23.549999237060547,22.227684020996094,0,,,,,,,,
2020-02-07,23.549999237060547,23.549999237060547,23.549999237060547,23.549999237060547,22.227684020996094,0,,,,,,,,
2020-02-10,23.399999618530273,23.399999618530273,23.399999618530273,23.399999618530273,22.086105346679688,0,,,,,,,,
2020-02-11,23.959999084472656,23.979999542236328,23.649999618530273,23.649999618530273,22.322067260742188,175000,,,,,,,,
2020-02-12,23.649999618530273,23.649999618530273,23.649999618530273,23.649999618530273,22.322067260742188,0,,,,,,,,
2020-02-13,23.649999618530273,23.649999618530273,23.649999618530273,23.649999618530273,22.322067260742188,0,,,,,,,,
2020-02-14,23.649999618530273,23.649999618530273,23.649999618530273,23.649999618530273,22.322067260742188,0,,,,,,,,
2020-02-18,23.649999618530273,23.649999618530273,23.649999618530273,23.649999618530273,22.322067260742188,0,,,,,,,,
2020-02-19,23.649999618530273,23.649999618530273,23.649999618530273,23.649999618530273,22.322067260742188,0,,,,,,,,
2020-02-20,23.649999618530273,23.649999618530273,23.649999618530273,23.649999618530273,22.322067260742188,0,,,,,,,,
2020-02-21,23.649999618530273,23.649999618530273,23.649999618530273,23.649999618530273,22.322067260742188,0,,,,,,,,
2020-02-24,23.649999618530273,23.649999618530273,23.649999618530273,23.649999618530273,22.322067260742188,50000,,,,,,,,
2020-02-25,23.649999618530273,23.649999618530273,23.649999618530273,23.649999618530273,22.322067260742188,0,,,,,,,,
2020-02-26,23.649999618530273,23.649999618530273,23.649999618530273,23.649999618530273,22.322067260742188,0,,,,,,,,
2020-02-27,23.649999618530273,23.649999618530273,23.649999618530273,23.649999618530273,22.322067260742188,0,,,,,,,,
2020-02-28,23.649999618530273,23.649999618530273,23.649999618530273,23.649999618530273,22.322067260742188,0,,,,,,,,
2020-03-02,23.649999618530273,23.649999618530273,23.649999618530273,23.649999618530273,22.322067260742188,46900,,,,,,,,
2020-03-03,22.049999237060547,22.049999237060547,22.049999237060547,22.049999237060547,20.811906814575195,100,,,,,,,,
2020-03-04,22.049999237060547,22.049999237060547,22.049999237060547,22.049999237060547,20.811906814575195,0,,,,,,,,
2020-03-05,22.049999237060547,22.049999237060547,22.049999237060547,22.049999237060547,20.811906814575195,0,,,,,,,,
2020-03-06,22.049999237060547,22.049999237060547,22.049999237060547,22.049999237060547,20.811906814575195,0,,,,,,,,
2020-03-09,21.6200008392334,21.64299964904785,21.6200008392334,21.64299964904785,20.427759170532227,147000,,,,,,,,
2020-03-10,21.64299964904785,21.64299964904785,21.64299964904785,21.64299964904785,20.427759170532227,0,,,,,,,,
2020-03-11,20.399999618530273,20.399999618530273,20.399999618530273,20.399999618530273,19.254554748535156,200,,,,,,,,
2020-03-12,17.75,17.75,17.75,17.75,16.75334930419922,100,,,,,,,,
2020-03-13,17.75,17.75,17.75,17.75,16.75334930419922,0,,,,,,,,
2020-03-16,17.700000762939453,17.700000762939453,17.700000762939453,17.700000762939453,16.706157684326172,200,,,,,,,,
2020-03-17,17.030000686645508,17.059999465942383,17.030000686645508,17.05299949645996,16.09548568725586,400200,,,,,,,,
2020-03-18,17.05299949645996,17.05299949645996,17.05299949645996,17.05299949645996,16.09548568725586,300,,,,,,,,
2020-03-19,17.05299949645996,17.05299949645996,17.05299949645996,17.05299949645996,16.09548568725586,0,,,,,,,,
2020-03-20,17.05299949645996,17.05299949645996,17.05299949645996,17.05299949645996,16.09548568725586,0,,,,,,,,
2020-03-23,17.05299949645996,17.05299949645996,17.05299949645996,17.05299949645996,16.09548568725586,0,,,,,,,,
