date,open,high,low,close,adj_close,volume,"('date', '')","('open', 'IBIDF')","('high', 'IBIDF')","('low', 'IBIDF')","('close', 'IBIDF')","('adj_close', 'IBIDF')","('volume', 'IBIDF')","('currency', '')"
2020-01-02,9.850000381469727,9.850000381469727,9.850000381469727,9.850000381469727,-3.795842349063605e-05,0,,,,,,,,
2020-01-03,9.850000381469727,9.850000381469727,9.850000381469727,9.850000381469727,-3.795842349063605e-05,0,,,,,,,,
2020-01-06,9.850000381469727,9.850000381469727,9.850000381469727,9.850000381469727,-3.795842349063605e-05,0,,,,,,,,
2020-01-07,9.850000381469727,9.850000381469727,9.850000381469727,9.850000381469727,-3.795842349063605e-05,0,,,,,,,,
2020-01-08,9.850000381469727,9.850000381469727,9.850000381469727,9.850000381469727,-3.795842349063605e-05,0,,,,,,,,
2020-01-09,9.850000381469727,9.850000381469727,9.850000381469727,9.850000381469727,-3.795842349063605e-05,0,,,,,,,,
2020-01-10,9.850000381469727,9.850000381469727,9.850000381469727,9.850000381469727,-3.795842349063605e-05,0,,,,,,,,
2020-01-13,9.850000381469727,9.850000381469727,9.850000381469727,9.850000381469727,-3.795842349063605e-05,0,,,,,,,,
2020-01-14,9.850000381469727,9.850000381469727,9.850000381469727,9.850000381469727,-3.795842349063605e-05,0,,,,,,,,
2020-01-15,9.850000381469727,9.850000381469727,9.850000381469727,9.850000381469727,-3.795842349063605e-05,0,,,,,,,,
2020-01-16,9.850000381469727,9.850000381469727,9.850000381469727,9.850000381469727,-3.795842349063605e-05,0,,,,,,,,
2020-01-17,9.850000381469727,9.850000381469727,9.850000381469727,9.850000381469727,-3.795842349063605e-05,0,,,,,,,,
2020-01-21,9.850000381469727,9.850000381469727,9.850000381469727,9.850000381469727,-3.795842349063605e-05,0,,,,,,,,
2020-01-22,9.850000381469727,9.850000381469727,9.850000381469727,9.850000381469727,-3.795842349063605e-05,0,,,,,,,,
2020-01-23,9.850000381469727,9.850000381469727,9.850000381469727,9.850000381469727,-3.795842349063605e-05,0,,,,,,,,
2020-01-24,9.850000381469727,9.850000381469727,9.850000381469727,9.850000381469727,-3.795842349063605e-05,0,,,,,,,,
2020-01-27,9.850000381469727,9.850000381469727,9.850000381469727,9.850000381469727,-3.795842349063605e-05,0,,,,,,,,
2020-01-28,9.850000381469727,9.850000381469727,9.850000381469727,9.850000381469727,-3.795842349063605e-05,0,,,,,,,,
2020-01-29,9.850000381469727,9.850000381469727,9.850000381469727,9.850000381469727,-3.795842349063605e-05,0,,,,,,,,
2020-01-30,9.850000381469727,9.850000381469727,9.850000381469727,9.850000381469727,-3.795842349063605e-05,0,,,,,,,,
2020-01-31,9.850000381469727,9.850000381469727,9.850000381469727,9.850000381469727,-3.795842349063605e-05,0,,,,,,,,
2020-02-03,9.850000381469727,9.850000381469727,9.850000381469727,9.850000381469727,-3.795842349063605e-05,0,,,,,,,,
2020-02-04,9.850000381469727,9.850000381469727,9.850000381469727,9.850000381469727,-3.795842349063605e-05,0,,,,,,,,
2020-02-05,12.16450023651123,12.16450023651123,12.109999656677246,12.109999656677246,-4.6667664719279855e-05,2400,,,,,,,,
2020-02-06,12.109999656677246,12.109999656677246,12.109999656677246,12.109999656677246,-4.6667664719279855e-05,0,,,,,,,,
2020-02-07,12.0649995803833,12.0649995803833,12.0649995803833,12.0649995803833,-4.649424954550341e-05,200,,,,,,,,
2020-02-10,12.0649995803833,12.0649995803833,12.0649995803833,12.0649995803833,-4.649424954550341e-05,0,,,,,,,,
2020-02-11,12.0649995803833,12.0649995803833,12.0649995803833,12.0649995803833,-4.649424954550341e-05,0,,,,,,,,
2020-02-12,12.0649995803833,12.0649995803833,12.0649995803833,12.0649995803833,-4.649424954550341e-05,0,,,,,,,,
2020-02-13,12.0649995803833,12.0649995803833,12.0649995803833,12.0649995803833,-4.649424954550341e-05,0,,,,,,,,
2020-02-14,12.0649995803833,12.0649995803833,12.0649995803833,12.0649995803833,-4.649424954550341e-05,0,,,,,,,,
2020-02-18,12.0649995803833,12.0649995803833,12.0649995803833,12.0649995803833,-4.649424954550341e-05,0,,,,,,,,
2020-02-19,12.0649995803833,12.0649995803833,12.0649995803833,12.0649995803833,-4.649424954550341e-05,0,,,,,,,,
2020-02-20,12.0649995803833,12.0649995803833,12.0649995803833,12.0649995803833,-4.649424954550341e-05,0,,,,,,,,
2020-02-21,12.0649995803833,12.0649995803833,12.0649995803833,12.0649995803833,-4.649424954550341e-05,0,,,,,,,,
2020-02-24,12.0649995803833,12.0649995803833,12.0649995803833,12.0649995803833,-4.649424954550341e-05,0,,,,,,,,
2020-02-25,12.0649995803833,12.0649995803833,12.0649995803833,12.0649995803833,-4.649424954550341e-05,0,,,,,,,,
2020-02-26,12.0649995803833,12.0649995803833,12.0649995803833,12.0649995803833,-4.649424954550341e-05,0,,,,,,,,
2020-02-27,12.0649995803833,12.0649995803833,12.0649995803833,12.0649995803833,-4.649424954550341e-05,0,,,,,,,,
2020-02-28,12.0649995803833,12.0649995803833,12.0649995803833,12.0649995803833,-4.649424954550341e-05,0,,,,,,,,
2020-03-02,12.0649995803833,12.0649995803833,12.0649995803833,12.0649995803833,-4.649424954550341e-05,0,,,,,,,,
2020-03-03,12.0649995803833,12.0649995803833,12.0649995803833,12.0649995803833,-4.649424954550341e-05,0,,,,,,,,
2020-03-04,12.0649995803833,12.0649995803833,12.0649995803833,12.0649995803833,-4.649424954550341e-05,0,,,,,,,,
2020-03-05,12.0649995803833,12.0649995803833,12.0649995803833,12.0649995803833,-4.649424954550341e-05,0,,,,,,,,
2020-03-06,12.0649995803833,12.0649995803833,12.0649995803833,12.0649995803833,-4.649424954550341e-05,0,,,,,,,,
2020-03-09,12.0649995803833,12.0649995803833,12.0649995803833,12.0649995803833,-4.649424954550341e-05,0,,,,,,,,
2020-03-10,12.0649995803833,12.0649995803833,12.0649995803833,12.0649995803833,-4.649424954550341e-05,0,,,,,,,,
2020-03-11,12.0649995803833,12.0649995803833,12.0649995803833,12.0649995803833,-4.649424954550341e-05,0,,,,,,,,
2020-03-12,12.0649995803833,12.0649995803833,12.0649995803833,12.0649995803833,-4.649424954550341e-05,0,,,,,,,,
2020-03-13,12.0649995803833,12.0649995803833,12.0649995803833,12.0649995803833,-4.649424954550341e-05,0,,,,,,,,
2020-03-16,12.0649995803833,12.0649995803833,12.0649995803833,12.0649995803833,-4.649424954550341e-05,0,,,,,,,,
2020-03-17,12.0649995803833,12.0649995803833,12.0649995803833,12.0649995803833,-4.649424954550341e-05,0,,,,,,,,
2020-03-18,12.0649995803833,12.0649995803833,12.0649995803833,12.0649995803833,-4.649424954550341e-05,0,,,,,,,,
2020-03-19,12.0649995803833,12.0649995803833,12.0649995803833,12.0649995803833,-4.649424954550341e-05,0,,,,,,,,
2020-03-20,12.0649995803833,12.0649995803833,12.0649995803833,12.0649995803833,-4.649424954550341e-05,0,,,,,,,,
2020-03-23,12.0649995803833,12.0649995803833,12.0649995803833,12.0649995803833,-4.649424954550341e-05,0,,,,,,,,
2020-03-24,12.0649995803833,12.0649995803833,12.0649995803833,12.0649995803833,-4.649424954550341e-05,0,,,,,,,,
2020-03-25,12.0649995803833,12.0649995803833,12.0649995803833,12.0649995803833,-4.649424954550341e-05,0,,,,,,,,
2020-03-26,12.0649995803833,12.0649995803833,12.0649995803833,12.0649995803833,-4.649424954550341e-05,0,,,,,,,,
2020-03-27,12.0649995803833,12.0649995803833,12.0649995803833,12.0649995803833,-4.649424954550341e-05,0,,,,,,,,
2020-03-30,12.0649995803833,12.0649995803833,12.0649995803833,12.0649995803833,-0.00027164799394086003,0,,,,,,,,
2020-03-31,12.0649995803833,12.0649995803833,12.0649995803833,12.0649995803833,-0.00027164799394086003,0,,,,,,,,
2020-04-01,12.0649995803833,12.0649995803833,12.0649995803833,12.0649995803833,-0.00027164799394086003,0,,,,,,,,
2020-04-02,12.0649995803833,12.0649995803833,12.0649995803833,12.0649995803833,-0.00027164799394086003,0,,,,,,,,
2020-04-03,12.0649995803833,12.0649995803833,12.0649995803833,12.0649995803833,-0.00027164799394086003,0,,,,,,,,
2020-04-06,12.0649995803833,12.0649995803833,12.0649995803833,12.0649995803833,-0.00027164799394086003,0,,,,,,,,
2020-04-07,12.0649995803833,12.0649995803833,12.0649995803833,12.0649995803833,-0.00027164799394086003,0,,,,,,,,
2020-04-08,12.0649995803833,12.0649995803833,12.0649995803833,12.0649995803833,-0.00027164799394086003,0,,,,,,,,
