date,open,high,low,close,adj_close,volume,"('date', '')","('open', 'SAFT')","('high', 'SAFT')","('low', 'SAFT')","('close', 'SAFT')","('adj_close', 'SAFT')","('volume', 'SAFT')","('currency', '')"
2020-01-02,92.9000015258789,92.91999816894531,91.83000183105469,92.77999877929688,70.83230590820312,54100,,,,,,,,
2020-01-03,92.0,93.5999984741211,91.83999633789062,93.25,71.1911392211914,71600,,,,,,,,
2020-01-06,92.95999908447266,93.97000122070312,92.30999755859375,93.70999908447266,71.5423355102539,69700,,,,,,,,
2020-01-07,93.66000366210938,93.72000122070312,93.08999633789062,93.45999908447266,71.35144805908203,46300,,,,,,,,
2020-01-08,93.45999908447266,94.45999908447266,93.45999908447266,94.01000213623047,71.77136993408203,73700,,,,,,,,
2020-01-09,94.25,94.81999969482422,93.76000213623047,93.93000030517578,71.71028900146484,66700,,,,,,,,
2020-01-10,93.9800033569336,94.38999938964844,92.55999755859375,92.9800033569336,70.98502349853516,54400,,,,,,,,
2020-01-13,92.80000305175781,94.01000213623047,92.79000091552734,93.69000244140625,71.52704620361328,34100,,,,,,,,
2020-01-14,93.43000030517578,94.08999633789062,92.94999694824219,93.6500015258789,71.49649810791016,44700,,,,,,,,
2020-01-15,93.37999725341797,94.16999816894531,93.37999725341797,93.94000244140625,71.71791076660156,54700,,,,,,,,
2020-01-16,94.47000122070312,94.72000122070312,93.58999633789062,94.43000030517578,72.09200286865234,50200,,,,,,,,
2020-01-17,95.01000213623047,95.70999908447266,94.58999633789062,95.47000122070312,72.88597869873047,38300,,,,,,,,
2020-01-21,94.91000366210938,95.44000244140625,94.37000274658203,94.76000213623047,72.34394073486328,39500,,,,,,,,
2020-01-22,94.94999694824219,95.93000030517578,94.94999694824219,95.73999786376953,73.09209442138672,49700,,,,,,,,
2020-01-23,95.44999694824219,95.69000244140625,93.26000213623047,94.86000061035156,72.4202880859375,108000,,,,,,,,
2020-01-24,95.16999816894531,95.16999816894531,93.5999984741211,94.11000061035156,71.84770965576172,28800,,,,,,,,
2020-01-27,93.04000091552734,94.62000274658203,92.16000366210938,93.91999816894531,71.70264434814453,26900,,,,,,,,
2020-01-28,94.2699966430664,95.11000061035156,93.80000305175781,93.95999908447266,71.7331771850586,29900,,,,,,,,
2020-01-29,94.36000061035156,95.06999969482422,93.01000213623047,93.1500015258789,71.11478424072266,56300,,,,,,,,
2020-01-30,92.80000305175781,94.29000091552734,92.73999786376953,94.08999633789062,71.83243560791016,53700,,,,,,,,
2020-01-31,93.91000366210938,94.4000015258789,92.0,92.08000183105469,70.29791259765625,52200,,,,,,,,
2020-02-03,92.33999633789062,93.0999984741211,92.33999633789062,92.70999908447266,70.77887725830078,63400,,,,,,,,
2020-02-04,93.52999877929688,93.58000183105469,92.19000244140625,92.33000183105469,70.48876190185547,36900,,,,,,,,
2020-02-05,93.12000274658203,94.31999969482422,92.86000061035156,94.11000061035156,71.84770965576172,36300,,,,,,,,
2020-02-06,94.51000213623047,94.66000366210938,93.5,93.7699966430664,71.588134765625,30200,,,,,,,,
2020-02-07,93.62000274658203,94.0,92.9000015258789,93.05000305175781,71.0384521484375,24800,,,,,,,,
2020-02-10,92.9000015258789,93.69999694824219,92.9000015258789,93.55000305175781,71.42018127441406,31000,,,,,,,,
2020-02-11,93.77999877929688,94.51000213623047,93.19000244140625,93.97000122070312,71.74081420898438,30200,,,,,,,,
2020-02-12,94.38999938964844,94.38999938964844,92.62999725341797,93.5199966430664,71.39727783203125,49100,,,,,,,,
2020-02-13,93.25,94.33999633789062,93.16999816894531,94.1500015258789,71.87823486328125,24100,,,,,,,,
2020-02-14,94.0999984741211,94.58000183105469,93.7699966430664,94.29000091552734,71.9851303100586,19700,,,,,,,,
2020-02-18,93.94000244140625,94.5199966430664,93.54000091552734,94.20999908447266,71.92401885986328,17000,,,,,,,,
2020-02-19,94.25,94.25,92.81999969482422,92.81999969482422,70.86286163330078,50600,,,,,,,,
2020-02-20,92.9800033569336,93.62000274658203,92.1500015258789,92.83000183105469,70.87049865722656,48400,,,,,,,,
2020-02-21,92.88999938964844,94.29000091552734,92.33999633789062,93.6500015258789,71.49649810791016,41500,,,,,,,,
2020-02-24,91.66999816894531,93.26000213623047,91.33999633789062,93.25,71.1911392211914,44400,,,,,,,,
2020-02-25,92.93000030517578,93.5999984741211,90.62000274658203,90.62999725341797,69.19093322753906,44200,,,,,,,,
2020-02-26,90.88999938964844,91.5199966430664,89.37000274658203,90.5,69.0916519165039,50400,,,,,,,,
2020-02-27,90.29000091552734,90.29000091552734,85.02999877929688,85.02999877929688,64.91561889648438,97900,,,,,,,,
2020-02-28,81.69999694824219,82.47000122070312,78.13999938964844,78.73999786376953,60.75663375854492,117900,,,,,,,,
2020-03-02,79.0,82.9000015258789,79.0,82.66999816894531,63.78908157348633,110600,,,,,,,,
2020-03-03,82.2699966430664,83.0,80.38999938964844,80.94000244140625,62.45417022705078,39600,,,,,,,,
2020-03-04,81.77999877929688,83.83000183105469,80.94999694824219,83.5999984741211,64.50666046142578,43700,,,,,,,,
2020-03-05,81.7699966430664,81.86000061035156,78.75,80.22000122070312,61.89863204956055,108300,,,,,,,,
2020-03-06,78.01000213623047,81.88999938964844,78.01000213623047,81.54000091552734,62.91716766357422,51000,,,,,,,,
2020-03-09,77.25,77.38999938964844,73.70999908447266,74.86000061035156,57.76279830932617,79600,,,,,,,,
2020-03-10,76.9800033569336,76.9800033569336,71.87000274658203,75.30000305175781,58.1023063659668,93900,,,,,,,,
2020-03-11,73.48999786376953,75.9800033569336,72.72000122070312,75.0999984741211,57.947975158691406,95300,,,,,,,,
2020-03-12,71.05999755859375,74.38999938964844,67.7699966430664,68.37000274658203,52.75503921508789,138500,,,,,,,,
2020-03-13,71.38999938964844,76.54000091552734,69.51000213623047,76.54000091552734,59.059104919433594,157000,,,,,,,,
2020-03-16,69.4000015258789,75.62999725341797,67.98999786376953,71.95999908447266,55.52511978149414,111200,,,,,,,,
2020-03-17,72.30000305175781,78.7699966430664,72.30000305175781,77.33999633789062,59.6763916015625,131100,,,,,,,,
2020-03-18,73.54000091552734,76.0199966430664,69.22000122070312,74.08999633789062,57.16864013671875,125300,,,,,,,,
2020-03-19,73.45999908447266,78.94000244140625,73.45999908447266,74.91000366210938,57.801368713378906,120100,,,,,,,,
2020-03-20,74.56999969482422,75.98999786376953,65.44999694824219,67.76000213623047,52.284358978271484,223600,,,,,,,,
2020-03-23,66.41000366210938,71.52999877929688,65.58999633789062,68.87000274658203,53.14085006713867,150900,,,,,,,,
2020-03-24,70.83000183105469,74.87999725341797,70.83000183105469,74.7699966430664,57.69334030151367,114400,,,,,,,,
2020-03-25,74.44000244140625,77.81999969482422,72.33999633789062,75.55999755859375,58.30292892456055,99600,,,,,,,,
2020-03-26,76.27999877929688,80.0199966430664,75.0999984741211,79.51000213623047,61.35078430175781,71800,,,,,,,,
2020-03-27,77.51000213623047,79.69999694824219,74.9000015258789,76.5999984741211,59.105403900146484,50100,,,,,,,,
2020-03-30,77.88999938964844,84.0,76.91000366210938,83.2699966430664,64.25204467773438,62100,,,,,,,,
2020-03-31,81.69000244140625,84.4800033569336,80.70999908447266,84.43000030517578,65.14710998535156,83700,,,,,,,,
2020-04-01,81.37999725341797,83.16000366210938,77.16000366210938,78.80000305175781,60.802947998046875,73700,,,,,,,,
2020-04-02,77.66999816894531,81.62000274658203,76.68000030517578,79.94999694824219,61.69027328491211,46700,,,,,,,,
2020-04-03,78.88999938964844,78.88999938964844,75.83000183105469,77.16999816894531,59.54521560668945,53100,,,,,,,,
2020-04-06,79.12000274658203,81.86000061035156,78.48999786376953,80.86000061035156,62.39246368408203,56800,,,,,,,,
2020-04-07,82.91000366210938,84.4000015258789,77.7699966430664,78.30999755859375,60.42485809326172,58900,,,,,,,,
2020-04-08,80.5,80.51000213623047,77.19000244140625,78.36000061035156,60.46344757080078,60100,,,,,,,,
2020-04-09,80.30000305175781,84.91999816894531,79.93000030517578,84.01000213623047,64.82304382324219,56000,,,,,,,,
2020-04-13,83.05000305175781,83.05000305175781,80.62000274658203,81.79000091552734,63.11005783081055,34200,,,,,,,,
2020-04-14,84.58999633789062,84.98999786376953,81.36000061035156,82.11000061035156,63.35697555541992,34200,,,,,,,,
2020-04-15,78.94999694824219,81.12999725341797,77.9000015258789,78.87000274658203,60.856956481933594,59200,,,,,,,,
2020-04-16,78.66999816894531,79.95999908447266,76.1500015258789,79.51000213623047,61.35078430175781,77900,,,,,,,,
2020-04-17,81.5999984741211,84.2300033569336,79.83999633789062,83.80000305175781,64.6610107421875,56500,,,,,,,,
2020-04-20,81.61000061035156,83.02999877929688,80.62999725341797,82.44999694824219,63.61931228637695,43500,,,,,,,,
2020-04-21,79.83000183105469,81.61000061035156,79.77999877929688,80.44999694824219,62.07610321044922,45800,,,,,,,,
2020-04-22,81.58000183105469,82.8499984741211,80.62000274658203,81.30999755859375,62.73967361450195,42800,,,,,,,,
2020-04-23,81.4800033569336,82.73999786376953,80.94999694824219,81.54000091552734,62.91716766357422,65100,,,,,,,,
2020-04-24,82.25,83.58000183105469,80.81999969482422,82.5,63.657901763916016,65300,,,,,,,,
2020-04-27,83.0,86.05000305175781,81.2699966430664,85.18000030517578,65.72582244873047,61500,,,,,,,,
2020-04-28,87.04000091552734,87.94000244140625,85.72000122070312,86.4800033569336,66.7289047241211,36600,,,,,,,,
2020-04-29,89.8499984741211,91.02999877929688,87.83999633789062,90.58000183105469,69.89252471923828,108800,,,,,,,,
2020-04-30,88.23999786376953,88.23999786376953,83.91999816894531,84.12000274658203,64.90792083740234,62800,,,,,,,,
2020-05-01,82.0,82.0,77.73999786376953,78.5999984741211,60.64860916137695,59000,,,,,,,,
2020-05-04,77.31999969482422,79.44999694824219,76.3499984741211,78.5199966430664,60.586883544921875,50300,,,,,,,,
2020-05-05,80.1500015258789,81.48999786376953,79.1500015258789,79.45999908447266,61.312198638916016,47400,,,,,,,,
2020-05-06,79.87999725341797,79.87999725341797,77.01000213623047,77.20999908447266,59.576087951660156,90200,,,,,,,,
2020-05-07,78.36000061035156,78.51000213623047,75.47000122070312,76.91000366210938,59.34461212158203,61700,,,,,,,,
2020-05-08,78.7699966430664,79.95999908447266,77.66999816894531,79.47000122070312,61.31993865966797,42200,,,,,,,,
2020-05-11,78.23999786376953,78.98999786376953,76.5999984741211,76.91999816894531,59.35232162475586,57800,,,,,,,,
2020-05-12,76.81999969482422,76.81999969482422,73.56999969482422,73.61000061035156,56.798274993896484,88600,,,,,,,,
2020-05-13,72.87000274658203,73.93000030517578,72.0999984741211,72.81999969482422,56.18871307373047,72400,,,,,,,,
2020-05-14,71.69000244140625,73.2699966430664,70.4000015258789,73.0199966430664,56.3430290222168,61200,,,,,,,,
2020-05-15,72.6500015258789,75.5199966430664,71.45999908447266,75.30000305175781,58.1023063659668,113800,,,,,,,,
2020-05-18,77.72000122070312,79.95999908447266,76.70999908447266,77.83000183105469,60.05447769165039,88600,,,,,,,,
2020-05-19,76.81999969482422,78.38999938964844,74.98999786376953,75.2699966430664,58.07915115356445,46500,,,,,,,,
2020-05-20,76.7699966430664,77.58999633789062,75.30000305175781,76.87999725341797,59.321449279785156,60200,,,,,,,,
2020-05-21,77.12999725341797,77.51000213623047,76.0,76.62999725341797,59.1285514831543,54800,,,,,,,,
2020-05-22,76.94000244140625,78.51000213623047,76.6500015258789,78.2699966430664,60.39397430419922,36700,,,,,,,,
2020-05-26,81.0999984741211,81.0999984741211,77.5,77.86000061035156,60.0776252746582,43200,,,,,,,,
2020-05-27,79.37000274658203,81.13999938964844,78.08000183105469,80.44000244140625,62.068382263183594,51200,,,,,,,,
2020-05-28,81.73999786376953,81.73999786376953,78.48999786376953,78.73999786376953,60.75663375854492,54800,,,,,,,,
2020-05-29,77.38999938964844,77.38999938964844,75.47000122070312,76.23999786376953,59.5078010559082,61300,,,,,,,,
2020-06-01,75.91999816894531,76.94000244140625,75.33000183105469,75.33000183105469,58.797515869140625,59700,,,,,,,,
2020-06-02,75.75,77.22000122070312,74.41999816894531,75.30999755859375,58.781898498535156,40800,,,,,,,,
2020-06-03,76.38999938964844,79.05000305175781,76.0999984741211,77.0,60.10099411010742,54200,,,,,,,,
2020-06-04,76.3499984741211,77.77999877929688,76.16999816894531,77.5999984741211,60.569332122802734,42800,,,,,,,,
2020-06-05,80.44000244140625,81.80999755859375,79.01000213623047,80.13999938964844,62.55187225341797,63400,,,,,,,,
2020-06-08,81.66000366210938,82.66000366210938,80.5999984741211,81.4000015258789,63.53535461425781,51200,,,,,,,,
2020-06-09,80.13999938964844,81.7699966430664,78.72000122070312,80.33000183105469,62.70018768310547,47100,,,,,,,,
2020-06-10,79.6500015258789,79.9000015258789,76.87999725341797,77.45999908447266,60.46002960205078,44400,,,,,,,,
2020-06-11,75.30999755859375,75.55000305175781,73.25,73.5199966430664,57.38474655151367,87000,,,,,,,,
2020-06-12,76.0999984741211,76.0999984741211,74.08999633789062,75.7699966430664,59.14093780517578,79600,,,,,,,,
