date,open,high,low,close,adj_close,volume,"('date', '')","('open', 'MSA')","('high', 'MSA')","('low', 'MSA')","('close', 'MSA')","('adj_close', 'MSA')","('volume', 'MSA')","('currency', '')"
2020-02-10,139.5,140.42999267578125,139.0800018310547,140.1999969482422,130.19094848632812,105900,,,,,,,,
2020-02-11,140.41000366210938,141.42999267578125,140.3800048828125,140.8300018310547,131.16893005371094,143400,,,,,,,,
2020-02-12,141.63999938964844,141.63999938964844,140.0500030517578,140.50999450683594,130.87088012695312,124800,,,,,,,,
2020-02-13,139.92999267578125,142.33999633789062,139.92999267578125,141.27000427246094,131.57872009277344,120200,,,,,,,,
2020-02-14,141.27999877929688,141.6300048828125,140.17999267578125,140.6999969482422,131.0478057861328,116900,,,,,,,,
2020-02-18,140.61000061035156,142.1199951171875,140.02000427246094,140.44000244140625,130.80569458007812,380800,,,,,,,,
2020-02-19,140.72999572753906,141.77999877929688,138.85000610351562,140.72000122070312,131.06646728515625,205000,,,,,,,,
2020-02-20,129.6199951171875,136.0,129.6199951171875,132.47999572753906,123.3917236328125,429000,,,,,,,,
2020-02-21,132.4199981689453,133.72999572753906,131.0800018310547,131.97000122070312,122.91671752929688,559700,,,,,,,,
2020-02-24,127.38999938964844,129.89999389648438,126.68000030517578,129.36000061035156,120.48574829101562,302000,,,,,,,,
2020-02-25,129.49000549316406,130.02999877929688,125.0,125.08999633789062,116.5086898803711,184000,,,,,,,,
2020-02-26,126.01000213623047,127.81999969482422,123.44999694824219,123.44999694824219,114.98119354248047,126200,,,,,,,,
2020-02-27,121.19999694824219,125.97000122070312,120.47000122070312,123.88999938964844,115.39102935791016,303300,,,,,,,,
2020-02-28,121.37999725341797,122.02999877929688,118.2300033569336,121.66999816894531,113.32328796386719,442800,,,,,,,,
2020-03-02,122.26000213623047,127.47000122070312,121.1500015258789,127.41999816894531,118.67886352539062,254200,,,,,,,,
2020-03-03,127.5199966430664,129.6300048828125,125.25,126.25,117.589111328125,283000,,,,,,,,
2020-03-04,128.32000732421875,130.8300018310547,127.31999969482422,130.6300048828125,121.66864013671875,233200,,,,,,,,
2020-03-05,127.51000213623047,129.55999755859375,126.4000015258789,129.1999969482422,120.33671569824219,289800,,,,,,,,
2020-03-06,125.68000030517578,129.49000549316406,125.08000183105469,129.39999389648438,120.52299499511719,349100,,,,,,,,
2020-03-09,121.43000030517578,125.0,121.04000091552734,122.37000274658203,113.97528839111328,302600,,,,,,,,
2020-03-10,125.22000122070312,125.22000122070312,112.77999877929688,116.56999969482422,108.57315826416016,516600,,,,,,,,
2020-03-11,113.7300033569336,115.4000015258789,106.80999755859375,106.97000122070312,99.6317367553711,666600,,,,,,,,
2020-03-12,100.58999633789062,104.87000274658203,94.12999725341797,96.61000061035156,89.98246002197266,505500,,,,,,,,
2020-03-13,94.7300033569336,116.70999908447266,93.81999969482422,116.70999908447266,108.70355224609375,376200,,,,,,,,
2020-03-16,106.87999725341797,110.41000366210938,101.98999786376953,103.06999969482422,95.99928283691406,311900,,,,,,,,
2020-03-17,105.62000274658203,115.38999938964844,102.7300033569336,114.94999694824219,107.06430053710938,445600,,,,,,,,
2020-03-18,109.44000244140625,120.70999908447266,108.51000213623047,115.98999786376953,108.03296661376953,498000,,,,,,,,
2020-03-19,116.33000183105469,120.98999786376953,101.29000091552734,109.0,101.5224838256836,334600,,,,,,,,
2020-03-20,108.97000122070312,109.70999908447266,95.7699966430664,96.86000061035156,90.21530151367188,489800,,,,,,,,
2020-03-23,95.5,95.9800033569336,83.56999969482422,87.02999877929688,81.05964660644531,333500,,,,,,,,
2020-03-24,88.6500015258789,95.41999816894531,88.0,95.12999725341797,88.6039810180664,340500,,,,,,,,
2020-03-25,95.0,99.66000366210938,91.22000122070312,96.87000274658203,90.2246322631836,290200,,,,,,,,
2020-03-26,97.7300033569336,103.62999725341797,97.7300033569336,101.79000091552734,94.80709075927734,211700,,,,,,,,
2020-03-27,97.86000061035156,99.66999816894531,94.30999755859375,95.9800033569336,89.39566802978516,180300,,,,,,,,
2020-03-30,96.87999725341797,102.66000366210938,94.94000244140625,101.83999633789062,94.8536605834961,268900,,,,,,,,
2020-03-31,100.38999938964844,104.66999816894531,99.8499984741211,101.19999694824219,94.257568359375,245000,,,,,,,,
2020-04-01,96.08999633789062,97.86000061035156,88.5,89.1500015258789,83.03423309326172,276700,,,,,,,,
2020-04-02,88.61000061035156,93.30000305175781,88.18000030517578,93.16999816894531,86.7784423828125,181200,,,,,,,,
2020-04-03,91.91999816894531,94.05000305175781,90.66999816894531,93.41999816894531,87.01127624511719,196500,,,,,,,,
2020-04-06,97.93000030517578,99.80999755859375,96.41999816894531,98.95999908447266,92.17123413085938,269700,,,,,,,,
2020-04-07,103.5999984741211,104.30000305175781,97.80000305175781,99.87999725341797,93.02811431884766,308700,,,,,,,,
2020-04-08,102.01000213623047,108.94999694824219,99.8499984741211,107.81999969482422,100.42342376708984,259600,,,,,,,,
2020-04-09,109.91000366210938,114.04000091552734,108.33999633789062,113.55000305175781,105.7603530883789,199600,,,,,,,,
2020-04-13,111.37000274658203,113.2699966430664,108.33000183105469,109.9000015258789,102.36073303222656,167400,,,,,,,,
2020-04-14,113.16000366210938,114.43000030517578,109.66999816894531,110.69000244140625,103.0965576171875,147900,,,,,,,,
2020-04-15,107.0,107.66000366210938,104.37999725341797,105.08999633789062,97.88069915771484,190400,,,,,,,,
2020-04-16,104.80999755859375,105.97000122070312,101.26000213623047,104.80999755859375,97.61991882324219,186400,,,,,,,,
2020-04-17,108.23999786376953,109.81999969482422,105.47000122070312,108.0199966430664,100.60968780517578,239100,,,,,,,,
2020-04-20,105.4800033569336,107.33000183105469,101.63999938964844,103.0,95.93408966064453,354000,,,,,,,,
2020-04-21,100.4800033569336,100.4800033569336,95.43000030517578,95.5999984741211,89.04174041748047,181000,,,,,,,,
2020-04-22,98.6500015258789,98.87000274658203,94.95999908447266,96.5,89.8799819946289,396100,,,,,,,,
2020-04-23,95.95999908447266,97.79000091552734,95.41999816894531,96.75,90.11282348632812,295900,,,,,,,,
2020-04-24,97.77999877929688,99.77999877929688,96.44000244140625,98.86000061035156,92.0781021118164,173300,,,,,,,,
2020-04-27,99.1500015258789,101.36000061035156,99.1500015258789,99.70999908447266,92.86979675292969,264900,,,,,,,,
2020-04-28,102.44000244140625,105.41999816894531,100.47000122070312,104.19999694824219,97.05175018310547,174000,,,,,,,,
2020-04-29,107.33000183105469,109.2300033569336,105.55000305175781,105.66999816894531,98.42092895507812,196900,,,,,,,,
2020-04-30,110.2699966430664,114.20999908447266,109.55999755859375,112.52999877929688,104.81031799316406,603700,,,,,,,,
2020-05-01,110.01000213623047,110.01000213623047,103.9800033569336,105.3499984741211,98.12287139892578,329900,,,,,,,,
2020-05-04,102.23999786376953,113.08999633789062,101.98999786376953,112.75,105.01522064208984,323500,,,,,,,,
2020-05-05,115.0,115.80000305175781,113.04000091552734,114.80000305175781,106.92459869384766,432800,,,,,,,,
2020-05-06,114.94000244140625,115.41999816894531,113.58999633789062,114.9000015258789,107.0177230834961,274100,,,,,,,,
2020-05-07,116.52999877929688,117.80999755859375,115.87999725341797,117.3499984741211,109.2996597290039,245900,,,,,,,,
2020-05-08,120.0,123.29000091552734,119.41999816894531,122.41000366210938,114.01254272460938,266200,,,,,,,,
2020-05-11,120.61000061035156,122.79000091552734,119.70999908447266,121.68000030517578,113.33261108398438,280400,,,,,,,,
2020-05-12,121.62000274658203,122.2699966430664,117.7699966430664,118.13999938964844,110.03547668457031,219400,,,,,,,,
2020-05-13,117.11000061035156,118.91000366210938,114.55999755859375,115.97000122070312,108.01434326171875,259900,,,,,,,,
2020-05-14,114.01000213623047,114.05000305175781,110.0199966430664,113.7300033569336,105.9280014038086,235900,,,,,,,,
2020-05-15,112.94999694824219,115.1500015258789,111.45999908447266,114.83999633789062,106.96185302734375,634000,,,,,,,,
2020-05-18,120.02999877929688,122.88999938964844,119.18000030517578,121.36000061035156,113.03455352783203,238700,,,,,,,,
2020-05-19,120.69999694824219,122.56999969482422,116.81999969482422,116.8499984741211,108.83397674560547,165100,,,,,,,,
2020-05-20,119.5199966430664,122.22000122070312,118.13999938964844,118.6500015258789,110.51048278808594,214900,,,,,,,,
2020-05-21,117.5999984741211,119.79000091552734,117.2300033569336,118.44000244140625,110.71613311767578,138100,,,,,,,,
2020-05-22,119.05000305175781,119.05000305175781,115.9800033569336,116.38999938964844,108.79981994628906,132500,,,,,,,,
2020-05-26,120.26000213623047,121.27999877929688,117.94999694824219,120.22000122070312,112.38004302978516,462500,,,,,,,,
2020-05-27,122.2699966430664,125.0,119.22000122070312,124.83000183105469,116.68942260742188,251300,,,,,,,,
2020-05-28,126.16000366210938,126.16000366210938,121.66999816894531,122.12000274658203,114.1561508178711,163200,,,,,,,,
2020-05-29,120.87999725341797,121.20999908447266,117.31999969482422,118.94000244140625,111.18351745605469,224300,,,,,,,,
2020-06-01,119.27999877929688,120.18000030517578,117.16000366210938,118.61000061035156,110.87504577636719,279900,,,,,,,,
2020-06-02,119.69000244140625,119.69000244140625,117.44999694824219,118.80999755859375,111.06199645996094,198500,,,,,,,,
2020-06-03,120.29000091552734,123.43000030517578,119.41000366210938,121.76000213623047,113.81961059570312,239300,,,,,,,,
2020-06-04,120.11000061035156,120.87999725341797,118.36000061035156,119.0,111.23958587646484,196300,,,,,,,,
2020-06-05,122.1500015258789,124.22000122070312,121.02999877929688,123.16000366210938,115.12834167480469,225700,,,,,,,,
2020-06-08,124.31999969482422,124.4000015258789,121.68000030517578,122.62999725341797,114.63287353515625,212700,,,,,,,,
2020-06-09,119.87000274658203,122.16999816894531,119.41000366210938,120.54000091552734,112.67919158935547,182000,,,,,,,,
2020-06-10,120.05000305175781,120.88999938964844,118.29000091552734,118.29000091552734,110.57591247558594,224500,,,,,,,,
2020-06-11,114.98999786376953,116.45999908447266,111.30000305175781,111.48999786376953,104.2193603515625,327500,,,,,,,,
2020-06-12,115.58000183105469,115.58000183105469,108.79000091552734,112.58000183105469,105.23828887939453,378400,,,,,,,,
2020-06-15,109.76000213623047,112.25,109.76000213623047,112.19000244140625,104.87372589111328,305600,,,,,,,,
2020-06-16,116.79000091552734,116.79000091552734,112.12000274658203,112.94000244140625,105.5748062133789,207500,,,,,,,,
2020-06-17,112.80999755859375,115.94000244140625,112.2300033569336,114.37999725341797,106.92089080810547,268600,,,,,,,,
2020-06-18,112.7300033569336,114.02999877929688,107.79000091552734,108.12000274658203,101.06912994384766,231500,,,,,,,,
2020-06-19,110.12999725341797,110.55999755859375,105.44000244140625,105.76000213623047,98.86305236816406,470500,,,,,,,,
2020-06-22,105.0199966430664,107.80999755859375,103.08000183105469,107.66000366210938,100.6391372680664,286900,,,,,,,,
2020-06-23,108.5,108.91000366210938,105.91999816894531,108.55000305175781,101.47108459472656,309400,,,,,,,,
2020-06-24,106.77999877929688,107.80999755859375,104.41000366210938,105.41999816894531,98.54523468017578,402800,,,,,,,,
2020-06-25,104.62000274658203,107.87999725341797,102.1500015258789,107.56999969482422,100.55500030517578,572000,,,,,,,,
2020-06-26,106.91999816894531,112.0199966430664,105.95999908447266,110.58000183105469,103.36872863769531,3871800,,,,,,,,
2020-06-29,111.41000366210938,112.2300033569336,109.69999694824219,112.06999969482422,104.76153564453125,243400,,,,,,,,
2020-06-30,111.66999816894531,115.16000366210938,111.66999816894531,114.44000244140625,106.97697448730469,220300,,,,,,,,
2020-07-01,114.19999694824219,114.44999694824219,110.80000305175781,111.23999786376953,103.98565673828125,196100,,,,,,,,
2020-07-02,112.61000061035156,114.0199966430664,111.86000061035156,112.37000274658203,105.04197692871094,197800,,,,,,,,
2020-07-06,114.37000274658203,114.5999984741211,112.31999969482422,112.98999786376953,105.62155151367188,137400,,,,,,,,
2020-07-07,111.62000274658203,112.54000091552734,110.55000305175781,110.63999938964844,103.42479705810547,160500,,,,,,,,
2020-07-08,111.69000244140625,112.33000183105469,109.69000244140625,110.11000061035156,102.92936706542969,167200,,,,,,,,
2020-07-09,111.0,111.6500015258789,108.3499984741211,109.75,102.59282684326172,159800,,,,,,,,
2020-07-10,110.52999877929688,112.25,110.0,111.52999877929688,104.25675201416016,122400,,,,,,,,
2020-07-13,112.86000061035156,114.11000061035156,111.70999908447266,111.83999633789062,104.54652404785156,202700,,,,,,,,
2020-07-14,111.30000305175781,113.62999725341797,111.12000274658203,113.5,106.09825897216797,142600,,,,,,,,
2020-07-15,115.47000122070312,118.4800033569336,115.2699966430664,117.61000061035156,109.94026184082031,145600,,,,,,,,
2020-07-16,117.54000091552734,119.55999755859375,116.62000274658203,118.72000122070312,110.9778823852539,221300,,,,,,,,
2020-07-17,118.6500015258789,119.18000030517578,116.12000274658203,116.22000122070312,108.64090728759766,137100,,,,,,,,
2020-07-20,115.56999969482422,116.56999969482422,112.5999984741211,113.5,106.09825897216797,138000,,,,,,,,
2020-07-21,115.62999725341797,117.05999755859375,114.27999877929688,114.4800033569336,107.0143814086914,139500,,,,,,,,
2020-07-22,114.55000305175781,115.80000305175781,113.31999969482422,113.6500015258789,106.23849487304688,135200,,,,,,,,
2020-07-23,113.95999908447266,116.61000061035156,113.95999908447266,114.79000091552734,107.30414581298828,256500,,,,,,,,
2020-07-24,114.73999786376953,115.19000244140625,114.04000091552734,114.80999755859375,107.3228530883789,120200,,,,,,,,
2020-07-27,114.58000183105469,117.9800033569336,113.66000366210938,117.66999816894531,109.99635314941406,147500,,,,,,,,
2020-07-28,117.66999816894531,120.61000061035156,117.5999984741211,118.20999908447266,110.50111389160156,190100,,,,,,,,
2020-07-29,117.97000122070312,120.83999633789062,117.70999908447266,120.20999908447266,112.3707046508789,147500,,,,,,,,
2020-07-30,117.83000183105469,120.27999877929688,112.5199966430664,120.19000244140625,112.35200500488281,393700,,,,,,,,
2020-07-31,119.51000213623047,120.4800033569336,116.55000305175781,118.52999877929688,110.8002700805664,282400,,,,,,,,
2020-08-03,119.41999816894531,121.26000213623047,118.97000122070312,120.91000366210938,113.02507019042969,121000,,,,,,,,
2020-08-04,120.54000091552734,121.47000122070312,119.7699966430664,119.94000244140625,112.1183090209961,208400,,,,,,,,
2020-08-05,120.8499984741211,121.4800033569336,119.5,120.98999786376953,113.0998306274414,167500,,,,,,,,
2020-08-06,120.5199966430664,121.76000213623047,119.72000122070312,119.83999633789062,112.02482604980469,124500,,,,,,,,
2020-08-07,119.83999633789062,120.70999908447266,118.41999816894531,119.4000015258789,111.613525390625,171000,,,,,,,,
2020-08-10,119.22000122070312,124.91999816894531,119.22000122070312,124.9000015258789,116.75486755371094,406100,,,,,,,,
2020-08-11,125.0,128.14999389648438,125.0,126.13999938964844,117.9139633178711,195900,,,,,,,,
2020-08-12,127.0,128.16000366210938,124.91000366210938,125.33000183105469,117.15681457519531,191100,,,,,,,,
2020-08-13,124.4000015258789,126.9000015258789,124.33000183105469,125.4000015258789,117.22223663330078,144900,,,,,,,,
2020-08-14,124.08000183105469,126.81999969482422,124.08000183105469,124.61000061035156,116.88458251953125,142800,,,,,,,,
2020-08-17,124.6500015258789,126.0,124.51000213623047,125.58000183105469,117.79444885253906,180900,,,,,,,,
2020-08-18,125.45999908447266,126.5,125.41999816894531,125.76000213623047,117.96327209472656,202000,,,,,,,,
2020-08-19,126.16999816894531,126.83999633789062,125.5,126.02999877929688,118.2165298461914,146300,,,,,,,,
2020-08-20,125.01000213623047,125.75,123.77999877929688,124.06999969482422,116.37803649902344,146900,,,,,,,,
2020-08-21,123.48999786376953,124.93000030517578,123.12000274658203,124.9000015258789,117.15660858154297,104000,,,,,,,,
2020-08-24,125.19999694824219,126.0,124.45999908447266,125.91000366210938,118.1039810180664,82200,,,,,,,,
2020-08-25,126.5,126.5,124.76000213623047,125.05999755859375,117.30667877197266,154500,,,,,,,,
2020-08-26,124.62999725341797,124.9800033569336,123.41000366210938,123.83999633789062,116.16230010986328,76900,,,,,,,,
2020-08-27,124.87000274658203,125.72000122070312,123.93000030517578,124.79000091552734,117.05342102050781,119900,,,,,,,,
2020-08-28,125.0999984741211,126.01000213623047,124.3499984741211,125.94999694824219,118.14148712158203,70700,,,,,,,,
2020-08-31,125.45999908447266,126.68000030517578,124.73999786376953,125.94999694824219,118.14148712158203,136700,,,,,,,,
2020-09-01,126.2699966430664,127.44000244140625,125.4000015258789,127.19000244140625,119.30461120605469,140700,,,,,,,,
2020-09-02,127.12000274658203,130.0800018310547,126.95999908447266,129.74000549316406,121.69654846191406,114100,,,,,,,,
2020-09-03,129.66000366210938,129.66000366210938,123.54000091552734,124.18000030517578,116.4812240600586,85700,,,,,,,,
2020-09-04,125.87000274658203,125.91999816894531,122.02999877929688,122.81999969482422,115.20553588867188,65500,,,,,,,,
2020-09-08,122.1500015258789,122.33999633789062,120.5,120.87999725341797,113.38581848144531,113100,,,,,,,,
2020-09-09,121.51000213623047,125.13999938964844,121.51000213623047,123.80000305175781,116.1247787475586,120300,,,,,,,,
2020-09-10,123.95999908447266,125.47000122070312,122.62000274658203,123.13999938964844,115.50570678710938,148500,,,,,,,,
2020-09-11,123.55999755859375,124.9000015258789,123.25,124.1500015258789,116.45308685302734,97900,,,,,,,,
2020-09-14,125.54000091552734,125.94000244140625,125.0,125.7699966430664,117.97261047363281,83100,,,,,,,,
2020-09-15,126.94000244140625,129.1300048828125,126.94000244140625,129.02000427246094,121.02115631103516,95300,,,,,,,,
2020-09-16,130.22999572753906,133.22000122070312,130.22999572753906,132.16000366210938,123.96646118164062,208000,,,,,,,,
2020-09-17,130.50999450683594,134.2899932861328,129.11000061035156,133.42999267578125,125.15775299072266,192700,,,,,,,,
2020-09-18,134.57000732421875,135.17999267578125,132.85000610351562,134.07000732421875,125.75807189941406,375500,,,,,,,,
2020-09-21,132.02999877929688,132.02999877929688,126.69000244140625,129.57000732421875,121.53705596923828,179800,,,,,,,,
2020-09-22,130.25,132.4600067138672,129.80999755859375,132.39999389648438,124.19161987304688,189800,,,,,,,,
2020-09-23,132.41000366210938,133.6300048828125,130.6699981689453,130.74000549316406,122.634521484375,153300,,,,,,,,
2020-09-24,130.52999877929688,132.85000610351562,128.3300018310547,130.58999633789062,122.49381256103516,114900,,,,,,,,
2020-09-25,130.3800048828125,133.6199951171875,129.6199951171875,133.0500030517578,124.80132293701172,79300,,,,,,,,
2020-09-28,134.32000732421875,135.47000122070312,133.88999938964844,134.50999450683594,126.17079162597656,101200,,,,,,,,
2020-09-29,134.5500030517578,135.1999969482422,132.3800048828125,132.66000366210938,124.43551635742188,113200,,,,,,,,
2020-09-30,133.1699981689453,134.8800048828125,132.8300018310547,134.1699981689453,125.85187530517578,162000,,,,,,,,
2020-10-01,134.4199981689453,134.69000244140625,132.91000366210938,133.4499969482422,125.17649841308594,98600,,,,,,,,
2020-10-02,132.1199951171875,137.02999877929688,131.5,136.8300018310547,128.34693908691406,132600,,,,,,,,
2020-10-05,137.3800048828125,140.61000061035156,137.0,140.1199951171875,131.4329833984375,105800,,,,,,,,
2020-10-06,140.8800048828125,141.86000061035156,139.25,140.0500030517578,131.36732482910156,138700,,,,,,,,
2020-10-07,140.63999938964844,142.0399932861328,139.8000030517578,140.27000427246094,131.5736846923828,136700,,,,,,,,
2020-10-08,141.02000427246094,142.41000366210938,139.57000732421875,141.92999267578125,133.13076782226562,83200,,,,,,,,
2020-10-09,142.0,144.6199951171875,142.0,144.00999450683594,135.08180236816406,68200,,,,,,,,
2020-10-12,144.61000061035156,145.8000030517578,144.27999877929688,144.91000366210938,135.926025390625,167600,,,,,,,,
2020-10-13,144.39999389648438,145.1699981689453,143.30999755859375,144.02999877929688,135.1005859375,95300,,,,,,,,
2020-10-14,143.61000061035156,145.2100067138672,143.32000732421875,144.5800018310547,135.616455078125,113300,,,,,,,,
2020-10-15,143.5500030517578,144.57000732421875,142.50999450683594,143.8300018310547,134.9129638671875,80900,,,,,,,,
2020-10-16,144.22000122070312,146.72000122070312,144.22000122070312,145.8000030517578,136.7608642578125,71800,,,,,,,,
2020-10-19,145.74000549316406,147.0,142.8699951171875,143.2100067138672,134.33143615722656,88500,,,,,,,,
2020-10-20,143.63999938964844,145.27999877929688,142.92999267578125,143.27000427246094,134.3876953125,114700,,,,,,,,
2020-10-21,143.27000427246094,145.67999267578125,143.0800018310547,143.7100067138672,134.80043029785156,83500,,,,,,,,
2020-10-22,144.50999450683594,145.8000030517578,143.3800048828125,143.75999450683594,134.8473358154297,106300,,,,,,,,
2020-10-23,144.42999267578125,145.35000610351562,142.0500030517578,143.49000549316406,134.59405517578125,61600,,,,,,,,
2020-10-26,142.38999938964844,143.52000427246094,140.6999969482422,142.32000732421875,133.49658203125,79200,,,,,,,,
2020-10-27,142.05999755859375,144.38999938964844,139.44000244140625,139.5800018310547,130.9264678955078,110600,,,,,,,,
2020-10-28,136.85000610351562,138.75,135.88999938964844,136.0800018310547,127.64346313476562,111000,,,,,,,,
2020-10-29,129.27999877929688,131.58999633789062,124.58000183105469,131.25999450683594,123.12226867675781,319600,,,,,,,,
2020-10-30,130.88999938964844,132.22999572753906,129.3699951171875,131.9199981689453,123.74134063720703,435700,,,,,,,,
2020-11-02,133.36000061035156,136.47000122070312,132.1199951171875,135.3800048828125,126.9868392944336,132900,,,,,,,,
2020-11-03,135.0,140.4600067138672,134.50999450683594,139.72000122070312,131.05783081054688,137300,,,,,,,,
2020-11-04,139.08999633789062,141.27000427246094,135.44000244140625,135.69000244140625,127.27761840820312,123300,,,,,,,,
2020-11-05,137.38999938964844,140.27999877929688,137.38999938964844,138.77000427246094,130.16668701171875,124800,,,,,,,,
2020-11-06,139.27000427246094,140.3699951171875,136.3300018310547,138.77999877929688,130.1760711669922,151600,,,,,,,,
2020-11-09,148.10000610351562,148.72999572753906,140.08999633789062,140.49000549316406,131.7800750732422,196300,,,,,,,,
2020-11-10,141.3699951171875,144.3800048828125,140.2899932861328,143.47000122070312,134.9884796142578,109000,,,,,,,,
2020-11-11,144.67999267578125,146.0,143.08999633789062,143.8699951171875,135.3648223876953,198700,,,,,,,,
2020-11-12,143.4600067138672,143.97999572753906,139.8699951171875,141.22999572753906,132.88088989257812,159200,,,,,,,,
2020-11-13,141.82000732421875,142.74000549316406,140.0,141.75,133.37013244628906,136200,,,,,,,,
2020-11-16,143.2899932861328,143.91000366210938,140.0500030517578,141.13999938964844,132.7961883544922,208400,,,,,,,,
2020-11-17,140.3300018310547,141.0399932861328,139.1999969482422,139.83999633789062,131.57302856445312,221900,,,,,,,,
2020-11-18,139.92999267578125,141.14999389648438,138.33999633789062,138.6300048828125,130.43458557128906,210600,,,,,,,,
2020-11-19,138.33999633789062,140.4600067138672,137.9499969482422,139.17999267578125,130.95208740234375,161900,,,,,,,,
2020-11-20,139.69000244140625,142.83999633789062,138.72999572753906,142.6300048828125,134.1981658935547,125400,,,,,,,,
2020-11-23,143.25999450683594,147.1999969482422,141.61000061035156,147.10000610351562,138.4038848876953,105700,,,,,,,,
2020-11-24,148.1199951171875,151.11000061035156,145.64999389648438,150.67999267578125,141.77223205566406,129700,,,,,,,,
2020-11-25,151.0800018310547,151.52999877929688,149.0800018310547,150.5500030517578,141.64993286132812,161500,,,,,,,,
2020-11-27,151.19000244140625,152.19000244140625,147.52999877929688,148.75,139.956298828125,73900,,,,,,,,
2020-11-30,149.0,150.72999572753906,147.86000061035156,149.44000244140625,140.60557556152344,191600,,,,,,,,
2020-12-01,150.4199981689453,151.36000061035156,147.1999969482422,149.11000061035156,140.29507446289062,113300,,,,,,,,
2020-12-02,148.9199981689453,149.36000061035156,146.92999267578125,148.92999267578125,140.12570190429688,117100,,,,,,,,
2020-12-03,149.60000610351562,150.63999938964844,147.61000061035156,147.92999267578125,139.18479919433594,99400,,,,,,,,
2020-12-04,148.5500030517578,153.75999450683594,148.5500030517578,153.5,144.4255828857422,81000,,,,,,,,
2020-12-07,153.7899932861328,154.9499969482422,150.82000732421875,150.88999938964844,141.96981811523438,117900,,,,,,,,
2020-12-08,150.1699981689453,152.99000549316406,150.1699981689453,151.80999755859375,142.83544921875,62800,,,,,,,,
2020-12-09,152.0,152.74000549316406,149.7899932861328,150.4499969482422,141.55577087402344,159200,,,,,,,,
2020-12-10,149.39999389648438,151.60000610351562,148.9199981689453,151.27000427246094,142.3273468017578,69800,,,,,,,,
2020-12-11,150.3000030517578,153.4199981689453,150.3000030517578,152.4600067138672,143.44700622558594,63300,,,,,,,,
2020-12-14,153.97999572753906,155.47000122070312,148.94000244140625,149.6199951171875,140.77490234375,148000,,,,,,,,
2020-12-15,151.14999389648438,153.41000366210938,150.1999969482422,152.66000366210938,143.63522338867188,103000,,,,,,,,
2020-12-16,153.57000732421875,154.91000366210938,150.61000061035156,151.25,142.3085479736328,96800,,,,,,,,
