date,open,high,low,close,adj_close,volume,"('date', '')","('open', 'SLG')","('high', 'SLG')","('low', 'SLG')","('close', 'SLG')","('adj_close', 'SLG')","('volume', 'SLG')","('currency', '')"
2020-01-02,98.08147430419922,98.2725830078125,93.99386596679688,94.3973159790039,60.11045837402344,1103872,,,,,,,,
2020-01-03,93.21881103515625,94.90693664550781,93.11264038085938,94.76891326904297,60.34709548950195,797293,,,,,,,,
2020-01-06,94.46102142333984,96.48889923095703,94.20620727539062,96.23408508300781,61.28007507324219,596204,,,,,,,,
2020-01-07,96.0748291015625,96.0748291015625,94.63089752197266,95.06620025634766,60.536380767822266,590270,,,,,,,,
2020-01-08,95.06620025634766,95.78816223144531,94.53533935546875,95.50150299072266,60.81358337402344,575859,,,,,,,,
2020-01-09,95.23607635498047,96.0748291015625,95.1086654663086,95.91557312011719,61.077266693115234,458502,,,,,,,,
2020-01-10,96.1703872680664,96.75432586669922,95.67137908935547,96.72248077392578,61.59107971191406,949499,,,,,,,,
2020-01-13,96.79679870605469,97.66740417480469,96.65877532958984,97.59308624267578,62.145484924316406,473666,,,,,,,,
2020-01-14,97.35950469970703,97.4762954711914,96.18099975585938,96.4464340209961,61.41530990600586,749352,,,,,,,,
2020-01-15,96.55260467529297,97.3170394897461,95.79878234863281,96.34025573730469,61.34770202636719,807465,,,,,,,,
2020-01-16,96.65877532958984,97.17901611328125,96.27655792236328,97.17901611328125,61.881778717041016,812928,,,,,,,,
2020-01-17,97.20024871826172,97.7629623413086,96.69062805175781,96.8711166381836,61.68572998046875,896472,,,,,,,,
2020-01-21,97.16839599609375,98.54862976074219,96.53136444091797,98.06024169921875,62.442955017089844,1204181,,,,,,,,
2020-01-22,98.32566833496094,98.7928237915039,97.46568298339844,98.45307922363281,62.693115234375,933016,,,,,,,,
2020-01-23,101.07552337646484,102.3389663696289,97.54000091552734,99.87577819824219,63.59902572631836,1069588,,,,,,,,
2020-01-24,100.09873962402344,100.48095703125,98.78221130371094,99.12196350097656,63.11903381347656,801343,,,,,,,,
2020-01-27,98.42122650146484,98.89900207519531,97.9328384399414,98.37875366210938,62.64578628540039,716857,,,,,,,,
2020-01-28,98.52739715576172,99.2387466430664,98.14517974853516,98.73973846435547,62.875640869140625,664207,,,,,,,,
2020-01-29,99.15380859375,99.17504119873047,98.56986236572266,98.76097869873047,62.889156341552734,480825,,,,,,,,
2020-01-30,98.32566833496094,98.73973846435547,97.52938079833984,98.55924987792969,62.76070022583008,639436,,,,,,,,
2020-01-31,98.46369171142578,98.84591674804688,97.18963623046875,97.72048950195312,62.226619720458984,2723229,,,,,,,,
2020-02-03,97.98592376708984,99.32368469238281,97.78419494628906,97.86913299560547,62.321266174316406,611556,,,,,,,,
2020-02-04,98.45307922363281,100.10935974121094,98.15579223632812,99.76960754394531,63.53143310546875,460386,,,,,,,,
2020-02-05,99.98194885253906,101.64884948730469,99.589111328125,101.17107391357422,64.42385864257812,603268,,,,,,,,
2020-02-06,101.50020599365234,101.78687286376953,99.80146026611328,100.06688690185547,63.72072982788086,304695,,,,,,,,
2020-02-07,100.09873962402344,100.38540649414062,99.63158416748047,99.91825103759766,63.62604904174805,210320,,,,,,,,
2020-02-10,100.3960189819336,100.3960189819336,99.41924285888672,99.82269287109375,63.565277099609375,403780,,,,,,,,
2020-02-11,99.90763092041016,101.14984130859375,99.90763092041016,100.42787170410156,63.950618743896484,390217,,,,,,,,
2020-02-12,100.75700378417969,101.7337875366211,100.44910430908203,100.68268585205078,64.11288452148438,498814,,,,,,,,
2020-02-13,100.17305755615234,100.90564727783203,100.17305755615234,100.50218963623047,63.99793243408203,364880,,,,,,,,
2020-02-14,100.60836029052734,101.2878646850586,100.38540649414062,100.90564727783203,64.2548599243164,325604,,,,,,,,
2020-02-18,100.96934509277344,101.70193481445312,99.76960754394531,101.68070220947266,64.74838256835938,715539,,,,,,,,
2020-02-19,101.75502014160156,101.85057067871094,99.5147933959961,99.72714233398438,63.504398345947266,678900,,,,,,,,
2020-02-20,99.6952896118164,100.50218963623047,99.39800262451172,99.9713363647461,63.659908294677734,390311,,,,,,,,
2020-02-21,99.73775482177734,100.30046844482422,98.82467651367188,99.14319610595703,63.132568359375,853805,,,,,,,,
2020-02-24,97.78419494628906,98.12394714355469,95.5545883178711,96.54198455810547,61.47616195678711,774971,,,,,,,,
2020-02-25,96.61630249023438,96.61630249023438,91.11660766601562,91.20154571533203,58.075435638427734,1129867,,,,,,,,
2020-02-26,91.6580810546875,91.88104248046875,90.12921142578125,90.2778549194336,57.48725128173828,1012228,,,,,,,,
2020-02-27,88.9400863647461,89.57711791992188,85.40457153320312,85.40457153320312,54.384063720703125,1196081,,,,,,,,
2020-02-28,83.69520568847656,84.55519104003906,80.51004791259766,83.28113555908203,53.03190231323242,1456790,,,,,,,,
2020-03-02,83.78014373779297,86.72109985351562,81.83719635009766,86.3919677734375,55.01282501220703,971445,,,,,,,,
2020-03-03,86.36011505126953,88.47293090820312,84.9798812866211,85.69123077392578,54.56657409667969,1165376,,,,,,,,
2020-03-04,86.94406127929688,90.341552734375,86.83788299560547,89.8213119506836,57.19655227661133,1046512,,,,,,,,
2020-03-05,88.0588607788086,89.36477661132812,85.946044921875,87.82528686523438,55.92551040649414,981711,,,,,,,,
2020-03-06,84.78877258300781,86.38134765625,83.03693389892578,85.55320739746094,54.478702545166016,1013264,,,,,,,,
2020-03-09,80.96659088134766,83.45100402832031,77.77082061767578,77.9300765991211,49.624446868896484,1831184,,,,,,,,
2020-03-10,79.97918701171875,80.19153594970703,75.49874114990234,79.56511688232422,50.665592193603516,1718913,,,,,,,,
