date,open,high,low,close,adj_close,volume,"('date', '')","('open', 'JNJ')","('high', 'JNJ')","('low', 'JNJ')","('close', 'JNJ')","('adj_close', 'JNJ')","('volume', 'JNJ')","('currency', '')"
2020-01-29,149.4499969482422,151.19000244140625,149.1300048828125,150.5399932861328,127.15013122558594,6288600,,,,,,,,
2020-01-30,150.02999877929688,150.50999450683594,149.0500030517578,150.36000061035156,126.99807739257812,6470600,,,,,,,,
2020-01-31,149.75,150.0,148.63999938964844,148.8699951171875,125.73959350585938,8651700,,,,,,,,
2020-02-03,149.4199981689453,150.49000549316406,149.24000549316406,150.1699981689453,126.83759307861328,5765200,,,,,,,,
2020-02-04,151.49000549316406,152.75,151.1999969482422,151.60000610351562,128.0454559326172,6541400,,,,,,,,
2020-02-05,151.72000122070312,154.02000427246094,151.30999755859375,153.99000549316406,130.0640869140625,5979900,,,,,,,,
2020-02-06,154.25,154.5,152.74000549316406,153.52999877929688,129.675537109375,6201200,,,,,,,,
2020-02-07,153.33999633789062,153.4600067138672,151.5500030517578,151.88999938964844,128.29037475585938,5700300,,,,,,,,
2020-02-10,151.67999267578125,151.91000366210938,150.88999938964844,151.86000061035156,128.26504516601562,4835600,,,,,,,,
2020-02-11,152.2899932861328,152.3800048828125,151.5399932861328,151.99000549316406,128.37481689453125,3715300,,,,,,,,
2020-02-12,151.8699951171875,152.14999389648438,150.9199981689453,151.08999633789062,127.61465454101562,5166800,,,,,,,,
2020-02-13,150.16000366210938,151.0399932861328,149.8800048828125,150.08999633789062,126.77008056640625,5480200,,,,,,,,
2020-02-14,150.55999755859375,150.63999938964844,149.14999389648438,150.1300048828125,126.8038101196289,5716300,,,,,,,,
2020-02-18,150.47000122070312,150.74000549316406,149.05999755859375,149.13999938964844,125.9676513671875,7230700,,,,,,,,
2020-02-19,149.2100067138672,149.75999450683594,148.5800018310547,148.94000244140625,125.79874420166016,6115200,,,,,,,,
2020-02-20,148.61000061035156,149.3800048828125,147.39999389648438,148.3699951171875,125.31730651855469,7464700,,,,,,,,
2020-02-21,148.08999633789062,150.24000549316406,147.5399932861328,149.92999267578125,126.63488006591797,7776800,,,,,,,,
2020-02-24,146.5,149.0,145.25,145.91000366210938,124.02538299560547,10588900,,,,,,,,
2020-02-25,145.99000549316406,146.75,143.8300018310547,144.64999389648438,122.95433807373047,10529000,,,,,,,,
2020-02-26,145.35000610351562,146.22000122070312,143.58999633789062,143.67999267578125,122.12983703613281,10093800,,,,,,,,
2020-02-27,142.55999755859375,144.77000427246094,138.9499969482422,139.1199951171875,118.25379943847656,12566700,,,,,,,,
2020-02-28,135.36000061035156,137.2899932861328,130.82000732421875,134.47999572753906,114.30972290039062,19820300,,,,,,,,
2020-03-02,134.77999877929688,140.1300048828125,134.00999450683594,140.02000427246094,119.01879119873047,11508200,,,,,,,,
2020-03-03,140.0,140.99000549316406,133.10000610351562,135.58999633789062,115.25322723388672,13662500,,,,,,,,
2020-03-04,137.67999267578125,143.63999938964844,137.13999938964844,143.47999572753906,121.95982360839844,10560500,,,,,,,,
2020-03-05,140.8000030517578,142.67999267578125,139.83999633789062,142.00999450683594,120.71031188964844,11339200,,,,,,,,
2020-03-06,138.47999572753906,143.00999450683594,137.41000366210938,142.02999877929688,120.72733306884766,12239100,,,,,,,,
2020-03-09,136.3300018310547,139.67999267578125,134.89999389648438,136.44000244140625,115.97575378417969,13848600,,,,,,,,
2020-03-10,139.97000122070312,141.9499969482422,134.22999572753906,141.63999938964844,120.39579772949219,12698100,,,,,,,,
2020-03-11,138.08999633789062,138.75,131.5,131.8000030517578,112.03167724609375,17763400,,,,,,,,
2020-03-12,127.30999755859375,133.75999450683594,124.5,125.41000366210938,106.60009765625,21539200,,,,,,,,
2020-03-13,129.32000732421875,134.9199981689453,124.6500015258789,134.2899932861328,114.14822387695312,20084200,,,,,,,,
2020-03-16,123.56999969482422,133.75999450683594,122.43000030517578,127.12999725341797,108.0621337890625,18877900,,,,,,,,
2020-03-17,128.5500030517578,136.77000427246094,127.80999755859375,136.58999633789062,116.10323333740234,18911800,,,,,,,,
2020-03-18,131.02000427246094,135.6699981689453,128.7100067138672,134.9600067138672,114.71773529052734,17521100,,,,,,,,
2020-03-19,134.99000549316406,134.99000549316406,126.1500015258789,127.05000305175781,107.99411010742188,18482300,,,,,,,,
2020-03-20,126.83000183105469,127.44000244140625,118.12999725341797,119.88999938964844,101.90804290771484,19785100,,,,,,,,
2020-03-23,117.0,118.55999755859375,109.16000366210938,111.13999938964844,94.47042083740234,20815200,,,,,,,,
2020-03-24,118.76000213623047,119.6500015258789,113.86000061035156,119.18000030517578,101.30452728271484,17604800,,,,,,,,
2020-03-25,118.91000366210938,123.95999908447266,116.69999694824219,119.4000015258789,101.49153137207031,13986100,,,,,,,,
2020-03-26,120.56999969482422,127.0999984741211,120.37999725341797,126.56999969482422,107.58612060546875,15066800,,,,,,,,
2020-03-27,121.6500015258789,127.62000274658203,120.58000183105469,123.16000366210938,104.68758392333984,12133200,,,,,,,,
2020-03-30,128.4600067138672,133.99000549316406,127.5,133.00999450683594,113.06021118164062,21754000,,,,,,,,
2020-03-31,134.99000549316406,135.7100067138672,130.0500030517578,131.1300048828125,111.46217346191406,15746100,,,,,,,,
2020-04-01,127.69999694824219,130.22999572753906,125.5,128.80999755859375,109.49014282226562,12606100,,,,,,,,
2020-04-02,129.1199951171875,134.0,127.22000122070312,133.14999389648438,113.17919158935547,11594500,,,,,,,,
2020-04-03,132.3800048828125,134.7899932861328,131.5800018310547,134.1699981689453,114.04620361328125,10071200,,,,,,,,
2020-04-06,137.00999450683594,140.97000122070312,135.5399932861328,139.75999450683594,118.7978286743164,14994400,,,,,,,,
2020-04-07,139.86000061035156,142.02999877929688,137.25999450683594,137.47999572753906,116.85977172851562,11567100,,,,,,,,
2020-04-08,137.75,144.1300048828125,137.3000030517578,143.25999450683594,121.77284240722656,10758200,,,,,,,,
2020-04-09,144.00999450683594,145.4199981689453,140.27999877929688,141.22999572753906,120.04733276367188,11125400,,,,,,,,
2020-04-13,140.0,141.49000549316406,137.83999633789062,139.77000427246094,118.80626678466797,8153200,,,,,,,,
2020-04-14,145.4199981689453,147.4199981689453,144.0500030517578,146.02999877929688,124.12740325927734,13838000,,,,,,,,
2020-04-15,145.5500030517578,147.91000366210938,143.5399932861328,147.66000366210938,125.51290130615234,11962300,,,,,,,,
2020-04-16,148.30999755859375,150.67999267578125,146.44000244140625,149.6699981689453,127.22139739990234,12181700,,,,,,,,
2020-04-17,151.99000549316406,152.3000030517578,149.60000610351562,152.02000427246094,129.21896362304688,10920000,,,,,,,,
2020-04-20,150.92999267578125,153.0,150.08999633789062,151.6699981689453,128.9214324951172,12226200,,,,,,,,
2020-04-21,150.1199951171875,151.63999938964844,148.57000732421875,149.67999267578125,127.2298812866211,9951100,,,,,,,,
2020-04-22,152.80999755859375,155.0,151.72999572753906,152.99000549316406,130.04342651367188,11515600,,,,,,,,
2020-04-23,154.25,157.0,153.6999969482422,155.50999450683594,132.1854705810547,10665000,,,,,,,,
2020-04-24,155.57000732421875,156.3000030517578,153.63999938964844,154.86000061035156,131.63296508789062,8653400,,,,,,,,
2020-04-27,154.80999755859375,156.0500030517578,154.0,154.2899932861328,131.14846801757812,8924000,,,,,,,,
2020-04-28,151.25,153.10000610351562,150.6999969482422,151.38999938964844,128.68344116210938,8558700,,,,,,,,
2020-04-29,151.3800048828125,151.6300048828125,149.16000366210938,150.24000549316406,127.7059097290039,9285200,,,,,,,,
2020-04-30,148.4600067138672,150.42999267578125,147.16000366210938,150.0399932861328,127.53590393066406,14829600,,,,,,,,
2020-05-01,149.6199951171875,149.6699981689453,146.7899932861328,148.2899932861328,126.04839324951172,7309000,,,,,,,,
2020-05-04,148.77000427246094,149.0800018310547,147.08999633789062,148.27000427246094,126.03140258789062,7198400,,,,,,,,
2020-05-05,149.0,150.77999877929688,148.63999938964844,149.5,127.076904296875,6562300,,,,,,,,
2020-05-06,150.0,150.32000732421875,148.0399932861328,148.0800018310547,125.86988067626953,6191600,,,,,,,,
2020-05-07,149.3699951171875,149.52999877929688,147.1300048828125,147.58999633789062,125.45342254638672,5570500,,,,,,,,
2020-05-08,148.9199981689453,149.17999267578125,147.88999938964844,148.6999969482422,126.39691162109375,4712100,,,,,,,,
2020-05-11,148.4499969482422,150.10000610351562,148.1199951171875,149.11000061035156,126.74541473388672,5887500,,,,,,,,
2020-05-12,150.10000610351562,150.33999633789062,147.02999877929688,147.13999938964844,125.07091522216797,7039200,,,,,,,,
2020-05-13,146.0800018310547,148.9499969482422,146.00999450683594,147.1300048828125,125.06239318847656,6970500,,,,,,,,
2020-05-14,145.38999938964844,147.75999450683594,144.25999450683594,147.63999938964844,125.49589538574219,6871400,,,,,,,,
2020-05-15,147.8699951171875,150.47999572753906,145.66000366210938,150.44000244140625,127.87592315673828,10340400,,,,,,,,
2020-05-18,152.49000549316406,153.6199951171875,150.4600067138672,150.52000427246094,127.94393157958984,7388400,,,,,,,,
2020-05-19,150.10000610351562,151.10000610351562,148.39999389648438,149.02000427246094,126.6689224243164,6107300,,,,,,,,
2020-05-20,149.75,150.38999938964844,147.27000427246094,147.67999267578125,125.52987670898438,5713400,,,,,,,,
2020-05-21,148.5,148.5,145.82000732421875,146.7100067138672,124.70538330078125,6487300,,,,,,,,
2020-05-22,144.57000732421875,146.2899932861328,144.05999755859375,144.3699951171875,123.56700134277344,6140900,,,,,,,,
2020-05-26,146.19000244140625,146.44000244140625,144.3000030517578,144.55999755859375,123.7296142578125,7072300,,,,,,,,
2020-05-27,144.32000732421875,145.25,143.00999450683594,144.88999938964844,124.01207733154297,7950000,,,,,,,,
2020-05-28,146.02000427246094,148.11000061035156,145.80999755859375,146.97000122070312,125.79237365722656,6189600,,,,,,,,
2020-05-29,147.9600067138672,149.35000610351562,145.3300018310547,148.75,127.3158950805664,8504000,,,,,,,,
2020-06-01,147.2899932861328,148.33999633789062,146.00999450683594,147.19000244140625,125.98068237304688,6141800,,,,,,,,
2020-06-02,147.05999755859375,148.35000610351562,146.1199951171875,148.25,126.88796997070312,6078300,,,,,,,,
2020-06-03,148.52000427246094,149.13999938964844,146.4499969482422,148.64999389648438,127.23026275634766,6339500,,,,,,,,
2020-06-04,146.8000030517578,148.3699951171875,145.5800018310547,146.72999572753906,125.58694458007812,8170500,,,,,,,,
2020-06-05,147.69000244140625,149.63999938964844,146.60000610351562,147.3000030517578,126.07481384277344,9725400,,,,,,,,
2020-06-08,145.8800048828125,147.61000061035156,145.74000549316406,146.77000427246094,125.62117004394531,7555600,,,,,,,,
2020-06-09,148.25,149.3300018310547,145.64999389648438,145.9600067138672,124.92790985107422,8247200,,,,,,,,
2020-06-10,146.60000610351562,150.02999877929688,146.60000610351562,147.8000030517578,126.5028076171875,10137100,,,,,,,,
2020-06-11,148.5800018310547,149.1699981689453,140.75,140.8699951171875,120.57136535644531,11913300,,,,,,,,
2020-06-12,142.83999633789062,143.7100067138672,140.27999877929688,142.14999389648438,121.66691589355469,8687400,,,,,,,,
2020-06-15,141.0,142.39999389648438,139.38999938964844,141.25,120.8965835571289,8649600,,,,,,,,
2020-06-16,144.08999633789062,145.4199981689453,142.77000427246094,144.4600067138672,123.6440658569336,7579100,,,,,,,,
2020-06-17,144.89999389648438,145.4199981689453,143.47000122070312,144.02000427246094,123.26744079589844,5100100,,,,,,,,
2020-06-18,142.52000427246094,144.1199951171875,141.8699951171875,143.41000366210938,122.74534606933594,4797400,,,,,,,,
2020-06-19,145.7899932861328,145.8800048828125,143.25,143.8300018310547,123.10485076904297,12206900,,,,,,,,
2020-06-22,143.47000122070312,143.66000366210938,142.02999877929688,143.38999938964844,122.7282485961914,5285600,,,,,,,,
2020-06-23,143.74000549316406,144.0800018310547,142.67999267578125,142.86000061035156,122.27462005615234,5921600,,,,,,,,
2020-06-24,141.49000549316406,142.19000244140625,138.72000122070312,139.82000732421875,119.67266845703125,8211200,,,,,,,,
2020-06-25,140.57000732421875,140.57000732421875,137.5399932861328,139.6699981689453,119.54425811767578,7421200,,,,,,,,
2020-06-26,139.52999877929688,139.60000610351562,137.02000427246094,137.80999755859375,117.9522476196289,12849700,,,,,,,,
2020-06-29,138.74000549316406,139.6999969482422,137.97999572753906,139.0399932861328,119.00504302978516,5309800,,,,,,,,
2020-06-30,139.39999389648438,141.02000427246094,137.83999633789062,140.6300048828125,120.3659439086914,7738300,,,,,,,,
2020-07-01,140.69000244140625,141.38999938964844,140.05999755859375,140.3800048828125,120.15193939208984,6174800,,,,,,,,
2020-07-02,141.25,141.83999633789062,140.3300018310547,140.97000122070312,120.65692901611328,5152200,,,,,,,,
2020-07-06,142.1699981689453,143.77000427246094,141.8800048828125,142.97999572753906,122.37732696533203,6156400,,,,,,,,
2020-07-07,141.38999938964844,143.97000122070312,141.22999572753906,142.85000610351562,122.26602935791016,5622600,,,,,,,,
2020-07-08,142.8699951171875,143.38999938964844,141.6999969482422,143.27000427246094,122.62553405761719,6257400,,,,,,,,
2020-07-09,142.75999450683594,144.42999267578125,140.5800018310547,142.49000549316406,121.9579086303711,5738600,,,,,,,,
2020-07-10,142.75,142.8699951171875,141.42999267578125,142.3699951171875,121.85516357421875,4282400,,,,,,,,
2020-07-13,143.61000061035156,146.63999938964844,143.27999877929688,145.2100067138672,124.28598022460938,6951900,,,,,,,,
2020-07-14,145.32000732421875,148.38999938964844,145.25999450683594,147.9199981689453,126.60548400878906,7447100,,,,,,,,
2020-07-15,149.72999572753906,150.2100067138672,148.22999572753906,148.25999450683594,126.89649200439453,8512800,,,,,,,,
2020-07-16,148.67999267578125,149.33999633789062,146.67999267578125,149.25,127.74384307861328,9304700,,,,,,,,
2020-07-17,150.0,150.5800018310547,148.69000244140625,149.35000610351562,127.82942962646484,7441100,,,,,,,,
2020-07-20,150.22999572753906,150.32000732421875,148.42999267578125,149.60000610351562,128.04339599609375,6191500,,,,,,,,
2020-07-21,149.60000610351562,151.6699981689453,149.5,149.74000549316406,128.1632537841797,5575900,,,,,,,,
2020-07-22,149.92999267578125,150.41000366210938,147.85000610351562,150.00999450683594,128.3943328857422,5910200,,,,,,,,
2020-07-23,150.2100067138672,150.85000610351562,149.27999877929688,149.61000061035156,128.0519561767578,6566300,,,,,,,,
2020-07-24,150.5,150.60000610351562,147.02999877929688,148.1199951171875,126.77662658691406,5405900,,,,,,,,
2020-07-27,147.3699951171875,148.9199981689453,146.86000061035156,147.17999267578125,125.97209930419922,5675200,,,,,,,,
2020-07-28,147.39999389648438,147.99000549316406,146.75,146.8300018310547,125.67253112792969,4842200,,,,,,,,
2020-07-29,146.38999938964844,147.47000122070312,146.07000732421875,146.5399932861328,125.4243392944336,4489100,,,,,,,,
2020-07-30,147.44000244140625,147.5,146.13999938964844,146.83999633789062,125.68111419677734,5922500,,,,,,,,
2020-07-31,146.66000366210938,147.4499969482422,143.9600067138672,145.75999450683594,124.75670623779297,8259600,,,,,,,,
2020-08-03,146.38999938964844,147.7899932861328,146.14999389648438,147.35000610351562,126.11764526367188,4078700,,,,,,,,
2020-08-04,146.99000549316406,147.22000122070312,145.82000732421875,147.22000122070312,126.00638580322266,4162200,,,,,,,,
2020-08-05,149.10000610351562,149.30999755859375,147.8000030517578,148.39999389648438,127.01629638671875,5467500,,,,,,,,
2020-08-06,148.39999389648438,149.25,146.5,147.5500030517578,126.288818359375,4837900,,,,,,,,
2020-08-07,147.50999450683594,148.64999389648438,147.14999389648438,148.60000610351562,127.18748474121094,3635100,,,,,,,,
2020-08-10,148.86000061035156,149.00999450683594,147.72000122070312,148.02999877929688,126.69966125488281,4096600,,,,,,,,
2020-08-11,149.13999938964844,149.22999572753906,146.3699951171875,146.97000122070312,125.79237365722656,6388400,,,,,,,,
2020-08-12,147.5399932861328,150.24000549316406,147.49000549316406,149.66000366210938,128.0947723388672,5257300,,,,,,,,
2020-08-13,148.5399932861328,149.19000244140625,147.52999877929688,148.0,126.6739501953125,5155500,,,,,,,,
2020-08-14,147.61000061035156,149.33999633789062,147.5800018310547,148.24000549316406,126.8793716430664,4240200,,,,,,,,
2020-08-17,148.32000732421875,150.22999572753906,148.22999572753906,148.99000549316406,127.5213394165039,4306900,,,,,,,,
2020-08-18,149.25999450683594,150.10000610351562,148.57000732421875,150.08999633789062,128.46279907226562,4322600,,,,,,,,
2020-08-19,149.5800018310547,151.5800018310547,149.32000732421875,150.38999938964844,128.71958923339844,7816300,,,,,,,,
2020-08-20,149.75,151.5800018310547,149.5500030517578,151.4199981689453,129.6011505126953,4874700,,,,,,,,
2020-08-21,151.77999877929688,153.64999389648438,150.58999633789062,152.75999450683594,130.74807739257812,6722800,,,,,,,,
2020-08-24,152.74000549316406,152.89999389648438,150.35000610351562,152.14999389648438,131.09271240234375,5387900,,,,,,,,
2020-08-25,152.77999877929688,153.07000732421875,151.5399932861328,152.05999755859375,131.0151824951172,3863500,,,,,,,,
2020-08-26,151.86000061035156,152.64999389648438,150.63999938964844,152.3000030517578,131.22195434570312,8008300,,,,,,,,
2020-08-27,152.4199981689453,153.25999450683594,151.88999938964844,152.97999572753906,131.80784606933594,5575400,,,,,,,,
2020-08-28,152.74000549316406,153.6999969482422,151.89999389648438,153.63999938964844,132.37648010253906,5395700,,,,,,,,
2020-08-31,153.0,154.39999389648438,152.25999450683594,153.41000366210938,132.17835998535156,6362700,,,,,,,,
2020-09-01,153.8699951171875,154.0800018310547,150.07000732421875,151.52000427246094,130.54989624023438,6307700,,,,,,,,
2020-09-02,150.7899932861328,154.3300018310547,149.25,153.8300018310547,132.5402374267578,6881900,,,,,,,,
2020-09-03,154.8300018310547,155.47000122070312,148.3000030517578,149.5500030517578,128.85256958007812,8672800,,,,,,,,
2020-09-04,150.1699981689453,150.9499969482422,147.1300048828125,148.58999633789062,128.02540588378906,7200100,,,,,,,,
2020-09-08,150.25,150.88999938964844,146.89999389648438,147.25999450683594,126.87947845458984,8756800,,,,,,,,
2020-09-09,148.14999389648438,151.10000610351562,148.1199951171875,149.6999969482422,128.98178100585938,6960700,,,,,,,,
2020-09-10,149.25,149.77999877929688,146.52000427246094,146.91000366210938,126.57793426513672,6191800,,,,,,,,
2020-09-11,147.0500030517578,148.52999877929688,146.6300048828125,147.77999877929688,127.3275146484375,3934700,,,,,,,,
2020-09-14,148.1199951171875,149.47000122070312,148.00999450683594,148.35000610351562,127.81865692138672,4375800,,,,,,,,
2020-09-15,149.4499969482422,150.58999633789062,148.52000427246094,148.88999938964844,128.2838592529297,3658800,,,,,,,,
2020-09-16,149.38999938964844,150.05999755859375,148.35000610351562,148.39999389648438,127.8616714477539,4323000,,,,,,,,
2020-09-17,148.0399932861328,148.6300048828125,146.0500030517578,147.1699981689453,126.80188751220703,5461400,,,,,,,,
2020-09-18,146.50999450683594,149.64999389648438,146.1999969482422,149.17999267578125,128.5337677001953,12174000,,,,,,,,
2020-09-21,147.5800018310547,147.92999267578125,142.9600067138672,145.10000610351562,125.01844787597656,7574500,,,,,,,,
2020-09-22,144.69000244140625,145.35000610351562,143.72000122070312,144.2100067138672,124.25160217285156,5295900,,,,,,,,
2020-09-23,147.47999572753906,147.5500030517578,144.3800048828125,144.44000244140625,124.44976043701172,8784400,,,,,,,,
2020-09-24,144.55999755859375,145.25,143.33999633789062,144.6699981689453,124.64794921875,5614800,,,,,,,,
2020-09-25,144.0,146.25,143.88999938964844,145.66000366210938,125.50091552734375,5531200,,,,,,,,
2020-09-28,146.72999572753906,148.2899932861328,146.4199981689453,147.11000061035156,126.7502670288086,5843200,,,,,,,,
2020-09-29,147.60000610351562,147.9199981689453,146.05999755859375,147.05999755859375,126.70714569091797,6768600,,,,,,,,
2020-09-30,147.4499969482422,149.72999572753906,146.83999633789062,148.8800048828125,128.27528381347656,8487700,,,,,,,,
2020-10-01,149.30999755859375,149.64999389648438,146.4600067138672,147.32000732421875,126.93120574951172,6457800,,,,,,,,
2020-10-02,146.2100067138672,148.41000366210938,145.8300018310547,146.24000549316406,126.00066375732422,5485600,,,,,,,,
2020-10-05,147.0,148.3800048828125,146.4199981689453,148.22999572753906,127.71521759033203,4992800,,,,,,,,
2020-10-06,148.27999877929688,148.61000061035156,145.8699951171875,146.25999450683594,126.01786804199219,5118200,,,,,,,,
2020-10-07,146.49000549316406,148.22999572753906,145.80999755859375,147.8800048828125,127.41368103027344,5603100,,,,,,,,
2020-10-08,148.5,149.85000610351562,148.0399932861328,148.88999938964844,128.2838592529297,4413500,,,,,,,,
2020-10-09,149.64999389648438,151.47999572753906,149.4499969482422,150.97000122070312,130.0759735107422,5054100,,,,,,,,
2020-10-12,151.60000610351562,153.13999938964844,151.02000427246094,151.83999633789062,130.8256072998047,7273200,,,,,,,,
2020-10-13,149.0,150.1199951171875,147.77000427246094,148.36000061035156,127.82723236083984,11057600,,,,,,,,
2020-10-14,148.82000732421875,149.02999877929688,147.38999938964844,148.10000610351562,127.6032485961914,7706400,,,,,,,,
2020-10-15,147.47999572753906,147.89999389648438,146.3300018310547,147.19000244140625,126.81916809082031,5978600,,,,,,,,
2020-10-16,147.60000610351562,148.75999450683594,147.00999450683594,148.10000610351562,127.6032485961914,6097000,,,,,,,,
2020-10-19,148.52999877929688,148.89999389648438,144.1300048828125,144.32000732421875,124.34636688232422,7250800,,,,,,,,
2020-10-20,144.66000366210938,145.75,144.1199951171875,144.5500030517578,124.5445556640625,5325400,,,,,,,,
2020-10-21,144.1199951171875,145.33999633789062,143.91000366210938,143.92999267578125,124.01034545898438,5221300,,,,,,,,
2020-10-22,144.16000366210938,145.69000244140625,143.83999633789062,145.0800018310547,125.00117492675781,5279700,,,,,,,,
2020-10-23,145.8800048828125,147.47000122070312,144.35000610351562,145.24000549316406,125.1390609741211,4154400,,,,,,,,
2020-10-26,144.42999267578125,144.77000427246094,142.75,143.97000122070312,124.04480743408203,6929500,,,,,,,,
2020-10-27,143.74000549316406,144.2899932861328,142.9199981689453,143.14999389648438,123.33827209472656,4890100,,,,,,,,
2020-10-28,141.42999267578125,141.97999572753906,138.17999267578125,138.36000061035156,119.21121215820312,8426100,,,,,,,,
2020-10-29,138.0,138.6999969482422,136.0500030517578,137.19000244140625,118.20317077636719,7205400,,,,,,,,
2020-10-30,136.67999267578125,137.5399932861328,133.64999389648438,137.11000061035156,118.13422393798828,7364100,,,,,,,,
2020-11-02,138.97999572753906,139.00999450683594,137.49000549316406,138.69000244140625,119.49554443359375,7088000,,,,,,,,
2020-11-03,140.02000427246094,140.9600067138672,137.77999877929688,138.5,119.33183288574219,6363000,,,,,,,,
2020-11-04,139.49000549316406,142.5399932861328,138.6999969482422,139.39999389648438,120.10728454589844,10263500,,,,,,,,
2020-11-05,140.5500030517578,141.8300018310547,139.25999450683594,139.75999450683594,120.41749572753906,8016200,,,,,,,,
2020-11-06,140.39999389648438,143.19000244140625,139.64999389648438,142.25,122.5628433227539,5942500,,,,,,,,
2020-11-09,148.42999267578125,148.99000549316406,144.9199981689453,146.0800018310547,125.86278533935547,12351600,,,,,,,,
2020-11-10,147.25,148.75,146.25999450683594,148.27999877929688,127.75830078125,7386500,,,,,,,,
2020-11-11,149.1699981689453,149.1999969482422,146.86000061035156,147.8000030517578,127.34475708007812,6382400,,,,,,,,
2020-11-12,147.61000061035156,148.64999389648438,146.75,148.3000030517578,127.77552795410156,4710300,,,,,,,,
2020-11-13,149.08999633789062,150.41000366210938,148.41000366210938,149.89999389648438,129.1540985107422,5893500,,,,,,,,
2020-11-16,150.9199981689453,151.3000030517578,149.8000030517578,150.85000610351562,129.97262573242188,6266400,,,,,,,,
2020-11-17,150.0,150.6300048828125,149.1199951171875,149.35000610351562,128.6802215576172,7297700,,,,,,,,
2020-11-18,148.8699951171875,149.75999450683594,147.3699951171875,147.3699951171875,126.97425079345703,6661000,,,,,,,,
2020-11-19,147.3000030517578,147.4600067138672,145.58999633789062,147.13999938964844,126.77610778808594,7987700,,,,,,,,
2020-11-20,147.0500030517578,147.94000244140625,146.1300048828125,146.36000061035156,126.10401153564453,6354900,,,,,,,,
2020-11-23,146.00999450683594,146.00999450683594,143.0399932861328,143.8699951171875,124.82001495361328,7318300,,,,,,,,
2020-11-24,144.0,144.75999450683594,143.61000061035156,143.8699951171875,124.82001495361328,11034800,,,,,,,,
2020-11-25,144.05999755859375,144.1699981689453,142.86000061035156,143.67999267578125,124.65516662597656,7594600,,,,,,,,
2020-11-27,144.5,144.66000366210938,143.22000122070312,144.0,124.93280029296875,3059000,,,,,,,,
2020-11-30,144.22999572753906,144.86000061035156,143.05999755859375,144.67999267578125,125.52276611328125,15663200,,,,,,,,
2020-12-01,146.2899932861328,149.1300048828125,145.86000061035156,147.4499969482422,127.92597198486328,9738200,,,,,,,,
2020-12-02,147.85000610351562,149.7100067138672,147.6999969482422,148.13999938964844,128.52464294433594,7745500,,,,,,,,
2020-12-03,148.0399932861328,149.5800018310547,147.69000244140625,149.0,129.27069091796875,7310500,,,,,,,,
2020-12-04,149.7899932861328,150.30999755859375,149.27000427246094,150.27000427246094,130.37257385253906,6747100,,,,,,,,
2020-12-07,149.35000610351562,149.91000366210938,148.50999450683594,148.97000122070312,129.2447052001953,6634700,,,,,,,,
2020-12-08,150.0,152.13999938964844,149.5500030517578,151.5500030517578,131.48309326171875,8339800,,,,,,,,
2020-12-09,152.8300018310547,153.5,151.75999450683594,153.10000610351562,132.8278350830078,8440100,,,,,,,,
2020-12-10,152.82000732421875,152.97999572753906,151.67999267578125,152.25,132.0903778076172,7392900,,,,,,,,
