date,open,high,low,close,adj_close,volume,"('date', '')","('open', 'NETTF')","('high', 'NETTF')","('low', 'NETTF')","('close', 'NETTF')","('adj_close', 'NETTF')","('volume', 'NETTF')","('currency', '')"
2021-03-18,22.0,22.0,20.0,22.0,19.986234664916992,1647,,,,,,,,
2021-03-19,22.0,23.0,22.0,23.0,20.894695281982422,1306,,,,,,,,
2021-03-22,23.0,23.0,23.0,23.0,20.894695281982422,526,,,,,,,,
2021-03-23,23.0,23.0,23.0,23.0,20.894695281982422,1034,,,,,,,,
2021-03-24,22.0,22.0,22.0,22.0,19.986234664916992,558,,,,,,,,
2021-03-25,20.0,22.0,20.0,22.0,19.986234664916992,1496,,,,,,,,
2021-03-26,22.0,22.0,22.0,22.0,19.986234664916992,749,,,,,,,,
2021-03-29,21.5,21.5,21.5,21.5,19.532001495361328,532,,,,,,,,
2021-03-30,21.5,21.5,19.5,19.5,17.715076446533203,846,,,,,,,,
2021-03-31,22.0,22.0,22.0,22.0,19.986234664916992,1349,,,,,,,,
2021-04-01,23.0,23.0,21.0,21.0,19.077768325805664,2005,,,,,,,,
2021-04-05,23.049999237060547,23.049999237060547,23.049999237060547,23.049999237060547,20.94011878967285,670,,,,,,,,
2021-04-06,22.0,23.040000915527344,20.0,23.040000915527344,20.93103790283203,1022,,,,,,,,
2021-04-07,23.040000915527344,23.040000915527344,20.0,20.0,18.16930389404297,1093,,,,,,,,
2021-04-08,22.0,23.0,20.0,22.0,19.986234664916992,1411,,,,,,,,
2021-04-09,22.0,23.0,22.0,23.0,20.894695281982422,716,,,,,,,,
2021-04-12,23.0,23.0,23.0,23.0,20.894695281982422,0,,,,,,,,
2021-04-13,22.0,22.0,22.0,22.0,19.986234664916992,958,,,,,,,,
2021-04-14,21.0,23.0,21.0,23.0,20.894695281982422,1153,,,,,,,,
2021-04-15,22.0,22.0,22.0,22.0,19.986234664916992,65468,,,,,,,,
2021-04-16,22.0,22.0,22.0,22.0,19.986234664916992,1196,,,,,,,,
2021-04-19,22.5,23.0,22.5,23.0,20.894695281982422,1047,,,,,,,,
2021-04-20,23.0,23.0,21.0,21.0,19.077768325805664,776,,,,,,,,
2021-04-21,22.799999237060547,22.799999237060547,21.600000381469727,22.0,19.986234664916992,1641,,,,,,,,
2021-04-22,21.5,23.5,21.5,23.5,21.34893035888672,582,,,,,,,,
2021-04-23,23.5,23.5,23.5,23.5,21.34893035888672,586,,,,,,,,
2021-04-26,23.5,23.5,23.5,23.5,21.34893035888672,727,,,,,,,,
2021-04-27,22.100000381469727,23.5,22.100000381469727,23.5,21.34893035888672,1022,,,,,,,,
2021-04-28,23.5,23.5,23.5,23.5,21.34893035888672,989,,,,,,,,
2021-04-29,24.0,24.0,23.100000381469727,23.100000381469727,20.985544204711914,1060,,,,,,,,
2021-04-30,23.5,23.5,23.5,23.5,21.34893035888672,597,,,,,,,,
2021-05-03,24.0,24.0,24.0,24.0,21.80316162109375,577,,,,,,,,
2021-05-04,22.700000762939453,22.700000762939453,22.600000381469727,22.600000381469727,20.531307220458984,1858,,,,,,,,
2021-05-05,22.600000381469727,22.600000381469727,22.600000381469727,22.600000381469727,20.531307220458984,0,,,,,,,,
2021-05-06,23.0,23.0,21.0,23.0,20.894695281982422,1281,,,,,,,,
2021-05-07,23.5,23.5,23.5,23.5,21.34893035888672,732,,,,,,,,
2021-05-10,23.5,23.5,23.5,23.5,21.34893035888672,0,,,,,,,,
2021-05-11,22.5,22.5,22.5,22.5,20.440467834472656,516,,,,,,,,
2021-05-12,22.0,22.0,22.0,22.0,19.986234664916992,1126,,,,,,,,
2021-05-13,22.0,22.0,22.0,22.0,19.986234664916992,650,,,,,,,,
2021-05-14,20.0,22.0,20.0,22.0,19.986234664916992,833,,,,,,,,
2021-05-17,20.899999618530273,21.299999237060547,20.899999618530273,21.299999237060547,19.350303649902344,1629,,,,,,,,
2021-05-18,21.299999237060547,21.299999237060547,21.299999237060547,21.299999237060547,19.350303649902344,0,,,,,,,,
2021-05-19,23.0,23.0,21.0,23.0,20.894695281982422,1060,,,,,,,,
2021-05-20,24.0,24.0,24.0,24.0,21.80316162109375,551,,,,,,,,
2021-05-21,25.0,25.0,25.0,25.0,22.711626052856445,949,,,,,,,,
2021-05-24,25.0,25.0,25.0,25.0,22.711626052856445,0,,,,,,,,
2021-05-25,24.0,24.0,24.0,24.0,21.80316162109375,1231,,,,,,,,
2021-05-26,25.0,25.0,24.0,24.0,21.80316162109375,854,,,,,,,,
2021-05-27,24.5,24.5,24.5,24.5,22.257396697998047,911,,,,,,,,
2021-05-28,24.5,24.5,24.5,24.5,22.257396697998047,611,,,,,,,,
2021-06-01,24.5,24.5,22.5,22.5,20.440467834472656,798,,,,,,,,
2021-06-02,24.0,24.0,24.0,24.0,21.8614559173584,856,,,,,,,,
2021-06-03,24.5,24.5,24.5,24.5,22.316905975341797,411,,,,,,,,
2021-06-04,24.5,24.5,24.5,24.5,22.316905975341797,738,,,,,,,,
2021-06-07,21.5,21.5,21.5,21.5,19.584224700927734,727,,,,,,,,
2021-06-08,24.0,24.0,22.0,24.0,21.8614559173584,1446,,,,,,,,
2021-06-09,21.0,22.100000381469727,21.0,22.100000381469727,20.13075828552246,862,,,,,,,,
2021-06-10,23.5,23.5,23.5,23.5,21.40601348876953,1799,,,,,,,,
2021-06-11,23.5,23.5,23.5,23.5,21.40601348876953,1064,,,,,,,,
2021-06-14,23.5,23.5,23.5,23.5,21.40601348876953,0,,,,,,,,
2021-06-15,23.0,24.0,23.0,24.0,21.8614559173584,435173,,,,,,,,
2021-06-16,23.0,23.0,23.0,23.0,20.9505672454834,1402,,,,,,,,
2021-06-17,23.0,24.0,21.0,21.0,19.128774642944336,1459,,,,,,,,
2021-06-18,24.0,24.0,24.0,24.0,21.8614559173584,470,,,,,,,,
2021-06-21,20.5,22.5,20.5,22.5,20.4951171875,2985,,,,,,,,
2021-06-22,22.5,22.5,22.5,22.5,20.4951171875,930,,,,,,,,
2021-06-23,22.5,22.5,22.5,22.5,20.4951171875,0,,,,,,,,
2021-06-24,23.0,23.0,23.0,23.0,20.9505672454834,1720,,,,,,,,
2021-06-25,22.0,23.0,21.0,21.0,19.128774642944336,1319,,,,,,,,
2021-06-28,23.5,23.5,21.5,21.5,19.584224700927734,1353,,,,,,,,
2021-06-29,23.0,23.0,23.0,23.0,20.9505672454834,640,,,,,,,,
2021-06-30,24.0,24.0,24.0,24.0,21.8614559173584,764,,,,,,,,
2021-07-01,24.0,24.0,22.0,22.0,20.039669036865234,966,,,,,,,,
2021-07-02,24.0,24.0,24.0,24.0,21.8614559173584,609,,,,,,,,
2021-07-06,22.5,23.0,21.0,23.0,20.9505672454834,1931,,,,,,,,
2021-07-07,23.0,23.0,23.0,23.0,20.9505672454834,1135,,,,,,,,
2021-07-08,23.0,23.0,22.0,22.0,20.039669036865234,1380,,,,,,,,
2021-07-09,23.0,23.100000381469727,23.0,23.0,20.9505672454834,3890,,,,,,,,
2021-07-12,23.0,23.0,23.0,23.0,20.9505672454834,2003,,,,,,,,
2021-07-13,23.0,23.0,23.0,23.0,20.9505672454834,3061,,,,,,,,
2021-07-14,24.0,24.0,24.0,24.0,21.8614559173584,1007,,,,,,,,
2021-07-15,24.0,24.0,22.0,24.0,21.8614559173584,1202,,,,,,,,
2021-07-16,22.0,24.0,22.0,24.0,21.8614559173584,1685,,,,,,,,
2021-07-19,24.0,24.0,22.0,22.0,20.039669036865234,1362,,,,,,,,
2021-07-20,24.0,24.0,24.0,24.0,21.8614559173584,1491,,,,,,,,
2021-07-21,24.0,24.0,22.0,24.0,21.8614559173584,1333,,,,,,,,
2021-07-22,24.0,24.0,24.0,24.0,21.8614559173584,1223,,,,,,,,
2021-07-23,22.5,22.5,22.5,22.5,20.4951171875,1589,,,,,,,,
2021-07-26,21.0,21.0,18.010000228881836,18.010000228881836,16.405200958251953,1606,,,,,,,,
2021-07-27,19.0,20.0,16.0,16.0,14.574305534362793,1519,,,,,,,,
2021-07-28,20.0,20.0,18.0,18.0,16.39609146118164,1757,,,,,,,,
2021-07-29,18.0,21.0,18.0,21.0,19.128774642944336,2837,,,,,,,,
2021-07-30,21.0,21.0,19.0,21.0,19.128774642944336,1404,,,,,,,,
2021-08-02,20.0,22.0,20.0,20.0,18.217884063720703,1552,,,,,,,,
2021-08-03,20.0,20.0,20.0,20.0,18.217884063720703,1656,,,,,,,,
2021-08-04,20.0,20.0,20.0,20.0,18.217884063720703,1138,,,,,,,,
2021-08-05,19.0,19.0,17.25,19.0,17.306987762451172,1792,,,,,,,,
2021-08-06,18.0,19.0,18.0,19.0,17.306987762451172,496,,,,,,,,
2021-08-09,20.0,20.0,18.0,18.0,16.39609146118164,976,,,,,,,,
2021-08-10,20.0,20.0,20.0,20.0,18.217884063720703,1006,,,,,,,,
2021-08-11,20.0,20.0,18.1200008392334,20.0,18.217884063720703,1054,,,,,,,,
2021-08-12,20.0,20.0,18.0,18.209999084472656,16.58738136291504,1397,,,,,,,,
2021-08-13,20.0,20.0,18.0,20.0,18.217884063720703,997,,,,,,,,
2021-08-16,20.0,20.0,18.0,20.0,18.217884063720703,1044,,,,,,,,
2021-08-17,17.0,19.0,17.0,19.0,17.306987762451172,1109,,,,,,,,
2021-08-18,19.0,19.0,15.5,17.5,15.940648078918457,3369,,,,,,,,
2021-08-19,18.0,18.0,15.0,15.0,13.663414001464844,3633,,,,,,,,
2021-08-20,17.0,18.0,15.0,18.0,16.39609146118164,2029,,,,,,,,
2021-08-23,18.0,18.0,16.5,17.0,15.485200881958008,2954,,,,,,,,
2021-08-24,19.0,19.0,18.100000381469727,18.100000381469727,16.487180709838867,1665,,,,,,,,
2021-08-25,19.0,19.0,19.0,19.0,17.306987762451172,1301,,,,,,,,
2021-08-26,17.0,19.0,17.0,17.0,15.485200881958008,1769,,,,,,,,
2021-08-27,20.0,20.0,18.5,18.5,16.85154151916504,900,,,,,,,,
2021-08-30,17.549999237060547,19.0,17.549999237060547,19.0,17.306987762451172,3060,,,,,,,,
2021-08-31,19.450000762939453,19.450000762939453,19.030000686645508,19.030000686645508,17.334314346313477,1331,,,,,,,,
2021-09-01,21.0,21.0,21.0,21.0,19.128774642944336,876,,,,,,,,
2021-09-02,20.0,21.0,20.0,20.25,18.44561004638672,1550,,,,,,,,
2021-09-03,19.5,19.5,18.149999618530273,19.239999771118164,17.52560043334961,2972,,,,,,,,
2021-09-07,19.440000534057617,20.0,18.0,20.0,18.217884063720703,1334,,,,,,,,
2021-09-08,19.0,19.0,19.0,19.0,17.306987762451172,864,,,,,,,,
2021-09-09,19.0,19.0,16.899999618530273,19.0,17.306987762451172,1749,,,,,,,,
2021-09-10,17.049999237060547,19.0,17.049999237060547,19.0,17.306987762451172,806,,,,,,,,
2021-09-13,19.0,19.0,17.25,17.25,15.712921142578125,4535,,,,,,,,
2021-09-14,16.75,18.0,16.75,18.0,16.441844940185547,2621,,,,,,,,
2021-09-15,17.770000457763672,18.0,16.75,18.0,16.441844940185547,167454,,,,,,,,
2021-09-16,17.790000915527344,17.790000915527344,17.489999771118164,17.489999771118164,15.975987434387207,171366,,,,,,,,
2021-09-17,18.0,18.0,16.399999618530273,16.5,15.071687698364258,106456,,,,,,,,
2021-09-20,17.5,17.5,15.5,15.5,14.158256530761719,173439,,,,,,,,
2021-09-21,16.889999389648438,16.889999389648438,15.300000190734863,16.889999389648438,15.42793083190918,269029,,,,,,,,
2021-09-22,17.0,17.0,15.5,15.5,14.158256530761719,2961,,,,,,,,
2021-09-23,17.190000534057617,17.190000534057617,15.75,15.75,14.386613845825195,281561,,,,,,,,
2021-09-24,17.0,17.0,16.889999389648438,16.889999389648438,15.42793083190918,270259,,,,,,,,
2021-09-27,17.239999771118164,17.239999771118164,16.0,16.5,15.071687698364258,50397,,,,,,,,
2021-09-28,17.649999618530273,17.649999618530273,16.299999237060547,16.299999237060547,14.889002799987793,2311,,,,,,,,
2021-09-29,16.0,17.610000610351562,16.0,16.350000381469727,14.934675216674805,141652,,,,,,,,
2021-09-30,18.450000762939453,18.450000762939453,16.850000381469727,18.450000762939453,16.85289192199707,65864,,,,,,,,
2021-10-01,16.200000762939453,17.950000762939453,16.200000762939453,17.950000762939453,16.396175384521484,6792,,,,,,,,
2021-10-04,17.469999313354492,17.469999313354492,16.0,16.049999237060547,14.660643577575684,194904,,,,,,,,
2021-10-05,19.0,19.0,10.5,18.489999771118164,16.88943099975586,332794,,,,,,,,
2021-10-06,19.0,19.0,16.25,19.0,17.355283737182617,132315,,,,,,,,
2021-10-07,17.5,20.0,17.5,18.5,16.8985652923584,301050,,,,,,,,
2021-10-08,19.889999389648438,19.889999389648438,18.399999618530273,19.489999771118164,17.80286407470703,287022,,,,,,,,
2021-10-11,20.549999237060547,20.549999237060547,18.75,20.549999237060547,18.771102905273438,514517,,,,,,,,
2021-10-12,19.479999542236328,19.479999542236328,18.600000381469727,18.75,17.12692642211914,475177,,,,,,,,
2021-10-13,19.690000534057617,19.690000534057617,18.549999237060547,18.700000762939453,17.081253051757812,3078,,,,,,,,
2021-10-14,20.0,20.25,19.559999465942383,19.559999465942383,17.86680030822754,5111,,,,,,,,
2021-10-15,20.299999237060547,20.299999237060547,18.850000381469727,18.850000381469727,17.218263626098633,61962,,,,,,,,
2021-10-18,19.75,19.75,18.399999618530273,18.399999618530273,16.807218551635742,2219,,,,,,,,
2021-10-19,20.299999237060547,20.299999237060547,18.399999618530273,19.979999542236328,18.250446319580078,377464,,,,,,,,
2021-10-20,21.0,21.0,19.549999237060547,20.600000381469727,18.8167781829834,122074,,,,,,,,
2021-10-21,20.780000686645508,20.780000686645508,19.649999618530273,20.75,18.953794479370117,347112,,,,,,,,
2021-10-22,20.780000686645508,25.950000762939453,20.25,20.4685001373291,18.69666290283203,413957,,,,,,,,
2021-10-25,25.950000762939453,25.950000762939453,20.25,20.399999618530273,18.634090423583984,242641,,,,,,,,
2021-10-26,20.100000381469727,25.950000762939453,19.350000381469727,22.889999389648438,20.90854835510254,32556,,,,,,,,
2021-10-27,20.8799991607666,22.889999389648438,19.600000381469727,19.600000381469727,17.903339385986328,55404,,,,,,,,
2021-10-28,20.969999313354492,20.969999313354492,19.520000457763672,19.520000457763672,17.830270767211914,3297,,,,,,,,
2021-10-29,19.209999084472656,21.969999313354492,19.209999084472656,21.969999313354492,20.06818199157715,5393,,,,,,,,
2021-11-01,25.799999237060547,21.5,19.010000228881836,19.010000228881836,17.36441421508789,5067,,,,,,,,
2021-11-02,21.389999389648438,21.389999389648438,19.5,19.65999984741211,17.958147048950195,4676,,,,,,,,
2021-11-03,19.0,21.969999313354492,19.0,21.959999084472656,20.059049606323242,261478,,,,,,,,
2021-11-04,20.110000610351562,21.979999542236328,20.110000610351562,20.25200080871582,18.498903274536133,99476,,,,,,,,
2021-11-05,21.979999542236328,21.979999542236328,21.59000015258789,21.59000015258789,19.721080780029297,180994,,,,,,,,
2021-11-08,21.979999542236328,22.299999237060547,20.25,20.399999618530273,18.634090423583984,186754,,,,,,,,
2021-11-09,20.25,23.149999618530273,20.15999984741211,20.15999984741211,18.414867401123047,109356,,,,,,,,
2021-11-10,20.329999923706055,22.309999465942383,20.329999923706055,22.309999465942383,20.378753662109375,62321,,,,,,,,
2021-11-11,22.809999465942383,22.889999389648438,20.75,22.04199981689453,20.133956909179688,113263,,,,,,,,
2021-11-12,23.559999465942383,23.559999465942383,21.600000381469727,22.233999252319336,20.3093318939209,21032,,,,,,,,
2021-11-15,24.309999465942383,24.389999389648438,21.799999237060547,21.799999237060547,19.912899017333984,48457,,,,,,,,
2021-11-16,21.8799991607666,23.950000762939453,21.8799991607666,23.700000762939453,21.64842987060547,124530,,,,,,,,
2021-11-17,23.610000610351562,23.690000534057617,22.100000381469727,22.100000381469727,20.186933517456055,156581,,,,,,,,
2021-11-18,22.18000030517578,23.8700008392334,22.100000381469727,22.3799991607666,20.44269561767578,57645,,,,,,,,
2021-11-19,28.770000457763672,28.770000457763672,22.100000381469727,22.700000762939453,20.734994888305664,107702,,,,,,,,
2021-11-22,22.18000030517578,28.850000381469727,22.18000030517578,25.690000534057617,23.466169357299805,3781,,,,,,,,
2021-11-23,23.260000228881836,25.690000534057617,22.100000381469727,22.18000030517578,20.260005950927734,5497,,,,,,,,
2021-11-24,22.350000381469727,23.18000030517578,22.270000457763672,23.18000030517578,21.173439025878906,1959,,,,,,,,
2021-11-26,23.530000686645508,23.610000610351562,23.5,23.5,21.465744018554688,2763,,,,,,,,
2021-11-29,23.40999984741211,23.40999984741211,22.75,22.950000762939453,20.96335220336914,2941,,,,,,,,
2021-11-30,21.6299991607666,22.149999618530273,21.5,21.600000381469727,19.768978118896484,2433,,,,,,,,
2021-12-01,23.0,23.079999923706055,22.299999237060547,22.600000381469727,20.684207916259766,7816,,,,,,,,
2021-12-02,23.360000610351562,23.440000534057617,21.489999771118164,22.75,20.82149314880371,5007,,,,,,,,
2021-12-03,21.450000762939453,22.3700008392334,18.940099716186523,21.049999237060547,19.265600204467773,252585,,,,,,,,
2021-12-06,21.280000686645508,21.360000610351562,20.06999969482422,21.139999389648438,19.34796905517578,235082,,,,,,,,
2021-12-07,22.639999389648438,22.639999389648438,21.299999237060547,21.309999465942383,19.503559112548828,73288,,,,,,,,
2021-12-08,20.979999542236328,22.170000076293945,20.799999237060547,22.09000015258789,20.217439651489258,54165,,,,,,,,
2021-12-09,20.610000610351562,21.90999984741211,20.209999084472656,20.6299991607666,18.88120460510254,83765,,,,,,,,
2021-12-10,20.43000030517578,21.18000030517578,20.350000381469727,21.049999237060547,19.265600204467773,173853,,,,,,,,
2021-12-13,21.010000228881836,21.09000015258789,19.940000534057617,20.149999618530273,18.441890716552734,146981,,,,,,,,
2021-12-14,20.860000610351562,20.860000610351562,20.0,20.450000762939453,18.71646499633789,6565,,,,,,,,
2021-12-15,21.06999969482422,21.06999969482422,19.780000686645508,20.024999618530273,18.32748794555664,10418,,,,,,,,
2021-12-16,19.93000030517578,20.829999923706055,19.540000915527344,20.270000457763672,18.551719665527344,56937,,,,,,,,
2021-12-17,20.260000228881836,20.260000228881836,18.290000915527344,18.450000762939453,16.886001586914062,19124,,,,,,,,
2021-12-20,18.270000457763672,18.860000610351562,17.959999084472656,18.850000381469727,17.252092361450195,227129,,,,,,,,
2021-12-21,19.190000534057617,19.56399917602539,18.450000762939453,19.56399917602539,17.905567169189453,224754,,,,,,,,
2021-12-22,19.780000686645508,19.860000610351562,19.09000015258789,19.780000686645508,18.103261947631836,58173,,,,,,,,
2021-12-23,20.15999984741211,20.15999984741211,19.079999923706055,19.940000534057617,18.249692916870117,5758,,,,,,,,
2021-12-27,19.940000534057617,19.940000534057617,19.020000457763672,19.270000457763672,17.636489868164062,98157,,,,,,,,
2021-12-28,19.100000381469727,20.020000457763672,19.020000457763672,19.940000534057617,18.249692916870117,3595,,,,,,,,
2021-12-29,19.020000457763672,19.40999984741211,18.829999923706055,18.90999984741211,17.307004928588867,7733,,,,,,,,
2021-12-30,19.81999969482422,21.420000076293945,19.81999969482422,21.420000076293945,19.604238510131836,3649,,,,,,,,
2021-12-31,20.90999984741211,20.90999984741211,19.639999389648438,20.850000381469727,19.082557678222656,1942,,,,,,,,
2022-01-03,20.010000228881836,21.389999389648438,20.010000228881836,20.200000762939453,18.487659454345703,104597,,,,,,,,
2022-01-04,19.56999969482422,20.020000457763672,19.239999771118164,20.020000457763672,18.322917938232422,116084,,,,,,,,
2022-01-05,19.719999313354492,19.719999313354492,19.200000762939453,19.200000762939453,17.572425842285156,1335,,,,,,,,
2022-01-06,19.670000076293945,19.75,18.969999313354492,19.649999618530273,17.984275817871094,8296,,,,,,,,
2022-01-07,20.239999771118164,20.31999969482422,19.049999237060547,19.479999542236328,17.82868766784668,2793,,,,,,,,
2022-01-10,20.329999923706055,20.40999984741211,20.329999923706055,20.329999923706055,18.60663414001465,36376,,,,,,,,
2022-01-11,20.860000610351562,20.860000610351562,20.579999923706055,20.579999923706055,18.835439682006836,105244,,,,,,,,
2022-01-12,22.209999084472656,22.209999084472656,20.6200008392334,20.6200008392334,18.872055053710938,927,,,,,,,,
2022-01-13,20.81999969482422,21.010000228881836,20.350000381469727,20.5,18.762222290039062,68880,,,,,,,,
2022-01-14,20.790000915527344,20.8700008392334,20.299999237060547,20.790000915527344,19.02764320373535,35424,,,,,,,,
2022-01-18,21.149999618530273,21.149999618530273,20.209999084472656,20.309999465942383,18.588329315185547,32889,,,,,,,,
2022-01-19,21.459999084472656,21.459999084472656,20.709999084472656,20.709999084472656,18.954423904418945,103599,,,,,,,,
2022-01-20,21.6299991607666,21.709999084472656,21.079999923706055,21.709999084472656,19.86964988708496,13364,,,,,,,,
2022-01-21,21.049999237060547,21.1299991607666,19.437999725341797,19.437999725341797,17.790246963500977,149282,,,,,,,,
2022-01-24,19.219999313354492,19.350000381469727,18.469999313354492,19.350000381469727,17.709707260131836,54172,,,,,,,,
2022-01-25,19.600000381469727,19.770000457763672,18.809999465942383,19.68000030517578,18.011737823486328,86291,,,,,,,,
2022-01-26,20.8700008392334,20.950000762939453,19.323999404907227,20.59000015258789,18.8445987701416,103498,,,,,,,,
2022-01-27,19.700000762939453,19.90999984741211,18.893999099731445,19.829999923706055,18.149019241333008,153617,,,,,,,,
2022-01-28,19.420000076293945,19.5,18.68000030517578,18.975000381469727,17.366500854492188,62017,,,,,,,,
2022-01-31,20.479999542236328,20.700000762939453,20.0,20.700000762939453,18.945270538330078,16482,,,,,,,,
2022-02-01,20.84000015258789,20.84000015258789,19.8700008392334,20.799999237060547,19.036794662475586,2786,,,,,,,,
2022-02-02,20.09000015258789,20.84000015258789,20.010000228881836,20.760000228881836,19.00018310546875,3442,,,,,,,,
2022-02-03,19.649999618530273,20.579999923706055,19.56999969482422,19.649999618530273,17.984275817871094,1365,,,,,,,,
2022-02-04,19.513999938964844,20.399999618530273,19.513999938964844,19.780000686645508,18.103261947631836,85392,,,,,,,,
2022-02-07,19.59000015258789,20.600000381469727,19.59000015258789,19.93000030517578,18.240543365478516,63421,,,,,,,,
2022-02-08,20.5,20.84000015258789,19.950000762939453,20.84000015258789,19.07340431213379,77978,,,,,,,,
2022-02-09,21.520000457763672,21.600000381469727,20.510000228881836,21.350000381469727,19.540172576904297,29261,,,,,,,,
2022-02-10,21.227500915527344,21.227500915527344,20.440000534057617,21.219999313354492,19.42119026184082,1266,,,,,,,,
2022-02-11,20.829999923706055,20.90999984741211,19.489999771118164,19.68000030517578,18.011737823486328,41872,,,,,,,,
2022-02-14,20.1200008392334,20.200000762939453,19.229999542236328,19.625,17.961397171020508,32281,,,,,,,,
2022-02-15,20.6200008392334,20.700000762939453,19.510000228881836,19.510000228881836,17.85614585876465,1434,,,,,,,,
2022-02-16,20.399999618530273,20.399999618530273,19.479999542236328,20.309999465942383,18.588329315185547,78363,,,,,,,,
2022-02-17,19.530000686645508,20.760000228881836,19.530000686645508,20.549999237060547,18.807981491088867,2500,,,,,,,,
2022-02-18,20.170000076293945,20.170000076293945,19.309999465942383,19.309999465942383,17.673095703125,1225,,,,,,,,
2022-02-22,18.950000762939453,19.020000457763672,18.260000228881836,18.270000457763672,16.72126007080078,4860,,,,,,,,
2022-02-23,18.6299991607666,18.8700008392334,18.333999633789062,18.333999633789062,16.77983856201172,143676,,,,,,,,
2022-02-24,17.920000076293945,18.649999618530273,17.545000076293945,18.579999923706055,17.00498390197754,7630,,,,,,,,
2022-02-25,19.219999313354492,19.974000930786133,18.950000762939453,19.974000930786133,18.28081512451172,32118,,,,,,,,
2022-02-28,19.899999618530273,19.979999542236328,18.899999618530273,18.899999618530273,17.297855377197266,91996,,,,,,,,
2022-03-01,19.65999984741211,19.65999984741211,18.610000610351562,18.690000534057617,17.10565948486328,6164,,,,,,,,
2022-03-02,18.5,19.020000457763672,18.079999923706055,19.020000457763672,17.407682418823242,53179,,,,,,,,
2022-03-03,17.799999237060547,17.799999237060547,17.799999237060547,17.799999237060547,16.291101455688477,2234,,,,,,,,
2022-03-04,17.679899215698242,17.679899215698242,16.559999465942383,16.559999465942383,15.156218528747559,14751,,,,,,,,
2022-03-07,17.469999313354492,17.549999237060547,16.329999923706055,16.799999237060547,15.375871658325195,3897,,,,,,,,
2022-03-08,16.610000610351562,17.280000686645508,16.610000610351562,16.709999084472656,15.293500900268555,9869,,,,,,,,
2022-03-09,17.610000610351562,17.81999969482422,16.979999542236328,17.059999465942383,15.6138277053833,5097,,,,,,,,
2022-03-10,16.815000534057617,17.290000915527344,16.559999465942383,17.290000915527344,15.89982795715332,11964,,,,,,,,
2022-03-11,16.969999313354492,17.049999237060547,15.720000267028809,16.969999313354492,15.60555648803711,6427,,,,,,,,
2022-03-14,14.5,15.920000076293945,14.289999961853027,15.680000305175781,14.419275283813477,11635,,,,,,,,
2022-03-15,14.100000381469727,15.15999984741211,13.970000267028809,14.399999618530273,13.242192268371582,10919,,,,,,,,
2022-03-16,16.979999542236328,18.3799991607666,16.979999542236328,18.280000686645508,16.810226440429688,99865,,,,,,,,
