date,open,high,low,close,adj_close,volume,"('date', '')","('open', 'SAIC')","('high', 'SAIC')","('low', 'SAIC')","('close', 'SAIC')","('adj_close', 'SAIC')","('volume', 'SAIC')","('currency', '')"
2020-01-02,87.48999786376953,87.83999633789062,86.37000274658203,87.55999755859375,79.98391723632812,288800,,,,,,,,
2020-01-03,86.4000015258789,88.51000213623047,85.29000091552734,88.20999908447266,80.57768249511719,171300,,,,,,,,
2020-01-06,87.54000091552734,88.76000213623047,87.12999725341797,88.4000015258789,80.751220703125,253800,,,,,,,,
2020-01-07,88.43000030517578,88.94000244140625,88.30000305175781,88.41000366210938,80.7603759765625,235900,,,,,,,,
2020-01-08,88.37999725341797,89.75,88.29000091552734,89.26000213623047,81.53682708740234,342200,,,,,,,,
2020-01-09,90.0,93.16000366210938,89.81999969482422,92.93000030517578,84.88929748535156,547100,,,,,,,,
2020-01-10,92.83999633789062,94.30999755859375,92.26000213623047,93.04000091552734,84.98978424072266,463200,,,,,,,,
2020-01-13,93.22000122070312,94.88999938964844,93.22000122070312,94.43000030517578,86.25949096679688,355100,,,,,,,,
2020-01-14,94.5,94.66000366210938,93.70999908447266,93.98999786376953,85.85758972167969,381800,,,,,,,,
2020-01-15,93.83000183105469,96.0,93.5,95.33000183105469,87.08164978027344,344600,,,,,,,,
2020-01-16,93.26000213623047,93.44999694824219,89.7699966430664,93.05000305175781,85.33008575439453,1416400,,,,,,,,
2020-01-17,94.06999969482422,94.06999969482422,92.05999755859375,92.58000183105469,84.89909362792969,467500,,,,,,,,
2020-01-21,92.30999755859375,92.38999938964844,90.95999908447266,91.69999694824219,84.09210205078125,506600,,,,,,,,
2020-01-22,92.66000366210938,92.88999938964844,91.55999755859375,91.75,84.13795471191406,239800,,,,,,,,
2020-01-23,91.72000122070312,91.87999725341797,90.44000244140625,91.51000213623047,83.9178695678711,261000,,,,,,,,
2020-01-24,91.8499984741211,91.8499984741211,89.41000366210938,89.68000030517578,82.23970031738281,319900,,,,,,,,
2020-01-27,87.80999755859375,90.30000305175781,87.79000091552734,89.55999755859375,82.129638671875,685300,,,,,,,,
2020-01-28,90.22000122070312,91.30000305175781,89.8499984741211,90.72000122070312,83.19338989257812,280300,,,,,,,,
2020-01-29,91.18000030517578,91.37000274658203,89.98999786376953,90.27999877929688,82.7899169921875,461200,,,,,,,,
2020-01-30,89.55999755859375,90.94999694824219,89.13999938964844,90.43000030517578,82.92745971679688,261600,,,,,,,,
2020-01-31,90.26000213623047,90.69000244140625,87.5999984741211,87.7699966430664,80.48815155029297,703800,,,,,,,,
2020-02-03,88.43000030517578,89.9800033569336,88.20999908447266,89.48999786376953,82.0654525756836,313700,,,,,,,,
2020-02-04,90.63999938964844,91.52999877929688,90.20999908447266,90.80999755859375,83.27592468261719,372200,,,,,,,,
2020-02-05,91.86000061035156,92.0,90.80000305175781,91.5,83.90869903564453,449600,,,,,,,,
2020-02-06,91.98999786376953,96.80000305175781,91.81999969482422,95.93000030517578,87.97115325927734,1635800,,,,,,,,
2020-02-07,95.5,96.77999877929688,92.68000030517578,92.76000213623047,85.06416320800781,1074400,,,,,,,,
2020-02-10,93.75,94.93000030517578,93.44999694824219,94.13999938964844,86.32965850830078,374800,,,,,,,,
2020-02-11,94.75,95.72000122070312,94.37000274658203,95.06999969482422,87.18251037597656,381700,,,,,,,,
2020-02-12,95.72000122070312,95.72000122070312,92.55000305175781,94.11000061035156,86.3021469116211,737200,,,,,,,,
2020-02-13,93.6500015258789,94.94000244140625,93.16000366210938,94.30000305175781,86.47640991210938,516500,,,,,,,,
2020-02-14,94.5199966430664,94.83999633789062,92.87000274658203,94.30999755859375,86.48554229736328,670100,,,,,,,,
2020-02-18,94.2300033569336,95.7699966430664,93.12999725341797,95.08999633789062,87.20083618164062,610600,,,,,,,,
2020-02-19,95.25,96.19000244140625,94.58999633789062,95.55999755859375,87.63185119628906,410200,,,,,,,,
2020-02-20,95.19999694824219,96.0999984741211,93.70999908447266,96.0,88.03533935546875,447700,,,,,,,,
2020-02-21,95.7699966430664,95.97000122070312,94.05000305175781,94.83000183105469,86.9624252319336,240900,,,,,,,,
2020-02-24,90.94999694824219,93.66999816894531,90.01000213623047,92.06999969482422,84.4313735961914,412200,,,,,,,,
2020-02-25,92.06999969482422,92.4800033569336,86.91000366210938,87.30999755859375,80.0663070678711,554400,,,,,,,,
2020-02-26,87.83999633789062,88.83999633789062,84.83999633789062,84.98999786376953,77.93876647949219,525800,,,,,,,,
2020-02-27,83.37000274658203,84.4800033569336,79.80999755859375,79.91999816894531,73.28941345214844,712300,,,,,,,,
2020-02-28,76.44999694824219,80.47000122070312,75.3499984741211,80.12999725341797,73.48199462890625,1031300,,,,,,,,
2020-03-02,80.91000366210938,82.91000366210938,77.70999908447266,82.63999938964844,75.78375244140625,676600,,,,,,,,
2020-03-03,82.27999877929688,85.30999755859375,81.52999877929688,82.97000122070312,76.08639526367188,658300,,,,,,,,
2020-03-04,84.56999969482422,87.9800033569336,83.69999694824219,87.19999694824219,79.96543884277344,597900,,,,,,,,
2020-03-05,84.83000183105469,87.04000091552734,82.88999938964844,84.29000091552734,77.296875,517500,,,,,,,,
2020-03-06,81.23999786376953,82.87000274658203,78.2699966430664,81.41999816894531,74.66497039794922,519500,,,,,,,,
2020-03-09,76.0,77.5199966430664,71.58999633789062,71.94999694824219,65.98065185546875,527600,,,,,,,,
2020-03-10,74.66000366210938,77.4000015258789,71.77999877929688,77.16999816894531,70.76757049560547,774200,,,,,,,,
2020-03-11,74.72000122070312,75.91000366210938,69.55999755859375,71.25,65.33876037597656,773100,,,,,,,,
2020-03-12,66.0,67.9800033569336,61.189998626708984,63.5,58.23171615600586,884700,,,,,,,,
2020-03-13,67.44999694824219,69.08999633789062,61.72999954223633,68.80999755859375,63.10114669799805,690900,,,,,,,,
2020-03-16,62.83000183105469,64.30000305175781,56.06999969482422,57.40999984741211,52.64697265625,751500,,,,,,,,
2020-03-17,58.5,64.22000122070312,57.2599983215332,62.369998931884766,57.195465087890625,710100,,,,,,,,
2020-03-18,57.029998779296875,58.900001525878906,45.45000076293945,54.08000183105469,49.59324264526367,639000,,,,,,,,
2020-03-19,53.13999938964844,57.95000076293945,49.2599983215332,56.02000045776367,51.372291564941406,694900,,,,,,,,
2020-03-20,56.31999969482422,58.43000030517578,51.099998474121094,52.31999969482422,47.9792594909668,1124700,,,,,,,,
2020-03-23,52.15999984741211,53.58000183105469,47.22999954223633,51.91999816894531,47.612449645996094,794200,,,,,,,,
2020-03-24,55.540000915527344,62.09000015258789,55.369998931884766,61.650001525878906,56.53520584106445,555800,,,,,,,,
2020-03-25,61.790000915527344,70.62000274658203,60.66999816894531,67.31999969482422,61.734798431396484,822200,,,,,,,,
2020-03-26,68.7699966430664,72.5,67.29000091552734,71.55000305175781,65.61384582519531,781000,,,,,,,,
2020-03-27,72.23999786376953,77.4800033569336,67.5199966430664,71.79000091552734,65.83392333984375,1131200,,,,,,,,
2020-03-30,72.55000305175781,74.58000183105469,69.62000274658203,73.51000213623047,67.4112319946289,593200,,,,,,,,
2020-03-31,74.6500015258789,76.05000305175781,71.45999908447266,74.62999725341797,68.43830108642578,700000,,,,,,,,
2020-04-01,70.9000015258789,74.41000366210938,70.0,70.9000015258789,65.01776885986328,576400,,,,,,,,
2020-04-02,72.16999816894531,76.58999633789062,70.12999725341797,73.7699966430664,67.64967346191406,699200,,,,,,,,
2020-04-03,72.76000213623047,74.83000183105469,69.83999633789062,71.30000305175781,65.38459777832031,455100,,,,,,,,
2020-04-06,75.37999725341797,76.61000061035156,73.37999725341797,74.33999633789062,68.17234802246094,564500,,,,,,,,
2020-04-07,76.91000366210938,77.36000061035156,71.30999755859375,71.55999755859375,65.62301635742188,462700,,,,,,,,
2020-04-08,72.8499984741211,75.38999938964844,71.05999755859375,74.69999694824219,68.8585205078125,581500,,,,,,,,
2020-04-09,76.48999786376953,80.66000366210938,76.05999755859375,78.30000305175781,72.177001953125,573400,,,,,,,,
2020-04-13,77.58000183105469,78.2300033569336,75.69000244140625,77.01000213623047,70.98789978027344,496300,,,,,,,,
2020-04-14,79.12000274658203,80.6500015258789,77.7300033569336,79.80000305175781,73.55973052978516,487800,,,,,,,,
2020-04-15,76.95999908447266,77.6500015258789,75.05000305175781,75.88999938964844,69.95548248291016,518000,,,,,,,,
2020-04-16,76.11000061035156,77.23999786376953,74.6500015258789,76.58999633789062,70.60072326660156,685500,,,,,,,,
2020-04-17,79.0199966430664,82.11000061035156,78.80999755859375,81.97000122070312,75.5600357055664,671600,,,,,,,,
2020-04-20,81.0199966430664,82.4800033569336,79.37000274658203,80.5999984741211,74.29715728759766,689000,,,,,,,,
2020-04-21,78.37999725341797,79.66000366210938,74.7300033569336,77.76000213623047,71.67924499511719,617600,,,,,,,,
2020-04-22,80.4800033569336,81.18000030517578,78.30999755859375,80.19000244140625,73.91920471191406,425200,,,,,,,,
2020-04-23,80.9800033569336,83.70999908447266,80.26000213623047,81.9800033569336,75.5692367553711,593700,,,,,,,,
2020-04-24,82.41999816894531,86.3499984741211,82.41999816894531,85.25,78.58354187011719,954000,,,,,,,,
2020-04-27,86.76000213623047,88.75,86.31999969482422,87.47000122070312,80.62994384765625,495300,,,,,,,,
2020-04-28,89.4800033569336,90.26000213623047,86.02999877929688,86.66000366210938,79.88326263427734,565900,,,,,,,,
2020-04-29,89.66999816894531,91.0,86.75,87.0,80.1966781616211,1498100,,,,,,,,
2020-04-30,85.61000061035156,85.61000061035156,81.62000274658203,81.66000366210938,75.27425384521484,752600,,,,,,,,
2020-05-01,79.7300033569336,80.19999694824219,77.73999786376953,79.16000366210938,72.96976470947266,718500,,,,,,,,
2020-05-04,78.16000366210938,80.36000061035156,77.56999969482422,79.83999633789062,73.59659576416016,605800,,,,,,,,
2020-05-05,80.91999816894531,82.0999984741211,80.02999877929688,80.75,74.43541717529297,521500,,,,,,,,
2020-05-06,84.0,85.43000030517578,81.75,82.12999725341797,75.70750427246094,947100,,,,,,,,
2020-05-07,83.20999908447266,83.69999694824219,82.05000305175781,82.4000015258789,75.95640563964844,594700,,,,,,,,
2020-05-08,83.58999633789062,84.88999938964844,82.5999984741211,84.37000274658203,77.7723388671875,528200,,,,,,,,
2020-05-11,83.05000305175781,85.58999633789062,82.44999694824219,84.44999694824219,77.84609985351562,456100,,,,,,,,
2020-05-12,84.87000274658203,85.19000244140625,81.27999877929688,81.75,75.35723114013672,759500,,,,,,,,
2020-05-13,81.0999984741211,81.19000244140625,77.61000061035156,79.48999786376953,73.27395629882812,486600,,,,,,,,
2020-05-14,77.75,80.13999938964844,75.19000244140625,80.08000183105469,73.81782531738281,599700,,,,,,,,
2020-05-15,79.4000015258789,83.26000213623047,78.56999969482422,83.01000213623047,76.51869201660156,528600,,,,,,,,
2020-05-18,85.91999816894531,87.30000305175781,84.41000366210938,84.69000244140625,78.06731414794922,543600,,,,,,,,
2020-05-19,84.68000030517578,85.69000244140625,82.62999725341797,82.66999816894531,76.2052993774414,421200,,,,,,,,
2020-05-20,84.63999938964844,85.01000213623047,83.0999984741211,83.69000244140625,77.14553833007812,467400,,,,,,,,
2020-05-21,83.11000061035156,84.47000122070312,82.62999725341797,84.36000061035156,77.76312255859375,337400,,,,,,,,
2020-05-22,84.94999694824219,85.38999938964844,83.51000213623047,84.91000366210938,78.2701187133789,270900,,,,,,,,
2020-05-26,88.0999984741211,88.66000366210938,86.62999725341797,87.9000015258789,81.02632141113281,489100,,,,,,,,
2020-05-27,89.0,89.48999786376953,86.1500015258789,88.6500015258789,81.71765899658203,654100,,,,,,,,
2020-05-28,89.44999694824219,89.44999694824219,87.9800033569336,88.5999984741211,81.67156982421875,736200,,,,,,,,
2020-05-29,87.87999725341797,88.79000091552734,86.6500015258789,88.04000091552734,81.1553726196289,479900,,,,,,,,
2020-06-01,88.08000183105469,90.68000030517578,87.45999908447266,89.94999694824219,82.91597747802734,586900,,,,,,,,
2020-06-02,90.83999633789062,90.88999938964844,88.80999755859375,90.81999969482422,83.71797180175781,501000,,,,,,,,
