date,open,high,low,close,adj_close,volume,"('date', '')","('open', 'MGEE')","('high', 'MGEE')","('low', 'MGEE')","('close', 'MGEE')","('adj_close', 'MGEE')","('volume', 'MGEE')","('currency', '')"
2020-01-02,78.69999694824219,78.97000122070312,77.06999969482422,77.68000030517578,68.3088150024414,66000,,,,,,,,
2020-01-03,77.33000183105469,77.88999938964844,77.08999633789062,77.30999755859375,67.98343658447266,72800,,,,,,,,
2020-01-06,77.04000091552734,77.69000244140625,76.88999938964844,77.23999786376953,67.92189025878906,65700,,,,,,,,
2020-01-07,76.91000366210938,76.91999816894531,76.25,76.5,67.27115631103516,57100,,,,,,,,
2020-01-08,76.43000030517578,76.83999633789062,76.0,76.5199966430664,67.28874206542969,74800,,,,,,,,
2020-01-09,76.5,77.13999938964844,76.2699966430664,76.73999786376953,67.48220825195312,55200,,,,,,,,
2020-01-10,76.9000015258789,77.44000244140625,76.66000366210938,76.77999877929688,67.51738739013672,66700,,,,,,,,
2020-01-13,76.66000366210938,77.69000244140625,76.58999633789062,77.58000183105469,68.22085571289062,71100,,,,,,,,
2020-01-14,77.33999633789062,77.48999786376953,76.83000183105469,77.3499984741211,68.01860809326172,71400,,,,,,,,
2020-01-15,77.30999755859375,78.47000122070312,77.30999755859375,78.37000274658203,68.91555786132812,69500,,,,,,,,
2020-01-16,78.63999938964844,79.47000122070312,78.48999786376953,79.0999984741211,69.5575180053711,67200,,,,,,,,
2020-01-17,79.3499984741211,79.51000213623047,78.7300033569336,79.31999969482422,69.75096130371094,66700,,,,,,,,
2020-01-21,79.31999969482422,79.80000305175781,79.01000213623047,79.51000213623047,69.91805267333984,66700,,,,,,,,
2020-01-22,79.41000366210938,79.98999786376953,79.11000061035156,79.88999938964844,70.25220489501953,67300,,,,,,,,
2020-01-23,79.58000183105469,80.25,79.5199966430664,80.19000244140625,70.5159912109375,97200,,,,,,,,
2020-01-24,80.05000305175781,80.68000030517578,79.58000183105469,79.83999633789062,70.20823669433594,98900,,,,,,,,
2020-01-27,79.27999877929688,80.04000091552734,78.88999938964844,79.08999633789062,69.5487060546875,113800,,,,,,,,
2020-01-28,79.69999694824219,81.18000030517578,79.41000366210938,80.45999908447266,70.7534408569336,104700,,,,,,,,
2020-01-29,80.37999725341797,80.68000030517578,79.76000213623047,80.37000274658203,70.6742935180664,145100,,,,,,,,
2020-01-30,80.0999984741211,81.38999938964844,79.94999694824219,81.23999786376953,71.43934631347656,77100,,,,,,,,
2020-01-31,81.12000274658203,81.47000122070312,79.68000030517578,79.93000030517578,70.28738403320312,91200,,,,,,,,
2020-02-03,80.08000183105469,80.7699966430664,80.02999877929688,80.69000244140625,70.95568084716797,70000,,,,,,,,
2020-02-04,80.94999694824219,80.94999694824219,79.93000030517578,80.12999725341797,70.46326446533203,74200,,,,,,,,
2020-02-05,80.13999938964844,81.0,80.13999938964844,80.73999786376953,70.99966430664062,57600,,,,,,,,
2020-02-06,80.91999816894531,81.08000183105469,80.05999755859375,80.19000244140625,70.5159912109375,56200,,,,,,,,
2020-02-07,80.13999938964844,80.76000213623047,79.97000122070312,80.37000274658203,70.6742935180664,51800,,,,,,,,
2020-02-10,80.37000274658203,80.97000122070312,80.0199966430664,80.68000030517578,70.94689178466797,53600,,,,,,,,
2020-02-11,80.87999725341797,81.26000213623047,80.58000183105469,80.73999786376953,70.99966430664062,37600,,,,,,,,
2020-02-12,80.69000244140625,80.7300033569336,79.87999725341797,80.5999984741211,70.87652587890625,40400,,,,,,,,
2020-02-13,80.37999725341797,82.16000366210938,80.08000183105469,82.02999877929688,72.1340103149414,38900,,,,,,,,
2020-02-14,82.06999969482422,82.6500015258789,81.83999633789062,82.12999725341797,72.2219467163086,56400,,,,,,,,
2020-02-18,82.0,82.75,81.30000305175781,82.22000122070312,72.30110168457031,40000,,,,,,,,
2020-02-19,81.94999694824219,82.73999786376953,81.61000061035156,81.83999633789062,71.9669418334961,36100,,,,,,,,
2020-02-20,81.55999755859375,82.08000183105469,81.05999755859375,81.51000213623047,71.67677307128906,55200,,,,,,,,
2020-02-21,83.26000213623047,83.26000213623047,80.80000305175781,80.83000183105469,71.07881164550781,107100,,,,,,,,
2020-02-24,80.3499984741211,80.69000244140625,79.13999938964844,79.1500015258789,69.60147094726562,83000,,,,,,,,
2020-02-25,79.01000213623047,80.5999984741211,77.94999694824219,77.94999694824219,68.54621887207031,96000,,,,,,,,
2020-02-26,78.30000305175781,79.4000015258789,77.12999725341797,77.33999633789062,68.00982666015625,131400,,,,,,,,
2020-02-27,76.70999908447266,79.25,75.33999633789062,75.38999938964844,66.59903717041016,132600,,,,,,,,
2020-02-28,74.41000366210938,74.41000366210938,69.68000030517578,71.33999633789062,63.02130126953125,129500,,,,,,,,
2020-03-02,71.44999694824219,74.48999786376953,71.11000061035156,74.33000183105469,65.66265869140625,114900,,,,,,,,
2020-03-03,74.22000122070312,75.9800033569336,71.80000305175781,72.18000030517578,63.76334762573242,138800,,,,,,,,
2020-03-04,72.91000366210938,75.95999908447266,72.87000274658203,75.88999938964844,67.0407485961914,78200,,,,,,,,
2020-03-05,74.63999938964844,75.33999633789062,72.66999816894531,73.8499984741211,65.2386245727539,75300,,,,,,,,
2020-03-06,72.47000122070312,75.12999725341797,71.30999755859375,74.33000183105469,65.66265869140625,88800,,,,,,,,
2020-03-09,70.93000030517578,72.31999969482422,68.68000030517578,69.44000244140625,61.342864990234375,126300,,,,,,,,
2020-03-10,70.08999633789062,71.06999969482422,65.12000274658203,68.58999633789062,60.591976165771484,97400,,,,,,,,
2020-03-11,67.11000061035156,67.6500015258789,64.0,65.25,57.64142990112305,101200,,,,,,,,
2020-03-12,62.130001068115234,62.31999969482422,53.970001220703125,54.09000015258789,47.78276062011719,159000,,,,,,,,
2020-03-13,56.16999816894531,63.45000076293945,54.45000076293945,63.220001220703125,55.848148345947266,185600,,,,,,,,
2020-03-16,59.9900016784668,64.54000091552734,56.810001373291016,57.529998779296875,50.821632385253906,218900,,,,,,,,
2020-03-17,58.54999923706055,71.6500015258789,58.54999923706055,70.6500015258789,62.411766052246094,208600,,,,,,,,
2020-03-18,66.2300033569336,76.08000183105469,63.880001068115234,72.44999694824219,64.00187683105469,208600,,,,,,,,
2020-03-19,72.43000030517578,79.73999786376953,69.05000305175781,76.33999633789062,67.43828582763672,232300,,,,,,,,
2020-03-20,76.0199966430664,77.66000366210938,60.90999984741211,62.369998931884766,55.09727096557617,297700,,,,,,,,
2020-03-23,65.69999694824219,67.2699966430664,55.869998931884766,57.599998474121094,50.88347625732422,202200,,,,,,,,
2020-03-24,59.5099983215332,61.939998626708984,52.09000015258789,55.86000061035156,49.34636688232422,417000,,,,,,,,
2020-03-25,55.29999923706055,56.16999816894531,47.189998626708984,54.619998931884766,48.2509651184082,1524300,,,,,,,,
2020-03-26,55.619998931884766,64.83999633789062,55.0099983215332,63.790000915527344,56.351688385009766,276800,,,,,,,,
2020-03-27,61.630001068115234,65.44000244140625,60.630001068115234,62.0,54.77040100097656,154900,,,,,,,,
2020-03-30,61.36000061035156,68.41000366210938,61.34000015258789,67.83999633789062,59.929420471191406,165000,,,,,,,,
2020-03-31,67.13999938964844,67.13999938964844,63.34000015258789,65.47000122070312,57.83577346801758,223300,,,,,,,,
2020-04-01,62.720001220703125,64.19000244140625,60.310001373291016,62.02000045776367,54.788082122802734,149200,,,,,,,,
2020-04-02,61.72999954223633,65.54000091552734,59.04999923706055,64.77999877929688,57.22624206542969,115300,,,,,,,,
2020-04-03,64.30999755859375,65.7300033569336,61.0099983215332,63.65999984741211,56.236839294433594,135400,,,,,,,,
2020-04-06,65.68000030517578,69.63999938964844,65.68000030517578,68.7699966430664,60.75096893310547,152400,,,,,,,,
2020-04-07,70.0,70.0,65.25,66.5199966430664,58.76333999633789,153700,,,,,,,,
2020-04-08,67.5999984741211,68.48999786376953,65.97000122070312,67.80999755859375,59.90291213989258,117000,,,,,,,,
2020-04-09,68.05000305175781,71.95999908447266,68.05000305175781,71.33999633789062,63.02130126953125,123300,,,,,,,,
2020-04-13,70.41999816894531,70.58000183105469,67.0,68.75,60.733314514160156,96700,,,,,,,,
2020-04-14,71.06999969482422,72.23999786376953,68.76000213623047,72.23999786376953,63.81635665893555,94800,,,,,,,,
2020-04-15,69.45999908447266,70.80000305175781,67.70999908447266,68.62999725341797,60.62730026245117,119000,,,,,,,,
2020-04-16,69.05999755859375,70.01000213623047,67.0,68.44999694824219,60.468292236328125,126200,,,,,,,,
2020-04-17,70.16000366210938,72.9000015258789,68.5999984741211,72.30999755859375,63.87818908691406,176400,,,,,,,,
2020-04-20,70.94999694824219,71.16000366210938,67.83999633789062,68.26000213623047,60.30046081542969,83200,,,,,,,,
2020-04-21,66.27999877929688,67.30000305175781,65.7300033569336,66.19000244140625,58.471824645996094,108700,,,,,,,,
2020-04-22,68.19000244140625,69.18000030517578,67.01000213623047,68.25,60.29161071777344,62500,,,,,,,,
2020-04-23,68.19999694824219,69.1500015258789,65.95999908447266,67.23999786376953,59.3994026184082,76600,,,,,,,,
2020-04-24,67.36000061035156,67.36000061035156,65.20999908447266,66.93000030517578,59.12554168701172,61000,,,,,,,,
2020-04-27,67.58000183105469,68.69000244140625,67.05999755859375,67.69999694824219,59.80575180053711,125200,,,,,,,,
2020-04-28,68.80000305175781,69.29000091552734,67.3499984741211,68.0,60.07078170776367,143300,,,,,,,,
2020-04-29,70.0,70.0,67.62999725341797,68.44000244140625,60.45947265625,114300,,,,,,,,
2020-04-30,67.48999786376953,67.48999786376953,64.5199966430664,64.66000366210938,57.12023162841797,125300,,,,,,,,
2020-05-01,64.0,64.25,61.630001068115234,62.4900016784668,55.203277587890625,109800,,,,,,,,
2020-05-04,63.349998474121094,63.4900016784668,61.68000030517578,62.959999084472656,55.618465423583984,113800,,,,,,,,
2020-05-05,64.08000183105469,64.7300033569336,63.2400016784668,63.439998626708984,56.0424919128418,60000,,,,,,,,
2020-05-06,63.11000061035156,63.27000045776367,59.630001068115234,59.720001220703125,52.75627136230469,90700,,,,,,,,
2020-05-07,61.189998626708984,61.81999969482422,60.040000915527344,60.220001220703125,53.19796371459961,109800,,,,,,,,
2020-05-08,62.02000045776367,63.0,61.2400016784668,62.54999923706055,55.25627136230469,111700,,,,,,,,
2020-05-11,61.880001068115234,62.81999969482422,60.4900016784668,60.849998474121094,53.75449752807617,112500,,,,,,,,
2020-05-12,61.18000030517578,61.2400016784668,58.75,58.810001373291016,51.95237731933594,109900,,,,,,,,
2020-05-13,56.58000183105469,60.27000045776367,56.25,59.7400016784668,52.773929595947266,423000,,,,,,,,
2020-05-14,59.099998474121094,60.06999969482422,57.439998626708984,59.7599983215332,52.79160690307617,225200,,,,,,,,
2020-05-15,59.310001373291016,60.220001220703125,56.470001220703125,59.7400016784668,52.773929595947266,293000,,,,,,,,
2020-05-18,62.18000030517578,63.15999984741211,61.25,62.7599983215332,55.44179153442383,156100,,,,,,,,
2020-05-19,61.72999954223633,62.15999984741211,60.810001373291016,61.560001373291016,54.381717681884766,134900,,,,,,,,
2020-05-20,62.72999954223633,64.6500015258789,62.15999984741211,64.12000274658203,56.643211364746094,221300,,,,,,,,
2020-05-21,64.04000091552734,65.4000015258789,63.4900016784668,64.23999786376953,56.74921417236328,199200,,,,,,,,
2020-05-22,64.54000091552734,65.7300033569336,63.4900016784668,65.62999725341797,57.97712707519531,149800,,,,,,,,
2020-05-26,66.56999969482422,67.27999877929688,66.23999786376953,66.68000030517578,58.90468978881836,231500,,,,,,,,
