date,open,high,low,close,adj_close,volume,"('date', '')","('open', 'RYAAY')","('high', 'RYAAY')","('low', 'RYAAY')","('close', 'RYAAY')","('adj_close', 'RYAAY')","('volume', 'RYAAY')","('currency', '')"
2020-01-29,35.51020431518555,35.53021240234375,35.03401565551758,35.074031829833984,33.796329498291016,939874,,,,,,,,
2020-01-30,34.85794448852539,35.27410888671875,34.58583450317383,35.22208786010742,33.93899154663086,899140,,,,,,,,
2020-01-31,35.246097564697266,35.38615417480469,34.41376495361328,34.65786361694336,33.395320892333984,1367703,,,,,,,,
2020-02-03,36.89475631713867,38.095237731933594,36.430572509765625,36.814727783203125,35.47361373901367,2109906,,,,,,,,
2020-02-04,37.358943939208984,37.775108337402344,37.13085174560547,37.27891159057617,35.9208869934082,1322221,,,,,,,,
2020-02-05,37.73509216308594,37.855140686035156,37.294918060302734,37.6070442199707,36.237064361572266,993353,,,,,,,,
2020-02-06,37.41496658325195,37.555023193359375,36.970787048339844,37.02280807495117,35.67411804199219,882897,,,,,,,,
2020-02-07,36.8387336730957,36.922767639160156,36.558624267578125,36.65066146850586,35.315521240234375,843662,,,,,,,,
2020-02-10,36.13445281982422,36.362545013427734,35.79031753540039,35.9943962097168,34.68316650390625,730208,,,,,,,,
2020-02-11,36.26650619506836,36.84674072265625,36.21848678588867,36.41456604003906,35.08803176879883,798431,,,,,,,,
2020-02-12,36.45058059692383,36.81072235107422,36.358543395996094,36.678672790527344,35.3425178527832,1272491,,,,,,,,
2020-02-13,36.46258544921875,36.906761169433594,36.25450134277344,36.65866470336914,35.32323455810547,1056577,,,,,,,,
2020-02-14,36.618648529052734,36.99079513549805,36.47058868408203,36.7627067565918,35.423484802246094,716463,,,,,,,,
2020-02-18,36.05842208862305,36.67066955566406,35.9943962097168,36.47859191894531,35.149723052978516,1029338,,,,,,,,
2020-02-19,36.34653854370117,36.44657897949219,36.15846252441406,36.34653854370117,35.02248001098633,814924,,,,,,,,
2020-02-20,36.27851104736328,36.554622650146484,36.00239944458008,36.21848678588867,34.89909362792969,1307227,,,,,,,,
2020-02-21,36.00239944458008,36.306522369384766,35.87834930419922,36.27450942993164,34.95307540893555,892643,,,,,,,,
2020-02-24,31.812725067138672,32.19688034057617,31.5366153717041,31.636655807495117,30.484174728393555,3655537,,,,,,,,
2020-02-25,31.692676544189453,31.812725067138672,31.012405395507812,31.14845848083496,30.013761520385742,2400290,,,,,,,,
2020-02-26,30.308122634887695,31.120447158813477,30.164066314697266,30.300119400024414,29.196325302124023,5778688,,,,,,,,
2020-02-27,29.287715911865234,30.152061462402344,29.12364959716797,29.215686798095703,28.151395797729492,3630047,,,,,,,,
2020-02-28,29.6718692779541,29.983993530273438,28.579431533813477,28.683473587036133,27.63857078552246,5414333,,,,,,,,
2020-03-02,28.45138168334961,28.519407272338867,27.48299217224121,28.099239349365234,27.075620651245117,2485505,,,,,,,,
2020-03-03,28.827531814575195,29.291717529296875,28.07522964477539,28.243297576904297,27.21442985534668,2344562,,,,,,,,
2020-03-04,28.499399185180664,28.751501083374023,28.13125228881836,28.59943962097168,27.557598114013672,2902339,,,,,,,,
2020-03-05,27.41096305847168,27.687074661254883,26.882753372192383,26.99880027770996,26.015270233154297,2257347,,,,,,,,
2020-03-06,26.822729110717773,27.811124801635742,26.650659561157227,27.555021286010742,26.551225662231445,3138244,,,,,,,,
2020-03-09,27.515005111694336,27.747098922729492,27.126850128173828,27.21088409423828,26.219627380371094,3397141,,,,,,,,
2020-03-10,28.85154151916504,29.59583854675293,28.60744285583496,29.427770614624023,28.355754852294922,3692772,,,,,,,,
2020-03-11,27.97919273376465,28.411365509033203,27.318927764892578,27.651060104370117,26.643768310546875,4172580,,,,,,,,
2020-03-12,26.00640296936035,26.474590301513672,25.250099182128906,25.918367385864258,24.974193572998047,5685475,,,,,,,,
2020-03-13,26.958784103393555,27.190876007080078,25.638254165649414,26.654661178588867,25.683666229248047,8365652,,,,,,,,
2020-03-16,21.760704040527344,22.78911590576172,20.556222915649414,21.304521560668945,20.528427124023438,3833466,,,,,,,,
2020-03-17,21.604642868041992,21.604642868041992,20.172069549560547,21.076431274414062,20.308643341064453,5338864,,,,,,,,
2020-03-18,20.00400161743164,20.372148513793945,17.783113479614258,19.01160430908203,18.31903648376465,5378848,,,,,,,,
2020-03-19,18.86754608154297,19.915966033935547,18.367347717285156,19.831932067871094,19.109477996826172,3246451,,,,,,,,
2020-03-20,20.232093811035156,20.452180862426758,19.295717239379883,19.80792236328125,19.086345672607422,3608806,,,,,,,,
2020-03-23,19.507802963256836,19.919967651367188,18.707483291625977,19.647859573364258,18.932113647460938,3185225,,,,,,,,
2020-03-24,20.844337463378906,22.352941513061523,20.676271438598633,22.308923721313477,21.49623680114746,2112155,,,,,,,,
2020-03-25,22.1928768157959,24.565826416015625,22.028812408447266,24.40976333618164,23.520545959472656,4566673,,,,,,,,
2020-03-26,23.621448516845703,24.041616439819336,23.097238540649414,23.72549057006836,22.861202239990234,3781487,,,,,,,,
2020-03-27,22.585033416748047,22.633052825927734,21.444578170776367,21.80872344970703,21.014259338378906,2713914,,,,,,,,
2020-03-30,21.580631256103516,22.232892990112305,21.448579788208008,21.65666389465332,20.867738723754883,1748800,,,,,,,,
2020-03-31,22.252901077270508,22.364946365356445,21.156463623046875,21.244497299194336,20.47058868408203,3175729,,,,,,,,
2020-04-01,20.80832290649414,20.99239730834961,20.024009704589844,20.236093521118164,19.498918533325195,2846361,,,,,,,,
2020-04-02,20.46018409729004,20.500200271606445,19.951980590820312,20.088035583496094,19.35625457763672,1400690,,,,,,,,
2020-04-03,20.048019409179688,20.27610969543457,19.899959564208984,20.05602264404297,19.325407028198242,1360955,,,,,,,,
2020-04-06,22.505001068115234,23.01320457458496,22.14485740661621,22.85314178466797,22.020631790161133,2452269,,,,,,,,
2020-04-07,24.449779510498047,24.969987869262695,23.625450134277344,23.881553649902344,23.011579513549805,2296831,,,,,,,,
2020-04-08,24.033613204956055,24.1856746673584,23.245298385620117,23.32933235168457,22.479475021362305,845162,,,,,,,,
2020-04-09,23.681472778320312,23.809524536132812,22.845138549804688,23.4013614654541,22.54888153076172,1139294,,,,,,,,
2020-04-13,23.441377639770508,23.481393814086914,22.344938278198242,22.93317222595215,22.097747802734375,666233,,,,,,,,
2020-04-14,23.173269271850586,23.44938087463379,22.67306900024414,22.85714340209961,22.02448844909668,933377,,,,,,,,
2020-04-15,21.87274932861328,22.749099731445312,21.704681396484375,22.745098114013672,21.916522979736328,1079568,,,,,,,,
2020-04-16,22.20888328552246,22.356943130493164,21.716686248779297,21.816726684570312,21.02197265625,2464264,,,,,,,,
2020-04-17,23.81352424621582,23.94557762145996,23.393356323242188,23.913564682006836,23.042423248291016,1599360,,,,,,,,
2020-04-20,23.625450134277344,23.769508361816406,23.225290298461914,23.485393524169922,22.629850387573242,725210,,,,,,,,
2020-04-21,22.749099731445312,23.237295150756836,22.164865493774414,22.33293342590332,21.51937484741211,1518143,,,,,,,,
2020-04-22,22.33293342590332,22.424970626831055,21.884754180908203,22.216886520385742,21.407554626464844,567023,,,,,,,,
2020-04-23,22.352941513061523,22.352941513061523,21.508602142333984,21.752700805664062,20.96027946472168,2194872,,,,,,,,
2020-04-24,22.060823440551758,22.86514663696289,21.952781677246094,22.721088409423828,21.893386840820312,784686,,,,,,,,
2020-04-27,23.26530647277832,23.761505126953125,23.181272506713867,23.409364700317383,22.556591033935547,1045832,,,,,,,,
2020-04-28,22.985193252563477,23.709484100341797,22.873149871826172,23.549419403076172,22.691545486450195,1947721,,,,,,,,
2020-04-29,24.713886260986328,26.098438262939453,24.505802154541016,25.87434959411621,24.931777954101562,2447021,,,,,,,,
2020-04-30,24.66986846923828,25.490196228027344,24.425769805908203,25.39815902709961,24.47293472290039,2350559,,,,,,,,
2020-05-01,23.809524536132812,24.369747161865234,23.037214279174805,23.313325881958008,22.464052200317383,1528388,,,,,,,,
2020-05-04,22.112844467163086,22.961183547973633,21.80072021484375,22.94117546081543,22.105457305908203,1289734,,,,,,,,
2020-05-05,22.92917251586914,23.225290298461914,22.813125610351562,23.057222366333008,22.21727752685547,1026589,,,,,,,,
2020-05-06,22.91716766357422,23.06122398376465,22.585033416748047,22.60103988647461,21.777713775634766,833417,,,,,,,,
2020-05-07,22.9971981048584,23.07723045349121,22.416967391967773,22.557022094726562,21.73529815673828,1179278,,,,,,,,
2020-05-08,23.229291915893555,23.409364700317383,22.901159286499023,23.305322647094727,22.456340789794922,840164,,,,,,,,
2020-05-11,21.92877197265625,21.92877197265625,21.296518325805664,21.836734771728516,21.04125213623047,2052179,,,,,,,,
2020-05-12,22.220888137817383,22.525009155273438,21.93677520751953,22.104841232299805,21.299591064453125,2289834,,,,,,,,
2020-05-13,21.900760650634766,21.900760650634766,20.480192184448242,20.92436981201172,20.162118911743164,2524740,,,,,,,,
2020-05-14,20.00800323486328,20.40816307067871,19.451780319213867,19.971988677978516,19.244434356689453,3395641,,,,,,,,
2020-05-15,20.00800323486328,20.228090286254883,19.767906188964844,19.907962799072266,19.1827392578125,2017443,,,,,,,,
2020-05-18,22.873149871826172,23.32132911682129,22.25690269470215,23.293317794799805,22.444772720336914,3243202,,,,,,,,
2020-05-19,23.561424255371094,24.109643936157227,23.46938705444336,23.909563064575195,23.0385684967041,3250199,,,,,,,,
2020-05-20,24.06162452697754,24.577831268310547,23.99359703063965,24.437774658203125,23.54753875732422,1211015,,,,,,,,
2020-05-21,25.41016387939453,25.98639488220215,25.274110794067383,25.65426254272461,24.719709396362305,1821021,,,,,,,,
2020-05-22,25.782312393188477,25.906362533569336,25.13005256652832,25.490196228027344,24.561620712280273,2227109,,,,,,,,
2020-05-26,28.351341247558594,28.683473587036133,28.055221557617188,28.223289489746094,27.195152282714844,2853858,,,,,,,,
2020-05-27,28.72749137878418,28.963584899902344,27.575029373168945,28.315326690673828,27.283836364746094,2905088,,,,,,,,
2020-05-28,27.939176559448242,28.79952049255371,27.755102157592773,28.41536521911621,27.380229949951172,2865353,,,,,,,,
2020-05-29,27.811124801635742,28.73549461364746,27.72308921813965,28.7194881439209,27.673274993896484,2311575,,,,,,,,
2020-06-01,29.07162857055664,29.715885162353516,29.047618865966797,29.40776252746582,28.336475372314453,1774290,,,,,,,,
2020-06-02,30.06402587890625,30.288114547729492,29.847938537597656,30.28011131286621,29.177043914794922,1791283,,,,,,,,
2020-06-03,31.21248435974121,32.11284637451172,31.144458770751953,31.824729919433594,30.665395736694336,2012445,,,,,,,,
2020-06-04,32.00880432128906,32.78511428833008,31.824729919433594,32.2288932800293,31.05483627319336,2772890,,,,,,,,
2020-06-05,32.81312561035156,32.85714340209961,31.67266845703125,31.900760650634766,30.738656997680664,6202518,,,,,,,,
2020-06-08,32.05282211303711,32.440975189208984,31.86874771118164,32.40496063232422,31.224491119384766,1504398,,,,,,,,
2020-06-09,30.752300262451172,31.45258140563965,30.608243942260742,31.0604248046875,29.928932189941406,1281737,,,,,,,,
2020-06-10,30.79631805419922,30.856342315673828,30.13205337524414,30.20808219909668,29.107641220092773,1406937,,,,,,,,
2020-06-11,28.07923126220703,28.923568725585938,27.903160095214844,28.359344482421875,27.326250076293945,2360555,,,,,,,,
2020-06-12,28.85154151916504,29.247699737548828,27.91916847229004,28.395357131958008,27.360952377319336,1729308,,,,,,,,
2020-06-15,27.47098731994629,28.471389770507812,27.406963348388672,28.33133316040039,27.299257278442383,2299330,,,,,,,,
2020-06-16,29.043617248535156,29.263704299926758,27.903160095214844,28.13925552368164,27.114179611206055,1497151,,,,,,,,
2020-06-17,28.503400802612305,28.503400802612305,27.839136123657227,28.155261993408203,27.129602432250977,1574370,,,,,,,,
2020-06-18,28.45938491821289,29.115646362304688,28.32332992553711,28.73549461364746,27.688697814941406,1262495,,,,,,,,
2020-06-19,28.919567108154297,29.41176414489746,27.971187591552734,28.39936065673828,27.364809036254883,1483906,,,,,,,,
2020-06-22,28.391357421875,28.46738624572754,27.971187591552734,28.06322479248047,27.040918350219727,703469,,,,,,,,
2020-06-23,28.20328140258789,28.807523727416992,28.20328140258789,28.563425064086914,27.52289581298828,817923,,,,,,,,
2020-06-24,27.883153915405273,27.883153915405273,26.61064338684082,26.638654708862305,25.668243408203125,1388694,,,,,,,,
2020-06-25,26.410564422607422,26.99479866027832,26.130451202392578,26.850740432739258,25.872604370117188,768942,,,,,,,,
2020-06-26,26.418567657470703,26.506603240966797,25.574230194091797,26.130451202392578,25.178552627563477,588015,,,,,,,,
2020-06-29,26.622648239135742,27.26290512084961,26.40656280517578,27.038816452026367,26.0538272857666,726959,,,,,,,,
2020-06-30,26.67066764831543,26.778711318969727,26.310523986816406,26.546619415283203,25.579559326171875,815924,,,,,,,,
2020-07-01,26.474590301513672,26.722688674926758,26.074430465698242,26.194477081298828,25.24024772644043,663734,,,,,,,,
2020-07-02,27.48299217224121,27.539016723632812,26.67066764831543,26.698678970336914,25.7260799407959,715214,,,,,,,,
2020-07-06,27.691076278686523,27.711084365844727,27.090835571289062,27.434974670410156,26.4355525970459,937625,,,,,,,,
2020-07-07,27.619047164916992,27.619047164916992,26.73869514465332,26.782712936401367,25.807052612304688,1285736,,,,,,,,
2020-07-08,26.174470901489258,26.59463882446289,25.978391647338867,26.494598388671875,25.529434204101562,666983,,,,,,,,
2020-07-09,26.362545013427734,26.410564422607422,25.550220489501953,25.634254455566406,24.700429916381836,1911985,,,,,,,,
2020-07-10,25.762304306030273,26.5986385345459,25.710283279418945,26.554622650146484,25.5872745513916,492803,,,,,,,,
2020-07-13,26.966787338256836,27.378952026367188,26.446578979492188,26.67466926574707,25.70294761657715,716963,,,,,,,,
2020-07-14,26.66266441345215,27.19887924194336,26.638654708862305,27.182872772216797,26.19263458251953,670982,,,,,,,,
2020-07-15,29.455781936645508,29.66786766052246,28.951580047607422,29.46778678894043,28.394311904907227,1281987,,,,,,,,
2020-07-16,28.78751564025879,28.79151725769043,28.435373306274414,28.711484909057617,27.665563583374023,1008347,,,,,,,,
2020-07-17,28.035213470458984,28.4633846282959,28.01120376586914,28.411365509033203,27.37637710571289,739704,,,,,,,,
2020-07-20,28.01120376586914,28.711484909057617,27.899160385131836,28.695478439331055,27.65013885498047,1154288,,,,,,,,
2020-07-21,28.40336036682129,28.975589752197266,28.39936065673828,28.759504318237305,27.71183204650879,1328219,,,,,,,,
2020-07-22,28.047218322753906,28.963584899902344,27.983192443847656,28.91156578063965,27.858356475830078,872651,,,,,,,,
2020-07-23,28.67547035217285,29.751901626586914,28.67547035217285,29.627851486206055,28.548545837402344,1636595,,,,,,,,
2020-07-24,28.59943962097168,29.47979164123535,28.563425064086914,29.435773849487305,28.363466262817383,3029538,,,,,,,,
2020-07-27,27.903160095214844,29.235694885253906,27.903160095214844,29.211685180664062,28.147541046142578,2806877,,,,,,,,
2020-07-28,29.66786766052246,30.920368194580078,29.611845016479492,30.80832290649414,29.686016082763672,4231307,,,,,,,,
2020-07-29,30.044017791748047,30.492197036743164,29.923969268798828,30.41216468811035,29.304288864135742,2387295,,,,,,,,
2020-07-30,29.7799129486084,30.508203506469727,29.687875747680664,30.41216468811035,29.304288864135742,1738804,,,,,,,,
2020-07-31,29.923969268798828,30.112045288085938,29.811925888061523,30.012004852294922,28.918704986572266,1430428,,,,,,,,
2020-08-03,30.012004852294922,30.052021026611328,29.691877365112305,29.911964416503906,28.822307586669922,1269742,,,,,,,,
2020-08-04,30.256101608276367,30.288114547729492,29.787914276123047,30.164066314697266,29.065227508544922,1196271,,,,,,,,
2020-08-05,31.27651023864746,31.33653450012207,30.840335845947266,31.076431274414062,29.944358825683594,665484,,,,,,,,
2020-08-06,30.972389221191406,31.20047950744629,30.66826629638672,31.164466857910156,30.029186248779297,630748,,,,,,,,
2020-08-07,30.99239730834961,31.11644744873047,30.760303497314453,30.908363342285156,29.782413482666016,363605,,,,,,,,
2020-08-10,31.436574935913086,31.724689483642578,31.352540969848633,31.500600814819336,30.353073120117188,563025,,,,,,,,
2020-08-11,33.13725662231445,33.18927764892578,32.59303665161133,32.72909164428711,31.53680992126465,1577119,,,,,,,,
2020-08-12,33.21728515625,33.253299713134766,32.60103988647461,32.9451789855957,31.745031356811523,648990,,,,,,,,
2020-08-13,32.709083557128906,32.709083557128906,31.440576553344727,31.45258140563965,30.306804656982422,972611,,,,,,,,
2020-08-14,30.74829864501953,31.33653450012207,30.660263061523438,31.040416717529297,29.90965461730957,800930,,,,,,,,
2020-08-17,29.631853103637695,30.388154983520508,29.559823989868164,30.296117782592773,29.19247055053711,1435176,,,,,,,,
2020-08-18,30.99239730834961,31.296518325805664,30.65226173400879,31.176471710205078,30.040752410888672,864654,,,,,,,,
2020-08-19,31.46058464050293,31.824729919433594,31.048419952392578,31.104442596435547,29.97134780883789,364354,,,,,,,,
2020-08-20,30.440176010131836,31.14845848083496,29.987995147705078,31.072429656982422,29.940502166748047,683227,,,,,,,,
2020-08-21,30.916366577148438,31.748699188232422,30.86434555053711,31.73269271850586,30.576711654663086,566273,,,,,,,,
2020-08-24,32.30091857910156,33.35734176635742,32.092838287353516,33.1812744140625,31.97252655029297,1747801,,,,,,,,
2020-08-25,33.78151321411133,33.98959732055664,33.257301330566406,33.569427490234375,32.346534729003906,1156037,,,,,,,,
2020-08-26,33.441375732421875,34.025611877441406,33.441375732421875,33.765506744384766,32.53547286987305,1084566,,,,,,,,
2020-08-27,34.54581832885742,34.71788787841797,34.20968246459961,34.573829650878906,33.31435012817383,1520392,,,,,,,,
2020-08-28,34.693878173828125,35.22608947753906,34.06162643432617,34.41376495361328,33.160118103027344,1761545,,,,,,,,
2020-08-31,34.241695404052734,34.241695404052734,32.3049201965332,32.372947692871094,31.193645477294922,1360456,,,,,,,,
2020-09-01,31.784713745117188,33.0332145690918,31.784713745117188,32.709083557128906,31.517534255981445,1584366,,,,,,,,
2020-09-02,32.71308517456055,32.78911590576172,31.32853126525879,32.03681564331055,30.8697566986084,1478908,,,,,,,,
2020-09-03,32.91716766357422,33.40135955810547,31.228490829467773,32.312923431396484,31.135805130004883,1907987,,,,,,,,
2020-09-04,32.7771110534668,33.433372497558594,32.757102966308594,33.29731750488281,32.08434295654297,1944472,,,,,,,,
2020-09-08,31.832733154296875,33.04121780395508,31.756702423095703,32.73709487915039,31.544525146484375,2557976,,,,,,,,
2020-09-09,32.81312561035156,33.3253288269043,32.67306900024414,33.077232360839844,31.872270584106445,923630,,,,,,,,
2020-09-10,33.7495002746582,34.377750396728516,33.71348571777344,34.13365173339844,32.89020919799805,1753798,,,,,,,,
2020-09-11,33.51740646362305,33.92156982421875,33.41336441040039,33.765506744384766,32.53547286987305,1311725,,,,,,,,
2020-09-14,34.09763717651367,34.949981689453125,34.01360321044922,34.80192184448242,33.53413391113281,1764794,,,,,,,,
2020-09-15,34.83793640136719,34.83793640136719,34.22168731689453,34.34573745727539,33.094566345214844,1264994,,,,,,,,
2020-09-16,34.20968246459961,35.370147705078125,34.10964584350586,35.01000213623047,33.73463439941406,2275589,,,,,,,,
2020-09-17,35.242095947265625,35.64225769042969,34.95798110961914,35.09003448486328,33.81174850463867,1906237,,,,,,,,
2020-09-18,33.949581146240234,34.309722900390625,33.92156982421875,34.15365982055664,32.90948486328125,1455668,,,,,,,,
2020-09-21,32.54501724243164,32.693077087402344,31.93277359008789,32.384952545166016,31.205211639404297,2880347,,,,,,,,
2020-09-22,30.848339080810547,31.93277359008789,30.848339080810547,31.86074447631836,30.70009994506836,1589614,,,,,,,,
2020-09-23,32.252899169921875,32.61704635620117,31.876750946044922,32.18487548828125,31.012422561645508,1680827,,,,,,,,
2020-09-24,32.04481887817383,32.66106414794922,32.00880432128906,32.58903503417969,31.401859283447266,2241353,,,,,,,,
2020-09-25,31.93677520751953,32.9451789855957,31.784713745117188,32.697078704833984,31.505964279174805,2558976,,,,,,,,
2020-09-28,33.10123825073242,33.145259857177734,32.49299621582031,32.577030181884766,31.390289306640625,2490004,,,,,,,,
2020-09-29,32.29692077636719,32.40896224975586,31.98479461669922,32.22088623046875,31.047121047973633,1654338,,,,,,,,
2020-09-30,32.18087387084961,33.36134338378906,32.144859313964844,32.71708679199219,31.525243759155273,2136895,,,,,,,,
2020-10-01,32.8171272277832,33.1612663269043,32.581031799316406,32.80912399291992,31.613927841186523,968113,,,,,,,,
2020-10-02,32.2689094543457,32.98119354248047,32.18887710571289,32.6490592956543,31.45969581604004,940374,,,,,,,,
2020-10-05,33.221290588378906,33.385353088378906,32.74109649658203,32.91316604614258,31.714183807373047,698221,,,,,,,,
2020-10-06,34.20568084716797,34.79391860961914,33.90556335449219,34.20568084716797,32.95961380004883,1345712,,,,,,,,
2020-10-07,35.13005065917969,35.3181266784668,34.749900817871094,34.95798110961914,33.684513092041016,1139544,,,,,,,,
2020-10-08,35.67827224731445,35.95037841796875,35.32212829589844,35.45018005371094,34.158775329589844,702469,,,,,,,,
2020-10-09,35.174068450927734,35.378150939941406,34.61384582519531,34.70988464355469,33.44544982910156,675480,,,,,,,,
2020-10-12,34.92997360229492,35.20207977294922,34.77391052246094,34.825931549072266,33.55726623535156,291383,,,,,,,,
2020-10-13,34.03361129760742,34.445777893066406,33.881553649902344,34.28971481323242,33.040584564208984,603259,,,,,,,,
2020-10-14,34.33373260498047,35.05402374267578,34.33373260498047,34.48579406738281,33.229522705078125,584766,,,,,,,,
2020-10-15,33.10123825073242,33.641456604003906,32.91716766357422,33.47739028930664,32.257850646972656,716713,,,,,,,,
2020-10-16,33.12925338745117,33.4533805847168,32.949180603027344,33.193275451660156,31.984086990356445,657737,,,,,,,,
2020-10-19,33.61344528198242,34.34973907470703,33.513404846191406,33.58543395996094,32.36195755004883,762695,,,,,,,,
2020-10-20,34.80592346191406,35.13805389404297,33.985595703125,34.02961349487305,32.78995895385742,1273490,,,,,,,,
2020-10-21,34.017608642578125,34.053619384765625,33.41336441040039,33.67747116088867,32.450645446777344,1306227,,,,,,,,
2020-10-22,34.80192184448242,35.822330474853516,34.72989273071289,35.314125061035156,34.027679443359375,1587115,,,,,,,,
2020-10-23,35.754302978515625,36.22649002075195,35.438175201416016,35.91436767578125,34.60605239868164,1270742,,,,,,,,
2020-10-26,35.4461784362793,35.53821563720703,34.38975524902344,34.64986038208008,33.387611389160156,1176029,,,,,,,,
2020-10-27,34.48579406738281,34.48579406738281,33.12925338745117,33.23329162597656,32.02264404296875,1188275,,,,,,,,
2020-10-28,31.896759033203125,32.24089431762695,31.708683013916016,31.98479461669922,30.819629669189453,1073570,,,,,,,,
2020-10-29,31.968788146972656,32.893157958984375,31.708683013916016,32.6890754699707,31.498252868652344,1101309,,,,,,,,
2020-10-30,32.74909973144531,32.92917251586914,32.020809173583984,32.252899169921875,31.077966690063477,650490,,,,,,,,
2020-11-02,33.513404846191406,33.693477630615234,32.448978424072266,33.017208099365234,31.814435958862305,1125800,,,,,,,,
2020-11-03,33.48939514160156,34.38975524902344,33.39335632324219,34.189674377441406,32.94418716430664,1243003,,,,,,,,
2020-11-04,35.04201889038086,35.39815902709961,34.65386199951172,34.86594772338867,33.5958251953125,1462915,,,,,,,,
2020-11-05,34.813926696777344,35.26210403442383,34.48979568481445,34.829933166503906,33.56112289428711,2132897,,,,,,,,
2020-11-06,35.03801345825195,35.26210403442383,34.77791213989258,35.21408462524414,33.93128204345703,1056827,,,,,,,,
2020-11-09,39.54781723022461,41.94077682495117,39.08363342285156,41.80072021484375,40.27797317504883,4134596,,,,,,,,
2020-11-10,40.828330993652344,43.8775520324707,40.3641471862793,43.48139190673828,41.897422790527344,3229458,,,,,,,,
2020-11-11,42.773109436035156,43.21328353881836,41.700679779052734,42.86514663696289,41.303627014160156,2118152,,,,,,,,
2020-11-12,42.17287063598633,42.893157958984375,42.016807556152344,42.6890754699707,41.13397216796875,2971811,,,,,,,,
2020-11-13,42.78911590576172,42.78911590576172,40.98039245605469,41.156463623046875,39.65718460083008,1861255,,,,,,,,
2020-11-16,42.74909973144531,42.80512237548828,41.416568756103516,42.16486740112305,40.62885665893555,2166633,,,,,,,,
2020-11-17,41.72468948364258,42.00080108642578,41.07242965698242,41.760704040527344,40.239410400390625,740954,,,,,,,,
2020-11-18,42.224891662597656,42.436973571777344,41.56462478637695,41.56462478637695,40.05047607421875,1015344,,,,,,,,
2020-11-19,41.62464904785156,41.98479461669922,41.284515380859375,41.832733154296875,40.30881881713867,798930,,,,,,,,
2020-11-20,41.85274124145508,42.45698165893555,41.85274124145508,42.29692077636719,40.756099700927734,1119802,,,,,,,,
2020-11-23,42.6690673828125,42.697078704833984,41.67266845703125,42.26490783691406,40.72524642944336,688475,,,,,,,,
2020-11-24,42.55302047729492,42.61304473876953,41.968788146972656,42.388954162597656,40.84477615356445,1359456,,,,,,,,
2020-11-25,42.35694122314453,42.35694122314453,41.67266845703125,42.16886901855469,40.63270950317383,2045432,,,,,,,,
2020-11-27,41.93677520751953,42.216888427734375,41.3725471496582,41.56462478637695,40.05047607421875,537785,,,,,,,,
2020-11-30,41.68467330932617,42.04081726074219,41.23249435424805,41.52460861206055,40.01192092895508,1350460,,,,,,,,
2020-12-01,42.48099136352539,43.085235595703125,42.2689094543457,42.36094284057617,40.817787170410156,1117053,,,,,,,,
2020-12-02,42.384952545166016,43.13325119018555,42.23289489746094,42.65706253051758,41.10312271118164,962115,,,,,,,,
2020-12-03,43.0732307434082,44.629852294921875,43.0732307434082,43.85354232788086,42.256011962890625,1462665,,,,,,,,
