date,open,high,low,close,adj_close,volume,"('date', '')","('open', 'HHH')","('high', 'HHH')","('low', 'HHH')","('close', 'HHH')","('adj_close', 'HHH')","('volume', 'HHH')","('currency', '')"
2020-02-24,120.56243896484375,120.68637084960938,119.32316589355469,120.0190658569336,120.0190658569336,148224,,,,,,,,
2020-02-25,120.3908462524414,120.3908462524414,113.63203430175781,114.22306823730469,114.22306823730469,146860,,,,,,,,
2020-02-26,114.96663665771484,115.51953887939453,111.49666595458984,112.18302917480469,112.18302917480469,120425,,,,,,,,
2020-02-27,110.20018768310547,111.65872192382812,106.32984161376953,107.8360366821289,107.8360366821289,187247,,,,,,,,
2020-02-28,104.29933166503906,104.29933166503906,98.56053161621094,102.8407974243164,102.8407974243164,400718,,,,,,,,
2020-03-02,103.03145599365234,105.51953887939453,100.85796356201172,105.1858901977539,105.1858901977539,278300,,,,,,,,
2020-03-03,104.89990234375,107.5309829711914,102.97425842285156,104.83317565917969,104.83317565917969,348163,,,,,,,,
2020-03-04,106.56816101074219,108.9609146118164,104.90943908691406,108.68446350097656,108.68446350097656,141195,,,,,,,,
2020-03-05,106.43470001220703,107.11153411865234,103.64156341552734,104.25167083740234,104.25167083740234,202772,,,,,,,,
2020-03-06,102.35462188720703,103.1458511352539,97.3689193725586,99.590087890625,99.590087890625,219451,,,,,,,,
2020-03-09,94.00381469726562,94.00381469726562,84.73784637451172,85.46234130859375,85.46234130859375,373864,,,,,,,,
2020-03-10,87.72164154052734,90.90562438964844,85.19542694091797,90.90562438964844,90.90562438964844,434076,,,,,,,,
2020-03-11,87.95043182373047,88.43660736083984,83.54623413085938,84.85224151611328,84.85224151611328,372815,,,,,,,,
2020-03-12,75.36701965332031,79.5710220336914,72.88846588134766,73.08865356445312,73.08865356445312,407432,,,,,,,,
2020-03-13,77.90276336669922,79.22783660888672,71.53479766845703,79.22783660888672,79.22783660888672,449287,,,,,,,,
2020-03-16,69.590087890625,71.16300964355469,62.621543884277344,62.7645378112793,62.7645378112793,444252,,,,,,,,
2020-03-17,63.23164749145508,63.23164749145508,51.992374420166016,57.016204833984375,57.016204833984375,697480,,,,,,,,
2020-03-18,52.316490173339844,52.51668167114258,43.15538787841797,46.854148864746094,46.854148864746094,483274,,,,,,,,
2020-03-19,46.530029296875,48.32221221923828,43.0505256652832,43.164920806884766,43.164920806884766,547158,,,,,,,,
2020-03-20,44.37559509277344,44.871307373046875,37.5405158996582,38.53193664550781,38.53193664550781,781295,,,,,,,,
2020-03-23,38.50333786010742,38.50333786010742,33.4604377746582,35.69113540649414,35.69113540649414,895426,,,,,,,,
2020-03-24,37.292659759521484,44.1849365234375,37.20686340332031,41.94470977783203,41.94470977783203,985221,,,,,,,,
2020-03-25,42.373687744140625,50.16205978393555,40.80076217651367,49.40896224975586,49.40896224975586,1143935,,,,,,,,
2020-03-26,47.83603286743164,51.82078170776367,46.84461212158203,51.000953674316406,51.000953674316406,649016,,,,,,,,
2020-03-27,47.28312683105469,55.13822555541992,44.73784637451172,53.012393951416016,53.012393951416016,1807742,,,,,,,,
2020-03-30,53.727359771728516,55.72926712036133,49.83794021606445,52.859867095947266,52.859867095947266,681326,,,,,,,,
2020-03-31,52.87893295288086,54.15633773803711,46.93994140625,48.160152435302734,48.160152435302734,960150,,,,,,,,
2020-04-01,45.34794998168945,46.90180969238281,42.955196380615234,44.63298416137695,44.63298416137695,1034734,,,,,,,,
2020-04-02,44.72831344604492,45.98665237426758,43.06005859375,43.62249755859375,43.62249755859375,567824,,,,,,,,
2020-04-03,43.851287841796875,46.16777801513672,40.762630462646484,41.88751220703125,41.88751220703125,801751,,,,,,,,
2020-04-06,44.88084030151367,49.6854133605957,44.289798736572266,48.2650146484375,48.2650146484375,797135,,,,,,,,
2020-04-07,52.41181945800781,53.59389877319336,49.19923782348633,50.59103775024414,50.59103775024414,817696,,,,,,,,
2020-04-08,51.658721923828125,56.053382873535156,50.74356460571289,54.57578659057617,54.57578659057617,720873,,,,,,,,
2020-04-09,57.788368225097656,59.91420364379883,54.88084030151367,56.577693939208984,56.577693939208984,974626,,,,,,,,
2020-04-13,56.5395622253418,58.036224365234375,52.24976348876953,53.99428176879883,53.99428176879883,564887,,,,,,,,
2020-04-14,55.34794998168945,57.016204833984375,53.68922805786133,53.68922805786133,53.68922805786133,437958,,,,,,,,
2020-04-15,52.36415481567383,52.61201095581055,48.70352554321289,50.14299392700195,50.14299392700195,989836,,,,,,,,
2020-04-16,50.20972442626953,51.658721923828125,47.92182922363281,49.418495178222656,49.418495178222656,459252,,,,,,,,
2020-04-17,51.353668212890625,52.802669525146484,48.91324996948242,49.561485290527344,49.561485290527344,608105,,,,,,,,
2020-04-20,48.19828414916992,49.12297439575195,46.730220794677734,47.2545280456543,47.2545280456543,471106,,,,,,,,
2020-04-21,45.44327926635742,47.2545280456543,45.376548767089844,46.758819580078125,46.758819580078125,395998,,,,,,,,
2020-04-22,47.807437896728516,48.999046325683594,47.17826461791992,48.60819625854492,48.60819625854492,570132,,,,,,,,
2020-04-23,48.70352554321289,50.19065856933594,47.42612075805664,48.522403717041016,48.522403717041016,579048,,,,,,,,
2020-04-24,49.04671096801758,49.07530975341797,46.33937072753906,47.75023651123047,47.75023651123047,312497,,,,,,,,
2020-04-27,47.759769439697266,50.55290985107422,47.759769439697266,50.133460998535156,50.133460998535156,610308,,,,,,,,
2020-04-28,52.430885314941406,53.574832916259766,49.97140121459961,51.18207931518555,51.18207931518555,387501,,,,,,,,
2020-04-29,53.4604377746582,54.92850112915039,53.20305252075195,53.35557556152344,53.35557556152344,545690,,,,,,,,
2020-04-30,52.3450927734375,52.373687744140625,50.57197189331055,51.630123138427734,51.630123138427734,416138,,,,,,,,
2020-05-01,49.58055114746094,50.11439514160156,47.33079147338867,49.57101821899414,49.57101821899414,623945,,,,,,,,
2020-05-04,48.932315826416016,50.076263427734375,47.378456115722656,49.97140121459961,49.97140121459961,684263,,,,,,,,
2020-05-05,51.67778778076172,52.240230560302734,49.513824462890625,49.561485290527344,49.561485290527344,778463,,,,,,,,
2020-05-06,50.26692199707031,50.57197189331055,47.48331832885742,47.6644401550293,47.6644401550293,603804,,,,,,,,
2020-05-07,48.779788970947266,50.26692199707031,48.5796012878418,49.32316589355469,49.32316589355469,697585,,,,,,,,
2020-05-08,51.51572799682617,53.32697677612305,51.02001953125,52.15443420410156,52.15443420410156,521668,,,,,,,,
2020-05-11,51.18207931518555,51.59199142456055,49.32316589355469,49.84747314453125,49.84747314453125,518730,,,,,,,,
2020-05-12,49.16110610961914,49.88560485839844,45.2144889831543,45.23355484008789,45.23355484008789,743426,,,,,,,,
2020-05-13,44.83317565917969,44.93803787231445,41.306007385253906,41.94470977783203,41.94470977783203,579573,,,,,,,,
2020-05-14,40.47664260864258,43.18398666381836,39.6949462890625,41.80171585083008,41.80171585083008,591426,,,,,,,,
2020-05-15,41.51572799682617,41.51572799682617,40.06673049926758,40.59103775024414,40.59103775024414,511073,,,,,,,,
2020-05-18,43.06005859375,46.13917922973633,43.03145980834961,45.86272430419922,45.86272430419922,663912,,,,,,,,
2020-05-19,46.11058044433594,46.38703536987305,43.88941955566406,44.623451232910156,44.623451232910156,480547,,,,,,,,
2020-05-20,44.8045768737793,46.16777801513672,44.30886459350586,45.157291412353516,45.157291412353516,283545,,,,,,,,
2020-05-21,45.185890197753906,47.569114685058594,44.566253662109375,46.711151123046875,46.711151123046875,1135018,,,,,,,,
2020-05-22,46.81601333618164,47.292659759521484,44.566253662109375,45.033363342285156,45.033363342285156,307567,,,,,,,,
2020-05-26,47.6644401550293,48.14108657836914,46.5204963684082,47.18779754638672,47.18779754638672,995501,,,,,,,,
2020-05-27,49.771209716796875,50.95328903198242,47.77883529663086,50.4003791809082,50.4003791809082,958681,,,,,,,,
2020-05-28,51.3155403137207,51.83031463623047,48.2650146484375,48.42707443237305,48.42707443237305,527752,,,,,,,,
2020-05-29,48.37940979003906,49.79027557373047,47.92182922363281,48.284080505371094,48.284080505371094,571810,,,,,,,,
2020-06-01,48.50333786010742,50.18112564086914,48.160152435302734,49.06577682495117,49.06577682495117,437328,,,,,,,,
2020-06-02,49.866539001464844,52.373687744140625,49.866539001464844,51.601524353027344,51.601524353027344,476246,,,,,,,,
2020-06-03,53.09819030761719,57.14966583251953,53.09819030761719,55.919925689697266,55.919925689697266,6766260,,,,,,,,
2020-06-04,57.18779754638672,59.675880432128906,56.96854019165039,57.9599609375,57.9599609375,1135438,,,,,,,,
2020-06-05,63.65109634399414,65.26215362548828,58.42707443237305,58.95138168334961,58.95138168334961,1335482,,,,,,,,
2020-06-08,62.91706466674805,63.66062927246094,60.55290985107422,63.489036560058594,63.489036560058594,810457,,,,,,,,
2020-06-09,59.9904670715332,61.963775634765625,58.245948791503906,59.513824462890625,59.513824462890625,842872,,,,,,,,
2020-06-10,58.74165725708008,59.18970489501953,55.67206954956055,57.6644401550293,57.6644401550293,727377,,,,,,,,
2020-06-11,52.90753173828125,55.8245964050293,52.430885314941406,54.24213409423828,54.24213409423828,1342405,,,,,,,,
2020-06-12,57.83603286743164,58.12202072143555,53.99428176879883,55.5004768371582,55.5004768371582,657828,,,,,,,,
2020-06-15,53.212581634521484,57.416587829589844,52.469017028808594,56.2249755859375,56.2249755859375,511073,,,,,,,,
2020-06-16,59.63774871826172,59.714012145996094,55.88179016113281,57.33079147338867,57.33079147338867,511492,,,,,,,,
2020-06-17,57.45471954345703,57.45471954345703,55.224021911621094,55.35748291015625,55.35748291015625,304839,,,,,,,,
2020-06-18,54.509056091308594,56.2249755859375,54.13727569580078,54.94757080078125,54.94757080078125,661709,,,,,,,,
2020-06-19,55.8150634765625,56.16777801513672,52.449951171875,52.449951171875,52.449951171875,634225,,,,,,,,
2020-06-22,52.430885314941406,53.26024627685547,51.0104866027832,52.71687316894531,52.71687316894531,554921,,,,,,,,
2020-06-23,53.18398666381836,53.63203048706055,51.48712921142578,52.3355598449707,52.3355598449707,492505,,,,,,,,
2020-06-24,51.33460235595703,51.49666213989258,48.17921829223633,49.113441467285156,49.113441467285156,566985,,,,,,,,
2020-06-25,48.245948791503906,49.65681457519531,46.91134262084961,49.304100036621094,49.304100036621094,344387,,,,,,,,
2020-06-26,48.598663330078125,48.76072311401367,46.73975372314453,48.064823150634766,48.064823150634766,820318,,,,,,,,
2020-06-29,48.2650146484375,50.23832321166992,47.13059997558594,50.200191497802734,50.200191497802734,409949,,,,,,,,
2020-06-30,50.171592712402344,50.667301177978516,49.027645111083984,49.52335739135742,49.52335739135742,398305,,,,,,,,
2020-07-01,49.57101821899414,50.943756103515625,48.398475646972656,49.027645111083984,49.027645111083984,424950,,,,,,,,
2020-07-02,50.2955207824707,51.23927688598633,49.456626892089844,49.799808502197266,49.799808502197266,363479,,,,,,,,
2020-07-06,51.02001953125,51.79218292236328,50.27645492553711,50.7244987487793,50.7244987487793,627512,,,,,,,,
2020-07-07,50.200191497802734,50.55290985107422,48.10295486450195,48.160152435302734,48.160152435302734,278929,,,,,,,,
2020-07-08,47.76930236816406,49.14204025268555,46.93994140625,47.530982971191406,47.530982971191406,395473,,,,,,,,
2020-07-09,47.35939025878906,47.35939025878906,44.51858901977539,45.90085983276367,45.90085983276367,729160,,,,,,,,
2020-07-10,45.74833297729492,47.49285125732422,45.35748291015625,47.18779754638672,47.18779754638672,459357,,,,,,,,
2020-07-13,47.79790115356445,49.895137786865234,46.74928665161133,49.151573181152344,49.151573181152344,795771,,,,,,,,
2020-07-14,49.25643539428711,49.25643539428711,47.81697082519531,48.493804931640625,48.493804931640625,317637,,,,,,,,
2020-07-15,49.65681457519531,50.83889389038086,49.084842681884766,50.02859878540039,50.02859878540039,424845,,,,,,,,
2020-07-16,49.6854133605957,50.34318542480469,48.77025604248047,49.96186828613281,49.96186828613281,398830,,,,,,,,
2020-07-17,49.923736572265625,50.80076217651367,49.57101821899414,50.7244987487793,50.7244987487793,414355,,,,,,,,
2020-07-20,50.83889389038086,51.38227081298828,49.47569274902344,50.257389068603516,50.257389068603516,450965,,,,,,,,
2020-07-21,51.000953674316406,51.61105728149414,50.12392807006836,50.886558532714844,50.886558532714844,647758,,,,,,,,
2020-07-22,51.000953674316406,52.240230560302734,50.257389068603516,50.82936096191406,50.82936096191406,417502,,,,,,,,
2020-07-23,50.7244987487793,51.57292556762695,50.486175537109375,51.401336669921875,51.401336669921875,313651,,,,,,,,
2020-07-24,51.55385971069336,51.63965606689453,50.42898178100586,50.87702560424805,50.87702560424805,205919,,,,,,,,
2020-07-27,50.819828033447266,51.33460235595703,49.39942932128906,51.306007385253906,51.306007385253906,299070,,,,,,,,
2020-07-28,51.29647445678711,51.95424270629883,50.60057067871094,51.82078170776367,51.82078170776367,205499,,,,,,,,
2020-07-29,52.22116470336914,52.707340240478516,51.191612243652344,52.39275360107422,52.39275360107422,205814,,,,,,,,
2020-07-30,51.49666213989258,51.49666213989258,50.514774322509766,51.10581588745117,51.10581588745117,189345,,,,,,,,
2020-07-31,50.85795974731445,50.85795974731445,49.87607192993164,50.7054328918457,50.7054328918457,331904,,,,,,,,
2020-08-03,51.13441467285156,51.13441467285156,49.76167678833008,50.62916946411133,50.62916946411133,556809,,,,,,,,
2020-08-04,50.62916946411133,53.91801834106445,50.44804763793945,53.31744384765625,53.31744384765625,681640,,,,,,,,
2020-08-05,54.261199951171875,54.261199951171875,52.84080123901367,53.83222198486328,53.83222198486328,287111,,,,,,,,
2020-08-06,53.98474884033203,54.15633773803711,52.707340240478516,52.7550048828125,52.7550048828125,284174,,,,,,,,
2020-08-07,52.23069763183594,52.678741455078125,51.13441467285156,52.402286529541016,52.402286529541016,296657,,,,,,,,
2020-08-10,52.59294509887695,54.67111587524414,52.469017028808594,54.54718780517578,54.54718780517578,453483,,,,,,,,
2020-08-11,56.987606048583984,57.33079147338867,55.004764556884766,55.41468048095703,55.41468048095703,548207,,,,,,,,
2020-08-12,55.767398834228516,57.02573776245117,54.46139144897461,54.90943908691406,54.90943908691406,252599,,,,,,,,
2020-08-13,54.537654876708984,55.405147552490234,54.05147933959961,54.33746337890625,54.33746337890625,178959,,,,,,,,
2020-08-14,54.07054138183594,55.84366226196289,53.86082077026367,54.70924758911133,54.70924758911133,170987,,,,,,,,
2020-08-17,54.52812194824219,54.52812194824219,53.00286102294922,53.53670120239258,53.53670120239258,271901,,,,,,,,
2020-08-18,53.40324020385742,54.09914016723633,52.28789138793945,54.05147933959961,54.05147933959961,451699,,,,,,,,
2020-08-19,54.003814697265625,55.10962677001953,53.18398666381836,54.165870666503906,54.165870666503906,395473,,,,,,,,
2020-08-20,53.65109634399414,54.76644515991211,53.469970703125,53.80362319946289,53.80362319946289,160917,,,,,,,,
2020-08-21,53.38417434692383,53.71782684326172,52.13536834716797,52.497615814208984,52.497615814208984,345016,,,,,,,,
2020-08-24,53.23164749145508,56.00571823120117,52.96472930908203,55.376548767089844,55.376548767089844,537508,,,,,,,,
2020-08-25,55.95805358886719,56.244041442871094,54.108673095703125,55.157291412353516,55.157291412353516,243053,,,,,,,,
2020-08-26,55.47187805175781,56.148712158203125,54.37559509277344,55.04289627075195,55.04289627075195,189449,,,,,,,,
2020-08-27,55.57674026489258,56.68255615234375,55.36701583862305,56.510963439941406,56.510963439941406,210010,,,,,,,,
2020-08-28,56.84461212158203,58.65586471557617,56.40610122680664,58.312679290771484,58.312679290771484,232668,,,,,,,,
2020-08-31,57.92182922363281,58.436607360839844,55.557674407958984,56.34890365600586,56.34890365600586,336205,,,,,,,,
2020-09-01,55.90085983276367,57.17826461791992,55.529075622558594,57.06386947631836,57.06386947631836,206758,,,,,,,,
2020-09-02,56.99713897705078,57.61677932739258,56.18684387207031,57.57864761352539,57.57864761352539,273055,,,,,,,,
2020-09-03,57.92182922363281,58.903717041015625,56.25357437133789,56.77788543701172,56.77788543701172,254697,,,,,,,,
2020-09-04,57.197330474853516,57.912296295166016,55.62440490722656,57.502384185791016,57.502384185791016,390543,,,,,,,,
2020-09-08,56.730220794677734,57.63584518432617,56.28217315673828,57.05433654785156,57.05433654785156,510024,,,,,,,,
2020-09-09,57.197330474853516,57.197330474853516,55.338417053222656,56.03431701660156,56.03431701660156,305784,,,,,,,,
2020-09-10,56.38703536987305,57.940895080566406,55.996185302734375,56.482364654541016,56.482364654541016,489673,,,,,,,,
2020-09-11,56.806480407714844,56.97807312011719,54.98570251464844,56.34890365600586,56.34890365600586,393585,,,,,,,,
2020-09-14,56.65395736694336,59.2945671081543,56.65395736694336,58.78932189941406,58.78932189941406,656989,,,,,,,,
2020-09-15,59.58055114746094,60.257389068603516,58.35081100463867,58.38894271850586,58.38894271850586,455266,,,,,,,,
2020-09-16,58.398475646972656,60.438514709472656,57.721641540527344,59.07530975341797,59.07530975341797,302322,,,,,,,,
2020-09-17,58.42707443237305,59.22783660888672,57.67397689819336,58.33174514770508,58.33174514770508,334316,,,,,,,,
2020-09-18,58.188751220703125,58.20781707763672,56.43470001220703,57.2545280456543,57.2545280456543,690976,,,,,,,,
2020-09-21,55.643470764160156,56.177310943603516,52.90753173828125,53.56529998779297,53.56529998779297,646184,,,,,,,,
2020-09-22,53.336509704589844,55.07149887084961,53.0505256652832,53.4604377746582,53.4604377746582,300643,,,,,,,,
2020-09-23,53.908485412597656,54.718780517578125,51.687320709228516,52.12583541870117,52.12583541870117,634330,,,,,,,,
2020-09-24,51.98284149169922,54.11820983886719,51.04861831665039,53.68922805786133,53.68922805786133,662024,,,,,,,,
2020-09-25,53.74642562866211,54.97616958618164,53.603431701660156,54.966636657714844,54.966636657714844,231724,,,,,,,,
2020-09-28,55.29075241088867,57.14966583251953,55.24308776855469,55.48141098022461,55.48141098022461,378374,,,,,,,,
2020-09-29,55.29075241088867,55.48141098022461,53.34604263305664,54.1944694519043,54.1944694519043,320994,,,,,,,,
2020-09-30,54.57578659057617,56.10104751586914,54.232601165771484,54.90943908691406,54.90943908691406,251760,,,,,,,,
2020-10-01,55.42421340942383,56.93994140625,54.661582946777344,56.91134262084961,56.91134262084961,481701,,,,,,,,
2020-10-02,55.59580612182617,58.94184875488281,55.5195426940918,58.245948791503906,58.245948791503906,581880,,,,,,,,
2020-10-05,58.903717041015625,58.903717041015625,56.82554626464844,57.70257568359375,57.70257568359375,394319,,,,,,,,
2020-10-06,58.15061950683594,59.6949462890625,57.31172561645508,57.759769439697266,57.759769439697266,249872,,,,,,,,
2020-10-07,58.12202072143555,58.5796012878418,57.34032440185547,57.855098724365234,57.855098724365234,179064,,,,,,,,
2020-10-08,57.9599609375,59.389896392822266,57.49285125732422,59.06577682495117,59.06577682495117,254278,,,,,,,,
2020-10-09,60.03813171386719,61.11534881591797,58.51287078857422,59.65681457519531,59.65681457519531,448657,,,,,,,,
2020-10-12,59.618682861328125,60.14299392700195,58.846519470214844,59.91420364379883,59.91420364379883,247144,,,,,,,,
2020-10-13,59.57101821899414,59.93326950073242,58.81792068481445,59.54241943359375,59.54241943359375,286272,,,,,,,,
2020-10-14,59.75214385986328,60.915157318115234,59.590087890625,59.771209716796875,59.771209716796875,259942,,,,,,,,
2020-10-15,59.01811218261719,60.67683410644531,58.570068359375,60.15252685546875,60.15252685546875,277251,,,,,,,,
2020-10-16,59.87607192993164,60.85795974731445,59.58055114746094,59.90467071533203,59.90467071533203,229731,,,,,,,,
2020-10-19,60.20972442626953,60.86749267578125,58.570068359375,58.92278289794922,58.92278289794922,252075,,,,,,,,
2020-10-20,59.78074264526367,60.67683410644531,59.38036346435547,59.418495178222656,59.418495178222656,294664,,,,,,,,
2020-10-21,59.485225677490234,60.0,59.2850341796875,59.742610931396484,59.742610931396484,168784,,,,,,,,
2020-10-22,59.6949462890625,62.09723663330078,59.43756103515625,61.91611099243164,61.91611099243164,296343,,,,,,,,
2020-10-23,62.30695724487305,62.802669525146484,60.87702560424805,61.401336669921875,61.401336669921875,153783,,,,,,,,
2020-10-26,60.762630462646484,61.0104866027832,59.332698822021484,60.019065856933594,60.019065856933594,392011,,,,,,,,
2020-10-27,59.65681457519531,60.104862213134766,58.312679290771484,58.91324996948242,58.91324996948242,303476,,,,,,,,
2020-10-28,57.60724639892578,59.618682861328125,56.81601333618164,58.63679885864258,58.63679885864258,735244,,,,,,,,
2020-10-29,58.51287078857422,60.21925735473633,57.33079147338867,59.2850341796875,59.2850341796875,272111,,,,,,,,
2020-10-30,59.06577682495117,59.7044792175293,57.39752197265625,59.2850341796875,59.2850341796875,256061,,,,,,,,
2020-11-02,60.0095329284668,61.07721710205078,59.265968322753906,60.819828033447266,60.819828033447266,235920,,,,,,,,
2020-11-03,61.124881744384766,62.38322067260742,61.124881744384766,61.69685363769531,61.69685363769531,418761,,,,,,,,
2020-11-04,61.39180374145508,62.82173538208008,60.37178421020508,62.01144027709961,62.01144027709961,206653,,,,,,,,
2020-11-05,62.39275360107422,64.34700012207031,62.10676956176758,64.03240966796875,64.03240966796875,377955,,,,,,,,
2020-11-06,64.27073669433594,65.09056091308594,61.94470977783203,62.10676956176758,62.10676956176758,304525,,,,,,,,
2020-11-09,67.39752197265625,69.3041000366211,64.76644134521484,64.97616577148438,64.97616577148438,838256,,,,,,,,
2020-11-10,65.77693176269531,67.6739730834961,65.0810317993164,66.46329498291016,66.46329498291016,484953,,,,,,,,
2020-11-11,66.73021697998047,66.73021697998047,64.4041976928711,64.85224151611328,64.85224151611328,303476,,,,,,,,
2020-11-12,64.33746337890625,65.6148681640625,63.12678527832031,64.48046112060547,64.48046112060547,365262,,,,,,,,
2020-11-13,65.00476837158203,66.32984161376953,64.84270477294922,66.12964630126953,66.12964630126953,497541,,,,,,,,
2020-11-16,68.16968536376953,69.590087890625,67.27359771728516,67.93136596679688,67.93136596679688,475092,,,,,,,,
2020-11-17,67.58818054199219,68.92278289794922,66.73021697998047,68.76072692871094,68.76072692871094,277565,,,,,,,,
2020-11-18,69.68541717529297,70.58150482177734,68.47473907470703,68.5891342163086,68.5891342163086,728216,,,,,,,,
2020-11-19,68.01715850830078,69.17063903808594,67.14013671875,68.57959747314453,68.57959747314453,211374,,,,,,,,
2020-11-20,68.11248779296875,69.18017578125,67.75977325439453,68.64633178710938,68.64633178710938,247984,,,,,,,,
2020-11-23,69.42802429199219,70.68637084960938,68.66539764404297,70.35271453857422,70.35271453857422,628246,,,,,,,,
2020-11-24,71.72545623779297,72.52621459960938,70.78170013427734,71.22020721435547,71.22020721435547,450755,,,,,,,,
2020-11-25,71.69685363769531,71.69685363769531,70.21925354003906,70.86749267578125,70.86749267578125,185673,,,,,,,,
2020-11-27,70.8960952758789,71.09628295898438,69.59961700439453,70.07626342773438,70.07626342773438,142035,,,,,,,,
2020-11-30,69.78074645996094,69.79981231689453,68.9990463256836,69.33269500732422,69.33269500732422,314176,,,,,,,,
2020-12-01,70.31458282470703,72.17350006103516,69.77120971679688,71.26787567138672,71.26787567138672,425474,,,,,,,,
2020-12-02,70.8960952758789,72.50714874267578,70.48617553710938,72.21163177490234,72.21163177490234,542753,,,,,,,,
2020-12-03,72.58341217041016,75.10962677001953,72.01143646240234,73.41277313232422,73.41277313232422,480966,,,,,,,,
2020-12-04,74.29933166503906,75.29075622558594,73.69876098632812,74.5757827758789,74.5757827758789,327393,,,,,,,,
2020-12-07,74.68064880371094,75.27169036865234,73.469970703125,73.87035369873047,73.87035369873047,343862,,,,,,,,
2020-12-08,72.99332427978516,74.05147552490234,72.94566345214844,73.69876098632812,73.69876098632812,256900,,,,,,,,
2020-12-09,74.45185852050781,75.1191635131836,73.30791473388672,73.8798828125,73.8798828125,380577,,,,,,,,
