date,open,high,low,close,adj_close,volume,"('date', '')","('open', 'NSP')","('high', 'NSP')","('low', 'NSP')","('close', 'NSP')","('adj_close', 'NSP')","('volume', 'NSP')","('currency', '')"
2020-03-09,60.779998779296875,63.93000030517578,60.459999084472656,61.619998931884766,52.39755630493164,458200,,,,,,,,
2020-03-10,63.619998931884766,64.80000305175781,60.2400016784668,62.220001220703125,52.90776062011719,1103400,,,,,,,,
2020-03-11,60.790000915527344,61.34000015258789,56.0,57.119998931884766,48.571048736572266,502100,,,,,,,,
2020-03-12,53.70000076293945,53.70000076293945,48.959999084472656,50.2599983215332,42.73776626586914,662400,,,,,,,,
2020-03-13,52.400001525878906,53.650001525878906,48.099998474121094,51.439998626708984,43.74116134643555,1316500,,,,,,,,
2020-03-16,46.88999938964844,48.119998931884766,40.33000183105469,40.939998626708984,34.81265640258789,757300,,,,,,,,
2020-03-17,41.5,41.52000045776367,35.0099983215332,37.86000061035156,32.193626403808594,1156600,,,,,,,,
2020-03-18,35.709999084472656,36.970001220703125,22.59000015258789,26.110000610351562,22.202211380004883,1340700,,,,,,,,
2020-03-19,26.030000686645508,33.849998474121094,25.1299991607666,32.65999984741211,27.771900177001953,914300,,,,,,,,
2020-03-20,33.04999923706055,35.22999954223633,30.450000762939453,30.950000762939453,26.31782341003418,1087600,,,,,,,,
2020-03-23,30.850000381469727,31.690000534057617,28.43000030517578,29.940000534057617,25.4589900970459,940500,,,,,,,,
2020-03-24,30.940000534057617,36.040000915527344,30.6200008392334,35.220001220703125,29.948759078979492,923000,,,,,,,,
2020-03-25,35.220001220703125,36.060001373291016,33.560001373291016,34.86000061035156,29.642629623413086,901800,,,,,,,,
2020-03-26,35.45000076293945,40.2599983215332,34.58000183105469,39.29999923706055,33.4181022644043,693900,,,,,,,,
2020-03-27,37.380001068115234,40.349998474121094,36.0099983215332,38.779998779296875,32.97593688964844,545100,,,,,,,,
2020-03-30,38.650001525878906,39.400001525878906,35.86000061035156,37.560001373291016,31.938535690307617,775100,,,,,,,,
2020-03-31,37.54999923706055,38.25,36.439998626708984,37.29999923706055,31.717445373535156,515200,,,,,,,,
2020-04-01,35.43000030517578,35.5,33.470001220703125,34.119998931884766,29.013381958007812,848400,,,,,,,,
2020-04-02,33.959999084472656,36.0,33.869998931884766,35.779998779296875,30.424938201904297,721700,,,,,,,,
2020-04-03,35.540000915527344,35.9900016784668,30.8799991607666,31.030000686645508,26.385860443115234,703700,,,,,,,,
2020-04-06,32.349998474121094,34.52000045776367,32.06999969482422,33.77000045776367,28.715768814086914,952300,,,,,,,,
2020-04-07,35.810001373291016,37.56999969482422,35.77000045776367,36.5,31.037181854248047,980800,,,,,,,,
2020-04-08,37.65999984741211,40.31999969482422,36.65999984741211,39.86000061035156,33.8942985534668,687600,,,,,,,,
2020-04-09,42.209999084472656,42.97999954223633,39.81999969482422,40.7599983215332,34.65959548950195,576300,,,,,,,,
2020-04-13,40.45000076293945,40.45000076293945,38.86000061035156,39.68000030517578,33.741241455078125,410200,,,,,,,,
2020-04-14,40.720001220703125,41.88999938964844,40.45000076293945,41.560001373291016,35.339866638183594,412300,,,,,,,,
2020-04-15,39.779998779296875,40.189998626708984,38.77000045776367,39.7400016784668,33.79226303100586,438900,,,,,,,,
2020-04-16,39.75,40.29999923706055,38.7599983215332,39.5099983215332,33.596675872802734,459600,,,,,,,,
2020-04-17,41.13999938964844,43.18000030517578,40.93000030517578,41.0,34.863677978515625,689100,,,,,,,,
2020-04-20,39.66999816894531,41.34000015258789,39.470001220703125,40.47999954223633,34.42151641845703,317000,,,,,,,,
2020-04-21,39.119998931884766,40.220001220703125,38.790000915527344,39.70000076293945,33.75823974609375,273300,,,,,,,,
2020-04-22,40.75,41.34000015258789,40.349998474121094,40.7400016784668,34.64259338378906,314200,,,,,,,,
2020-04-23,40.25,42.189998626708984,40.25,40.41999816894531,34.3704948425293,422300,,,,,,,,
2020-04-24,40.599998474121094,41.0,39.779998779296875,40.380001068115234,34.33647918701172,563000,,,,,,,,
2020-04-27,40.77000045776367,43.83000183105469,40.77000045776367,43.099998474121094,36.64937973022461,549700,,,,,,,,
2020-04-28,44.7599983215332,45.279998779296875,43.619998931884766,44.880001068115234,38.162986755371094,336800,,,,,,,,
2020-04-29,46.65999984741211,51.5099983215332,46.65999984741211,50.65999984741211,43.077903747558594,661400,,,,,,,,
2020-04-30,49.41999816894531,49.540000915527344,46.63999938964844,47.709999084472656,40.56941604614258,646000,,,,,,,,
2020-05-01,46.41999816894531,47.36000061035156,45.599998474121094,47.08000183105469,40.03371810913086,619000,,,,,,,,
2020-05-04,46.11000061035156,49.34000015258789,46.11000061035156,49.209999084472656,41.84491729736328,610100,,,,,,,,
2020-05-05,52.540000915527344,57.7400016784668,52.13999938964844,53.0,45.067691802978516,1188900,,,,,,,,
2020-05-06,52.540000915527344,53.33000183105469,50.25,50.75,43.1544303894043,1114600,,,,,,,,
2020-05-07,51.65999984741211,53.88999938964844,51.65999984741211,53.130001068115234,45.17823791503906,654000,,,,,,,,
2020-05-08,54.04999923706055,54.66999816894531,52.56999969482422,54.31999969482422,46.190120697021484,487400,,,,,,,,
2020-05-11,53.130001068115234,53.130001068115234,50.880001068115234,51.95000076293945,44.174827575683594,554400,,,,,,,,
2020-05-12,52.290000915527344,52.290000915527344,46.58000183105469,46.7400016784668,39.74459457397461,664000,,,,,,,,
2020-05-13,46.2599983215332,47.11000061035156,44.619998931884766,45.939998626708984,39.06432342529297,515500,,,,,,,,
2020-05-14,44.63999938964844,44.79999923706055,40.08000183105469,43.77000045776367,37.219112396240234,664300,,,,,,,,
2020-05-15,43.68000030517578,45.15999984741211,43.33000183105469,44.79999923706055,38.09494400024414,302700,,,,,,,,
2020-05-18,47.72999954223633,49.63999938964844,47.4900016784668,49.150001525878906,41.79390335083008,521500,,,,,,,,
2020-05-19,48.70000076293945,49.310001373291016,46.369998931884766,46.38999938964844,39.44697570800781,364900,,,,,,,,
2020-05-20,47.540000915527344,49.029998779296875,46.88999938964844,47.970001220703125,40.79050827026367,334300,,,,,,,,
2020-05-21,47.90999984741211,49.7599983215332,47.68000030517578,48.459999084472656,41.2071647644043,330700,,,,,,,,
2020-05-22,49.0099983215332,50.0,48.06999969482422,49.59000015258789,42.16803741455078,330500,,,,,,,,
2020-05-26,52.220001220703125,52.849998474121094,51.209999084472656,51.86000061035156,44.09831237792969,421000,,,,,,,,
2020-05-27,53.439998626708984,55.11000061035156,52.66999816894531,54.810001373291016,46.60679244995117,335000,,,,,,,,
2020-05-28,55.22999954223633,55.29999923706055,51.52000045776367,51.939998626708984,44.16633224487305,485000,,,,,,,,
2020-05-29,51.209999084472656,52.31999969482422,50.470001220703125,51.84000015258789,44.08129119873047,301300,,,,,,,,
2020-06-01,52.119998931884766,54.0,51.880001068115234,53.369998931884766,45.38230895996094,280300,,,,,,,,
2020-06-02,54.29999923706055,55.310001373291016,54.060001373291016,55.0,46.76835250854492,261500,,,,,,,,
2020-06-03,56.119998931884766,57.72999954223633,56.040000915527344,57.56999969482422,48.95370864868164,529600,,,,,,,,
2020-06-04,56.9900016784668,58.459999084472656,55.720001220703125,57.220001220703125,48.656097412109375,538000,,,,,,,,
2020-06-05,59.45000076293945,64.05999755859375,58.75,62.75,53.734066009521484,769600,,,,,,,,
2020-06-08,64.0199966430664,64.5,61.790000915527344,62.45000076293945,53.477176666259766,428400,,,,,,,,
2020-06-09,61.04999923706055,62.119998931884766,59.2599983215332,60.599998474121094,51.892974853515625,390700,,,,,,,,
2020-06-10,60.25,60.25,57.0,58.119998931884766,49.769309997558594,432400,,,,,,,,
2020-06-11,54.79999923706055,55.09000015258789,52.130001068115234,52.439998626708984,44.90540313720703,709000,,,,,,,,
2020-06-12,54.91999816894531,56.279998779296875,52.849998474121094,56.2400016784668,48.159423828125,450500,,,,,,,,
2020-06-15,53.790000915527344,58.599998474121094,53.130001068115234,58.13999938964844,49.78642272949219,601000,,,,,,,,
2020-06-16,61.040000915527344,61.15999984741211,58.40999984741211,60.779998779296875,52.047119140625,673400,,,,,,,,
2020-06-17,61.08000183105469,61.08000183105469,59.459999084472656,60.0,51.379188537597656,502800,,,,,,,,
2020-06-18,59.06999969482422,61.59000015258789,59.06999969482422,61.029998779296875,52.26119613647461,522700,,,,,,,,
2020-06-19,61.70000076293945,62.88999938964844,60.470001220703125,62.75,53.734066009521484,1677900,,,,,,,,
2020-06-22,62.2400016784668,63.27000045776367,61.04999923706055,62.9900016784668,53.93958282470703,487600,,,,,,,,
2020-06-23,64.12000274658203,65.37999725341797,63.31999969482422,64.66000366210938,55.36964416503906,541700,,,,,,,,
2020-06-24,63.45000076293945,63.52000045776367,60.599998474121094,61.5,52.663665771484375,670400,,,,,,,,
2020-06-25,61.220001220703125,63.5,61.029998779296875,63.38999938964844,54.2821159362793,540400,,,,,,,,
2020-06-26,62.95000076293945,63.84000015258789,60.52000045776367,60.58000183105469,51.875850677490234,1140100,,,,,,,,
2020-06-29,61.7599983215332,63.58000183105469,61.06999969482422,63.040000915527344,53.98239517211914,434700,,,,,,,,
2020-06-30,62.560001373291016,65.02999877929688,62.2400016784668,64.7300033569336,55.429569244384766,354200,,,,,,,,
2020-07-01,64.95999908447266,65.5,63.77000045776367,64.02999877929688,54.83015441894531,342200,,,,,,,,
2020-07-02,65.41999816894531,66.20999908447266,64.2699966430664,64.30000305175781,55.061363220214844,404200,,,,,,,,
2020-07-06,65.93000030517578,65.93000030517578,63.75,64.22000122070312,54.99285888671875,241700,,,,,,,,
2020-07-07,63.38999938964844,63.79999923706055,61.560001373291016,61.65999984741211,52.800682067871094,333100,,,,,,,,
2020-07-08,61.630001068115234,62.560001373291016,60.599998474121094,62.540000915527344,53.554229736328125,294400,,,,,,,,
2020-07-09,62.20000076293945,62.83000183105469,60.34000015258789,60.970001220703125,52.20981979370117,312800,,,,,,,,
2020-07-10,61.22999954223633,62.880001068115234,61.11000061035156,62.810001373291016,53.78544235229492,228100,,,,,,,,
2020-07-13,63.52000045776367,64.69999694824219,62.15999984741211,62.220001220703125,53.28022003173828,185600,,,,,,,,
2020-07-14,61.91999816894531,63.150001525878906,61.060001373291016,63.06999969482422,54.00809097290039,246500,,,,,,,,
2020-07-15,65.12000274658203,66.94000244140625,64.5,66.44999694824219,56.902462005615234,270700,,,,,,,,
2020-07-16,65.98999786376953,66.91000366210938,65.3499984741211,66.41999816894531,56.87675857543945,202700,,,,,,,,
2020-07-17,66.44999694824219,67.44000244140625,65.76000213623047,67.0,57.37343215942383,240600,,,,,,,,
2020-07-20,66.36000061035156,67.08000183105469,65.77999877929688,66.83999633789062,57.23640441894531,158600,,,,,,,,
2020-07-21,67.37000274658203,68.58999633789062,67.13999938964844,67.5199966430664,57.81870651245117,173300,,,,,,,,
2020-07-22,67.12999725341797,67.95999908447266,66.4800033569336,67.06999969482422,57.433372497558594,175400,,,,,,,,
2020-07-23,66.61000061035156,68.41000366210938,66.61000061035156,67.23999786376953,57.57893371582031,179800,,,,,,,,
2020-07-24,67.26000213623047,67.26000213623047,65.08999633789062,65.19999694824219,55.83204650878906,171300,,,,,,,,
2020-07-27,65.05999755859375,66.0999984741211,64.33000183105469,66.06999969482422,56.577056884765625,233800,,,,,,,,
2020-07-28,66.11000061035156,68.80000305175781,66.11000061035156,67.4800033569336,57.78446578979492,356700,,,,,,,,
2020-07-29,67.55000305175781,69.11000061035156,67.02999877929688,69.01000213623047,59.094627380371094,252400,,,,,,,,
2020-07-30,67.66999816894531,68.54000091552734,65.77999877929688,68.27999877929688,58.469512939453125,166900,,,,,,,,
2020-07-31,67.66999816894531,67.70999908447266,65.20999908447266,66.86000061035156,57.25354766845703,218900,,,,,,,,
2020-08-03,67.38999938964844,68.63999938964844,66.33999633789062,68.0199966430664,58.24686050415039,289300,,,,,,,,
2020-08-04,72.23999786376953,74.08000183105469,69.20999908447266,69.44000244140625,59.462852478027344,495600,,,,,,,,
2020-08-05,70.62000274658203,70.98999786376953,68.26000213623047,69.55000305175781,59.55705642700195,309600,,,,,,,,
2020-08-06,69.23999786376953,70.13999938964844,68.02999877929688,68.37000274658203,58.54657745361328,287200,,,,,,,,
2020-08-07,68.77999877929688,69.8499984741211,68.33000183105469,69.80999755859375,59.779685974121094,209900,,,,,,,,
2020-08-10,69.87000274658203,70.91999816894531,68.70999908447266,68.91000366210938,59.009002685546875,188000,,,,,,,,
2020-08-11,69.80999755859375,71.01000213623047,69.05000305175781,69.47000122070312,59.48853302001953,274300,,,,,,,,
2020-08-12,70.68000030517578,71.33000183105469,70.12000274658203,70.76000213623047,60.593196868896484,163900,,,,,,,,
2020-08-13,70.5999984741211,71.7300033569336,69.8499984741211,70.81999969482422,60.644569396972656,196300,,,,,,,,
2020-08-14,69.62000274658203,70.5999984741211,69.26000213623047,69.93000030517578,59.882442474365234,191800,,,,,,,,
2020-08-17,70.0,71.0199966430664,69.91999816894531,70.18000030517578,60.096527099609375,206300,,,,,,,,
2020-08-18,70.19999694824219,70.44000244140625,69.11000061035156,69.43000030517578,59.45428466796875,160600,,,,,,,,
2020-08-19,69.9000015258789,70.41999816894531,68.88999938964844,68.94999694824219,59.04324722290039,124800,,,,,,,,
2020-08-20,68.1500015258789,70.70999908447266,68.0199966430664,69.88999938964844,59.848182678222656,346500,,,,,,,,
2020-08-21,69.0999984741211,70.0199966430664,68.30999755859375,69.6500015258789,59.642677307128906,235200,,,,,,,,
2020-08-24,70.0,70.7699966430664,69.16000366210938,69.66000366210938,59.651241302490234,221000,,,,,,,,
2020-08-25,70.05999755859375,70.33999633789062,68.02999877929688,68.52999877929688,58.683597564697266,234800,,,,,,,,
2020-08-26,68.62999725341797,68.69999694824219,67.12000274658203,67.87000274658203,58.11842346191406,293900,,,,,,,,
2020-08-27,68.70999908447266,69.55999755859375,68.1500015258789,68.61000061035156,58.752105712890625,211100,,,,,,,,
2020-08-28,69.27999877929688,69.72000122070312,68.44000244140625,69.44000244140625,59.462852478027344,181400,,,,,,,,
2020-08-31,69.05999755859375,69.05999755859375,67.3499984741211,67.37000274658203,57.690269470214844,217900,,,,,,,,
2020-09-01,67.5,68.95999908447266,66.91000366210938,68.26000213623047,58.45240020751953,230200,,,,,,,,
2020-09-02,68.45999908447266,69.91999816894531,67.48999786376953,69.56999969482422,59.57416534423828,264000,,,,,,,,
2020-09-03,69.55999755859375,69.73999786376953,65.36000061035156,65.66000366210938,56.225955963134766,307600,,,,,,,,
2020-09-04,66.5999984741211,66.91000366210938,63.43000030517578,64.25,55.01854705810547,275700,,,,,,,,
2020-09-08,63.02000045776367,64.16999816894531,61.540000915527344,62.61000061035156,53.61417770385742,205400,,,,,,,,
2020-09-09,63.02000045776367,63.380001068115234,62.099998474121094,62.540000915527344,53.554229736328125,247000,,,,,,,,
2020-09-10,63.540000915527344,64.01000213623047,62.540000915527344,62.880001068115234,54.19199752807617,344200,,,,,,,,
2020-09-11,63.029998779296875,63.529998779296875,62.38999938964844,62.90999984741211,54.21784973144531,260300,,,,,,,,
2020-09-14,63.81999969482422,66.5199966430664,63.709999084472656,66.33000183105469,57.16531753540039,345500,,,,,,,,
2020-09-15,66.76000213623047,68.16999816894531,66.41000366210938,67.54000091552734,58.208133697509766,540000,,,,,,,,
2020-09-16,67.80999755859375,70.1500015258789,67.43000030517578,69.12000274658203,59.56983184814453,637100,,,,,,,,
2020-09-17,68.16000366210938,68.88999938964844,66.86000061035156,68.86000061035156,59.34576416015625,401000,,,,,,,,
2020-09-18,69.0,69.87999725341797,67.61000061035156,67.91999816894531,58.53562545776367,887800,,,,,,,,
2020-09-21,65.5,65.98999786376953,63.79999923706055,64.77999877929688,55.8294792175293,418500,,,,,,,,
2020-09-22,65.18000030517578,66.0,64.04000091552734,65.25,56.23454284667969,256600,,,,,,,,
2020-09-23,65.0999984741211,66.08000183105469,62.79999923706055,62.939998626708984,54.243709564208984,267800,,,,,,,,
2020-09-24,63.0,64.7699966430664,62.290000915527344,63.88999938964844,55.062442779541016,221300,,,,,,,,
2020-09-25,63.15999984741211,65.08000183105469,63.15999984741211,64.87000274658203,55.907047271728516,173600,,,,,,,,
2020-09-28,65.94999694824219,66.79000091552734,65.47000122070312,65.97000122070312,56.85506057739258,223500,,,,,,,,
2020-09-29,65.87999725341797,65.9000015258789,64.44000244140625,65.25,56.23454284667969,126200,,,,,,,,
2020-09-30,65.83000183105469,66.66000366210938,65.05000305175781,65.48999786376953,56.44137954711914,238000,,,,,,,,
2020-10-01,65.80000305175781,66.8499984741211,65.25,66.22000122070312,57.07051086425781,167800,,,,,,,,
2020-10-02,64.9800033569336,67.83999633789062,64.52999877929688,67.54000091552734,58.208133697509766,192700,,,,,,,,
2020-10-05,68.0999984741211,68.73999786376953,67.25,68.37999725341797,58.93206787109375,127000,,,,,,,,
2020-10-06,69.16000366210938,70.68000030517578,68.5,68.55000305175781,59.07858657836914,180200,,,,,,,,
2020-10-07,69.44999694824219,71.4800033569336,69.13999938964844,71.08999633789062,61.267635345458984,193600,,,,,,,,
2020-10-08,71.0999984741211,72.93000030517578,70.75,72.80000305175781,62.74138259887695,208200,,,,,,,,
2020-10-09,73.81999969482422,73.81999969482422,71.54000091552734,72.2300033569336,62.2501220703125,142700,,,,,,,,
2020-10-12,72.30999755859375,73.11000061035156,72.1500015258789,72.8499984741211,62.78446578979492,115600,,,,,,,,
2020-10-13,71.83999633789062,72.79000091552734,71.29000091552734,72.44000244140625,62.431114196777344,137800,,,,,,,,
2020-10-14,73.48999786376953,75.33000183105469,72.87000274658203,72.93000030517578,62.853416442871094,236700,,,,,,,,
2020-10-15,71.5999984741211,75.0,71.2300033569336,74.9800033569336,64.62015533447266,188700,,,,,,,,
2020-10-16,74.83999633789062,75.11000061035156,73.61000061035156,73.66000366210938,63.4825439453125,214500,,,,,,,,
2020-10-19,73.75,75.0,73.23999786376953,73.41999816894531,63.27572250366211,149300,,,,,,,,
2020-10-20,74.37000274658203,75.29000091552734,73.72000122070312,74.12999725341797,63.887596130371094,174000,,,,,,,,
2020-10-21,74.12000274658203,75.12000274658203,73.69999694824219,74.5999984741211,64.29267120361328,156100,,,,,,,,
2020-10-22,75.01000213623047,76.80000305175781,74.20999908447266,76.70999908447266,66.11115264892578,257000,,,,,,,,
2020-10-23,77.12000274658203,77.43000030517578,74.61000061035156,76.79000091552734,66.18009185791016,163200,,,,,,,,
2020-10-26,75.55000305175781,75.86000061035156,74.7699966430664,75.43000030517578,65.00799560546875,187500,,,,,,,,
2020-10-27,75.08999633789062,77.18000030517578,75.08999633789062,76.41000366210938,65.85259246826172,391000,,,,,,,,
2020-10-28,74.38999938964844,77.37999725341797,74.38999938964844,76.3499984741211,65.80086517333984,321500,,,,,,,,
2020-10-29,76.01000213623047,78.5,75.0,77.83000183105469,67.07638549804688,391900,,,,,,,,
2020-10-30,77.26000213623047,78.29000091552734,76.11000061035156,76.58000183105469,65.99909973144531,372300,,,,,,,,
2020-11-02,78.4000015258789,84.41999816894531,78.4000015258789,82.87000274658203,71.4200210571289,723900,,,,,,,,
2020-11-03,81.73999786376953,86.0,79.20999908447266,84.9800033569336,73.23848724365234,614600,,,,,,,,
2020-11-04,84.0,87.45999908447266,84.0,86.62000274658203,74.65188598632812,287800,,,,,,,,
2020-11-05,87.44999694824219,89.44000244140625,87.33000183105469,88.08999633789062,75.91877746582031,331700,,,,,,,,
2020-11-06,88.20999908447266,89.0999984741211,86.02999877929688,86.93000030517578,74.91905975341797,453700,,,,,,,,
2020-11-09,91.94999694824219,95.77999877929688,91.81999969482422,92.11000061035156,79.38334655761719,590500,,,,,,,,
2020-11-10,92.95999908447266,93.55999755859375,91.58000183105469,92.23999786376953,79.4953842163086,378900,,,,,,,,
2020-11-11,92.83999633789062,92.94999694824219,90.04000091552734,91.05999755859375,78.4784164428711,289900,,,,,,,,
2020-11-12,90.2300033569336,90.80999755859375,87.54000091552734,88.72000122070312,76.46173858642578,180500,,,,,,,,
2020-11-13,89.16999816894531,90.44000244140625,88.02999877929688,88.6500015258789,76.40141296386719,246300,,,,,,,,
2020-11-16,90.48999786376953,90.9800033569336,86.30000305175781,87.55000305175781,75.45340728759766,442100,,,,,,,,
2020-11-17,86.45999908447266,87.91999816894531,85.0,86.83999633789062,74.84149169921875,310000,,,,,,,,
2020-11-18,86.80000305175781,87.87000274658203,85.61000061035156,85.66999816894531,73.8331527709961,163100,,,,,,,,
2020-11-19,85.69999694824219,89.87000274658203,84.7300033569336,89.05999755859375,76.7547607421875,301500,,,,,,,,
2020-11-20,88.5999984741211,88.66999816894531,86.66999816894531,87.2699966430664,75.21209716796875,215800,,,,,,,,
2020-11-23,88.02999877929688,88.9000015258789,87.3499984741211,87.47000122070312,75.38444519042969,253300,,,,,,,,
2020-11-24,88.93000030517578,89.94000244140625,87.47000122070312,88.68000030517578,76.42725372314453,249500,,,,,,,,
2020-11-25,88.01000213623047,89.08999633789062,87.55000305175781,88.62999725341797,76.3841781616211,133800,,,,,,,,
2020-11-27,88.61000061035156,89.37000274658203,87.23999786376953,88.47000122070312,76.24628448486328,109500,,,,,,,,
2020-11-30,87.87000274658203,88.33000183105469,85.3499984741211,85.5,73.68663787841797,312200,,,,,,,,
2020-12-01,87.0,88.22000122070312,86.69999694824219,87.41000366210938,75.3327407836914,212100,,,,,,,,
2020-12-02,86.86000061035156,87.44999694824219,86.16000366210938,86.91000366210938,74.90184020996094,133900,,,,,,,,
2020-12-03,86.66999816894531,88.86000061035156,85.94999694824219,87.80000305175781,75.66886138916016,319200,,,,,,,,
2020-12-04,88.01000213623047,89.02999877929688,87.36000061035156,88.2699966430664,76.42206573486328,218800,,,,,,,,
2020-12-07,88.1500015258789,88.1500015258789,87.02999877929688,87.33000183105469,75.6082534790039,169200,,,,,,,,
2020-12-08,86.5,88.0,86.1500015258789,87.62999725341797,75.86796569824219,367400,,,,,,,,
2020-12-09,88.29000091552734,88.29000091552734,86.52999877929688,87.01000213623047,75.33119201660156,372200,,,,,,,,
2020-12-10,86.66000366210938,87.06999969482422,85.1500015258789,85.44000244140625,73.97193908691406,207000,,,,,,,,
2020-12-11,84.7699966430664,86.58000183105469,84.55000305175781,86.44000244140625,74.83770751953125,302600,,,,,,,,
2020-12-14,87.02999877929688,87.79000091552734,84.23999786376953,84.23999786376953,72.93299865722656,275200,,,,,,,,
2020-12-15,84.9800033569336,87.69999694824219,83.5999984741211,87.04000091552734,75.35717010498047,250800,,,,,,,,
2020-12-16,87.79000091552734,87.98999786376953,85.7699966430664,86.72000122070312,75.08011627197266,312800,,,,,,,,
