date,open,high,low,close,adj_close,volume,"('date', '')","('open', 'RRX')","('high', 'RRX')","('low', 'RRX')","('close', 'RRX')","('adj_close', 'RRX')","('volume', 'RRX')","('currency', '')"
2020-03-03,80.81999969482422,82.25,78.88999938964844,79.68000030517578,71.58089447021484,584700,,,,,,,,
2020-03-04,80.23999786376953,81.1500015258789,78.79000091552734,81.13999938964844,72.89249420166016,352500,,,,,,,,
2020-03-05,79.1500015258789,79.47000122070312,77.62000274658203,78.23999786376953,70.28726196289062,430900,,,,,,,,
2020-03-06,75.5999984741211,76.41999816894531,74.76000213623047,76.05999755859375,68.32884979248047,307500,,,,,,,,
2020-03-09,70.94000244140625,71.83999633789062,67.33999633789062,67.83999633789062,60.944374084472656,408500,,,,,,,,
2020-03-10,70.26000213623047,73.79000091552734,67.87000274658203,73.7300033569336,66.23570251464844,416900,,,,,,,,
2020-03-11,71.97000122070312,72.8499984741211,70.87000274658203,72.4800033569336,65.1127700805664,514500,,,,,,,,
2020-03-12,66.9800033569336,67.63999938964844,63.349998474121094,63.349998474121094,56.91075897216797,418500,,,,,,,,
2020-03-13,66.83999633789062,67.55999755859375,63.15999984741211,67.55999755859375,60.69285583496094,442100,,,,,,,,
2020-03-16,59.0099983215332,63.959999084472656,59.0099983215332,61.099998474121094,54.889469146728516,351700,,,,,,,,
2020-03-17,62.13999938964844,69.51000213623047,60.220001220703125,68.75,61.76189041137695,429800,,,,,,,,
2020-03-18,64.5199966430664,66.7300033569336,55.83000183105469,57.43000030517578,51.59251022338867,355300,,,,,,,,
2020-03-19,56.900001525878906,59.79999923706055,55.220001220703125,59.130001068115234,53.119712829589844,363000,,,,,,,,
2020-03-20,59.70000076293945,63.27000045776367,57.47999954223633,57.65999984741211,51.799129486083984,481900,,,,,,,,
2020-03-23,57.099998474121094,57.099998474121094,51.9900016784668,53.130001068115234,47.729583740234375,354400,,,,,,,,
2020-03-24,55.130001068115234,57.529998779296875,54.650001525878906,57.15999984741211,51.349952697753906,398200,,,,,,,,
2020-03-25,57.599998474121094,63.06999969482422,55.459999084472656,60.5099983215332,54.35945129394531,324500,,,,,,,,
2020-03-26,60.689998626708984,64.0,60.36000061035156,62.88999938964844,56.77903747558594,210600,,,,,,,,
2020-03-27,60.47999954223633,60.68000030517578,58.15999984741211,59.22999954223633,53.47467803955078,209800,,,,,,,,
2020-03-30,59.0099983215332,61.91999816894531,57.5099983215332,61.22999954223633,55.280330657958984,255900,,,,,,,,
2020-03-31,60.599998474121094,63.29999923706055,60.310001373291016,62.95000076293945,56.83320236206055,307200,,,,,,,,
2020-04-01,60.040000915527344,60.86000061035156,58.380001068115234,60.209999084472656,54.35944747924805,253700,,,,,,,,
2020-04-02,59.45000076293945,62.08000183105469,59.11000061035156,61.81999969482422,55.8129997253418,247900,,,,,,,,
2020-04-03,60.970001220703125,61.47999954223633,56.130001068115234,57.849998474121094,52.22876739501953,280900,,,,,,,,
2020-04-06,59.97999954223633,66.27999877929688,59.689998626708984,65.47000122070312,59.10832977294922,197500,,,,,,,,
2020-04-07,68.3499984741211,69.26000213623047,65.8499984741211,66.44999694824219,59.99310302734375,215300,,,,,,,,
2020-04-08,67.05999755859375,70.80000305175781,65.7699966430664,70.54000091552734,63.6856803894043,193900,,,,,,,,
2020-04-09,71.66999816894531,73.6500015258789,70.02999877929688,71.11000061035156,64.2002944946289,140600,,,,,,,,
2020-04-13,70.87000274658203,70.87000274658203,67.69999694824219,69.05000305175781,62.34046173095703,148700,,,,,,,,
2020-04-14,71.01000213623047,71.01000213623047,68.43000030517578,69.44999694824219,62.70158767700195,141200,,,,,,,,
2020-04-15,67.02999877929688,67.02999877929688,64.38999938964844,64.5,58.23259353637695,346400,,,,,,,,
2020-04-16,63.310001373291016,65.0,61.95000076293945,63.060001373291016,56.9325065612793,294400,,,,,,,,
2020-04-17,65.55000305175781,66.69999694824219,64.86000061035156,65.72000122070312,59.33405303955078,243500,,,,,,,,
2020-04-20,64.55000305175781,65.75,63.58000183105469,63.81999969482422,57.61865997314453,241400,,,,,,,,
2020-04-21,62.0,63.65999984741211,61.459999084472656,63.2599983215332,57.11307144165039,312200,,,,,,,,
2020-04-22,64.83999633789062,65.83000183105469,63.29999923706055,64.16000366210938,57.925628662109375,177400,,,,,,,,
2020-04-23,65.02999877929688,66.58000183105469,64.37000274658203,65.41000366210938,59.05417251586914,133900,,,,,,,,
2020-04-24,65.7300033569336,66.43000030517578,64.72000122070312,66.01000213623047,59.595863342285156,105900,,,,,,,,
2020-04-27,66.18000030517578,69.20999908447266,65.8499984741211,68.68000030517578,62.00643539428711,168200,,,,,,,,
2020-04-28,70.08000183105469,71.37999725341797,69.29000091552734,70.5,63.64957046508789,171300,,,,,,,,
2020-04-29,72.22000122070312,73.76000213623047,71.7300033569336,73.02999877929688,65.93372344970703,200100,,,,,,,,
2020-04-30,71.16999816894531,71.91999816894531,70.30000305175781,71.01000213623047,64.11003112792969,258200,,,,,,,,
2020-05-01,69.19000244140625,69.87000274658203,67.66999816894531,69.2699966430664,62.539085388183594,287200,,,,,,,,
2020-05-04,68.16999816894531,68.94000244140625,66.19999694824219,67.51000213623047,60.950111389160156,252500,,,,,,,,
2020-05-05,73.25,77.0999984741211,70.62000274658203,72.4800033569336,65.43720245361328,294300,,,,,,,,
2020-05-06,72.30000305175781,72.38999938964844,69.9800033569336,71.25,64.32671356201172,244800,,,,,,,,
2020-05-07,72.79000091552734,73.75,72.2699966430664,72.77999877929688,65.70801544189453,160200,,,,,,,,
2020-05-08,74.31999969482422,75.93000030517578,74.05999755859375,75.68000030517578,68.32624053955078,193900,,,,,,,,
2020-05-11,74.29000091552734,74.51000213623047,72.18000030517578,73.87999725341797,66.70113372802734,328200,,,,,,,,
2020-05-12,74.11000061035156,74.11000061035156,69.5199966430664,69.5199966430664,62.764801025390625,267000,,,,,,,,
2020-05-13,68.79000091552734,68.79000091552734,64.51000213623047,65.31999969482422,58.97291564941406,218200,,,,,,,,
2020-05-14,65.97000122070312,68.58000183105469,63.439998626708984,68.56999969482422,61.9071159362793,273800,,,,,,,,
2020-05-15,67.4800033569336,70.66999816894531,67.4800033569336,69.61000061035156,62.8460578918457,318200,,,,,,,,
2020-05-18,73.97000122070312,76.30999755859375,73.81999969482422,75.88999938964844,68.51583862304688,234600,,,,,,,,
2020-05-19,75.27999877929688,77.23999786376953,75.04000091552734,75.41000366210938,68.08248138427734,210000,,,,,,,,
2020-05-20,77.16000366210938,78.69999694824219,76.91999816894531,77.69999694824219,70.14994049072266,247500,,,,,,,,
2020-05-21,77.51000213623047,78.68000030517578,76.80999755859375,77.13999938964844,69.64435577392578,162200,,,,,,,,
2020-05-22,76.81999969482422,77.23999786376953,75.62999725341797,76.63999938964844,69.19294738769531,84000,,,,,,,,
2020-05-26,79.45999908447266,81.37000274658203,78.43000030517578,79.83999633789062,72.0820083618164,274500,,,,,,,,
2020-05-27,80.0,82.95999908447266,79.80000305175781,82.08000183105469,74.10436248779297,293500,,,,,,,,
2020-05-28,82.94000244140625,83.0,80.5199966430664,80.80999755859375,72.95774841308594,155600,,,,,,,,
2020-05-29,79.8499984741211,80.31999969482422,78.6500015258789,79.54000091552734,71.8111572265625,253300,,,,,,,,
2020-06-01,80.76000213623047,82.41999816894531,79.93000030517578,81.26000213623047,73.36402130126953,280200,,,,,,,,
2020-06-02,82.26000213623047,82.6500015258789,81.06999969482422,81.70999908447266,73.77030181884766,122600,,,,,,,,
2020-06-03,83.0,84.37000274658203,81.76000213623047,84.02999877929688,75.86486053466797,181100,,,,,,,,
2020-06-04,83.23999786376953,85.80000305175781,82.75,85.80000305175781,77.46288299560547,278000,,,,,,,,
2020-06-05,89.13999938964844,90.6500015258789,88.29000091552734,89.41999816894531,80.73115539550781,280800,,,,,,,,
2020-06-08,90.0,90.20999908447266,88.83999633789062,89.37000274658203,80.68600463867188,335400,,,,,,,,
2020-06-09,87.93000030517578,89.91999816894531,87.0999984741211,88.9800033569336,80.3338851928711,342100,,,,,,,,
2020-06-10,88.30000305175781,88.30000305175781,85.23999786376953,85.23999786376953,76.95729064941406,350000,,,,,,,,
2020-06-11,81.69999694824219,81.91999816894531,78.43000030517578,78.80999755859375,71.15208435058594,271900,,,,,,,,
2020-06-12,81.91999816894531,82.51000213623047,78.55999755859375,81.38999938964844,73.48139953613281,424900,,,,,,,,
2020-06-15,78.41000366210938,82.30000305175781,78.22000122070312,81.48999786376953,73.57168579101562,289000,,,,,,,,
2020-06-16,85.06999969482422,85.80000305175781,82.68000030517578,84.5,76.2891845703125,228800,,,,,,,,
2020-06-17,85.11000061035156,85.37999725341797,83.7699966430664,84.25,76.06348419189453,209800,,,,,,,,
2020-06-18,83.02999877929688,84.30000305175781,82.54000091552734,83.05999755859375,74.9891357421875,203000,,,,,,,,
2020-06-19,84.06999969482422,84.06999969482422,82.1500015258789,82.9000015258789,74.84467315673828,688700,,,,,,,,
2020-06-22,81.83000183105469,83.19000244140625,80.75,82.66999816894531,74.63702392578125,193700,,,,,,,,
2020-06-23,83.91999816894531,83.91999816894531,81.81999969482422,82.8499984741211,74.79954528808594,245800,,,,,,,,
2020-06-24,81.66000366210938,81.87000274658203,80.41000366210938,80.69000244140625,72.84941101074219,242100,,,,,,,,
2020-06-25,80.16000366210938,83.18000030517578,79.19000244140625,83.12000274658203,75.32333374023438,328100,,,,,,,,
2020-06-26,82.37000274658203,85.18000030517578,82.05000305175781,84.2699966430664,76.36549377441406,800200,,,,,,,,
2020-06-29,85.06999969482422,86.66999816894531,84.4800033569336,85.83000183105469,77.77916717529297,211700,,,,,,,,
2020-06-30,85.16999816894531,87.88999938964844,85.16999816894531,87.31999969482422,79.12939453125,181100,,,,,,,,
2020-07-01,87.27999877929688,87.51000213623047,84.58999633789062,84.75,76.80044555664062,208200,,,,,,,,
2020-07-02,86.44999694824219,87.58000183105469,85.2699966430664,86.1500015258789,78.06912994384766,225300,,,,,,,,
2020-07-06,87.9800033569336,88.61000061035156,86.7699966430664,87.79000091552734,79.5552978515625,195200,,,,,,,,
2020-07-07,87.05000305175781,87.33000183105469,85.37000274658203,85.62000274658203,77.58883666992188,224800,,,,,,,,
2020-07-08,86.08000183105469,87.5999984741211,85.91000366210938,87.25,79.06595611572266,173800,,,,,,,,
2020-07-09,87.05000305175781,87.63999938964844,85.20999908447266,86.12000274658203,78.04195404052734,209300,,,,,,,,
2020-07-10,86.05999755859375,86.79000091552734,85.72000122070312,86.4800033569336,78.36817932128906,149000,,,,,,,,
2020-07-13,86.9800033569336,89.37000274658203,86.69999694824219,87.61000061035156,79.39219665527344,197200,,,,,,,,
2020-07-14,87.29000091552734,90.30000305175781,86.95999908447266,90.11000061035156,81.6576919555664,290100,,,,,,,,
2020-07-15,91.80000305175781,92.58999633789062,91.05999755859375,92.0,83.37040710449219,247900,,,,,,,,
2020-07-16,92.0,93.55999755859375,91.25,91.93000030517578,83.30696868896484,227900,,,,,,,,
2020-07-17,92.05999755859375,92.87000274658203,91.75,91.91000366210938,83.2888412475586,207700,,,,,,,,
2020-07-20,91.5,92.23999786376953,90.1500015258789,90.97000122070312,82.43701934814453,182300,,,,,,,,
2020-07-21,91.83000183105469,92.58999633789062,90.87999725341797,91.47000122070312,82.89012145996094,183100,,,,,,,,
2020-07-22,90.80999755859375,92.1500015258789,90.80999755859375,91.83000183105469,83.2163314819336,134100,,,,,,,,
2020-07-23,91.83000183105469,93.37000274658203,91.3499984741211,92.75,84.05004119873047,104200,,,,,,,,
2020-07-24,93.0199966430664,93.0199966430664,91.66999816894531,91.81999969482422,83.20728302001953,99700,,,,,,,,
2020-07-27,91.44000244140625,93.5999984741211,91.37000274658203,93.51000213623047,84.73877716064453,165400,,,,,,,,
2020-07-28,93.0,93.37999725341797,91.58000183105469,91.62999725341797,83.03511047363281,215700,,,,,,,,
2020-07-29,93.37999725341797,94.98999786376953,92.38999938964844,94.44999694824219,85.59058380126953,187600,,,,,,,,
2020-07-30,92.69999694824219,93.25,91.66999816894531,93.0,84.2765884399414,206000,,,,,,,,
2020-07-31,92.36000061035156,93.16000366210938,91.02999877929688,91.97000122070312,83.34322357177734,401200,,,,,,,,
2020-08-03,92.61000061035156,95.5,91.83000183105469,94.88999938964844,85.98932647705078,357000,,,,,,,,
2020-08-04,93.38999938964844,94.47000122070312,89.7699966430664,92.58000183105469,83.89598083496094,607900,,,,,,,,
2020-08-05,94.19000244140625,97.0,94.01000213623047,96.72000122070312,87.64767456054688,270500,,,,,,,,
2020-08-06,96.77999877929688,97.3499984741211,94.70999908447266,95.51000213623047,86.55116271972656,175400,,,,,,,,
2020-08-07,95.41000366210938,96.93000030517578,95.37999725341797,96.83000183105469,87.74736022949219,146400,,,,,,,,
2020-08-10,96.77999877929688,98.2699966430664,96.48999786376953,97.63999938964844,88.48137664794922,255200,,,,,,,,
2020-08-11,99.30000305175781,100.43000030517578,98.12999725341797,98.66999816894531,89.41475677490234,262800,,,,,,,,
2020-08-12,99.91999816894531,100.69999694824219,98.5999984741211,100.2300033569336,90.82840728759766,243000,,,,,,,,
2020-08-13,99.23999786376953,99.91000366210938,97.72000122070312,98.27999877929688,89.06133270263672,213200,,,,,,,,
2020-08-14,97.75,98.30000305175781,97.36000061035156,97.51000213623047,88.36356353759766,255400,,,,,,,,
2020-08-17,98.0999984741211,98.37000274658203,96.08000183105469,96.23999786376953,87.21268463134766,269100,,,,,,,,
2020-08-18,96.08000183105469,96.48999786376953,95.19000244140625,95.41999816894531,86.46958923339844,263300,,,,,,,,
2020-08-19,95.61000061035156,96.0999984741211,94.68000030517578,95.04000091552734,86.12525939941406,178700,,,,,,,,
2020-08-20,94.0999984741211,96.22000122070312,94.06999969482422,95.9800033569336,86.97708129882812,291800,,,,,,,,
2020-08-21,95.69999694824219,97.0199966430664,95.5999984741211,96.62999725341797,87.56610870361328,167800,,,,,,,,
2020-08-24,97.41000366210938,98.2300033569336,96.5,98.12999725341797,88.9253921508789,160900,,,,,,,,
2020-08-25,98.83999633789062,99.58000183105469,98.27999877929688,99.5199966430664,90.18500518798828,268700,,,,,,,,
2020-08-26,99.5199966430664,99.95999908447266,98.5,99.52999877929688,90.19409942626953,159300,,,,,,,,
2020-08-27,99.91999816894531,100.62999725341797,99.05999755859375,99.8499984741211,90.48407745361328,238200,,,,,,,,
2020-08-28,100.08000183105469,100.08000183105469,98.12000274658203,99.66000366210938,90.3118896484375,271500,,,,,,,,
2020-08-31,99.66000366210938,99.66000366210938,98.19000244140625,98.86000061035156,89.58692169189453,238500,,,,,,,,
2020-09-01,98.62000274658203,101.08999633789062,97.94999694824219,101.06999969482422,91.5896224975586,181100,,,,,,,,
2020-09-02,101.19999694824219,103.16999816894531,100.44000244140625,102.9800033569336,93.32047271728516,153800,,,,,,,,
2020-09-03,103.12999725341797,103.31999969482422,98.55999755859375,99.19999694824219,89.89503479003906,214600,,,,,,,,
2020-09-04,100.79000091552734,101.08999633789062,98.08999633789062,99.19000244140625,89.88597106933594,155400,,,,,,,,
2020-09-08,98.2699966430664,99.12000274658203,97.13999938964844,97.48999786376953,88.34542846679688,314300,,,,,,,,
2020-09-09,97.95999908447266,99.7300033569336,97.95999908447266,99.1500015258789,89.8497314453125,143600,,,,,,,,
2020-09-10,99.25,99.44999694824219,96.55000305175781,96.79000091552734,87.71109771728516,115800,,,,,,,,
2020-09-11,97.12000274658203,98.22000122070312,96.8499984741211,97.5999984741211,88.44511413574219,106100,,,,,,,,
2020-09-14,98.13999938964844,98.68000030517578,97.5199966430664,98.31999969482422,89.09757995605469,188100,,,,,,,,
2020-09-15,98.69000244140625,98.98999786376953,97.91000366210938,98.13999938964844,88.9344711303711,122200,,,,,,,,
2020-09-16,98.69999694824219,100.55000305175781,98.2300033569336,98.7699966430664,89.50537872314453,200700,,,,,,,,
2020-09-17,97.76000213623047,101.12000274658203,97.05000305175781,100.36000061035156,90.94623565673828,218100,,,,,,,,
2020-09-18,100.76000213623047,101.08000183105469,97.0999984741211,97.41999816894531,88.28199768066406,431400,,,,,,,,
2020-09-21,95.54000091552734,96.1500015258789,92.18000030517578,93.16999816894531,84.43065643310547,199100,,,,,,,,
2020-09-22,93.30999755859375,95.05000305175781,93.16999816894531,94.80999755859375,85.91682434082031,226000,,,,,,,,
2020-09-23,94.75,96.97000122070312,94.75,95.08000183105469,86.1614990234375,376700,,,,,,,,
2020-09-24,94.62999725341797,97.05000305175781,94.06999969482422,94.2699966430664,85.69786071777344,208500,,,,,,,,
2020-09-25,93.9000015258789,94.37000274658203,92.7300033569336,93.04000091552734,84.5797119140625,232000,,,,,,,,
2020-09-28,94.25,95.9800033569336,93.73999786376953,95.87999725341797,87.16148376464844,243500,,,,,,,,
2020-09-29,95.75,97.2300033569336,95.0,95.12999725341797,86.47968292236328,214400,,,,,,,,
2020-09-30,95.8499984741211,96.3499984741211,92.9800033569336,93.87000274658203,85.33423614501953,274900,,,,,,,,
2020-10-01,94.26000213623047,94.66999816894531,92.5199966430664,93.58000183105469,85.07061004638672,242100,,,,,,,,
2020-10-02,91.81999969482422,95.18000030517578,91.81999969482422,93.54000091552734,85.03424072265625,216400,,,,,,,,
2020-10-05,95.13999938964844,97.37999725341797,95.13999938964844,97.33000183105469,88.47962188720703,188500,,,,,,,,
2020-10-06,97.58999633789062,100.25,97.26000213623047,98.66000366210938,89.68868255615234,370400,,,,,,,,
2020-10-07,99.68000030517578,101.55000305175781,98.94000244140625,99.76000213623047,90.68865966796875,166800,,,,,,,,
2020-10-08,100.37999725341797,100.37999725341797,98.5,99.72000122070312,90.65229797363281,168700,,,,,,,,
2020-10-09,100.95999908447266,101.80999755859375,99.87000274658203,99.94999694824219,90.86137390136719,150500,,,,,,,,
2020-10-12,101.87999725341797,101.94999694824219,100.33000183105469,100.52999877929688,91.38861846923828,127900,,,,,,,,
2020-10-13,101.16999816894531,101.69000244140625,98.6500015258789,98.69999694824219,89.72504425048828,146100,,,,,,,,
2020-10-14,98.48999786376953,100.3499984741211,98.48999786376953,99.30000305175781,90.27047729492188,112800,,,,,,,,
2020-10-15,97.77999877929688,101.30999755859375,97.77999877929688,100.97000122070312,91.78861999511719,153700,,,,,,,,
2020-10-16,101.1500015258789,102.19999694824219,100.9000015258789,100.9800033569336,91.79774475097656,169600,,,,,,,,
2020-10-19,100.93000030517578,101.08000183105469,98.12999725341797,98.33999633789062,89.39777374267578,193000,,,,,,,,
2020-10-20,98.83000183105469,101.41000366210938,98.83000183105469,99.69000244140625,90.62503051757812,162500,,,,,,,,
2020-10-21,99.23999786376953,100.26000213623047,98.19000244140625,98.51000213623047,89.55233001708984,291100,,,,,,,,
2020-10-22,98.52999877929688,99.11000061035156,96.51000213623047,96.70999908447266,87.91600036621094,330600,,,,,,,,
2020-10-23,97.79000091552734,100.37000274658203,97.47000122070312,100.20999908447266,91.09774780273438,146800,,,,,,,,
2020-10-26,98.80000305175781,98.88999938964844,95.87999725341797,96.66000366210938,87.87055969238281,150000,,,,,,,,
2020-10-27,96.47000122070312,96.51000213623047,94.13999938964844,94.33999633789062,85.7614974975586,184600,,,,,,,,
2020-10-28,92.5999984741211,95.0,92.05999755859375,94.11000061035156,85.55244445800781,345900,,,,,,,,
2020-10-29,101.93000030517578,101.93000030517578,96.73999786376953,98.52999877929688,89.57049560546875,681900,,,,,,,,
2020-10-30,98.20999908447266,99.30999755859375,97.18000030517578,98.6500015258789,89.6795883178711,311600,,,,,,,,
2020-11-02,100.0,104.98999786376953,99.81999969482422,104.91000366210938,95.370361328125,343300,,,,,,,,
2020-11-03,106.25,107.6500015258789,105.0999984741211,106.94000244140625,97.21575927734375,264100,,,,,,,,
2020-11-04,105.91000366210938,106.56999969482422,102.91999816894531,104.26000213623047,94.77946472167969,229400,,,,,,,,
2020-11-05,105.7300033569336,108.5999984741211,105.7300033569336,107.69999694824219,97.90666198730469,155300,,,,,,,,
2020-11-06,108.16999816894531,109.27999877929688,107.51000213623047,108.80999755859375,98.91571807861328,134400,,,,,,,,
2020-11-09,115.08999633789062,117.08000183105469,111.45999908447266,111.6500015258789,101.49748229980469,256200,,,,,,,,
2020-11-10,111.45999908447266,113.58999633789062,111.12000274658203,112.5999984741211,102.361083984375,261400,,,,,,,,
2020-11-11,113.36000061035156,113.36000061035156,109.5,110.44000244140625,100.39750671386719,191900,,,,,,,,
2020-11-12,110.04000091552734,111.02999877929688,108.51000213623047,110.9000015258789,100.815673828125,337300,,,,,,,,
2020-11-13,111.70999908447266,114.44000244140625,111.70999908447266,114.25,103.86105346679688,175600,,,,,,,,
2020-11-16,116.2300033569336,119.44000244140625,114.87000274658203,119.12000274658203,108.2882080078125,460100,,,,,,,,
2020-11-17,117.94999694824219,119.61000061035156,115.73999786376953,119.2300033569336,108.38821411132812,371600,,,,,,,,
2020-11-18,120.54000091552734,120.61000061035156,118.5199966430664,118.9000015258789,108.08822631835938,390700,,,,,,,,
2020-11-19,118.37000274658203,119.9800033569336,117.7699966430664,119.66999816894531,108.78821563720703,268500,,,,,,,,
2020-11-20,119.95999908447266,120.31999969482422,118.5999984741211,119.47000122070312,108.60640716552734,350900,,,,,,,,
2020-11-23,120.37000274658203,123.62000274658203,120.37000274658203,123.44999694824219,112.22449493408203,260100,,,,,,,,
2020-11-24,124.81999969482422,124.81999969482422,122.31999969482422,123.48999786376953,112.26083374023438,458700,,,,,,,,
2020-11-25,122.44000244140625,123.37000274658203,120.83999633789062,121.94000244140625,110.85179138183594,197000,,,,,,,,
2020-11-27,122.30999755859375,123.0,121.44999694824219,122.23999786376953,111.12451171875,188100,,,,,,,,
2020-11-30,121.77999877929688,121.77999877929688,118.63999938964844,119.04000091552734,108.21551513671875,399000,,,,,,,,
2020-12-01,120.19000244140625,121.38999938964844,119.47000122070312,120.38999938964844,109.44271850585938,279400,,,,,,,,
2020-12-02,119.75,120.01000213623047,117.86000061035156,118.0999984741211,107.3609619140625,339700,,,,,,,,
2020-12-03,118.19999694824219,118.19999694824219,114.94000244140625,115.51000213623047,105.00650024414062,384700,,,,,,,,
2020-12-04,115.7699966430664,117.58999633789062,115.7699966430664,116.7699966430664,106.15189361572266,280100,,,,,,,,
2020-12-07,116.80999755859375,117.80000305175781,115.43000030517578,116.41000366210938,105.82466125488281,338900,,,,,,,,
2020-12-08,118.45999908447266,120.19000244140625,117.3499984741211,119.62999725341797,108.7518539428711,313300,,,,,,,,
2020-12-09,119.86000061035156,122.11000061035156,118.51000213623047,119.27999877929688,108.43367004394531,263900,,,,,,,,
2020-12-10,117.9000015258789,118.62000274658203,116.66999816894531,117.4000015258789,106.7246322631836,183500,,,,,,,,
2020-12-11,116.08000183105469,118.33999633789062,116.0,117.22000122070312,106.56099700927734,280100,,,,,,,,
2020-12-14,118.69000244140625,119.16000366210938,115.41999816894531,115.47000122070312,104.97012329101562,271800,,,,,,,,
2020-12-15,116.1500015258789,118.69000244140625,115.88999938964844,118.30000305175781,107.54279327392578,304900,,,,,,,,
