date,open,high,low,close,adj_close,volume,"('date', '')","('open', 'MLM')","('high', 'MLM')","('low', 'MLM')","('close', 'MLM')","('adj_close', 'MLM')","('volume', 'MLM')","('currency', '')"
2020-04-01,182.19000244140625,195.49000549316406,181.00999450683594,186.1199951171875,179.01898193359375,1463100,,,,,,,,
2020-04-02,186.5,189.3300018310547,176.00999450683594,180.35000610351562,173.46913146972656,1267500,,,,,,,,
2020-04-03,179.3000030517578,179.5,162.02999877929688,169.50999450683594,163.04270935058594,1325000,,,,,,,,
2020-04-06,175.47000122070312,179.19000244140625,172.67999267578125,176.9600067138672,170.2084503173828,1348300,,,,,,,,
2020-04-07,183.72999572753906,195.75999450683594,181.36000061035156,185.4199981689453,178.34568786621094,945700,,,,,,,,
2020-04-08,186.16000366210938,198.00999450683594,183.92999267578125,196.77000427246094,189.2626495361328,778100,,,,,,,,
2020-04-09,199.80999755859375,214.5,199.80999755859375,208.19000244140625,200.24696350097656,1024800,,,,,,,,
2020-04-13,206.72000122070312,206.72000122070312,196.75,197.57000732421875,190.0321502685547,516400,,,,,,,,
2020-04-14,201.39999389648438,204.02999877929688,198.3800048828125,203.19000244140625,195.43775939941406,368300,,,,,,,,
2020-04-15,196.6699981689453,197.88999938964844,189.1999969482422,194.14999389648438,186.7426300048828,690700,,,,,,,,
2020-04-16,193.44000244140625,193.72000122070312,184.3000030517578,187.44000244140625,180.2886199951172,683000,,,,,,,,
2020-04-17,193.25999450683594,199.47000122070312,192.14999389648438,198.8699951171875,191.28253173828125,666100,,,,,,,,
2020-04-20,195.05999755859375,195.3699951171875,188.5399932861328,188.63999938964844,181.44281005859375,621000,,,,,,,,
2020-04-21,185.33999633789062,186.8800048828125,178.24000549316406,179.25,172.4111328125,834700,,,,,,,,
2020-04-22,180.0,182.02999877929688,177.02000427246094,177.0500030517578,170.29505920410156,956100,,,,,,,,
2020-04-23,176.7100067138672,180.1300048828125,174.63999938964844,177.74000549316406,170.9586944580078,593900,,,,,,,,
2020-04-24,181.75,182.8699951171875,175.55999755859375,177.35000610351562,170.58358764648438,582000,,,,,,,,
2020-04-27,179.17999267578125,187.07000732421875,178.50999450683594,182.00999450683594,175.0657958984375,721000,,,,,,,,
2020-04-28,187.5800018310547,194.2100067138672,186.16000366210938,189.1199951171875,181.90452575683594,769200,,,,,,,,
2020-04-29,194.02999877929688,199.44000244140625,193.97999572753906,197.83999633789062,190.29183959960938,761300,,,,,,,,
2020-04-30,195.25,195.25,187.58999633789062,190.22999572753906,182.97216796875,584300,,,,,,,,
2020-05-01,187.5500030517578,188.7899932861328,181.9199981689453,186.58999633789062,179.4710693359375,455200,,,,,,,,
2020-05-04,184.30999755859375,192.17999267578125,180.5399932861328,190.64999389648438,183.3761749267578,740600,,,,,,,,
2020-05-05,188.0500030517578,189.67999267578125,175.41000366210938,181.50999450683594,174.58486938476562,1391300,,,,,,,,
2020-05-06,183.5399932861328,184.57000732421875,174.24000549316406,174.49000549316406,167.8327178955078,1061700,,,,,,,,
2020-05-07,176.19000244140625,184.19000244140625,175.8800048828125,179.69000244140625,172.83432006835938,534500,,,,,,,,
2020-05-08,183.72000122070312,184.02999877929688,175.72999572753906,176.58999633789062,169.8525848388672,558700,,,,,,,,
2020-05-11,174.2899932861328,174.2899932861328,168.75,170.52999877929688,164.02378845214844,774100,,,,,,,,
2020-05-12,171.47999572753906,172.33999633789062,168.74000549316406,169.44000244140625,162.97535705566406,621400,,,,,,,,
2020-05-13,168.00999450683594,169.07000732421875,159.77999877929688,160.6300048828125,154.5015411376953,743400,,,,,,,,
2020-05-14,157.88999938964844,170.55999755859375,151.94000244140625,169.00999450683594,162.56178283691406,758000,,,,,,,,
2020-05-15,167.9600067138672,173.52000427246094,166.52999877929688,168.07000732421875,161.65765380859375,498900,,,,,,,,
2020-05-18,174.25,182.7899932861328,174.25,180.8699951171875,173.96929931640625,667900,,,,,,,,
2020-05-19,180.64999389648438,181.0399932861328,174.52000427246094,174.85000610351562,168.17897033691406,480100,,,,,,,,
2020-05-20,176.39999389648438,181.35000610351562,176.39999389648438,179.10000610351562,172.26683044433594,468800,,,,,,,,
2020-05-21,178.25999450683594,183.42999267578125,176.5500030517578,178.6300048828125,171.81472778320312,468300,,,,,,,,
2020-05-22,182.1999969482422,182.9600067138672,177.32000732421875,179.69000244140625,172.83432006835938,434900,,,,,,,,
2020-05-26,185.89999389648438,189.75,183.83999633789062,188.99000549316406,181.7794647216797,663200,,,,,,,,
2020-05-27,194.33999633789062,203.25999450683594,193.63999938964844,202.3699951171875,194.64901733398438,1223000,,,,,,,,
2020-05-28,206.80999755859375,206.86000061035156,196.88999938964844,197.4499969482422,189.91673278808594,697300,,,,,,,,
2020-05-29,194.9199981689453,195.83999633789062,191.0800018310547,192.08999633789062,185.2772979736328,702800,,,,,,,,
2020-06-01,191.22999572753906,197.4499969482422,191.22999572753906,195.9600067138672,189.010009765625,743800,,,,,,,,
2020-06-02,197.74000549316406,205.1999969482422,196.02000427246094,204.77999877929688,197.5172119140625,796600,,,,,,,,
2020-06-03,208.42999267578125,212.60000610351562,208.42999267578125,209.9199981689453,202.4749755859375,676200,,,,,,,,
2020-06-04,207.8699951171875,212.25999450683594,207.22999572753906,211.5,203.99888610839844,498000,,,,,,,,
2020-06-05,223.22000122070312,229.02000427246094,221.36000061035156,225.42999267578125,217.4348602294922,1350000,,,,,,,,
2020-06-08,228.13999938964844,230.4600067138672,219.77999877929688,222.14999389648438,214.2711639404297,549000,,,,,,,,
2020-06-09,217.72000122070312,219.4600067138672,208.38999938964844,208.85000610351562,201.44290161132812,800300,,,,,,,,
2020-06-10,207.24000549316406,208.74000549316406,203.5,204.58999633789062,197.333984375,508100,,,,,,,,
2020-06-11,196.39999389648438,199.8000030517578,188.24000549316406,188.88999938964844,182.19081115722656,798800,,,,,,,,
2020-06-12,197.0500030517578,199.60000610351562,192.47999572753906,197.0500030517578,190.06138610839844,599800,,,,,,,,
2020-06-15,190.3800048828125,200.38999938964844,188.32000732421875,199.19000244140625,192.12547302246094,353600,,,,,,,,
2020-06-16,218.72999572753906,221.75,208.5,214.1300048828125,206.53567504882812,1167300,,,,,,,,
2020-06-17,216.3000030517578,216.3000030517578,209.3300018310547,210.72999572753906,203.25619506835938,506500,,,,,,,,
2020-06-18,209.08999633789062,215.0500030517578,207.64999389648438,212.00999450683594,204.4908447265625,463300,,,,,,,,
2020-06-19,214.7899932861328,217.8000030517578,209.82000732421875,211.02000427246094,203.5359649658203,587400,,,,,,,,
2020-06-22,208.89999389648438,211.0,204.5,209.74000549316406,202.30137634277344,467400,,,,,,,,
2020-06-23,212.74000549316406,213.3300018310547,209.3300018310547,211.9600067138672,204.44261169433594,554000,,,,,,,,
2020-06-24,209.52000427246094,210.2899932861328,204.74000549316406,206.49000549316406,199.1665802001953,629800,,,,,,,,
2020-06-25,205.10000610351562,206.8699951171875,202.24000549316406,205.8300018310547,198.5299835205078,661900,,,,,,,,
2020-06-26,205.13999938964844,205.13999938964844,198.80999755859375,202.7899932861328,195.5978240966797,1007000,,,,,,,,
2020-06-29,203.83999633789062,209.86000061035156,203.83999633789062,206.5,199.17628479003906,433800,,,,,,,,
2020-06-30,205.61000061035156,207.8000030517578,202.44000244140625,206.57000732421875,199.2437744140625,556800,,,,,,,,
2020-07-01,208.1300048828125,209.7100067138672,205.11000061035156,208.97000122070312,201.55870056152344,585300,,,,,,,,
2020-07-02,213.74000549316406,217.39999389648438,209.47000122070312,213.49000549316406,205.9183349609375,803800,,,,,,,,
2020-07-06,216.67999267578125,218.67999267578125,213.5,216.33999633789062,208.667236328125,691500,,,,,,,,
2020-07-07,213.8699951171875,214.88999938964844,211.25,212.57000732421875,205.0309600830078,466700,,,,,,,,
2020-07-08,211.97000122070312,212.72999572753906,206.61000061035156,208.88999938964844,201.48146057128906,572000,,,,,,,,
2020-07-09,208.52999877929688,209.75,202.50999450683594,206.7100067138672,199.37881469726562,473700,,,,,,,,
2020-07-10,207.0800018310547,211.19000244140625,205.92999267578125,210.14999389648438,202.69674682617188,370000,,,,,,,,
2020-07-13,212.05999755859375,216.63999938964844,209.97000122070312,210.41000366210938,202.94757080078125,551600,,,,,,,,
2020-07-14,210.61000061035156,215.0800018310547,208.3000030517578,214.77000427246094,207.15298461914062,387400,,,,,,,,
2020-07-15,218.97000122070312,223.66000366210938,218.66000366210938,222.0399932861328,214.1651153564453,578700,,,,,,,,
2020-07-16,221.10000610351562,223.9499969482422,219.47000122070312,223.08999633789062,215.17787170410156,366900,,,,,,,,
2020-07-17,225.3000030517578,226.3699951171875,222.4199981689453,223.5500030517578,215.6215362548828,397900,,,,,,,,
2020-07-20,222.50999450683594,223.30999755859375,219.30999755859375,221.44000244140625,213.58636474609375,419300,,,,,,,,
2020-07-21,221.9199981689453,227.17999267578125,221.9199981689453,225.69000244140625,217.6856689453125,427700,,,,,,,,
2020-07-22,225.63999938964844,228.08999633789062,223.67999267578125,224.3300018310547,216.37387084960938,693900,,,,,,,,
2020-07-23,223.74000549316406,227.38999938964844,222.27999877929688,223.42999267578125,215.5057830810547,501500,,,,,,,,
2020-07-24,223.99000549316406,225.35000610351562,219.88999938964844,223.64999389648438,215.71798706054688,541200,,,,,,,,
2020-07-27,222.67999267578125,228.3699951171875,221.97999572753906,228.0,219.91371154785156,802000,,,,,,,,
2020-07-28,225.8800048828125,230.0,211.27000427246094,212.39999389648438,204.8669891357422,1379500,,,,,,,,
2020-07-29,214.02999877929688,215.7899932861328,209.58999633789062,214.1300048828125,206.53567504882812,791100,,,,,,,,
2020-07-30,212.7899932861328,213.4600067138672,207.67999267578125,209.1999969482422,201.78050231933594,634600,,,,,,,,
2020-07-31,208.42999267578125,209.14999389648438,201.7100067138672,207.17999267578125,199.8321533203125,514600,,,,,,,,
2020-08-03,208.94000244140625,209.32000732421875,204.3000030517578,208.0800018310547,200.7001953125,546300,,,,,,,,
2020-08-04,208.3699951171875,212.72999572753906,207.3300018310547,212.27999877929688,204.75128173828125,456900,,,,,,,,
2020-08-05,213.82000732421875,219.9499969482422,212.8000030517578,216.85000610351562,209.15916442871094,594800,,,,,,,,
2020-08-06,212.1300048828125,217.36000061035156,212.1300048828125,213.0800018310547,205.5229034423828,502200,,,,,,,,
2020-08-07,213.3800048828125,220.52000427246094,212.74000549316406,220.0,212.1974334716797,387200,,,,,,,,
2020-08-10,221.80999755859375,224.47999572753906,220.05999755859375,223.41000366210938,215.48651123046875,380700,,,,,,,,
2020-08-11,228.52000427246094,230.42999267578125,224.74000549316406,225.5500030517578,217.55059814453125,527500,,,,,,,,
2020-08-12,226.4499969482422,226.91000366210938,220.0800018310547,221.1199951171875,213.27769470214844,607600,,,,,,,,
2020-08-13,219.44000244140625,222.32000732421875,218.02999877929688,219.6300048828125,211.84060668945312,411800,,,,,,,,
2020-08-14,218.7100067138672,221.5500030517578,217.2100067138672,219.3300018310547,211.55125427246094,365900,,,,,,,,
2020-08-17,220.8699951171875,221.1300048828125,216.16000366210938,216.4199981689453,208.7444305419922,674200,,,,,,,,
2020-08-18,217.60000610351562,218.1300048828125,213.80999755859375,214.88999938964844,207.2686767578125,408800,,,,,,,,
2020-08-19,215.72000122070312,216.39999389648438,211.5500030517578,212.19000244140625,204.6644287109375,425300,,,,,,,,
2020-08-20,210.0,211.02000427246094,208.0800018310547,209.19000244140625,201.77085876464844,385300,,,,,,,,
2020-08-21,208.72000122070312,211.32000732421875,207.9499969482422,209.66000366210938,202.22415161132812,377400,,,,,,,,
2020-08-24,211.85000610351562,214.19000244140625,210.42999267578125,212.0399932861328,204.51974487304688,521900,,,,,,,,
2020-08-25,212.13999938964844,213.19000244140625,208.27999877929688,211.3000030517578,203.80601501464844,322000,,,,,,,,
2020-08-26,210.3699951171875,210.3699951171875,205.72000122070312,208.47000122070312,201.0763702392578,468300,,,,,,,,
2020-08-27,209.36000061035156,212.5500030517578,208.47999572753906,209.0800018310547,201.66473388671875,434200,,,,,,,,
2020-08-28,209.72999572753906,209.72999572753906,204.57000732421875,207.32000732421875,199.9671630859375,579300,,,,,,,,
2020-08-31,207.0500030517578,207.0500030517578,202.63999938964844,202.8699951171875,196.2144775390625,612000,,,,,,,,
2020-09-01,203.02999877929688,207.88999938964844,201.2899932861328,207.86000061035156,201.040771484375,529400,,,,,,,,
2020-09-02,206.5,214.24000549316406,205.0500030517578,212.57000732421875,205.59625244140625,563200,,,,,,,,
2020-09-03,212.69000244140625,215.9600067138672,208.47999572753906,211.0399932861328,204.11642456054688,717900,,,,,,,,
2020-09-04,213.64999389648438,216.97999572753906,212.0,215.11000061035156,208.05288696289062,985000,,,,,,,,
2020-09-08,211.64999389648438,212.1699981689453,205.13999938964844,206.92999267578125,200.14126586914062,842900,,,,,,,,
2020-09-09,205.27999877929688,206.6699981689453,201.0399932861328,203.4499969482422,196.77540588378906,641700,,,,,,,,
2020-09-10,203.5500030517578,209.27000427246094,202.22000122070312,207.3300018310547,200.5281219482422,453800,,,,,,,,
2020-09-11,207.97000122070312,216.3300018310547,206.17999267578125,209.9199981689453,203.03317260742188,558600,,,,,,,,
2020-09-14,210.5399932861328,217.5800018310547,210.14999389648438,216.47999572753906,209.37794494628906,545800,,,,,,,,
2020-09-15,218.22000122070312,222.77000427246094,217.5399932861328,218.10000610351562,210.9447784423828,460500,,,,,,,,
2020-09-16,219.74000549316406,227.9199981689453,217.1699981689453,224.9499969482422,217.57005310058594,713400,,,,,,,,
2020-09-17,222.2100067138672,228.10000610351562,220.24000549316406,226.97999572753906,219.53347778320312,657100,,,,,,,,
2020-09-18,227.4499969482422,229.74000549316406,224.10000610351562,225.22000122070312,217.8312225341797,765800,,,,,,,,
2020-09-21,219.05999755859375,220.33999633789062,215.74000549316406,218.30999755859375,211.14791870117188,1296700,,,,,,,,
2020-09-22,219.25,221.8800048828125,217.22999572753906,221.47000122070312,214.2042236328125,443000,,,,,,,,
2020-09-23,221.64999389648438,225.42999267578125,218.9600067138672,220.0,212.78245544433594,861900,,,,,,,,
2020-09-24,218.1999969482422,223.9600067138672,216.66000366210938,220.9199981689453,213.6723175048828,631600,,,,,,,,
2020-09-25,218.64999389648438,226.88999938964844,217.99000549316406,226.07000732421875,218.6533966064453,477700,,,,,,,,
2020-09-28,229.2899932861328,234.2899932861328,228.5800018310547,231.8800048828125,224.272705078125,528900,,,,,,,,
2020-09-29,231.1300048828125,232.25999450683594,227.24000549316406,231.05999755859375,223.47962951660156,466000,,,,,,,,
2020-09-30,232.72000122070312,238.6300048828125,231.80999755859375,235.36000061035156,227.63856506347656,655100,,,,,,,,
2020-10-01,237.27999877929688,241.24000549316406,233.1300048828125,234.8699951171875,227.16464233398438,673900,,,,,,,,
2020-10-02,230.58999633789062,244.7899932861328,230.58999633789062,240.5500030517578,232.6582489013672,804300,,,,,,,,
2020-10-05,243.75,252.75999450683594,242.82000732421875,249.17999267578125,241.00515747070312,1105800,,,,,,,,
2020-10-06,251.77999877929688,261.6400146484375,248.74000549316406,249.63999938964844,241.4500732421875,1102400,,,,,,,,
2020-10-07,253.4600067138672,268.3599853515625,252.63999938964844,264.760009765625,256.07403564453125,1370400,,,,,,,,
2020-10-08,270.0,276.2900085449219,269.3500061035156,275.82000732421875,266.77117919921875,934300,,,,,,,,
2020-10-09,276.3999938964844,277.42999267578125,266.8900146484375,273.1000061035156,264.1404113769531,993600,,,,,,,,
2020-10-12,274.6499938964844,275.1099853515625,269.1700134277344,270.1700134277344,261.3065490722656,647800,,,,,,,,
2020-10-13,260.510009765625,263.69000244140625,257.5199890136719,261.0199890136719,252.4567413330078,789000,,,,,,,,
2020-10-14,262.260009765625,264.5899963378906,258.5,259.8299865722656,251.30575561523438,434200,,,,,,,,
2020-10-15,256.7799987792969,259.2799987792969,254.19000244140625,256.8599853515625,248.43321228027344,775500,,,,,,,,
2020-10-16,258.6300048828125,262.5199890136719,256.5799865722656,258.9700012207031,250.4739532470703,498400,,,,,,,,
2020-10-19,259.010009765625,259.3399963378906,254.0399932861328,256.70001220703125,248.27847290039062,340100,,,,,,,,
2020-10-20,260.1600036621094,261.17999267578125,254.72000122070312,257.0899963378906,248.65565490722656,376000,,,,,,,,
2020-10-21,256.17999267578125,260.7099914550781,254.57000732421875,256.2300109863281,247.8238983154297,320400,,,,,,,,
2020-10-22,254.02000427246094,261.8299865722656,254.0,259.1000061035156,250.59971618652344,512500,,,,,,,,
2020-10-23,261.94000244140625,262.92999267578125,258.4800109863281,262.4100036621094,253.80111694335938,255100,,,,,,,,
2020-10-26,258.1499938964844,259.0199890136719,252.07000732421875,254.25,245.9088134765625,391900,,,,,,,,
2020-10-27,254.8800048828125,258.6400146484375,253.74000549316406,255.52999877929688,247.14678955078125,368500,,,,,,,,
2020-10-28,249.13999938964844,252.1699981689453,243.75,247.4499969482422,239.3319091796875,553800,,,,,,,,
2020-10-29,250.91000366210938,269.0299987792969,250.0,263.6000061035156,254.95208740234375,1114300,,,,,,,,
2020-10-30,260.760009765625,269.7799987792969,259.2900085449219,266.3500061035156,257.6119384765625,604600,,,,,,,,
2020-11-02,269.8399963378906,275.489990234375,268.3999938964844,270.989990234375,262.0996398925781,858900,,,,,,,,
2020-11-03,275.5,278.0,271.6099853515625,276.1600036621094,267.1000671386719,481900,,,,,,,,
2020-11-04,252.63999938964844,266.3900146484375,239.6999969482422,253.75999450683594,245.43490600585938,1817500,,,,,,,,
2020-11-05,256.1199951171875,266.05999755859375,255.0399932861328,260.2099914550781,251.67335510253906,941200,,,,,,,,
2020-11-06,256.9200134277344,265.70001220703125,253.35000610351562,256.17999267578125,247.77552795410156,525900,,,,,,,,
2020-11-09,270.9700012207031,275.9599914550781,257.010009765625,261.42999267578125,252.8533172607422,646500,,,,,,,,
2020-11-10,263.45001220703125,277.4200134277344,263.25,266.0199890136719,257.292724609375,597700,,,,,,,,
2020-11-11,266.69000244140625,266.69000244140625,258.32000732421875,265.989990234375,257.2635803222656,464600,,,,,,,,
2020-11-12,263.8800048828125,263.989990234375,258.8299865722656,260.57000732421875,252.02154541015625,485600,,,,,,,,
2020-11-13,262.4599914550781,270.0,260.5899963378906,264.1400146484375,255.47438049316406,446800,,,,,,,,
2020-11-16,270.82000732421875,274.7099914550781,266.67999267578125,271.2099914550781,262.3124084472656,472400,,,,,,,,
2020-11-17,268.80999755859375,270.6700134277344,265.9700012207031,269.3299865722656,260.4941101074219,294000,,,,,,,,
2020-11-18,270.739990234375,274.6300048828125,268.1099853515625,269.3599853515625,260.52313232421875,305100,,,,,,,,
2020-11-19,268.04998779296875,274.2300109863281,266.4100036621094,269.54998779296875,260.7069396972656,282500,,,,,,,,
2020-11-20,266.55999755859375,266.80999755859375,259.1199951171875,265.6000061035156,256.8865051269531,412200,,,,,,,,
2020-11-23,269.0,271.17999267578125,265.989990234375,266.8900146484375,258.1341857910156,319000,,,,,,,,
2020-11-24,270.1499938964844,277.55999755859375,267.3299865722656,274.9200134277344,265.9007873535156,585400,,,,,,,,
2020-11-25,272.55999755859375,274.0899963378906,265.25,272.67999267578125,263.7341613769531,259300,,,,,,,,
2020-11-27,272.45001220703125,272.9200134277344,268.1700134277344,271.010009765625,262.1189880371094,158000,,,,,,,,
2020-11-30,269.2799987792969,269.2799987792969,261.82000732421875,265.6300048828125,257.4570007324219,500200,,,,,,,,
2020-12-01,270.4599914550781,278.8999938964844,268.1700134277344,275.4700012207031,266.99420166015625,723100,,,,,,,,
2020-12-02,273.4599914550781,275.4599914550781,270.010009765625,273.4599914550781,265.04608154296875,374800,,,,,,,,
2020-12-03,271.94000244140625,282.8399963378906,268.0799865722656,281.1499938964844,272.4994201660156,545900,,,,,,,,
2020-12-04,282.0,287.1499938964844,281.3800048828125,284.94000244140625,276.1728820800781,438900,,,,,,,,
2020-12-07,283.010009765625,286.4200134277344,281.0799865722656,284.94000244140625,276.1728820800781,378000,,,,,,,,
2020-12-08,282.2699890136719,287.510009765625,280.4100036621094,282.8299865722656,274.1277770996094,405500,,,,,,,,
2020-12-09,281.0,281.6099853515625,274.54998779296875,277.17999267578125,268.651611328125,590000,,,,,,,,
2020-12-10,274.6700134277344,274.6700134277344,264.5799865722656,266.739990234375,258.5328369140625,728600,,,,,,,,
2020-12-11,266.7099914550781,268.9200134277344,264.17999267578125,267.20001220703125,258.97869873046875,434600,,,,,,,,
2020-12-14,270.1600036621094,270.4200134277344,258.17999267578125,259.70001220703125,251.70945739746094,575400,,,,,,,,
2020-12-15,262.1099853515625,266.8500061035156,259.260009765625,266.55999755859375,258.3583679199219,599200,,,,,,,,
