date,open,high,low,close,adj_close,volume,"('date', '')","('open', 'PRI')","('high', 'PRI')","('low', 'PRI')","('close', 'PRI')","('adj_close', 'PRI')","('volume', 'PRI')","('currency', '')"
2020-02-07,123.43000030517578,124.7300033569336,123.16999816894531,123.36000061035156,113.48204803466797,99200,,,,,,,,
2020-02-10,122.5999984741211,123.6500015258789,122.05000305175781,123.43000030517578,113.54647827148438,178000,,,,,,,,
2020-02-11,123.76000213623047,126.68000030517578,123.76000213623047,126.0,115.91067504882812,149400,,,,,,,,
2020-02-12,127.73999786376953,132.39999389648438,126.54000091552734,130.44000244140625,119.99514770507812,284800,,,,,,,,
2020-02-13,132.27999877929688,137.36000061035156,132.0,136.88999938964844,125.92866516113281,254400,,,,,,,,
2020-02-14,137.3000030517578,137.67999267578125,135.97000122070312,136.83999633789062,125.88267517089844,350300,,,,,,,,
2020-02-18,136.42999267578125,136.89999389648438,134.85000610351562,135.6199951171875,124.76033020019531,157300,,,,,,,,
2020-02-19,136.5500030517578,136.99000549316406,135.61000061035156,135.69000244140625,124.82476043701172,183100,,,,,,,,
2020-02-20,134.97999572753906,137.0,133.9199981689453,136.39999389648438,125.47789764404297,188000,,,,,,,,
2020-02-21,135.08999633789062,135.32000732421875,132.16000366210938,132.3300018310547,122.09186553955078,141200,,,,,,,,
2020-02-24,127.83999633789062,128.25,126.77999877929688,126.97000122070312,117.14652252197266,124400,,,,,,,,
2020-02-25,127.5,127.73999786376953,121.30000305175781,121.41999816894531,112.02590942382812,325400,,,,,,,,
2020-02-26,122.33000183105469,124.0999984741211,120.01000213623047,120.13999938964844,110.84495544433594,252900,,,,,,,,
2020-02-27,117.76000213623047,120.5,114.1500015258789,114.77999877929688,105.89964294433594,377800,,,,,,,,
2020-02-28,110.23999786376953,112.51000213623047,107.5,111.33999633789062,102.72579956054688,525200,,,,,,,,
2020-03-02,112.05999755859375,116.4000015258789,111.20999908447266,116.2300033569336,107.23748016357422,294700,,,,,,,,
2020-03-03,115.75,118.30000305175781,111.47000122070312,113.0199966430664,104.27581787109375,273800,,,,,,,,
2020-03-04,114.8499984741211,117.41999816894531,113.55999755859375,117.29000091552734,108.21544647216797,184600,,,,,,,,
2020-03-05,113.52999877929688,113.52999877929688,111.37000274658203,112.19000244140625,103.51004028320312,356800,,,,,,,,
2020-03-06,107.70999908447266,112.0999984741211,106.68000030517578,110.1500015258789,101.62788391113281,489000,,,,,,,,
2020-03-09,99.62999725341797,101.73999786376953,93.0,99.47000122070312,91.774169921875,408500,,,,,,,,
2020-03-10,103.77999877929688,103.77999877929688,98.70999908447266,102.91999816894531,94.95723724365234,275500,,,,,,,,
2020-03-11,99.87000274658203,100.18000030517578,95.80000305175781,96.97000122070312,89.46758270263672,316700,,,,,,,,
2020-03-12,89.81999969482422,92.72000122070312,83.47000122070312,89.33999633789062,82.42790985107422,663100,,,,,,,,
2020-03-13,94.95999908447266,99.87999725341797,91.37999725341797,98.72000122070312,91.08219909667969,313200,,,,,,,,
2020-03-16,85.87999725341797,93.12000274658203,85.0,85.02999877929688,78.45133972167969,377200,,,,,,,,
2020-03-17,86.83000183105469,91.0,83.26000213623047,88.44999694824219,81.60675811767578,541900,,,,,,,,
2020-03-18,81.87999725341797,84.5999984741211,72.0,73.79000091552734,68.08100891113281,593000,,,,,,,,
2020-03-19,72.55999755859375,74.56999969482422,68.41999816894531,71.02999877929688,65.53453063964844,495200,,,,,,,,
2020-03-20,71.45999908447266,72.44000244140625,61.43000030517578,62.349998474121094,57.52607727050781,840600,,,,,,,,
2020-03-23,62.93000030517578,70.41000366210938,61.20000076293945,67.4800033569336,62.259185791015625,560000,,,,,,,,
2020-03-24,71.61000061035156,79.7699966430664,70.30999755859375,79.58000183105469,73.42303466796875,478400,,,,,,,,
2020-03-25,80.0999984741211,84.8499984741211,78.83000183105469,80.8499984741211,74.59475708007812,382700,,,,,,,,
2020-03-26,80.8499984741211,88.08000183105469,80.43000030517578,88.08000183105469,81.26541137695312,410800,,,,,,,,
2020-03-27,83.61000061035156,95.08999633789062,82.66999816894531,89.95999908447266,82.99995422363281,494000,,,,,,,,
2020-03-30,89.80999755859375,92.37000274658203,85.11000061035156,90.70999908447266,83.69190979003906,411500,,,,,,,,
2020-03-31,90.33999633789062,92.37000274658203,87.52999877929688,88.4800033569336,81.63442993164062,447100,,,,,,,,
2020-04-01,84.43000030517578,86.41000366210938,83.1500015258789,84.16000366210938,77.64868927001953,264600,,,,,,,,
2020-04-02,82.81999969482422,85.93000030517578,81.43000030517578,82.76000213623047,76.35698699951172,499200,,,,,,,,
2020-04-03,81.56999969482422,84.31999969482422,78.48999786376953,80.69000244140625,74.4471435546875,499200,,,,,,,,
2020-04-06,84.7300033569336,89.0199966430664,84.44999694824219,87.08999633789062,80.35198974609375,398400,,,,,,,,
2020-04-07,89.93000030517578,93.02999877929688,87.79000091552734,88.05999755859375,81.2469253540039,329100,,,,,,,,
2020-04-08,89.91999816894531,98.16999816894531,88.88999938964844,97.51000213623047,89.96581268310547,247900,,,,,,,,
2020-04-09,99.9800033569336,104.62000274658203,99.69000244140625,102.13999938964844,94.23757934570312,294600,,,,,,,,
2020-04-13,100.81999969482422,101.2699966430664,96.66999816894531,97.69999694824219,90.14112091064453,197200,,,,,,,,
2020-04-14,100.62000274658203,103.08000183105469,97.69999694824219,98.87000274658203,91.22061157226562,240400,,,,,,,,
2020-04-15,94.70999908447266,94.9000015258789,90.58000183105469,90.80000305175781,83.77497100830078,205400,,,,,,,,
2020-04-16,90.01000213623047,92.04000091552734,89.75,91.97000122070312,84.85442352294922,269300,,,,,,,,
2020-04-17,96.73999786376953,99.30000305175781,95.26000213623047,97.37000274658203,89.8366470336914,242000,,,,,,,,
2020-04-20,95.22000122070312,98.06999969482422,95.0,96.30999755859375,88.85865020751953,229100,,,,,,,,
2020-04-21,93.44999694824219,93.95999908447266,91.7699966430664,92.0,84.88211059570312,227400,,,,,,,,
2020-04-22,95.18000030517578,96.19000244140625,93.0999984741211,95.31999969482422,87.94525146484375,228100,,,,,,,,
2020-04-23,96.5999984741211,98.29000091552734,94.44000244140625,94.56999969482422,87.25326538085938,163300,,,,,,,,
2020-04-24,95.41000366210938,96.68000030517578,94.18000030517578,96.05999755859375,88.62800598144531,316000,,,,,,,,
2020-04-27,96.72000122070312,99.69000244140625,96.72000122070312,97.69999694824219,90.14112091064453,300600,,,,,,,,
2020-04-28,100.26000213623047,102.77999877929688,100.26000213623047,100.91000366210938,93.1027603149414,256800,,,,,,,,
2020-04-29,104.20999908447266,105.91000366210938,102.8499984741211,105.86000061035156,97.66979217529297,215900,,,,,,,,
2020-04-30,103.9000015258789,113.26000213623047,102.45999908447266,103.91000366210938,95.87064361572266,408700,,,,,,,,
2020-05-01,101.23999786376953,101.83999633789062,98.38999938964844,100.02999877929688,92.29082489013672,242800,,,,,,,,
2020-05-04,97.55999755859375,101.93000030517578,96.79000091552734,101.62000274658203,93.75782775878906,200600,,,,,,,,
2020-05-05,103.41000366210938,104.91000366210938,101.68000030517578,102.08000183105469,94.18224334716797,214000,,,,,,,,
2020-05-06,103.3499984741211,103.8499984741211,100.1500015258789,100.69999694824219,92.90901947021484,240300,,,,,,,,
2020-05-07,102.37000274658203,106.33000183105469,102.37000274658203,105.22000122070312,97.07930755615234,270100,,,,,,,,
2020-05-08,106.7300033569336,108.95999908447266,105.66000366210938,108.72000122070312,100.30852508544922,205100,,,,,,,,
2020-05-11,107.36000061035156,109.3499984741211,105.91999816894531,106.87999725341797,98.61088562011719,236600,,,,,,,,
2020-05-12,107.69000244140625,108.63999938964844,103.23999786376953,103.47000122070312,95.46470642089844,262400,,,,,,,,
2020-05-13,101.77999877929688,103.31999969482422,98.33000183105469,99.29000091552734,91.60809326171875,216900,,,,,,,,
2020-05-14,97.4000015258789,101.33999633789062,95.0,101.19000244140625,93.36109161376953,185500,,,,,,,,
2020-05-15,99.73999786376953,102.05999755859375,99.45999908447266,101.20999908447266,93.37954711914062,134600,,,,,,,,
2020-05-18,105.43000030517578,107.79000091552734,105.05999755859375,106.76000213623047,98.50015258789062,155000,,,,,,,,
2020-05-19,106.0999984741211,107.69999694824219,104.5999984741211,104.73999786376953,96.63643646240234,156600,,,,,,,,
2020-05-20,107.0,108.9800033569336,107.0,107.04000091552734,98.75847625732422,164200,,,,,,,,
2020-05-21,105.9800033569336,110.22000122070312,105.75,109.18000030517578,101.11076354980469,272600,,,,,,,,
2020-05-22,108.56999969482422,109.19999694824219,107.5199966430664,108.33000183105469,100.3235855102539,179800,,,,,,,,
2020-05-26,112.41999816894531,115.48999786376953,112.41999816894531,114.87000274658203,106.38023376464844,244800,,,,,,,,
2020-05-27,117.69000244140625,118.87999725341797,116.2699966430664,117.51000213623047,108.82511901855469,227900,,,,,,,,
2020-05-28,118.19000244140625,118.33999633789062,114.16000366210938,115.23999786376953,106.72288513183594,171000,,,,,,,,
2020-05-29,113.8499984741211,115.01000213623047,112.23999786376953,113.63999938964844,105.24114227294922,246500,,,,,,,,
2020-06-01,113.51000213623047,115.87999725341797,112.72000122070312,115.5,106.96366882324219,185600,,,,,,,,
2020-06-02,116.56999969482422,116.7300033569336,113.37000274658203,114.19000244140625,105.75050354003906,185400,,,,,,,,
2020-06-03,117.12000274658203,119.37000274658203,116.94000244140625,117.83000183105469,109.12146759033203,158700,,,,,,,,
2020-06-04,117.19999694824219,119.33999633789062,115.9800033569336,119.27999877929688,110.46427917480469,173600,,,,,,,,
2020-06-05,125.88999938964844,126.0,122.25,122.54000091552734,113.48336791992188,177900,,,,,,,,
2020-06-08,125.20999908447266,130.14999389648438,124.72000122070312,130.0399932861328,120.42903137207031,232500,,,,,,,,
2020-06-09,127.30999755859375,129.3000030517578,127.0199966430664,127.91999816894531,118.46573638916016,211700,,,,,,,,
2020-06-10,126.66999816894531,126.66999816894531,121.37999725341797,121.41000366210938,112.43688201904297,191000,,,,,,,,
2020-06-11,115.41999816894531,117.77999877929688,111.22000122070312,111.66999816894531,103.41674041748047,165600,,,,,,,,
2020-06-12,116.76000213623047,116.83000183105469,111.2699966430664,114.41000366210938,105.95421600341797,152400,,,,,,,,
2020-06-15,110.0,117.02999877929688,110.0,116.04000091552734,107.46376037597656,152200,,,,,,,,
2020-06-16,121.1500015258789,121.58000183105469,117.38999938964844,118.0999984741211,109.37149810791016,143400,,,,,,,,
2020-06-17,119.05999755859375,119.05999755859375,116.30000305175781,116.97000122070312,108.32503509521484,145100,,,,,,,,
2020-06-18,115.5199966430664,118.5,115.16999816894531,117.05999755859375,108.40837097167969,186400,,,,,,,,
2020-06-19,118.4800033569336,119.7300033569336,116.51000213623047,118.0999984741211,109.37149810791016,375700,,,,,,,,
2020-06-22,117.12999725341797,120.1500015258789,115.9000015258789,119.0999984741211,110.29761505126953,223400,,,,,,,,
2020-06-23,121.3499984741211,121.3499984741211,117.87000274658203,118.0,109.27890014648438,191900,,,,,,,,
2020-06-24,116.83000183105469,116.83000183105469,113.44999694824219,114.26000213623047,105.81531524658203,178400,,,,,,,,
2020-06-25,113.06999969482422,116.23999786376953,112.87000274658203,116.16999816894531,107.58415985107422,170900,,,,,,,,
2020-06-26,114.52999877929688,115.80999755859375,111.22000122070312,111.7300033569336,103.47230529785156,337900,,,,,,,,
2020-06-29,113.31999969482422,115.62000274658203,112.05999755859375,113.91999816894531,105.50045776367188,247000,,,,,,,,
2020-06-30,113.91000366210938,117.05999755859375,113.91000366210938,116.5999984741211,107.98236083984375,168500,,,,,,,,
2020-07-01,116.75,117.66000366210938,113.02999877929688,113.16000366210938,104.79661560058594,218700,,,,,,,,
2020-07-02,115.75,117.02999877929688,112.83999633789062,113.11000061035156,104.75031280517578,139900,,,,,,,,
2020-07-06,115.70999908447266,117.4800033569336,114.20999908447266,114.87000274658203,106.38023376464844,216300,,,,,,,,
2020-07-07,113.4800033569336,114.81999969482422,111.06999969482422,111.37999725341797,103.1481704711914,180200,,,,,,,,
2020-07-08,111.38999938964844,114.62999725341797,111.38999938964844,113.37999725341797,105.00035095214844,147600,,,,,,,,
2020-07-09,113.12000274658203,113.12000274658203,109.16000366210938,109.2699966430664,101.1941146850586,146800,,,,,,,,
2020-07-10,110.73999786376953,113.2699966430664,109.73999786376953,113.12000274658203,104.75955200195312,118800,,,,,,,,
2020-07-13,114.69999694824219,115.0,111.4000015258789,111.54000091552734,103.29633331298828,164900,,,,,,,,
2020-07-14,111.25,115.19000244140625,110.8499984741211,114.98999786376953,106.4913558959961,177800,,,,,,,,
2020-07-15,117.5,120.0999984741211,116.52999877929688,119.55000305175781,110.71434783935547,153400,,,,,,,,
2020-07-16,118.55000305175781,121.19000244140625,117.94999694824219,119.18000030517578,110.3717041015625,123800,,,,,,,,
2020-07-17,119.68000030517578,120.04000091552734,118.2699966430664,118.56999969482422,109.80677795410156,95100,,,,,,,,
2020-07-20,118.56999969482422,119.0,117.54000091552734,117.69999694824219,109.0010757446289,81200,,,,,,,,
2020-07-21,118.44000244140625,120.91999816894531,118.44000244140625,119.5999984741211,110.76065826416016,90800,,,,,,,,
2020-07-22,118.86000061035156,120.88999938964844,118.86000061035156,120.2300033569336,111.34410858154297,99800,,,,,,,,
2020-07-23,119.72000122070312,122.91000366210938,119.72000122070312,120.94000244140625,112.00160217285156,130000,,,,,,,,
2020-07-24,121.0,121.51000213623047,119.6500015258789,119.73999786376953,110.89031219482422,77900,,,,,,,,
2020-07-27,120.30000305175781,120.83000183105469,118.97000122070312,120.01000213623047,111.14033508300781,71500,,,,,,,,
2020-07-28,118.86000061035156,120.27999877929688,117.86000061035156,118.25,109.51043701171875,129800,,,,,,,,
2020-07-29,118.95999908447266,122.18000030517578,118.95999908447266,122.0,112.9832763671875,117500,,,,,,,,
2020-07-30,119.48999786376953,120.30999755859375,117.36000061035156,119.94999694824219,111.08479309082031,189300,,,,,,,,
2020-07-31,119.48999786376953,120.98999786376953,117.80999755859375,119.66000366210938,110.81621551513672,211800,,,,,,,,
2020-08-03,120.31999969482422,122.91000366210938,119.94999694824219,121.48999786376953,112.51097106933594,95200,,,,,,,,
2020-08-04,121.0,121.66999816894531,120.45999908447266,120.83000183105469,111.89973449707031,101400,,,,,,,,
2020-08-05,122.9000015258789,127.1500015258789,121.56999969482422,126.5999984741211,117.24331665039062,197000,,,,,,,,
2020-08-06,128.89999389648438,136.33999633789062,128.52999877929688,130.9199981689453,121.24401092529297,337100,,,,,,,,
2020-08-07,130.24000549316406,131.89999389648438,129.83999633789062,131.38999938964844,121.67929077148438,143500,,,,,,,,
2020-08-10,131.5,134.6199951171875,131.5,133.30999755859375,123.45735931396484,113500,,,,,,,,
2020-08-11,135.16000366210938,136.9499969482422,134.5500030517578,134.97000122070312,124.99467468261719,125800,,,,,,,,
2020-08-12,136.58999633789062,137.60000610351562,134.74000549316406,135.4199981689453,125.41143798828125,218200,,,,,,,,
2020-08-13,133.86000061035156,135.72999572753906,133.8000030517578,135.4499969482422,125.43919372558594,146300,,,,,,,,
2020-08-14,134.1300048828125,136.52999877929688,134.02999877929688,135.8000030517578,125.76335906982422,103700,,,,,,,,
2020-08-17,135.32000732421875,136.39999389648438,133.2899932861328,133.5,123.63333892822266,111900,,,,,,,,
2020-08-18,133.1199951171875,133.97000122070312,131.60000610351562,131.88999938964844,122.14234161376953,129000,,,,,,,,
2020-08-19,131.83999633789062,133.47999572753906,130.0399932861328,130.61000061035156,120.9569091796875,149300,,,,,,,,
2020-08-20,128.19000244140625,129.91000366210938,128.1199951171875,129.02000427246094,119.85150909423828,189600,,,,,,,,
2020-08-21,128.33999633789062,129.41000366210938,125.8499984741211,126.1500015258789,117.18544006347656,160600,,,,,,,,
2020-08-24,126.2699966430664,129.0,126.2699966430664,128.8699951171875,119.71212768554688,216900,,,,,,,,
2020-08-25,130.0,130.2100067138672,127.91000366210938,127.95999908447266,118.86680603027344,294500,,,,,,,,
2020-08-26,127.93000030517578,128.49000549316406,126.1500015258789,126.5,117.51055145263672,123900,,,,,,,,
2020-08-27,127.38999938964844,128.5,126.37000274658203,127.68000030517578,118.60669708251953,149700,,,,,,,,
2020-08-28,128.19000244140625,128.69000244140625,126.5199966430664,126.98999786376953,117.96574401855469,123000,,,,,,,,
2020-08-31,126.2300033569336,126.4000015258789,124.58999633789062,124.8499984741211,115.97782897949219,164000,,,,,,,,
2020-09-01,124.04000091552734,125.29000091552734,123.69000244140625,124.06999969482422,115.25324249267578,209800,,,,,,,,
2020-09-02,124.11000061035156,126.5,123.80999755859375,126.0999984741211,117.13898468017578,141400,,,,,,,,
2020-09-03,126.93000030517578,128.7100067138672,125.12999725341797,125.5199966430664,116.60020446777344,232000,,,,,,,,
2020-09-04,127.58999633789062,128.42999267578125,124.70999908447266,125.83000183105469,116.88819122314453,194100,,,,,,,,
2020-09-08,124.01000213623047,124.01000213623047,120.0,120.0999984741211,111.56535339355469,240600,,,,,,,,
2020-09-09,121.69999694824219,121.69999694824219,119.18000030517578,121.04000091552734,112.4385757446289,230700,,,,,,,,
2020-09-10,122.0,122.4000015258789,119.44000244140625,120.11000061035156,111.57463836669922,232500,,,,,,,,
2020-09-11,120.58999633789062,121.4800033569336,118.87000274658203,120.7699966430664,112.18775177001953,164700,,,,,,,,
2020-09-14,121.83000183105469,122.44000244140625,121.36000061035156,122.0,113.33036804199219,249500,,,,,,,,
2020-09-15,124.54000091552734,124.54000091552734,121.55000305175781,122.04000091552734,113.36750030517578,158700,,,,,,,,
2020-09-16,122.20999908447266,123.61000061035156,120.0,120.13999938964844,111.6025161743164,202200,,,,,,,,
2020-09-17,118.76000213623047,119.72000122070312,117.19999694824219,118.30999755859375,109.9025650024414,320300,,,,,,,,
2020-09-18,118.75,118.75,116.01000213623047,117.0999984741211,108.778564453125,662400,,,,,,,,
2020-09-21,114.26000213623047,115.62999725341797,110.66000366210938,112.8499984741211,104.83056640625,313900,,,,,,,,
2020-09-22,112.97000122070312,115.55000305175781,112.7699966430664,114.08000183105469,105.97315979003906,229300,,,,,,,,
2020-09-23,114.36000061035156,115.44000244140625,110.97000122070312,111.05000305175781,103.15850067138672,157800,,,,,,,,
2020-09-24,111.43000030517578,113.16000366210938,109.29000091552734,111.1500015258789,103.25137329101562,133900,,,,,,,,
2020-09-25,110.19999694824219,112.05999755859375,109.93000030517578,112.0,104.04096221923828,163700,,,,,,,,
2020-09-28,113.94999694824219,115.52999877929688,113.62000274658203,114.76000213623047,106.60485076904297,345900,,,,,,,,
2020-09-29,114.55000305175781,114.72000122070312,111.8499984741211,112.94000244140625,104.91417694091797,161900,,,,,,,,
2020-09-30,112.80999755859375,113.87000274658203,111.44999694824219,113.13999938964844,105.09996032714844,522800,,,,,,,,
2020-10-01,113.13999938964844,114.5,111.69999694824219,113.22000122070312,105.17427062988281,204600,,,,,,,,
2020-10-02,111.51000213623047,114.04000091552734,111.12999725341797,112.66999816894531,104.66336059570312,260100,,,,,,,,
2020-10-05,113.94999694824219,116.62999725341797,113.94999694824219,114.22000122070312,106.10320281982422,235800,,,,,,,,
2020-10-06,115.05000305175781,115.12000274658203,111.36000061035156,112.66999816894531,104.66336059570312,411400,,,,,,,,
2020-10-07,114.08000183105469,114.47000122070312,112.69999694824219,114.01000213623047,105.90814208984375,294600,,,,,,,,
2020-10-08,115.11000061035156,116.2699966430664,114.19000244140625,115.12999725341797,106.94853973388672,303700,,,,,,,,
2020-10-09,116.30000305175781,116.98999786376953,114.54000091552734,114.87000274658203,106.70702362060547,138700,,,,,,,,
2020-10-12,114.6500015258789,116.23999786376953,114.6500015258789,115.54000091552734,107.32942962646484,133700,,,,,,,,
2020-10-13,114.5999984741211,115.56999969482422,113.44000244140625,114.44999694824219,106.31687927246094,219400,,,,,,,,
2020-10-14,114.68000030517578,116.48999786376953,114.61000061035156,114.81999969482422,106.66057586669922,117600,,,,,,,,
2020-10-15,113.29000091552734,116.0,112.9000015258789,115.94000244140625,107.70097351074219,151300,,,,,,,,
2020-10-16,116.43000030517578,118.7300033569336,115.86000061035156,117.41000366210938,109.0665283203125,171100,,,,,,,,
2020-10-19,117.79000091552734,118.16000366210938,114.54000091552734,114.73999786376953,106.58626556396484,111900,,,,,,,,
2020-10-20,116.02999877929688,118.55999755859375,115.58000183105469,117.62999725341797,109.27088928222656,247800,,,,,,,,
2020-10-21,117.41000366210938,118.62000274658203,116.30000305175781,117.38999938964844,109.04792785644531,210400,,,,,,,,
2020-10-22,117.12000274658203,122.5999984741211,116.72000122070312,122.31999969482422,113.62760925292969,246100,,,,,,,,
2020-10-23,122.83000183105469,123.58999633789062,119.44000244140625,121.68000030517578,113.0330810546875,142500,,,,,,,,
2020-10-26,120.36000061035156,120.36000061035156,117.0999984741211,117.93000030517578,109.54957580566406,122800,,,,,,,,
2020-10-27,117.26000213623047,118.08000183105469,113.0,113.0999984741211,105.06279754638672,120900,,,,,,,,
2020-10-28,110.47000122070312,111.72000122070312,108.38999938964844,109.5,101.71863555908203,165400,,,,,,,,
2020-10-29,109.02999877929688,111.1500015258789,107.62999725341797,110.23999786376953,102.40603637695312,132700,,,,,,,,
2020-10-30,109.66999816894531,111.58999633789062,108.55000305175781,110.23999786376953,102.40603637695312,149600,,,,,,,,
2020-11-02,112.16999816894531,112.5999984741211,110.26000213623047,111.6500015258789,103.71585845947266,178100,,,,,,,,
2020-11-03,114.06999969482422,114.98999786376953,112.9800033569336,113.44000244140625,105.37865447998047,145600,,,,,,,,
2020-11-04,111.2300033569336,116.19000244140625,111.2300033569336,114.51000213623047,106.37261962890625,206600,,,,,,,,
2020-11-05,115.37999725341797,119.70999908447266,115.16999816894531,119.19999694824219,110.72932434082031,285500,,,,,,,,
2020-11-06,120.33999633789062,121.45999908447266,118.05999755859375,118.12000274658203,109.72606658935547,229700,,,,,,,,
2020-11-09,127.95999908447266,131.13999938964844,126.5,127.8499984741211,118.76463317871094,354800,,,,,,,,
2020-11-10,128.9600067138672,130.0,127.75,128.1300048828125,119.02474975585938,144900,,,,,,,,
2020-11-11,128.1300048828125,128.1300048828125,124.05999755859375,125.04000091552734,116.1543197631836,183100,,,,,,,,
2020-11-12,123.48999786376953,123.88999938964844,121.37999725341797,123.05999755859375,114.31502532958984,175000,,,,,,,,
2020-11-13,124.2300033569336,128.69000244140625,123.54000091552734,127.13999938964844,118.10509490966797,220700,,,,,,,,
2020-11-16,130.0,130.60000610351562,128.4600067138672,130.3800048828125,121.1148452758789,102400,,,,,,,,
2020-11-17,128.27999877929688,130.66000366210938,127.69000244140625,129.74000549316406,120.52033996582031,133800,,,,,,,,
2020-11-18,130.1699981689453,131.85000610351562,129.8000030517578,129.8000030517578,120.5760498046875,124000,,,,,,,,
2020-11-19,129.41000366210938,130.38999938964844,128.2100067138672,129.9600067138672,121.09786224365234,102500,,,,,,,,
2020-11-20,129.5,129.75,128.27000427246094,129.1999969482422,120.38968658447266,121700,,,,,,,,
2020-11-23,130.5,133.11000061035156,129.52999877929688,132.80999755859375,123.75352478027344,118300,,,,,,,,
2020-11-24,134.97999572753906,135.9499969482422,133.4199981689453,135.7100067138672,126.45580291748047,135100,,,,,,,,
2020-11-25,134.80999755859375,135.4499969482422,132.74000549316406,134.74000549316406,125.55191802978516,93200,,,,,,,,
2020-11-27,134.9199981689453,135.44000244140625,133.50999450683594,134.50999450683594,125.33759307861328,50800,,,,,,,,
2020-11-30,133.00999450683594,133.4600067138672,130.1199951171875,130.27000427246094,121.38675689697266,171800,,,,,,,,
2020-12-01,132.64999389648438,133.6300048828125,131.7899932861328,133.41000366210938,124.3125991821289,100200,,,,,,,,
2020-12-02,133.44000244140625,134.4199981689453,132.50999450683594,133.77999877929688,124.65740203857422,115600,,,,,,,,
2020-12-03,133.64999389648438,136.6300048828125,133.64999389648438,135.0800018310547,125.86871337890625,114800,,,,,,,,
2020-12-04,136.50999450683594,140.17999267578125,136.50999450683594,140.08999633789062,130.53713989257812,138600,,,,,,,,
2020-12-07,139.16000366210938,141.14999389648438,138.10000610351562,139.1999969482422,129.70779418945312,159900,,,,,,,,
2020-12-08,137.92999267578125,139.91000366210938,137.67999267578125,139.00999450683594,129.5307159423828,128800,,,,,,,,
2020-12-09,139.75,140.4499969482422,138.42999267578125,139.00999450683594,129.5307159423828,156300,,,,,,,,
2020-12-10,137.77000427246094,139.92999267578125,137.47999572753906,139.60000610351562,130.08050537109375,134700,,,,,,,,
2020-12-11,137.8300018310547,139.99000549316406,133.7899932861328,134.4199981689453,125.25374603271484,270600,,,,,,,,
2020-12-14,137.02000427246094,137.8000030517578,133.4499969482422,133.83999633789062,124.71331787109375,151800,,,,,,,,
2020-12-15,135.60000610351562,137.2100067138672,134.0800018310547,137.1199951171875,127.76966094970703,166400,,,,,,,,
