date,open,high,low,close,adj_close,volume,"('date', '')","('open', 'IBKR')","('high', 'IBKR')","('low', 'IBKR')","('close', 'IBKR')","('adj_close', 'IBKR')","('volume', 'IBKR')","('currency', '')"
2020-01-02,11.72249984741211,12.012499809265137,11.625,11.949999809265137,11.52854061126709,2277600,,,,,,,,
2020-01-03,11.797499656677246,11.867500305175781,11.625,11.805000305175781,11.388654708862305,2188800,,,,,,,,
2020-01-06,11.664999961853027,11.8774995803833,11.524999618530273,11.857500076293945,11.439302444458008,2723200,,,,,,,,
2020-01-07,11.887499809265137,11.897500038146973,11.760000228881836,11.792499542236328,11.376595497131348,1559600,,,,,,,,
2020-01-08,11.779999732971191,12.045000076293945,11.757499694824219,12.020000457763672,11.596073150634766,1436000,,,,,,,,
2020-01-09,12.112500190734863,12.207500457763672,12.0,12.15250015258789,11.723897933959961,972400,,,,,,,,
2020-01-10,12.207500457763672,12.207500457763672,11.987500190734863,12.130000114440918,11.702191352844238,1100000,,,,,,,,
2020-01-13,12.142499923706055,12.3100004196167,12.037500381469727,12.260000228881836,11.827606201171875,1398800,,,,,,,,
2020-01-14,12.27750015258789,12.47249984741211,12.197500228881836,12.260000228881836,11.827606201171875,1617600,,,,,,,,
2020-01-15,12.244999885559082,12.345000267028809,12.024999618530273,12.140000343322754,11.711838722229004,1321600,,,,,,,,
2020-01-16,12.2524995803833,12.692500114440918,12.239999771118164,12.447500228881836,12.008495330810547,2138000,,,,,,,,
2020-01-17,12.52750015258789,12.680000305175781,12.442500114440918,12.537500381469727,12.095322608947754,1934800,,,,,,,,
2020-01-21,12.537500381469727,12.859999656677246,12.477499961853027,12.707500457763672,12.259326934814453,2652000,,,,,,,,
2020-01-22,12.492500305175781,12.625,12.140000343322754,12.297499656677246,11.863783836364746,3945200,,,,,,,,
2020-01-23,12.194999694824219,12.292499542236328,12.045000076293945,12.0600004196167,11.634659767150879,2924400,,,,,,,,
2020-01-24,12.045000076293945,12.092499732971191,11.827500343322754,11.912500381469727,11.492362976074219,2685600,,,,,,,,
2020-01-27,11.71500015258789,11.904999732971191,11.574999809265137,11.737500190734863,11.323535919189453,2610400,,,,,,,,
2020-01-28,11.762499809265137,11.914999961853027,11.619999885559082,11.737500190734863,11.323535919189453,2004400,,,,,,,,
2020-01-29,11.772500038146973,12.1225004196167,11.739999771118164,11.987500190734863,11.564717292785645,1538000,,,,,,,,
2020-01-30,11.867500305175781,12.147500038146973,11.867500305175781,12.145000457763672,11.716665267944336,1220000,,,,,,,,
2020-01-31,12.055000305175781,12.0600004196167,11.640000343322754,11.75,11.335593223571777,2467600,,,,,,,,
2020-02-03,11.852499961853027,12.8100004196167,11.845000267028809,12.792499542236328,12.341328620910645,4438000,,,,,,,,
2020-02-04,12.864999771118164,13.642499923706055,12.864999771118164,13.34000015258789,12.869518280029297,4367200,,,,,,,,
2020-02-05,13.574999809265137,13.574999809265137,12.9375,13.03499984741211,12.575275421142578,2232800,,,,,,,,
2020-02-06,13.069999694824219,13.270000457763672,12.859999656677246,12.932499885559082,12.476387977600098,2115600,,,,,,,,
2020-02-07,12.885000228881836,12.977499961853027,12.782500267028809,12.9375,12.48121452331543,791200,,,,,,,,
2020-02-10,12.907500267028809,13.367500305175781,12.875,13.362500190734863,12.891225814819336,1825600,,,,,,,,
2020-02-11,13.520000457763672,13.822500228881836,13.380000114440918,13.8100004196167,13.322941780090332,3425200,,,,,,,,
2020-02-12,13.890000343322754,13.890000343322754,13.5649995803833,13.800000190734863,13.313295364379883,1455600,,,,,,,,
2020-02-13,13.772500038146973,13.829999923706055,13.6274995803833,13.817500114440918,13.330175399780273,1166800,,,,,,,,
2020-02-14,13.819999694824219,13.867500305175781,13.734999656677246,13.78499984741211,13.298822402954102,1048000,,,,,,,,
2020-02-18,13.72249984741211,13.885000228881836,13.604999542236328,13.704999923706055,13.221644401550293,1390800,,,,,,,,
2020-02-19,13.727499961853027,14.045000076293945,13.727499961853027,13.967499732971191,13.474885940551758,1573200,,,,,,,,
2020-02-20,14.399999618530273,14.625,14.095000267028809,14.25,13.74742317199707,4123600,,,,,,,,
2020-02-21,14.1850004196167,14.1850004196167,13.595000267028809,13.760000228881836,13.274703979492188,2444400,,,,,,,,
2020-02-24,13.25,13.592499732971191,13.0649995803833,13.487500190734863,13.011816024780273,2629200,,,,,,,,
2020-02-25,13.5,13.53499984741211,12.862500190734863,13.069999694824219,12.609040260314941,2344800,,,,,,,,
2020-02-26,13.167499542236328,13.604999542236328,13.154999732971191,13.515000343322754,13.038346290588379,3415200,,,,,,,,
2020-02-27,13.15250015258789,13.852499961853027,12.895000457763672,12.90999984741211,12.477766036987305,4248000,,,,,,,,
2020-02-28,12.574999809265137,12.9975004196167,12.267499923706055,12.774999618530273,12.347282409667969,5729200,,,,,,,,
2020-03-02,12.850000381469727,13.65999984741211,12.595000267028809,13.557499885559082,13.103586196899414,5248400,,,,,,,,
2020-03-03,13.567500114440918,13.7475004196167,12.867500305175781,12.914999961853027,12.482596397399902,4074800,,,,,,,,
2020-03-04,13.0024995803833,13.020000457763672,12.414999961853027,12.647500038146973,12.224052429199219,5710000,,,,,,,,
2020-03-05,12.300000190734863,12.517499923706055,11.892499923706055,12.057499885559082,11.65380573272705,4064000,,,,,,,,
2020-03-06,11.635000228881836,12.0649995803833,11.432499885559082,12.0,11.598234176635742,6570400,,,,,,,,
2020-03-09,11.039999961853027,11.177499771118164,10.175000190734863,10.977499961853027,10.609967231750488,4027600,,,,,,,,
2020-03-10,11.279999732971191,11.742500305175781,11.239999771118164,11.664999961853027,11.27444839477539,3598000,,,,,,,,
2020-03-11,11.302499771118164,11.395000457763672,11.007499694824219,11.164999961853027,10.79118824005127,4072000,,,,,,,,
2020-03-12,10.425000190734863,10.982500076293945,10.25,10.357500076293945,10.010723114013672,5460000,,,,,,,,
2020-03-13,10.852499961853027,11.032500267028809,9.954999923706055,11.029999732971191,10.660707473754883,6064400,,,,,,,,
2020-03-16,9.279999732971191,10.482500076293945,9.255000114440918,9.977499961853027,9.643447875976562,4292400,,,,,,,,
2020-03-17,10.27750015258789,10.712499618530273,9.907500267028809,10.664999961853027,10.307927131652832,4436800,,,,,,,,
2020-03-18,9.84000015258789,10.672499656677246,9.28499984741211,9.5600004196167,9.239924430847168,6306000,,,,,,,,
2020-03-19,9.319999694824219,10.232500076293945,9.117500305175781,10.167499542236328,9.8270845413208,3869200,,,,,,,,
2020-03-20,10.072500228881836,10.710000038146973,9.359999656677246,9.475000381469727,9.157770156860352,4162000,,,,,,,,
2020-03-23,9.492500305175781,9.492500305175781,8.425000190734863,8.819999694824219,8.524701118469238,4753600,,,,,,,,
2020-03-24,9.3125,10.2475004196167,9.114999771118164,10.1850004196167,9.843998908996582,3966400,,,,,,,,
2020-03-25,10.25,11.194999694824219,10.212499618530273,10.8725004196167,10.508481979370117,3745200,,,,,,,,
2020-03-26,10.850000381469727,11.229999542236328,10.442500114440918,10.779999732971191,10.419078826904297,2312800,,,,,,,,
2020-03-27,10.552499771118164,10.649999618530273,10.130000114440918,10.354999542236328,10.008307456970215,2826800,,,,,,,,
2020-03-30,10.430000305175781,10.737500190734863,10.262499809265137,10.550000190734863,10.19678020477295,2526400,,,,,,,,
2020-03-31,10.412500381469727,10.960000038146973,10.319999694824219,10.792499542236328,10.431158065795898,3310800,,,,,,,,
2020-04-01,10.612500190734863,10.942500114440918,10.457500457763672,10.8125,10.450489044189453,4350000,,,,,,,,
2020-04-02,10.800000190734863,11.289999961853027,10.667499542236328,11.109999656677246,10.73802661895752,3056000,,,,,,,,
2020-04-03,11.197500228881836,11.352499961853027,10.602499961853027,10.672499656677246,10.315176963806152,2300400,,,,,,,,
2020-04-06,11.012499809265137,11.345000267028809,10.977499961853027,11.3125,10.933747291564941,2552000,,,,,,,,
2020-04-07,11.71500015258789,11.797499656677246,10.9399995803833,10.989999771118164,10.622045516967773,2168400,,,,,,,,
2020-04-08,11.072500228881836,11.352499961853027,10.922499656677246,11.300000190734863,10.921669960021973,1354400,,,,,,,,
2020-04-09,11.662500381469727,11.837499618530273,11.207500457763672,11.382499694824219,11.001405715942383,1842800,,,,,,,,
2020-04-13,11.332500457763672,11.404999732971191,11.02750015258789,11.1225004196167,10.75011157989502,1323600,,,,,,,,
2020-04-14,11.095000267028809,11.427499771118164,11.095000267028809,11.329999923706055,10.950663566589355,1393600,,,,,,,,
2020-04-15,11.024999618530273,11.345000267028809,11.0,11.1850004196167,10.810519218444824,1191600,,,,,,,,
2020-04-16,11.202500343322754,11.399999618530273,10.914999961853027,11.380000114440918,10.998990058898926,3022000,,,,,,,,
2020-04-17,11.720000267028809,11.789999961853027,11.345000267028809,11.482500076293945,11.098057746887207,1793600,,,,,,,,
2020-04-20,11.234999656677246,11.649999618530273,11.085000038146973,11.092499732971191,10.721114158630371,3318400,,,,,,,,
2020-04-21,11.085000038146973,11.162500381469727,10.484999656677246,10.797499656677246,10.435991287231445,3828400,,,,,,,,
2020-04-22,9.9375,10.047499656677246,9.602499961853027,9.84749984741211,9.517799377441406,14296400,,,,,,,,
2020-04-23,10.045000076293945,10.0600004196167,9.625,9.802499771118164,9.474306106567383,4958000,,,,,,,,
2020-04-24,9.805000305175781,9.8149995803833,9.512499809265137,9.654999732971191,9.331744194030762,3576000,,,,,,,,
2020-04-27,9.737500190734863,10.092499732971191,9.5649995803833,10.029999732971191,9.69419002532959,4816000,,,,,,,,
2020-04-28,10.274999618530273,10.27750015258789,9.787500381469727,9.8774995803833,9.546792984008789,4723600,,,,,,,,
2020-04-29,10.03499984741211,10.510000228881836,9.970000267028809,10.412500381469727,10.063880920410156,4873600,,,,,,,,
2020-04-30,10.300000190734863,10.305000305175781,10.085000038146973,10.25,9.90682315826416,2574000,,,,,,,,
2020-05-01,10.220000267028809,10.3100004196167,9.984999656677246,10.257499694824219,9.914071083068848,2193200,,,,,,,,
2020-05-04,10.132499694824219,10.262499809265137,10.042499542236328,10.147500038146973,9.807753562927246,1694400,,,,,,,,
2020-05-05,10.327500343322754,10.342499732971191,10.03499984741211,10.0649995803833,9.72801685333252,1584400,,,,,,,,
2020-05-06,10.15999984741211,10.2524995803833,10.0024995803833,10.042499542236328,9.706269264221191,2126000,,,,,,,,
2020-05-07,10.149999618530273,10.270000457763672,10.074999809265137,10.117500305175781,9.77875804901123,1847200,,,,,,,,
2020-05-08,10.1899995803833,10.342499732971191,10.087499618530273,10.282500267028809,9.93823528289795,2680800,,,,,,,,
2020-05-11,10.21500015258789,10.34749984741211,10.052499771118164,10.057499885559082,9.720768928527832,2280000,,,,,,,,
2020-05-12,10.085000038146973,10.15999984741211,9.632499694824219,9.65250015258789,9.329327583312988,2343200,,,,,,,,
2020-05-13,9.585000038146973,9.617500305175781,9.227499961853027,9.279999732971191,8.969300270080566,2687600,,,,,,,,
2020-05-14,9.154999732971191,9.4375,9.0625,9.420000076293945,9.1046142578125,2452400,,,,,,,,
2020-05-15,9.369999885559082,9.395000457763672,9.2524995803833,9.3100004196167,8.998294830322266,2199200,,,,,,,,
2020-05-18,9.447500228881836,9.84749984741211,9.447500228881836,9.774999618530273,9.44772720336914,2494800,,,,,,,,
2020-05-19,9.7524995803833,9.8100004196167,9.600000381469727,9.612500190734863,9.290667533874512,2315600,,,,,,,,
2020-05-20,9.975000381469727,9.992500305175781,9.697500228881836,9.797499656677246,9.469470977783203,2625200,,,,,,,,
2020-05-21,9.734999656677246,9.792499542236328,9.640000343322754,9.739999771118164,9.413898468017578,2393200,,,,,,,,
