date,open,high,low,close,adj_close,volume,"('date', '')","('open', 'LAD')","('high', 'LAD')","('low', 'LAD')","('close', 'LAD')","('adj_close', 'LAD')","('volume', 'LAD')","('currency', '')"
2020-01-30,141.0500030517578,143.3699951171875,140.89999389648438,142.9199981689453,137.3386993408203,125500,,,,,,,,
2020-01-31,142.72999572753906,142.72999572753906,135.47999572753906,135.63999938964844,130.34298706054688,229500,,,,,,,,
2020-02-03,136.86000061035156,141.97999572753906,136.86000061035156,139.8000030517578,134.34056091308594,178600,,,,,,,,
2020-02-04,141.41000366210938,142.22999572753906,138.32000732421875,138.52000427246094,133.11053466796875,126600,,,,,,,,
2020-02-05,140.27000427246094,142.02999877929688,139.24000549316406,141.91000366210938,136.3681182861328,150800,,,,,,,,
2020-02-06,142.19000244140625,142.75999450683594,139.35000610351562,140.33999633789062,134.8594207763672,148700,,,,,,,,
2020-02-07,140.11000061035156,140.11000061035156,131.02000427246094,133.4499969482422,128.23851013183594,238200,,,,,,,,
2020-02-10,132.57000732421875,136.6199951171875,132.19000244140625,136.3699951171875,131.0444793701172,295100,,,,,,,,
2020-02-11,138.5,143.2899932861328,138.00999450683594,140.11000061035156,134.63841247558594,330200,,,,,,,,
2020-02-12,135.0,137.9199981689453,126.94999694824219,128.75,123.72206115722656,898300,,,,,,,,
2020-02-13,126.73999786376953,132.57000732421875,126.73999786376953,130.8699951171875,125.75927734375,260700,,,,,,,,
2020-02-14,130.72999572753906,131.25999450683594,128.6199951171875,131.0,125.88421630859375,199100,,,,,,,,
2020-02-18,131.0,132.5399932861328,129.50999450683594,129.8000030517578,124.73103332519531,139000,,,,,,,,
2020-02-19,130.32000732421875,132.0800018310547,129.0,131.22000122070312,126.09561920166016,139000,,,,,,,,
2020-02-20,130.8300018310547,131.63999938964844,129.0500030517578,131.0399932861328,125.922607421875,135900,,,,,,,,
2020-02-21,131.1999969482422,131.75999450683594,128.63999938964844,129.38999938964844,124.3370590209961,142900,,,,,,,,
2020-02-24,127.87000274658203,129.89999389648438,127.0,128.13999938964844,123.13587188720703,186100,,,,,,,,
2020-02-25,128.72000122070312,130.42999267578125,126.66999816894531,126.9000015258789,121.94429016113281,161900,,,,,,,,
2020-02-26,127.41000366210938,128.42999267578125,124.18000030517578,124.51000213623047,119.64762878417969,216800,,,,,,,,
2020-02-27,121.20999908447266,125.51000213623047,120.19999694824219,120.5199966430664,115.81346893310547,268700,,,,,,,,
2020-02-28,117.1500015258789,119.27999877929688,113.5999984741211,119.16000366210938,114.50654602050781,300400,,,,,,,,
2020-03-02,119.43000030517578,120.62000274658203,115.76000213623047,120.3499984741211,115.65010833740234,252300,,,,,,,,
2020-03-03,120.0,124.56999969482422,115.70999908447266,116.44000244140625,111.89279174804688,213100,,,,,,,,
2020-03-04,117.83999633789062,117.97000122070312,115.0199966430664,116.62999725341797,112.07534790039062,275600,,,,,,,,
2020-03-05,113.91999816894531,115.56999969482422,112.93000030517578,114.9800033569336,110.48980712890625,202900,,,,,,,,
2020-03-06,111.80000305175781,113.98999786376953,109.76000213623047,111.7699966430664,107.4051742553711,185400,,,,,,,,
2020-03-09,102.41000366210938,106.11000061035156,101.69999694824219,103.8499984741211,99.79444122314453,300700,,,,,,,,
2020-03-10,106.56999969482422,108.05000305175781,102.5,103.73999786376953,99.68875122070312,355600,,,,,,,,
2020-03-11,101.12000274658203,106.0,100.25,101.77999877929688,97.80529022216797,491000,,,,,,,,
2020-03-12,96.94000244140625,101.30999755859375,86.9800033569336,90.30000305175781,87.03013610839844,435900,,,,,,,,
2020-03-13,95.66000366210938,98.0,91.0,95.4000015258789,91.94544982910156,363400,,,,,,,,
2020-03-16,80.13999938964844,89.87999725341797,74.38999938964844,76.05999755859375,73.30577087402344,376200,,,,,,,,
2020-03-17,77.27999877929688,80.8499984741211,74.20999908447266,75.4000015258789,72.66967010498047,542800,,,,,,,,
2020-03-18,71.37999725341797,73.0,55.7400016784668,63.380001068115234,61.084930419921875,450700,,,,,,,,
2020-03-19,62.04999923706055,71.86000061035156,59.97999954223633,68.5,66.01952362060547,373600,,,,,,,,
2020-03-20,69.38999938964844,71.44999694824219,63.31999969482422,65.69999694824219,63.32091522216797,569600,,,,,,,,
2020-03-23,64.86000061035156,71.58999633789062,63.2599983215332,70.5199966430664,67.96637725830078,610700,,,,,,,,
2020-03-24,74.44000244140625,83.97000122070312,73.72000122070312,83.66000366210938,80.63056182861328,364200,,,,,,,,
2020-03-25,83.58999633789062,92.70999908447266,80.47000122070312,88.05999755859375,84.87122344970703,387000,,,,,,,,
2020-03-26,88.23999786376953,92.55000305175781,88.23999786376953,90.63999938964844,87.3578109741211,365400,,,,,,,,
2020-03-27,87.05000305175781,88.77999877929688,81.94000244140625,83.47000122070312,80.44744873046875,355300,,,,,,,,
2020-03-30,83.8499984741211,83.8499984741211,75.0,78.94000244140625,76.08148193359375,457600,,,,,,,,
2020-03-31,82.18000030517578,82.86000061035156,78.51000213623047,81.79000091552734,78.82828521728516,353500,,,,,,,,
2020-04-01,78.05999755859375,78.41000366210938,71.70999908447266,73.05000305175781,70.40476989746094,331300,,,,,,,,
2020-04-02,71.2699966430664,76.0199966430664,68.48999786376953,70.2699966430664,67.7254409790039,217700,,,,,,,,
2020-04-03,69.75,69.75,64.7699966430664,67.0999984741211,64.67021179199219,276700,,,,,,,,
2020-04-06,70.1500015258789,76.5199966430664,69.44000244140625,72.5,69.87468719482422,465300,,,,,,,,
2020-04-07,77.0,80.9000015258789,72.45999908447266,74.41000366210938,71.71553039550781,465900,,,,,,,,
2020-04-08,75.94000244140625,79.29000091552734,73.19000244140625,77.87000274658203,75.05023193359375,348200,,,,,,,,
2020-04-09,80.5,87.0,79.97000122070312,83.91000366210938,80.87152862548828,347900,,,,,,,,
2020-04-13,83.8499984741211,85.12000274658203,79.80000305175781,84.58000183105469,81.51726531982422,253800,,,,,,,,
2020-04-14,85.01000213623047,89.9800033569336,84.70999908447266,88.36000061035156,85.16036987304688,275100,,,,,,,,
2020-04-15,83.58999633789062,87.2699966430664,82.44999694824219,86.6500015258789,83.5123062133789,354700,,,,,,,,
2020-04-16,86.25,88.69999694824219,84.12999725341797,88.33000183105469,85.13147735595703,461400,,,,,,,,
2020-04-17,91.87999725341797,96.23999786376953,91.56999969482422,95.94000244140625,92.46588134765625,455200,,,,,,,,
2020-04-20,93.54000091552734,94.69000244140625,89.51000213623047,90.62999725341797,87.34818267822266,334600,,,,,,,,
2020-04-21,87.19000244140625,89.27999877929688,86.13999938964844,87.94999694824219,84.76522827148438,199000,,,,,,,,
2020-04-22,91.3499984741211,97.22000122070312,87.66999816894531,95.41000366210938,91.9551010131836,518500,,,,,,,,
2020-04-23,94.18000030517578,99.7300033569336,94.18000030517578,97.66999816894531,94.13324737548828,524400,,,,,,,,
2020-04-24,99.19999694824219,105.91999816894531,99.19999694824219,104.37000274658203,100.59063720703125,306300,,,,,,,,
2020-04-27,106.19999694824219,110.81999969482422,105.36000061035156,106.88999938964844,103.0193862915039,299300,,,,,,,,
2020-04-28,109.95999908447266,114.80999755859375,109.13999938964844,112.54000091552734,108.46479034423828,319500,,,,,,,,
2020-04-29,116.45999908447266,122.25,115.0999984741211,118.5,114.20896911621094,378700,,,,,,,,
2020-04-30,115.87999725341797,115.87999725341797,108.11000061035156,110.55999755859375,106.55648040771484,268700,,,,,,,,
2020-05-01,107.12000274658203,108.20999908447266,104.73999786376953,108.12999725341797,104.21446990966797,188600,,,,,,,,
2020-05-04,105.4800033569336,109.16000366210938,104.25,108.94000244140625,104.99515533447266,151400,,,,,,,,
2020-05-05,109.83999633789062,113.41999816894531,106.62999725341797,106.9800033569336,103.10613250732422,150100,,,,,,,,
2020-05-06,107.69999694824219,108.55999755859375,103.62999725341797,105.11000061035156,101.30384063720703,252400,,,,,,,,
2020-05-07,105.87000274658203,108.87999725341797,105.66999816894531,106.62999725341797,103.06295776367188,165600,,,,,,,,
2020-05-08,109.38999938964844,114.33000183105469,109.04000091552734,113.55999755859375,109.76112365722656,152500,,,,,,,,
2020-05-11,112.80999755859375,113.23999786376953,108.20999908447266,110.16999816894531,106.48453521728516,162100,,,,,,,,
2020-05-12,111.25,111.72000122070312,103.72000122070312,103.98999786376953,100.51126861572266,207400,,,,,,,,
2020-05-13,102.12000274658203,103.0,95.0,96.66999816894531,93.43614196777344,320100,,,,,,,,
2020-05-14,93.94000244140625,103.94999694824219,93.37999725341797,103.87999725341797,100.40493774414062,270700,,,,,,,,
2020-05-15,102.63999938964844,104.1500015258789,101.36000061035156,103.87000274658203,100.39529418945312,181700,,,,,,,,
2020-05-18,110.54000091552734,116.88999938964844,109.37999725341797,116.19999694824219,112.31281280517578,230800,,,,,,,,
2020-05-19,115.26000213623047,120.33000183105469,112.8499984741211,116.0,112.11949157714844,264000,,,,,,,,
2020-05-20,118.0,118.69999694824219,115.33000183105469,115.69000244140625,111.81988525390625,164900,,,,,,,,
2020-05-21,115.27999877929688,120.22000122070312,114.5,118.7300033569336,114.75819396972656,170800,,,,,,,,
2020-05-22,119.23999786376953,119.23999786376953,115.6500015258789,118.94000244140625,114.96114349365234,111100,,,,,,,,
2020-05-26,125.52999877929688,126.58000183105469,119.93000030517578,121.7300033569336,117.65784454345703,200800,,,,,,,,
2020-05-27,125.7300033569336,130.0,123.63999938964844,129.75,125.40953063964844,305800,,,,,,,,
2020-05-28,131.47999572753906,131.47999572753906,121.56999969482422,122.23999786376953,118.15074920654297,176600,,,,,,,,
2020-05-29,120.93000030517578,121.62000274658203,118.08999633789062,120.58999633789062,116.55596160888672,213600,,,,,,,,
2020-06-01,121.55999755859375,125.16999816894531,121.55999755859375,122.76000213623047,118.65337371826172,158300,,,,,,,,
2020-06-02,125.16999816894531,130.17999267578125,124.0,128.6300048828125,124.32699584960938,189800,,,,,,,,
2020-06-03,130.72000122070312,136.66000366210938,130.02999877929688,134.99000549316406,130.47425842285156,224500,,,,,,,,
2020-06-04,133.49000549316406,138.3800048828125,133.0,136.1199951171875,131.56640625,184700,,,,,,,,
2020-06-05,143.61000061035156,152.66000366210938,143.0500030517578,146.50999450683594,141.60887145996094,385500,,,,,,,,
2020-06-08,148.22000122070312,149.94000244140625,143.3800048828125,143.6199951171875,138.81553649902344,174600,,,,,,,,
2020-06-09,141.77999877929688,143.1999969482422,137.7899932861328,141.4499969482422,136.7181396484375,142500,,,,,,,,
2020-06-10,141.0,141.0,134.80999755859375,137.7100067138672,133.10325622558594,242600,,,,,,,,
2020-06-11,130.82000732421875,132.16000366210938,123.69000244140625,124.66999816894531,120.49945831298828,311400,,,,,,,,
2020-06-12,130.42999267578125,131.4499969482422,124.41000366210938,127.66000366210938,123.38945770263672,185800,,,,,,,,
2020-06-15,122.2300033569336,137.60000610351562,121.43000030517578,134.94000244140625,130.42593383789062,278000,,,,,,,,
2020-06-16,142.8300018310547,142.8300018310547,133.5,137.49000549316406,132.89064025878906,167500,,,,,,,,
2020-06-17,138.24000549316406,138.6699981689453,134.50999450683594,138.33999633789062,133.71218872070312,227600,,,,,,,,
2020-06-18,136.41000366210938,143.75,136.41000366210938,141.2899932861328,136.56346130371094,256900,,,,,,,,
2020-06-19,143.72000122070312,144.11000061035156,139.36000061035156,142.41000366210938,137.64598083496094,470400,,,,,,,,
2020-06-22,143.8300018310547,149.99000549316406,142.5,148.9499969482422,143.9672393798828,348200,,,,,,,,
2020-06-23,150.0,150.99000549316406,145.97000122070312,148.42999267578125,143.46463012695312,366500,,,,,,,,
2020-06-24,146.2100067138672,146.2100067138672,140.50999450683594,143.50999450683594,138.70925903320312,281600,,,,,,,,
2020-06-25,143.16000366210938,149.44000244140625,141.08999633789062,149.05999755859375,144.07357788085938,249700,,,,,,,,
2020-06-26,149.0,150.49000549316406,142.44000244140625,143.22000122070312,138.42892456054688,356200,,,,,,,,
2020-06-29,146.9199981689453,154.22999572753906,145.0500030517578,153.13999938964844,148.01710510253906,277800,,,,,,,,
2020-06-30,152.72999572753906,154.8800048828125,150.8800048828125,151.3300018310547,146.2676544189453,274400,,,,,,,,
2020-07-01,151.9499969482422,156.83999633789062,151.3300018310547,154.9499969482422,149.7665252685547,327500,,,,,,,,
2020-07-02,158.60000610351562,160.61000061035156,154.60000610351562,155.49000549316406,150.28848266601562,171100,,,,,,,,
2020-07-06,159.07000732421875,161.27999877929688,155.9199981689453,157.9600067138672,152.6758575439453,229400,,,,,,,,
2020-07-07,158.80999755859375,160.6699981689453,156.0,160.17999267578125,154.82156372070312,237800,,,,,,,,
2020-07-08,160.92999267578125,161.52000427246094,154.67999267578125,160.41000366210938,155.04391479492188,271900,,,,,,,,
2020-07-09,160.19000244140625,160.33999633789062,153.32000732421875,157.67999267578125,152.4051971435547,235200,,,,,,,,
2020-07-10,159.39999389648438,165.08999633789062,158.5500030517578,164.77999877929688,159.2677001953125,158000,,,,,,,,
2020-07-13,167.0,168.30999755859375,160.4600067138672,160.8699951171875,155.4884796142578,307800,,,,,,,,
2020-07-14,160.92999267578125,169.02999877929688,160.1699981689453,168.86000061035156,163.2112274169922,289200,,,,,,,,
2020-07-15,173.22000122070312,176.69000244140625,170.13999938964844,174.99000549316406,169.13613891601562,290900,,,,,,,,
2020-07-16,174.38999938964844,176.35000610351562,170.77999877929688,173.42999267578125,167.62832641601562,167100,,,,,,,,
2020-07-17,174.66000366210938,175.02000427246094,167.8800048828125,173.4499969482422,167.6476287841797,382300,,,,,,,,
2020-07-20,174.0,174.97000122070312,169.0399932861328,171.47000122070312,165.73391723632812,193700,,,,,,,,
2020-07-21,173.0,178.0,173.0,174.7899932861328,168.9427947998047,308700,,,,,,,,
2020-07-22,190.82000732421875,211.36000061035156,189.1999969482422,210.6999969482422,203.65155029296875,1247500,,,,,,,,
2020-07-23,212.27999877929688,231.36000061035156,212.27999877929688,220.58999633789062,213.210693359375,949100,,,,,,,,
2020-07-24,218.41000366210938,230.4600067138672,218.22000122070312,228.66000366210938,221.01075744628906,517000,,,,,,,,
2020-07-27,226.6699981689453,231.0500030517578,215.6999969482422,226.5,218.9230194091797,738800,,,,,,,,
2020-07-28,226.19000244140625,232.47999572753906,222.6699981689453,223.02999877929688,215.56906127929688,229800,,,,,,,,
2020-07-29,225.0,242.05999755859375,224.4600067138672,241.6199951171875,233.53720092773438,671000,,,,,,,,
2020-07-30,238.0800018310547,240.2899932861328,230.0,232.8000030517578,225.01223754882812,265300,,,,,,,,
2020-07-31,232.8000030517578,234.97999572753906,220.63999938964844,229.14999389648438,221.48435974121094,331500,,,,,,,,
2020-08-03,231.10000610351562,235.72999572753906,229.3800048828125,234.7899932861328,226.93563842773438,307600,,,,,,,,
2020-08-04,232.17999267578125,238.2100067138672,230.7100067138672,236.57000732421875,228.6561737060547,246500,,,,,,,,
2020-08-05,239.5500030517578,243.49000549316406,235.0500030517578,242.44000244140625,234.32977294921875,227600,,,,,,,,
2020-08-06,242.44000244140625,245.6300048828125,240.80999755859375,242.5,234.38780212402344,176100,,,,,,,,
2020-08-07,242.00999450683594,244.77999877929688,238.60000610351562,241.22999572753906,233.16026306152344,200800,,,,,,,,
2020-08-10,241.1199951171875,242.2100067138672,235.7100067138672,239.44000244140625,231.43017578125,218800,,,,,,,,
2020-08-11,242.63999938964844,251.47999572753906,240.0,246.52000427246094,238.2732696533203,357200,,,,,,,,
2020-08-12,246.5399932861328,259.9800109863281,244.25999450683594,258.9700012207031,250.3068389892578,365200,,,,,,,,
2020-08-13,255.67999267578125,263.0,251.11000061035156,259.29998779296875,250.9261474609375,429900,,,,,,,,
2020-08-14,258.0400085449219,258.8500061035156,253.0800018310547,258.4599914550781,250.1132354736328,258800,,,,,,,,
2020-08-17,260.9700012207031,268.510009765625,258.30999755859375,266.07000732421875,257.47747802734375,296000,,,,,,,,
2020-08-18,266.8800048828125,278.1400146484375,264.80999755859375,273.3999938964844,264.57080078125,489500,,,,,,,,
2020-08-19,274.6000061035156,275.0,260.0,261.510009765625,253.0647430419922,360000,,,,,,,,
2020-08-20,257.92999267578125,263.1199951171875,255.47999572753906,260.2200012207031,251.81649780273438,213100,,,,,,,,
2020-08-21,258.5,263.69000244140625,257.760009765625,261.5199890136719,253.07440185546875,173400,,,,,,,,
2020-08-24,265.6600036621094,265.9800109863281,259.489990234375,262.5,254.02276611328125,160700,,,,,,,,
2020-08-25,262.2200012207031,267.04998779296875,257.6600036621094,266.739990234375,258.1258239746094,230300,,,,,,,,
2020-08-26,253.0,262.20001220703125,250.0,253.83999633789062,245.64244079589844,848200,,,,,,,,
2020-08-27,255.4499969482422,257.3699951171875,247.5500030517578,249.33999633789062,241.28773498535156,507900,,,,,,,,
2020-08-28,252.8300018310547,252.8300018310547,243.0800018310547,247.57000732421875,239.5749969482422,423200,,,,,,,,
2020-08-31,246.6199951171875,254.0,243.22999572753906,248.9600067138672,240.92005920410156,4848500,,,,,,,,
2020-09-01,247.91000366210938,260.8599853515625,247.00999450683594,258.32000732421875,249.97781372070312,513000,,,,,,,,
2020-09-02,260.69000244140625,261.4100036621094,252.6999969482422,257.7799987792969,249.45523071289062,310700,,,,,,,,
2020-09-03,258.0799865722656,259.1099853515625,244.4499969482422,246.1300048828125,238.18145751953125,382900,,,,,,,,
2020-09-04,248.8800048828125,252.4499969482422,235.05999755859375,243.11000061035156,235.25900268554688,300400,,,,,,,,
2020-09-08,238.74000549316406,246.8000030517578,237.0399932861328,240.8699951171875,233.09129333496094,259000,,,,,,,,
2020-09-09,243.25,249.8300018310547,241.1699981689453,247.7899932861328,239.78782653808594,261900,,,,,,,,
2020-09-10,250.11000061035156,252.47000122070312,242.24000549316406,243.52999877929688,235.66537475585938,200000,,,,,,,,
2020-09-11,246.3300018310547,246.88999938964844,235.42999267578125,239.24000549316406,231.5139923095703,248000,,,,,,,,
2020-09-14,242.24000549316406,244.35000610351562,237.3800048828125,243.82000732421875,235.94606018066406,208300,,,,,,,,
2020-09-15,246.02999877929688,246.9499969482422,240.27000427246094,241.25,233.4590606689453,175500,,,,,,,,
2020-09-16,243.50999450683594,243.69000244140625,236.82000732421875,237.02999877929688,229.3753204345703,256000,,,,,,,,
2020-09-17,232.2899932861328,237.77999877929688,231.02000427246094,235.1199951171875,227.52699279785156,223500,,,,,,,,
2020-09-18,240.8000030517578,245.99000549316406,226.49000549316406,228.80999755859375,221.4207763671875,532000,,,,,,,,
2020-09-21,224.19000244140625,229.1300048828125,217.14999389648438,222.67999267578125,215.48875427246094,324700,,,,,,,,
2020-09-22,226.8000030517578,234.2100067138672,226.16000366210938,228.49000549316406,221.1111297607422,244600,,,,,,,,
2020-09-23,231.16000366210938,232.0,224.86000061035156,225.52999877929688,218.24671936035156,229600,,,,,,,,
2020-09-24,224.50999450683594,228.30999755859375,220.5800018310547,221.58999633789062,214.43392944335938,292500,,,,,,,,
2020-09-25,220.97000122070312,222.91000366210938,216.36000061035156,218.19000244140625,211.14373779296875,194500,,,,,,,,
2020-09-28,223.99000549316406,229.89999389648438,221.08999633789062,228.32000732421875,220.94659423828125,219200,,,,,,,,
2020-09-29,228.0399932861328,228.32000732421875,222.3000030517578,222.9499969482422,215.75003051757812,185000,,,,,,,,
2020-09-30,220.0399932861328,229.89999389648438,215.2100067138672,227.94000244140625,220.578857421875,812000,,,,,,,,
2020-10-01,235.0,248.3800048828125,232.24000549316406,246.77000427246094,238.80081176757812,2596400,,,,,,,,
2020-10-02,242.1199951171875,274.8599853515625,241.50999450683594,271.510009765625,262.7418518066406,1764200,,,,,,,,
2020-10-05,272.2699890136719,284.6300048828125,271.8900146484375,282.17999267578125,273.06719970703125,1078400,,,,,,,,
2020-10-06,283.70001220703125,285.989990234375,263.44000244140625,269.0899963378906,260.3999328613281,626000,,,,,,,,
2020-10-07,275.8699951171875,288.55999755859375,274.2200012207031,283.7900085449219,274.625244140625,472900,,,,,,,,
2020-10-08,285.1000061035156,285.8299865722656,274.260009765625,281.010009765625,271.9350891113281,542300,,,,,,,,
2020-10-09,284.1600036621094,285.80999755859375,278.5299987792969,283.6199951171875,274.46075439453125,307800,,,,,,,,
2020-10-12,285.0,285.6600036621094,269.4599914550781,270.4599914550781,261.7257080078125,349200,,,,,,,,
2020-10-13,269.8999938964844,275.44000244140625,266.29998779296875,266.8299865722656,258.2129211425781,411800,,,,,,,,
2020-10-14,271.0899963378906,273.75,261.1700134277344,266.32000732421875,257.7194519042969,327800,,,,,,,,
2020-10-15,263.239990234375,281.4599914550781,263.239990234375,277.04998779296875,268.10284423828125,310600,,,,,,,,
2020-10-16,276.760009765625,279.0899963378906,269.2099914550781,274.7699890136719,265.896484375,272600,,,,,,,,
2020-10-19,277.0199890136719,285.9800109863281,266.0400085449219,266.9800109863281,258.3581848144531,387000,,,,,,,,
2020-10-20,268.739990234375,269.7099914550781,257.1300048828125,260.0299987792969,251.63253784179688,570400,,,,,,,,
2020-10-21,264.0400085449219,276.0,259.010009765625,260.0899963378906,251.6906280517578,628600,,,,,,,,
2020-10-22,262.5799865722656,264.989990234375,249.25,250.14999389648438,242.07162475585938,571200,,,,,,,,
2020-10-23,251.05999755859375,252.35000610351562,243.64999389648438,250.33999633789062,242.25543212890625,301700,,,,,,,,
2020-10-26,245.8000030517578,246.4499969482422,234.5,241.3000030517578,233.50741577148438,439300,,,,,,,,
2020-10-27,238.74000549316406,243.27999877929688,233.8000030517578,236.75,229.10438537597656,209900,,,,,,,,
2020-10-28,230.60000610351562,236.30999755859375,228.64999389648438,233.49000549316406,225.9496307373047,256000,,,,,,,,
2020-10-29,233.6999969482422,235.89999389648438,229.1300048828125,232.2100067138672,224.71096801757812,295000,,,,,,,,
2020-10-30,230.32000732421875,232.9199981689453,225.0,229.57000732421875,222.15623474121094,271400,,,,,,,,
2020-11-02,233.2899932861328,240.47999572753906,231.25999450683594,239.3800048828125,231.64942932128906,379800,,,,,,,,
2020-11-03,244.35000610351562,250.1300048828125,240.0,249.17999267578125,241.13296508789062,337300,,,,,,,,
2020-11-04,245.25,256.67999267578125,245.25,255.3000030517578,247.05531311035156,303500,,,,,,,,
2020-11-05,258.1400146484375,265.80999755859375,258.1400146484375,265.1000061035156,256.5388488769531,284500,,,,,,,,
2020-11-06,266.7300109863281,268.7900085449219,260.70001220703125,262.6300048828125,254.14854431152344,209000,,,,,,,,
2020-11-09,266.0,273.69000244140625,258.3500061035156,258.8299865722656,250.47129821777344,344000,,,,,,,,
2020-11-10,259.05999755859375,278.989990234375,257.3999938964844,267.8800048828125,259.22906494140625,419400,,,,,,,,
2020-11-11,267.8800048828125,270.30999755859375,256.19000244140625,266.3699951171875,257.7677917480469,234900,,,,,,,,
2020-11-12,264.8299865722656,265.1300048828125,255.77999877929688,260.1600036621094,252.0517120361328,234400,,,,,,,,
2020-11-13,262.82000732421875,269.2200012207031,260.2799987792969,266.0400085449219,257.7485046386719,199300,,,,,,,,
2020-11-16,271.04998779296875,271.04998779296875,262.32000732421875,265.9700012207031,257.6805725097656,291600,,,,,,,,
2020-11-17,265.57000732421875,270.54998779296875,259.739990234375,269.4599914550781,261.06182861328125,197200,,,,,,,,
2020-11-18,268.44000244140625,286.94000244140625,268.44000244140625,274.1099853515625,265.56689453125,593300,,,,,,,,
2020-11-19,274.010009765625,282.0,271.239990234375,281.45001220703125,272.67816162109375,350600,,,,,,,,
2020-11-20,279.7099914550781,283.8699951171875,275.4200134277344,281.6400146484375,272.8623046875,282800,,,,,,,,
2020-11-23,285.8800048828125,297.2099914550781,282.0199890136719,293.05999755859375,283.92626953125,350500,,,,,,,,
2020-11-24,297.4599914550781,310.57000732421875,297.4599914550781,308.6300048828125,299.0110778808594,460300,,,,,,,,
2020-11-25,306.5799865722656,306.7799987792969,294.5199890136719,301.8699951171875,292.4617004394531,239800,,,,,,,,
2020-11-27,300.0899963378906,305.75,299.7900085449219,302.4800109863281,293.0527038574219,161900,,,,,,,,
2020-11-30,302.4800109863281,302.75,284.6300048828125,289.29998779296875,280.2835693359375,357300,,,,,,,,
2020-12-01,292.9700012207031,303.7300109863281,288.1400146484375,299.8399963378906,290.4950256347656,271000,,,,,,,,
2020-12-02,295.94000244140625,297.0,287.0199890136719,290.3299865722656,281.28143310546875,275100,,,,,,,,
2020-12-03,290.0799865722656,295.9700012207031,289.1099853515625,293.1499938964844,284.01348876953125,296700,,,,,,,,
2020-12-04,296.0,297.989990234375,288.2799987792969,294.69000244140625,285.50543212890625,313400,,,,,,,,
2020-12-07,288.489990234375,299.25,288.32000732421875,293.8299865722656,284.6722717285156,228900,,,,,,,,
2020-12-08,293.82000732421875,296.8800048828125,288.57000732421875,291.3900146484375,282.308349609375,265000,,,,,,,,
2020-12-09,290.8800048828125,296.5299987792969,278.0199890136719,279.260009765625,270.556396484375,436500,,,,,,,,
2020-12-10,275.760009765625,276.9200134277344,269.1400146484375,272.54998779296875,264.0555114746094,275800,,,,,,,,
2020-12-11,271.0899963378906,275.3800048828125,268.0799865722656,270.69000244140625,262.2535095214844,182400,,,,,,,,
2020-12-14,276.8800048828125,282.010009765625,269.30999755859375,269.55999755859375,261.15875244140625,234700,,,,,,,,
2020-12-15,272.4599914550781,281.6400146484375,269.8699951171875,281.20001220703125,272.43597412109375,270200,,,,,,,,
2020-12-16,283.760009765625,288.5400085449219,283.010009765625,287.739990234375,278.7720642089844,307500,,,,,,,,
2020-12-17,289.0899963378906,297.95001220703125,288.3800048828125,295.55999755859375,286.348388671875,269800,,,,,,,,
2020-12-18,297.1600036621094,297.1600036621094,282.6199951171875,284.3699951171875,275.50714111328125,530600,,,,,,,,
