date,open,high,low,close,adj_close,volume,"('date', '')","('open', 'SGSN.SW')","('high', 'SGSN.SW')","('low', 'SGSN.SW')","('close', 'SGSN.SW')","('adj_close', 'SGSN.SW')","('volume', 'SGSN.SW')","('currency', '')"
2020-01-31,112.04000091552734,112.80000305175781,111.12000274658203,111.63999938964844,91.18818664550781,661700,,,,,,,,
2020-02-03,112.0,112.08000183105469,109.08000183105469,109.08000183105469,89.09716796875,1001025,,,,,,,,
2020-02-04,102.0,104.76000213623047,102.0,104.12000274658203,85.04581451416016,33163400,,,,,,,,
2020-02-05,104.55999755859375,106.08000183105469,103.36000061035156,106.08000183105469,86.6467514038086,2814350,,,,,,,,
2020-02-06,106.87999725341797,107.12000274658203,104.63999938964844,104.76000213623047,85.56855773925781,3789425,,,,,,,,
2020-02-07,105.5199966430664,105.5199966430664,103.63999938964844,104.19999694824219,85.11115264892578,1907200,,,,,,,,
2020-02-10,104.12000274658203,104.55999755859375,103.4800033569336,104.44000244140625,85.30718994140625,785825,,,,,,,,
2020-02-11,104.95999908447266,105.91999816894531,104.5999984741211,105.55999755859375,86.22200775146484,998750,,,,,,,,
2020-02-12,105.68000030517578,106.16000366210938,105.16000366210938,105.55999755859375,86.22200775146484,842025,,,,,,,,
2020-02-13,105.5199966430664,105.72000122070312,103.95999908447266,105.19999694824219,85.9279556274414,1201175,,,,,,,,
2020-02-14,106.0,106.5199966430664,105.23999786376953,106.16000366210938,86.71210479736328,915725,,,,,,,,
2020-02-17,106.0,106.4000015258789,105.12000274658203,105.5999984741211,86.25467681884766,692200,,,,,,,,
2020-02-18,104.95999908447266,105.36000061035156,104.4800033569336,104.83999633789062,85.63390350341797,631375,,,,,,,,
2020-02-19,105.31999969482422,105.95999908447266,104.80000305175781,105.95999908447266,86.5487289428711,465425,,,,,,,,
2020-02-20,106.0,106.4800033569336,105.27999877929688,105.76000213623047,86.38536834716797,731950,,,,,,,,
2020-02-21,105.44000244140625,105.91999816894531,104.55999755859375,105.36000061035156,86.05865478515625,852425,,,,,,,,
2020-02-24,103.19999694824219,103.36000061035156,100.83999633789062,101.91999816894531,83.24884033203125,1318325,,,,,,,,
2020-02-25,104.27999877929688,104.27999877929688,100.5199966430664,100.63999938964844,82.20333099365234,1035000,,,,,,,,
2020-02-26,100.04000091552734,101.16000366210938,97.91999816894531,101.08000183105469,82.5627212524414,1079825,,,,,,,,
2020-02-27,99.95999908447266,100.31999969482422,96.91999816894531,98.19999694824219,80.21031951904297,1513300,,,,,,,,
2020-02-28,96.0,96.76000213623047,94.80000305175781,95.91999816894531,78.3479995727539,2499975,,,,,,,,
2020-03-02,97.31999969482422,99.04000091552734,95.4800033569336,96.95999908447266,79.1974868774414,1697025,,,,,,,,
2020-03-03,98.0,100.5999984741211,97.44000244140625,98.63999938964844,80.56971740722656,1677450,,,,,,,,
2020-03-04,99.12000274658203,101.12000274658203,98.63999938964844,100.16000366210938,81.81126403808594,1374075,,,,,,,,
2020-03-05,100.80000305175781,100.95999908447266,98.16000366210938,98.91999816894531,80.79842376708984,1168700,,,,,,,,
2020-03-06,97.0,97.91999816894531,94.83999633789062,95.87999725341797,78.3153305053711,1583425,,,,,,,,
2020-03-09,90.08000183105469,92.5199966430664,88.80000305175781,91.72000122070312,74.91742706298828,2178175,,,,,,,,
2020-03-10,92.27999877929688,94.55999755859375,90.04000091552734,90.63999938964844,74.03526306152344,1960325,,,,,,,,
2020-03-11,91.27999877929688,92.04000091552734,89.72000122070312,89.95999908447266,73.47984313964844,1688025,,,,,,,,
2020-03-12,85.44000244140625,86.4000015258789,80.87999725341797,82.08000183105469,67.04341888427734,3487750,,,,,,,,
2020-03-13,83.68000030517578,88.04000091552734,80.5199966430664,81.23999786376953,66.35729217529297,2215225,,,,,,,,
2020-03-16,77.5999984741211,78.95999908447266,72.05999755859375,78.95999908447266,64.4949722290039,2206200,,,,,,,,
2020-03-17,82.31999969482422,83.44000244140625,77.27999877929688,82.4000015258789,67.30479431152344,2025600,,,,,,,,
2020-03-18,80.63999938964844,84.12000274658203,80.16000366210938,83.4000015258789,68.12158966064453,2319100,,,,,,,,
2020-03-19,87.5999984741211,90.68000030517578,84.4800033569336,89.31999969482422,72.95708465576172,2030325,,,,,,,,
2020-03-20,94.55999755859375,94.80000305175781,88.04000091552734,89.27999877929688,72.9244155883789,3552175,,,,,,,,
2020-03-23,84.44000244140625,88.87999725341797,83.91999816894531,84.04000091552734,68.64434814453125,1633000,,,,,,,,
2020-03-24,87.55999755859375,91.19999694824219,85.55999755859375,90.95999908447266,74.29664611816406,1686850,,,,,,,,
2020-03-25,92.91999816894531,95.12000274658203,89.31999969482422,92.80000305175781,75.79956817626953,1726375,,,,,,,,
2020-03-26,88.44000244140625,91.63999938964844,87.27999877929688,91.5199966430664,77.31378936767578,1287250,,,,,,,,
2020-03-27,88.31999969482422,89.87999725341797,87.72000122070312,88.5999984741211,74.84703826904297,832025,,,,,,,,
2020-03-30,89.4000015258789,90.36000061035156,87.16000366210938,90.0,76.02972412109375,987025,,,,,,,,
2020-03-31,91.31999969482422,91.87999725341797,87.68000030517578,89.68000030517578,75.7593994140625,1182825,,,,,,,,
2020-04-01,87.27999877929688,89.76000213623047,86.87999725341797,88.5999984741211,74.84703826904297,779775,,,,,,,,
2020-04-02,89.16000366210938,89.76000213623047,87.55999755859375,88.80000305175781,75.01599884033203,518350,,,,,,,,
2020-04-03,89.5199966430664,90.16000366210938,88.5999984741211,89.19999694824219,75.3539047241211,503675,,,,,,,,
2020-04-06,91.5999984741211,92.04000091552734,88.44000244140625,89.12000274658203,75.28633117675781,689225,,,,,,,,
2020-04-07,91.08000183105469,91.63999938964844,89.4000015258789,89.91999816894531,75.96215057373047,885050,,,,,,,,
2020-04-08,89.12000274658203,90.16000366210938,88.44000244140625,88.91999816894531,75.11736297607422,724425,,,,,,,,
2020-04-09,89.80000305175781,90.36000061035156,89.0,89.5999984741211,75.69182586669922,691825,,,,,,,,
2020-04-14,90.68000030517578,91.04000091552734,89.63999938964844,90.16000366210938,76.16490173339844,677600,,,,,,,,
2020-04-15,90.19999694824219,91.08000183105469,88.08000183105469,88.4000015258789,74.67809295654297,907800,,,,,,,,
2020-04-16,89.04000091552734,90.08000183105469,88.36000061035156,89.0,75.18495178222656,944125,,,,,,,,
2020-04-17,91.36000061035156,91.5199966430664,90.08000183105469,90.5199966430664,76.46900939941406,657375,,,,,,,,
2020-04-20,91.08000183105469,91.4800033569336,90.0,91.31999969482422,77.14483642578125,534075,,,,,,,,
2020-04-21,90.76000213623047,91.4800033569336,89.31999969482422,89.4000015258789,75.52286529541016,723875,,,,,,,,
2020-04-22,89.55999755859375,91.08000183105469,88.0,88.19999694824219,74.50912475585938,856350,,,,,,,,
2020-04-23,88.68000030517578,89.44000244140625,87.80000305175781,88.55999755859375,74.8132553100586,653800,,,,,,,,
2020-04-24,87.19999694824219,88.16000366210938,86.83999633789062,87.23999786376953,73.69815063476562,729250,,,,,,,,
2020-04-27,88.95999908447266,88.95999908447266,87.5199966430664,88.23999786376953,74.54293060302734,635375,,,,,,,,
2020-04-28,88.4000015258789,90.4800033569336,88.08000183105469,90.19999694824219,76.19868469238281,790500,,,,,,,,
2020-04-29,90.19999694824219,90.91999816894531,89.08000183105469,90.5199966430664,76.46900939941406,715450,,,,,,,,
2020-04-30,90.0,90.08000183105469,87.0,87.4000015258789,73.83331298828125,1192775,,,,,,,,
2020-05-04,84.76000213623047,84.80000305175781,83.55999755859375,83.5999984741211,70.6231689453125,923850,,,,,,,,
2020-05-05,84.4000015258789,84.4000015258789,82.63999938964844,83.83999633789062,70.82591247558594,985950,,,,,,,,
2020-05-06,83.83999633789062,84.80000305175781,83.72000122070312,84.27999877929688,71.19762420654297,868975,,,,,,,,
2020-05-07,85.0,86.0,84.5999984741211,85.63999938964844,72.34651184082031,743425,,,,,,,,
2020-05-08,86.0,87.68000030517578,85.08000183105469,87.19999694824219,73.66436004638672,376475,,,,,,,,
2020-05-11,88.0,88.0,86.44000244140625,86.5199966430664,73.08989715576172,430450,,,,,,,,
2020-05-12,86.19999694824219,87.16000366210938,86.19999694824219,87.0,73.49540710449219,679075,,,,,,,,
2020-05-13,85.83999633789062,86.4000015258789,85.4800033569336,85.72000122070312,72.41409301757812,663025,,,,,,,,
2020-05-14,84.87999725341797,85.36000061035156,82.19999694824219,82.5999984741211,69.77839660644531,940825,,,,,,,,
2020-05-15,82.95999908447266,84.04000091552734,82.95999908447266,83.08000183105469,70.18389129638672,561125,,,,,,,,
2020-05-18,84.36000061035156,86.95999908447266,83.91999816894531,86.95999908447266,73.46160888671875,1111250,,,,,,,,
2020-05-19,87.19999694824219,87.44000244140625,86.55999755859375,87.31999969482422,73.76573944091797,592100,,,,,,,,
2020-05-20,86.87999725341797,88.87999725341797,86.87999725341797,88.04000091552734,74.37397003173828,787450,,,,,,,,
2020-05-22,86.95999908447266,88.55999755859375,86.31999969482422,88.04000091552734,74.37397003173828,691175,,,,,,,,
2020-05-25,88.4000015258789,88.91999816894531,88.27999877929688,88.91999816894531,75.11736297607422,436225,,,,,,,,
2020-05-26,90.0,90.0,88.36000061035156,88.4800033569336,74.74567413330078,918075,,,,,,,,
2020-05-27,88.80000305175781,89.04000091552734,87.76000213623047,88.31999969482422,74.61050415039062,897650,,,,,,,,
2020-05-28,88.91999816894531,90.04000091552734,88.72000122070312,89.91999816894531,75.96215057373047,768275,,,,,,,,
2020-05-29,89.12000274658203,90.5999984741211,88.12000274658203,90.19999694824219,76.19868469238281,932475,,,,,,,,
2020-06-02,91.27999877929688,92.0,90.5999984741211,92.0,77.71927642822266,1052025,,,,,,,,
2020-06-03,93.08000183105469,96.0,92.0,95.63999938964844,80.79425811767578,1055450,,,,,,,,
2020-06-04,95.80000305175781,95.80000305175781,93.4000015258789,94.04000091552734,79.44261932373047,727225,,,,,,,,
2020-06-05,94.19999694824219,94.19999694824219,92.04000091552734,93.23999786376953,78.76679992675781,920175,,,,,,,,
2020-06-08,92.55999755859375,93.0,91.72000122070312,92.44000244140625,78.09098052978516,797250,,,,,,,,
2020-06-09,93.04000091552734,94.08000183105469,91.31999969482422,91.76000213623047,77.51653289794922,733200,,,,,,,,
2020-06-10,91.55999755859375,93.08000183105469,91.16000366210938,91.5199966430664,77.31378936767578,697325,,,,,,,,
2020-06-11,89.72000122070312,90.55999755859375,88.80000305175781,89.19999694824219,75.3539047241211,881625,,,,,,,,
2020-06-12,88.68000030517578,89.87999725341797,88.31999969482422,88.5999984741211,74.84703826904297,695250,,,,,,,,
2020-06-15,87.4000015258789,89.16000366210938,86.12000274658203,88.80000305175781,75.01599884033203,656725,,,,,,,,
2020-06-16,90.19999694824219,90.91999816894531,89.4800033569336,90.19999694824219,76.19868469238281,882400,,,,,,,,
2020-06-17,90.4000015258789,91.95999908447266,90.23999786376953,91.68000030517578,77.4489517211914,682950,,,,,,,,
2020-06-18,91.83999633789062,92.72000122070312,91.19999694824219,92.4800033569336,78.12477111816406,803100,,,,,,,,
2020-06-19,93.68000030517578,93.95999908447266,92.5199966430664,93.19999694824219,78.7330093383789,1765950,,,,,,,,
2020-06-22,93.23999786376953,93.80000305175781,92.04000091552734,92.31999969482422,77.9896011352539,651625,,,,,,,,
2020-06-23,92.91999816894531,93.63999938964844,92.12000274658203,92.4800033569336,78.12477111816406,444400,,,,,,,,
2020-06-24,92.12000274658203,92.76000213623047,90.83999633789062,90.83999633789062,76.73934173583984,549625,,,,,,,,
2020-06-25,90.63999938964844,91.4800033569336,89.68000030517578,91.36000061035156,77.17862701416016,575350,,,,,,,,
2020-06-26,92.27999877929688,92.80000305175781,91.4000015258789,91.76000213623047,77.51653289794922,528375,,,,,,,,
2020-06-29,91.72000122070312,92.80000305175781,91.23999786376953,92.36000061035156,78.02339935302734,407500,,,,,,,,
2020-06-30,92.4800033569336,92.68000030517578,91.95999908447266,92.5999984741211,78.22615051269531,559500,,,,,,,,
2020-07-01,92.5199966430664,93.5999984741211,91.76000213623047,92.87999725341797,78.46267700195312,386775,,,,,,,,
2020-07-02,93.63999938964844,94.08000183105469,92.5999984741211,93.63999938964844,79.10470581054688,493800,,,,,,,,
2020-07-03,93.91999816894531,93.91999816894531,92.55999755859375,92.80000305175781,78.39510345458984,364850,,,,,,,,
2020-07-06,93.80000305175781,94.27999877929688,93.36000061035156,94.27999877929688,79.6453628540039,556525,,,,,,,,
2020-07-07,93.91999816894531,94.4800033569336,93.16000366210938,93.63999938964844,79.10470581054688,479125,,,,,,,,
2020-07-08,93.27999877929688,93.91999816894531,92.55999755859375,92.76000213623047,78.36131286621094,727425,,,,,,,,
2020-07-09,92.95999908447266,94.19999694824219,92.27999877929688,92.4000015258789,78.05718231201172,615825,,,,,,,,
2020-07-10,92.4800033569336,94.44000244140625,92.4000015258789,94.08000183105469,79.47640228271484,600650,,,,,,,,
2020-07-13,94.68000030517578,95.27999877929688,94.27999877929688,94.87999725341797,80.15222930908203,414325,,,,,,,,
2020-07-14,93.80000305175781,95.0,93.4000015258789,94.83999633789062,80.11843872070312,642400,,,,,,,,
2020-07-15,95.80000305175781,97.12000274658203,95.31999969482422,96.5999984741211,81.6052474975586,645225,,,,,,,,
2020-07-16,96.19999694824219,97.5999984741211,96.0,97.08000183105469,82.01073455810547,553050,,,,,,,,
2020-07-17,99.27999877929688,99.80000305175781,97.80000305175781,97.95999908447266,82.75413513183594,757550,,,,,,,,
2020-07-20,97.5999984741211,98.83999633789062,97.4800033569336,98.08000183105469,82.85551452636719,463275,,,,,,,,
2020-07-21,99.83999633789062,101.91999816894531,95.80000305175781,96.5999984741211,81.6052474975586,926050,,,,,,,,
2020-07-22,96.08000183105469,98.27999877929688,95.83999633789062,97.72000122070312,82.5513916015625,585575,,,,,,,,
2020-07-23,98.27999877929688,99.23999786376953,98.04000091552734,98.80000305175781,83.46375274658203,547875,,,,,,,,
2020-07-24,97.63999938964844,97.91999816894531,96.68000030517578,96.91999816894531,81.87556457519531,535350,,,,,,,,
2020-07-27,96.55999755859375,97.87999725341797,96.31999969482422,97.44000244140625,82.31485748291016,435700,,,,,,,,
2020-07-28,97.76000213623047,98.04000091552734,96.68000030517578,97.27999877929688,82.17969512939453,354750,,,,,,,,
2020-07-29,97.0,98.44000244140625,96.80000305175781,97.83999633789062,82.65277099609375,399575,,,,,,,,
2020-07-30,98.4800033569336,98.68000030517578,96.0,96.83999633789062,81.80799102783203,689125,,,,,,,,
2020-07-31,97.23999786376953,97.23999786376953,95.55999755859375,95.63999938964844,80.79425811767578,658475,,,,,,,,
2020-08-03,95.76000213623047,98.5999984741211,95.72000122070312,98.4000015258789,83.12584686279297,545325,,,,,,,,
2020-08-04,96.23999786376953,97.19999694824219,94.4000015258789,95.36000061035156,80.5577163696289,7764750,,,,,,,,
2020-08-05,95.80000305175781,96.5199966430664,95.08000183105469,95.72000122070312,80.8618392944336,823575,,,,,,,,
2020-08-06,95.72000122070312,96.16000366210938,94.72000122070312,95.5999984741211,80.76046752929688,667600,,,,,,,,
2020-08-07,95.36000061035156,96.55999755859375,95.23999786376953,95.87999725341797,80.99700164794922,506875,,,,,,,,
2020-08-10,96.5199966430664,96.55999755859375,95.27999877929688,95.4800033569336,80.65910339355469,433900,,,,,,,,
2020-08-11,95.68000030517578,96.23999786376953,95.36000061035156,95.68000030517578,80.82804107666016,536300,,,,,,,,
2020-08-12,95.80000305175781,96.27999877929688,95.19999694824219,96.19999694824219,81.267333984375,496200,,,,,,,,
2020-08-13,95.68000030517578,96.63999938964844,95.55999755859375,95.5999984741211,80.76046752929688,580000,,,,,,,,
2020-08-14,95.4000015258789,95.55999755859375,94.4000015258789,94.4000015258789,79.74673461914062,532775,,,,,,,,
2020-08-17,94.08000183105469,95.80000305175781,94.08000183105469,95.4000015258789,80.59151458740234,395500,,,,,,,,
2020-08-18,95.4000015258789,95.4000015258789,93.5999984741211,94.04000091552734,79.44261932373047,742950,,,,,,,,
2020-08-19,94.16000366210938,94.95999908447266,93.87999725341797,94.23999786376953,79.61157989501953,494150,,,,,,,,
2020-08-20,93.76000213623047,94.08000183105469,93.31999969482422,93.76000213623047,79.2060775756836,627150,,,,,,,,
2020-08-21,94.23999786376953,95.23999786376953,93.95999908447266,94.36000061035156,79.71295166015625,486400,,,,,,,,
2020-08-24,94.80000305175781,96.4000015258789,94.80000305175781,96.04000091552734,81.13217163085938,440825,,,,,,,,
2020-08-25,96.23999786376953,96.5199966430664,94.80000305175781,94.80000305175781,80.08464050292969,481950,,,,,,,,
2020-08-26,94.80000305175781,95.87999725341797,94.55999755859375,95.63999938964844,80.79425811767578,409675,,,,,,,,
2020-08-27,95.55999755859375,96.5199966430664,95.5199966430664,95.55999755859375,80.72666931152344,501300,,,,,,,,
2020-08-28,95.4800033569336,95.83999633789062,94.83999633789062,95.04000091552734,80.28739166259766,466150,,,,,,,,
2020-08-31,95.5999984741211,95.72000122070312,93.5199966430664,93.5199966430664,79.00332641601562,681050,,,,,,,,
2020-09-01,94.16000366210938,94.68000030517578,93.55999755859375,93.95999908447266,79.37503051757812,483375,,,,,,,,
2020-09-02,94.4800033569336,96.63999938964844,94.4800033569336,96.04000091552734,81.13217163085938,676100,,,,,,,,
2020-09-03,96.5999984741211,96.83999633789062,94.19999694824219,94.4800033569336,79.81431579589844,494100,,,,,,,,
2020-09-04,94.0,95.55999755859375,93.44000244140625,94.04000091552734,79.44261932373047,462975,,,,,,,,
2020-09-07,94.16000366210938,95.63999938964844,93.87999725341797,95.4800033569336,80.65910339355469,396400,,,,,,,,
2020-09-08,95.91999816894531,95.91999816894531,93.76000213623047,94.87999725341797,80.15222930908203,448150,,,,,,,,
2020-09-09,95.04000091552734,96.44000244140625,95.04000091552734,96.4000015258789,81.43629455566406,437125,,,,,,,,
2020-09-10,96.12000274658203,96.44000244140625,95.36000061035156,95.72000122070312,80.8618392944336,402850,,,,,,,,
2020-09-11,95.36000061035156,96.5199966430664,95.27999877929688,96.12000274658203,81.19975280761719,359375,,,,,,,,
2020-09-14,96.80000305175781,97.16000366210938,95.63999938964844,95.76000213623047,80.8956298828125,409500,,,,,,,,
2020-09-15,96.12000274658203,97.31999969482422,95.5999984741211,97.0,81.94314575195312,723725,,,,,,,,
2020-09-16,97.12000274658203,98.72000122070312,96.68000030517578,98.44000244140625,83.15962982177734,946975,,,,,,,,
2020-09-17,97.4800033569336,98.5199966430664,97.4000015258789,97.91999816894531,82.72034454345703,543450,,,,,,,,
2020-09-18,98.08000183105469,98.08000183105469,95.91999816894531,97.87999725341797,82.68655395507812,1349125,,,,,,,,
2020-09-21,97.44000244140625,98.04000091552734,96.23999786376953,96.80000305175781,81.77420043945312,670050,,,,,,,,
2020-09-22,97.19999694824219,98.12000274658203,97.04000091552734,97.76000213623047,82.5851821899414,449300,,,,,,,,
2020-09-23,98.5999984741211,98.80000305175781,97.44000244140625,97.44000244140625,82.31485748291016,352000,,,,,,,,
2020-09-24,96.23999786376953,97.27999877929688,96.23999786376953,97.19999694824219,82.11210632324219,510175,,,,,,,,
2020-09-25,97.27999877929688,98.19999694824219,96.36000061035156,98.19999694824219,82.95687866210938,468975,,,,,,,,
2020-09-28,99.5199966430664,99.87999725341797,98.63999938964844,99.63999938964844,84.1733627319336,547100,,,,,,,,
2020-09-29,99.31999969482422,99.76000213623047,98.76000213623047,98.95999908447266,83.59891510009766,456175,,,,,,,,
2020-09-30,98.4800033569336,99.68000030517578,98.44000244140625,98.76000213623047,83.4299545288086,674850,,,,,,,,
2020-10-01,99.0,99.5199966430664,98.44000244140625,98.83999633789062,83.49752044677734,431875,,,,,,,,
2020-10-02,98.23999786376953,99.27999877929688,97.83999633789062,99.16000366210938,83.76786041259766,429750,,,,,,,,
2020-10-05,99.5999984741211,99.91999816894531,98.83999633789062,99.12000274658203,83.73408508300781,239900,,,,,,,,
2020-10-06,99.31999969482422,99.31999969482422,97.5199966430664,97.95999908447266,82.75413513183594,372000,,,,,,,,
2020-10-07,97.76000213623047,98.0,97.0,97.31999969482422,82.2134780883789,346450,,,,,,,,
2020-10-08,97.80000305175781,98.12000274658203,97.36000061035156,97.5999984741211,82.45001220703125,320425,,,,,,,,
2020-10-09,97.31999969482422,97.68000030517578,96.87999725341797,97.5999984741211,82.45001220703125,370000,,,,,,,,
2020-10-12,97.68000030517578,98.4000015258789,97.31999969482422,98.4000015258789,83.12584686279297,387975,,,,,,,,
2020-10-13,98.04000091552734,99.04000091552734,97.63999938964844,98.4800033569336,83.19342803955078,239550,,,,,,,,
2020-10-14,98.80000305175781,99.36000061035156,98.23999786376953,98.55999755859375,83.26100158691406,291075,,,,,,,,
2020-10-15,97.4000015258789,97.4800033569336,95.95999908447266,96.44000244140625,81.47007751464844,586350,,,,,,,,
2020-10-16,96.91999816894531,97.91999816894531,96.87999725341797,97.4000015258789,82.28106689453125,414925,,,,,,,,
2020-10-19,97.76000213623047,98.27999877929688,97.16000366210938,97.16000366210938,82.07832336425781,281250,,,,,,,,
2020-10-20,97.12000274658203,97.4000015258789,95.63999938964844,96.08000183105469,81.16596221923828,444150,,,,,,,,
2020-10-21,96.04000091552734,96.23999786376953,93.87999725341797,94.0,79.40882873535156,688025,,,,,,,,
2020-10-22,93.4800033569336,94.63999938964844,92.91999816894531,94.5999984741211,79.91568756103516,513550,,,,,,,,
2020-10-23,94.23999786376953,95.55999755859375,94.23999786376953,95.19999694824219,80.42255401611328,413925,,,,,,,,
2020-10-26,94.16000366210938,95.68000030517578,94.08000183105469,94.76000213623047,80.05085754394531,451925,,,,,,,,
2020-10-27,95.04000091552734,95.31999969482422,94.08000183105469,94.55999755859375,79.88190460205078,359725,,,,,,,,
2020-10-28,93.68000030517578,93.95999908447266,91.08000183105469,91.87999725341797,77.61790466308594,802525,,,,,,,,
2020-10-29,91.83999633789062,92.4800033569336,91.23999786376953,91.27999877929688,77.11103820800781,522500,,,,,,,,
2020-10-30,90.80000305175781,91.63999938964844,90.12000274658203,91.63999938964844,77.4151611328125,582350,,,,,,,,
2020-11-02,91.5999984741211,93.08000183105469,91.04000091552734,92.72000122070312,78.3275146484375,476800,,,,,,,,
2020-11-03,93.16000366210938,94.23999786376953,92.83999633789062,94.16000366210938,79.54399108886719,507825,,,,,,,,
2020-11-04,93.4000015258789,95.55999755859375,93.36000061035156,95.36000061035156,80.5577163696289,424625,,,,,,,,
2020-11-05,95.76000213623047,97.08000183105469,95.76000213623047,96.0,81.09837341308594,604225,,,,,,,,
2020-11-06,96.0,96.4000015258789,95.0,96.4000015258789,81.43629455566406,337525,,,,,,,,
2020-11-09,97.80000305175781,100.19999694824219,97.23999786376953,98.27999877929688,83.02445983886719,885600,,,,,,,,
2020-11-10,101.19999694824219,103.80000305175781,99.08000183105469,103.80000305175781,87.6876220703125,2182100,,,,,,,,
2020-11-11,104.0,106.12000274658203,102.44000244140625,105.63999938964844,89.24201202392578,1088600,,,,,,,,
2020-11-12,105.63999938964844,107.16000366210938,104.95999908447266,106.04000091552734,89.57991790771484,652775,,,,,,,,
2020-11-13,106.0,106.16000366210938,104.04000091552734,104.63999938964844,88.39722442626953,498300,,,,,,,,
2020-11-16,105.4000015258789,106.83999633789062,104.23999786376953,106.23999786376953,89.74887084960938,507950,,,,,,,,
2020-11-17,106.0,106.76000213623047,105.68000030517578,105.87999725341797,89.44474792480469,454150,,,,,,,,
2020-11-18,105.76000213623047,106.19999694824219,105.08000183105469,105.91999816894531,89.4785385131836,422325,,,,,,,,
2020-11-19,105.4000015258789,106.08000183105469,104.5999984741211,105.68000030517578,89.27579498291016,511750,,,,,,,,
2020-11-20,105.91999816894531,106.80000305175781,105.36000061035156,106.80000305175781,90.2219467163086,427300,,,,,,,,
2020-11-23,107.19999694824219,107.36000061035156,106.4000015258789,106.4000015258789,89.884033203125,375425,,,,,,,,
2020-11-24,106.5199966430664,107.16000366210938,104.08000183105469,104.5199966430664,88.29585266113281,567000,,,,,,,,
2020-11-25,104.5199966430664,105.0,103.87999725341797,104.0,87.85657501220703,539625,,,,,,,,
2020-11-26,104.27999877929688,104.44000244140625,103.31999969482422,103.4800033569336,87.41729736328125,297125,,,,,,,,
2020-11-27,102.76000213623047,103.5199966430664,102.44000244140625,103.5199966430664,87.4510726928711,529600,,,,,,,,
2020-11-30,102.72000122070312,104.5199966430664,102.55999755859375,103.55999755859375,87.48487091064453,811650,,,,,,,,
2020-12-01,103.4800033569336,103.91999816894531,102.76000213623047,102.83999633789062,86.87664031982422,520000,,,,,,,,
2020-12-02,102.31999969482422,102.91999816894531,102.04000091552734,102.5199966430664,86.60631561279297,482925,,,,,,,,
2020-12-03,105.0,105.0,102.12000274658203,102.19999694824219,86.33598327636719,811575,,,,,,,,
2020-12-04,102.0,102.4800033569336,101.04000091552734,101.55999755859375,85.79532623291016,619725,,,,,,,,
2020-12-07,100.44000244140625,102.63999938964844,100.04000091552734,102.23999786376953,86.3697738647461,447075,,,,,,,,
2020-12-08,102.12000274658203,104.95999908447266,101.4800033569336,104.63999938964844,88.39722442626953,739175,,,,,,,,
2020-12-09,104.31999969482422,105.4000015258789,103.95999908447266,105.04000091552734,88.73513793945312,553050,,,,,,,,
2020-12-10,106.23999786376953,106.80000305175781,103.36000061035156,103.55999755859375,87.48487091064453,769550,,,,,,,,
