date,open,high,low,close,adj_close,volume,"('date', '')","('open', 'ITIC')","('high', 'ITIC')","('low', 'ITIC')","('close', 'ITIC')","('adj_close', 'ITIC')","('volume', 'ITIC')","('currency', '')"
2020-04-23,118.0,118.9000015258789,114.01000213623047,114.97000122070312,80.9422378540039,6300,,,,,,,,
2020-04-24,112.6500015258789,117.9800033569336,112.6500015258789,117.58999633789062,82.78678894042969,3600,,,,,,,,
2020-04-27,124.0,130.75,121.69999694824219,123.01000213623047,86.60262298583984,17700,,,,,,,,
2020-04-28,126.0,126.51000213623047,123.61000061035156,125.88999938964844,88.63021850585938,9600,,,,,,,,
2020-04-29,131.07000732421875,142.94000244140625,131.0,140.00999450683594,98.57110595703125,12400,,,,,,,,
2020-04-30,137.00999450683594,139.02000427246094,126.83000183105469,133.89999389648438,94.26949310302734,11900,,,,,,,,
2020-05-01,128.0500030517578,129.3000030517578,122.0,129.3000030517578,91.03096771240234,18800,,,,,,,,
2020-05-04,127.0,129.14999389648438,126.11000061035156,129.14999389648438,90.92536926269531,2100,,,,,,,,
2020-05-05,135.0,142.10000610351562,135.0,137.1999969482422,96.59281158447266,9400,,,,,,,,
2020-05-06,135.5,136.39999389648438,133.83999633789062,135.00999450683594,95.05097961425781,4700,,,,,,,,
2020-05-07,136.7100067138672,142.25,134.0800018310547,137.8800048828125,97.07154846191406,10600,,,,,,,,
2020-05-08,137.17999267578125,141.1199951171875,132.5,132.5,93.28385925292969,20500,,,,,,,,
2020-05-11,128.6300048828125,128.75,122.0,122.0,85.89156341552734,5800,,,,,,,,
2020-05-12,120.75,121.98999786376953,116.44000244140625,116.44000244140625,81.97715759277344,5200,,,,,,,,
2020-05-13,116.22000122070312,116.22000122070312,107.45999908447266,109.4000015258789,77.02079010009766,10200,,,,,,,,
2020-05-14,108.0,114.63999938964844,105.0,114.63999938964844,80.70989990234375,6300,,,,,,,,
2020-05-15,112.9000015258789,121.7699966430664,112.44000244140625,119.9000015258789,84.4130859375,3000,,,,,,,,
2020-05-18,123.80000305175781,132.5,123.80000305175781,131.72999572753906,92.74176025390625,8600,,,,,,,,
2020-05-19,127.80000305175781,130.67999267578125,122.80000305175781,122.80000305175781,86.45477294921875,12000,,,,,,,,
2020-05-20,127.0199966430664,132.1300048828125,123.62999725341797,128.1199951171875,90.20020294189453,4300,,,,,,,,
2020-05-21,125.0199966430664,128.07000732421875,125.0199966430664,126.20999908447266,88.85551452636719,4900,,,,,,,,
2020-05-22,123.54000091552734,127.7300033569336,121.5,126.25,88.8836669921875,5200,,,,,,,,
2020-05-26,133.0,136.0,131.5,131.8000030517578,92.79104614257812,4500,,,,,,,,
2020-05-27,133.4600067138672,143.64999389648438,133.1199951171875,140.2899932861328,98.76822662353516,3700,,,,,,,,
2020-05-28,146.0,146.0,134.77999877929688,134.77999877929688,94.88905334472656,6400,,,,,,,,
2020-05-29,129.3000030517578,132.0,126.0999984741211,126.0999984741211,88.778076171875,5300,,,,,,,,
2020-06-01,126.43000030517578,134.50999450683594,123.69999694824219,131.66000366210938,92.69247436523438,16800,,,,,,,,
2020-06-02,133.0,133.0,131.00999450683594,131.00999450683594,92.23485565185547,1200,,,,,,,,
2020-06-03,138.69000244140625,143.8300018310547,138.0,142.75,100.50017547607422,10100,,,,,,,,
2020-06-04,143.6999969482422,143.6999969482422,136.5399932861328,138.91000366210938,97.79670715332031,3300,,,,,,,,
2020-06-05,142.8300018310547,150.0,142.8300018310547,148.39999389648438,104.47791290283203,5400,,,,,,,,
2020-06-08,148.39999389648438,149.0,145.9199981689453,146.4199981689453,103.08395385742188,4000,,,,,,,,
2020-06-09,140.33999633789062,142.00999450683594,138.13999938964844,140.0,98.56407165527344,5800,,,,,,,,
2020-06-10,140.22000122070312,140.22000122070312,138.64999389648438,139.0,97.86005401611328,2500,,,,,,,,
2020-06-11,133.36000061035156,133.36000061035156,121.38999938964844,123.91999816894531,87.24327850341797,4500,,,,,,,,
2020-06-12,126.0,126.0,123.06999969482422,123.47000122070312,87.23622131347656,2900,,,,,,,,
2020-06-15,124.79000091552734,128.5,122.06999969482422,124.31999969482422,87.83678436279297,5900,,,,,,,,
2020-06-16,126.11000061035156,129.3699951171875,123.22000122070312,124.11000061035156,87.68843078613281,3600,,,,,,,,
2020-06-17,127.0,128.0,121.0,121.0,85.49108123779297,11500,,,,,,,,
2020-06-18,122.05000305175781,126.16999816894531,121.01000213623047,121.1500015258789,85.59706115722656,19000,,,,,,,,
2020-06-19,124.47000122070312,124.47000122070312,119.19000244140625,119.19000244140625,84.21224212646484,16900,,,,,,,,
2020-06-22,119.55999755859375,121.0999984741211,115.61000061035156,118.94000244140625,84.03560638427734,13200,,,,,,,,
2020-06-23,121.0,126.44000244140625,118.66999816894531,123.4000015258789,87.18675994873047,13800,,,,,,,,
2020-06-24,124.22000122070312,124.22000122070312,116.41999816894531,117.80999755859375,83.23722076416016,7000,,,,,,,,
2020-06-25,115.16000366210938,121.79000091552734,115.16000366210938,119.0,84.07801055908203,7200,,,,,,,,
2020-06-26,116.5,117.12999725341797,111.43000030517578,113.93000030517578,80.49586486816406,22300,,,,,,,,
2020-06-29,116.80000305175781,120.44000244140625,116.0,117.8499984741211,83.26548767089844,7400,,,,,,,,
2020-06-30,117.0,121.5,117.0,121.31999969482422,85.71717834472656,7800,,,,,,,,
2020-07-01,122.33999633789062,123.12000274658203,116.43000030517578,116.43000030517578,82.26219940185547,7700,,,,,,,,
2020-07-02,118.0,120.94000244140625,117.2699966430664,117.2699966430664,82.85567474365234,3400,,,,,,,,
2020-07-06,121.06999969482422,121.80000305175781,118.44000244140625,121.80000305175781,86.0562973022461,5700,,,,,,,,
2020-07-07,119.0,119.0,116.1500015258789,116.1500015258789,82.06436157226562,3500,,,,,,,,
2020-07-08,116.43000030517578,116.5,116.0,116.0,81.95836639404297,1600,,,,,,,,
2020-07-09,116.01000213623047,116.13999938964844,109.69000244140625,110.5,78.07242584228516,6100,,,,,,,,
2020-07-10,113.0199966430664,114.93000030517578,112.01000213623047,114.86000061035156,81.15292358398438,5200,,,,,,,,
2020-07-13,115.41999816894531,117.68000030517578,114.0,115.0,81.2518539428711,5800,,,,,,,,
2020-07-14,115.0,120.12999725341797,115.0,119.4000015258789,84.36062622070312,14200,,,,,,,,
2020-07-15,122.5,123.7300033569336,118.19000244140625,120.44999694824219,85.10247802734375,11800,,,,,,,,
2020-07-16,120.45999908447266,122.0199966430664,119.44999694824219,119.44999694824219,84.39593505859375,5200,,,,,,,,
2020-07-17,118.8499984741211,124.75,118.8499984741211,122.01000213623047,86.20467376708984,3200,,,,,,,,
2020-07-20,121.5999984741211,123.19999694824219,121.5999984741211,123.19999694824219,87.04547119140625,2100,,,,,,,,
2020-07-21,127.33999633789062,128.8699951171875,126.63999938964844,128.39999389648438,90.7194595336914,3900,,,,,,,,
2020-07-22,128.1300048828125,128.1300048828125,124.22000122070312,124.63999938964844,88.0628662109375,1900,,,,,,,,
2020-07-23,123.51000213623047,127.0,123.51000213623047,124.5,87.96395874023438,2100,,,,,,,,
2020-07-24,125.30999755859375,125.30999755859375,121.5,121.66000366210938,85.9573974609375,4000,,,,,,,,
2020-07-27,123.56999969482422,125.69000244140625,121.44999694824219,123.9000015258789,87.54003143310547,1500,,,,,,,,
2020-07-28,123.87000274658203,123.87000274658203,119.88999938964844,119.88999938964844,84.70680236816406,2800,,,,,,,,
2020-07-29,122.33999633789062,122.33999633789062,118.27999877929688,121.08000183105469,85.5475845336914,3400,,,,,,,,
2020-07-30,121.0,121.0,116.1500015258789,119.05999755859375,84.12040710449219,9800,,,,,,,,
2020-07-31,119.3499984741211,121.62999725341797,115.08000183105469,115.08000183105469,81.30836486816406,6500,,,,,,,,
2020-08-03,119.0,121.62999725341797,116.0,119.79000091552734,84.63616180419922,12300,,,,,,,,
2020-08-04,122.62999725341797,125.5,120.9000015258789,121.8499984741211,86.09162902832031,3300,,,,,,,,
2020-08-05,122.58000183105469,124.0,122.22000122070312,124.0,87.6106948852539,2200,,,,,,,,
2020-08-06,124.36000061035156,124.36000061035156,124.36000061035156,124.36000061035156,87.86502838134766,600,,,,,,,,
2020-08-07,125.0999984741211,128.83999633789062,125.0999984741211,127.94999694824219,90.40150451660156,5300,,,,,,,,
2020-08-10,129.00999450683594,131.9600067138672,129.00999450683594,129.86000061035156,91.7509994506836,2700,,,,,,,,
2020-08-11,129.60000610351562,135.0399932861328,129.60000610351562,133.32000732421875,94.19562530517578,7300,,,,,,,,
2020-08-12,134.69000244140625,134.69000244140625,133.75,133.89999389648438,94.60540008544922,2200,,,,,,,,
2020-08-13,135.63999938964844,135.63999938964844,131.0399932861328,132.2100067138672,93.41136169433594,4300,,,,,,,,
2020-08-14,128.00999450683594,131.6999969482422,128.00999450683594,131.6199951171875,92.9945068359375,1300,,,,,,,,
2020-08-17,131.17999267578125,134.52000427246094,131.17999267578125,132.50999450683594,93.62332153320312,1800,,,,,,,,
2020-08-18,132.50999450683594,132.50999450683594,132.50999450683594,132.50999450683594,93.62332153320312,600,,,,,,,,
2020-08-19,133.3300018310547,133.77999877929688,132.1300048828125,132.75,93.79291534423828,2500,,,,,,,,
2020-08-20,132.6300048828125,133.99000549316406,131.24000549316406,133.99000549316406,94.66901397705078,4300,,,,,,,,
2020-08-21,132.32000732421875,138.0500030517578,131.61000061035156,135.35000610351562,95.62989044189453,5900,,,,,,,,
2020-08-24,135.35000610351562,139.99000549316406,134.8000030517578,136.75,96.61903381347656,6500,,,,,,,,
2020-08-25,138.1999969482422,138.64999389648438,136.5,137.72000122070312,97.30438232421875,7800,,,,,,,,
2020-08-26,134.07000732421875,137.0,131.63999938964844,136.05999755859375,96.13153839111328,8100,,,,,,,,
2020-08-27,136.05999755859375,137.8699951171875,136.05999755859375,136.64999389648438,96.54837036132812,4700,,,,,,,,
2020-08-28,138.25,139.52000427246094,137.75999450683594,138.3000030517578,97.71417236328125,2000,,,,,,,,
2020-08-31,138.0,139.14999389648438,136.05999755859375,136.05999755859375,96.4383544921875,2200,,,,,,,,
2020-09-01,138.0399932861328,138.0399932861328,138.0399932861328,138.0399932861328,97.8417739868164,800,,,,,,,,
2020-09-02,137.36000061035156,138.27000427246094,137.36000061035156,138.27000427246094,98.00479125976562,2500,,,,,,,,
2020-09-03,136.08999633789062,139.0,136.08999633789062,136.41000366210938,96.6864242553711,3000,,,,,,,,
2020-09-04,136.11000061035156,136.94000244140625,132.08999633789062,135.8000030517578,96.25406646728516,11300,,,,,,,,
2020-09-08,134.4199981689453,134.4199981689453,131.02000427246094,132.60000610351562,93.9859390258789,1300,,,,,,,,
2020-09-09,132.0500030517578,135.10000610351562,131.94000244140625,134.10000610351562,95.04914093017578,5800,,,,,,,,
2020-09-10,133.74000549316406,135.00999450683594,133.25,134.6999969482422,95.47439575195312,3400,,,,,,,,
2020-09-11,132.8699951171875,136.25999450683594,132.8699951171875,134.0,94.97824096679688,5200,,,,,,,,
2020-09-14,133.05999755859375,138.0,133.05999755859375,138.0,97.81343078613281,14300,,,,,,,,
2020-09-15,138.0,138.1999969482422,135.22000122070312,136.0399932861328,96.42417907714844,11400,,,,,,,,
2020-09-16,136.0,141.42999267578125,135.61000061035156,137.42999267578125,97.4094009399414,10200,,,,,,,,
2020-09-17,137.5,139.39999389648438,136.67999267578125,138.89999389648438,98.45133972167969,11800,,,,,,,,
2020-09-18,139.7100067138672,139.7100067138672,136.6699981689453,137.0,97.1046142578125,9100,,,,,,,,
2020-09-21,134.25,134.25,131.1199951171875,132.2100067138672,93.70951080322266,4000,,,,,,,,
2020-09-22,132.17999267578125,137.0,132.05999755859375,137.0,97.1046142578125,26500,,,,,,,,
2020-09-23,136.89999389648438,138.5,130.3300018310547,133.1300048828125,94.36158752441406,30800,,,,,,,,
2020-09-24,133.92999267578125,137.85000610351562,133.92999267578125,136.41000366210938,96.6864242553711,18000,,,,,,,,
2020-09-25,135.1999969482422,138.0,135.0399932861328,135.35000610351562,95.93510437011719,15500,,,,,,,,
2020-09-28,136.05999755859375,138.3000030517578,135.14999389648438,135.14999389648438,95.79336547851562,5600,,,,,,,,
2020-09-29,135.7899932861328,135.80999755859375,134.9199981689453,134.9199981689453,95.63032531738281,1700,,,,,,,,
2020-09-30,135.13999938964844,135.13999938964844,129.7899932861328,130.05999755859375,92.18559265136719,8100,,,,,,,,
2020-10-01,131.1999969482422,134.00999450683594,129.85000610351562,134.00999450683594,94.98532104492188,11200,,,,,,,,
2020-10-02,133.4600067138672,138.1300048828125,133.4600067138672,137.85000610351562,97.70709991455078,8400,,,,,,,,
2020-10-05,139.5,141.92999267578125,135.0,138.0,97.81343078613281,11600,,,,,,,,
2020-10-06,136.44000244140625,138.5,135.91000366210938,136.35000610351562,96.64391326904297,5200,,,,,,,,
2020-10-07,140.1199951171875,140.1199951171875,137.0399932861328,139.85000610351562,99.12471008300781,7400,,,,,,,,
2020-10-08,139.8000030517578,143.99000549316406,139.8000030517578,142.8300018310547,101.23688507080078,5000,,,,,,,,
2020-10-09,143.92999267578125,150.32000732421875,143.92999267578125,149.5,105.96453857421875,16600,,,,,,,,
2020-10-12,151.5,154.5800018310547,150.67999267578125,153.10000610351562,108.51619720458984,2900,,,,,,,,
2020-10-13,152.0,154.2899932861328,150.4600067138672,154.0800018310547,109.21080780029297,3200,,,,,,,,
2020-10-14,153.0500030517578,154.10000610351562,147.1199951171875,154.10000610351562,109.22499084472656,1800,,,,,,,,
2020-10-15,151.42999267578125,155.8000030517578,151.42999267578125,154.6999969482422,109.65026092529297,2200,,,,,,,,
2020-10-16,153.3000030517578,154.14999389648438,151.11000061035156,151.11000061035156,107.10568237304688,4700,,,,,,,,
2020-10-19,152.47999572753906,153.58999633789062,150.00999450683594,150.32000732421875,106.5457534790039,1500,,,,,,,,
2020-10-20,151.75,152.0,147.88999938964844,147.88999938964844,104.82337951660156,2500,,,,,,,,
2020-10-21,146.74000549316406,146.74000549316406,146.0500030517578,146.0500030517578,103.5191879272461,700,,,,,,,,
2020-10-22,146.22999572753906,146.22999572753906,143.41000366210938,144.00999450683594,102.0732421875,2500,,,,,,,,
2020-10-23,145.3000030517578,145.8699951171875,143.60000610351562,144.32000732421875,102.29300689697266,3600,,,,,,,,
2020-10-26,141.9600067138672,142.83999633789062,139.1699981689453,141.6999969482422,100.43595123291016,3300,,,,,,,,
2020-10-27,143.22999572753906,143.22999572753906,137.63999938964844,139.27999877929688,98.72065734863281,9600,,,,,,,,
2020-10-28,137.3000030517578,139.52999877929688,135.22999572753906,136.42999267578125,96.70061492919922,2200,,,,,,,,
2020-10-29,133.10000610351562,139.0,133.10000610351562,138.5,98.16781616210938,6400,,,,,,,,
2020-10-30,139.0,139.9499969482422,133.52000427246094,133.52000427246094,94.63802337646484,6100,,,,,,,,
2020-11-02,134.52999877929688,135.0,131.5500030517578,133.38999938964844,94.54586791992188,6800,,,,,,,,
2020-11-03,134.58999633789062,143.05999755859375,134.58999633789062,138.41000366210938,98.10401916503906,11200,,,,,,,,
2020-11-04,143.0,146.0500030517578,141.8000030517578,145.5,103.12936401367188,8400,,,,,,,,
2020-11-05,149.5,155.11000061035156,149.5,151.5,107.38211822509766,13700,,,,,,,,
2020-11-06,150.36000061035156,152.08999633789062,145.97999572753906,146.0,103.48377227783203,14300,,,,,,,,
2020-11-09,154.19000244140625,157.8300018310547,148.75,148.75,105.43295288085938,13500,,,,,,,,
2020-11-10,152.50999450683594,159.8699951171875,152.50999450683594,158.63999938964844,112.44293212890625,15800,,,,,,,,
2020-11-11,161.94000244140625,163.52999877929688,160.10000610351562,163.52999877929688,115.90889739990234,7900,,,,,,,,
2020-11-12,164.1999969482422,168.42999267578125,157.5,158.25,112.1664810180664,21400,,,,,,,,
2020-11-13,161.99000549316406,164.77999877929688,161.99000549316406,163.4199981689453,115.83092498779297,4500,,,,,,,,
2020-11-16,165.6199951171875,173.8000030517578,165.1999969482422,171.82000732421875,121.78479766845703,7600,,,,,,,,
2020-11-17,171.0,174.42999267578125,168.72999572753906,172.4499969482422,122.23133850097656,6000,,,,,,,,
2020-11-18,173.97000122070312,174.00999450683594,170.1199951171875,171.9600067138672,121.8840103149414,6100,,,,,,,,
2020-11-19,171.8000030517578,177.47999572753906,170.9499969482422,175.00999450683594,124.04584503173828,10300,,,,,,,,
2020-11-20,174.30999755859375,179.5,173.25,175.8800048828125,124.66251373291016,5600,,,,,,,,
2020-11-23,176.72000122070312,186.10000610351562,176.72000122070312,183.64999389648438,130.16978454589844,11200,,,,,,,,
2020-11-24,187.6999969482422,194.25999450683594,184.0399932861328,188.89999389648438,133.8909912109375,12800,,,,,,,,
2020-11-25,193.2899932861328,193.2899932861328,186.4499969482422,188.02999877929688,133.27432250976562,11000,,,,,,,,
2020-11-27,190.69000244140625,191.97999572753906,189.39999389648438,189.89999389648438,134.59979248046875,18800,,,,,,,,
2020-11-30,178.77999877929688,178.77999877929688,170.0,170.0,131.1587677001953,14200,,,,,,,,
2020-12-01,172.9499969482422,174.0,158.83999633789062,160.0,123.44354248046875,13500,,,,,,,,
2020-12-02,157.7899932861328,161.02000427246094,153.89999389648438,158.3000030517578,122.1319808959961,5000,,,,,,,,
2020-12-03,159.9499969482422,160.82000732421875,157.72000122070312,159.9499969482422,123.40497589111328,4100,,,,,,,,
2020-12-04,158.64999389648438,158.64999389648438,155.72000122070312,157.89999389648438,121.8233642578125,3300,,,,,,,,
2020-12-07,155.60000610351562,156.8000030517578,151.9199981689453,152.14999389648438,117.3871078491211,4000,,,,,,,,
2020-12-08,153.9499969482422,154.66000366210938,151.85000610351562,154.3800048828125,119.10760498046875,8200,,,,,,,,
2020-12-09,154.0399932861328,154.50999450683594,153.3000030517578,153.3000030517578,118.27436065673828,3700,,,,,,,,
2020-12-10,153.4600067138672,156.64999389648438,153.0,153.61000061035156,118.5135269165039,2200,,,,,,,,
2020-12-11,155.8000030517578,155.8000030517578,153.2100067138672,154.89999389648438,119.50880432128906,1600,,,,,,,,
2020-12-14,156.35000610351562,156.35000610351562,152.60000610351562,152.60000610351562,117.73430633544922,3500,,,,,,,,
2020-12-15,156.24000549316406,161.39999389648438,154.9199981689453,161.0500030517578,124.25365447998047,5400,,,,,,,,
2020-12-16,163.8000030517578,165.13999938964844,159.33999633789062,162.50999450683594,125.38008117675781,7900,,,,,,,,
2020-12-17,164.0,165.0,161.07000732421875,163.39999389648438,126.06676483154297,3100,,,,,,,,
2020-12-18,164.39999389648438,164.39999389648438,155.2100067138672,155.2100067138672,119.74796295166016,9700,,,,,,,,
2020-12-21,154.0,158.5500030517578,154.0,157.5,121.51475524902344,4200,,,,,,,,
2020-12-22,157.00999450683594,157.14999389648438,155.1300048828125,156.2100067138672,120.51948547363281,5300,,,,,,,,
2020-12-23,159.9199981689453,159.9199981689453,156.08999633789062,156.08999633789062,120.42691040039062,1900,,,,,,,,
2020-12-24,155.5399932861328,156.0800018310547,154.58999633789062,154.58999633789062,119.26961517333984,1300,,,,,,,,
2020-12-28,156.60000610351562,157.0500030517578,154.41000366210938,154.41000366210938,119.1307601928711,5900,,,,,,,,
2020-12-29,154.5,156.0,152.60000610351562,155.7899932861328,120.1954345703125,2400,,,,,,,,
2020-12-30,156.89999389648438,157.1699981689453,150.02999877929688,155.02999877929688,119.60909271240234,9600,,,,,,,,
2020-12-31,153.99000549316406,155.63999938964844,153.0,153.0,118.04290771484375,3100,,,,,,,,
