date,open,high,low,close,adj_close,volume,"('date', '')","('open', 'SGIOF')","('high', 'SGIOF')","('low', 'SGIOF')","('close', 'SGIOF')","('adj_close', 'SGIOF')","('volume', 'SGIOF')","('currency', '')"
2020-01-02,20.773332595825195,20.773332595825195,20.773332595825195,20.773332595825195,18.39389991760254,0,,,,,,,,
2020-01-03,20.773332595825195,20.773332595825195,20.773332595825195,20.773332595825195,18.39389991760254,0,,,,,,,,
2020-01-06,20.706666946411133,20.706666946411133,20.706666946411133,20.706666946411133,18.334871292114258,300,,,,,,,,
2020-01-07,20.706666946411133,20.706666946411133,20.706666946411133,20.706666946411133,18.334871292114258,0,,,,,,,,
2020-01-08,20.706666946411133,20.706666946411133,20.706666946411133,20.706666946411133,18.334871292114258,0,,,,,,,,
2020-01-09,21.03333282470703,21.03333282470703,21.03333282470703,21.03333282470703,18.624120712280273,3900,,,,,,,,
2020-01-10,21.03333282470703,21.03333282470703,21.03333282470703,21.03333282470703,18.624120712280273,0,,,,,,,,
2020-01-13,21.03333282470703,21.03333282470703,21.03333282470703,21.03333282470703,18.624120712280273,0,,,,,,,,
2020-01-14,21.03333282470703,21.03333282470703,21.03333282470703,21.03333282470703,18.624120712280273,0,,,,,,,,
2020-01-15,21.219999313354492,21.296667098999023,21.219999313354492,21.296667098999023,18.85729217529297,600,,,,,,,,
2020-01-16,21.296667098999023,21.296667098999023,21.296667098999023,21.296667098999023,18.85729217529297,0,,,,,,,,
2020-01-17,21.5,21.5,21.5,21.5,19.037334442138672,5700,,,,,,,,
2020-01-21,21.5,21.5,21.5,21.5,19.037334442138672,0,,,,,,,,
2020-01-22,20.303333282470703,20.303333282470703,20.299999237060547,20.299999237060547,17.97478485107422,600,,,,,,,,
2020-01-23,20.299999237060547,20.299999237060547,20.299999237060547,20.299999237060547,17.97478485107422,0,,,,,,,,
2020-01-24,20.299999237060547,20.299999237060547,20.299999237060547,20.299999237060547,17.97478485107422,0,,,,,,,,
2020-01-27,20.299999237060547,20.299999237060547,20.299999237060547,20.299999237060547,17.97478485107422,0,,,,,,,,
2020-01-28,20.93666648864746,20.93666648864746,20.93666648864746,20.93666648864746,18.538524627685547,300,,,,,,,,
2020-01-29,20.833332061767578,20.833332061767578,20.833332061767578,20.833332061767578,18.44703483581543,2100,,,,,,,,
2020-01-30,20.833332061767578,20.833332061767578,20.833332061767578,20.833332061767578,18.44703483581543,0,,,,,,,,
2020-01-31,20.833332061767578,20.833332061767578,20.833332061767578,20.833332061767578,18.44703483581543,0,,,,,,,,
2020-02-03,20.833332061767578,20.833332061767578,20.833332061767578,20.833332061767578,18.44703483581543,0,,,,,,,,
2020-02-04,19.260000228881836,19.260000228881836,19.260000228881836,19.260000228881836,17.053909301757812,600,,,,,,,,
2020-02-05,19.260000228881836,19.260000228881836,19.260000228881836,19.260000228881836,17.053909301757812,0,,,,,,,,
2020-02-06,19.260000228881836,19.260000228881836,19.260000228881836,19.260000228881836,17.053909301757812,0,,,,,,,,
2020-02-07,19.260000228881836,19.260000228881836,19.260000228881836,19.260000228881836,17.053909301757812,0,,,,,,,,
2020-02-10,19.260000228881836,19.260000228881836,19.260000228881836,19.260000228881836,17.053909301757812,0,,,,,,,,
2020-02-11,19.260000228881836,19.260000228881836,19.260000228881836,19.260000228881836,17.053909301757812,0,,,,,,,,
2020-02-12,19.496667861938477,19.496667861938477,19.496667861938477,19.496667861938477,17.263473510742188,1800,,,,,,,,
2020-02-13,19.496667861938477,19.496667861938477,19.496667861938477,19.496667861938477,17.263473510742188,0,,,,,,,,
2020-02-14,19.496667861938477,19.496667861938477,19.496667861938477,19.496667861938477,17.263473510742188,0,,,,,,,,
2020-02-18,19.496667861938477,19.496667861938477,19.496667861938477,19.496667861938477,17.263473510742188,0,,,,,,,,
2020-02-19,19.496667861938477,19.496667861938477,19.496667861938477,19.496667861938477,17.263473510742188,0,,,,,,,,
2020-02-20,19.496667861938477,19.496667861938477,19.496667861938477,19.496667861938477,17.263473510742188,300,,,,,,,,
2020-02-21,19.176666259765625,19.176666259765625,19.176666259765625,19.176666259765625,16.98012351989746,3600,,,,,,,,
2020-02-24,18.666667938232422,19.156667709350586,18.666667938232422,19.156667709350586,16.962413787841797,1500,,,,,,,,
2020-02-25,19.156667709350586,19.156667709350586,19.156667709350586,19.156667709350586,16.962413787841797,0,,,,,,,,
2020-02-26,19.156667709350586,19.156667709350586,19.156667709350586,19.156667709350586,16.962413787841797,0,,,,,,,,
2020-02-27,19.156667709350586,19.156667709350586,19.156667709350586,19.156667709350586,16.962413787841797,0,,,,,,,,
2020-02-28,17.376667022705078,17.376667022705078,17.286666870117188,17.286666870117188,15.306608200073242,900,,,,,,,,
2020-03-02,17.286666870117188,17.286666870117188,17.286666870117188,17.286666870117188,15.306608200073242,0,,,,,,,,
2020-03-03,17.376667022705078,17.376667022705078,17.286666870117188,17.286666870117188,15.306608200073242,3300,,,,,,,,
2020-03-04,17.286666870117188,17.286666870117188,17.286666870117188,17.286666870117188,15.306608200073242,0,,,,,,,,
2020-03-05,17.856000900268555,17.856000900268555,17.827999114990234,17.827999114990234,15.785938262939453,6600,,,,,,,,
2020-03-06,17.827999114990234,17.827999114990234,17.827999114990234,17.827999114990234,15.785938262939453,0,,,,,,,,
2020-03-09,17.827999114990234,17.827999114990234,17.827999114990234,17.827999114990234,15.785938262939453,0,,,,,,,,
