date,open,high,low,close,adj_close,volume,"('date', '')","('open', 'TBN')","('high', 'TBN')","('low', 'TBN')","('close', 'TBN')","('adj_close', 'TBN')","('volume', 'TBN')","('currency', '')"
2024-07-30,23.600000381469727,24.885000228881836,23.600000381469727,24.290000915527344,24.290000915527344,156200,,,,,,,,
2024-07-31,24.1200008392334,24.5,22.899999618530273,23.850000381469727,23.850000381469727,43800,,,,,,,,
2024-08-01,23.75,23.959999084472656,22.899999618530273,23.020000457763672,23.020000457763672,42200,,,,,,,,
2024-08-02,23.0,23.360000610351562,22.75,23.049999237060547,23.049999237060547,35200,,,,,,,,
2024-08-05,22.760000228881836,23.200000762939453,22.52400016784668,22.81999969482422,22.81999969482422,64000,,,,,,,,
2024-08-06,22.899999618530273,23.040000915527344,21.049999237060547,21.729999542236328,21.729999542236328,101600,,,,,,,,
2024-08-07,21.899999618530273,22.149999618530273,20.23200035095215,21.5,21.5,117300,,,,,,,,
2024-08-08,21.75,22.34000015258789,21.219999313354492,22.020000457763672,22.020000457763672,62800,,,,,,,,
2024-08-09,21.899999618530273,22.40999984741211,21.5,21.5,21.5,41400,,,,,,,,
2024-08-12,21.799999237060547,21.799999237060547,19.899999618530273,20.209999084472656,20.209999084472656,74500,,,,,,,,
2024-08-13,20.299999237060547,21.940000534057617,20.299999237060547,21.829999923706055,21.829999923706055,60700,,,,,,,,
2024-08-14,21.899999618530273,22.29599952697754,21.75,21.989999771118164,21.989999771118164,48400,,,,,,,,
2024-08-15,21.809999465942383,23.34000015258789,21.809999465942383,23.25,23.25,70700,,,,,,,,
2024-08-16,23.0,23.559999465942383,23.0,23.350000381469727,23.350000381469727,30400,,,,,,,,
2024-08-19,23.200000762939453,23.440000534057617,23.149999618530273,23.209999084472656,23.209999084472656,28600,,,,,,,,
2024-08-20,23.010000228881836,23.010000228881836,22.3799991607666,22.56999969482422,22.56999969482422,35600,,,,,,,,
2024-08-21,22.540000915527344,22.75,22.25,22.350000381469727,22.350000381469727,38200,,,,,,,,
2024-08-22,22.219999313354492,22.559999465942383,20.709999084472656,20.899999618530273,20.899999618530273,113700,,,,,,,,
2024-08-23,20.90999984741211,21.110000610351562,19.920000076293945,19.989999771118164,19.989999771118164,30500,,,,,,,,
2024-08-26,20.25,20.350000381469727,18.530000686645508,19.950000762939453,19.950000762939453,70000,,,,,,,,
2024-08-27,20.18000030517578,20.549999237060547,19.290000915527344,20.0,20.0,82900,,,,,,,,
2024-08-28,19.860000610351562,19.9950008392334,19.0,19.0,19.0,54800,,,,,,,,
2024-08-29,19.049999237060547,19.110000610351562,17.915000915527344,18.530000686645508,18.530000686645508,70500,,,,,,,,
2024-08-30,18.559999465942383,20.25,18.0,20.030000686645508,20.030000686645508,156000,,,,,,,,
2024-09-03,19.93000030517578,20.5,19.799999237060547,19.969999313354492,19.969999313354492,44500,,,,,,,,
2024-09-04,19.760000228881836,20.469999313354492,19.510000228881836,19.950000762939453,19.950000762939453,29300,,,,,,,,
2024-09-05,19.8700008392334,20.1299991607666,19.15999984741211,19.229999542236328,19.229999542236328,28700,,,,,,,,
2024-09-06,19.040000915527344,19.040000915527344,18.489999771118164,18.520000457763672,18.520000457763672,16800,,,,,,,,
2024-09-09,18.43000030517578,19.5,18.43000030517578,19.280000686645508,19.280000686645508,16000,,,,,,,,
2024-09-10,19.375,19.520000457763672,19.09000015258789,19.329999923706055,19.329999923706055,13000,,,,,,,,
2024-09-11,19.450000762939453,19.55500030517578,18.950000762939453,19.100000381469727,19.100000381469727,12500,,,,,,,,
2024-09-12,18.940000534057617,19.459999084472656,18.940000534057617,19.290000915527344,19.290000915527344,12200,,,,,,,,
2024-09-13,19.5,19.75,19.100000381469727,19.350000381469727,19.350000381469727,6500,,,,,,,,
2024-09-16,19.299999237060547,19.6560001373291,19.020000457763672,19.209999084472656,19.209999084472656,10900,,,,,,,,
2024-09-17,19.040000915527344,20.450000762939453,19.040000915527344,19.5,19.5,57700,,,,,,,,
2024-09-18,19.510000228881836,19.860000610351562,19.3799991607666,19.799999237060547,19.799999237060547,18800,,,,,,,,
2024-09-19,20.0,20.420000076293945,19.75,20.190000534057617,20.190000534057617,47500,,,,,,,,
2024-09-20,20.190000534057617,20.594999313354492,19.959999084472656,20.25,20.25,25800,,,,,,,,
2024-09-23,20.559999465942383,20.559999465942383,19.899999618530273,20.049999237060547,20.049999237060547,14000,,,,,,,,
2024-09-24,20.0,20.239999771118164,19.850000381469727,20.100000381469727,20.100000381469727,8200,,,,,,,,
2024-09-25,19.989999771118164,20.290000915527344,19.559999465942383,19.760000228881836,19.760000228881836,24700,,,,,,,,
2024-09-26,19.670000076293945,19.899999618530273,19.040000915527344,19.5,19.5,19700,,,,,,,,
2024-09-27,19.299999237060547,20.049999237060547,19.299999237060547,20.0,20.0,22900,,,,,,,,
2024-09-30,20.18000030517578,20.5,20.0,20.31999969482422,20.31999969482422,78500,,,,,,,,
2024-10-01,20.09000015258789,20.34000015258789,19.65999984741211,19.770000457763672,19.770000457763672,16200,,,,,,,,
2024-10-02,19.540000915527344,20.290000915527344,19.540000915527344,20.010000228881836,20.010000228881836,17300,,,,,,,,
2024-10-03,20.1200008392334,20.25,19.540000915527344,19.700000762939453,19.700000762939453,24900,,,,,,,,
2024-10-04,20.0,20.139999389648438,19.736000061035156,20.0,20.0,15200,,,,,,,,
2024-10-07,20.0,20.0,19.040000915527344,19.5,19.5,14900,,,,,,,,
2024-10-08,19.329999923706055,19.530000686645508,18.770000457763672,19.530000686645508,19.530000686645508,17300,,,,,,,,
2024-10-09,19.329999923706055,19.510000228881836,19.239999771118164,19.389999389648438,19.389999389648438,18000,,,,,,,,
2024-10-10,19.209999084472656,19.209999084472656,18.78499984741211,19.049999237060547,19.049999237060547,6500,,,,,,,,
2024-10-11,19.200000762939453,19.790000915527344,19.0049991607666,19.790000915527344,19.790000915527344,15400,,,,,,,,
2024-10-14,19.520000457763672,19.59000015258789,19.0,19.299999237060547,19.299999237060547,5500,,,,,,,,
2024-10-15,19.270000457763672,19.270000457763672,18.69499969482422,18.889999389648438,18.889999389648438,15500,,,,,,,,
2024-10-16,19.170000076293945,19.239999771118164,18.760000228881836,18.940000534057617,18.940000534057617,5100,,,,,,,,
2024-10-17,18.690000534057617,19.5,18.690000534057617,19.360000610351562,19.360000610351562,13300,,,,,,,,
2024-10-18,19.489999771118164,19.489999771118164,18.90999984741211,19.040000915527344,19.040000915527344,8500,,,,,,,,
2024-10-21,19.260000228881836,19.440000534057617,18.5,18.559999465942383,18.559999465942383,17500,,,,,,,,
2024-10-22,18.579999923706055,18.959999084472656,18.204999923706055,18.450000762939453,18.450000762939453,7100,,,,,,,,
2024-10-23,18.290000915527344,18.729000091552734,18.04400062561035,18.440000534057617,18.440000534057617,11400,,,,,,,,
2024-10-24,18.709999084472656,18.709999084472656,17.475000381469727,18.190000534057617,18.190000534057617,19600,,,,,,,,
2024-10-25,18.3700008392334,18.770000457763672,18.25,18.540000915527344,18.540000915527344,6900,,,,,,,,
2024-10-28,18.709999084472656,18.75,18.25,18.360000610351562,18.360000610351562,21400,,,,,,,,
2024-10-29,18.260000228881836,19.5,18.25,19.25,19.25,125700,,,,,,,,
2024-10-30,19.010000228881836,19.332000732421875,18.739999771118164,19.079999923706055,19.079999923706055,16600,,,,,,,,
2024-10-31,18.829999923706055,19.11199951171875,18.75,18.75,18.75,4800,,,,,,,,
2024-11-01,19.25,19.25,18.690000534057617,18.690000534057617,18.690000534057617,9600,,,,,,,,
2024-11-04,18.690000534057617,18.84000015258789,18.56999969482422,18.709999084472656,18.709999084472656,12900,,,,,,,,
2024-11-05,18.5,19.219999313354492,18.5,19.040000915527344,19.040000915527344,35800,,,,,,,,
2024-11-06,19.040000915527344,19.040000915527344,18.5,19.0,19.0,11600,,,,,,,,
2024-11-07,18.850000381469727,19.030000686645508,18.56999969482422,18.860000610351562,18.860000610351562,15100,,,,,,,,
2024-11-08,19.610000610351562,19.610000610351562,19.09000015258789,19.104999542236328,19.104999542236328,3400,,,,,,,,
2024-11-11,18.860000610351562,19.649999618530273,18.649999618530273,19.459999084472656,19.459999084472656,5700,,,,,,,,
2024-11-12,19.0,19.395000457763672,19.0,19.239999771118164,19.239999771118164,4600,,,,,,,,
2024-11-13,19.18000030517578,19.610000610351562,18.790000915527344,19.030000686645508,19.030000686645508,20800,,,,,,,,
2024-11-14,19.649999618530273,19.649999618530273,18.780000686645508,18.8700008392334,18.8700008392334,8300,,,,,,,,
2024-11-15,18.75,19.190000534057617,18.75,19.190000534057617,19.190000534057617,3300,,,,,,,,
2024-11-18,19.31999969482422,19.399999618530273,18.75,18.780000686645508,18.780000686645508,6700,,,,,,,,
2024-11-19,18.770000457763672,19.222000122070312,18.65999984741211,18.65999984741211,18.65999984741211,12300,,,,,,,,
2024-11-20,19.67099952697754,19.67099952697754,17.950000762939453,17.950000762939453,17.950000762939453,21500,,,,,,,,
2024-11-21,18.079999923706055,19.121999740600586,18.079999923706055,18.579999923706055,18.579999923706055,10700,,,,,,,,
2024-11-22,18.910999298095703,18.910999298095703,16.469999313354492,17.25,17.25,34800,,,,,,,,
2024-11-25,17.670000076293945,19.059999465942383,16.639999389648438,17.25,17.25,11100,,,,,,,,
2024-11-26,17.649999618530273,19.02899932861328,17.309999465942383,17.827999114990234,17.827999114990234,15000,,,,,,,,
2024-11-27,17.540000915527344,18.299999237060547,17.309999465942383,18.0,18.0,8200,,,,,,,,
2024-11-29,17.700000762939453,19.139999389648438,17.25,17.389999389648438,17.389999389648438,10900,,,,,,,,
2024-12-02,17.520000457763672,18.43000030517578,17.25,17.25,17.25,8300,,,,,,,,
2024-12-03,17.260000228881836,17.5,17.25,17.3700008392334,17.3700008392334,5200,,,,,,,,
2024-12-04,17.5,17.5,15.887999534606934,16.350000381469727,16.350000381469727,15500,,,,,,,,
2024-12-05,16.459999084472656,17.5,16.0,16.0,16.0,8000,,,,,,,,
2024-12-06,16.18000030517578,17.040000915527344,16.18000030517578,16.299999237060547,16.299999237060547,7100,,,,,,,,
2024-12-09,16.579999923706055,17.670000076293945,16.0,16.43000030517578,16.43000030517578,35400,,,,,,,,
2024-12-10,16.920000076293945,17.0,16.22100067138672,16.670000076293945,16.670000076293945,13000,,,,,,,,
2024-12-11,17.280000686645508,17.719999313354492,16.530000686645508,17.719999313354492,17.719999313354492,8600,,,,,,,,
2024-12-12,17.40999984741211,17.40999984741211,16.780000686645508,16.81999969482422,16.81999969482422,4600,,,,,,,,
2024-12-13,16.81999969482422,17.424999237060547,16.510000228881836,16.510000228881836,16.510000228881836,8500,,,,,,,,
2024-12-16,16.5,16.75,15.75,16.68000030517578,16.68000030517578,9900,,,,,,,,
2024-12-17,16.75,16.820999145507812,16.5,16.81999969482422,16.81999969482422,17100,,,,,,,,
2024-12-18,16.5,16.81999969482422,16.5,16.594999313354492,16.594999313354492,14400,,,,,,,,
2024-12-19,16.600000381469727,16.969999313354492,16.18000030517578,16.969999313354492,16.969999313354492,14000,,,,,,,,
2024-12-20,16.700000762939453,17.25,16.149999618530273,17.25,17.25,5600,,,,,,,,
2024-12-23,17.0,18.170000076293945,17.0,18.170000076293945,18.170000076293945,12400,,,,,,,,
2024-12-24,17.59000015258789,18.170000076293945,17.59000015258789,18.170000076293945,18.170000076293945,1400,,,,,,,,
2024-12-26,18.0,18.940000534057617,17.511999130249023,18.59000015258789,18.59000015258789,5900,,,,,,,,
2024-12-27,18.059999465942383,18.940000534057617,17.867000579833984,18.729999542236328,18.729999542236328,9700,,,,,,,,
2024-12-30,18.579999923706055,18.924999237060547,18.200000762939453,18.600000381469727,18.600000381469727,4300,,,,,,,,
2024-12-31,18.56999969482422,22.079999923706055,18.25,20.989999771118164,20.989999771118164,18700,,,,,,,,
2025-01-02,21.0,21.0,20.299999237060547,20.489999771118164,20.489999771118164,10700,,,,,,,,
2025-01-03,20.360000610351562,20.75,20.1200008392334,20.670000076293945,20.670000076293945,8800,,,,,,,,
2025-01-06,20.75,21.56999969482422,20.46500015258789,21.56999969482422,21.56999969482422,46400,,,,,,,,
2025-01-07,21.329999923706055,23.030000686645508,21.190000534057617,22.3700008392334,22.3700008392334,45500,,,,,,,,
2025-01-08,22.3700008392334,22.399999618530273,21.049999237060547,21.65999984741211,21.65999984741211,30100,,,,,,,,
2025-01-10,21.209999084472656,22.1200008392334,19.799999237060547,20.40999984741211,20.40999984741211,29400,,,,,,,,
2025-01-13,19.649999618530273,21.670000076293945,19.42300033569336,21.389999389648438,21.389999389648438,14600,,,,,,,,
2025-01-14,21.68000030517578,22.34000015258789,21.68000030517578,22.34000015258789,22.34000015258789,1300,,,,,,,,
2025-01-15,22.09000015258789,22.118999481201172,20.899999618530273,21.450000762939453,21.450000762939453,34400,,,,,,,,
2025-01-16,21.5,22.1200008392334,21.420000076293945,21.639999389648438,21.639999389648438,9600,,,,,,,,
2025-01-17,21.34000015258789,21.90999984741211,21.34000015258789,21.440000534057617,21.440000534057617,7100,,,,,,,,
2025-01-21,21.56999969482422,22.0,21.0,21.530000686645508,21.530000686645508,6600,,,,,,,,
2025-01-22,21.270000457763672,22.0,21.270000457763672,21.510000228881836,21.510000228881836,5400,,,,,,,,
2025-01-23,21.899999618530273,23.0,20.84000015258789,22.600000381469727,22.600000381469727,6800,,,,,,,,
2025-01-24,22.1200008392334,34.5,22.1200008392334,25.489999771118164,25.489999771118164,160200,,,,,,,,
2025-01-27,25.520000457763672,26.197999954223633,23.0,25.0,25.0,22000,,,,,,,,
2025-01-28,25.360000610351562,26.899999618530273,23.128999710083008,24.850000381469727,24.850000381469727,24200,,,,,,,,
2025-01-29,24.549999237060547,25.424999237060547,24.5,24.700000762939453,24.700000762939453,20400,,,,,,,,
2025-01-30,24.059999465942383,25.43600082397461,23.899999618530273,24.1200008392334,24.1200008392334,11100,,,,,,,,
2025-01-31,24.0,25.360000610351562,23.729999542236328,24.0,24.0,32600,,,,,,,,
2025-02-03,23.899999618530273,24.25,23.160999298095703,24.040000915527344,24.040000915527344,28400,,,,,,,,
2025-02-04,24.059999465942383,25.06399917602539,24.0,24.110000610351562,24.110000610351562,33100,,,,,,,,
2025-02-05,24.209999084472656,24.729000091552734,23.5,24.1200008392334,24.1200008392334,16600,,,,,,,,
2025-02-06,23.899999618530273,24.770000457763672,23.0,23.56999969482422,23.56999969482422,14000,,,,,,,,
2025-02-07,24.100000381469727,27.389999389648438,24.100000381469727,25.489999771118164,25.489999771118164,28700,,,,,,,,
2025-02-10,25.540000915527344,26.295000076293945,25.131000518798828,25.56999969482422,25.56999969482422,12900,,,,,,,,
2025-02-11,25.940000534057617,25.940000534057617,24.389999389648438,24.399999618530273,24.399999618530273,12100,,,,,,,,
2025-02-12,24.0,25.3700008392334,24.0,24.790000915527344,24.790000915527344,38400,,,,,,,,
2025-02-13,24.06999969482422,27.059999465942383,24.06999969482422,24.25,24.25,178900,,,,,,,,
2025-02-14,24.040000915527344,25.5,23.8700008392334,23.920000076293945,23.920000076293945,29900,,,,,,,,
2025-02-18,24.479999542236328,25.030000686645508,23.770000457763672,24.950000762939453,24.950000762939453,121200,,,,,,,,
2025-02-19,25.299999237060547,30.114999771118164,24.75,29.579999923706055,29.579999923706055,63800,,,,,,,,
2025-02-20,29.719999313354492,29.719999313354492,26.02199935913086,27.25,27.25,45800,,,,,,,,
2025-02-21,27.010000228881836,27.799999237060547,26.5,27.25,27.25,17800,,,,,,,,
2025-02-24,28.31999969482422,28.31999969482422,25.4950008392334,25.979999542236328,25.979999542236328,29800,,,,,,,,
2025-02-25,26.5,26.5,24.8799991607666,25.350000381469727,25.350000381469727,23100,,,,,,,,
2025-02-26,25.350000381469727,26.299999237060547,25.0,25.770000457763672,25.770000457763672,16500,,,,,,,,
2025-02-27,25.399999618530273,25.55500030517578,25.200000762939453,25.350000381469727,25.350000381469727,8000,,,,,,,,
2025-02-28,25.628999710083008,25.639999389648438,24.510000228881836,25.260000228881836,25.260000228881836,19700,,,,,,,,
2025-03-03,25.809999465942383,25.809999465942383,24.5,25.030000686645508,25.030000686645508,25700,,,,,,,,
2025-03-04,24.59000015258789,24.649999618530273,22.924999237060547,22.940000534057617,22.940000534057617,20400,,,,,,,,
2025-03-05,23.200000762939453,23.881000518798828,22.719999313354492,23.219999313354492,23.219999313354492,35700,,,,,,,,
2025-03-06,23.299999237060547,23.67300033569336,22.302000045776367,23.100000381469727,23.100000381469727,19700,,,,,,,,
2025-03-07,23.049999237060547,23.309999465942383,22.795000076293945,23.309999465942383,23.309999465942383,17100,,,,,,,,
2025-03-10,22.64299964904785,22.64299964904785,21.610000610351562,21.81999969482422,21.81999969482422,25700,,,,,,,,
2025-03-11,21.799999237060547,22.59000015258789,21.1200008392334,22.5,22.5,22000,,,,,,,,
2025-03-12,22.899999618530273,23.43000030517578,22.010000228881836,22.110000610351562,22.110000610351562,19600,,,,,,,,
2025-03-13,22.1299991607666,23.200000762939453,22.1299991607666,23.0,23.0,13700,,,,,,,,
2025-03-14,23.0,23.0,22.170000076293945,22.889999389648438,22.889999389648438,2900,,,,,,,,
2025-03-17,23.108999252319336,24.084999084472656,22.905000686645508,23.399999618530273,23.399999618530273,27000,,,,,,,,
2025-03-18,23.6200008392334,23.6200008392334,22.899999618530273,23.059999465942383,23.059999465942383,10300,,,,,,,,
2025-03-19,25.25,25.25,23.350000381469727,23.860000610351562,23.860000610351562,4400,,,,,,,,
2025-03-20,23.860000610351562,23.860000610351562,22.530000686645508,22.639999389648438,22.639999389648438,6200,,,,,,,,
2025-03-21,22.850000381469727,24.238000869750977,22.850000381469727,23.260000228881836,23.260000228881836,15800,,,,,,,,
2025-03-24,23.280000686645508,23.399999618530273,23.190000534057617,23.399999618530273,23.399999618530273,3400,,,,,,,,
2025-03-25,23.729999542236328,24.5,23.399999618530273,23.760000228881836,23.760000228881836,10600,,,,,,,,
2025-03-26,23.11199951171875,25.304000854492188,23.11199951171875,23.520000457763672,23.520000457763672,36800,,,,,,,,
2025-03-27,23.520000457763672,25.65999984741211,23.520000457763672,24.270000457763672,24.270000457763672,27600,,,,,,,,
2025-03-28,24.889999389648438,25.55299949645996,24.049999237060547,24.049999237060547,24.049999237060547,10300,,,,,,,,
2025-03-31,24.299999237060547,25.64299964904785,23.194000244140625,23.989999771118164,23.989999771118164,27500,,,,,,,,
2025-04-01,23.64699935913086,24.219999313354492,23.110000610351562,24.06999969482422,24.06999969482422,18400,,,,,,,,
2025-04-02,24.349000930786133,24.41200065612793,23.420000076293945,24.0,24.0,14500,,,,,,,,
2025-04-03,24.0,24.0,23.399999618530273,24.0,24.0,6300,,,,,,,,
2025-04-04,23.709999084472656,24.0,21.239999771118164,22.049999237060547,22.049999237060547,24000,,,,,,,,
2025-04-07,21.100000381469727,22.225000381469727,20.700000762939453,21.989999771118164,21.989999771118164,10200,,,,,,,,
2025-04-08,22.5,23.5,22.5,22.920000076293945,22.920000076293945,14200,,,,,,,,
2025-04-09,22.360000610351562,24.5,22.360000610351562,23.40999984741211,23.40999984741211,7400,,,,,,,,
2025-04-10,23.40999984741211,23.40999984741211,21.520000457763672,21.600000381469727,21.600000381469727,13400,,,,,,,,
2025-04-11,21.75,23.0,21.440000534057617,21.68000030517578,21.68000030517578,5800,,,,,,,,
2025-04-14,22.010000228881836,22.8700008392334,22.0,22.68000030517578,22.68000030517578,4400,,,,,,,,
2025-04-15,22.860000610351562,22.860000610351562,21.90999984741211,21.90999984741211,21.90999984741211,3100,,,,,,,,
2025-04-16,22.43000030517578,22.781999588012695,22.43000030517578,22.600000381469727,22.600000381469727,2700,,,,,,,,
2025-04-17,22.75,22.75,21.020000457763672,22.5,22.5,7100,,,,,,,,
2025-04-21,21.291000366210938,22.239999771118164,21.0,22.239999771118164,22.239999771118164,2700,,,,,,,,
2025-04-22,22.0,22.5,21.09600067138672,21.809999465942383,21.809999465942383,8700,,,,,,,,
2025-04-23,22.229999542236328,22.299999237060547,21.799999237060547,21.799999237060547,21.799999237060547,9600,,,,,,,,
2025-04-24,22.459999084472656,22.459999084472656,21.989999771118164,21.989999771118164,21.989999771118164,900,,,,,,,,
2025-04-25,21.65999984741211,22.0,21.040000915527344,21.25,21.25,9100,,,,,,,,
2025-04-28,22.0,22.0,21.0,21.0,21.0,4200,,,,,,,,
2025-04-29,21.0,21.319000244140625,20.28499984741211,20.809999465942383,20.809999465942383,8300,,,,,,,,
2025-04-30,20.774999618530273,21.25,20.309999465942383,20.31999969482422,20.31999969482422,5300,,,,,,,,
2025-05-01,21.17099952697754,21.17099952697754,20.280000686645508,20.280000686645508,20.280000686645508,6000,,,,,,,,
2025-05-02,20.40999984741211,21.239999771118164,20.40999984741211,20.700000762939453,20.700000762939453,3100,,,,,,,,
2025-05-05,19.993999481201172,20.299999237060547,19.5,19.5,19.5,8100,,,,,,,,
2025-05-06,19.5,19.760000228881836,19.5,19.760000228881836,19.760000228881836,2100,,,,,,,,
2025-05-07,20.0,20.924999237060547,19.809999465942383,20.260000228881836,20.260000228881836,17600,,,,,,,,
2025-05-08,20.799999237060547,21.079999923706055,20.15999984741211,21.0,21.0,4600,,,,,,,,
2025-05-09,21.25,21.635000228881836,20.6200008392334,21.0,21.0,30100,,,,,,,,
2025-05-12,21.0,21.323999404907227,20.75,20.8700008392334,20.8700008392334,3300,,,,,,,,
2025-05-13,20.75,21.040000915527344,20.1200008392334,20.270000457763672,20.270000457763672,4900,,,,,,,,
2025-05-14,20.94700050354004,20.94700050354004,19.770000457763672,19.799999237060547,19.799999237060547,6200,,,,,,,,
2025-05-15,21.0,21.0,19.979999542236328,19.979999542236328,19.979999542236328,2700,,,,,,,,
2025-05-16,20.309999465942383,21.211999893188477,19.979999542236328,19.989999771118164,19.989999771118164,25900,,,,,,,,
2025-05-19,19.770000457763672,20.5,19.75,20.0,20.0,16700,,,,,,,,
2025-05-20,20.687000274658203,20.799999237060547,20.0,20.0,20.0,45600,,,,,,,,
2025-05-21,19.770000457763672,20.0,19.5,19.770000457763672,19.770000457763672,5900,,,,,,,,
2025-05-22,19.829999923706055,19.905000686645508,19.621999740600586,19.834999084472656,19.834999084472656,1900,,,,,,,,
2025-05-23,19.5,19.8700008392334,19.5,19.520999908447266,19.520999908447266,3700,,,,,,,,
2025-05-27,19.559999465942383,20.239999771118164,19.530000686645508,20.0,20.0,5300,,,,,,,,
2025-05-28,20.0,20.25,19.59000015258789,19.709999084472656,19.709999084472656,5000,,,,,,,,
2025-05-29,19.649999618530273,20.299999237060547,19.649999618530273,20.0,20.0,27100,,,,,,,,
2025-05-30,20.43000030517578,20.43000030517578,19.850000381469727,19.850000381469727,19.850000381469727,12300,,,,,,,,
2025-06-02,20.25,20.59000015258789,19.989999771118164,20.5,20.5,56900,,,,,,,,
2025-06-03,20.270000457763672,21.350000381469727,20.270000457763672,21.0,21.0,40300,,,,,,,,
2025-06-04,21.25,23.0,21.25,21.610000610351562,21.610000610351562,7700,,,,,,,,
2025-06-05,21.510000228881836,21.510000228881836,21.06999969482422,21.06999969482422,21.06999969482422,2500,,,,,,,,
2025-06-06,21.510000228881836,21.923999786376953,21.280000686645508,21.280000686645508,21.280000686645508,4000,,,,,,,,
2025-06-09,21.950000762939453,22.979999542236328,21.459999084472656,22.3700008392334,22.3700008392334,25800,,,,,,,,
2025-06-10,24.5,24.5,21.600000381469727,22.0,22.0,7700,,,,,,,,
2025-06-11,21.899999618530273,22.209999084472656,21.899999618530273,22.0,22.0,5100,,,,,,,,
2025-06-12,22.0,22.0,21.799999237060547,22.0,22.0,4100,,,,,,,,
2025-06-13,22.1200008392334,23.174999237060547,22.0,22.950000762939453,22.950000762939453,24100,,,,,,,,
2025-06-16,23.5,24.25,22.0,22.959999084472656,22.959999084472656,97200,,,,,,,,
2025-06-17,22.75,22.790000915527344,22.25,22.3700008392334,22.3700008392334,197700,,,,,,,,
2025-06-18,22.670000076293945,22.950000762939453,22.53499984741211,22.950000762939453,22.950000762939453,7000,,,,,,,,
2025-06-20,23.25,23.610000610351562,23.25,23.43000030517578,23.43000030517578,15800,,,,,,,,
2025-06-23,23.049999237060547,23.049999237060547,22.510000228881836,22.790000915527344,22.790000915527344,4000,,,,,,,,
2025-06-24,22.920000076293945,22.989999771118164,22.0,22.5,22.5,25300,,,,,,,,
2025-06-25,22.780000686645508,23.75,21.020000457763672,22.049999237060547,22.049999237060547,37700,,,,,,,,
2025-06-26,22.5,23.5,22.25,22.479999542236328,22.479999542236328,11800,,,,,,,,
2025-06-27,22.76799964904785,22.76799964904785,21.950000762939453,21.950000762939453,21.950000762939453,7600,,,,,,,,
2025-06-30,21.700000762939453,23.25,21.31999969482422,21.31999969482422,21.31999969482422,47900,,,,,,,,
2025-07-01,21.600000381469727,23.149999618530273,20.049999237060547,20.8799991607666,20.8799991607666,77300,,,,,,,,
2025-07-02,20.700000762939453,21.299999237060547,18.989999771118164,20.0,20.0,157500,,,,,,,,
2025-07-03,20.020000457763672,20.114999771118164,19.75,19.940000534057617,19.940000534057617,9700,,,,,,,,
2025-07-07,20.229999542236328,20.489999771118164,17.290000915527344,18.690000534057617,18.690000534057617,54500,,,,,,,,
2025-07-08,18.8700008392334,18.8700008392334,18.038999557495117,18.15999984741211,18.15999984741211,26100,,,,,,,,
