date,open,high,low,close,adj_close,volume,"('date', '')","('open', 'LEN-B')","('high', 'LEN-B')","('low', 'LEN-B')","('close', 'LEN-B')","('adj_close', 'LEN-B')","('volume', 'LEN-B')","('currency', '')"
2020-01-02,42.680606842041016,42.78517150878906,42.05323028564453,42.41444778442383,38.5839958190918,33559,,,,,,,,
2020-01-03,42.129276275634766,43.07984924316406,42.129276275634766,42.89923858642578,39.024993896484375,55546,,,,,,,,
2020-01-06,42.94676971435547,44.29657745361328,42.5,44.15399169921875,40.166439056396484,73745,,,,,,,,
2020-01-07,44.3441047668457,44.3441047668457,43.31748962402344,43.40304183959961,39.48329162597656,152119,,,,,,,,
2020-01-08,45.72243118286133,45.8745231628418,43.764259338378906,43.764259338378906,39.8119010925293,99730,,,,,,,,
2020-01-09,44.16349792480469,44.85741424560547,43.39353561401367,43.773765563964844,39.82054138183594,47024,,,,,,,,
2020-01-10,44.01140594482422,45.25665283203125,43.6026611328125,45.161598205566406,41.083045959472656,64698,,,,,,,,
2020-01-13,45.31368637084961,45.99810028076172,45.31368637084961,45.99810028076172,41.843997955322266,51338,,,,,,,,
2020-01-14,45.91254806518555,46.89163589477539,45.89353561401367,46.71102523803711,42.49254608154297,88789,,,,,,,,
2020-01-15,46.71102523803711,47.927757263183594,46.71102523803711,47.74714660644531,43.43510055541992,37977,,,,,,,,
2020-01-16,47.84220504760742,48.06083679199219,47.30988693237305,48.032318115234375,43.69450759887695,80268,,,,,,,,
2020-01-17,48.22243118286133,48.583648681640625,47.85171127319336,47.975284576416016,43.64262771606445,34400,,,,,,,,
2020-01-21,47.53802490234375,49.36311721801758,47.53802490234375,49.36311721801758,44.90512466430664,43974,,,,,,,,
2020-01-22,49.40114212036133,50.32319259643555,49.35361099243164,49.838401794433594,45.33749008178711,92260,,,,,,,,
2020-01-23,49.73384094238281,51.3973388671875,49.73384094238281,50.969581604003906,46.4773063659668,116141,,,,,,,,
2020-01-24,50.99810028076172,51.3973388671875,50.30418395996094,50.35171127319336,45.91389846801758,71115,,,,,,,,
2020-01-27,50.24714660644531,51.11216735839844,50.24714660644531,50.75094985961914,46.2779541015625,33348,,,,,,,,
2020-01-28,50.94106674194336,51.6254768371582,50.94106674194336,51.04562759399414,46.54665756225586,79847,,,,,,,,
2020-01-29,51.19771957397461,51.24524688720703,50.30418395996094,50.93156051635742,46.4426383972168,86264,,,,,,,,
2020-01-30,51.07414245605469,51.3307991027832,50.26615905761719,50.55133056640625,46.095924377441406,71115,,,,,,,,
2020-01-31,50.56083679199219,50.684410095214844,49.79087448120117,49.91444778442383,45.515174865722656,57965,,,,,,,,
2020-02-03,50.09505844116211,50.43726348876953,49.94296646118164,49.96197509765625,45.558509826660156,71957,,,,,,,,
2020-02-04,50.15209197998047,50.15209197998047,49.372623443603516,49.42015075683594,45.064453125,80268,,,,,,,,
2020-02-05,49.33460235595703,51.21672821044922,49.16349792480469,50.94106674194336,46.45131301879883,130869,,,,,,,,
2020-02-06,51.25475311279297,51.3973388671875,50.78897476196289,50.96007537841797,46.46864318847656,90682,,,,,,,,
2020-02-07,50.95056915283203,52.072242736816406,50.95056915283203,51.85361099243164,47.28343200683594,113932,,,,,,,,
2020-02-10,52.224334716796875,52.718631744384766,51.54943084716797,52.65209197998047,48.01153564453125,95627,,,,,,,,
2020-02-11,52.75665283203125,53.48859405517578,52.718631744384766,53.43156051635742,48.7223014831543,75744,,,,,,,,
2020-02-12,53.3745231628418,53.3745231628418,52.47148132324219,52.80418395996094,48.15021896362305,62594,,,,,,,,
2020-02-13,52.5,52.880226135253906,52.35741424560547,52.46197509765625,47.83818054199219,82582,,,,,,,,
2020-02-14,52.366920471191406,53.013309478759766,52.09125518798828,52.93726348876953,48.27157211303711,40397,,,,,,,,
2020-02-18,53.04182434082031,53.49810028076172,52.59505844116211,52.832698822021484,48.17623519897461,51548,,,,,,,,
2020-02-19,52.96577835083008,53.28897476196289,52.870723724365234,52.96577835083008,48.29758071899414,75639,,,,,,,,
2020-02-20,52.99429702758789,53.40304183959961,52.5,53.31748962402344,48.618282318115234,85528,,,,,,,,
2020-02-21,53.526615142822266,53.5361213684082,52.832698822021484,52.8612174987793,48.202232360839844,75744,,,,,,,,
2020-02-24,51.967681884765625,52.576045989990234,51.80608367919922,51.88212966918945,47.30943298339844,30824,,,,,,,,
2020-02-25,51.72053146362305,51.95817565917969,49.619773864746094,49.69581604003906,45.3158073425293,58281,,,,,,,,
2020-02-26,49.71482849121094,50.123573303222656,48.5361213684082,48.65018844604492,44.36234664916992,76796,,,,,,,,
2020-02-27,47.93726348876953,49.06843948364258,47.10076141357422,47.30038070678711,43.13150405883789,140021,,,,,,,,
2020-02-28,46.825096130371094,46.83460235595703,44.372623443603516,45.44676971435547,41.44125747680664,174948,,,,,,,,
2020-03-02,45.64638900756836,47.06273651123047,45.03802490234375,46.99619674682617,42.8541259765625,110565,,,,,,,,
2020-03-03,47.54752731323242,49.572242736816406,47.03422164916992,48.13688278198242,43.894283294677734,107199,,,,,,,,
2020-03-04,48.992393493652344,50.218631744384766,48.3079833984375,49.980987548828125,45.57584762573242,126135,,,,,,,,
2020-03-05,49.05893325805664,49.71482849121094,48.26045608520508,48.43156051635742,44.16297912597656,91524,,,,,,,,
2020-03-06,46.730037689208984,47.73764419555664,45.59885787963867,46.787071228027344,42.663429260253906,116246,,,,,,,,
2020-03-09,43.40304183959961,43.726234436035156,41.0361213684082,41.21672821044922,37.58404541015625,203772,,,,,,,,
2020-03-10,42.46197509765625,44.04943084716797,40.731937408447266,43.92585754394531,40.05439758300781,135498,,,,,,,,
2020-03-11,42.072242736816406,42.8612174987793,39.40114212036133,39.41064453125,35.93714141845703,207139,,,,,,,,
2020-03-12,35.884029388427734,36.673004150390625,32.119773864746094,33.95437240600586,30.961763381958008,257845,,,,,,,,
2020-03-13,36.50189971923828,36.520912170410156,31.01711082458496,33.90684509277344,30.91842269897461,253427,,,,,,,,
2020-03-16,30.304182052612305,30.304182052612305,26.634981155395508,26.8346004486084,24.469499588012695,181996,,,,,,,,
2020-03-17,27.404943466186523,27.775665283203125,21.939163208007812,24.47718620300293,22.319854736328125,616682,,,,,,,,
2020-03-18,22.376426696777344,22.813688278198242,17.9372615814209,21.112167358398438,19.251420974731445,278149,,,,,,,,
2020-03-19,21.967681884765625,25.19961929321289,20.218631744384766,22.737642288208008,20.733633041381836,264473,,,,,,,,
2020-03-20,23.155893325805664,24.94296646118164,21.97718620300293,24.030418395996094,21.91246795654297,245221,,,,,,,,
2020-03-23,24.04943084716797,24.04943084716797,19.762357711791992,20.7319393157959,18.90470314025879,194830,,,,,,,,
2020-03-24,22.17680549621582,25.361217498779297,22.17680549621582,25.123573303222656,22.90928077697754,150962,,,,,,,,
2020-03-25,25.161596298217773,29.667299270629883,24.923954010009766,28.887832641601562,26.341772079467773,184416,,,,,,,,
2020-03-26,29.230037689208984,30.712928771972656,28.868820190429688,30.465778350830078,27.780637741088867,157800,,,,,,,,
2020-03-27,29.058935165405273,30.18060874938965,28.307985305786133,28.72623634338379,26.194414138793945,122137,,,,,,,,
2020-03-30,28.887832641601562,29.07794761657715,27.58555030822754,28.92585563659668,26.37643814086914,104358,,,,,,,,
2020-03-31,28.74524688720703,28.849809646606445,27.195817947387695,27.490493774414062,25.067583084106445,92260,,,,,,,,
2020-04-01,26.150190353393555,26.57794761657715,24.543725967407227,24.714828491210938,22.53655433654785,121927,,,,,,,,
2020-04-02,24.42015266418457,25.275665283203125,23.22243309020996,23.98288917541504,21.869131088256836,75428,,,,,,,,
2020-04-03,24.030418395996094,24.030418395996094,23.22243309020996,23.764259338378906,21.66976547241211,59754,,,,,,,,
2020-04-06,24.923954010009766,28.307985305786133,24.923954010009766,27.90874481201172,25.448972702026367,192200,,,,,,,,
2020-04-07,29.781368255615234,30.503801345825195,27.766159057617188,27.842205047607422,25.38829803466797,420905,,,,,,,,
2020-04-08,28.40304183959961,31.159696578979492,28.40304183959961,30.98859214782715,28.257375717163086,120454,,,,,,,,
2020-04-09,32.072242736816406,34.315589904785156,31.558935165405273,32.110267639160156,29.280189514160156,181154,,,,,,,,
2020-04-13,31.558935165405273,31.558935165405273,29.353612899780273,29.847909927368164,27.217227935791016,100150,,,,,,,,
2020-04-14,29.923954010009766,31.53992462158203,29.923954010009766,30.92205238342285,28.196701049804688,109303,,,,,,,,
2020-04-15,30.19961929321289,30.313688278198242,28.1653995513916,28.583650588989258,26.064393997192383,76375,,,,,,,,
2020-04-16,28.526615142822266,29.724334716796875,28.384029388427734,29.5627384185791,26.957191467285156,76901,,,,,,,,
2020-04-17,31.131179809570312,31.463878631591797,30.066539764404297,31.131179809570312,28.387393951416016,595116,,,,,,,,
