date,open,high,low,close,adj_close,volume,"('date', '')","('open', 'EBOSF')","('high', 'EBOSF')","('low', 'EBOSF')","('close', 'EBOSF')","('adj_close', 'EBOSF')","('volume', 'EBOSF')","('currency', '')"
2020-01-02,1.0499999523162842,1.0499999523162842,1.0499999523162842,1.0499999523162842,0.5156563520431519,0,,,,,,,,
2020-01-03,1.0499999523162842,1.0499999523162842,1.0499999523162842,1.0499999523162842,0.5156563520431519,0,,,,,,,,
2020-01-06,1.0499999523162842,1.0499999523162842,1.0499999523162842,1.0499999523162842,0.5156563520431519,0,,,,,,,,
2020-01-07,1.0499999523162842,1.0499999523162842,1.0499999523162842,1.0499999523162842,0.5156563520431519,0,,,,,,,,
2020-01-08,1.0499999523162842,1.0499999523162842,1.0499999523162842,1.0499999523162842,0.5156563520431519,0,,,,,,,,
2020-01-09,1.0499999523162842,1.0499999523162842,1.0499999523162842,1.0499999523162842,0.5156563520431519,0,,,,,,,,
2020-01-10,1.0499999523162842,1.0499999523162842,1.0499999523162842,1.0499999523162842,0.5156563520431519,0,,,,,,,,
2020-01-13,1.0499999523162842,1.0499999523162842,1.0499999523162842,1.0499999523162842,0.5156563520431519,0,,,,,,,,
2020-01-14,1.0499999523162842,1.0499999523162842,1.0499999523162842,1.0499999523162842,0.5156563520431519,0,,,,,,,,
2020-01-15,1.0499999523162842,1.0499999523162842,1.0499999523162842,1.0499999523162842,0.5156563520431519,0,,,,,,,,
2020-01-16,1.0499999523162842,1.0499999523162842,1.0499999523162842,1.0499999523162842,0.5156563520431519,0,,,,,,,,
2020-01-17,1.0499999523162842,1.0499999523162842,1.0499999523162842,1.0499999523162842,0.5156563520431519,0,,,,,,,,
2020-01-21,1.0499999523162842,1.0499999523162842,1.0499999523162842,1.0499999523162842,0.5156563520431519,0,,,,,,,,
2020-01-22,1.0499999523162842,1.0499999523162842,1.0499999523162842,1.0499999523162842,0.5156563520431519,0,,,,,,,,
2020-01-23,1.0499999523162842,1.0499999523162842,1.0499999523162842,1.0499999523162842,0.5156563520431519,0,,,,,,,,
2020-01-24,1.0499999523162842,1.0499999523162842,1.0499999523162842,1.0499999523162842,0.5156563520431519,0,,,,,,,,
2020-01-27,1.0499999523162842,1.0499999523162842,1.0499999523162842,1.0499999523162842,0.5156563520431519,0,,,,,,,,
2020-01-28,1.0499999523162842,1.0499999523162842,1.0499999523162842,1.0499999523162842,0.5156563520431519,0,,,,,,,,
2020-01-29,1.0499999523162842,1.0499999523162842,1.0499999523162842,1.0499999523162842,0.5156563520431519,0,,,,,,,,
2020-01-30,1.0499999523162842,1.0499999523162842,1.0499999523162842,1.0499999523162842,0.5156563520431519,0,,,,,,,,
2020-01-31,1.0499999523162842,1.0499999523162842,1.0499999523162842,1.0499999523162842,0.5156563520431519,0,,,,,,,,
2020-02-03,1.0499999523162842,1.0499999523162842,1.0499999523162842,1.0499999523162842,0.5156563520431519,0,,,,,,,,
2020-02-04,1.0499999523162842,1.0499999523162842,1.0499999523162842,1.0499999523162842,0.5156563520431519,0,,,,,,,,
2020-02-05,1.0499999523162842,1.0499999523162842,1.0499999523162842,1.0499999523162842,0.5156563520431519,0,,,,,,,,
2020-02-06,1.0499999523162842,1.0499999523162842,1.0499999523162842,1.0499999523162842,0.5156563520431519,0,,,,,,,,
2020-02-07,1.0499999523162842,1.0499999523162842,1.0499999523162842,1.0499999523162842,0.5156563520431519,0,,,,,,,,
2020-02-10,1.0499999523162842,1.0499999523162842,1.0499999523162842,1.0499999523162842,0.5156563520431519,0,,,,,,,,
2020-02-11,1.0499999523162842,1.0499999523162842,1.0499999523162842,1.0499999523162842,0.5156563520431519,0,,,,,,,,
2020-02-12,1.0499999523162842,1.0499999523162842,1.0499999523162842,1.0499999523162842,0.5156563520431519,0,,,,,,,,
2020-02-13,1.0499999523162842,1.0499999523162842,1.0499999523162842,1.0499999523162842,0.5156563520431519,0,,,,,,,,
2020-02-14,1.0499999523162842,1.0499999523162842,1.0499999523162842,1.0499999523162842,0.5156563520431519,0,,,,,,,,
2020-02-18,1.0499999523162842,1.0499999523162842,1.0499999523162842,1.0499999523162842,0.5156563520431519,0,,,,,,,,
