date,open,high,low,close,adj_close,volume,"('date', '')","('open', 'TPL')","('high', 'TPL')","('low', 'TPL')","('close', 'TPL')","('adj_close', 'TPL')","('volume', 'TPL')","('currency', '')"
2020-03-03,77.586669921875,77.586669921875,73.2588882446289,74.56444549560547,67.39986419677734,143100,,,,,,,,
2020-03-04,76.08555603027344,77.47555541992188,74.47333526611328,74.78888702392578,67.60273742675781,143100,,,,,,,,
2020-03-05,73.16444396972656,74.6522216796875,72.3677749633789,72.8677749633789,65.86622619628906,212400,,,,,,,,
2020-03-06,70.75111389160156,70.9655532836914,67.77777862548828,69.11111450195312,64.03275299072266,376200,,,,,,,,
2020-03-09,60.0,60.0,51.163333892822266,51.91222381591797,48.097652435302734,867600,,,,,,,,
2020-03-10,54.295555114746094,59.36888885498047,51.0,58.55555725097656,54.252830505371094,727200,,,,,,,,
2020-03-11,55.0,56.11111068725586,50.514442443847656,50.77888870239258,47.047603607177734,447300,,,,,,,,
2020-03-12,46.51777648925781,47.45888900756836,43.33333206176758,45.55666732788086,42.20911407470703,755100,,,,,,,,
2020-03-13,47.787776947021484,50.274444580078125,46.112220764160156,48.5444450378418,44.977352142333984,521100,,,,,,,,
2020-03-16,45.55555725097656,51.7599983215332,42.03666687011719,45.55666732788086,42.20911407470703,663300,,,,,,,,
2020-03-17,46.016666412353516,46.887779235839844,39.57666778564453,40.91777801513672,37.91109085083008,824400,,,,,,,,
2020-03-18,38.88888931274414,39.59333419799805,32.82222366333008,34.54888916015625,32.01020050048828,711900,,,,,,,,
2020-03-19,34.8477783203125,41.25666809082031,33.488887786865234,39.342220306396484,36.4513053894043,535500,,,,,,,,
2020-03-20,39.89777755737305,41.38444519042969,37.78111267089844,39.206668853759766,36.325714111328125,488700,,,,,,,,
2020-03-23,38.6511116027832,38.6511116027832,32.78333282470703,34.2599983215332,31.742536544799805,540900,,,,,,,,
2020-03-24,36.32444381713867,43.321109771728516,35.643333435058594,43.21555709838867,40.04002380371094,670500,,,,,,,,
2020-03-25,42.26333236694336,44.973331451416016,38.554443359375,41.66666793823242,38.604949951171875,497700,,,,,,,,
2020-03-26,41.66666793823242,44.238887786865234,40.387779235839844,41.112220764160156,38.09125518798828,548100,,,,,,,,
2020-03-27,40.55555725097656,42.14444351196289,36.112220764160156,42.14444351196289,39.0476188659668,572400,,,,,,,,
2020-03-30,41.668888092041016,44.44444274902344,39.77777862548828,43.33555603027344,40.15120315551758,638100,,,,,,,,
2020-03-31,44.24555587768555,44.44444274902344,41.66666793823242,42.223331451416016,39.12071990966797,574200,,,,,,,,
2020-04-01,40.55666732788086,42.75444412231445,38.33333206176758,41.83555603027344,38.76142883300781,565200,,,,,,,,
2020-04-02,43.220001220703125,51.094444274902344,42.24444580078125,46.89666748046875,43.450645446777344,693900,,,,,,,,
2020-04-03,47.22222137451172,51.66666793823242,47.22222137451172,50.87444305419922,47.13612365722656,622800,,,,,,,,
2020-04-06,51.290000915527344,53.18000030517578,50.44111251831055,52.78111267089844,48.90269470214844,504900,,,,,,,,
2020-04-07,54.44444274902344,55.447776794433594,49.540000915527344,50.782222747802734,47.05069351196289,1643400,,,,,,,,
2020-04-08,50.62111282348633,54.387779235839844,48.975555419921875,52.336666107177734,48.490901947021484,1598400,,,,,,,,
2020-04-09,51.53555679321289,62.39777755737305,51.46110916137695,57.026668548583984,52.8362922668457,1530900,,,,,,,,
2020-04-13,57.231109619140625,57.77888870239258,54.4466667175293,57.233333587646484,53.02775955200195,702900,,,,,,,,
2020-04-14,58.33333206176758,59.87555694580078,57.26222229003906,59.503334045410156,55.13096618652344,680400,,,,,,,,
2020-04-15,56.66666793823242,57.22444534301758,54.445556640625,57.22444534301758,53.019527435302734,483300,,,,,,,,
2020-04-16,57.47888946533203,58.27111053466797,55.33333206176758,56.61777877807617,52.457435607910156,681300,,,,,,,,
2020-04-17,57.51222229003906,57.77777862548828,54.398887634277344,56.95777893066406,52.772457122802734,314100,,,,,,,,
2020-04-20,53.366668701171875,56.21555709838867,53.206668853759766,55.83333206176758,51.73063278198242,1214100,,,,,,,,
2020-04-21,53.616668701171875,54.44444274902344,50.55666732788086,51.462223052978516,47.68071746826172,665100,,,,,,,,
2020-04-22,54.723331451416016,56.665557861328125,53.31111145019531,55.473331451416016,51.39708709716797,324900,,,,,,,,
2020-04-23,56.77777862548828,59.01555633544922,54.71666717529297,54.856666564941406,50.82573318481445,447300,,,,,,,,
2020-04-24,55.252220153808594,60.101112365722656,53.387779235839844,55.424442291259766,51.3517951965332,513900,,,,,,,,
2020-04-27,55.655555725097656,58.037776947021484,52.122222900390625,57.106666564941406,52.910400390625,347400,,,,,,,,
2020-04-28,58.253334045410156,58.33333206176758,55.456668853759766,57.727779388427734,53.48588562011719,212400,,,,,,,,
2020-04-29,59.747779846191406,63.877777099609375,59.11111068725586,62.227779388427734,57.65522003173828,265500,,,,,,,,
2020-04-30,62.22222137451172,64.95222473144531,59.731109619140625,63.2944450378418,58.643497467041016,638100,,,,,,,,
2020-05-01,57.22222137451172,59.11111068725586,54.823333740234375,56.473331451416016,52.32360076904297,446400,,,,,,,,
2020-05-04,54.56666564941406,60.97999954223633,54.56666564941406,59.258888244628906,54.904476165771484,542700,,,,,,,,
2020-05-05,59.706668853759766,62.22111129760742,56.606666564941406,57.3488883972168,53.134822845458984,357300,,,,,,,,
2020-05-06,56.66666793823242,56.66666793823242,53.88888931274414,54.56888961791992,50.55910110473633,378000,,,,,,,,
2020-05-07,55.334442138671875,57.22222137451172,54.195556640625,54.78111267089844,50.7557373046875,339300,,,,,,,,
2020-05-08,55.55555725097656,58.0444450378418,55.55555725097656,57.95000076293945,53.69176483154297,201600,,,,,,,,
2020-05-11,57.66666793823242,58.75555419921875,56.75,57.79888916015625,53.5517578125,194400,,,,,,,,
2020-05-12,58.887779235839844,59.37333297729492,57.0988883972168,58.223331451416016,53.94501876831055,186300,,,,,,,,
2020-05-13,57.825557708740234,58.91666793823242,55.88888931274414,56.856666564941406,52.67877960205078,263700,,,,,,,,
2020-05-14,56.766666412353516,58.16666793823242,55.44444274902344,57.774444580078125,53.52911376953125,239400,,,,,,,,
2020-05-15,57.77777862548828,59.5011100769043,57.5,58.261112213134766,53.98001480102539,151200,,,,,,,,
2020-05-18,60.599998474121094,63.55555725097656,60.407779693603516,61.48444366455078,56.96649169921875,293400,,,,,,,,
2020-05-19,61.65444564819336,62.44444274902344,60.44333267211914,61.206668853759766,56.709129333496094,151200,,,,,,,,
2020-05-20,62.369998931884766,65.22222137451172,61.671112060546875,64.97888946533203,60.204166412353516,366300,,,,,,,,
2020-05-21,65.33333587646484,66.0999984741211,62.9466667175293,64.28221893310547,59.558685302734375,263700,,,,,,,,
2020-05-22,64.44444274902344,66.87110900878906,62.89777755737305,64.01333618164062,59.30955505371094,323100,,,,,,,,
2020-05-26,65.90777587890625,66.77889251708984,64.58110809326172,65.32111358642578,60.52124786376953,213300,,,,,,,,
2020-05-27,65.3499984741211,65.86222076416016,63.393333435058594,65.29666900634766,60.49860382080078,251100,,,,,,,,
2020-05-28,65.55555725097656,67.88888549804688,63.88888931274414,66.77666473388672,61.86985397338867,421200,,,,,,,,
2020-05-29,66.21444702148438,66.4433364868164,64.07221984863281,65.1544418334961,60.3668212890625,286200,,,,,,,,
2020-06-01,64.25555419921875,66.44444274902344,64.25555419921875,66.11444091796875,61.25627517700195,189900,,,,,,,,
2020-06-02,67.01777648925781,68.58444213867188,67.01777648925781,68.01333618164062,63.01564407348633,148500,,,,,,,,
2020-06-03,67.80000305175781,68.9000015258789,67.80000305175781,68.88444519042969,63.82273483276367,133200,,,,,,,,
2020-06-04,68.88777923583984,69.445556640625,67.83333587646484,69.445556640625,64.34262084960938,219600,,,,,,,,
2020-06-05,70.0,75.0,70.0,73.86666870117188,68.43885803222656,578700,,,,,,,,
2020-06-08,74.24555969238281,78.75555419921875,74.24555969238281,78.28778076171875,72.53509521484375,511200,,,,,,,,
2020-06-09,77.65666961669922,77.65666961669922,74.0,74.0,68.5624008178711,302400,,,,,,,,
2020-06-10,74.0,74.33333587646484,71.11111450195312,71.66555786132812,66.39947509765625,252900,,,,,,,,
2020-06-11,68.75777435302734,69.22222137451172,63.33333206176758,63.924442291259766,59.227203369140625,881100,,,,,,,,
2020-06-12,66.17111206054688,70.55555725097656,65.02555847167969,69.66666412353516,64.54747009277344,443700,,,,,,,,
2020-06-15,66.76667022705078,71.336669921875,66.52222442626953,69.50777435302734,64.4002456665039,443700,,,,,,,,
2020-06-16,72.13555908203125,72.63888549804688,69.66889190673828,71.2611083984375,66.02474975585938,250200,,,,,,,,
2020-06-17,71.26667022705078,71.26667022705078,68.98444366455078,69.45777893066406,64.35396575927734,93600,,,,,,,,
2020-06-18,69.16222381591797,69.8822250366211,67.25666809082031,68.32221984863281,63.30183029174805,294300,,,,,,,,
2020-06-19,70.0,70.554443359375,68.50777435302734,69.33777618408203,64.24275970458984,232200,,,,,,,,
2020-06-22,68.75111389160156,69.82333374023438,68.11111450195312,68.23444366455078,63.22049331665039,154800,,,,,,,,
2020-06-23,69.64444732666016,69.64444732666016,66.6611099243164,66.6611099243164,61.76277160644531,171900,,,,,,,,
2020-06-24,65.85555267333984,67.22222137451172,62.246665954589844,63.55555725097656,58.88542556762695,217800,,,,,,,,
2020-06-25,64.0,65.0,63.33333206176758,64.91889190673828,60.14857864379883,105300,,,,,,,,
2020-06-26,64.43888854980469,65.54444122314453,62.988887786865234,63.57222366333008,58.90087127685547,148500,,,,,,,,
2020-06-29,63.985557556152344,64.44444274902344,62.37555694580078,63.334442138671875,58.68054962158203,111600,,,,,,,,
2020-06-30,63.099998474121094,66.11111450195312,63.099998474121094,66.07666778564453,61.22129821777344,135900,,,,,,,,
2020-07-01,66.11111450195312,66.66666412353516,63.34000015258789,64.26667022705078,59.54429244995117,198900,,,,,,,,
2020-07-02,65.0,65.5999984741211,63.891109466552734,64.1544418334961,59.4402961730957,125100,,,,,,,,
2020-07-06,64.83333587646484,64.96888732910156,63.0,63.33222198486328,58.67850112915039,118800,,,,,,,,
2020-07-07,62.46666717529297,62.836666107177734,61.084442138671875,61.084442138671875,56.595890045166016,115200,,,,,,,,
2020-07-08,61.088890075683594,62.358890533447266,59.88888931274414,62.334442138671875,57.75403594970703,144000,,,,,,,,
2020-07-09,63.088890075683594,63.274444580078125,59.43333435058594,60.287776947021484,55.85776138305664,199800,,,,,,,,
2020-07-10,59.793331146240234,61.496665954589844,59.63111114501953,60.77777862548828,56.3117561340332,225000,,,,,,,,
2020-07-13,61.385555267333984,61.85555648803711,59.4466667175293,59.668888092041016,55.28435516357422,191700,,,,,,,,
2020-07-14,60.03555679321289,66.4588851928711,60.03555679321289,65.0199966430664,60.24225616455078,234000,,,,,,,,
2020-07-15,66.21111297607422,67.77777862548828,64.01889038085938,66.30332946777344,61.4312858581543,211500,,,,,,,,
2020-07-16,65.2155532836914,65.66666412353516,63.815555572509766,64.71444702148438,59.95914840698242,151200,,,,,,,,
2020-07-17,64.44444274902344,65.22222137451172,64.03111267089844,65.07888793945312,60.296817779541016,114300,,,,,,,,
2020-07-20,65.0,65.77777862548828,63.88888931274414,63.88999938964844,59.19528579711914,141300,,,,,,,,
2020-07-21,64.66666412353516,66.11111450195312,63.60222244262695,64.66666412353516,59.914878845214844,181800,,,,,,,,
2020-07-22,64.41666412353516,65.21111297607422,62.66777801513672,63.75777816772461,59.07278060913086,134100,,,,,,,,
2020-07-23,63.088890075683594,63.54777908325195,61.65444564819336,63.20000076293945,58.55598449707031,148500,,,,,,,,
2020-07-24,62.76333236694336,62.88888931274414,61.33333206176758,62.22444534301758,57.65211868286133,63000,,,,,,,,
2020-07-27,62.22444534301758,62.71333312988281,61.63111114501953,61.66666793823242,57.13532638549805,138600,,,,,,,,
2020-07-28,61.66444396972656,62.238887786865234,60.28111267089844,60.9988899230957,56.516632080078125,138600,,,,,,,,
2020-07-29,61.637779235839844,63.50444412231445,61.637779235839844,62.44444274902344,57.8559455871582,131400,,,,,,,,
2020-07-30,61.11111068725586,64.00666809082031,60.655555725097656,61.61888885498047,57.091068267822266,245700,,,,,,,,
2020-07-31,60.55555725097656,60.55555725097656,57.21333312988281,59.22111129760742,54.86947250366211,360000,,,,,,,,
2020-08-03,59.22111129760742,61.56888961791992,57.887779235839844,59.9988899230957,55.59009552001953,239400,,,,,,,,
2020-08-04,59.67777633666992,62.720001220703125,59.67777633666992,62.71110916137695,58.10302734375,152100,,,,,,,,
2020-08-05,62.71110916137695,68.33333587646484,62.71110916137695,66.88888549804688,61.97381591796875,467100,,,,,,,,
2020-08-06,66.00444030761719,66.26000213623047,63.33333206176758,64.0999984741211,59.389854431152344,144900,,,,,,,,
2020-08-07,63.338890075683594,65.0,62.77777862548828,64.88888549804688,60.12077331542969,146700,,,,,,,,
2020-08-10,64.88888549804688,66.66666412353516,64.88888549804688,66.55555725097656,61.66497802734375,117000,,,,,,,,
2020-08-11,67.44444274902344,67.77777862548828,64.49444580078125,65.35555267333984,60.553165435791016,180900,,,,,,,,
2020-08-12,65.94444274902344,66.61888885498047,65.11111450195312,65.5566635131836,60.739479064941406,105300,,,,,,,,
2020-08-13,65.44110870361328,65.87110900878906,64.92778015136719,65.4433364868164,60.634490966796875,77400,,,,,,,,
2020-08-14,64.48110961914062,66.66666412353516,64.45555877685547,66.66666412353516,61.76792907714844,128700,,,,,,,,
2020-08-17,67.22222137451172,67.22222137451172,65.60888671875,66.304443359375,61.43232345581055,141300,,,,,,,,
2020-08-18,65.99444580078125,65.99444580078125,64.7911148071289,65.2611083984375,60.46564483642578,99000,,,,,,,,
2020-08-19,64.66666412353516,64.98777770996094,63.55666732788086,63.567779541015625,58.89673614501953,102600,,,,,,,,
2020-08-20,63.67777633666992,63.70111083984375,62.0,62.163333892822266,57.59550094604492,132300,,,,,,,,
2020-08-21,62.108890533447266,62.42777633666992,61.022220611572266,61.38999938964844,56.87898635864258,111600,,,,,,,,
2020-08-24,60.83555603027344,61.87555694580078,59.77777862548828,60.342220306396484,55.908199310302734,180000,,,,,,,,
2020-08-25,60.391109466552734,61.38888931274414,59.856666564941406,60.571109771728516,56.12028503417969,136800,,,,,,,,
2020-08-26,60.0,60.588890075683594,59.7944450378418,60.30888748168945,55.877323150634766,120600,,,,,,,,
2020-08-27,60.122222900390625,60.70777893066406,59.04222106933594,59.7488899230957,55.35847091674805,213300,,,,,,,,
2020-08-28,59.39444351196289,59.81111145019531,58.33333206176758,59.065555572509766,54.725345611572266,190800,,,,,,,,
2020-08-31,58.88888931274414,58.88888931274414,57.98666763305664,58.524444580078125,54.224002838134766,159300,,,,,,,,
2020-09-01,58.88888931274414,59.954444885253906,58.503334045410156,59.635555267333984,55.25345993041992,225000,,,,,,,,
2020-09-02,60.11000061035156,60.481109619140625,58.9988899230957,59.75555419921875,55.36464309692383,117000,,,,,,,,
2020-09-03,60.05555725097656,60.05555725097656,57.70777893066406,58.59111022949219,54.285770416259766,162000,,,,,,,,
2020-09-04,58.05555725097656,58.55666732788086,56.086666107177734,56.74333190917969,52.57377243041992,341100,,,,,,,,
2020-09-08,55.66666793823242,56.00555419921875,54.366668701171875,54.8922233581543,50.858673095703125,267300,,,,,,,,
2020-09-09,55.77777862548828,56.52555465698242,55.27111053466797,56.52555465698242,52.37199401855469,134100,,,,,,,,
2020-09-10,56.11111068725586,56.11111068725586,53.33333206176758,53.44444274902344,49.51728439331055,337500,,,,,,,,
2020-09-11,53.893333435058594,54.477779388427734,52.15888977050781,53.12555694580078,49.22184371948242,186300,,,,,,,,
2020-09-14,53.331111907958984,54.0011100769043,52.29777908325195,53.44333267211914,49.51625442504883,177300,,,,,,,,
2020-09-15,53.295555114746094,53.57666778564453,51.511112213134766,51.511112213134766,47.72602081298828,208800,,,,,,,,
2020-09-16,51.59000015258789,52.246665954589844,50.135555267333984,50.95111083984375,47.20717239379883,361800,,,,,,,,
2020-09-17,50.344444274902344,51.137779235839844,50.246665954589844,51.04666519165039,47.29568862915039,131400,,,,,,,,
2020-09-18,50.8488883972168,51.18000030517578,49.828887939453125,50.887779235839844,47.14848327636719,211500,,,,,,,,
2020-09-21,49.47444534301758,51.11000061035156,47.52111053466797,51.06222152709961,47.310115814208984,352800,,,,,,,,
2020-09-22,51.17333221435547,51.55555725097656,50.421112060546875,51.22222137451172,47.458351135253906,267300,,,,,,,,
2020-09-23,51.22222137451172,51.85333251953125,48.793331146240234,49.07777786254883,45.47148513793945,162000,,,,,,,,
2020-09-24,49.11111068725586,51.391109466552734,49.037776947021484,50.779998779296875,47.04862594604492,99900,,,,,,,,
2020-09-25,50.54888916015625,51.295555114746094,49.606666564941406,50.11111068725586,46.428890228271484,153900,,,,,,,,
2020-09-28,51.024444580078125,51.55555725097656,50.511112213134766,51.27555465698242,47.50777053833008,124200,,,,,,,,
2020-09-29,50.551109313964844,50.551109313964844,48.887779235839844,50.22888946533203,46.53801727294922,171900,,,,,,,,
2020-09-30,50.22888946533203,51.442222595214844,50.17333221435547,50.17333221435547,46.48653793334961,189900,,,,,,,,
2020-10-01,50.06444549560547,51.11111068725586,48.913333892822266,50.022220611572266,46.34652328491211,275400,,,,,,,,
2020-10-02,48.88888931274414,50.41222381591797,48.55666732788086,49.78889083862305,46.130348205566406,166500,,,,,,,,
2020-10-05,50.11111068725586,51.071109771728516,50.052223205566406,50.567779541015625,46.85200500488281,106200,,,,,,,,
2020-10-06,51.331111907958984,52.78111267089844,50.79999923706055,51.135555267333984,47.378055572509766,123300,,,,,,,,
2020-10-07,50.99555587768555,53.06888961791992,50.967777252197266,52.5533332824707,48.69165802001953,140400,,,,,,,,
2020-10-08,53.17222213745117,53.858890533447266,52.25,53.858890533447266,49.901275634765625,134100,,,,,,,,
2020-10-09,53.858890533447266,53.88888931274414,51.426666259765625,51.844444274902344,48.03485870361328,183600,,,,,,,,
2020-10-12,52.0,52.810001373291016,51.33333206176758,52.44333267211914,48.589744567871094,127800,,,,,,,,
2020-10-13,52.209999084472656,52.467777252197266,50.86111068725586,51.07222366333008,47.31938934326172,77400,,,,,,,,
2020-10-14,51.802223205566406,53.47222137451172,51.4033317565918,51.66777801513672,47.87116622924805,128700,,,,,,,,
2020-10-15,51.2511100769043,53.90999984741211,50.907779693603516,53.491111755371094,49.56052780151367,140400,,,,,,,,
2020-10-16,53.88888931274414,53.88888931274414,52.157779693603516,52.157779693603516,48.32516098022461,128700,,,,,,,,
2020-10-19,52.554443359375,53.400001525878906,52.12111282348633,52.44444274902344,48.590763092041016,137700,,,,,,,,
2020-10-20,52.44444274902344,53.33333206176758,51.66666793823242,52.220001220703125,48.382808685302734,135000,,,,,,,,
2020-10-21,52.44444274902344,52.67555618286133,51.33333206176758,51.45000076293945,47.66939926147461,104400,,,,,,,,
2020-10-22,51.56111145019531,53.4466667175293,50.85222244262695,53.241111755371094,49.328895568847656,113400,,,,,,,,
2020-10-23,53.16666793823242,54.057777404785156,52.752220153808594,53.108890533447266,49.20638656616211,77400,,,,,,,,
2020-10-26,52.97666549682617,52.97666549682617,51.44444274902344,52.5533332824707,48.69165802001953,150300,,,,,,,,
2020-10-27,52.79999923706055,52.81111145019531,51.46666717529297,51.46666717529297,47.684837341308594,102600,,,,,,,,
2020-10-28,50.88999938964844,50.88999938964844,48.88888931274414,49.94333267211914,46.273441314697266,293400,,,,,,,,
2020-10-29,49.76555633544922,51.8577766418457,48.78333282470703,51.62444305419922,47.831016540527344,146700,,,,,,,,
2020-10-30,50.988887786865234,51.66666793823242,50.045555114746094,50.045555114746094,46.36814498901367,130500,,,,,,,,
2020-11-02,50.79999923706055,53.33333206176758,50.79999923706055,51.71555709838867,47.91543197631836,204300,,,,,,,,
2020-11-03,52.7944450378418,55.334442138671875,52.33333206176758,53.776668548583984,49.82509994506836,342900,,,,,,,,
2020-11-04,53.28444290161133,53.467777252197266,52.46888732910156,52.723331451416016,48.849159240722656,87300,,,,,,,,
2020-11-05,52.970001220703125,56.75555419921875,52.227779388427734,56.31444549560547,52.1763916015625,295200,,,,,,,,
2020-11-06,56.11111068725586,56.44444274902344,55.28555679321289,55.28666687011719,51.22413635253906,112500,,,,,,,,
2020-11-09,59.05555725097656,66.11111450195312,59.04777908325195,63.88666534423828,59.19219970703125,791100,,,,,,,,
2020-11-10,63.93111038208008,64.44444274902344,61.27777862548828,61.779998779296875,57.24033737182617,215100,,,,,,,,
2020-11-11,62.26333236694336,62.72222137451172,60.02777862548828,60.02777862548828,55.61687469482422,212400,,,,,,,,
2020-11-12,59.934444427490234,60.88888931274414,58.88888931274414,59.69111251831055,55.30494689941406,118800,,,,,,,,
2020-11-13,60.0,61.094444274902344,60.0,61.094444274902344,56.60515594482422,72000,,,,,,,,
2020-11-16,61.967777252197266,64.4433364868164,61.967777252197266,64.4433364868164,59.707969665527344,164700,,,,,,,,
2020-11-17,64.22222137451172,64.98555755615234,62.75555419921875,64.98555755615234,60.21036148071289,105300,,,,,,,,
2020-11-18,65.22110748291016,65.22110748291016,63.831111907958984,64.37777709960938,59.6472282409668,157500,,,,,,,,
2020-11-19,63.87666702270508,64.66666412353516,63.11111068725586,63.887779235839844,59.193233489990234,147600,,,,,,,,
2020-11-20,64.0999984741211,64.63111114501953,63.88888931274414,64.13999938964844,59.42691421508789,91800,,,,,,,,
2020-11-23,64.89221954345703,67.12110900878906,64.89221954345703,67.12110900878906,62.18898010253906,288000,,,,,,,,
2020-11-24,67.5,72.6611099243164,67.30555725097656,70.16666412353516,65.01072692871094,348300,,,,,,,,
2020-11-25,70.46221923828125,70.46221923828125,68.5522232055664,68.5522232055664,63.51491165161133,154800,,,,,,,,
2020-11-27,68.4977798461914,68.92111206054688,65.0,65.44444274902344,60.63551330566406,168300,,,,,,,,
2020-11-30,66.41000366210938,68.66777801513672,65.0,67.76889038085938,62.78913497924805,164700,,,,,,,,
2020-12-01,67.9544448852539,69.5522232055664,66.8566665649414,68.22333526611328,63.2102165222168,158400,,,,,,,,
2020-12-02,67.76000213623047,69.22222137451172,67.76000213623047,68.9111099243164,63.847442626953125,97200,,,,,,,,
2020-12-03,69.42555236816406,71.17555236816406,68.70777893066406,71.16889190673828,65.9393310546875,90000,,,,,,,,
2020-12-04,71.33333587646484,74.67111206054688,71.33333587646484,74.44000244140625,68.9700698852539,160200,,,,,,,,
2020-12-07,73.55555725097656,74.70999908447266,73.17555236816406,74.37666320800781,68.9113998413086,77400,,,,,,,,
2020-12-08,74.24444580078125,75.41222381591797,73.8499984741211,74.66666412353516,69.18008422851562,140400,,,,,,,,
2020-12-09,75.33333587646484,76.43444061279297,73.88666534423828,75.87555694580078,70.3001480102539,161100,,,,,,,,
2020-12-10,75.02222442626953,77.55555725097656,75.02222442626953,77.0022201538086,72.404296875,154800,,,,,,,,
2020-12-11,76.94444274902344,77.14888763427734,76.05555725097656,76.88888549804688,72.29772186279297,84600,,,,,,,,
