date,open,high,low,close,adj_close,volume,"('date', '')","('open', 'RKLIF')","('high', 'RKLIF')","('low', 'RKLIF')","('close', 'RKLIF')","('adj_close', 'RKLIF')","('volume', 'RKLIF')","('currency', '')"
2020-01-02,5.889999866485596,5.889999866485596,5.889999866485596,5.889999866485596,5.402248859405518,0,,,,,,,,
2020-01-03,5.889999866485596,5.889999866485596,5.889999866485596,5.889999866485596,5.402248859405518,0,,,,,,,,
2020-01-06,5.889999866485596,5.889999866485596,5.889999866485596,5.889999866485596,5.402248859405518,0,,,,,,,,
2020-01-07,5.889999866485596,5.889999866485596,5.889999866485596,5.889999866485596,5.402248859405518,0,,,,,,,,
2020-01-08,5.760000228881836,5.800000190734863,5.75,5.75,5.273841857910156,1000,,,,,,,,
2020-01-09,5.900000095367432,5.900000095367432,5.829999923706055,5.869999885559082,5.383905410766602,12100,,,,,,,,
2020-01-10,5.869999885559082,5.869999885559082,5.869999885559082,5.869999885559082,5.383905410766602,0,,,,,,,,
2020-01-13,5.869999885559082,5.869999885559082,5.869999885559082,5.869999885559082,5.383905410766602,0,,,,,,,,
2020-01-14,5.869999885559082,5.869999885559082,5.869999885559082,5.869999885559082,5.383905410766602,0,,,,,,,,
2020-01-15,5.869999885559082,5.869999885559082,5.869999885559082,5.869999885559082,5.383905410766602,0,,,,,,,,
2020-01-16,5.869999885559082,5.869999885559082,5.869999885559082,5.869999885559082,5.383905410766602,0,,,,,,,,
2020-01-17,5.869999885559082,5.869999885559082,5.869999885559082,5.869999885559082,5.383905410766602,0,,,,,,,,
2020-01-21,5.869999885559082,5.869999885559082,5.869999885559082,5.869999885559082,5.383905410766602,0,,,,,,,,
2020-01-22,5.869999885559082,5.869999885559082,5.869999885559082,5.869999885559082,5.383905410766602,0,,,,,,,,
2020-01-23,5.869999885559082,5.869999885559082,5.869999885559082,5.869999885559082,5.383905410766602,0,,,,,,,,
2020-01-24,5.869999885559082,5.869999885559082,5.869999885559082,5.869999885559082,5.383905410766602,0,,,,,,,,
2020-01-27,5.869999885559082,5.869999885559082,5.869999885559082,5.869999885559082,5.383905410766602,0,,,,,,,,
2020-01-28,5.869999885559082,5.869999885559082,5.869999885559082,5.869999885559082,5.383905410766602,0,,,,,,,,
2020-01-29,6.224999904632568,6.238999843597412,6.181000232696533,6.238999843597412,5.722348213195801,210600,,,,,,,,
2020-01-30,6.170000076293945,6.170000076293945,6.170000076293945,6.170000076293945,5.65906286239624,54800,,,,,,,,
2020-01-31,6.170000076293945,6.170000076293945,6.170000076293945,6.170000076293945,5.65906286239624,0,,,,,,,,
2020-02-03,6.170000076293945,6.170000076293945,6.170000076293945,6.170000076293945,5.65906286239624,0,,,,,,,,
2020-02-04,6.170000076293945,6.170000076293945,6.170000076293945,6.170000076293945,5.65906286239624,0,,,,,,,,
2020-02-05,6.170000076293945,6.170000076293945,6.170000076293945,6.170000076293945,5.65906286239624,0,,,,,,,,
2020-02-06,6.5,6.5,6.5,6.5,5.961735248565674,2800,,,,,,,,
2020-02-07,6.5,6.5,6.5,6.5,5.961735248565674,0,,,,,,,,
2020-02-10,6.364999771118164,6.364999771118164,6.364999771118164,6.364999771118164,5.837913990020752,2800,,,,,,,,
2020-02-11,6.364999771118164,6.364999771118164,6.364999771118164,6.364999771118164,5.837913990020752,0,,,,,,,,
2020-02-12,6.364999771118164,6.364999771118164,6.364999771118164,6.364999771118164,5.837913990020752,0,,,,,,,,
2020-02-13,6.300000190734863,6.468999862670898,6.300000190734863,6.468999862670898,5.93330192565918,6000,,,,,,,,
2020-02-14,6.468999862670898,6.468999862670898,6.468999862670898,6.468999862670898,5.93330192565918,0,,,,,,,,
2020-02-18,6.468999862670898,6.468999862670898,6.468999862670898,6.468999862670898,5.93330192565918,0,,,,,,,,
2020-02-19,6.468999862670898,6.468999862670898,6.468999862670898,6.468999862670898,5.93330192565918,0,,,,,,,,
2020-02-20,6.468999862670898,6.468999862670898,6.468999862670898,6.468999862670898,5.93330192565918,0,,,,,,,,
2020-02-21,6.546000003814697,6.546000003814697,6.546000003814697,6.546000003814697,6.0039262771606445,8300,,,,,,,,
2020-02-24,6.546000003814697,6.546000003814697,6.546000003814697,6.546000003814697,6.0039262771606445,0,,,,,,,,
2020-02-25,6.546000003814697,6.546000003814697,6.546000003814697,6.546000003814697,6.0039262771606445,0,,,,,,,,
2020-02-26,6.546000003814697,6.546000003814697,6.546000003814697,6.546000003814697,6.0039262771606445,0,,,,,,,,
2020-02-27,6.5279998779296875,6.5279998779296875,6.5279998779296875,6.5279998779296875,5.9874162673950195,6000,,,,,,,,
2020-02-28,6.130000114440918,6.130000114440918,6.130000114440918,6.130000114440918,5.622374534606934,2600,,,,,,,,
2020-03-02,6.409999847412109,6.409999847412109,6.409999847412109,6.409999847412109,5.87918758392334,3300,,,,,,,,
2020-03-03,6.816999912261963,6.816999912261963,6.816999912261963,6.816999912261963,6.2524847984313965,7700,,,,,,,,
2020-03-04,6.742000102996826,6.742000102996826,6.742000102996826,6.742000102996826,6.183695316314697,2200,,,,,,,,
2020-03-05,6.748000144958496,6.769000053405762,6.748000144958496,6.75600004196167,6.196536064147949,6100,,,,,,,,
2020-03-06,6.75600004196167,6.75600004196167,6.75600004196167,6.75600004196167,6.196536064147949,0,,,,,,,,
2020-03-09,6.75600004196167,6.75600004196167,6.75600004196167,6.75600004196167,6.196536064147949,0,,,,,,,,
2020-03-10,6.091000080108643,6.091000080108643,6.091000080108643,6.091000080108643,5.586604118347168,800,,,,,,,,
2020-03-11,6.091000080108643,6.091000080108643,6.091000080108643,6.091000080108643,5.586604118347168,0,,,,,,,,
2020-03-12,5.400000095367432,5.400000095367432,5.400000095367432,5.400000095367432,4.952826023101807,100,,,,,,,,
2020-03-13,5.400000095367432,5.400000095367432,5.400000095367432,5.400000095367432,4.952826023101807,0,,,,,,,,
2020-03-16,5.400000095367432,5.400000095367432,5.400000095367432,5.400000095367432,4.952826023101807,0,,,,,,,,
2020-03-17,4.860000133514404,4.860000133514404,4.860000133514404,4.860000133514404,4.45754337310791,21100,,,,,,,,
2020-03-18,4.230999946594238,4.230999946594238,4.230999946594238,4.230999946594238,3.8806307315826416,18500,,,,,,,,
2020-03-19,3.9670000076293945,3.9670000076293945,3.9670000076293945,3.9670000076293945,3.6384923458099365,900,,,,,,,,
2020-03-20,3.9670000076293945,3.9670000076293945,3.9670000076293945,3.9670000076293945,3.6384923458099365,0,,,,,,,,
2020-03-23,4.142000198364258,4.142000198364258,4.142000198364258,4.142000198364258,3.7990007400512695,1200,,,,,,,,
2020-03-24,4.380000114440918,4.380000114440918,4.25,4.25,3.898057699203491,2700,,,,,,,,
2020-03-25,3.6010000705718994,3.6010000705718994,3.6010000705718994,3.6010000705718994,3.3028011322021484,200,,,,,,,,
2020-03-26,3.6010000705718994,3.6010000705718994,3.6010000705718994,3.6010000705718994,3.3028011322021484,0,,,,,,,,
2020-03-27,4.49399995803833,4.49399995803833,4.49399995803833,4.49399995803833,4.121851921081543,1400,,,,,,,,
2020-03-30,4.813000202178955,4.813000202178955,4.813000202178955,4.813000202178955,4.414435863494873,1000,,,,,,,,
2020-03-31,4.813000202178955,4.813000202178955,4.813000202178955,4.813000202178955,4.414435863494873,0,,,,,,,,
2020-04-01,4.574999809265137,4.574999809265137,4.574999809265137,4.574999809265137,4.1961445808410645,31100,,,,,,,,
2020-04-02,4.574999809265137,4.574999809265137,4.574999809265137,4.574999809265137,4.1961445808410645,0,,,,,,,,
2020-04-03,4.574999809265137,4.574999809265137,4.574999809265137,4.574999809265137,4.1961445808410645,0,,,,,,,,
2020-04-06,4.71999979019165,4.71999979019165,4.610000133514404,4.610000133514404,4.228246688842773,17600,,,,,,,,
2020-04-07,4.610000133514404,4.610000133514404,4.610000133514404,4.610000133514404,4.228246688842773,0,,,,,,,,
2020-04-08,4.610000133514404,4.610000133514404,4.610000133514404,4.610000133514404,4.228246688842773,0,,,,,,,,
2020-04-09,4.610000133514404,4.610000133514404,4.610000133514404,4.610000133514404,4.228246688842773,0,,,,,,,,
