date,open,high,low,close,adj_close,volume,"('date', '')","('open', 'TRU')","('high', 'TRU')","('low', 'TRU')","('close', 'TRU')","('adj_close', 'TRU')","('volume', 'TRU')","('currency', '')"
2020-03-02,89.4800033569336,92.9000015258789,89.19999694824219,92.6500015258789,90.04328918457031,1616900,,,,,,,,
2020-03-03,92.81999969482422,94.61000061035156,89.6050033569336,91.06999969482422,88.50775146484375,1522800,,,,,,,,
2020-03-04,93.11000061035156,96.19999694824219,92.06999969482422,96.19000244140625,93.48367309570312,1539100,,,,,,,,
2020-03-05,94.4800033569336,95.52999877929688,91.30000305175781,92.55999755859375,89.95580291748047,1832300,,,,,,,,
2020-03-06,90.12999725341797,90.5,85.88999938964844,88.20999908447266,85.72820281982422,1926400,,,,,,,,
2020-03-09,82.80000305175781,85.62000274658203,81.12999725341797,81.41000366210938,79.11949157714844,1472100,,,,,,,,
2020-03-10,84.06999969482422,86.66000366210938,81.48500061035156,86.4800033569336,84.04685974121094,1752100,,,,,,,,
2020-03-11,84.30999755859375,85.30000305175781,79.02999877929688,80.0,77.74919891357422,2401700,,,,,,,,
2020-03-12,70.0,77.0,66.5,72.4800033569336,70.50685119628906,2755500,,,,,,,,
2020-03-13,75.62000274658203,76.27999877929688,69.01000213623047,75.04000091552734,72.99715423583984,2590400,,,,,,,,
2020-03-16,65.0,67.72000122070312,63.029998779296875,65.79000091552734,63.99898910522461,2464300,,,,,,,,
2020-03-17,66.91000366210938,68.58499908447266,63.53499984741211,68.19999694824219,66.34336853027344,2629600,,,,,,,,
2020-03-18,63.68000030517578,64.52999877929688,55.29999923706055,58.959999084472656,57.35491943359375,2524900,,,,,,,,
2020-03-19,58.97999954223633,61.9379997253418,56.099998474121094,58.66999816894531,57.072818756103516,2467300,,,,,,,,
2020-03-20,59.959999084472656,61.959999084472656,54.72999954223633,54.97999954223633,53.483272552490234,2623800,,,,,,,,
2020-03-23,54.56999969482422,58.75,52.5,56.4900016784668,54.95216369628906,1912100,,,,,,,,
2020-03-24,60.040000915527344,62.060001373291016,57.959999084472656,61.689998626708984,60.01060104370117,1870600,,,,,,,,
2020-03-25,62.09000015258789,67.91999816894531,60.790000915527344,65.7699966430664,63.97951889038086,2567700,,,,,,,,
2020-03-26,66.77999877929688,71.43000030517578,65.66999816894531,70.69999694824219,68.77534484863281,2953800,,,,,,,,
2020-03-27,67.5,69.125,65.91999816894531,66.26000213623047,64.45618438720703,1803500,,,,,,,,
2020-03-30,66.23999786376953,69.33999633789062,65.4000015258789,68.18000030517578,66.32392120361328,1526500,,,,,,,,
2020-03-31,68.04000091552734,69.4000015258789,65.75,66.18000030517578,64.37837219238281,1120600,,,,,,,,
2020-04-01,62.7599983215332,65.05000305175781,61.34000015258789,63.31999969482422,61.59623336791992,1034800,,,,,,,,
2020-04-02,62.529998779296875,64.22000122070312,60.130001068115234,61.849998474121094,60.16624450683594,1359100,,,,,,,,
2020-04-03,61.279998779296875,62.08000183105469,58.7599983215332,59.04999923706055,57.442466735839844,1107000,,,,,,,,
2020-04-06,62.27000045776367,64.95999908447266,62.11000061035156,64.62999725341797,62.87055969238281,2938000,,,,,,,,
2020-04-07,68.70999908447266,69.1500015258789,66.16000366210938,66.23999786376953,64.4367446899414,1985400,,,,,,,,
2020-04-08,67.19000244140625,70.22000122070312,66.20999908447266,69.5,67.60800170898438,1782700,,,,,,,,
2020-04-09,70.48999786376953,72.93000030517578,69.83999633789062,71.48999786376953,69.54381561279297,1520900,,,,,,,,
2020-04-13,70.11000061035156,70.2750015258789,65.94000244140625,67.81999969482422,65.97370910644531,1622400,,,,,,,,
2020-04-14,68.7300033569336,72.58999633789062,68.44999694824219,72.33999633789062,70.37066650390625,1699700,,,,,,,,
2020-04-15,70.02999877929688,71.37999725341797,69.38500213623047,70.9000015258789,68.96986389160156,1463200,,,,,,,,
2020-04-16,70.81999969482422,71.81999969482422,69.56999969482422,70.69999694824219,68.77534484863281,2439800,,,,,,,,
2020-04-17,73.18000030517578,76.55000305175781,73.18000030517578,76.18000030517578,74.10614013671875,3434700,,,,,,,,
2020-04-20,74.8499984741211,75.93000030517578,72.1500015258789,72.8499984741211,70.86679077148438,1857400,,,,,,,,
2020-04-21,70.13999938964844,72.53399658203125,69.72000122070312,70.26000213623047,68.34729766845703,2584400,,,,,,,,
2020-04-22,71.61000061035156,72.63999938964844,70.53099822998047,71.73999786376953,69.78700256347656,1195200,,,,,,,,
2020-04-23,72.05000305175781,72.9000015258789,70.8499984741211,71.22000122070312,69.28117370605469,1335300,,,,,,,,
2020-04-24,71.38999938964844,72.54000091552734,69.98999786376953,72.12999725341797,70.16638946533203,1413200,,,,,,,,
2020-04-27,72.81999969482422,75.19000244140625,72.81999969482422,75.05999755859375,73.01663208007812,1314800,,,,,,,,
2020-04-28,79.12999725341797,79.73999786376953,75.19999694824219,78.11000061035156,75.98359680175781,2810700,,,,,,,,
2020-04-29,79.69999694824219,81.56999969482422,78.64700317382812,81.13999938964844,78.93111419677734,1691700,,,,,,,,
2020-04-30,80.0,80.19499969482422,78.07499694824219,78.79000091552734,76.64509582519531,2056700,,,,,,,,
2020-05-01,78.66000366210938,78.7699966430664,76.78500366210938,77.04000091552734,74.9427261352539,1232000,,,,,,,,
2020-05-04,75.55999755859375,77.36000061035156,75.36000061035156,76.45999908447266,74.37854766845703,1291200,,,,,,,,
2020-05-05,77.41999816894531,79.94000244140625,77.13999938964844,79.0,76.84938049316406,1226900,,,,,,,,
2020-05-06,79.33999633789062,79.94999694824219,77.94000244140625,78.27999877929688,76.14897155761719,1036000,,,,,,,,
2020-05-07,79.2699966430664,79.98500061035156,78.22000122070312,78.77999877929688,76.63536071777344,1350500,,,,,,,,
2020-05-08,80.29000091552734,80.56999969482422,78.91000366210938,79.11000061035156,76.95638275146484,1676800,,,,,,,,
2020-05-11,77.98999786376953,78.93000030517578,77.8499984741211,77.91000366210938,75.78904724121094,1308700,,,,,,,,
2020-05-12,77.93000030517578,78.13999938964844,74.87999725341797,75.05000305175781,73.00689697265625,1507700,,,,,,,,
2020-05-13,74.73999786376953,74.94000244140625,71.83000183105469,72.80000305175781,70.81815338134766,1004300,,,,,,,,
2020-05-14,71.88999938964844,74.41000366210938,71.19000244140625,74.33999633789062,72.31623840332031,1058200,,,,,,,,
2020-05-15,73.47000122070312,75.69999694824219,72.93000030517578,75.62000274658203,73.5614013671875,1025700,,,,,,,,
2020-05-18,80.02999877929688,80.18000030517578,78.70500183105469,78.91000366210938,76.76181030273438,1532400,,,,,,,,
2020-05-19,78.69999694824219,79.79499816894531,78.41000366210938,78.5,76.36297607421875,711900,,,,,,,,
2020-05-20,80.0,82.4000015258789,79.7300033569336,81.80000305175781,79.57315063476562,1512300,,,,,,,,
2020-05-21,81.31999969482422,82.2300033569336,81.02999877929688,81.0999984741211,78.89220428466797,1441600,,,,,,,,
2020-05-22,81.37999725341797,81.51000213623047,80.0,80.55999755859375,78.36689758300781,1424700,,,,,,,,
2020-05-26,82.66999816894531,85.98999786376953,82.4800033569336,84.88999938964844,82.57903289794922,1816400,,,,,,,,
2020-05-27,86.05999755859375,86.86499786376953,83.5199966430664,85.68000030517578,83.42122650146484,1702300,,,,,,,,
2020-05-28,86.6500015258789,87.16000366210938,85.31999969482422,85.5,83.24597930908203,1038300,,,,,,,,
2020-05-29,85.2699966430664,86.79000091552734,84.79000091552734,86.29000091552734,84.01514434814453,1203300,,,,,,,,
2020-06-01,86.44999694824219,88.93000030517578,85.90499877929688,87.55000305175781,85.2419204711914,1227500,,,,,,,,
2020-06-02,88.12000274658203,89.36499786376953,86.93000030517578,88.88999938964844,86.54660034179688,1432600,,,,,,,,
2020-06-03,89.75,92.05000305175781,89.70500183105469,91.83999633789062,89.4188461303711,1085900,,,,,,,,
2020-06-04,90.91000366210938,92.0,90.38500213623047,91.41000366210938,89.00018310546875,1129600,,,,,,,,
2020-06-05,92.66999816894531,94.11000061035156,92.12999725341797,93.20999908447266,90.7527084350586,1504300,,,,,,,,
2020-06-08,93.12999725341797,94.0,91.63999938964844,93.11000061035156,90.6553726196289,1440300,,,,,,,,
2020-06-09,92.47000122070312,94.08499908447266,91.36000061035156,93.20999908447266,90.7527084350586,951400,,,,,,,,
2020-06-10,93.13999938964844,93.41000366210938,91.31999969482422,91.66999816894531,89.25331115722656,1179200,,,,,,,,
2020-06-11,89.0,90.38999938964844,86.97000122070312,87.23999786376953,84.94009399414062,810400,,,,,,,,
2020-06-12,90.02999877929688,90.02999877929688,86.04499816894531,87.91000366210938,85.59243774414062,1367300,,,,,,,,
2020-06-15,86.0999984741211,89.79000091552734,85.30500030517578,89.22000122070312,86.867919921875,1508400,,,,,,,,
2020-06-16,92.37000274658203,92.37000274658203,89.51499938964844,90.54000091552734,88.15310668945312,1192200,,,,,,,,
2020-06-17,90.48999786376953,90.9000015258789,89.52999877929688,89.76000213623047,87.39366912841797,500300,,,,,,,,
2020-06-18,89.25,90.66999816894531,88.93000030517578,89.41000366210938,87.05289459228516,687400,,,,,,,,
2020-06-19,90.91000366210938,90.91999816894531,87.38999938964844,87.63999938964844,85.32955169677734,895900,,,,,,,,
2020-06-22,87.63999938964844,88.94000244140625,87.0,88.56999969482422,86.23503875732422,599400,,,,,,,,
2020-06-23,89.58999633789062,89.98999786376953,88.72000122070312,89.19999694824219,86.8484115600586,717200,,,,,,,,
2020-06-24,88.0,88.86499786376953,84.37999725341797,84.62000274658203,82.38916015625,1074200,,,,,,,,
2020-06-25,84.56999969482422,85.6500015258789,83.83999633789062,85.58999633789062,83.33358001708984,1060900,,,,,,,,
2020-06-26,85.5,85.87999725341797,83.02999877929688,83.02999877929688,80.84107971191406,1485100,,,,,,,,
2020-06-29,83.54000091552734,84.63999938964844,82.5199966430664,84.20999908447266,81.98995971679688,1183100,,,,,,,,
2020-06-30,84.19000244140625,87.51499938964844,84.19000244140625,87.04000091552734,84.74536895751953,1203600,,,,,,,,
2020-07-01,87.37000274658203,88.44000244140625,86.77999877929688,87.83999633789062,85.52428436279297,983400,,,,,,,,
2020-07-02,88.72000122070312,89.04000091552734,86.83000183105469,87.30000305175781,84.99851989746094,1006700,,,,,,,,
2020-07-06,88.47000122070312,88.75,87.125,87.44999694824219,85.1445541381836,600700,,,,,,,,
2020-07-07,87.12000274658203,87.80000305175781,86.01000213623047,86.30000305175781,84.02487182617188,713800,,,,,,,,
2020-07-08,86.23999786376953,87.36000061035156,86.04000091552734,87.02999877929688,84.73563385009766,878400,,,,,,,,
2020-07-09,86.69999694824219,86.97000122070312,82.06999969482422,83.54000091552734,81.33765411376953,1819600,,,,,,,,
2020-07-10,83.69999694824219,84.1500015258789,82.80000305175781,83.05000305175781,80.86058044433594,776500,,,,,,,,
2020-07-13,84.02999877929688,84.51000213623047,83.29000091552734,84.01000213623047,81.79524230957031,1418900,,,,,,,,
2020-07-14,83.75,84.29000091552734,82.58000183105469,84.12999725341797,81.91206359863281,954100,,,,,,,,
2020-07-15,85.45999908447266,86.9800033569336,85.1500015258789,86.54000091552734,84.25857543945312,1559300,,,,,,,,
2020-07-16,86.26000213623047,86.68000030517578,85.01000213623047,86.08000183105469,83.81069946289062,810500,,,,,,,,
2020-07-17,86.08000183105469,86.98999786376953,85.69999694824219,86.7699966430664,84.48249053955078,675200,,,,,,,,
2020-07-20,86.33999633789062,87.06999969482422,85.83000183105469,86.51000213623047,84.2293472290039,911400,,,,,,,,
2020-07-21,87.05000305175781,87.93000030517578,86.68000030517578,86.97000122070312,84.67720031738281,1377600,,,,,,,,
2020-07-22,88.70999908447266,91.62000274658203,88.12000274658203,91.05999755859375,88.65938568115234,1639000,,,,,,,,
2020-07-23,91.63999938964844,93.6500015258789,90.69000244140625,91.12999725341797,88.72754669189453,1698800,,,,,,,,
2020-07-24,91.0,91.08999633789062,89.44000244140625,89.7300033569336,87.36447143554688,1133100,,,,,,,,
2020-07-27,90.2300033569336,91.0,89.33999633789062,89.38999938964844,87.0334243774414,1486700,,,,,,,,
2020-07-28,89.11000061035156,92.16000366210938,88.58599853515625,89.38999938964844,87.0334243774414,1744700,,,,,,,,
2020-07-29,90.37999725341797,92.72000122070312,90.0250015258789,92.25,89.81803131103516,1500500,,,,,,,,
2020-07-30,91.0199966430664,91.86000061035156,89.66500091552734,90.61000061035156,88.22124481201172,999300,,,,,,,,
2020-07-31,90.58000183105469,90.7699966430664,88.16000366210938,89.56999969482422,87.20867156982422,1101100,,,,,,,,
2020-08-03,88.9800033569336,89.6500015258789,87.98999786376953,88.05999755859375,85.73844909667969,1479100,,,,,,,,
2020-08-04,88.05999755859375,88.53199768066406,87.3499984741211,87.44999694824219,85.1445541381836,1311300,,,,,,,,
2020-08-05,87.91999816894531,88.28500366210938,87.2699966430664,87.63999938964844,85.32955169677734,656400,,,,,,,,
2020-08-06,87.75,87.91000366210938,86.01499938964844,86.54000091552734,84.25857543945312,1040900,,,,,,,,
2020-08-07,86.77999877929688,87.38999938964844,86.4800033569336,87.37999725341797,85.07640075683594,1377400,,,,,,,,
2020-08-10,87.36000061035156,87.56999969482422,86.30000305175781,86.36000061035156,84.08329010009766,993000,,,,,,,,
2020-08-11,87.06999969482422,89.70999908447266,86.23999786376953,88.05000305175781,85.72874450683594,2906600,,,,,,,,
2020-08-12,88.79000091552734,90.12000274658203,88.79000091552734,89.44999694824219,87.09182739257812,1021400,,,,,,,,
2020-08-13,88.88999938964844,90.45999908447266,88.80999755859375,89.56999969482422,87.20867156982422,710300,,,,,,,,
2020-08-14,89.05000305175781,89.30500030517578,87.66999816894531,87.70999908447266,85.397705078125,763000,,,,,,,,
2020-08-17,88.13999938964844,88.98999786376953,87.1500015258789,87.16000366210938,84.86222076416016,810100,,,,,,,,
2020-08-18,87.19000244140625,87.66999816894531,86.31999969482422,86.4800033569336,84.20012664794922,654000,,,,,,,,
2020-08-19,86.5999984741211,86.7699966430664,84.25,84.62999725341797,82.47042846679688,1126000,,,,,,,,
2020-08-20,84.23999786376953,85.71499633789062,84.1780014038086,84.72000122070312,82.55814361572266,1740300,,,,,,,,
2020-08-21,84.79000091552734,84.9800033569336,82.79499816894531,82.98999786376953,80.87226867675781,1251800,,,,,,,,
2020-08-24,83.48999786376953,85.30999755859375,83.13999938964844,85.23999786376953,83.06486511230469,1507300,,,,,,,,
2020-08-25,85.63999938964844,85.8499984741211,84.90499877929688,85.1500015258789,82.9771499633789,766700,,,,,,,,
2020-08-26,85.01000213623047,86.81999969482422,84.9800033569336,85.7699966430664,83.58133697509766,871800,,,,,,,,
2020-08-27,86.0999984741211,86.83499908447266,85.54000091552734,86.27999877929688,84.07831573486328,889800,,,,,,,,
2020-08-28,86.36000061035156,87.625,85.9000015258789,87.08999633789062,84.86766052246094,758100,,,,,,,,
2020-08-31,86.87000274658203,87.19999694824219,86.33499908447266,86.72000122070312,84.50707244873047,924900,,,,,,,,
2020-09-01,86.38999938964844,88.04000091552734,86.38999938964844,87.93000030517578,85.68620300292969,953700,,,,,,,,
2020-09-02,88.36000061035156,89.55500030517578,88.16999816894531,89.23999786376953,86.9627914428711,975100,,,,,,,,
2020-09-03,89.4000015258789,89.69999694824219,86.44999694824219,87.01000213623047,84.78968811035156,1303600,,,,,,,,
2020-09-04,87.3499984741211,87.70999908447266,83.04499816894531,84.05999755859375,81.91497039794922,1150200,,,,,,,,
2020-09-08,83.01000213623047,84.4800033569336,81.5,83.0199966430664,80.90149688720703,1287600,,,,,,,,
2020-09-09,83.63999938964844,86.91000366210938,83.63999938964844,86.0999984741211,83.90291595458984,1811400,,,,,,,,
2020-09-10,86.62999725341797,87.91999816894531,84.84500122070312,84.86000061035156,82.69457244873047,1485100,,,,,,,,
2020-09-11,85.54000091552734,85.61000061035156,83.37999725341797,85.08999633789062,82.9186782836914,1224700,,,,,,,,
2020-09-14,86.23999786376953,87.3499984741211,85.93499755859375,86.80000305175781,84.58509063720703,822200,,,,,,,,
2020-09-15,87.66000366210938,88.04000091552734,86.95999908447266,87.48999786376953,85.25745391845703,886200,,,,,,,,
2020-09-16,87.83000183105469,89.05000305175781,87.30999755859375,88.13999938964844,85.8908462524414,859700,,,,,,,,
2020-09-17,87.0,88.05999755859375,86.55999755859375,87.58000183105469,85.34514617919922,989800,,,,,,,,
2020-09-18,87.61000061035156,87.83999633789062,83.9800033569336,84.58000183105469,82.42171478271484,2152000,,,,,,,,
2020-09-21,83.33999633789062,83.37000274658203,80.6500015258789,81.33999633789062,79.2643814086914,1684500,,,,,,,,
2020-09-22,81.5999984741211,82.4000015258789,80.3499984741211,82.05000305175781,79.95626831054688,1131800,,,,,,,,
2020-09-23,82.38999938964844,82.47000122070312,80.36000061035156,80.4000015258789,78.3483657836914,696800,,,,,,,,
2020-09-24,80.12999725341797,81.23999786376953,79.55999755859375,80.25,78.20218658447266,1123600,,,,,,,,
2020-09-25,79.80999755859375,81.61000061035156,79.7699966430664,81.19000244140625,79.11821746826172,1407500,,,,,,,,
2020-09-28,82.45999908447266,84.91999816894531,82.23999786376953,83.73999786376953,81.60313415527344,1989700,,,,,,,,
2020-09-29,84.23999786376953,86.2300033569336,83.81999969482422,84.62000274658203,82.46068572998047,1484300,,,,,,,,
2020-09-30,85.0999984741211,85.16999816894531,83.3499984741211,84.12999725341797,81.98316955566406,1707300,,,,,,,,
2020-10-01,85.13999938964844,86.76000213623047,84.78500366210938,86.41999816894531,84.21476745605469,1219600,,,,,,,,
2020-10-02,84.7699966430664,86.29000091552734,83.93000030517578,85.80000305175781,83.61058044433594,876500,,,,,,,,
2020-10-05,86.13999938964844,87.80000305175781,86.02999877929688,87.3499984741211,85.12102508544922,887600,,,,,,,,
2020-10-06,87.87000274658203,89.19499969482422,87.0199966430664,87.23999786376953,85.0138168334961,1232300,,,,,,,,
2020-10-07,87.7699966430664,88.18000030517578,86.91999816894531,87.7300033569336,85.49132537841797,936800,,,,,,,,
2020-10-08,89.44999694824219,89.44999694824219,87.97000122070312,88.54000091552734,86.28065490722656,521600,,,,,,,,
2020-10-09,88.93000030517578,90.12999725341797,88.58999633789062,89.22000122070312,86.94331359863281,467500,,,,,,,,
2020-10-12,90.20999908447266,90.4800033569336,88.94999694824219,89.26000213623047,86.98228454589844,805500,,,,,,,,
2020-10-13,89.30999755859375,89.98999786376953,88.98999786376953,89.69000244140625,87.40130615234375,1080000,,,,,,,,
2020-10-14,89.61000061035156,90.57499694824219,89.31999969482422,89.48999786376953,87.2063980102539,1070700,,,,,,,,
2020-10-15,88.29000091552734,88.66799926757812,86.75,88.3499984741211,86.09548950195312,535100,,,,,,,,
2020-10-16,88.95999908447266,89.13899993896484,86.9000015258789,87.2300033569336,85.00408172607422,582900,,,,,,,,
2020-10-19,87.5199966430664,88.16000366210938,84.62000274658203,84.72000122070312,82.55814361572266,546400,,,,,,,,
2020-10-20,85.58000183105469,86.33799743652344,85.0,85.25,83.07461547851562,765000,,,,,,,,
2020-10-21,85.33000183105469,87.58000183105469,85.11000061035156,87.05000305175781,84.82868194580078,987600,,,,,,,,
2020-10-22,87.0199966430664,87.43000030517578,84.43000030517578,86.04000091552734,83.84446716308594,787600,,,,,,,,
2020-10-23,86.58000183105469,86.58000183105469,84.47000122070312,86.05000305175781,83.85419464111328,851800,,,,,,,,
2020-10-26,85.01000213623047,85.33000183105469,83.66500091552734,84.37000274658203,82.21704864501953,942600,,,,,,,,
2020-10-27,82.25,85.07499694824219,79.56999969482422,80.5999984741211,78.54327392578125,3179200,,,,,,,,
2020-10-28,79.13999938964844,80.12999725341797,78.12000274658203,79.25,77.22773742675781,2515900,,,,,,,,
2020-10-29,79.12999725341797,80.56999969482422,78.62999725341797,79.1500015258789,77.13027954101562,2450400,,,,,,,,
2020-10-30,78.41000366210938,79.73999786376953,78.0199966430664,79.66000366210938,77.62725067138672,1672700,,,,,,,,
2020-11-02,79.80000305175781,80.48999786376953,79.1500015258789,79.76000213623047,77.72468566894531,1594800,,,,,,,,
2020-11-03,80.9000015258789,83.2699966430664,80.55999755859375,82.33000183105469,80.2291030883789,1084400,,,,,,,,
2020-11-04,82.86000061035156,88.37000274658203,82.54000091552734,87.62999725341797,85.39387512207031,1396700,,,,,,,,
2020-11-05,89.02999877929688,90.12000274658203,87.9000015258789,88.06999969482422,85.8226318359375,1211900,,,,,,,,
2020-11-06,88.06999969482422,88.66999816894531,86.94000244140625,88.12999725341797,85.8811264038086,756900,,,,,,,,
2020-11-09,92.4000015258789,96.86000061035156,92.13999938964844,95.44999694824219,93.0143051147461,2316300,,,,,,,,
2020-11-10,95.94999694824219,96.27999877929688,91.56999969482422,91.83000183105469,89.48670959472656,1558300,,,,,,,,
2020-11-11,92.68000030517578,92.98999786376953,89.9800033569336,90.48999786376953,88.180908203125,1339300,,,,,,,,
2020-11-12,90.13999938964844,90.6500015258789,88.6500015258789,89.3499984741211,87.06999206542969,1450300,,,,,,,,
2020-11-13,89.56999969482422,93.05000305175781,89.56999969482422,92.97000122070312,90.59762573242188,903300,,,,,,,,
2020-11-16,93.7699966430664,96.55999755859375,93.7699966430664,95.94999694824219,93.50154876708984,1565800,,,,,,,,
2020-11-17,94.91000366210938,96.62000274658203,94.42500305175781,95.98999786376953,93.54053497314453,724600,,,,,,,,
2020-11-18,95.81999969482422,97.0,95.77999877929688,96.20999908447266,93.75492095947266,1193200,,,,,,,,
2020-11-19,96.05999755859375,97.63999938964844,95.83000183105469,96.31999969482422,93.86211395263672,1314400,,,,,,,,
2020-11-20,96.18000030517578,97.04000091552734,94.11100006103516,94.38999938964844,91.98138427734375,1322900,,,,,,,,
2020-11-23,94.86000061035156,95.30999755859375,94.22000122070312,94.97000122070312,92.54657745361328,1089700,,,,,,,,
2020-11-24,95.61000061035156,96.23999786376953,92.70999908447266,93.0199966430664,90.71797180175781,1588200,,,,,,,,
2020-11-25,93.55999755859375,94.18000030517578,93.1500015258789,93.6500015258789,91.33238983154297,575400,,,,,,,,
2020-11-27,93.55999755859375,93.7699966430664,92.58000183105469,92.8499984741211,90.55219268798828,325300,,,,,,,,
2020-11-30,92.31999969482422,92.98999786376953,90.72200012207031,91.08999633789062,88.83572387695312,1921100,,,,,,,,
2020-12-01,92.55000305175781,94.12999725341797,92.16999816894531,93.0999984741211,90.79598236083984,1318200,,,,,,,,
2020-12-02,92.62999725341797,93.56999969482422,92.19999694824219,93.37999725341797,91.06905364990234,1098800,,,,,,,,
2020-12-03,93.72000122070312,94.73999786376953,93.1500015258789,93.76000213623047,91.4396743774414,593500,,,,,,,,
2020-12-04,93.86000061035156,95.08999633789062,93.73999786376953,94.43000030517578,92.09309387207031,635800,,,,,,,,
2020-12-07,94.43000030517578,94.9800033569336,94.0,94.37999725341797,92.04430389404297,1122400,,,,,,,,
2020-12-08,94.63999938964844,98.44999694824219,94.58999633789062,97.13999938964844,94.73602294921875,988700,,,,,,,,
2020-12-09,96.8499984741211,97.12999725341797,94.22000122070312,94.61000061035156,92.26863098144531,637200,,,,,,,,
2020-12-10,94.4000015258789,95.41999816894531,93.62999725341797,95.3499984741211,92.99031829833984,871300,,,,,,,,
