date,open,high,low,close,adj_close,volume,"('date', '')","('open', 'HVT-A')","('high', 'HVT-A')","('low', 'HVT-A')","('close', 'HVT-A')","('adj_close', 'HVT-A')","('volume', 'HVT-A')","('currency', '')"
2020-01-02,20.200000762939453,20.200000762939453,20.200000762939453,20.200000762939453,13.431236267089844,0,,,,,,,,
2020-01-03,20.200000762939453,20.200000762939453,20.200000762939453,20.200000762939453,13.431236267089844,0,,,,,,,,
2020-01-06,20.200000762939453,20.200000762939453,20.200000762939453,20.200000762939453,13.431236267089844,0,,,,,,,,
2020-01-07,20.200000762939453,20.200000762939453,20.200000762939453,20.200000762939453,13.431236267089844,0,,,,,,,,
2020-01-08,20.200000762939453,20.200000762939453,20.200000762939453,20.200000762939453,13.431236267089844,0,,,,,,,,
2020-01-09,20.200000762939453,20.200000762939453,20.200000762939453,20.200000762939453,13.431236267089844,0,,,,,,,,
2020-01-10,19.219999313354492,19.219999313354492,19.219999313354492,19.219999313354492,12.779620170593262,300,,,,,,,,
2020-01-13,19.219999313354492,19.219999313354492,19.219999313354492,19.219999313354492,12.779620170593262,0,,,,,,,,
2020-01-14,19.219999313354492,19.219999313354492,19.219999313354492,19.219999313354492,12.779620170593262,0,,,,,,,,
2020-01-15,19.219999313354492,19.219999313354492,19.219999313354492,19.219999313354492,12.779620170593262,0,,,,,,,,
2020-01-16,19.899999618530273,20.6299991607666,19.899999618530273,20.489999771118164,13.624054908752441,600,,,,,,,,
2020-01-17,20.489999771118164,20.489999771118164,20.489999771118164,20.489999771118164,13.624054908752441,0,,,,,,,,
2020-01-21,20.489999771118164,20.489999771118164,20.489999771118164,20.489999771118164,13.624054908752441,0,,,,,,,,
2020-01-22,20.489999771118164,20.489999771118164,20.489999771118164,20.489999771118164,13.624054908752441,0,,,,,,,,
2020-01-23,20.489999771118164,20.489999771118164,20.489999771118164,20.489999771118164,13.624054908752441,0,,,,,,,,
2020-01-24,20.489999771118164,20.489999771118164,20.489999771118164,20.489999771118164,13.624054908752441,0,,,,,,,,
2020-01-27,20.209999084472656,21.079999923706055,18.68000030517578,20.239999771118164,13.457832336425781,5800,,,,,,,,
2020-01-28,20.239999771118164,20.239999771118164,20.239999771118164,20.239999771118164,13.457832336425781,0,,,,,,,,
2020-01-29,20.200000762939453,20.200000762939453,20.200000762939453,20.200000762939453,13.431236267089844,100,,,,,,,,
2020-01-30,20.200000762939453,20.200000762939453,20.200000762939453,20.200000762939453,13.431236267089844,0,,,,,,,,
2020-01-31,20.200000762939453,20.200000762939453,20.200000762939453,20.200000762939453,13.431236267089844,0,,,,,,,,
2020-02-03,20.200000762939453,20.200000762939453,20.200000762939453,20.200000762939453,13.431236267089844,0,,,,,,,,
2020-02-04,20.200000762939453,20.200000762939453,20.200000762939453,20.200000762939453,13.431236267089844,0,,,,,,,,
2020-02-05,20.200000762939453,20.200000762939453,20.200000762939453,20.200000762939453,13.431236267089844,0,,,,,,,,
2020-02-06,20.520000457763672,20.520000457763672,20.520000457763672,20.520000457763672,13.644007682800293,200,,,,,,,,
2020-02-07,20.520000457763672,20.520000457763672,20.520000457763672,20.520000457763672,13.644007682800293,0,,,,,,,,
2020-02-10,20.520000457763672,20.520000457763672,20.520000457763672,20.520000457763672,13.644007682800293,0,,,,,,,,
2020-02-11,20.520000457763672,20.520000457763672,20.520000457763672,20.520000457763672,13.644007682800293,0,,,,,,,,
2020-02-12,20.520000457763672,20.520000457763672,20.520000457763672,20.520000457763672,13.644007682800293,0,,,,,,,,
2020-02-13,20.520000457763672,20.520000457763672,20.520000457763672,20.520000457763672,13.644007682800293,0,,,,,,,,
2020-02-14,20.520000457763672,20.520000457763672,20.520000457763672,20.520000457763672,13.644007682800293,0,,,,,,,,
2020-02-18,20.520000457763672,20.520000457763672,20.520000457763672,20.520000457763672,13.644007682800293,0,,,,,,,,
2020-02-19,18.0,18.0,17.739999771118164,17.739999771118164,11.795548439025879,600,,,,,,,,
2020-02-20,18.709999084472656,18.709999084472656,17.739999771118164,17.739999771118164,11.795548439025879,500,,,,,,,,
2020-02-21,17.739999771118164,17.739999771118164,17.739999771118164,17.739999771118164,11.795548439025879,0,,,,,,,,
2020-02-24,17.739999771118164,17.739999771118164,17.739999771118164,17.739999771118164,11.795548439025879,0,,,,,,,,
2020-02-25,16.0,16.0,15.649999618530273,15.649999618530273,10.405881881713867,300,,,,,,,,
2020-02-26,15.880000114440918,15.880000114440918,15.880000114440918,15.880000114440918,10.558812141418457,100,,,,,,,,
2020-02-27,15.880000114440918,15.880000114440918,15.880000114440918,15.880000114440918,10.558812141418457,0,,,,,,,,
2020-02-28,15.880000114440918,15.880000114440918,15.880000114440918,15.880000114440918,10.558812141418457,0,,,,,,,,
2020-03-02,15.880000114440918,15.880000114440918,15.880000114440918,15.880000114440918,10.558812141418457,0,,,,,,,,
2020-03-03,15.880000114440918,15.880000114440918,15.880000114440918,15.880000114440918,10.558812141418457,0,,,,,,,,
2020-03-04,15.880000114440918,15.880000114440918,15.880000114440918,15.880000114440918,10.558812141418457,0,,,,,,,,
2020-03-05,17.440000534057617,17.440000534057617,17.399999618530273,17.399999618530273,11.569478034973145,200,,,,,,,,
2020-03-06,17.399999618530273,17.399999618530273,17.399999618530273,17.399999618530273,11.569478034973145,0,,,,,,,,
2020-03-09,16.979999542236328,16.979999542236328,16.979999542236328,16.979999542236328,11.290215492248535,200,,,,,,,,
2020-03-10,15.800000190734863,15.800000190734863,15.800000190734863,15.800000190734863,10.505619049072266,100,,,,,,,,
2020-03-11,15.800000190734863,15.800000190734863,15.800000190734863,15.800000190734863,10.633489608764648,0,,,,,,,,
2020-03-12,14.9399995803833,14.9399995803833,13.369999885559082,13.800000190734863,9.287479400634766,600,,,,,,,,
2020-03-13,14.350000381469727,14.350000381469727,14.350000381469727,14.350000381469727,9.657630920410156,100,,,,,,,,
2020-03-16,13.819999694824219,13.819999694824219,13.819999694824219,13.819999694824219,9.300936698913574,200,,,,,,,,
