date,open,high,low,close,adj_close,volume,"('date', '')","('open', 'OSSFF')","('high', 'OSSFF')","('low', 'OSSFF')","('close', 'OSSFF')","('adj_close', 'OSSFF')","('volume', 'OSSFF')","('currency', '')"
2020-01-02,7.650000095367432,7.650000095367432,7.650000095367432,7.650000095367432,7.483454704284668,0,,,,,,,,
2020-01-03,7.650000095367432,7.650000095367432,7.650000095367432,7.650000095367432,7.483454704284668,0,,,,,,,,
2020-01-06,7.650000095367432,7.650000095367432,7.650000095367432,7.650000095367432,7.483454704284668,0,,,,,,,,
2020-01-07,7.650000095367432,7.650000095367432,7.650000095367432,7.650000095367432,7.483454704284668,0,,,,,,,,
2020-01-08,7.650000095367432,7.650000095367432,7.650000095367432,7.650000095367432,7.483454704284668,0,,,,,,,,
2020-01-09,7.650000095367432,7.650000095367432,7.650000095367432,7.650000095367432,7.483454704284668,0,,,,,,,,
2020-01-10,7.650000095367432,7.650000095367432,7.650000095367432,7.650000095367432,7.483454704284668,0,,,,,,,,
2020-01-13,7.650000095367432,7.650000095367432,7.650000095367432,7.650000095367432,7.483454704284668,0,,,,,,,,
2020-01-14,7.650000095367432,7.650000095367432,7.650000095367432,7.650000095367432,7.483454704284668,0,,,,,,,,
2020-01-15,7.199999809265137,7.199999809265137,7.199999809265137,7.199999809265137,7.043251037597656,1300,,,,,,,,
2020-01-16,7.199999809265137,7.199999809265137,7.199999809265137,7.199999809265137,7.043251037597656,0,,,,,,,,
2020-01-17,7.199999809265137,7.199999809265137,7.199999809265137,7.199999809265137,7.043251037597656,0,,,,,,,,
2020-01-21,7.199999809265137,7.199999809265137,7.199999809265137,7.199999809265137,7.043251037597656,0,,,,,,,,
2020-01-22,7.199999809265137,7.199999809265137,7.199999809265137,7.199999809265137,7.043251037597656,0,,,,,,,,
2020-01-23,7.199999809265137,7.199999809265137,7.199999809265137,7.199999809265137,7.043251037597656,0,,,,,,,,
2020-01-24,7.199999809265137,7.199999809265137,7.199999809265137,7.199999809265137,7.043251037597656,0,,,,,,,,
2020-01-27,7.199999809265137,7.199999809265137,7.199999809265137,7.199999809265137,7.043251037597656,0,,,,,,,,
2020-01-28,7.199999809265137,7.199999809265137,7.199999809265137,7.199999809265137,7.043251037597656,0,,,,,,,,
2020-01-29,7.199999809265137,7.199999809265137,7.199999809265137,7.199999809265137,7.043251037597656,0,,,,,,,,
2020-01-30,7.199999809265137,7.199999809265137,7.199999809265137,7.199999809265137,7.043251037597656,0,,,,,,,,
2020-01-31,7.199999809265137,7.199999809265137,7.199999809265137,7.199999809265137,7.043251037597656,0,,,,,,,,
2020-02-03,7.269999980926514,7.269999980926514,7.269999980926514,7.269999980926514,7.111727237701416,1500,,,,,,,,
2020-02-04,7.269999980926514,7.269999980926514,7.269999980926514,7.269999980926514,7.111727237701416,0,,,,,,,,
2020-02-05,7.269999980926514,7.269999980926514,7.269999980926514,7.269999980926514,7.111727237701416,0,,,,,,,,
2020-02-06,7.269999980926514,7.269999980926514,7.269999980926514,7.269999980926514,7.111727237701416,0,,,,,,,,
2020-02-07,7.269999980926514,7.269999980926514,7.269999980926514,7.269999980926514,7.111727237701416,0,,,,,,,,
2020-02-10,7.269999980926514,7.269999980926514,7.269999980926514,7.269999980926514,7.111727237701416,0,,,,,,,,
2020-02-11,7.269999980926514,7.269999980926514,7.269999980926514,7.269999980926514,7.111727237701416,0,,,,,,,,
2020-02-12,7.269999980926514,7.269999980926514,7.269999980926514,7.269999980926514,7.111727237701416,0,,,,,,,,
2020-02-13,7.269999980926514,7.269999980926514,7.269999980926514,7.269999980926514,7.111727237701416,0,,,,,,,,
2020-02-14,7.269999980926514,7.269999980926514,7.269999980926514,7.269999980926514,7.111727237701416,0,,,,,,,,
2020-02-18,7.269999980926514,7.269999980926514,7.269999980926514,7.269999980926514,7.111727237701416,0,,,,,,,,
2020-02-19,7.269999980926514,7.269999980926514,7.269999980926514,7.269999980926514,7.111727237701416,0,,,,,,,,
2020-02-20,7.269999980926514,7.269999980926514,7.269999980926514,7.269999980926514,7.111727237701416,0,,,,,,,,
2020-02-21,7.269999980926514,7.269999980926514,7.269999980926514,7.269999980926514,7.111727237701416,0,,,,,,,,
2020-02-24,7.269999980926514,7.269999980926514,7.269999980926514,7.269999980926514,7.111727237701416,0,,,,,,,,
2020-02-25,7.269999980926514,7.269999980926514,7.269999980926514,7.269999980926514,7.111727237701416,0,,,,,,,,
2020-02-26,6.889999866485596,6.889999866485596,6.889999866485596,6.889999866485596,6.740000247955322,300,,,,,,,,
2020-02-27,6.889999866485596,6.889999866485596,6.889999866485596,6.889999866485596,6.740000247955322,0,,,,,,,,
2020-02-28,6.889999866485596,6.889999866485596,6.889999866485596,6.889999866485596,6.740000247955322,0,,,,,,,,
2020-03-02,6.889999866485596,6.889999866485596,6.889999866485596,6.889999866485596,6.740000247955322,0,,,,,,,,
2020-03-03,6.889999866485596,6.889999866485596,6.889999866485596,6.889999866485596,6.740000247955322,0,,,,,,,,
2020-03-04,6.889999866485596,6.889999866485596,6.889999866485596,6.889999866485596,6.740000247955322,0,,,,,,,,
2020-03-05,6.889999866485596,6.889999866485596,6.889999866485596,6.889999866485596,6.740000247955322,0,,,,,,,,
2020-03-06,6.889999866485596,6.889999866485596,6.889999866485596,6.889999866485596,6.740000247955322,0,,,,,,,,
2020-03-09,6.889999866485596,6.889999866485596,6.889999866485596,6.889999866485596,6.740000247955322,0,,,,,,,,
2020-03-10,6.889999866485596,6.889999866485596,6.889999866485596,6.889999866485596,6.740000247955322,0,,,,,,,,
2020-03-11,6.889999866485596,6.889999866485596,6.889999866485596,6.889999866485596,6.740000247955322,0,,,,,,,,
2020-03-12,6.889999866485596,6.889999866485596,6.889999866485596,6.889999866485596,6.740000247955322,0,,,,,,,,
2020-03-13,6.889999866485596,6.889999866485596,6.889999866485596,6.889999866485596,6.889999866485596,0,,,,,,,,
2020-03-16,6.889999866485596,6.889999866485596,6.889999866485596,6.889999866485596,6.889999866485596,0,,,,,,,,
2020-03-17,5.5,5.5,5.5,5.5,5.5,250,,,,,,,,
2020-03-18,5.5,5.5,5.5,5.5,5.5,0,,,,,,,,
2020-03-19,5.5,5.5,5.5,5.5,5.5,0,,,,,,,,
2020-03-20,5.5,5.5,5.5,5.5,5.5,0,,,,,,,,
2020-03-23,5.5,5.5,5.5,5.5,5.5,0,,,,,,,,
2020-03-24,5.5,5.5,5.5,5.5,5.5,0,,,,,,,,
2020-03-25,5.5,5.5,5.5,5.5,5.5,0,,,,,,,,
2020-03-26,5.5,5.5,5.5,5.5,5.5,0,,,,,,,,
2020-03-27,5.5,5.5,5.5,5.5,5.5,0,,,,,,,,
2020-03-30,5.5,5.5,5.5,5.5,5.5,0,,,,,,,,
2020-03-31,5.829999923706055,5.829999923706055,5.829999923706055,5.829999923706055,5.829999923706055,600,,,,,,,,
2020-04-01,5.829999923706055,5.829999923706055,5.829999923706055,5.829999923706055,5.829999923706055,250,,,,,,,,
2020-04-02,5.829999923706055,5.829999923706055,5.829999923706055,5.829999923706055,5.829999923706055,0,,,,,,,,
2020-04-03,5.75,5.75,5.75,5.75,5.75,700,,,,,,,,
2020-04-06,5.75,5.75,5.75,5.75,5.75,0,,,,,,,,
2020-04-07,5.75,5.75,5.75,5.75,5.75,0,,,,,,,,
2020-04-08,5.75,5.75,5.75,5.75,5.75,0,,,,,,,,
2020-04-09,5.75,5.75,5.75,5.75,5.75,0,,,,,,,,
2020-04-13,5.75,5.75,5.75,5.75,5.75,0,,,,,,,,
2020-04-14,5.75,5.75,5.75,5.75,5.75,0,,,,,,,,
2020-04-15,5.75,5.75,5.75,5.75,5.75,0,,,,,,,,
2020-04-16,5.75,5.75,5.75,5.75,5.75,0,,,,,,,,
2020-04-17,5.75,5.75,5.75,5.75,5.75,0,,,,,,,,
2020-04-20,5.75,5.75,5.75,5.75,5.75,0,,,,,,,,
2020-04-21,5.75,5.75,5.75,5.75,5.75,0,,,,,,,,
2020-04-22,6.300000190734863,6.300000190734863,6.300000190734863,6.300000190734863,6.300000190734863,250,,,,,,,,
2020-04-23,6.300000190734863,6.300000190734863,6.300000190734863,6.300000190734863,6.300000190734863,0,,,,,,,,
2020-04-24,6.25,6.25,6.25,6.25,6.25,158,,,,,,,,
2020-04-27,6.25,6.25,6.25,6.25,6.25,0,,,,,,,,
2020-04-28,6.25,6.25,6.25,6.25,6.25,0,,,,,,,,
2020-04-29,6.25,6.25,6.25,6.25,6.25,0,,,,,,,,
2020-04-30,6.25,6.25,6.25,6.25,6.25,500,,,,,,,,
2020-05-01,6.25,6.25,6.25,6.25,6.25,0,,,,,,,,
2020-05-04,6.25,6.25,6.25,6.25,6.25,0,,,,,,,,
