date,open,high,low,close,adj_close,volume,"('date', '')","('open', 'OGCP')","('high', 'OGCP')","('low', 'OGCP')","('close', 'OGCP')","('adj_close', 'OGCP')","('volume', 'OGCP')","('currency', '')"
2020-01-02,13.460000038146973,13.460000038146973,13.460000038146973,13.460000038146973,12.24556827545166,200,,,,,,,,
2020-01-03,13.649999618530273,13.649999618530273,13.649999618530273,13.649999618530273,12.418427467346191,300,,,,,,,,
2020-01-06,13.760000228881836,13.850000381469727,13.710000038146973,13.850000381469727,12.600382804870605,11400,,,,,,,,
2020-01-07,13.739999771118164,13.75,13.739999771118164,13.739999771118164,12.500309944152832,1600,,,,,,,,
2020-01-08,13.670000076293945,13.779999732971191,13.670000076293945,13.779999732971191,12.536699295043945,5500,,,,,,,,
2020-01-09,13.819999694824219,13.850000381469727,13.800000190734863,13.84000015258789,12.591283798217773,10600,,,,,,,,
2020-01-10,13.859999656677246,13.859999656677246,13.8100004196167,13.84000015258789,12.591283798217773,14700,,,,,,,,
2020-01-13,13.84000015258789,13.84000015258789,13.84000015258789,13.84000015258789,12.591283798217773,0,,,,,,,,
2020-01-14,13.8100004196167,13.8100004196167,13.8100004196167,13.8100004196167,12.563992500305176,200,,,,,,,,
2020-01-15,13.779999732971191,13.779999732971191,13.779999732971191,13.779999732971191,12.536699295043945,5300,,,,,,,,
2020-01-16,13.90999984741211,13.960000038146973,13.869999885559082,13.899999618530273,12.64587116241455,21600,,,,,,,,
2020-01-17,14.039999961853027,14.079999923706055,14.029999732971191,14.050000190734863,12.782337188720703,2700,,,,,,,,
2020-01-21,14.0,14.0,14.0,14.0,12.736848831176758,1900,,,,,,,,
2020-01-22,13.90999984741211,13.930000305175781,13.890000343322754,13.930000305175781,12.673166275024414,2600,,,,,,,,
2020-01-23,13.930000305175781,13.930000305175781,13.930000305175781,13.930000305175781,12.673166275024414,0,,,,,,,,
2020-01-24,14.100000381469727,14.100000381469727,14.029999732971191,14.09000015258789,12.818727493286133,4900,,,,,,,,
2020-01-27,13.890000343322754,13.9399995803833,13.890000343322754,13.930000305175781,12.673166275024414,1200,,,,,,,,
2020-01-28,13.84000015258789,13.970000267028809,13.84000015258789,13.84000015258789,12.591283798217773,12600,,,,,,,,
2020-01-29,13.8100004196167,13.8100004196167,13.8100004196167,13.8100004196167,12.563992500305176,200,,,,,,,,
2020-01-30,13.59000015258789,13.600000381469727,13.59000015258789,13.600000381469727,12.37293815612793,500,,,,,,,,
2020-01-31,13.539999961853027,13.579999923706055,13.479999542236328,13.489999771118164,12.272863388061523,600,,,,,,,,
2020-02-03,13.420000076293945,13.630000114440918,13.420000076293945,13.630000114440918,12.400232315063477,1600,,,,,,,,
2020-02-04,13.720000267028809,13.720000267028809,13.720000267028809,13.720000267028809,12.482112884521484,1100,,,,,,,,
2020-02-05,13.779999732971191,13.779999732971191,13.760000228881836,13.760000228881836,12.518503189086914,10400,,,,,,,,
2020-02-06,13.670000076293945,13.670000076293945,13.670000076293945,13.670000076293945,12.436625480651855,500,,,,,,,,
2020-02-07,13.670000076293945,13.670000076293945,13.670000076293945,13.670000076293945,12.436625480651855,0,,,,,,,,
2020-02-10,13.430000305175781,13.460000038146973,13.430000305175781,13.460000038146973,12.24556827545166,600,,,,,,,,
2020-02-11,13.529999732971191,13.619999885559082,13.529999732971191,13.619999885559082,12.391134262084961,900,,,,,,,,
2020-02-12,13.619999885559082,13.619999885559082,13.619999885559082,13.619999885559082,12.391134262084961,0,,,,,,,,
2020-02-13,13.569999694824219,13.569999694824219,13.569999694824219,13.569999694824219,12.345643997192383,1200,,,,,,,,
2020-02-14,13.569999694824219,13.569999694824219,13.569999694824219,13.569999694824219,12.345643997192383,0,,,,,,,,
2020-02-18,13.569999694824219,13.569999694824219,13.569999694824219,13.569999694824219,12.345643997192383,0,,,,,,,,
2020-02-19,13.569999694824219,13.569999694824219,13.569999694824219,13.569999694824219,12.345643997192383,0,,,,,,,,
2020-02-20,13.630000114440918,13.630000114440918,13.619999885559082,13.630000114440918,12.400232315063477,1000,,,,,,,,
2020-02-21,13.539999961853027,13.65999984741211,13.539999961853027,13.600000381469727,12.37293815612793,11900,,,,,,,,
2020-02-24,13.119999885559082,13.1899995803833,13.119999885559082,13.1899995803833,11.999931335449219,300,,,,,,,,
2020-02-25,13.0,13.0,13.0,13.0,11.82707405090332,400,,,,,,,,
2020-02-26,13.0,13.0,13.0,13.0,11.82707405090332,0,,,,,,,,
2020-02-27,12.300000190734863,12.300000190734863,12.020000457763672,12.100000381469727,11.008277893066406,3500,,,,,,,,
2020-02-28,12.100000381469727,12.100000381469727,12.100000381469727,12.100000381469727,11.008277893066406,0,,,,,,,,
2020-03-02,11.800000190734863,12.0,10.619999885559082,11.960000038146973,10.88090705871582,6400,,,,,,,,
2020-03-03,11.960000038146973,12.3100004196167,11.960000038146973,12.15999984741211,11.06286334991455,2900,,,,,,,,
2020-03-04,12.229999542236328,12.229999542236328,12.229999542236328,12.229999542236328,11.126547813415527,200,,,,,,,,
2020-03-05,12.229999542236328,12.229999542236328,12.229999542236328,12.229999542236328,11.126547813415527,0,,,,,,,,
2020-03-06,12.229999542236328,12.229999542236328,12.229999542236328,12.229999542236328,11.126547813415527,0,,,,,,,,
2020-03-09,12.229999542236328,12.229999542236328,12.229999542236328,12.229999542236328,11.126547813415527,0,,,,,,,,
2020-03-10,10.680000305175781,10.720000267028809,10.680000305175781,10.720000267028809,9.752787590026855,1100,,,,,,,,
2020-03-11,10.720000267028809,10.720000267028809,10.720000267028809,10.720000267028809,9.752787590026855,0,,,,,,,,
2020-03-12,8.770000457763672,9.4399995803833,8.770000457763672,9.300000190734863,8.460906982421875,9300,,,,,,,,
2020-03-13,9.199999809265137,9.199999809265137,9.199999809265137,9.199999809265137,8.465506553649902,0,,,,,,,,
2020-03-16,6.130000114440918,9.130000114440918,6.130000114440918,8.899999618530273,8.189458847045898,7400,,,,,,,,
2020-03-17,8.899999618530273,8.899999618530273,8.899999618530273,8.899999618530273,8.189458847045898,0,,,,,,,,
2020-03-18,8.899999618530273,8.899999618530273,8.899999618530273,8.899999618530273,8.189458847045898,0,,,,,,,,
2020-03-19,8.600000381469727,8.600000381469727,7.510000228881836,8.600000381469727,7.9134087562561035,12200,,,,,,,,
2020-03-20,8.600000381469727,8.600000381469727,8.600000381469727,8.600000381469727,7.9134087562561035,0,,,,,,,,
2020-03-23,7.409999847412109,7.409999847412109,7.400000095367432,7.400000095367432,6.809213638305664,2000,,,,,,,,
2020-03-24,8.020000457763672,8.039999961853027,7.889999866485596,7.900000095367432,7.269294261932373,6700,,,,,,,,
2020-03-25,7.900000095367432,7.900000095367432,7.900000095367432,7.900000095367432,7.269294261932373,0,,,,,,,,
2020-03-26,7.900000095367432,7.900000095367432,7.900000095367432,7.900000095367432,7.269294261932373,0,,,,,,,,
2020-03-27,8.5600004196167,8.699999809265137,8.5600004196167,8.699999809265137,8.005424499511719,300,,,,,,,,
2020-03-30,8.649999618530273,8.649999618530273,8.649999618530273,8.649999618530273,7.959417343139648,900,,,,,,,,
2020-03-31,8.649999618530273,8.649999618530273,8.649999618530273,8.649999618530273,7.959417343139648,0,,,,,,,,
2020-04-01,8.319999694824219,8.319999694824219,7.800000190734863,7.840000152587891,7.214085578918457,500,,,,,,,,
2020-04-02,7.0,8.09000015258789,7.0,8.09000015258789,7.444126605987549,700,,,,,,,,
2020-04-03,8.0,8.109999656677246,8.0,8.109999656677246,7.462528228759766,600,,,,,,,,
2020-04-06,8.729999542236328,9.140000343322754,8.579999923706055,8.619999885559082,7.931812763214111,8300,,,,,,,,
2020-04-07,8.65999984741211,9.020000457763672,8.65999984741211,8.850000381469727,8.143451690673828,2900,,,,,,,,
2020-04-08,8.850000381469727,8.850000381469727,8.850000381469727,8.850000381469727,8.143451690673828,0,,,,,,,,
2020-04-09,8.850000381469727,8.850000381469727,8.850000381469727,8.850000381469727,8.143451690673828,0,,,,,,,,
2020-04-13,8.850000381469727,8.850000381469727,8.850000381469727,8.850000381469727,8.143451690673828,0,,,,,,,,
2020-04-14,8.850000381469727,8.850000381469727,8.850000381469727,8.850000381469727,8.143451690673828,0,,,,,,,,
2020-04-15,8.850000381469727,8.850000381469727,8.850000381469727,8.850000381469727,8.143451690673828,0,,,,,,,,
2020-04-16,8.850000381469727,8.850000381469727,8.850000381469727,8.850000381469727,8.143451690673828,0,,,,,,,,
2020-04-17,8.850000381469727,8.850000381469727,8.850000381469727,8.850000381469727,8.143451690673828,0,,,,,,,,
2020-04-20,8.289999961853027,8.329999923706055,8.289999961853027,8.329999923706055,7.66496467590332,200,,,,,,,,
2020-04-21,8.329999923706055,8.329999923706055,8.329999923706055,8.329999923706055,7.66496467590332,0,,,,,,,,
2020-04-22,8.329999923706055,8.329999923706055,8.329999923706055,8.329999923706055,7.66496467590332,0,,,,,,,,
2020-04-23,8.329999923706055,8.329999923706055,8.329999923706055,8.329999923706055,7.66496467590332,0,,,,,,,,
2020-04-24,8.329999923706055,8.329999923706055,8.329999923706055,8.329999923706055,7.66496467590332,0,,,,,,,,
2020-04-27,8.0,8.0,8.0,8.0,7.361310958862305,1400,,,,,,,,
2020-04-28,8.0,8.0,8.0,8.0,7.361310958862305,0,,,,,,,,
2020-04-29,8.0,8.0,8.0,8.0,7.361310958862305,0,,,,,,,,
2020-04-30,8.0,8.0,8.0,8.0,7.361310958862305,0,,,,,,,,
2020-05-01,8.0,8.0,8.0,8.0,7.361310958862305,0,,,,,,,,
2020-05-04,8.0,8.0,8.0,8.0,7.361310958862305,0,,,,,,,,
2020-05-05,8.069999694824219,8.069999694824219,8.069999694824219,8.069999694824219,7.425723075866699,300,,,,,,,,
2020-05-06,7.639999866485596,7.639999866485596,7.639999866485596,7.639999866485596,7.030051231384277,500,,,,,,,,
2020-05-07,7.889999866485596,7.96999979019165,7.730000019073486,7.880000114440918,7.250890731811523,11400,,,,,,,,
2020-05-08,7.880000114440918,7.880000114440918,7.880000114440918,7.880000114440918,7.250890731811523,0,,,,,,,,
2020-05-11,7.880000114440918,7.880000114440918,7.880000114440918,7.880000114440918,7.250890731811523,0,,,,,,,,
2020-05-12,7.880000114440918,7.880000114440918,7.880000114440918,7.880000114440918,7.250890731811523,0,,,,,,,,
2020-05-13,7.130000114440918,7.130000114440918,7.03000020980835,7.03000020980835,6.468751907348633,200,,,,,,,,
2020-05-14,6.5,6.5,6.5,6.5,5.9810662269592285,100,,,,,,,,
2020-05-15,6.5,6.5,6.5,6.5,5.9810662269592285,0,,,,,,,,
2020-05-18,6.5,6.5,6.5,6.5,5.9810662269592285,0,,,,,,,,
2020-05-19,7.119999885559082,7.130000114440918,7.119999885559082,7.130000114440918,6.560768127441406,1100,,,,,,,,
2020-05-20,7.139999866485596,7.230000019073486,7.139999866485596,7.230000019073486,6.65278434753418,1300,,,,,,,,
2020-05-21,7.289999961853027,7.309999942779541,7.059999942779541,7.059999942779541,6.4963579177856445,900,,,,,,,,
2020-05-22,7.059999942779541,7.059999942779541,7.059999942779541,7.059999942779541,6.4963579177856445,0,,,,,,,,
2020-05-26,7.059999942779541,7.059999942779541,7.059999942779541,7.059999942779541,6.4963579177856445,0,,,,,,,,
2020-05-27,7.28000020980835,7.309999942779541,7.21999979019165,7.25,6.671187877655029,6800,,,,,,,,
2020-05-28,7.130000114440918,7.130000114440918,7.130000114440918,7.130000114440918,6.560768127441406,600,,,,,,,,
2020-05-29,7.130000114440918,7.130000114440918,7.130000114440918,7.130000114440918,6.560768127441406,0,,,,,,,,
2020-06-01,6.940000057220459,6.940000057220459,6.940000057220459,6.940000057220459,6.3859381675720215,1100,,,,,,,,
2020-06-02,7.21999979019165,7.230000019073486,7.210000038146973,7.210000038146973,6.634382247924805,1600,,,,,,,,
2020-06-03,7.400000095367432,7.75,7.400000095367432,7.730000019073486,7.112865924835205,3700,,,,,,,,
2020-06-04,7.630000114440918,7.699999809265137,7.630000114440918,7.699999809265137,7.085261821746826,700,,,,,,,,
2020-06-05,7.699999809265137,7.699999809265137,7.699999809265137,7.699999809265137,7.085261821746826,0,,,,,,,,
2020-06-08,8.460000038146973,8.640000343322754,8.4399995803833,8.640000343322754,7.950214862823486,3000,,,,,,,,
2020-06-09,8.109999656677246,8.109999656677246,8.109999656677246,8.109999656677246,7.462528228759766,100,,,,,,,,
2020-06-10,8.109999656677246,8.109999656677246,8.109999656677246,8.109999656677246,7.462528228759766,0,,,,,,,,
2020-06-11,8.109999656677246,8.109999656677246,8.109999656677246,8.109999656677246,7.462528228759766,0,,,,,,,,
2020-06-12,8.109999656677246,8.109999656677246,8.109999656677246,8.109999656677246,7.462528228759766,0,,,,,,,,
2020-06-15,7.090000152587891,7.170000076293945,7.090000152587891,7.110000133514404,6.542364120483398,3200,,,,,,,,
2020-06-16,7.460000038146973,7.690000057220459,7.300000190734863,7.420000076293945,6.8276166915893555,9400,,,,,,,,
2020-06-17,7.230000019073486,7.230000019073486,7.03000020980835,7.03000020980835,6.468751907348633,2100,,,,,,,,
2020-06-18,6.710000038146973,6.869999885559082,6.710000038146973,6.789999961853027,6.342646598815918,2000,,,,,,,,
2020-06-19,6.789999961853027,6.789999961853027,6.789999961853027,6.789999961853027,6.342646598815918,0,,,,,,,,
2020-06-22,6.789999961853027,6.789999961853027,6.789999961853027,6.789999961853027,6.342646598815918,0,,,,,,,,
2020-06-23,6.789999961853027,6.849999904632568,6.789999961853027,6.849999904632568,6.3986921310424805,2300,,,,,,,,
2020-06-24,6.659999847412109,6.659999847412109,6.269999980926514,6.269999980926514,5.856905937194824,1200,,,,,,,,
2020-06-25,6.440000057220459,6.440000057220459,6.440000057220459,6.440000057220459,6.015705585479736,400,,,,,,,,
2020-06-26,6.5,6.630000114440918,6.5,6.630000114440918,6.193188667297363,800,,,,,,,,
2020-06-29,6.650000095367432,6.650000095367432,6.650000095367432,6.650000095367432,6.211870193481445,200,,,,,,,,
2020-06-30,6.650000095367432,6.650000095367432,6.650000095367432,6.650000095367432,6.211870193481445,0,,,,,,,,
2020-07-01,6.980000019073486,6.980000019073486,6.96999979019165,6.96999979019165,6.5107879638671875,400,,,,,,,,
2020-07-02,7.070000171661377,7.070000171661377,7.070000171661377,7.070000171661377,6.604198455810547,300,,,,,,,,
2020-07-06,7.070000171661377,7.070000171661377,7.070000171661377,7.070000171661377,6.604198455810547,0,,,,,,,,
2020-07-07,7.070000171661377,7.070000171661377,7.070000171661377,7.070000171661377,6.604198455810547,0,,,,,,,,
2020-07-08,6.369999885559082,6.610000133514404,6.369999885559082,6.460000038146973,6.034388065338135,2000,,,,,,,,
2020-07-09,6.420000076293945,6.420000076293945,6.369999885559082,6.369999885559082,5.9503173828125,800,,,,,,,,
2020-07-10,6.400000095367432,6.539999961853027,6.400000095367432,6.539999961853027,6.109117031097412,1400,,,,,,,,
2020-07-13,6.5,6.789999961853027,6.5,6.789999961853027,6.342646598815918,54800,,,,,,,,
2020-07-14,6.739999771118164,6.739999771118164,6.739999771118164,6.739999771118164,6.295941352844238,400,,,,,,,,
2020-07-15,6.739999771118164,6.739999771118164,6.739999771118164,6.739999771118164,6.295941352844238,0,,,,,,,,
2020-07-16,6.739999771118164,6.739999771118164,6.739999771118164,6.739999771118164,6.295941352844238,0,,,,,,,,
2020-07-17,6.699999809265137,6.699999809265137,6.699999809265137,6.699999809265137,6.258576393127441,400,,,,,,,,
2020-07-20,6.619999885559082,6.619999885559082,6.619999885559082,6.619999885559082,6.1838459968566895,200,,,,,,,,
2020-07-21,6.619999885559082,6.619999885559082,6.619999885559082,6.619999885559082,6.1838459968566895,0,,,,,,,,
2020-07-22,6.619999885559082,6.619999885559082,6.619999885559082,6.619999885559082,6.1838459968566895,0,,,,,,,,
2020-07-23,6.619999885559082,6.619999885559082,6.579999923706055,6.599999904632568,6.165164470672607,31300,,,,,,,,
2020-07-24,6.599999904632568,6.599999904632568,6.599999904632568,6.599999904632568,6.165164470672607,0,,,,,,,,
2020-07-27,6.300000190734863,6.300000190734863,6.300000190734863,6.300000190734863,5.884929180145264,100,,,,,,,,
2020-07-28,6.619999885559082,6.619999885559082,6.610000133514404,6.619999885559082,6.1838459968566895,2700,,,,,,,,
2020-07-29,6.619999885559082,6.619999885559082,6.619999885559082,6.619999885559082,6.1838459968566895,0,,,,,,,,
2020-07-30,6.510000228881836,6.579999923706055,6.510000228881836,6.579999923706055,6.146481513977051,1000,,,,,,,,
2020-07-31,6.579999923706055,6.579999923706055,6.579999923706055,6.579999923706055,6.146481513977051,0,,,,,,,,
2020-08-03,6.340000152587891,6.340000152587891,6.150000095367432,6.150000095367432,5.74481201171875,2000,,,,,,,,
2020-08-04,6.150000095367432,6.150000095367432,6.150000095367432,6.150000095367432,5.74481201171875,0,,,,,,,,
2020-08-05,6.150000095367432,6.150000095367432,6.150000095367432,6.150000095367432,5.74481201171875,0,,,,,,,,
2020-08-06,6.150000095367432,6.150000095367432,6.150000095367432,6.150000095367432,5.74481201171875,0,,,,,,,,
2020-08-07,6.150000095367432,6.150000095367432,6.150000095367432,6.150000095367432,5.74481201171875,0,,,,,,,,
2020-08-10,6.150000095367432,6.150000095367432,6.150000095367432,6.150000095367432,5.74481201171875,0,,,,,,,,
2020-08-11,6.150000095367432,6.150000095367432,6.150000095367432,6.150000095367432,5.74481201171875,0,,,,,,,,
2020-08-12,6.150000095367432,6.150000095367432,6.150000095367432,6.150000095367432,5.74481201171875,0,,,,,,,,
2020-08-13,6.150000095367432,6.639999866485596,6.150000095367432,6.610000133514404,6.174506187438965,3800,,,,,,,,
2020-08-14,6.46999979019165,6.599999904632568,6.46999979019165,6.599999904632568,6.165164470672607,300,,,,,,,,
2020-08-17,6.599999904632568,6.599999904632568,6.599999904632568,6.599999904632568,6.165164470672607,0,,,,,,,,
2020-08-18,6.599999904632568,6.599999904632568,6.599999904632568,6.599999904632568,6.165164470672607,0,,,,,,,,
2020-08-19,6.599999904632568,6.599999904632568,6.599999904632568,6.599999904632568,6.165164470672607,0,,,,,,,,
2020-08-20,6.179999828338623,6.179999828338623,6.110000133514404,6.119999885559082,5.7167887687683105,42300,,,,,,,,
2020-08-21,6.119999885559082,6.119999885559082,6.119999885559082,6.119999885559082,5.7167887687683105,0,,,,,,,,
2020-08-24,6.119999885559082,6.119999885559082,6.119999885559082,6.119999885559082,5.7167887687683105,0,,,,,,,,
2020-08-25,6.119999885559082,6.119999885559082,6.119999885559082,6.119999885559082,5.7167887687683105,0,,,,,,,,
2020-08-26,6.119999885559082,6.119999885559082,6.119999885559082,6.119999885559082,5.7167887687683105,0,,,,,,,,
2020-08-27,6.320000171661377,6.320000171661377,6.320000171661377,6.320000171661377,5.903611183166504,2400,,,,,,,,
2020-08-28,6.320000171661377,6.320000171661377,6.320000171661377,6.320000171661377,5.903611183166504,0,,,,,,,,
2020-08-31,6.170000076293945,6.21999979019165,6.150000095367432,6.21999979019165,5.81019926071167,9300,,,,,,,,
2020-09-01,6.21999979019165,6.21999979019165,6.21999979019165,6.21999979019165,5.81019926071167,0,,,,,,,,
2020-09-02,6.320000171661377,6.320000171661377,6.320000171661377,6.320000171661377,5.903611183166504,4500,,,,,,,,
2020-09-03,6.599999904632568,6.639999866485596,6.599999904632568,6.639999866485596,6.202528953552246,4100,,,,,,,,
2020-09-04,6.5,6.539999961853027,6.5,6.519999980926514,6.090434551239014,6500,,,,,,,,
2020-09-08,6.349999904632568,6.360000133514404,6.349999904632568,6.360000133514404,5.940976619720459,4200,,,,,,,,
2020-09-09,6.130000114440918,6.130000114440918,6.130000114440918,6.130000114440918,5.726130962371826,100,,,,,,,,
2020-09-10,6.0,6.0,6.0,6.0,5.604695796966553,3800,,,,,,,,
2020-09-11,6.0,6.0,6.0,6.0,5.604695796966553,0,,,,,,,,
2020-09-14,6.03000020980835,6.230000019073486,6.019999980926514,6.190000057220459,5.782176971435547,3100,,,,,,,,
2020-09-15,6.300000190734863,6.349999904632568,6.300000190734863,6.340000152587891,5.922295093536377,800,,,,,,,,
2020-09-16,6.389999866485596,6.739999771118164,6.389999866485596,6.739999771118164,6.295941352844238,8000,,,,,,,,
2020-09-17,6.460000038146973,6.460000038146973,6.449999809265137,6.449999809265137,6.025046348571777,3600,,,,,,,,
2020-09-18,6.449999809265137,6.449999809265137,6.449999809265137,6.449999809265137,6.025046348571777,0,,,,,,,,
2020-09-21,6.449999809265137,6.449999809265137,6.449999809265137,6.449999809265137,6.025046348571777,0,,,,,,,,
2020-09-22,6.110000133514404,6.110000133514404,6.0,6.059999942779541,5.660741806030273,16500,,,,,,,,
