date,open,high,low,close,adj_close,volume,"('date', '')","('open', 'NIC')","('high', 'NIC')","('low', 'NIC')","('close', 'NIC')","('adj_close', 'NIC')","('volume', 'NIC')","('currency', '')"
2020-02-13,72.29000091552734,72.94000244140625,71.8499984741211,72.91000366210938,70.60070037841797,25100,,,,,,,,
2020-02-14,72.69000244140625,73.0,72.20999908447266,72.31999969482422,70.0293960571289,18100,,,,,,,,
2020-02-18,72.36000061035156,72.66000366210938,71.80999755859375,72.66000366210938,70.3586196899414,21500,,,,,,,,
2020-02-19,72.69999694824219,72.69999694824219,72.02999877929688,72.51000213623047,70.21336364746094,15000,,,,,,,,
2020-02-20,72.30999755859375,73.19000244140625,72.25,73.19000244140625,70.87184143066406,21200,,,,,,,,
2020-02-21,73.2699966430664,73.51000213623047,72.1500015258789,73.13999938964844,70.82341766357422,33700,,,,,,,,
2020-02-24,71.9000015258789,72.94000244140625,71.9000015258789,72.31999969482422,70.0293960571289,19200,,,,,,,,
2020-02-25,72.16999816894531,72.5199966430664,70.76000213623047,70.97000122070312,68.7221450805664,31600,,,,,,,,
2020-02-26,71.19999694824219,72.0,70.29000091552734,70.48999786376953,68.25735473632812,24700,,,,,,,,
2020-02-27,69.73999786376953,70.51000213623047,68.02999877929688,68.68000030517578,66.50467681884766,47300,,,,,,,,
2020-02-28,67.47000122070312,67.97000122070312,65.61000061035156,66.44999694824219,64.34530639648438,54800,,,,,,,,
2020-03-02,67.30000305175781,68.44000244140625,65.81999969482422,68.3499984741211,66.18513488769531,74500,,,,,,,,
2020-03-03,68.33000183105469,69.41000366210938,66.9800033569336,67.52999877929688,65.39110565185547,37200,,,,,,,,
2020-03-04,68.41000366210938,68.6500015258789,67.0,68.29000091552734,66.12703704833984,46400,,,,,,,,
2020-03-05,67.18000030517578,67.91000366210938,64.70999908447266,65.91999816894531,63.832096099853516,32900,,,,,,,,
2020-03-06,64.51000213623047,65.83999633789062,63.63999938964844,65.29000091552734,63.22205352783203,51900,,,,,,,,
2020-03-09,61.369998931884766,64.43000030517578,58.380001068115234,59.27000045776367,57.392723083496094,53900,,,,,,,,
2020-03-10,59.470001220703125,62.5,59.470001220703125,62.439998626708984,60.46232223510742,47700,,,,,,,,
2020-03-11,60.400001525878906,61.13999938964844,56.439998626708984,57.400001525878906,55.58196258544922,69900,,,,,,,,
2020-03-12,54.279998779296875,57.38999938964844,52.79999923706055,54.52000045776367,52.79317855834961,88000,,,,,,,,
2020-03-13,56.77000045776367,58.849998474121094,56.2400016784668,58.709999084472656,56.850460052490234,75300,,,,,,,,
2020-03-16,52.970001220703125,57.130001068115234,52.650001525878906,52.97999954223633,51.301944732666016,52400,,,,,,,,
2020-03-17,53.939998626708984,61.790000915527344,53.939998626708984,61.52000045776367,59.57146072387695,88500,,,,,,,,
2020-03-18,57.88999938964844,60.0,56.380001068115234,59.130001068115234,57.25716018676758,49900,,,,,,,,
2020-03-19,57.349998474121094,62.02000045776367,56.25,61.439998626708984,59.49399185180664,76600,,,,,,,,
2020-03-20,60.86000061035156,60.90999984741211,54.650001525878906,56.650001525878906,54.855709075927734,100200,,,,,,,,
2020-03-23,56.31999969482422,56.31999969482422,47.34000015258789,51.849998474121094,50.20773696899414,60500,,,,,,,,
2020-03-24,55.029998779296875,55.11000061035156,52.790000915527344,54.9900016784668,53.248294830322266,35200,,,,,,,,
2020-03-25,54.619998931884766,55.58000183105469,52.599998474121094,53.5099983215332,51.815162658691406,36200,,,,,,,,
2020-03-26,55.029998779296875,57.439998626708984,55.029998779296875,57.439998626708984,55.620689392089844,30700,,,,,,,,
2020-03-27,55.68000030517578,56.0,53.08000183105469,53.08000183105469,51.39878463745117,32100,,,,,,,,
2020-03-30,54.93000030517578,55.900001525878906,52.31999969482422,55.630001068115234,53.868019104003906,33400,,,,,,,,
2020-03-31,54.65999984741211,55.939998626708984,52.09000015258789,54.58000183105469,52.85126876831055,49300,,,,,,,,
2020-04-01,52.09000015258789,52.2400016784668,50.02000045776367,50.060001373291016,48.47443771362305,48500,,,,,,,,
2020-04-02,50.0,53.36000061035156,49.779998779296875,51.40999984741211,49.78167724609375,37300,,,,,,,,
2020-04-03,50.720001220703125,52.68000030517578,48.810001373291016,50.349998474121094,48.75525665283203,26300,,,,,,,,
2020-04-06,52.16999816894531,55.75,52.16999816894531,55.2400016784668,53.49037170410156,49600,,,,,,,,
2020-04-07,55.93000030517578,56.72999954223633,52.16999816894531,52.56999969482422,50.90493392944336,32000,,,,,,,,
2020-04-08,54.060001373291016,55.849998474121094,52.65999984741211,55.41999816894531,53.664669036865234,38100,,,,,,,,
2020-04-09,56.83000183105469,59.22999954223633,54.709999084472656,58.959999084472656,57.09254837036133,37000,,,,,,,,
2020-04-13,58.2400016784668,58.2400016784668,55.11000061035156,55.65999984741211,53.897064208984375,17800,,,,,,,,
2020-04-14,57.119998931884766,57.630001068115234,55.18000030517578,55.72999954223633,53.964847564697266,29800,,,,,,,,
2020-04-15,54.02000045776367,55.31999969482422,51.5,52.27000045776367,50.614437103271484,38000,,,,,,,,
2020-04-16,51.959999084472656,52.959999084472656,49.650001525878906,51.099998474121094,49.48149871826172,41000,,,,,,,,
2020-04-17,52.43000030517578,53.4900016784668,52.0,53.04999923706055,51.36973571777344,35400,,,,,,,,
2020-04-20,51.61000061035156,53.47999954223633,51.33000183105469,52.880001068115234,51.20512390136719,22300,,,,,,,,
2020-04-21,50.61000061035156,51.83000183105469,50.150001525878906,51.189998626708984,49.568641662597656,13400,,,,,,,,
2020-04-22,50.119998931884766,51.150001525878906,49.13999938964844,50.900001525878906,49.28783416748047,27600,,,,,,,,
2020-04-23,51.400001525878906,52.060001373291016,50.68000030517578,51.529998779296875,49.89787292480469,28700,,,,,,,,
2020-04-24,51.439998626708984,51.650001525878906,50.5,51.130001068115234,49.51054382324219,16800,,,,,,,,
2020-04-27,51.88999938964844,55.369998931884766,51.400001525878906,53.97999954223633,52.27027893066406,34300,,,,,,,,
2020-04-28,55.16999816894531,55.529998779296875,53.40999984741211,54.91999816894531,53.18050003051758,41900,,,,,,,,
2020-04-29,56.38999938964844,59.41999816894531,56.04999923706055,57.959999084472656,56.124210357666016,40200,,,,,,,,
2020-04-30,56.189998626708984,57.119998931884766,54.86000061035156,55.02000045776367,53.2773323059082,26500,,,,,,,,
2020-05-01,54.189998626708984,54.86000061035156,52.189998626708984,54.130001068115234,52.415523529052734,39500,,,,,,,,
2020-05-04,53.040000915527344,53.540000915527344,51.40999984741211,53.540000915527344,51.84421157836914,23000,,,,,,,,
2020-05-05,54.560001373291016,54.560001373291016,51.720001220703125,51.720001220703125,50.08185577392578,28000,,,,,,,,
2020-05-06,52.150001525878906,52.150001525878906,50.900001525878906,51.119998931884766,49.500858306884766,22800,,,,,,,,
2020-05-07,51.97999954223633,52.22999954223633,50.97999954223633,51.52000045776367,49.88819885253906,27500,,,,,,,,
2020-05-08,52.72999954223633,53.97999954223633,52.72999954223633,53.47999954223633,51.78611373901367,24300,,,,,,,,
2020-05-11,52.45000076293945,53.02000045776367,50.86000061035156,51.04999923706055,49.43308639526367,33600,,,,,,,,
2020-05-12,51.38999938964844,51.38999938964844,48.9900016784668,48.9900016784668,47.43832015991211,46200,,,,,,,,
2020-05-13,48.5,48.5,45.33000183105469,47.27000045776367,45.77281188964844,42900,,,,,,,,
2020-05-14,46.25,49.56999969482422,45.869998931884766,48.619998931884766,47.08004379272461,43500,,,,,,,,
2020-05-15,48.40999984741211,49.939998626708984,48.40999984741211,49.470001220703125,47.90312194824219,26600,,,,,,,,
2020-05-18,50.0,53.97999954223633,50.0,53.88999938964844,52.183128356933594,51200,,,,,,,,
2020-05-19,53.130001068115234,53.29999923706055,50.150001525878906,50.34000015258789,48.745567321777344,31900,,,,,,,,
2020-05-20,51.779998779296875,53.97999954223633,51.779998779296875,53.97999954223633,52.27027893066406,31500,,,,,,,,
2020-05-21,53.5,53.70000076293945,53.25,53.54999923706055,51.85389709472656,20400,,,,,,,,
2020-05-22,53.619998931884766,53.619998931884766,52.209999084472656,52.970001220703125,51.29226303100586,12100,,,,,,,,
2020-05-26,54.0,56.27000045776367,53.9900016784668,55.63999938964844,53.8776969909668,43900,,,,,,,,
2020-05-27,57.209999084472656,60.7400016784668,56.20000076293945,59.599998474121094,57.71226501464844,53800,,,,,,,,
2020-05-28,60.5,60.5,56.36000061035156,56.54999923706055,54.758872985839844,22900,,,,,,,,
2020-05-29,56.18000030517578,56.900001525878906,54.7599983215332,55.90999984741211,54.1391487121582,36600,,,,,,,,
2020-06-01,55.63999938964844,56.689998626708984,50.0099983215332,55.599998474121094,53.838958740234375,20800,,,,,,,,
2020-06-02,56.060001373291016,56.060001373291016,53.27000045776367,54.79999923706055,53.064308166503906,15000,,,,,,,,
2020-06-03,56.029998779296875,58.04999923706055,54.060001373291016,56.529998779296875,54.739505767822266,20500,,,,,,,,
2020-06-04,56.34000015258789,57.66999816894531,55.36000061035156,56.7400016784668,54.94286346435547,20300,,,,,,,,
2020-06-05,60.0099983215332,61.47999954223633,58.459999084472656,60.43000030517578,58.51598358154297,45200,,,,,,,,
2020-06-08,60.2599983215332,60.95000076293945,59.040000915527344,59.93000030517578,58.031829833984375,23900,,,,,,,,
2020-06-09,59.2400016784668,59.90999984741211,57.9900016784668,59.11000061035156,57.23779296875,19200,,,,,,,,
2020-06-10,58.68000030517578,60.2599983215332,56.91999816894531,57.130001068115234,55.32050323486328,21700,,,,,,,,
2020-06-11,55.900001525878906,56.90999984741211,53.93000030517578,54.060001373291016,52.347740173339844,40900,,,,,,,,
2020-06-12,56.41999816894531,56.41999816894531,52.209999084472656,54.88999938964844,53.151451110839844,29700,,,,,,,,
2020-06-15,52.900001525878906,54.9900016784668,52.34000015258789,54.59000015258789,52.860958099365234,23300,,,,,,,,
2020-06-16,57.0,57.43000030517578,55.0,56.91999816894531,55.11715316772461,27600,,,,,,,,
2020-06-17,56.58000183105469,56.58000183105469,53.650001525878906,53.79999923706055,52.09598159790039,12200,,,,,,,,
2020-06-18,53.310001373291016,55.22999954223633,52.060001373291016,54.779998779296875,53.04493713378906,18900,,,,,,,,
2020-06-19,55.43000030517578,55.43000030517578,53.18000030517578,55.0099983215332,53.26765060424805,78000,,,,,,,,
2020-06-22,53.869998931884766,55.59000015258789,53.52000045776367,55.349998474121094,53.596885681152344,17000,,,,,,,,
2020-06-23,56.29999923706055,56.29999923706055,54.16999816894531,54.16999816894531,52.454254150390625,9200,,,,,,,,
2020-06-24,53.38999938964844,53.630001068115234,52.22999954223633,52.560001373291016,50.895259857177734,19100,,,,,,,,
2020-06-25,52.09000015258789,54.439998626708984,52.09000015258789,54.439998626708984,52.71570587158203,26900,,,,,,,,
2020-06-26,53.650001525878906,53.650001525878906,51.2400016784668,51.7599983215332,50.12058639526367,59100,,,,,,,,
2020-06-29,52.709999084472656,54.900001525878906,52.52000045776367,54.900001525878906,53.16114044189453,25700,,,,,,,,
2020-06-30,54.08000183105469,55.459999084472656,54.08000183105469,54.79999923706055,53.064308166503906,36300,,,,,,,,
2020-07-01,54.959999084472656,55.0,53.400001525878906,53.91999816894531,52.21217727661133,35400,,,,,,,,
2020-07-02,54.790000915527344,54.93000030517578,53.04999923706055,53.5,51.805477142333984,18100,,,,,,,,
2020-07-06,54.4900016784668,54.75,53.7400016784668,54.150001525878906,52.43489456176758,25200,,,,,,,,
2020-07-07,53.47999954223633,53.70000076293945,51.79999923706055,51.9900016784668,50.34330368041992,18500,,,,,,,,
2020-07-08,51.619998931884766,52.04999923706055,50.11000061035156,51.290000915527344,49.66547775268555,24400,,,,,,,,
2020-07-09,51.220001220703125,51.59000015258789,48.810001373291016,49.45000076293945,47.88376235961914,40300,,,,,,,,
2020-07-10,49.5,50.7400016784668,49.5,50.41999816894531,48.82304000854492,38000,,,,,,,,
2020-07-13,51.220001220703125,52.70000076293945,50.529998779296875,51.599998474121094,49.96565246582031,20900,,,,,,,,
2020-07-14,51.56999969482422,52.31999969482422,50.900001525878906,51.31999969482422,49.69453048706055,18300,,,,,,,,
2020-07-15,52.0099983215332,54.20000076293945,51.959999084472656,53.15999984741211,51.47624588012695,31800,,,,,,,,
2020-07-16,53.0,53.59000015258789,51.25,52.68000030517578,51.01145553588867,20500,,,,,,,,
2020-07-17,52.29999923706055,53.2599983215332,52.119998931884766,52.400001525878906,50.740318298339844,25900,,,,,,,,
2020-07-20,51.880001068115234,52.27000045776367,51.599998474121094,51.77000045776367,50.13027572631836,15600,,,,,,,,
2020-07-21,52.47999954223633,54.02000045776367,52.47999954223633,54.0,52.289642333984375,18600,,,,,,,,
2020-07-22,54.0,56.40999984741211,53.439998626708984,55.18000030517578,53.43227005004883,52500,,,,,,,,
2020-07-23,54.86000061035156,57.08000183105469,54.810001373291016,56.599998474121094,54.80728530883789,28000,,,,,,,,
2020-07-24,57.0099983215332,57.40999984741211,56.599998474121094,57.0099983215332,55.204307556152344,27900,,,,,,,,
2020-07-27,56.529998779296875,56.70000076293945,55.310001373291016,55.63999938964844,53.8776969909668,30700,,,,,,,,
2020-07-28,55.279998779296875,57.290000915527344,55.279998779296875,56.97999954223633,55.175254821777344,24800,,,,,,,,
2020-07-29,57.0099983215332,58.79999923706055,56.75,58.2599983215332,56.41471481323242,13100,,,,,,,,
2020-07-30,57.43000030517578,58.380001068115234,56.400001525878906,56.400001525878906,54.613624572753906,29000,,,,,,,,
2020-07-31,56.56999969482422,56.61000061035156,55.349998474121094,56.02000045776367,54.245662689208984,28900,,,,,,,,
2020-08-03,56.4900016784668,57.09000015258789,56.04999923706055,56.72999954223633,54.93317794799805,17800,,,,,,,,
2020-08-04,56.36000061035156,57.150001525878906,56.060001373291016,56.47999954223633,54.691097259521484,23900,,,,,,,,
2020-08-05,57.06999969482422,57.97999954223633,56.15999984741211,57.65999984741211,55.83371353149414,27700,,,,,,,,
2020-08-06,57.709999084472656,58.5,57.5,57.869998931884766,56.03706359863281,14900,,,,,,,,
2020-08-07,57.68000030517578,60.54999923706055,57.68000030517578,60.2599983215332,58.35136795043945,18000,,,,,,,,
2020-08-10,59.81999969482422,61.599998474121094,59.810001373291016,60.5099983215332,58.59345245361328,24700,,,,,,,,
2020-08-11,61.290000915527344,61.5099983215332,60.099998474121094,60.380001068115234,58.46757507324219,22200,,,,,,,,
2020-08-12,61.380001068115234,61.4900016784668,59.97999954223633,60.36000061035156,58.44820022583008,13600,,,,,,,,
2020-08-13,60.04999923706055,60.689998626708984,59.75,60.0099983215332,58.109291076660156,21600,,,,,,,,
2020-08-14,59.58000183105469,60.869998931884766,59.400001525878906,60.310001373291016,58.39978790283203,11600,,,,,,,,
2020-08-17,60.15999984741211,60.15999984741211,59.650001525878906,60.06999969482422,58.16738510131836,11600,,,,,,,,
2020-08-18,59.79999923706055,59.79999923706055,58.34000015258789,59.31999969482422,57.44114685058594,18600,,,,,,,,
2020-08-19,59.119998931884766,60.16999816894531,58.41999816894531,60.04999923706055,58.14801788330078,23600,,,,,,,,
2020-08-20,59.15999984741211,59.2599983215332,58.75,58.77000045776367,56.908565521240234,20200,,,,,,,,
2020-08-21,58.41999816894531,58.70000076293945,57.650001525878906,58.29999923706055,56.45344543457031,54300,,,,,,,,
2020-08-24,58.900001525878906,60.5,57.599998474121094,60.38999938964844,58.47725296020508,32400,,,,,,,,
2020-08-25,60.75,60.90999984741211,59.88999938964844,60.68000030517578,58.75806427001953,24300,,,,,,,,
2020-08-26,60.25,60.650001525878906,59.349998474121094,59.52000045776367,57.63481140136719,27100,,,,,,,,
2020-08-27,59.61000061035156,60.689998626708984,58.939998626708984,60.47999954223633,58.56439971923828,28300,,,,,,,,
2020-08-28,61.119998931884766,61.119998931884766,60.02000045776367,60.88999938964844,58.9614143371582,16900,,,,,,,,
2020-08-31,60.560001373291016,60.7400016784668,59.880001068115234,60.02000045776367,58.11897277832031,26700,,,,,,,,
2020-09-01,60.029998779296875,60.709999084472656,59.95000076293945,60.58000183105469,58.66123580932617,16700,,,,,,,,
2020-09-02,60.27000045776367,60.95000076293945,59.38999938964844,60.459999084472656,58.54503631591797,27800,,,,,,,,
2020-09-03,60.72999954223633,61.0,59.83000183105469,60.349998474121094,58.438514709472656,31300,,,,,,,,
2020-09-04,61.08000183105469,61.08000183105469,59.119998931884766,59.959999084472656,58.06086730957031,20500,,,,,,,,
2020-09-08,59.25,59.400001525878906,57.459999084472656,58.810001373291016,56.94729232788086,30500,,,,,,,,
2020-09-09,59.29999923706055,59.79999923706055,58.5,59.27000045776367,57.392723083496094,27700,,,,,,,,
2020-09-10,59.599998474121094,60.150001525878906,58.15999984741211,58.439998626708984,56.589012145996094,28100,,,,,,,,
2020-09-11,58.439998626708984,58.790000915527344,57.79999923706055,57.91999816894531,56.08548355102539,18600,,,,,,,,
2020-09-14,58.0099983215332,59.439998626708984,57.79999923706055,59.11000061035156,57.23779296875,27300,,,,,,,,
2020-09-15,59.209999084472656,59.470001220703125,58.43000030517578,58.689998626708984,56.83109664916992,24300,,,,,,,,
2020-09-16,58.459999084472656,59.54999923706055,58.349998474121094,59.15999984741211,57.28620529174805,26500,,,,,,,,
2020-09-17,58.7599983215332,59.619998931884766,57.970001220703125,59.40999984741211,57.52829360961914,23800,,,,,,,,
2020-09-18,60.08000183105469,60.09000015258789,59.209999084472656,59.529998779296875,57.64448547363281,80400,,,,,,,,
2020-09-21,58.43000030517578,58.68000030517578,56.099998474121094,56.459999084472656,54.67173385620117,40200,,,,,,,,
2020-09-22,56.869998931884766,56.869998931884766,54.75,54.86000061035156,53.122413635253906,34100,,,,,,,,
2020-09-23,55.099998474121094,55.540000915527344,53.400001525878906,53.720001220703125,52.01850891113281,35800,,,,,,,,
2020-09-24,53.7599983215332,55.400001525878906,53.63999938964844,53.97999954223633,52.27027893066406,40000,,,,,,,,
2020-09-25,53.38999938964844,55.2400016784668,53.22999954223633,54.77000045776367,53.03525924682617,40300,,,,,,,,
2020-09-28,55.5099983215332,56.439998626708984,55.27000045776367,55.900001525878906,54.12947082519531,21600,,,,,,,,
2020-09-29,55.560001373291016,55.70000076293945,54.560001373291016,55.380001068115234,53.62593078613281,13400,,,,,,,,
2020-09-30,55.400001525878906,55.540000915527344,54.47999954223633,54.61000061035156,52.88032531738281,23500,,,,,,,,
2020-10-01,54.75,55.93000030517578,54.34000015258789,55.65999984741211,53.897064208984375,52600,,,,,,,,
2020-10-02,54.68000030517578,57.61000061035156,54.0099983215332,57.29999923706055,55.4851188659668,18700,,,,,,,,
2020-10-05,58.08000183105469,59.34000015258789,57.95000076293945,59.11000061035156,57.23779296875,15500,,,,,,,,
2020-10-06,59.939998626708984,60.91999816894531,58.099998474121094,58.18000030517578,56.33724594116211,32900,,,,,,,,
2020-10-07,59.220001220703125,60.20000076293945,59.150001525878906,59.41999816894531,57.5379753112793,30300,,,,,,,,
2020-10-08,59.369998931884766,61.22999954223633,59.369998931884766,60.31999969482422,58.409461975097656,42900,,,,,,,,
2020-10-09,60.33000183105469,60.7400016784668,59.150001525878906,60.36000061035156,58.44820022583008,32200,,,,,,,,
2020-10-12,59.97999954223633,61.0,59.75,61.0,59.06793212890625,32400,,,,,,,,
2020-10-13,60.4900016784668,60.83000183105469,57.060001373291016,59.47999954223633,57.59607696533203,30500,,,,,,,,
2020-10-14,59.939998626708984,60.20000076293945,59.0099983215332,59.0099983215332,57.140953063964844,18900,,,,,,,,
2020-10-15,58.0,60.540000915527344,58.0,59.939998626708984,58.041507720947266,24800,,,,,,,,
2020-10-16,59.43000030517578,60.40999984741211,58.38999938964844,59.40999984741211,57.52829360961914,40000,,,,,,,,
2020-10-19,59.40999984741211,60.810001373291016,59.34000015258789,59.650001525878906,57.760684967041016,28900,,,,,,,,
2020-10-20,59.90999984741211,60.5,59.779998779296875,60.470001220703125,58.554710388183594,28100,,,,,,,,
2020-10-21,60.88999938964844,63.529998779296875,60.84000015258789,62.70000076293945,60.714088439941406,53000,,,,,,,,
2020-10-22,62.599998474121094,64.41999816894531,62.4900016784668,64.05999755859375,62.031005859375,28400,,,,,,,,
2020-10-23,64.80000305175781,66.76000213623047,63.58000183105469,64.01000213623047,61.98259735107422,51800,,,,,,,,
2020-10-26,63.15999984741211,63.59000015258789,62.150001525878906,63.43000030517578,61.420963287353516,28100,,,,,,,,
2020-10-27,63.22999954223633,63.22999954223633,61.56999969482422,61.65999984741211,59.70702362060547,25500,,,,,,,,
2020-10-28,61.720001220703125,61.84000015258789,60.25,60.68000030517578,58.75806427001953,23800,,,,,,,,
2020-10-29,60.36000061035156,62.38999938964844,60.04999923706055,61.7400016784668,59.78449249267578,19200,,,,,,,,
2020-10-30,61.13999938964844,62.59000015258789,61.02000045776367,61.70000076293945,59.74576187133789,29500,,,,,,,,
2020-11-02,62.4900016784668,63.20000076293945,61.79999923706055,62.400001525878906,60.42359161376953,27500,,,,,,,,
2020-11-03,63.220001220703125,64.58000183105469,62.290000915527344,64.12000274658203,62.089115142822266,32200,,,,,,,,
2020-11-04,63.2599983215332,63.2599983215332,60.25,60.630001068115234,58.709651947021484,37600,,,,,,,,
2020-11-05,60.61000061035156,63.56999969482422,60.61000061035156,62.13999938964844,60.171817779541016,30300,,,,,,,,
2020-11-06,62.939998626708984,62.939998626708984,59.93000030517578,60.29999923706055,58.39009475708008,31600,,,,,,,,
2020-11-09,63.2400016784668,66.79000091552734,63.150001525878906,64.2300033569336,62.19562530517578,67500,,,,,,,,
2020-11-10,64.81999969482422,67.94999694824219,64.81999969482422,67.94999694824219,65.79779052734375,50100,,,,,,,,
2020-11-11,67.45999908447266,67.62000274658203,65.2699966430664,66.29000091552734,64.19037628173828,29100,,,,,,,,
2020-11-12,65.13999938964844,65.97000122070312,64.06999969482422,65.69999694824219,63.619056701660156,21100,,,,,,,,
2020-11-13,65.91000366210938,66.19999694824219,64.75,65.41000366210938,63.3382453918457,23700,,,,,,,,
2020-11-16,67.04000091552734,67.98999786376953,66.7699966430664,67.98999786376953,65.83653259277344,22000,,,,,,,,
2020-11-17,67.16000366210938,68.98999786376953,66.20999908447266,67.56999969482422,65.42984008789062,30900,,,,,,,,
2020-11-18,67.19999694824219,68.79000091552734,66.58999633789062,68.01000213623047,65.85591888427734,31200,,,,,,,,
2020-11-19,67.77999877929688,68.8499984741211,66.23999786376953,68.8499984741211,66.66929626464844,28100,,,,,,,,
2020-11-20,67.95999908447266,68.5199966430664,66.58000183105469,68.44000244140625,66.27227783203125,28500,,,,,,,,
2020-11-23,68.75,69.23999786376953,68.19999694824219,68.75,66.57245635986328,28000,,,,,,,,
2020-11-24,69.45999908447266,70.5199966430664,68.68000030517578,70.3499984741211,68.12178802490234,57200,,,,,,,,
2020-11-25,69.68000030517578,70.5199966430664,69.05000305175781,69.70999908447266,67.5020523071289,25800,,,,,,,,
2020-11-27,69.54000091552734,69.77999877929688,67.51000213623047,68.83999633789062,66.65959167480469,22100,,,,,,,,
2020-11-30,68.16999816894531,68.72000122070312,66.33999633789062,66.51000213623047,64.40341186523438,61000,,,,,,,,
2020-12-01,67.87000274658203,69.1500015258789,67.01000213623047,67.91000366210938,65.75907135009766,32800,,,,,,,,
2020-12-02,67.91000366210938,69.29000091552734,67.91000366210938,68.9000015258789,66.71772003173828,15700,,,,,,,,
2020-12-03,68.87999725341797,69.95999908447266,68.3499984741211,68.54000091552734,66.36911010742188,17700,,,,,,,,
2020-12-04,69.0,69.98999786376953,69.0,69.95999908447266,67.744140625,13100,,,,,,,,
2020-12-07,69.3499984741211,70.7699966430664,69.26000213623047,70.23999786376953,68.0152587890625,21100,,,,,,,,
2020-12-08,70.2300033569336,71.5999984741211,69.75,71.41000366210938,69.1482162475586,17700,,,,,,,,
2020-12-09,71.4000015258789,71.4000015258789,70.1500015258789,70.36000061035156,68.13148498535156,31300,,,,,,,,
2020-12-10,69.7300033569336,70.47000122070312,69.29000091552734,70.0,67.78287506103516,17300,,,,,,,,
2020-12-11,68.9800033569336,70.52999877929688,68.80000305175781,69.06999969482422,66.88232421875,24800,,,,,,,,
2020-12-14,69.44000244140625,70.08000183105469,68.8499984741211,69.26000213623047,67.06631469726562,21200,,,,,,,,
2020-12-15,69.2699966430664,70.44999694824219,69.25,70.19000244140625,67.96686553955078,29800,,,,,,,,
2020-12-16,70.41999816894531,70.43000030517578,69.05000305175781,69.23999786376953,67.04695129394531,18600,,,,,,,,
