date,open,high,low,close,adj_close,volume,"('date', '')","('open', 'ELV')","('high', 'ELV')","('low', 'ELV')","('close', 'ELV')","('adj_close', 'ELV')","('volume', 'ELV')","('currency', '')"
2020-03-20,204.2899932861328,217.94000244140625,185.69000244140625,191.58999633789062,177.30079650878906,4780200,,,,,,,,
2020-03-23,188.5399932861328,189.5800018310547,171.02999877929688,174.67999267578125,161.65194702148438,3236700,,,,,,,,
2020-03-24,183.97999572753906,201.0,181.1199951171875,196.83999633789062,182.15924072265625,3130500,,,,,,,,
2020-03-25,190.08999633789062,226.83999633789062,187.0399932861328,216.3699951171875,200.23265075683594,3521300,,,,,,,,
2020-03-26,221.27999877929688,238.7899932861328,215.0,235.6699981689453,218.0931854248047,2705300,,,,,,,,
2020-03-27,217.61000061035156,228.5,217.16000366210938,222.9600067138672,206.3311309814453,2585300,,,,,,,,
2020-03-30,224.66000366210938,233.8800048828125,220.16000366210938,230.5800018310547,213.38279724121094,2095800,,,,,,,,
2020-03-31,235.27999877929688,235.8300018310547,223.89999389648438,227.0399932861328,210.1068572998047,2956400,,,,,,,,
2020-04-01,217.00999450683594,221.5500030517578,210.41000366210938,214.3000030517578,198.31698608398438,2225900,,,,,,,,
2020-04-02,210.52999877929688,219.5,203.99000549316406,211.38999938964844,195.62400817871094,2625600,,,,,,,,
2020-04-03,208.88999938964844,210.92999267578125,199.1699981689453,203.3000030517578,188.13742065429688,1777000,,,,,,,,
2020-04-06,215.50999450683594,227.52000427246094,212.17999267578125,225.72000122070312,208.88526916503906,2648600,,,,,,,,
2020-04-07,235.6999969482422,236.57000732421875,220.94000244140625,224.0500030517578,207.33982849121094,2450000,,,,,,,,
2020-04-08,227.14999389648438,248.8300018310547,226.41000366210938,247.02000427246094,228.59671020507812,2415200,,,,,,,,
2020-04-09,240.94000244140625,248.05999755859375,239.92999267578125,242.4600067138672,224.37681579589844,2191200,,,,,,,,
2020-04-13,240.77999877929688,243.49000549316406,237.64999389648438,240.52999877929688,222.59072875976562,1036600,,,,,,,,
2020-04-14,245.75999450683594,254.19000244140625,245.24000549316406,252.00999450683594,233.21453857421875,2145600,,,,,,,,
2020-04-15,249.14999389648438,254.35000610351562,245.11000061035156,250.47000122070312,231.7893524169922,2424600,,,,,,,,
2020-04-16,254.50999450683594,273.3900146484375,250.6199951171875,271.8399963378906,251.56556701660156,2717300,,,,,,,,
2020-04-17,279.010009765625,279.8999938964844,263.2099914550781,267.82000732421875,247.84536743164062,1954700,,,,,,,,
2020-04-20,262.4800109863281,273.2099914550781,261.19000244140625,263.20001220703125,243.56996154785156,1597900,,,,,,,,
2020-04-21,255.0,259.8999938964844,249.3000030517578,249.3699951171875,230.77142333984375,1617900,,,,,,,,
2020-04-22,255.08999633789062,265.5,254.8000030517578,262.9599914550781,243.34783935546875,1174000,,,,,,,,
2020-04-23,264.7099914550781,266.239990234375,258.44000244140625,261.54998779296875,242.04296875,1587400,,,,,,,,
2020-04-24,265.4800109863281,267.2300109863281,260.57000732421875,264.1199951171875,244.4213409423828,1390700,,,,,,,,
2020-04-27,267.55999755859375,271.739990234375,263.010009765625,270.05999755859375,249.91835021972656,1794200,,,,,,,,
2020-04-28,274.2200012207031,276.79998779296875,262.0,268.2200012207031,248.21551513671875,1789900,,,,,,,,
2020-04-29,280.0,282.3500061035156,264.0,280.6099853515625,259.681396484375,2080800,,,,,,,,
2020-04-30,278.739990234375,285.9800109863281,276.20001220703125,280.7300109863281,259.7925720214844,2098700,,,,,,,,
2020-05-01,275.3399963378906,277.0,264.6499938964844,269.57000732421875,249.46485900878906,1240800,,,,,,,,
2020-05-04,268.0,273.510009765625,265.04998779296875,271.0,250.78819274902344,1241600,,,,,,,,
2020-05-05,274.5,278.82000732421875,269.80999755859375,275.07000732421875,254.5546112060547,1177000,,,,,,,,
2020-05-06,276.2699890136719,277.8599853515625,270.0,270.6199951171875,250.4365692138672,908800,,,,,,,,
2020-05-07,273.8699951171875,274.20001220703125,265.010009765625,265.7300109863281,245.91128540039062,1003400,,,,,,,,
2020-05-08,270.5,274.760009765625,268.80999755859375,274.3299865722656,253.86984252929688,969000,,,,,,,,
2020-05-11,270.94000244140625,276.7200012207031,270.9100036621094,272.3699951171875,252.0559844970703,1157400,,,,,,,,
2020-05-12,275.8800048828125,280.7799987792969,272.9599914550781,272.9599914550781,252.6020050048828,1311800,,,,,,,,
2020-05-13,271.0799865722656,272.8999938964844,262.239990234375,267.79998779296875,247.826904296875,1711400,,,,,,,,
2020-05-14,265.1700134277344,274.260009765625,263.2900085449219,273.2799987792969,252.8981475830078,1300700,,,,,,,,
2020-05-15,271.05999755859375,279.8299865722656,270.5799865722656,278.0899963378906,257.34942626953125,1174100,,,,,,,,
2020-05-18,284.9700012207031,287.7699890136719,278.8999938964844,279.9599914550781,259.0799255371094,1324500,,,,,,,,
2020-05-19,280.0,286.0,277.989990234375,281.1000061035156,260.1348571777344,1013100,,,,,,,,
2020-05-20,285.0,285.0,278.1600036621094,280.0,259.1169738769531,1122200,,,,,,,,
2020-05-21,278.95001220703125,283.1400146484375,277.07000732421875,278.67999267578125,257.8954772949219,1084300,,,,,,,,
2020-05-22,279.1000061035156,279.739990234375,275.5799865722656,277.1099853515625,256.4425354003906,889800,,,,,,,,
2020-05-26,283.7699890136719,285.989990234375,280.55999755859375,283.4200134277344,262.2818603515625,1248100,,,,,,,,
2020-05-27,286.25,287.6400146484375,277.57000732421875,287.25,265.82623291015625,1348400,,,,,,,,
2020-05-28,290.0,296.69000244140625,288.6099853515625,291.3699951171875,269.63897705078125,1303000,,,,,,,,
2020-05-29,291.8900146484375,294.8800048828125,286.760009765625,294.1099853515625,272.174560546875,1859000,,,,,,,,
2020-06-01,293.2300109863281,293.989990234375,285.2200012207031,290.0299987792969,268.39886474609375,1470800,,,,,,,,
2020-06-02,291.17999267578125,296.3999938964844,287.57000732421875,294.20001220703125,272.2579650878906,1219900,,,,,,,,
2020-06-03,296.0,299.32000732421875,287.9100036621094,289.2699890136719,267.6955871582031,1388700,,,,,,,,
2020-06-04,286.8399963378906,288.4800109863281,279.5400085449219,282.0899963378906,261.05108642578125,1511500,,,,,,,,
2020-06-05,283.3500061035156,290.5199890136719,282.1199951171875,287.8900146484375,266.41845703125,1730100,,,,,,,,
2020-06-08,286.3500061035156,301.6600036621094,286.1000061035156,300.5899963378906,278.1712951660156,1829800,,,,,,,,
2020-06-09,300.0,300.0,290.0,291.010009765625,270.1596374511719,1356000,,,,,,,,
2020-06-10,293.0,293.1400146484375,286.5299987792969,288.5400085449219,267.86663818359375,1185400,,,,,,,,
2020-06-11,283.8999938964844,284.1700134277344,262.2699890136719,264.5400085449219,245.586181640625,2126600,,,,,,,,
2020-06-12,272.55999755859375,274.2699890136719,259.29998779296875,265.739990234375,246.70021057128906,1464400,,,,,,,,
2020-06-15,257.8299865722656,264.760009765625,250.8800048828125,262.3299865722656,243.53448486328125,2096600,,,,,,,,
2020-06-16,273.0,273.17999267578125,264.5400085449219,267.42999267578125,248.26907348632812,1428500,,,,,,,,
2020-06-17,268.6600036621094,269.5299987792969,264.1700134277344,265.7200012207031,246.68162536621094,1181500,,,,,,,,
2020-06-18,263.9200134277344,265.9100036621094,260.19000244140625,265.5299987792969,246.5051727294922,1062300,,,,,,,,
2020-06-19,270.2699890136719,272.6499938964844,266.3299865722656,266.42999267578125,247.3407440185547,1824600,,,,,,,,
2020-06-22,265.0,266.5299987792969,261.5799865722656,265.2099914550781,246.20819091796875,997300,,,,,,,,
2020-06-23,268.2300109863281,270.6099853515625,265.1499938964844,268.989990234375,249.7172393798828,890200,,,,,,,,
2020-06-24,265.0799865722656,266.0,254.85000610351562,257.30999755859375,238.8741912841797,1497800,,,,,,,,
2020-06-25,256.7099914550781,261.3599853515625,253.27000427246094,261.0,242.29978942871094,1469600,,,,,,,,
2020-06-26,259.8500061035156,264.6499938964844,254.42999267578125,255.64999389648438,237.33316040039062,1997400,,,,,,,,
2020-06-29,258.1499938964844,262.2900085449219,257.3599853515625,259.2699890136719,240.69375610351562,1365800,,,,,,,,
2020-06-30,259.75,264.6000061035156,256.739990234375,262.9800109863281,244.137939453125,1195600,,,,,,,,
2020-07-01,267.19000244140625,270.1000061035156,264.5299987792969,268.67999267578125,249.42953491210938,1110100,,,,,,,,
2020-07-02,270.95001220703125,273.92999267578125,266.9700012207031,267.0,247.86990356445312,1008000,,,,,,,,
2020-07-06,271.3699951171875,271.6300048828125,267.1099853515625,269.0,249.7265625,859600,,,,,,,,
2020-07-07,266.5199890136719,268.8800048828125,264.4200134277344,264.8900146484375,245.9110870361328,862900,,,,,,,,
2020-07-08,266.2699890136719,266.92999267578125,260.42999267578125,262.5400085449219,243.72952270507812,1110100,,,,,,,,
2020-07-09,262.2200012207031,264.0400085449219,254.5500030517578,255.0,236.72970581054688,1265600,,,,,,,,
2020-07-10,256.92999267578125,257.0,253.75,255.0,236.72970581054688,982200,,,,,,,,
2020-07-13,256.3900146484375,262.3999938964844,256.010009765625,257.5799865722656,239.12477111816406,1325500,,,,,,,,
2020-07-14,256.44000244140625,263.8800048828125,256.0899963378906,263.4700012207031,244.5928192138672,1754100,,,,,,,,
2020-07-15,263.25,268.3900146484375,259.8999938964844,267.2799987792969,248.1298065185547,1557400,,,,,,,,
2020-07-16,267.2799987792969,269.2200012207031,263.67999267578125,264.0899963378906,245.16844177246094,1131200,,,,,,,,
2020-07-17,266.1199951171875,268.3299865722656,264.8900146484375,266.3699951171875,247.28500366210938,1036000,,,,,,,,
2020-07-20,266.1199951171875,267.3699951171875,258.8399963378906,259.0,240.443115234375,1309800,,,,,,,,
2020-07-21,260.5299987792969,269.04998779296875,259.8399963378906,265.7099914550781,246.67233276367188,1555900,,,,,,,,
2020-07-22,266.2799987792969,268.25,261.04998779296875,268.0899963378906,248.88180541992188,1006800,,,,,,,,
2020-07-23,267.8500061035156,270.8900146484375,266.3699951171875,269.92999267578125,250.58998107910156,1004700,,,,,,,,
2020-07-24,271.0,273.7099914550781,269.57000732421875,270.489990234375,251.10984802246094,1104400,,,,,,,,
2020-07-27,269.0,269.7900085449219,263.29998779296875,263.989990234375,245.07553100585938,1615200,,,,,,,,
2020-07-28,263.3500061035156,267.69000244140625,263.2699890136719,265.2300109863281,246.2267303466797,1228600,,,,,,,,
2020-07-29,267.510009765625,285.30999755859375,267.32000732421875,281.55999755859375,261.3866882324219,1961000,,,,,,,,
2020-07-30,276.4200134277344,279.6700134277344,272.3500061035156,277.19000244140625,257.329833984375,1085200,,,,,,,,
2020-07-31,277.04998779296875,277.45001220703125,270.3999938964844,273.79998779296875,254.18270874023438,1009700,,,,,,,,
2020-08-03,275.2200012207031,277.3900146484375,269.3599853515625,270.75,251.3512725830078,988000,,,,,,,,
2020-08-04,269.3800048828125,272.8599853515625,267.7200012207031,270.8900146484375,251.4811553955078,953900,,,,,,,,
2020-08-05,272.8500061035156,276.010009765625,270.2099914550781,275.6499938964844,255.90013122558594,1301700,,,,,,,,
2020-08-06,274.9200134277344,277.6400146484375,269.0799865722656,271.4800109863281,252.02894592285156,1002300,,,,,,,,
2020-08-07,271.2300109863281,278.17999267578125,271.2300109863281,276.6600036621094,256.8378601074219,928300,,,,,,,,
2020-08-10,277.0899963378906,280.1499938964844,276.239990234375,278.8500061035156,258.8708801269531,754400,,,,,,,,
2020-08-11,283.07000732421875,288.0,279.0899963378906,280.3299865722656,260.24481201171875,1416900,,,,,,,,
2020-08-12,282.6400146484375,286.17999267578125,280.45001220703125,283.17999267578125,262.8906555175781,817100,,,,,,,,
2020-08-13,281.7799987792969,282.3699951171875,278.3699951171875,282.3299865722656,262.1015625,687900,,,,,,,,
2020-08-14,280.45001220703125,285.2699890136719,279.1099853515625,283.2300109863281,262.9371032714844,567700,,,,,,,,
2020-08-17,283.510009765625,285.8399963378906,282.17999267578125,283.1099853515625,262.8255615234375,817200,,,,,,,,
2020-08-18,284.0400085449219,285.6499938964844,281.8500061035156,282.45001220703125,262.21295166015625,959100,,,,,,,,
2020-08-19,282.7799987792969,286.29998779296875,282.739990234375,283.3999938964844,263.0948791503906,634000,,,,,,,,
2020-08-20,281.8299865722656,283.75,280.54998779296875,281.75,261.5631408691406,813800,,,,,,,,
2020-08-21,282.5,286.2699890136719,281.75,284.6300048828125,264.23675537109375,957600,,,,,,,,
2020-08-24,286.7699890136719,287.0,278.3900146484375,279.1600036621094,259.15869140625,729600,,,,,,,,
2020-08-25,280.75,280.94000244140625,275.1600036621094,276.4700012207031,256.6615295410156,870900,,,,,,,,
2020-08-26,276.70001220703125,276.7099914550781,266.79998779296875,270.2099914550781,250.84991455078125,1342000,,,,,,,,
2020-08-27,271.4100036621094,278.6400146484375,269.2799987792969,274.5899963378906,254.9160614013672,1360800,,,,,,,,
2020-08-28,274.67999267578125,279.010009765625,271.8599853515625,277.2799987792969,257.4133605957031,643300,,,,,,,,
2020-08-31,276.2099914550781,284.3500061035156,276.19000244140625,281.5199890136719,261.3495788574219,1514500,,,,,,,,
2020-09-01,278.0199890136719,280.6400146484375,272.8299865722656,273.0799865722656,253.51429748535156,1712800,,,,,,,,
2020-09-02,274.6400146484375,281.17999267578125,273.5400085449219,279.9700012207031,259.91064453125,1388600,,,,,,,,
2020-09-03,281.8399963378906,284.3699951171875,274.19000244140625,277.0,257.15338134765625,1247500,,,,,,,,
2020-09-04,278.2300109863281,279.2799987792969,270.5,276.2200012207031,256.4293212890625,874700,,,,,,,,
2020-09-08,275.0,275.2699890136719,266.32000732421875,267.2099914550781,248.0648651123047,1191000,,,,,,,,
2020-09-09,267.92999267578125,269.3500061035156,264.55999755859375,267.4200134277344,249.14566040039062,1023900,,,,,,,,
2020-09-10,268.0799865722656,270.0299987792969,260.5899963378906,260.8399963378906,243.01527404785156,1096100,,,,,,,,
2020-09-11,262.67999267578125,265.5,254.47999572753906,258.0299987792969,240.39732360839844,1336700,,,,,,,,
2020-09-14,258.989990234375,269.20001220703125,258.989990234375,265.6000061035156,247.44998168945312,1448100,,,,,,,,
2020-09-15,265.8800048828125,267.3500061035156,258.8699951171875,260.1499938964844,242.3723907470703,1250300,,,,,,,,
2020-09-16,261.82000732421875,265.7300109863281,258.5199890136719,263.6199951171875,245.6052703857422,997400,,,,,,,,
2020-09-17,261.4700012207031,264.57000732421875,259.4100036621094,263.0,245.02761840820312,820100,,,,,,,,
2020-09-18,262.04998779296875,266.32000732421875,260.4800109863281,264.19000244140625,246.13632202148438,2162500,,,,,,,,
2020-09-21,257.239990234375,257.8800048828125,250.39999389648438,257.7099914550781,240.09913635253906,1567800,,,,,,,,
2020-09-22,256.82000732421875,258.6199951171875,246.3800048828125,247.44000244140625,230.5309600830078,1977600,,,,,,,,
2020-09-23,248.1999969482422,251.00999450683594,245.0399932861328,245.72999572753906,228.9378204345703,1669100,,,,,,,,
2020-09-24,245.0399932861328,249.27000427246094,244.10000610351562,248.77999877929688,231.7793731689453,1311900,,,,,,,,
2020-09-25,247.49000549316406,256.1000061035156,246.1999969482422,255.25,237.80723571777344,1321900,,,,,,,,
2020-09-28,258.8299865722656,261.79998779296875,255.77999877929688,257.05999755859375,239.49356079101562,913800,,,,,,,,
2020-09-29,258.3500061035156,261.75,256.55999755859375,259.7900085449219,242.0369873046875,862000,,,,,,,,
2020-09-30,259.5199890136719,271.1499938964844,258.75,268.5899963378906,250.23568725585938,1312800,,,,,,,,
2020-10-01,268.5899963378906,270.7699890136719,266.1099853515625,270.1700134277344,251.70767211914062,918100,,,,,,,,
2020-10-02,265.7900085449219,280.4800109863281,264.44000244140625,275.010009765625,256.2169494628906,1582500,,,,,,,,
2020-10-05,276.9800109863281,285.0,276.67999267578125,284.7900085449219,265.3286437988281,965700,,,,,,,,
2020-10-06,286.1499938964844,290.6400146484375,282.5,283.6400146484375,264.25726318359375,1086400,,,,,,,,
2020-10-07,285.2300109863281,293.94000244140625,285.2300109863281,293.1199951171875,273.08929443359375,969800,,,,,,,,
2020-10-08,294.5,294.5,288.739990234375,293.2900085449219,273.2477722167969,1000000,,,,,,,,
2020-10-09,295.0,298.45001220703125,293.8299865722656,294.4100036621094,274.29119873046875,813500,,,,,,,,
2020-10-12,295.42999267578125,300.9200134277344,294.42999267578125,298.57000732421875,278.1669616699219,1037700,,,,,,,,
2020-10-13,297.05999755859375,299.2300109863281,295.0199890136719,297.44000244140625,277.1141357421875,870100,,,,,,,,
2020-10-14,295.260009765625,298.1300048828125,289.6099853515625,292.3399963378906,272.36273193359375,1014400,,,,,,,,
2020-10-15,287.4800109863281,296.9100036621094,287.1700134277344,294.8999938964844,274.74774169921875,785100,,,,,,,,
2020-10-16,295.1000061035156,300.3699951171875,292.8399963378906,296.8699951171875,276.58306884765625,768900,,,,,,,,
2020-10-19,296.0,298.3900146484375,290.2099914550781,292.2099914550781,272.241455078125,946900,,,,,,,,
2020-10-20,293.17999267578125,296.4599914550781,290.95001220703125,291.19000244140625,271.291259765625,822700,,,,,,,,
2020-10-21,290.5,297.2900085449219,290.3399963378906,296.1600036621094,275.9216613769531,898300,,,,,,,,
2020-10-22,297.0199890136719,306.29998779296875,296.4599914550781,305.1700134277344,284.3159484863281,1176600,,,,,,,,
2020-10-23,306.7200012207031,311.75,305.32000732421875,310.760009765625,289.5239562988281,1489400,,,,,,,,
2020-10-26,307.6099853515625,308.25,297.7099914550781,299.75,279.2662353515625,1205300,,,,,,,,
2020-10-27,297.7799987792969,300.5,293.010009765625,298.8800048828125,278.45574951171875,1532100,,,,,,,,
2020-10-28,287.9200134277344,297.69000244140625,285.2300109863281,285.79998779296875,266.2696228027344,1557800,,,,,,,,
2020-10-29,284.4700012207031,285.3500061035156,272.3399963378906,273.260009765625,254.58648681640625,1737100,,,,,,,,
2020-10-30,273.9200134277344,275.0299987792969,269.010009765625,272.79998779296875,254.15792846679688,1567700,,,,,,,,
2020-11-02,278.19000244140625,279.67999267578125,270.44000244140625,278.25,259.23553466796875,2193900,,,,,,,,
2020-11-03,282.6700134277344,295.5899963378906,281.8999938964844,293.4599914550781,273.4061584472656,1790100,,,,,,,,
2020-11-04,312.79998779296875,332.3999938964844,311.75,327.8599853515625,305.4553527832031,3987700,,,,,,,,
2020-11-05,328.7200012207031,334.1000061035156,317.75,319.6000061035156,297.75982666015625,2333200,,,,,,,,
2020-11-06,317.92999267578125,318.1600036621094,312.239990234375,313.32000732421875,291.9089660644531,1606400,,,,,,,,
2020-11-09,334.9800109863281,337.67999267578125,321.8299865722656,322.4100036621094,300.3778076171875,1617600,,,,,,,,
2020-11-10,323.04998779296875,330.260009765625,314.42999267578125,328.55999755859375,306.1075439453125,1975600,,,,,,,,
2020-11-11,330.19000244140625,332.75,323.1199951171875,323.3699951171875,301.27215576171875,1517700,,,,,,,,
2020-11-12,322.82000732421875,331.2699890136719,320.989990234375,329.9200134277344,307.3746032714844,1504300,,,,,,,,
2020-11-13,329.94000244140625,334.70001220703125,327.739990234375,332.9599914550781,310.2068176269531,1205500,,,,,,,,
2020-11-16,335.9200134277344,338.20001220703125,330.0400085449219,333.1499938964844,310.38385009765625,1344600,,,,,,,,
2020-11-17,328.7300109863281,332.79998779296875,326.1300048828125,329.8399963378906,307.30010986328125,1038500,,,,,,,,
2020-11-18,331.1600036621094,333.489990234375,322.1300048828125,322.3800048828125,300.349853515625,1351000,,,,,,,,
2020-11-19,320.6199951171875,320.79998779296875,311.6700134277344,311.8500061035156,290.5394592285156,1610700,,,,,,,,
2020-11-20,311.42999267578125,312.1199951171875,304.6700134277344,305.6199951171875,284.735107421875,2311500,,,,,,,,
2020-11-23,307.70001220703125,313.739990234375,307.70001220703125,310.6600036621094,289.4307556152344,1169600,,,,,,,,
2020-11-24,310.57000732421875,317.8800048828125,310.0,313.94000244140625,292.48663330078125,1302800,,,,,,,,
2020-11-25,315.07000732421875,315.07000732421875,306.6600036621094,309.04998779296875,287.9307861328125,1180800,,,,,,,,
2020-11-27,308.69000244140625,313.5400085449219,308.239990234375,312.79998779296875,291.42449951171875,533300,,,,,,,,
2020-11-30,311.7900085449219,315.29998779296875,309.3399963378906,311.5199890136719,290.23199462890625,1645700,,,,,,,,
2020-12-01,317.0,326.8500061035156,313.30999755859375,313.8999938964844,292.44927978515625,1364200,,,,,,,,
2020-12-02,313.1199951171875,321.6400146484375,313.07000732421875,318.45001220703125,296.68841552734375,1131700,,,,,,,,
2020-12-03,318.1700134277344,325.5299987792969,318.1000061035156,323.0299987792969,300.9554138183594,1255000,,,,,,,,
2020-12-04,321.6099853515625,326.8999938964844,321.0799865722656,323.2699890136719,302.0673828125,931400,,,,,,,,
2020-12-07,321.5199890136719,324.20001220703125,317.0299987792969,319.239990234375,298.3016662597656,697500,,,,,,,,
2020-12-08,316.6600036621094,322.989990234375,315.8999938964844,322.69000244140625,301.5254211425781,1637000,,,,,,,,
2020-12-09,322.75,324.07000732421875,316.25,318.44000244140625,297.55413818359375,1016500,,,,,,,,
2020-12-10,317.6600036621094,319.04998779296875,313.4800109863281,313.75,293.171875,1224500,,,,,,,,
2020-12-11,312.1600036621094,315.9100036621094,310.1600036621094,311.3999938964844,290.9759521484375,1372900,,,,,,,,
2020-12-14,314.1400146484375,316.2200012207031,309.6000061035156,310.1000061035156,289.76116943359375,918600,,,,,,,,
2020-12-15,312.989990234375,314.6600036621094,310.5199890136719,313.2200012207031,292.67657470703125,1544900,,,,,,,,
